object_id,ein,FndrsrActvtyInf_PrsnNm,FndrsrActvtyInf_ActvtyTxt,FndrsrActvtyInf_FndrsrCntrlOfFndsInd,FndrsrActvtyInf_RtndByCntrctrAmt
201543349349300469,350868181,Langley Innovations,10958 Bloomingdale Dr,Rockville,MD,20852,Consulting,0,0,52753,-52753
201503509349300340,480548361,LAUREL MILLER,23 MEADOW LANE,HESSTON,KS,67062,CAPITAL CAMPAIGN CONSULTING,0,0,10020,-10020
201503509349300340,480548361,STEWARDSHIP COUNSELING,12 PARKVIEW RD,HESSTON,KS,67062,CONSULT WITH INDIVIDUALS REGARDING ESTATE PLANNING,0,0,6150,-6150
201513529349300801,362170999,GRANTS PLUS LLC,1422 EUCLID AVENUE STE 970,CLEVELAND,OH,441152011,FUNDRAISING CONSULTING,0,52272,65282,-13010
201523169349300212,362167792,Pursuant Group,PO Box 203421,Plano,TX,75320,Direct mail,false,12904916,546417,12358499
201523169349300212,362167792,Roger Kemp & Co,31255 Cedar Val,Westlake V,CA,91362,Consulting,false,108340
201523169349300212,362167792,Five Q,PO Box 346,Atlantic,IA,50022,Consulting,false,79120
201523169349300212,362167792,Messenger Media,869 Schaumburg,Schaumburg,IL,60194,Consulting,false,400142,73304,326838
201523169349300212,362167792,Timothy Group,1663 Sutherland,Grandrapid,MI,49508,Consulting,false,7085122,55000,7030122
201523169349300212,362167792,DonorCare,4535 Strausser,N Canton,OH,44720,Phone,false,16320,22716
201522879349300842,350868095,JOHNSTON GROSSNICKLE ASSOCIATES,29 S PARK BLVD,GREENWOOD,IN,46143,CONSULTING,false,0,87413,0
201522879349300842,350868095,ROYAL MAIL GROUP,100 VICTORIA EMBANKMENT,LONDON,UK,EC4Y 0HQ,MAIL SOLIC.,false,350000,91618,350000
201522879349300842,350868095,BRANDPOET CREATIVE SERVICES,200 SEMINARY DR,WINONA LAKE,IN,46590,MAIL SOLIC.,false,200000,19000,200000
201523169349303162,420730347,RUFFALO NOEL LEVITZ LLC,1025 KIRKWOOD PARKWAY SW PO BOX 301,CEDAR RAPIDS,IA,52404,TELE-FUNDRAISING,0,87046,33141,53905
201513099349301851,630338081,DONALD W HAWKINS,2151 GARRISON DRIVE,ROCKWALL,TX,75032,CAPITAL CAMPAIGN CONSULTANT,0,107150,22000,85150
201513099349301851,630338081,LIVING VENTURES,456 HOLLAND LAKES DRIVE N,PELHAM,AL,35124,GIFT AND ESTATE DESIGN SPECIALIST CONSULTANT,0,107150,17500,89650
201512589349300616,561065978,FINANCIAL PLANNING MINISTRY,2010 MAIN STREET,IRVINE,CA,926147265,"A PROGRAM TO ASSIST IN ""PLANNED GIVING"" BY SETTING UP AN EST",0,0,35337,0
201523559349300117,840442429,RW Associates,2800 S University Blvd Unit 155,Denver,CO,80210,Fundraising Consulting,0,0,45760,-45760
201523559349300117,840442429,McGill Consulting,23 Guilford Road,Milton,MA,02186,Fundraising Consulting,0,0,51425,-51425
201523559349300117,840442429,The Richard Norman Company,44084 Riverside Parkway Suite 350,Lansdowne,VA,20176,Fundraising Consulting,0,0,20000,-20000
201503499349300305,237069575,Kathryn Cousins,2223 74th Street,East Elmhurst,NY,11370,Personal Contact,0,0,24075,-24075
201600159349300625,560532303,RUFFALOCODY,PHONATHON,false,11140,-11140
201610129349300331,042105776,Bentz Whaley Flessner,7251 Ohms Lane,Minneapolis,MN,55439,Fundraising consultant,0,0,93381,-93381
201513459349300341,390806263,Campbell & Company,One E Wacker Dr,Ste 3350,Chicago,IL,60601,Campaign Consulting,0,0,31300,-31300
201640149349301354,620518288,THOMPSON AND ASSOCIATES,ESTATE PLANNING WITH DONORS,false,60500
201503229349300230,420680408,McAllister & Quinn,1030 15th St NW Ste 590 West,Washington,DC,20005,Grantwriting services,0,0,90456,-90456
201503229349300230,420680408,The Stelter Company,10435 New York Ave,Des Moines,IA,50322,Planned giving website and newsletter,0,0,27054,-27054
201503209349314360,204075974,MONTERO PRODUCTIONS LLC,10628 NE 13TH ST,BELLEVUE,WA,98004,"EMAIL,MAIL, AND PHONE CAMPAIGN",0,110083,13124,96959
201503519349300545,730739626,The Timothy Group Inc,1663 Sutherland Dr SE,Grand Rapids,MI,495084904,Fundraising consulting,0,951904,110863,841041
201503519349300545,730739626,BBS & Associates,130 Springside Dr Ste 200,Akron,OH,443334543,Fundraising consulting,0,322461,20245,302216
201503519349300545,730739626,Make Your Life Epic,1609 S Boston Ave Ste 200,Tulsa,OK,74119,Fundraising consulting,0,12081,8925,2217
201512829349300441,590936101,ARIA Calls and Cards,717 W St German Street,Saint Cloud,MN,56301,Coordinates telephone fundraising activities,1,39378,45806,-6428
201630159349301348,620476666,PURSUANT,PO BOX 203421,DALLAS,TX,753203421,PAYMENTS FOR CONSULTING SERVICES FOR CAPITAL CAMPAIGN.,0,0,288045,0
201610419349300716,610444650,AMERGENT,DONOR AND ACQUISITION AND RETENTION,false,400754,-400754
201610419349300716,610444650,ADVISORY BOARD CO,"RESEARCH, CONSULTING AND MANAGEMENT SERVICES",false,19500,-19500
201610419349300716,610444650,Donor Care Center Inc,4535 Strausser St NW,North Canton,OH,44720,Telefundraising services,false,7912,-7912
201620339349301002,042111203,Washburn & McGoldrick,Karin George Campaign Consultants,950 New Loudon Rd 200,Latham,NY,12110,Campaign consulting,0,0,14200,-14200
201620339349301002,042111203,Thomas Ryan,322 West Bellevue Ave,San Mateo,CA,94402,Campaign consulting,0,0,39000,-39000
201600289349301255,570324915,ELIZABETH WOLFF,23 OAKMEN CT E,COLUMBIA,SC,29209,GRANT WRITING,0,0,8400,-8400
201600289349301255,570324915,KATHY RANDALL,119 BRIARWOOD LANE,SUMMERVILLE,SC,294833707,FUNDRAISING,0,0,37328,-37328
201600289349301255,570324915,CORPORATE DEVELOPMINT,49 CALHOUN ST,CHARLESTON,SC,29401,FUNDRAISING CONSULTANT,0,0,162,-162
201600289349301255,570324915,SSK CONSULTING LLC,2 OLD MILL COURT,COLUMBIA,SC,29206,FUNDRAISING CONSULTANT,0,0,90881,-90881
201610339349300216,010271210,WINTON SMITH ASSOC,4934 WILLIAM ARNOLD ROAD,MEMPHIS,TN,38112,CONSULTING,0,0,30000,-30000
201600429349301280,231526668,RUFFALO NOEL LEVITZ,PO BOX 3018,CEDAR RAPIDS,IA,52406,SOLICITATION,0,70802,61294,9508
201600429349301280,231526668,GONSER GERBER,1776 LEGACY CIRCLE STE 100,NAPERVILLE,IL,60563,GENERAL CONSULTING,0,0,60094,0
201600429349301280,231526668,CRESCENDO INTERACTIVE INC,100 CAMINO RUIZ,CARMARILLO,CA,93012,PLANNED GIVING CONSULTING,0,0,5500,0
201600429349301280,231526668,EXECUTIVE DIVERSIONS,1870 COLT ROAD SUITE 110,MEDIA,PA,19063,CONSULTING,0,0,29807,0
201600429349301280,231526668,PLUS DELTA PARTNERS,6965 EL CAMINO REAL SUITE 105-488,CARLSBAD,CA,92009,FUNDRAISING TRAINING,0,0,21535,0
201630209349300733,952113260,KELLER MCINTYRE & ASSOCIATES,1156 FIFTEENTH STREET NW SUITE 52,WASHINGTON,DC,20005,GOVERNMENT GRANT APPLICATIONS,0,0,52500,0
201630299349300543,370864020,Ramona Munsell & Associates LLC,5208 Village Parkway,Rogers,AR,727588199,Services in connection with securing federal grant funds,0,1270840,48069,1222771
201630259349300788,390806196,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,PHON-A-THON,0,30348,34223,-3875
201630259349300788,390806196,THE LAWRENCE GROUP,35 MAIN STREET,NEWCASTLE,ME,04553,FUNDRAISING CONSULTING SERVICES,0,0,15036,-15036
201630259349300788,390806196,DONORSEARCHNET,11245 DOVEDALE CT,MARRIOTTSVILLE,MD,21104,FUNDRAISING CONSULTING SERVICES,0,0,3900,-3900
201600269349300910,042108346,GERALD D'AMICO,358 SALISBURY STREET,WORCESTER,MA,01609,FUNDRAISER,0,0,30000,-30000
201610429349302416,570324906,PhilanthroCorp,111 South Tejon Street,Colorado Springs,CO,80903,Fundraising consultant,0,0,30000,-30000
201610219349300411,410795255,The Focus Group,521 A1A Beach Blvd,St Augustine,FL,32080,Raise funds for capital campaign,0,544875,53300,491575
201600429349300315,560530242,CAPITAL DEVELOPMENT SERVICES,633 WEST 4TH ST STE 202,WINSTONSALEM,NC,27101,FUNDRAISING,0,1179958,37977,1141981
201620129349300412,208384273,SAMETZ BLACKSTONE ASSOCIATES INC,40 WEST NEWTON STREET BLACKSTONE SQ,BOSTON,MA,02118,MICRO-SITE/MESSAGING OF THE CAPITAL CAMPAIGN,0,0,16000,-16000
201610339349301001,540575812,The Virginia College Fund,4900 August Ave Ste 101,Richmond,VA,23230,The Virginia College Fund solicits contributions from Virginia businesses and individuals on behalf of five private colleges located in Virginia.,1,173848,77273,96575
201600139349300810,410695509,RUFFALO NOEL LEVITZ LLC,PO BOX 3018,CEDAR RAPIDS,IA,52406,PHONATHON CALL SYSTEM,0,51934,30000,21934
201600139349300810,410695509,CAMPBELL & COMPANY,ONE WACKER DR SUITE 2100,CHICAGO,IL,60601,STRATEGIC COUNSEL & CASE DEVELOPMENT,0,0,11313,0
201600139349300810,410695509,LIPMAN HEARNE INC,PO BOX 88634 DEPT A,CHICAGO,IL,60680,CAMPAIGN COMMUNICATIONS PROJECT,0,0,56284,0
201533209349305753,231352008,Harris Connect,1511 Rt 22 - Suite C-25,Brewster,NY,10509,Phone solicitation,0,104591,112265,-7674
201533209349305753,231352008,Schultz & Williams Inc,5 Chestnut St Suite 700,Philadelphia,PA,191062422,Campaign consulting,0,0,34144,-34144
201533139349302193,042104451,DEVELOPMENT GUILD,233 HARVARD STREET SUITE 107,BROOKLINE,MA,02446,CONSULTING,0,0,0,0
201533109349302313,250717890,WASHBURN & MCGOLDRICK INC,950 NEW LOUDON ROAD SUITE 210,LATHAM,NY,12110,FEDERAL GRANTS AND FOUNDATION SUBMISSION,0,0,11467,-11467
201533109349302313,250717890,MCALLISTER & QUINN LLC,1030 15TH STREET NW SUITE 590 WEST,WASHINGTON,DC,20005,CAMPAIGN COUNSEL,0,0,105315,-105315
201640359349301314,951744369,Langley Innovations LLC,10958 Bloomingdale Drive,Rockville,MD,20852,Consulting,0,0,15961,-15961
201640359349301314,951744369,Crescendo Interactive Inc,110 Camino Ruiz,Camarillo,CA,93012,Consulting,0,0,5668,-5668
201640359349301314,951744369,Bread Capital LLC,297 E 2nd St,El Paso,IL,61738,Consulting,0,0,9499,-9499
201640359349301314,951744369,Randy Huston,4345 W Chama Dr,Glendale,AZ,85310,Consulting,0,0,15000,-15000
201640359349302109,943204136,GARY BESS ASSOCIATES,6931 SKYWAY,PARADISE,CA,95969,GRANT WRITING,0,0,19800,-19800
201610369349300826,750827421,The Pursuant Group,PO BOX 203421,Dallas,TX,753203421,Process Direct Mail,false,2092268,60000,2032268
201610369349300826,750827421,Next After LLC,6175 Main St Ste 385,Frisco,TX,750343442,Consultation,false,659073,30000,629073
201610369349300826,750827421,Donor Care Center Inc,4535 Strausser St NW,North Canton,OH,447206979,Solicit funds,false,7425,9020,-1595
201630259349300718,440545280,HARTSOOK COMPANIES INC,CONSULTING,false,0,18191,0
201610099349300306,391399196,Marts Lundy,1200 Wall Street West,Lyndhurst,NJ,07071,Comp Campaign,0,0,33587,-33587
201610099349300306,391399196,Ruffalo Noel Levitz,PO Box 3018,Cedar Rapids,IA,52406,Consult on Phone-Athon,0,0,95000,-95000
201630149349300013,420680466,BLACKBAUD INC,PO BOX 930256,ALTANTA,GA,31193,CONSULTING SERVICE,0,0,37772,-37772
201610419349301386,383001876,J Milito and Associates,1133 Maplegrove Dr NW,Grand Rapids,MI,49504,Telephone solicitation,0,116800,64839,51961
201610329349300831,340868798,MCALLISTER & QUINN,1368 NORTH WASHINGTON AVE,SCRANTON,PA,18509,GRANT SOLICITATION,0,593753,96750,497003
201630479349300218,620484185,GONSER GERBER LLP,1775 LEGACY CIRCLE SUITE 100,NAPERVILLE,IL,60563,ADVANCEMENT CONSULTANTS,0,61693,61263,430
201620969349300137,362167048,Advancement Resources,3349 Southgate Court SW,cedar Rapids,IA,52404,training,false,70750
201620969349300137,362167048,Lois L Lindauer Searches LLC,420 Boylston St Ste 604,boston,MA,02116,consulting,false,18820
201601319349301715,042104229,WASHBURN MCGOLDRICK INC,FUNDRAISING CONSULTING,false,25421
201610909349300011,410693979,Norris Peterson,Consulting,false,52790
201610909349300011,410693979,Langley Innovat,Consulting,false,15771
201610909349300011,410693979,false
201610909349300011,410693979,false
201610909349300011,410693979,false
201610909349300011,410693979,false
201601069349300540,240795495,CARLA CAPONE,1501 BROADWAY SUITE 1808,NEW YORK CITY,NY,10036,EVENT MANAGEMENT,0,1073172,45000,1028172
201630959349300323,520591661,GALLAGHEREVELIUSJONES LLP,GIVING CONSULT,false,19440,-19440
201601099349300230,560556753,BLACKBAUD,2000 DANIEL ISLAND DRIVE,CHARLESTON,SC,29492,PROVIDES DATABASE SUPPORT,0,0,19781,-19781
201601099349300230,560556753,EASYFISH MARKETING LLC,2220 HWY 70 SE STE 459,HICKORY,NC,28602,PROVIDES DATABASE SUPPORT,0,0,13625,-13625
201601099349300230,560556753,ROYALL & COMPANY,1920 EAST PARHAM ROAD,RICHMOND,VA,23228,FUNDRAISING CONSULTING,0,0,71163,-71163
201641279349301169,952415066,AMY LARSON-POPPYFIELD CONSULTING,8 POPPYFIELD LANE,RANCHO SANTA MARGARITA,CA,92688,GRANT WRITER,0,64900,22000,42900
201621059349300512,420703280,RUFFALO NOEL LEVITZ,65 KIRKWOOD N RD SW,CEDAR RAPIDS,IA,52404,OUTSOURCE OF PHONATHON,0,71237,22205,49032
201611329349302691,560532314,Ruffalo Noel Levitz LLC,PO Box 3018,Cedar Rapids,IA,52406,Phone solicitations for Annual Fund,0,75258,28321,46937
201641329349300509,060646829,KAREN BUCK,333 WASHINGTON AVE,BROOKLYN,NY,11205,CONSULTING,false,5000,60000,-55000
201641329349300509,060646829,MCCALLISTER QUINN,1030 15TH ST NW,WASHINGTON,DC,20005,CONSULTING,false,0,20000,-20000
201630399349300883,370673484,RUFFALO NOEL LEVITZ LLC,PO BOX 718,DES MOINES,IA,50303,CONSULTING,0,105028,60400,44628
201631339349303588,231355135,RuffaloCODY LLC,1025 Kirkwood Parkway SW,Cedar Rapids,IA,52404,Fundraiser,false,129011,35789,93222
201641339349305939,560529961,MARTS AND LUNDY INC,CAMPAIGN CONSULTING,false,1750
201641339349305939,560529961,WASHBURN AND MCGOLDRICK LLC,CAMPAIGN CONSULTING,false,32143
201611329349303016,710239576,ShareMedia Services,PO Box 46695,Eden Prairie,MN,55344,Share-a-Thon Radio Talent,0,1100000,28949,1071051
201641279349300749,250496976,Ruffalo Noel Levitz LLC,PO Box 3018,Cedar Rapids,IA,52406,Fundraising,0,313603,156456,157147
201641319349302594,410969244,Campbell & Company,One East Wacker Drive Suite 2100,Chicago,IL,60601,Professional assistance with campaign,0,0,199313,-199313
201641329349303014,941156646,RUFFALO CODY,65 KIRKWOOD NORTH ROAD SW,CEDAR RAPIDS,IA,52404,"PHONATHON, MAILING & POSTAGE, DATABASE",0,78532,46415,32117
201620469349300517,141338309,Stockade Consulting Group,650 Franklin Street,Schenectady,NY,12305,The entity assists with phone solicitation for the Albany Law School's annual fund campaign.,0,52390,22517,29873
201630999349300603,141338488,POLARIS PHILANTHROPY GROUP,420 LEXINGTON AVE STE 300,NEW YORK,NY,10170,COUNSEL ON FUNDRAISING PROCEDURES/STRATEGIES,0,5291873,118750,5173123
201630999349300603,141338488,STOCKADE CONSULTING GROUP INC,650 FRANKLIN ST STE 201,SCHENECTADY,NY,12305,COUNSEL FOR PHONE SOLICITATION AND BACK-UP,0,104452,36692,67760
201600829349300315,951921340,GRENZEBACH GLIER & ASSOCIATES INC,401 N MICHIGAN AVENUE,CHICAGO,IL,60611,FUNDRAISING PROGRAM CONSULTING,0,0,5252,-5252
201600829349300315,951921340,MARTS & LUNDY,1200 WALL ST WEST,LYNDHURST,NJ,07071,FUNDRAISING PROGRAM CONSULTING,0,0,30975,-30975
201600829349300315,951921340,INTERSECTION STUDIO INC,4120 MICHAEL AVENUE,LOS ANGELES,CA,90066,COMMUNICATIONS CONSULTING,0,0,164778,-164778
201641319349302154,362177133,LAURUS STRATEGIES,55 W MONROE STREET,CHICAGO,IL,60603,CONSULTING RELATED TO CAPITAL CAMPAIGN,0,479053,112645,366408
201630439349302543,430356250,PELOPIDAS LLC,CONSULTING fundraising,false,0,68000,0
201630439349302543,430356250,RUFFALOCODY LLC,TELE- FUNDRAISING,false,128468,51788,0
201631109349300228,221494428,RUFFALOCODY,PO BOX 3018,CEDAR RAPIDS,IA,524063018,FUNDRAISING,false,40873,47541,-6668
201631109349300228,221494428,Community Counselling Service Co LLC,461 Fifth Avenue,3rd Floor,New York,NY,10017,Consulting on campaign strategy,false,60000,-60000
201640919349300604,580566143,Dr John S Burd,2900 Club Place,Gainesville,GA,30506,Consultant/Contractor soliciting gifts of art,0,1108050,24000,1084050
201640919349300604,580566143,Coxe Curry & Associates,191 Peachtree Street NE,Atlanta,GA,30303,Consultant for Capital Campaign,0,0,159266,-159266
201640909349300309,362167804,IDC,PHONATHON,false
201620929349300027,340714818,STUDDES GROUP FOR IMPACT LLC,6655 EAGLE CREEK LANE,OSTRANDER,OH,43061,"CAMPAIGN PREP-MESSAGING,TRAINING,TRACKING AND DOCUMENTATION.",0,0,240750,0
201620979349300117,540573801,ASAP MAILING & FULLFILLMENT CENTER,4600 EISENHOWER AVENUE,ALEXANDRIA,VA,22304,MAILING HOUSE,0,0,1230,-1230
201620979349300117,540573801,FMB ADVERTISING,145 S GAY STREET,KNOXILLE,TN,37902,MAIL / PHONE FUNDRAISER,0,0,5179,-5179
201620979349300117,540573801,JESSICA C HASTINGS AKA COLEMAN HAS,905 TURKEY FOOT ROAD,LEXINGTON,KY,40502,PHONE FUNDRAISER,0,0,14255,-14255
201620979349300117,540573801,PRINTING & GRAPHICS COMPANY,7813 DELANO ROAD,CLINTON,MD,20735,MAILING HOUSE,0,0,2496,-2496
201600909349300905,420680387,EB CONSULTING LLC,1027 SUMMER STREET,GRINNELL,IA,50112,FUNDRAISING PLAN DEVELOPMENT,0,0,19900,0
201600909349300905,420680387,BENTZ WHALEY FLASSNER,7251 OHMS LANE,MINNEAPOLIS,MN,55439,PREDICTIVE MODELING,0,0,29000,0
201600909349300905,420680387,COMMUNITY COUNSELLING SERVICE,3RD FL 461 FIFTH AVENUE,NEW YORK,NY,10017,FEASIBILITY PLANNING STUDY,0,0,99000,0
201631309349300143,250969449,RUFFALO CODY,65 KIRKWOOD N ROAD SW,CEDAR RAPIDS,IA,52406,TELEMARKETING SERVICES,0,683550,432996,250554
201631309349300143,250969449,GORDON GORDON,720 AMBERSON AVE,PITTSBURGH,PA,15232,PLANNED GIVING CONSULTING,0,0,14817,-14817
201631349349305408,042103594,The Brand Union Co Inc,3 Columbus Circle,New York,NY,10019,FUNDRAISING CONSULTING,false,0,386779,-386779
201631349349305408,042103594,Blue State Digital,406 7th Street NW,3rd Floor,Washington,DC,20004,FUNDRAISING CONSULTING,false,0,313683,-313683
201631349349305408,042103594,Propeller Group,2535 Townsgate Road,Suite 100,Westlake Village,CA,91361,FUNDRAISING VIDEO,false,0,172428,-172428
201631349349305408,042103594,Cynthia Greenleaf,4375 Congress Street,Fairfield,CT,06824,FUNDRAISING CONSULTING,false,0,16200,-16200
201601349349302290,060646623,RUFFALO CODY,POBOX 718,DES MOINES,IA,50303,EXTERNAL DB,false,25178
201601349349302290,060646623,COMMUNITY COUNSELING SERV,PO BOX 824885,PHILADELPHIA,PA,19182,CAMPAIGN CONSULTING,false,340000
201640859349300019,042103585,BENEFACTOR GROUP,450 S FRONT ST,COLUMBUS,OH,43215,FUNDRAISING COUNSEL,0,0,84424,-84424
201621319349301282,050306206,STALEYROBESON INC,156 LONG WHARF ROAD,MYSTIC,CT,06355,PROSPECT STRATEGY CONSULTING,0,0,107756,107756
201621319349301282,050306206,PATTON MCDOWELL AND ASSOCIATES LLC,338 S SHARON AMITY ROAD PMB 208,CHARLOTTE,NC,28211,PROSPECT STRATEGY CONSULTING,0,0,9000,9000
201600549349300125,480547846,WILSON BENNETT TECHNOLOGY,PHONEATHON,false,110000,18000,92000
201601349349306290,340714654,Washburn & McGoldrick LLC,950 New Loudon Rd Suite 210,Latham,NY,12110,Fundraising/ Campaign Counsel,0,0,24300,-24300
201621249349301147,440617326,JF ENTERPRISES,FUNDRAISING PROJECTS,false
201611189349300956,350868127,Bentz Whaley Flessner,7251 Ohms Ln,Minneapolis,MN,55439,Consulting for major gift fundraising,0,0,44442,-44442
201611069349301116,951643334,Wares and Associates,Phone SOLICITS,false
201631249349301203,061645496,Lindsley Development Consulting,89 LEAMAN ROAD,LANCASTER,PA,17603,Campaign feasability study was conducted during FY 2015 for the campaign that would begin in the next fiscal year.,false,29698,-29698
201621339349301777,362191252,Westfall Group,1300 Peachtree,Suwanee,GA,30024,Event Planning,false,38000
201621339349301777,362191252,Advocace Media,702 S Denton Ta,Coppell,TX,75019,Messaging,false,26000
201621339349301777,362191252,false
201640509349300704,420707114,PRO COM,PO BOX 27,LAMONI,IA,50140,TELEMARKETING FUNDRAISING,0,38110,21868,16242
201631049349300778,231352688,Grenzebach Glier Assoc,Consulting/ Planning,false,153277,-153277
201631049349300778,231352688,RUFFALO CODY ASSOCIATES,TELEMARKET SERVICES,false,756940,207368,549572
201611349349302486,042103558,PlusDelta Partners,6965 El Camino Real,Carlsbad,CA,92009,Consultant,false,19400
201611349349302486,042103558,Ronald Joyce,309 Oakwood Dr,Yarmouth,ME,04096,Consultant,false,23679
201611349349302486,042103558,Carter Halliday Associates,107 South St 5D,Boston,MA,02111,Professional Services,false,58059
201631349349307653,042103547,Marts Lundy Inc,Fundraising Consultant,false,35305
201631349349307653,042103547,Marilyn Silverstein,Fundraising Consultant,false,7475
201631139349300028,590936101,ARIA Calls and Cards,717,W St German Street,Saint Cloud,MN,56301,Coordinates telephone fundraising activities,1,36413,35667,746
201611179349300316,310536715,RUFFALOCODY HOLDINGS,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,TELEFUND,false,754846,309636,445210
201621339349302607,042108376,MARTS LUNDY,1200 WALL STREET WEST,LYNDHURST,NJ,07071,CONSULTING,false,28091,-28091
201621339349302862,250717890,MCALLISTER & QUINN LLC,1030 15TH STREET NW SUITE 590 WEST,WASHINGTON,DC,20005,FEDERAL GRANTS AND FOUNDATION SUBMISSIONS,0,0,96360,-96360
201621059349301057,741159753,RUFFALOCODY,65 KIRKWOOD N RD SW PO BOX 3018,CEDAR RAPIDS,IA,524063018,ON CAMPUS PHONE MANAGEMENT,false,650353,254057,396296
201621059349301057,741159753,FUND RAISERS LTD,617 E 43RD STREET,BOISE,ID,83714,NEW FOOTBALL STADIUM FUNDRAISER,false,1566,75311,-73745
201621059349301057,741159753,MY EVENT CENTRAL,4715 N MEADOW RIDGE CIRCLE,MCKINNEY,TX,75070,Event Management,false,49860,8300,41560
201621059349301057,741159753,DONALD TRULL,8706 BLOOMFIELD TURN,MISSOURI CITY,TX,774596042,CONSULTING SERVICES FOR ATHLETIC PROJECTS,false,0,40000,-40000
