object_id,ein,Dsc,Amt
201913439349300841,620548913,FEDERAL GOVERNMENT FOR STUDENT LOAN,227849
201913519349300816,750827421,Stu depositsrefundable advances,1857242
201913519349300816,750827421,Annuity obligation,3479433
201913519349300816,750827421,Liab under split-int agreements,103502
201913519349300816,750827421,Liab for pension benefits,13602753
201903089349301190,350895832,DEFERRED COMPENSATION,38384
201903089349301190,350895832,THIRD PARTY PAYABLE,1712532
201903089349301190,350895832,LIFE INSURANCE POLICIES,395457
202030989349301708,391353508,TENANT SECURITY DEPOSITS AND OTHER LIABILITIES,191345
201932839349301028,616002351,Capital lease obligations,12413
201932839349301028,616002351,Other liabilities,14305
202001929349301615,231365353,OTHER LONG-TERM LIABILITIES,22375693
202001929349301615,231365353,SHORT TERM NOTE PAYABLE,22175000
202001929349301615,231365353,EST THIRD PARTY SETTLEMENTS,3973426
202001929349301615,231365353,INTEREST PAYABLE,2806896
202001929349301615,231365353,OTHER CURRENT LIABILITIES,1738682
201913169349306776,550643304,Federal income taxes
201913169349306776,550643304,Self Insured Liability,16508492
201913169349306776,550643304,Deferred Compensation Plan,1193401
201913169349306776,550643304,Derivative Financial Instruments,6460033
201913169349306776,550643304,Due to Related Organizations - Current,1467230
201913169349306776,550643304,Due to Related Organizations - Accrued,11291024
201913169349306776,550643304,Estimated Malpractice Costs - Current,5064376
201913169349306776,550643304,Local/City Payroll Taxes,93316
201913169349306776,550643304,Due to Related Organizations- Noncurrent
202041979349305184,042103542,LIAB. FOR LIFE INCOME OBLIGATI,34967417
202041979349305184,042103542,POST RET. BENEFIT OBLIGATION,75844048
202041979349305184,042103542,INTEREST SWAP AGREEMENT,14253868
202041979349305184,042103542,OTHER LIABILITIES,11487784
202041979349307414,951664112,LIFE INCOME ANNUITIES PAYABLE,108045497
202041979349307414,951664112,FUNDS HELD IN TRUST FOR OTHERS,14433705
202041979349307414,951664112,GOV'T STUDENT LOAN ADVANCES,1496443
202041979349307414,951664112,CAPITAL LEASE OBLIGATION,69782
202041979349307414,951664112,ASSET RETIREMENT LIABILITY,2242102
202041979349307414,951664112,AGENCY FUNDS PAYABLE,691230
202041979349307414,951664112,VOLUNTARY DISABILITY INSURANCE,1406119
202021929349302767,820200907,REFUNDABLE LOAN PROGRAMS,2761693
202021929349302767,820200907,POST-RETIREMENT PAYABLE,1484733
202021929349302767,820200907,CHARITABLE TRUST FUNDS PAYABLE,2027785
202021929349302767,820200907,CAPITAL LEASE OBLIGATIONS,443107
202021929349302767,820200907,ANNUITIES PAYABLE,439228
201912849349300401,381443369,Federal income taxes
201912849349300401,381443369,Liabilities under split interest agreements,496658
202001929349302775,521272129,INTERCOMPANY PAYABLES,39909450
202001929349302775,521272129,SETTLEMENTS - MEDICARE,24065290
202001929349302775,521272129,WORKERS COMPENSATION LIABILITY,12155019
202001929349302775,521272129,CREDIT BALANCES PATIENT AR,10982904
202001929349302775,521272129,ASBESTOS ABATEMENT LIABILITY,7437038
202001929349302775,521272129,PENDING REFUNDS,2830831
202001929349302775,521272129,OTHER SHORT TERM LIABILITIES,1126186
202001929349302775,521272129,OTHER LONG TERM LIABILITIES,9034629
202031019349301603,231937954,annuities payable,243459
202031019349301603,231937954,leases payable,175515
202031019349301603,231937954,LINE OF CREDIT,664562
202031019349301603,231937954,OTHER LIABILITIES,25000
202041069349300824,160743040,REFUNDABLE ADVANCES FROM GOVER,1836416
202041069349300824,160743040,ASSET RETIREMENT OBLIGATIONS,2862747
202041069349300824,160743040,FAIR VALUE OF SWAP AGREEMENT,6025429
202001909349302800,942340692,LEASE PAYABLE,188097
202001909349302800,942340692,CONTINGENT CONSIDERATION LIABILITY,413000
202020699349301007,042111203,Annuities payable,6292400
202020699349301007,042111203,Perkins federal liability contra,5422048
202020699349301007,042111203,Conditional Asset Retirement Obligation,1065931
202020699349301007,042111203,PILOT liability,934174
202020699349301007,042111203,Ed Health Self Insured IBNR,312000
202020699349301007,042111203,Deferred compensation - President,250000
202020699349301007,042111203,Capital lease obligation,203577
202020699349301007,042111203,Custodial funds,197942
202020699349301007,042111203,Interest rate swap liability,193769
202020699349301007,042111203,China tax liability,154795
202020699349301007,042111203,FIN 48 liability,89495
202020699349301007,042111203,Student health insurance,86215
202020699349301007,042111203,Cash card liability,44373
202020699349301007,042111203,Student travel insurance,9970
202020699349301007,042111203,Misc tax liabilities and other,1408
202020319349300222,620485733,ACCRUED PENSION BENEFIT LIABILITY,793809
202020319349300222,620485733,ACCRUED POSTRETIREMENT BENEFIT OBLIGATION,5717238
202020319349300222,620485733,FEDERAL STUDENT LOANS REFUNDABLE,1978811
202020319349300222,620485733,REFUND LIABILITIES,349855
202020319349300222,620485733,OPERATING LEASE LIABILITIES,9406983
202020319349300222,620485733,FINANCE LEASE LIABILITIES,32058484
201943189349303504,131624135,DEFINED BENEFIT PENSION PLAN,97934774
201943189349303504,131624135,INSURANCE CLAIM LIABILITY,75879768
201943189349303504,131624135,DUE TO THIRD PARTY PAYORS,32561206
201943189349303504,131624135,LEASEHOLD INCENTIVE,12392981
201943189349303504,131624135,457B DEFERRED COMP PLAN LIABIL,11390243
201943189349303504,131624135,DEFERRED RENT,14153008
201943189349303504,131624135,ACCRUED POST-RETIREMENT HEALTH,5681185
201943189349303504,131624135,OTHER ACCRUED LIABILITIES,24074247
201933269349301003,930386890,SPLIT INTEREST,868166
201933269349301003,930386890,PERKINS,556043
202030449349301658,610445823,Deposits and agency funds,977033
202030449349301658,610445823,Interest payable,13365
202030449349301658,610445823,Annuities payable,2039272
202030449349301658,610445823,Trust obligations,381103
202020639349301012,231627436,REIMBURSEMENT CONTINGENCY,236577
201923179349308327,742358522,Interest Rate Swap,3341708
201923179349308327,742358522,Asset Retirement Obligations,5000000
201942949349301614,640579585,ANNUITY OBLIGATIONS,69456
202011689349300911,630312914,Pension plan obligation,127176854
202011689349300911,630312914,Annuities payable,6657383
202011689349300911,630312914,Other,1615913
202001149349301525,951641455,ANNUITIES PAYABLE,590177
202001149349301525,951641455,ASSET RETIREMENT OBLIGATION,320500
202001149349301525,951641455,RETAINAGE,128657
202000799349300935,520705392,SWAP LIABILITIES,7816085
202000799349300935,520705392,REFUNDABLE ADVANCES - US GOV'T,209750
202010569349300701,560657294,FEDERAL PORTION PERKINS LOANS DUE,57015
202010569349300701,560657294,INTEREST RATE SWAP LIABILITY,607937
202010569349300701,560657294,STUDENT DORM DEPOSITS,137200
202010569349300701,560657294,STUDENT ENROLLMENT DEPOSITS,208100
201913119349301796,810231774,ANNUITIES PAYABLE,348005
201913119349301796,810231774,OTHER LIABILITIES,30808
201913119349301796,810231774,FAIR VALUE OF SWAP CONTRACT,1847402
201913119349301796,810231774,STUDENT DEPOSITS,64274
201913119349301796,810231774,REFUNDABLE ADVANCE,602053
202010079349300536,362216176,ANNUITIES & TRUST PAYABLE,863004
202010079349300536,362216176,REFUNDABLE GOVT. LOAN ADVANCE,2564880
202041369349305314,951664123,Life income and annuities payable,3595252
202041369349305314,951664123,Government advances for student loans,317961
202041369349305314,951664123,Asset retirement obligation,1060092
202040949349300014,560556753,GOVERNMENT ADVANCES FOR STUDENT LOANS,1196483
202040949349300014,560556753,INTEREST RATE SWAP,566088
202040949349300014,560556753,ASSET RETIREMENT OBLIGATIONS,831010
202000379349300105,131624158,Amounts held for others,126856510
202000379349300105,131624158,Conditional asset retirement obligation,8638858
202000379349300105,131624158,Contingent Liabilities,155691635
202000379349300105,131624158,Obligation under derivative instruments,153110528
202000379349300105,131624158,Postretirement benefit obligation,78695000
202010919349301701,952962604,ANNUITIES PAYABLE,2664622
202010919349301701,952962604,GOVERNMENT GRANTS REFUNDABLE,1716459
202021399349300237,540573801,RESTRICTED DEPOSITS HELD BY TRUSTEE,1078672
202011899349301786,050312747,OBLIGATION UNDER INTEREST RATE SWAP,1602379
202011899349301786,050312747,CONTRACT OBLIGATIONS,1545578
202041419349301659,951699394,Annuities Payable,660994
202041419349301659,951699394,Deposits,1211078
202041419349301659,951699394,Assets Held for Auxiliary Organizat,185484
202041419349301659,951699394,Perkins Loan Funds Repayable to Fed,533462
202041419349301659,951699394,Interest Rate Swap,826814
202031609349300923,431560263,DUE TO AFFILIATES,9410836
202031609349300923,431560263,MISCELLANEOUS LIABILITIES,8915
201943199349319864,942933165,SECURITY DEPOSITS,282531
202021489349300987,420703280,ACCRUED LOSS - INTEREST RATE SWAP,12249091
202021489349300987,420703280,US GOVERNMENT GRANTS - PERKINS LOANS,2278986
202021489349300987,420703280,ANNUITIES PAYABLE,1596748
202010729349300726,840402707,INTEREST PAYABLE,193733
202010729349300726,840402707,ASSET RETIREMENT OBLIGATION,856906
202010729349300726,840402707,ANNUITIES PAYABLE,3606934
201923189349306802,581581103,"ACCRUED COMPENSATION, BENEFITS, & WITHOLDINGS",23522692
201923189349306802,581581103,ACCRUED POSTRETIREMENT BENEFIT COST,32146399
201923189349306802,581581103,ASSET RETIREMENT OBLIGATION,3318414
201923189349306802,581581103,EST THIRD PARTY PAYOR SETTLEMENTS,14422520
201923189349306802,581581103,OTHER CURRENT LIABILITIES,2642406
201923189349306802,581581103,RESERVE FOR SELF INSURED LOSSES,16851580
201923189349306802,581581103,DUE TO AFFILIATES,23843660
201923189349306802,581581103,CAPITALIZED BOND COSTS,-1493911
201923189349306802,581581103,ACCRUED PENSION COST,497042
201923189349309482,113350641,Other liabilities,17033
202041419349301764,941156566,ANNUITY AND LIFE INCOME PAYABLE,1216919
202041419349301764,941156566,LINE OF CREDIT,8999800
202041419349301764,941156566,GOV'T ADVANCES FOR STUDENT LOANS,304895
202031369349300313,560623936,OBLIGATIONS UNDER SPLIT-INTEREST AGREEMENTS,597384
202031369349300313,560623936,MISCELLANEOUS,162854
202031369349300313,560623936,INTEREST RATE SWAP,533
202031369349303828,020274509,STUDENT DEPOSITS & AGENCY FUNDS,507035
202031369349303828,020274509,CAPITAL LEASE OBLIGATION,58513059
202040839349300359,410694747,ANNUITIES PAYABLE,20765853
202040839349300359,410694747,ASSET RETIREMENT OBLIGATION,2227509
202040839349300359,410694747,FAIR VALUE OF INTEREST RATE SWAP,134718
202041359349301949,591023117,Deferred compensation payable,1321148
202041359349301949,591023117,Capital leases payable,1667915
202041359349301949,591023117,Due to Digital Media Arts College,286966
202041359349301949,591023117,Financial derivatives,590757
201933129349301853,042104451,ADVANCES FOR FEDERAL STUDENT LOANS,3352489
201933129349301853,042104451,ANNUITY PAYMENT LIABILITY,152665
201933129349301853,042104451,DEPOSITS HELD FOR OTHERS,116096
201933129349301853,042104451,DEPOSITS & OTHER LONG TERM PAYABLES,655681
202011919349301236,131624067,FAIR VALUE OF DERIVATIVE INSTRUMENT,50223924
202011919349301236,131624067,LIABILITIES TO ANNUITANTS,3689955
202011919349301236,131624067,FEDERAL LOAN CAPITAL ADVANCES,567440
202041979349301829,450314233,MEDICAL CLAIMS LIABILITY,270347
202041979349301829,450314233,ACCRUED ABSENCES,194786
202041979349301854,210634501,DEPOSITS HELD IN CUSTODY FOR OTHERS,141541000
202041979349301854,210634501,LIABILITY UNDER PLANNED GIVING AGREEMENTS,92048000
202041979349301854,210634501,POST RETIREMENT BENEFITS,501426000
202041979349307089,370661219,Annuities Payable,848563
202041979349307089,370661219,Federal Student Loan Funds Payable,159452
202010499349300046,381359083,LIFE INCOME OBLIGATIONS,1318186
202010499349300046,381359083,REFUNDABLE GOV LOAN PGM,1271162
201913199349319751,541954969,DEFERRED RENT,569990
201913199349319751,541954969,CAPITAL LEASE OBLIGATIONS,14584
201913199349305111,410956618,LONG TERM DEBT CURRENT PORTION,6163833
201913199349305111,410956618,POST RETIREMENT BENEFITS,3541570
201913199349305111,410956618,PROFESSIONAL LIABILITY RESERVE,24125478
202001369349301620,330413730,FEDERAL ADVANCES FOR STUDENT L,6161288
202001369349301620,330413730,AGENCY FUNDS,504155
202001369349301620,330413730,SWAP LIABILITY,196814
202001369349301620,330413730,OTHER LIABILITIES,596636
202021409349300347,362181973,Federal Equity in student loan program,7212772
202021409349300347,362181973,Postretirement healthcare benefits,17616031
202021409349300347,362181973,Interest rate swap agreement
202030479349300708,381284777,ACCRUED EXPENSES,123970
202030159349300018,420698196,Student Deposits,507038
202030159349300018,420698196,Advance Payments,157417
202030159349300018,420698196,Miscellaneous Liabilities,486636
202030159349300018,420698196,Annuity Payable,752415
201923199349305957,231352008,Accrued pension costs,2366557
201923199349305957,231352008,Loan Payable to the American College Foundation (23-3015130),14000000
201933199349313713,660258919,LONG TERM DEBT,10559824
201933199349313713,660258919,BANK LINE OF CREDIT,180514
201933199349313713,660258919,CAPITAL LEASE,66120
202021959349303612,050258810,SWAP DERIVATIVES,9631713
202021959349303612,050258810,ASSET RETIRMENT OBLIGATION,2102144
202021959349303612,050258810,REFUNDABLE ADVANCES - US GOVER,6555391
202001919349303150,951644048,Actuarial Liability,1855593
202001919349303150,951644048,Asset Retirement Obligation,677238
202001919349303150,951644048,Interest Rate Swap Liability,4073884
201943199349301934,210634484,ACCRUED INTEREST PAYBLE,4025109
201943199349301934,210634484,THIRD-PARTY PAYORS,35720392
201943199349301934,210634484,ACCRUED RETIREMENT BENEFITS,8394687
201943199349301934,210634484,OTHER LONG-TERM LIABILITIES,33471014
202001949349300600,610444763,ANNUITIES PAYABLE,138191
202001949349300600,610444763,OTHER LIABILITIES,238634
202001949349300600,610444763,ADVANCES FROM FEDERAL GOVERNMENT FOR STUDENT LOANS,318770
202020289349301607,596046500,CAPITAL LEASE OBLIGATIONS,14669109
202020289349301607,596046500,REFUNDABLE GOVERNMENT LOANS,4431112
202020289349301607,596046500,ANNUITIES PAYABLE,1915912
202041339349302829,310538525,Deferred Pension,69468273
202041339349302829,310538525,Other Liabilities,2500
202041339349302829,310538525,DUE TO RELATED PARTY,4872952
202000079349302115,131916574,FEDERAL STUDENT LOANS PAYABLE,1413568
202000079349302115,131916574,ASSET RETIREMENT OBLIGATION,2348614
202020599349301402,956001907,Due to Annuitants,4130558
202020599349301402,956001907,Due to Trustors and Other Remainderman under Trust Agreements,278892
202020599349301402,956001907,Interest rate swap agreement,85729
202041979349301799,510067938,ACC. POST RETIREMENT BENEFIT,22050412
202041979349301799,510067938,DEFERRED COMPENSATION OBLIGATION,140127
202041979349301799,510067938,CAPITAL LEASE OBLIGATION NET,1667451
202041979349301799,510067938,ACCRUED PENSION LIABILITY,33532306
202041979349301799,510067938,ACCRUED MEDICAL MALPRACTICE LIABILITIES,7248082
202041979349301799,510067938,ACC. WORKERS COMP. LIABILITY,4705939
202041979349301799,510067938,ASBESTOS REMOVAL OBLIGATION,4173072
202041979349301799,510067938,SETTLEMENT LIABILITY,792925
202041979349301799,510067938,OTHER LIABILITIES,1383703
202041979349301799,510067938,CONSTRUCTION RETAINAGE,1312154
202001089349301300,741109631,Students' Deposits,119050
202001089349301300,741109631,Deposit Held in Custody for Others,201284
202001089349301300,741109631,Government Advances for Student Loans,1327868
202001089349301300,741109631,Capital Lease obligation,283892
202001749349301100,112357063,LOANS PAYABLE,389732
201943179349302574,390830664,OTHER LIABILITIES,610
201943199349310439,840166760,VALUE OF FINANCIAL SWAP,22235899
201943199349310439,840166760,SELF INSURANCE TRUST PAYABLE,21235816
201943199349310439,840166760,CURRENT PORTION LT DEBT,8530350
201943199349310439,840166760,457 LIABILITIES,6264002
201943199349310439,840166760,LEASE TENANT IMPROVEMENT,2068888
201943199349310439,840166760,DEFERRED RENT,1525639
201943199349310439,840166760,DEFERRED COMP ESCROW,438692
202001429349300900,440545813,INTEREST RATE SWAPS,2359762
202001429349300900,440545813,ASSET RETIREMENT OBLIGATION,801456
202001429349300900,440545813,DEPOSITS HELD FOR OTHERS,319492
202001429349300900,440545813,GOVERNMENTAL LOAN OBLIGATIONS,1764343
202041719349300524,381368367,Obligations under split-interest agreements,64143
202012039349300121,946135772,CAPITAL LEASE OBLIGATION,5412
202012039349300121,946135772,DUE TO ACT MARKET,32816595
202012039349300121,946135772,PENSION PLAN LIABILITY,309738
202012039349300121,946135772,DEFERRED DEVELOPER FEES,1869230
202012039349300121,946135772,LINE OF CREDIT,2000000
202040599349301229,231501197,REFUNDABLE LOAN PROGRAM,2274452
202040599349301229,231501197,CAPITAL LEASE PAYABLE,447291
202040599349301229,231501197,DEPOSITS HELD IN CUSTODY,187674
202040599349301229,231501197,GIFT ANNUITY LIABILITY,76340
202031689349300528,362593545,Interest Rate Swap Agreement,5500230
202031689349300528,362593545,Deferred Compensation plan payable,831767
202010419349301021,581126894,Federal income taxes
202010419349301021,581126894,PAYROLL TAXES PAYABLE,172949
202010419349301021,581126894,LINE OF CREDIT,88476
202000769349300545,350867954,Annuities Payable,728840
202000769349300545,350867954,Liability for Amounts Held for Others,2223455
202000769349300545,350867954,Liability for Federal Student Loans,3057753
202010219349301106,620502739,LOAN ADVANCES-US GOVERNMENT,3446618
202010219349301106,620502739,AGENCY FUNDS/STUDENT DEPOSITS,1099692
202010219349301106,620502739,INTEREST RATE SWAP OBLIGATION,8981
202010219349301106,620502739,CAPITAL LEASE OBLIGATIONS,93180
202020419349301207,620475689,Federal income taxes
202020419349301207,620475689,Accrued Payroll,89773
202020419349301207,620475689,Delinquent Payroll Taxes,468101
202030429349300313,741400699,DEPOSITS,107309
201943189349308759,231352691,ANNUITY OBLIGATIONS,473928
201923189349312322,430654874,DUE TO 3RD PARTY,3939830
201923189349312322,430654874,DEF COMP LIABILITY,2334381
202022309349302177,540506332,Due to Affiliates,14833724
202022309349302177,540506332,Pension Liability,403462565
202022309349302177,540506332,Deferred Comp Liability,26409226
202022309349302177,540506332,Interest Rate Swap Liability,39704847
202020629349300912,461812625,OTHER LIABILITIES,104696
202000709349300415,620484185,ADVANCES FROM FEDERAL GOVERNMENT FOR STUDENT LOANS,219609
202000709349300415,620484185,DUE TO RELATED ORGANIZATION,8985
202000709349300415,620484185,CAPITAL LEASE,13404
202030489349300103,620535755,OTHER ACCRUED LIABILITIES AND PAYABLES,369751
202030489349300103,620535755,ADVANCES FROM FEDERAL GOVERNMENT FOR STUDENT LOANS,851694
202030489349300103,620535755,ANNUITY PAYMENT LIABILITIES,547849
202030489349300103,620535755,REMAINDER TRUST LIABILITY,12396
202020139349300717,381369604,DEPOSITS FROM STUDENTS,1393145
202020139349300717,381369604,FAIR VALUE OF INTEREST SWAP,280458
202011059349300036,160755807,STUDENT DEPOSITS,1319838
202011059349300036,160755807,SPLIT INTEREST AGREEMENTS,119549
202011059349300036,160755807,ACCRUED EXPENSES FOR EARLY RETIREMENT BENEFITS,296000
202011059349300036,160755807,ASSET RETIREMENT OBLIGATION,1367188
202001259349300000,953127273,FEDERAL STUDENT LOAN FUNDS,39591022
202001259349300000,953127273,BOND ISSUE SWAP LIABILITY,22856096
202001259349300000,953127273,LIABILITY ON SPLIT-INTEREST AGREEMENTS,2231217
202001259349300000,953127273,DEPOSITS FOR AGENCY FUNDS,521094
202001259349300000,953127273,ACCRUED BOND INTEREST PAYABLE,164164
202001699349301000,390980974,OTHER LIABILITIES,12399
201903189349302870,454620000,OBLIGATIONS UNDER CAPITAL LEASES,110067
201903189349302870,454620000,NOTES PAYABLE,6457024
201903189349302870,454620000,DEFERRED COMPENSATION,147382
202041609349301424,340714363,ANNUITY OBLIGATION,14874835
202000339349300250,237032625,"UNAMORTIZED BOND PREM, NET INSURANCE",463435
202000339349300250,237032625,FEDERAL STUDENT LOAN PAYABLE,111913
202041609349301094,590949880,CAPITAL LEASES,96856
202041609349301094,590949880,DEPOSITS IN CUSTODY,244190
202041609349301094,590949880,ANNUITY LIABILITY,132159
202041609349301094,590949880,PERKINS LOAN,2751763
202020509349300927,390808497,STUDENT DEPOSITS AND DEFERRED GRANT REVENUE,361941
202020509349300927,390808497,ANNUITIES PAYABLE,3629136
202020509349300927,390808497,SWAP LIABILITY,7165259
202020509349300927,390808497,REFUNDABLE ADVANCES,1706832
202020509349300927,390808497,OTHER LIABILITIES,154295
202031479349301053,362167773,LINE OF CREDIT,5054833
202031479349301053,362167773,STUDENT TUITION AND OTHER DEPOSITS,968431
202010429349300541,231352664,accrued post retirement benefit cost,2981908
202010429349300541,231352664,deposits/withholdings to be paid to others,83912
202010429349300541,231352664,unpaid medical claims liability,537830
202010429349300541,231352664,misc receivables,-139996
202010429349300541,231352664,swaps liability,10629870
202011269349302156,480547702,ANNUITIES PAYABLE,109072
202011269349302156,480547702,REFUNDABLE GOV. LOAN PROGRAMS,1697578
202011269349302156,480547702,OTHER LIABILITIES,409492
202011269349302156,480547702,TRIP DEPOSITS,320164
201933369349301353,954230730,LOAN PAYABLE,1754529
201933369349301353,954230730,RENTAL SECURITY DEPOSIT,58101
201933369349301353,954230730,ACCRUED LIABILITIES,19058
201933369349301353,954230730,INCOME TAX PAYABLE,-21728
202021619349300027,710240352,OTHER NON CURRENT LIABILITIES,13000
202030169349301013,510109178,ADVANCED TUITION & FEES,1408292
202030169349301013,510109178,STUDENT DEPOSITS,209698
202030169349301013,510109178,ACCRUED PAYROLL,822677
202030169349301013,510109178,OTHER LIABILITIES,9448
202010989349300831,930386858,SPLIT INTEREST AGREEEMENTS,1402691
202010989349300831,930386858,US GOVT GRANTS REFUNDABLE,4782638
202010989349300831,930386858,INTEREST RATE SWAPS LIABILITY,5430130
202031699349301613,390806428,ASSET RETIREMENT OBLIGATION,800000
202031699349301613,390806428,SPLIT INTEREST AGREEMENT,269219
202031699349301613,390806428,UNAMORTIZED CONTRACT LIABILITY,507153
202011369349303671,020222182,SPLIT INTEREST AGREEMENTS,1610968
202011369349303706,141338580,ACCRUED POSTRETIREMENT BENEFITS,9785158
202011369349303706,141338580,ASSET RETIREMENT OBLIGATIONS,729040
202011369349303706,141338580,FEDERAL STUDENT LOAN FUNDS,1965151
202011369349303706,141338580,POOLED INCOME & CHAR. GIFT PAYABLE,4255002
202021049349300412,237223216,POSTRETIREMENT HEALTH&LIFE INS,6019907
202021049349300412,237223216,ANNUITIES PAYABLE,1854328
202021049349300412,237223216,US GOV'T GRANTS REFUNDABLE,972954
202021049349300412,237223216,ASSET RETIREMENT OBLIGATION,691051
202000639349301750,237067667,Current Portion of Long-term Debt,44088
202040849349300734,410695524,Annuities Payable,9792123
202040849349300734,410695524,U.S. Government Grants Refundable,2496847
202040849349300734,410695524,Future Interest Discount on Pooled Life Income Funds,181054
202031929349302573,041591060,GOVERNMENT GRANTS REFUNDABLE,8565123
202021899349300727,042103558,INTEREST RATE SWAP,8181296
202021899349300727,042103558,US GOVT REFUNDABLE ADVANCES,4970439
202021899349300727,042103558,ANNUITY OBLIGATIONS,3870747
202021899349300727,042103558,ACCRUED PENSION OBLIGATION,9075142
202021959349301602,060766747,Accrued Post Retirement,176606
202021959349301602,060766747,Asset Retirement Liability,1608554
202021959349301617,560529999,STUDENT LOAN MONIES,1107548
201923169349303357,136192377,DUE TO STUDENTS,227208
202030289349301768,420681046,ANNUITIES PAYABLE,32000
202030289349301768,420681046,DUE TO US GOVT PROGRAM,698470
202031479349300958,050258956,US GOVERNMENT LOAN FUNDS,1987895
202031479349300958,050258956,INTEREST RATE SWAP,4181564
202031479349300958,050258956,ASSET RETIREMENT OBLIGATION,5303879
202031479349300958,050258956,CAPITAL LEASE OBLIG - LONG TERM,4703772
202010209349300716,750851900,DEPOSITS AND OTHER LIABILITIES,12967314
202010209349300716,750851900,RESERVE FOR SPLIT INT AGREEMENTS,26575536
202010209349300716,750851900,DEBT ISSUANCE COST AND BOND PREMIUM,2240549
202012379349301006,910905644,Rounding,2
201903509349300530,350845258,DEPOSIT FUNDS HELD FOR OTHERS,563823
202001969349303715,440556862,ANNUITIES PAYABLE,6759378
202001969349303715,440556862,POST RETIREMENT OBLIGATIONS,19598311
202001969349303715,440556862,FUNDS HELD FOR OTHERS,109758
202002189349301325,030179299,Agency Liabilities,4351
202001969349302350,030179414,INTEREST RATE SWAPS AT FMV
202030719349301318,830340684,DEFERRED RENT REVENUE,34461
201903189349310175,420680452,ASBESTOS REMOVAL LIABILITY,2936254
201903189349310175,420680452,DUE TO AFFILIATES,134590883
201903189349310175,420680452,SELF-INSURANCE RESERVE,15949698
201903189349310175,420680452,LONG-TERM RETENTION INCENTIVES,13440010
201903189349310175,420680452,HEALTH & WELFARE BENEFITS RESERVE,3982604
201903189349310175,420680452,MISCELLANEOUS LIABILITY,3728544
201903189349310175,420680452,INCOME TAXES PAYABLE,100000
202000559349301000,910570848,UNEARNED TUITION,3613677
202000559349301000,910570848,DEFERRED COMPENSATION,112166
202030099349300123,344428207,DEPOSITS & PREPAID FEES,465043
202030099349300123,344428207,FEDERAL ADVANCES FOR STUDENTS,1621804
202030099349300123,344428207,INTEREST RATE SWAP AGREEMENTS,107148
202020459349300812,160871487,Deposits held in custody,11047
