object_id,ein,BsnssNm_BsnssNmLn1Txt
201603559349301050,362170999,CROWTHER ROOFING & SHEET METAL INC,18958 AIRPORT ROAD,LOCKPORT,IL,604463531,CONSTRUCTION SERVICES,888445
201603559349301050,362170999,CHAMPION DRYWALL INC,24121 S NORTHERN ILLINOIS DR,CHANNAHON,IL,604105358,CONSTRUCTION SERVICES,596514
201603559349301050,362170999,EXCEL ELECTRIC INC,24 SANGMEISTER ROAD,FRANKFORT,IL,604237737,ELECTRICAL SERVICES,495994
201643209349301519,956001907,Bon Appetit,21726 Placerita Canyon Road,Santa Clarita,CA,91355,Food Services,1717368
201643209349301519,956001907,Intertex General Contractors,28338 Constellation Road 900,Valencia,CA,91355,Construction,544466
201643209349301519,956001907,Maskell Graphics Inc,1121 W Isabel Street,Burbank,CA,91506,Printing & Graphics,207517
201643209349301519,956001907,Dell Marketing LP,PO Box 910916,Pasadena,CA,911100916,Computers,174549
201643209349301519,956001907,Ruffalo Noel Levitz,PO Box 718,Des Moines,IA,503030718,Admission Consultants,153872
201643549349300659,470418641,JLC INCORPORATED,PO BOX 147,YORK,NE,68467,CONTRACTOR,1770158
201643549349300659,470418641,ALADDIN FOOD MANAGEMENT SERVICES,2400 ANSYS DR SUITE 404,CANONSBURG,PA,15317,FOOD SERVICE,790718
201643549349300659,470418641,MCCORMICK'S HEATING & AIR CONDITIONING,302 N GRANT,YORK,NE,68467,CONTRACTOR,129131
201643549349300659,470418641,WEGNER CORPORATION,555 PARK DRIVE,OWATONNA,MN,55060,CONTRACTOR,125277
201603489349300425,980042539,PCL Construction Management Inc,1433 - 1st Avenue,Regina,SK,CA,S4R 8H2,Hall A Construction,11368142
201603489349300425,980042539,Ledcor Construction Limited,1105 E Pettigrew Avenue,Regina,SK,CA,S4N 5W1,Rehabilitation of parking lot,1381104
201603489349300425,980042539,Compass Group Canada,1907 Oxford Street East,London,Ontario,CA,N5V 4L9,Contracted Food Services,875969
201603489349300425,980042539,P3 Architecture,2292 Dewdney Avenue,Regina,Saskatchewan,CA,S4R 1H3,Design and Renovation,661224
201603489349300425,980042539,Howes Construction (1994) Inc,43 Newton Crescent,Regina,Saskatchewan,CA,S4S 2V9,Building Construction,336167
201643209349318044,954457666,None
201643199349306039,472237488,Zumatel LP,877 Main Street,Dallas,TX,97338,Call Center Services,2370467
201643199349306039,472237488,Guardsmark LLC,File 6498,Los Angeles,CA,900746498,Security Services,1461917
201643199349306039,472237488,Livevox Inc,PO Box 398139,San Francisco,CA,941398139,Call Center Services,522710
201643199349306039,472237488,Dyntek Services,75 Remittance Dr,Dept 1351,Chicago,IL,606751351,IT Consulting Services,430006
201643199349306039,472237488,Universal Protection Service LP,PO Box 101034,Pasadena,CA,911891034,Security Services,404253
201623339349300732,610492351,ALLIANCE CORPORATION,2014 KY RT 321,PRESTONSBURG,KY,41653,CONSTRUCTION,899483
201623339349300732,610492351,PIONEER COLLEGE CATERERS INC,12351 WEST 96TH TER STE 204,LENEXA,KS,66215,FOOD SERVICE,876844
201623339349300732,610492351,BLUEGRASS INTEGRATED COMMUNICATIONS,833 NANDINO BLVD,LEXINGTON,KY,40611,MAILING,240459
201623339349300732,610492351,MOUNTAIN TELEPHONE-DATA SYSTEMS,5546 US HIGHWAY 23 S,IVEL,KY,41642,TELEPHONE,167625
201623339349300732,610492351,SOUTHEAST MAIL SERVICES INC,2528 PALUMBO DRIVE,LEXINGTON,KY,40509,MAILING,146184
201603579349300010,160759798,R&P Oakhill Development LLC,3556,Lakeshore Road,Buffalo,NY,14219,Construction,4050898
201603579349300010,160759798,Ruffalo Noel Levitz LLC,1025 Kirkwood Parkway SW,Cedar Rapids,IA,52404,Enrollment Consulting Software,222589
201603579349300010,160759798,James Girard,42 Pinewoods Avenue,Tonawanda,NY,14150,Painting & Construction,163588
201603579349300010,160759798,Tri-Main Development LLC,2495 Main Street,Buffalo,NY,14214,Property Management,149370
201603579349300010,160759798,Edward Dore Landscape Associates,5911 Fisk Road,Pendelton,NY,14094,Landscaping,133179
201643209349300414,550753754,Marshall University,One John Marshall Drive,Huntington,WV,25755,School of CRNA Faculty,709208
201643209349300414,550753754,WVU Physicians of Charleston,3110 MacCorkle Ave,Charleston,WV,25304,Physician Support,202922
201643209349307744,251065148,BON APPETIT MANAGEMENT COMPANY,2730 SAND HILL ROAD SUITE 100,MENLO PARK,CA,94025,FOOD SERVICE MGMT,5902713
201643209349307744,251065148,RYCON CONSTRUCTION INC,2501 SMALLMAN ST SUITE 100,PITTSBURGH,PA,15222,CONSTRUCTION SERVICES,1117164
201643209349307744,251065148,DOBIL LABORATORIES INC,724 BUTLER ST,PITTSBURGH,PA,15223,CONSTRUCTION SERVICES,615358
201643209349307744,251065148,JOHN SAVOY & SON INC,PO BOX 248,MOUNTOURSVILLE,PA,17754,CONSTRUCTION SERVICES,409717
201643209349307744,251065148,BLACKHAWK NEFF INC,805 NORTHGATE CIRCLE,NEW CASTLE,PA,16105,CONSTRUCTION SERVICES,387960
201633209349308008,251450171,ALLEGHENY SPECIALTY PRACTICE NETWORK,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212,"DIRECTOR, ASST DIREC",294361
201643209349300034,550357056,ALADDIN FOOD,21 AMORY DRIVE,WHEELING,WV,26003,FOOD SERVICE,2428553
201643209349300034,550357056,DANHILL CONSTRUCTION COMPANY,PO BOX 685,GAULEY BRIDGE,WV,25085,CONTSTRUCTION,734776
201643209349300034,550357056,CASTO TECHINCAL SERVICES,PO BOX 627,CHARLESTON,WV,25322,HVAC MAINTENANC,291026
201643209349300034,550357056,INDEPENDENT COLLEGE ENTERPRISE,2300 MACCORKLE AVE SE,CHARLESTON,WV,25303,COMPUTER SYSTEM,278279
201643209349300034,550357056,DAVIS ATHLETICS,2325 LIBERTY ST,PARKERSBURG,WV,26101,ATHLETIC EQUIP,220296
201603199349305550,954529650,JIM LIKENS,725 W 10TH STREET,CLAREMONT,CA,91711,"MANAGEMENT/PRESIDENT, DEAN, TRUSTEE",119544
201613419349300801,141338309,Thomson Reuters,610 Opperman Drive,Eagan,MN,55123,Publishing services,355305
201613419349300801,141338309,Janitronics,1988 Central Ave,Albany,NY,12212,Custodial services,329036
201613419349300801,141338309,University Heights Association,130 New Scotland Ave,Albany,NY,122083475,Security,308457
201613419349300801,141338309,Computer Professionals International,2165 Technology Dr,Schenectady,NY,12308,Information Technology,290300
201613419349300801,141338309,Ellucian,62814 Collections Ctr Dr,Chicago,IL,60693,Information Technology,193731
201643209349312824,230973290,PIONEER COLLEGE CATERERS INC,C/O PBU 200 MANOR AVENUE,LANGHORNE,PA,19047,FOOD SERVICE,1113721
201643209349312824,230973290,GCA SERVICES GROUP,PO BOX 643823,PITTSBURGH,PA,152643823,JANITORIAL,178381
201643209349312824,230973290,CONSOLIDATED DRAKE PRESS,5050 PARKSIDE AVE,PHILADELPHIA,PA,19131,PRINTING,175804
201643209349312824,230973290,EBSCO INFORMATION SERVICES,10 ESTES STREET,IPSWICH,MA,01938,BOOKS & PERIODICALS,157181
201643209349306399,930433696,Ala Carte,1850 Onyx Street,Eugene,OR,974031451,FOOD SERVICES,501770
201643209349306399,930433696,savant learning systems,311 S LINDELL ST,MARTIN,TN,38237,ACADEMIC INSTRUCTION,405674
201643209349306399,930433696,AHM BRAND,860 WEST PARK ST,EUGENE,OR,97401,RECRUITING,191674
201643209349306399,930433696,Premier Security,PO Box 50401,Eugene,OR,97405,Security Services,132925
201603169349303535,426081293,TRANE,4801 GRAND AVE,DAVENPORT,IA,52807,CONSTRUCTION,2900759
201603169349303535,426081293,ESTES COMPANY,PO BOX 3608,DAVENPORT,IA,52808,CONSTRUCTION,1331452
201603169349303535,426081293,PER MAR SECURITY SERVICES,PO BOX 1101,DAVENPORT,IA,52805,SECURITY SERVICES,786090
201603169349303535,426081293,XEROX,PO BOX 650361,DALLAS,TX,72565,COPY & PRINTING SERVICES,765489
201603169349303535,426081293,COMMERCIAL CONSTRUCTION,7 SUNSHINE BLVD,ORMOND BEACH,FL,32174,CONSTRUCTION,744292
201643199349311789,131662715,Fiera Capital Inc,375 Park Avenue 8th Floor,NEW YORK,NY,10152,INVESTMENT MGMT FEES,190497
201643199349311789,131662715,Creative Communication Associates,2 Third Street Suite 250,TROY,NY,12180,ADVERTISING,187545
201643199349311789,131662715,Big Duck Studio Inc,20 Jay Street Suite 524,BROOKLYN,NY,11201,MARKETING,107000
201623169349302652,362167773,MILLER CANFIELD PADDOCK AND STONE PL,225 W WASHINGTON SUITE 2600,CHICAGO,IL,60606,LEGAL SERVICES,343507
201700319349300800,010263385,SODEXO INC & AFFILIATES,200 FIFTH AVENUE 4TH FLOOR,WALTHAM,MA,02451,DINING SERVICES,1523950
201700319349300800,010263385,THE LAWLOR GROUP,6400 FLYING CLOUD DRIVE SUITE 170,EDEN PAIRIE,MN,55344,"CONSULTANTS, MARKETING",199692
201700319349300800,010263385,DELL MARKETING,PO BOX 534118,ATLANTA,GA,303534118,IT EQUIPMENT,146142
201700319349300800,010263385,HONEYWELL INTERNATIONAL INC,12490 COLLECTIONS CENTER DRIVE,CHICAGO,IL,60693,MAINT CONTRACTS & GENERAL SUPPLIES,128161
201700319349300800,010263385,JS MCCARTHY,15 DARIN DRIVE,AUGUSTA,ME,043309479,PRINTING AND PUBLICATIONS,100128
201700409349301145,951644048,KCS West Inc,250 East 1st Street Suite 600,Los Angeles,CA,90012,Construction Service
201700409349301145,951644048,Sodexo Inc & Affiliates,Dept880328,Los Angeles,CA,900880328,In-house facilities.
201700409349301145,951644048,Bon Appetit,1000 West Temple St,Los Angeles,CA,900740196,In-house food prep.
201700409349301145,951644048,Y-Trac Family Companies Inc,12223 Hadley Street,Whittier,CA,90601,Contractor Services
201700409349301145,951644048,Kaiser Foundation Health Plan,PO Box 80204,Los Angeles,CA,90080,Insurance Provider
201720419349300832,390806202,Rippe Keane Marketing,5950 Seminole Centre Crt Ste 220,Fitchburg,WI,53711,Marketing,169865
201720419349300832,390806202,Potter Lawson,15 Ellis Potter Court,Madison,WI,53711,Architectural Design,126146
201720419349301672,042104258,Carr Enterprises LTD,10 Dearborn Road,Suite 3C,Peabody,MA,01960,Building Renovation,1348374
201720419349301672,042104258,Wellington Trust Company,75 State Street,Boston,MA,02109,Investment Management,221885
201720419349301672,042104258,Grant Thornton LLP,33960 Treasury Center,Chicago,IL,60694,Auditing,141704
201720419349301672,042104258,Ruffalo Noel Levitz LLC,PO Box 718,Des Moines,IA,503030718,Financial Aid Consultant,127769
201720419349301672,042104258,Paul Edwards,5453 Wolf Point Trail,Morrison,CO,80465,Interim Advancement Supervision,122000
201720419349301957,462847593,CHAPTER THREE,300 BEALE STREET,SAN FRANCISCO,CA,94105,COMPUTER CONSULTING,137558
201720119349300012,131916574,CHARTWELLS DINING SERVICES,PO BOX 417632,BOSTON,MA,02241,DINING SERVICES,896227
201720119349300012,131916574,BOND SCHOENECK AND KING PLLC,ONE LINCOLN CENTER,SYRACUSE,NY,13202,LEGAL SERVICES,270928
201720119349300012,131916574,SENECA SECURITY SERVICE,4922 ROUTE 89,ROMULUS,NY,14541,SECURITY SERVICES,238928
201720119349300012,131916574,ELLIANCE INC,600 RIVER AVENUE 201,PITTSBURGH,PA,15212,MARKETING SERVICES,230599
201720119349300012,131916574,SENECA PIPE & PAVING,184 OVID STREET,SENECA FALLS,NY,13148,PAVING,138610
201710119349300741,391201561,Great Lakes Roofing,W194N11095 Kleinmann Dr,Germantown,WI,53022,Construction - Roof Repair,109000
201700249349301335,943204136,Sodexo Inc & Affiliates,1000 El Camino Real,Atherton,CA,94027,Food services,2460017
201700249349301335,943204136,KIS,48383 Fremont Blvd 122,Fremont,CA,94538,Computer/Systems/Network,307245
201700249349301335,943204136,Gachina Landscape Management Inc,1130 OBrien Drive,Menlo Park,CA,94025,Landscaping/Grounds,259650
201700249349301335,943204136,Capital Solutions Bancorp LLC,PO Box 930330,Atlanta,GA,311930330,Janitorial Services,214457
201700249349301335,943204136,J D Matthews Construction,7610 Crews Rd,Gilroy,CA,95020,Construction,191249
201730279349301213,941698615,BON APPETIT MANAGEMENT,1000 W TEMPLE ST,LOS ANGELES,CA,90074,FOOD SERVICES,1380544
201730279349301213,941698615,BENEFIT ALLOCATION SYSTEM INC,PO BOX 31001,PASADENA,CA,91110,MEDICAL INS. GROUP SERVICES,1337720
201730279349301213,941698615,RASMUSSEN & ASSOCIATES,21 S CALIFORNIA ST 4TH FLOOR,VENTURA,CA,93001,ARCHITECTURE PLANNING SERVICES,383490
201730279349301213,941698615,VENTURA REGIONAL SANITATION DIST,1001 PARTRDIGE DRIVE STE 150,VENTURA,CA,93003,WATER TREATMENT SERVICES,274479
201730279349301213,941698615,FOUR STAR PRINTING,43671 TRADE CENTER PLACE 154,DULLES,VA,20166,PRINTING SERVICES,122991
201740069349300269,750827421,The Pursuant Group,PO Box 203421,Dallas,TX,753203421,Fundraising,356933
201740069349300269,750827421,Corgan Associates Inc,PO Box 910253,Dallas,TX,753910253,Architect,192895
201740069349300269,750827421,Hill Wilkinson Construction Group,2703 Telecom Parkway Ste 120,Richardson,TX,750823555,Construction,8151360
201740069349300269,750827421,Next After LLC,6175 Main St Ste 385,Frisco,TX,75034,Fundraising,238175
201740069349300269,750827421,Dyan Ten Corporation,4375 Diplomacy Rd,Fort Worth,TX,76155,Install Equipment,166683
201710309349300546,951716809,Securitas Security Services,4981 N Irvindale Avenue,Irvindale,CA,91706,Security,160275
201710309349300546,951716809,Jackson Lewis PC,PO Box 416019,Boston,MA,02241,Legal,144529
201710109349300626,620475691,Joseph Construction Co Inc,203 Letterman Road,Knoxville,TN,37919,General Contractor,5626835
201710109349300626,620475691,Metz Culinary Mgmt Inc,Two Woodland Drive,Dallas,PA,18612,Food Services,2798540
201710109349300626,620475691,Lawler-Wood LLC,900 S Gay Street,Suite 1600,Knoxville,TN,37902,Project Management,294092
201710109349300626,620475691,NRCCUA,PO Box 1616,3651 NE Ralph Powell Rd,Lee Summit,MO,64063,Consulting,231397
201710109349300626,620475691,Appalachian College Association,801 Brighton Way,Richmond,KY,40475,Consortium & Shared Services,135770
201730129349300613,390806325,Next Electric,3325 Gateway Road,Brookfield,WI,53045,Electrical Contractor,181656
201730129349300613,390806325,JM Brennan Inc,PO Box 2127,Milwaukee,WI,53201,Plumbing and HVAC Contractor,143064
201730129349300613,390806325,Robert Half International Inc,2613 Camino Ramon,San Ramon,CA,94583,Human Resources and IT Consulting,142721
201730129349300613,390806325,Time Warner Cable,1320 Dr Martin Luther King Drive,Milwaukee,WI,53212,Cable,126792
201740069349300159,350868101,SODEXO INC AND AFFILIATES,502 LAKE STREET,HUNTINGTON,IN,46750,FOOD SERVICE,2185600
201740069349300159,350868101,MJV GROUP INC,PO BOX 873,WABASH,IN,46992,CLEANING SERVICE,463870
201740069349300159,350868101,CLOUNIE LANDSCAPING INC,6492 N US HIGHWAY 24 E,HUNTINGTON,IN,46750,LANDSCAPING SERVICE,289546
201740069349300159,350868101,FETTERS CONSTRUCTION INC,5417 COUNTY ROAD 427,AUBURN,IN,46706,CONSTRUCTION,1014028
201740069349300159,350868101,MICHAEL KINDER SONS INC,5206 DECATUR ROAD,FORT WAYNE,IN,46853,CONSTRUCTION,733555
201740109349300209,362177133,CHARTWELLS DINING SERVICES,PO BOX 91337,CHICAGO,IL,60693,FOOD SERVICE,4024198
201740109349300209,362177133,DELTAK EDU INC,1415 W 22ND STREET SUITE 400,OAK BROOK,IL,60523,ONLINE EDUCATION SERVICES,1430316
201740109349300209,362177133,COMPUTER DISCOUNT WAREHOUSE,230 N MILWAUKEE AVE,VERNON HILLS,IL,60061,INFORMATION TECHNOLOGY,595976
201740109349300209,362177133,HOGAN LOVELLS US LLP,555 THIRTEENTH ST NW,WASHINGTON,DC,20004,LEGAL SERVICES,330893
201740109349300209,362177133,ELLUCIAN INC,4375 FAIR LAKES COURT,FAIRFAX,VA,22033,INFORMATION TECHNOLOGY - ERP SYSTEM,311726
201730349349300923,990255042,STAR PROTECTION AGENCY LLC,846 SOUTH HOTEL STREET 200,HONOLULU,HI,96813,SECURITY & SHUTTLE SERVICES,444239
201730349349300923,990255042,SECURITAS SECURITY SERVICES USA INC,FILE 57220,LOS ANGELES,CA,900747220,SECURITY,151813
201700169349301000,461192687,EASE,555 VETERANS BLVD STE 106,REDWOOD CITY,CA,94063,EVALUATION AND IMPACT SERVICES,416624
201700169349301000,461192687,OMNI HOTELS AND RESTURANTS,100 CNN CENTER,ATLANTA,GA,30303,ANNUAL ADVISER SUMMIT,323355
201700169349301000,461192687,STRIVE FOR COLLEGE,556 VALLEY WAY,MILPITAS,CA,95035,OUTSIDE COMPUTER SERVICES,240000
201710209349300946,204734568,EXED,11858 LA GRANGE AVE,LOS ANGELES,CA,90025,CONSULTANTS,122715
201700129349300035,420680400,Royall & Company,1920 E Parham Rd,Richmond,VA,23228,Admissions consulting,569229
201700129349300035,420680400,Sodexo Inc,13555 Bishops Ct Ste 250,Brookfield,WI,530056224,Food Service operator,2456693
201700129349300035,420680400,Hawkins Construction Company,2516 Deer Park Blvd,Omaha,NE,68105,Contractor for Residence hall remodel,12202020
201700129349300035,420680400,Midwest Field Turf,22 South Main Street,PO Box 160,Denison,IA,514420160,New stadium turf and installation,381610
201700129349300035,420680400,ESA Inc of South Dakota,116 Gateway Drive,PO Box 1370,North Sioux City,SD,570491370,Contractor,299565
201740169349300564,370661211,CHARTWELLS,91337 COLLECTIONS DRIVE,CHICAGO,IL,606931337,FOOD SERVICE,1960502
201740169349300564,370661211,O'SHEA BUILDERS,3401 CONSTITUTION DRIVE,SPRINGFIELD,IL,62711,CONSTRUCTION,1542151
201740169349300564,370661211,RAFTER,1200 PARK PLACE 250,SAN MATEO,CA,94403,TEXTBOOK SERVICES,607494
201740169349300564,370661211,DOYLE PLUMBING & HEATING,225 NORTH WEST ST,JACKSONVILLE,IL,62650,CONSTRUCTION,318336
201740169349300564,370661211,HYMES CONSTRUCTION,108 EDLEN LANE,JACKSONVILLE,IL,62650,CONSTRUCTION,239145
201730329349300838,131740469,Chartwells Dining Services,PO Box 91377,CHICAGO,IL,606931337,Food contractor,3930677
201730329349300838,131740469,ELLUCIAN COMPANY LP,62590 COLLECTIONS CENTER DR,CHICAGO,IL,60693,IT Services,2093016
201730329349300838,131740469,SMG SERVICES,PO BOX 53,BRATTLEBORO,VT,05302,CLEANING SERVICES,1307601
201730329349300838,131740469,SSC INC,25 CONTROLS DR,SHELTON,CT,064846111,SAFETY/SECURITY SVCS,957601
201730329349300838,131740469,TJR INC,PO BOX 866,POUGHQUAG,NY,12570,CONSTRUCTION,1636840
201730139349301653,560532303,ARAMARK CORPORATION,PO BOX 7548,PHILADELPHIA,PA,191017548,DINING SERVICES,14395319
201730139349301653,560532303,DAVIE CONSTRUCTION COMPANY,PO BOX 1724,CLEMMONS,NC,27012,CONSTRUCTION,3603899
201730139349301653,560532303,KIRKLAND INC,4140 MENDENHALL OAKS PARKWAY,STE 106,HIGH POINT,NC,27265,CONSTRUCTION,2361914
201730139349301653,560532303,CLEE INTERNATIONAL INC,PO BOX 10503,ALBANY,NY,12201,SEMESTER ABROAD FEES,2323887
201730139349301653,560532303,ALADDIN TRAVEL,301 N MAIN ST SUITE 2602,WINSTON SALEM,NC,27101,TRAVEL AGENCY,2313479
201700319349300510,610510937,Pioneer College Caterers,25055 West Valley Parkway,Olathe,KS,66061,Foodservice,744288
201700319349300510,610510937,S&S Ready Mix,2299 KY-1947,Grayson,KY,41143,Construction,344124
201700319349300510,610510937,Jenzabar,101 Huntington Avenue,Boston,MA,02199,Information technology,263056
201700319349300510,610510937,Joined Inc,21774 Oak Meadow Road,Palo Cedro,CA,96073,Consulting,234665
201700319349300425,131628149,INVESTURE LLC,126 Garrett Street,Suite J,Charlottesville,VA,22902,Investment Management,1057053
201700319349300425,131628149,FXFOWLE ARCHITECTS LLP,22 West 19TH Street,11 Floor,New York,NY,10011,Architecture,763907
201700319349300425,131628149,SKIDMORE OWINGS & MERRILL,14 WALL STREET,New York,NY,10005,Architectural Srevice,3180519
201700319349300425,131628149,MORGAN BROWN and JOY LLP,200 STATE STREET,11TH FLOOR,Boston,MA,02109,Legal Services,371398
201700319349300425,131628149,TURNER CONSTRUCTION COMPANY,375 Hudson Avenue,6th floor,New York,NY,10014,construction Service,7902175
201700449349302130,382762367,MASA,1001 CENTENNIAL WAY,LANSING,MI,48917,REIMBURSEMENT OF EXP.,1026344
201700449349302130,382762367,MIEM,1001 CENTENNIAL WAY,LANSING,MI,48917,TRIG GRANT,348480
201700449349302130,382762367,SHIAWASSEE RESA,1025 N SHIAWASSEE ST,CORUNNA,MI,48817,TITLE II GRANT WORK,172943
201700449349302130,382762367,SHIAWASSEE RESA,1025 N SHIAWASSEE ST,CORUNNA,MI,48817,TRIG GRANT,110637
201720309349301022,952592468,Bar Bri Inc,9400 North Central Expressway Suit,Dallas,TX,75231,BAR Exam Prep Course,129300
201710329349300221,042111203,Sodexo Inc Affiliates,9801 Washington Blvd,Gaithersburg,MD,20878,Food service management,5425082
201710329349300221,042111203,Consigli Construction Company,72 Sumner Street,Milford,MA,01757,construction,2601132
201710329349300221,042111203,RAD Corp,171 VFW Drive,Rockland,MA,02370,field site prep,1186800
201710329349300221,042111203,Greener U,480 Pleasant Street,Watertown,MA,02472,sustainability solutions,865437
201710329349300221,042111203,Architerra Inc,68 Long Wharf,Boston,MA,02110,architectural services,551811
201730409349301703,750827409,ARAMARK,ARAMARK CHICAGO LOCKBOX,27310 NETWORK PLACE,CHICAGO,IL,606731273,CAMPUS SERVICES,4476615
201730409349301703,750827409,RUFFALOCODY LLC,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,SOLICITATION,716714
201730409349301703,750827409,WOOTEN CONSTRUCTION COMPANY,415 N UNION ST,WHITESBORO,TX,76273,153225
201710389349301511,340714629,KPMG,Dept 0970 PO Box 120970,DALLAS,TX,753120970,Audit,138000
201710389349301511,340714629,SP Mount Printing,1306 East 55 th Street,CLEVELAND,OH,44103,Printing,105104
201710389349301511,340714629,Ruffalocody Holdings,PO Box 718,DES MOINES,IA,503030718,Telemarketing,146334
201710389349301511,340714629,Worldwide Speakers Group,99 Canal Center Plaza Suite 100,ALEXANDRIA,VA,22314,Expert speakers,113462
201710129349300306,410695509,SODEXO INC & AFFILIATES,4880 PAYSPHERE CIR,CHICAGO,IL,606740001,FOOD SERVICES MGMT,2878457
201710129349300306,410695509,OPUS HOLDINGS LLC,10350 BREN RD W,MINNETONKA,MN,55343,BUILDING CONTRACTOR,1891726
201710129349300306,410695509,LOEFFLER COMPANIES INC,1101 E 78TH ST,BLOOMINGTON,MN,554201400,PRINTING & MAILING MGMT,726327
201710129349300306,410695509,ORBIS EDUCATION SVCS LLC,11595 N MERIDIAN ST 400,CARMEL,IN,46023,ONLINE EDUCATION,575138
201710129349300306,410695509,SHAPCO PRINTING INC,1109 ZANE AVE N,MINNEAPOLIS,MN,55422,PRINTING SERVICES,441550
201710139349301431,420680389,Chartwells Dining Services,PO Box 91337,Chicago,IL,606931337,Food Services,2176934
201710139349301431,420680389,Sodexo Inc Affiliates,4880 Paysphere Circle,Chicago,IL,60674,Facilities Services,2048437
201710139349301431,420680389,Ellucian Inc,62814 Collections Center Dr,Chicago,IL,60693,Information Technology Services,598042
201710139349301431,420680389,Garner Printing,1697 NE 53rd Ave,Des Moines,IA,50313,Printing Services,367489
201710139349301431,420680389,Air-Con Mechanical Corporation,1415 SE Pleasant View Dr,Des Moines,IA,50320,Mechanical Services,225278
201643589349300414,131740468,Gourmet Dining LLC,285 Madison Avenue,Madison,NJ,07940,Food Service,8845274
201643589349300414,131740468,Pavarini North East Construction Co Inc,30 Oak Street,Stamford,CT,06905,Construction,4365832
201643589349300414,131740468,Sodexho Inc & Affiliates,PO Box 81049,Woburn,MA,018131049,Cleaning Service,1873102
201643589349300414,131740468,Perkins Eastman Architects PC,115 Fifth Avenue,3rd Floor,New York,NY,10003,Architecture,616484
201643589349300414,131740468,SME Inc,PO Box 843256,Kansas City,MO,64184,Advertising,414500
201710179349301661,420707124,Aramark Services,3303 Rebecca Street,Sioux City,IA,51104,Food Service,1499247
201710179349301661,420707124,Mercer HB Admin,Iowa Fiduciary,PO Box 533206,Charlotte,NC,28290,Insurance,1084779
201710179349301661,420707124,National Management Resources,PO Box 1224,LaGrange,GA,30241,Facilities Management,807254
201710179349301661,420707124,Electric Innovations,2300 7th St,Sioux City,IA,51105,IT/Network Consulting,303215
201710179349301661,420707124,Arthur J Gallagher Risk Management,39735 Treasury Center,Chicago,IL,60694,Insurance,199276
201720169349300537,620485733,SODEXO INC AND AFFILIATES,2001 MILLENNIUM PLACE,JOHNSON CITY,TN,37604,FOODSERVICE,5809342
201720169349300537,620485733,AMERICAN CONSTRUCTORS INC,PO BOX 120129,NASHVILLE,TN,372120129,CONSTRUCTION,5515385
201720169349300537,620485733,FLOW CONSTRUCTION CO INC,3630 TROUSDALE DR APT 3,NASHVILLE,TN,372044500,CONSTRUCTION,3989886
201720169349300537,620485733,SOLOMON BUILDERS INC,4539 TROUSDALE DR,NASHVILLE,TN,372044513,CONSTRUCTION,2412613
201720169349300537,620485733,TUCK-HINTON ARCHITECTS PLC,410 ELM ST,NASHVILLE,TN,372034220,ARCHITECTURAL SERVICES,1545332
201730139349301148,610660795,EOA ARCHITECTS PLLC,515 MAIN STREET,NASHVILLE,TN,37206,ARCHITECT,621422
201730139349301148,610660795,LEARNING HOUSE INC,427 SOUTH FOURTH STREET,LOUISVILLE,KY,40202,ONLINE COURSES,575000
201730139349301148,610660795,CANTEEN SERVICE COMPANY,PO BOX 1785,OWENSBORO,KY,42302,STUDENT DINING,537597
201730139349301148,610660795,ROYALL & COMPANY,1920 E PARHAM RD,RICHMOND,VA,23228,MARKETING SERVICES,147921
201730139349301148,610660795,BUILDINGS BY WAYNE BAKER INC,4100 VINCENT STATION DRIVE,OWENSBORO,KY,42303,RENOVATIONS,116855
201710179349301581,370711798,CHARTWELLS DINING SERVICES,PO BOX 91337,CHICAGO,IL,60693,OUTSOURCED FOOD SERVICE,801544
201710179349301581,370711798,EASTERN LLC,8965 S EASTERN AVE STE 300,LAS VEGAS,NV,89123,LEASE FACILITIES,138302
201710179349301581,370711798,AKADEMOS INC,200 CONNECTICUT AVE,NORWALK,CT,06854,TEXTBOOK VENDOR,101597
201730179349300333,237013253,Marketing Partnerships International,20 N Wacker Dr Suite 1622,Chicago,IL,60606,Marketing,257228
201730179349300333,237013253,Kelly Scott & Madison Inc,303 E Upper Wacker Dr,Chicago,IL,60601,Marketing,245585
201730179349300333,237013253,Networks Inc,3327 N Kenmore Suite 100,Chicago,IL,60657,Marketing,177510
201730179349300333,237013253,Brierton Design,450 Skokie Blvd Suite 503,Northbrook,IL,60062,Marketing,148290
201730309349301303,560530240,Board of Pensions,Presbyterian Church USA,2000 Market Street,Philadelphia,PA,19103,Administrate University's Health Care Plan,1153927
201730309349301303,560530240,Pioneer College Caterers,303 Glenrose Ave,Nashville,TN,37210,Student Food Service Provider,548431
201730309349301303,560530240,Edge Grading and Hauling,PO Box 221,Wagram,NC,28359,Contractor,167709
201730309349301303,560530240,Guide One Insurance,PO Box 14599,Des Moines,IA,503063599,Administrate University's Property Insurance,136741
201730309349301303,560530240,Sunway Charters,1251 W Craighead Rd,Charlotte,NC,28206,Contractor,151305
201710319349300836,237075717,COLT TELECOMMUNICATIONS,MURTSCHENSTRASSE 27,ZURICH,168130,SZ,6864,TELECOMMUNICATIONS,168130
201710319349300836,237075717,GUFFANTI G,VIA RICCARDO ROSSI 15,ARZO,135480,SZ,6864,CLEANING SERVICES,135480
