object_id,ein,Dsc,BsnssCd,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201623149349302402,370706154,FINES REVENUE,900099,79663,79663
201603199349302670,421351526,MISCELLANEOUS REVENUE,900099,27671,27671
201603129349302435,136171197,MASTERS PROGRAM TUITION & RELATED FEES,900099,7909260,7909260
201603129349302435,136171197,8 EAST 102ND STREET MANAGER LLC,525990,1147738,1147738
201603129349302435,136171197,PARKING GARAGE,611710,2429530,2429530
201633159349302003,237456795,MISC. INCOME,85641,85641
201603209349300635,470424785,Other revenue,900099,25445,25445
201603069349301115,454620000,debt forgiveness,2000000,2000000
201603069349301115,454620000,miscellaneeous income,242649,242649
201613089349302451,560529972,MISCELLANEOUS,532000,2816262,2685355,130907
201603149349301725,480543766,All Other Misc Revenue,900099,147132,147132
201613129349302061,231382408,QUITCLAIM DEED AMORTIZATION,85472,85472
201603099349301200,232215278,PERFORMANCE BASED REFUND OF HEALT,900099,72480,72480
201603099349301200,232215278,GOVERNMENT ADMIN FEES,900099,2016,2016
201603099349301200,232215278,MISCELLANEOUS REVENUE,900099,909,909
201603169349302535,900893455,Cash Discounts,900099,28246,28246
201603199349308345,910615846,STUDENT SUPPORT FEES,611710,213784,213784
201603199349308345,910615846,ATHLETIC DEPT REVENUE,711210,53154,53154
201633129349300918,150532053,MISCELLANEOUS REVENUE,900099,7789,7789
201633129349300918,150532053,CONSULTING REVENUE,900099,3500,3500
201623159349303032,231937954,MISCELLANEOUS REVENUE,900099,45527,45527
201632889349300933,160909446,COPY MACHINE INCOME,561439,139621,139621
201632889349300933,160909446,MISCELLANEOUS,611710,18082,18082
201632889349300933,160909446,TRAINING FEES,611710,5565,5565
201632889349301018,362919340,OTHER REVENUE,4414,4414
201622789349300447,042104775,Food Services,722210,243148,243148
201622789349300447,042104775,Other revenue,900099,40244,40244
201632799349300248,231608264,GENERAL INCOME,611710,69985,69985
201602919349301375,570650419,MISCELLANEOUS,611310,1893,1893
201642819349300604,630329409,OTHER REVENUE,900099,1004716,1004716
201642819349300604,630329409,SECURITY SERVICE REVENUE,812900,23400,23400
201642819349300604,630329409,TELEPHONE SERVICE,812900,4500,4500
201632639349300028,391643640,Other Revenue,611600,404,404
201642529349300149,920166297,LATE FEES,174,174
201632999349301133,750827409,OTHER SOURCES,470926,470926
201622879349301617,263031521,MANAGEMENT FEE,900099,22600,22600
201622879349301617,263031521,POP SALES/MISC INCOME,900099,3464,3464
201613159349304031,464139065,CONSULTING FEE REVENUE,541610,23663,23663
201633079349301018,208384273,INSURANCE CLAIM REVENUE,900099,6112,6112
201603079349301485,953104298,RENTAL INCOME,844966,844966
201603079349301485,953104298,SALES & SERVICES,135464,135464
201603079349301485,953104298,INTEREST INCOME,241,241
201603079349301215,591298070,OTHER INCOME,900099,15604,15604
201623029349300217,640303086,advertising,515100,122087,122087
201633139349300223,620476661,FORT SANDERS NURSING SUPPLEMENT,611600,409650,409650
201633139349301738,362310478,Student Parking,900099,82620,82620
201633139349301738,362310478,Employee Parking,900099,98624,98624
201633139349301738,362310478,Catering - food service,900099,31797,31797
201623129349302022,460224589,OTHER INCOME,746763,746763
201633079349301198,570324916,Miscellaneous,900099,116178,116178,0,0
201633129349302363,391894395,MISCELLANEOUS,621110,625,625
201643089349300434,861160864,CHEROKEE NAT'L RES. LAB,40077,40077
201643089349300434,861160864,PRIOR PAYABLES WRITE OFF,1648533,1648533
201643089349300434,861160864,S/C CREDIT UNMANNED,69753,69753
201612649349300006,161359213,MISCELLANEOUS INCOME,900099,21689,21689
201633129349301458,420730347,REBATE INCOME,900099,138217,138217
201633129349301458,420730347,CONFERENCE INCOME,900099,135638,135638
201633129349301458,420730347,LEASED EMPLOYEES,541900,105037,105037
201623149349302467,364303682,OTHER MISCELLANEOUS,900099,-2765,91,-2856
201633159349301618,541919810,OTHER,611710,369673,369673
201633159349301618,541919810,MANAGEMENT FEE - HSLDA,561000,98204,98204
201623159349300622,620812782,"WORKSHOP, SUPPLY, OTHER",89269,89269
201623079349300022,562195966,OTHER REVENUE,17812,17812
201643129349302344,770495799,MISCELLANEOUS INCOME,900099,70,0,0,70
201603159349303160,640329300,AUXILIARY INCOME,900099,3610350,3610350
201603159349303160,640329300,OTHER REVENUES,900099,462597,459005,3592
201603159349303160,640329300,ENDOWMENT INCOME,900099,4571,4571
201633149349300528,350885591,CONTRIBUTION FROM WRC,900099,1247968,1247968
201623169349303237,942515428,SUNDRY INCOME,900099,32787,32787
201623169349303237,942515428,PRINT SHOP REVENUE,561439,2589,2589
201623169349303237,942515428,OTHER,900099,186,186
201623209349306522,260069167,OTHER,33427,33427
201623199349310192,541954969,Other Income,900099,342,342
201623199349301242,550788917,MANAGEMENT FEES,62666,62666
201623199349301242,550788917,LICENSING AND ROYALTY INCOME,8477,8477
201623199349301242,550788917,OTHER INCOME,360,360
201613209349309596,270342896,HOPE AFTER SCHOOL ACTIVITIES,611600,6000,6000
201613209349309596,270342896,OTHER INCOME,611600,143,143
201623199349302117,141423161,OTHER INCOME,900099,785427,785427
201603209349314600,273321328,OTHER,611600
201623199349305762,237065664,OTHER,813110,770,770
201613149349301631,020309681,OTHER INCOME,900099,66416,66416
201623209349306792,311395941,OTHER,900099,79,79
201623209349303527,250965603,STUDENT FEES,713940,126000,126000
201623209349303527,250965603,OTHER SOURCES,611600,89329,89329
201623209349303527,250965603,SUMMER CONFERENCES,531190,22226,22226
201633209349302448,204075974,Refund of Retainer Fee,611600,3621,3621
201623209349305232,980148939,INVESTMENT REVALUATION,900099,850344,850344
201623209349305232,980148939,INSURANCE PAYOUT,900099,848772,848772
201623209349305232,980148939,GAIN OF FOREIGN EXCHANGE,900099,93737,93737
201623209349305812,753220279,MISCELLANEOUS INCOME,300,300
201613209349304496,274967732,EDUCATIONAL SERVICES,900099,19919,19919
201613209349304496,274967732,MISC,900099,1932,1932
201613169349302491,473609601,OTHER INCOME,900099,6748,6748
201623209349309182,112206183,REIMB OF EXPENSES FROM RELATED OR,611519,11196106,11196106
201623209349309182,112206183,REIMBURSED CAFETERIA EXPENSES,611519,611343,611343
201623209349309182,112206183,REIMBURSED DISPATCHING EXPENSES,611519,570530,570530
201613209349318556,731679393,INTEREST INCOME,465,465
201613209349309286,160743900,Research,541712,669896,669896,0,0
201613209349309286,160743900,Athletics & Equestrian,711210,243205,243205,0,0
201613209349309286,160743900,Student Loan Interest,611710,357481,357481,0,0
201623199349304132,943200772,MERCHANDISE,532,532
201633199349302073,941570130,OTHER REVENUE,900099,187,187
201613209349304336,231352008,PACE Fees,611310,1590598,1590598
201613209349304336,231352008,Knowledge Summit,611310,1577320,1577320
201613209349304336,231352008,Sale of CFA content,611310,350000,350000
201623209349301597,203287316,MISC. REVENUE-RELATED-,900099,2209,2209
201623169349300232,391453493,Insurance Proceeds,524298,113873,113873
201623169349300232,391453493,LIBRARY USE FEES,531120,31489,31489
201623209349302422,620789275,OTHER INCOME,900099,188597,188597
201623209349312427,263162145,CAFETERIA/FOOD SERVICE,722320,769839,769839
201623209349312427,263162145,GIFT SHOP,453220,163498,163498
201623209349312427,263162145,VENDING,900099,7874,7874
201613209349311661,112705352,OTHER REVENUE,611710,34657,34657
201623209349315977,263453472,MISC,900099,784,784
201623209349315977,263453472,ROUNDING,900099,1,1
201633209349316463,650216638,ADMINISTRATIVE SUPPORT,611600,150000,150000
201633209349316463,650216638,MISCELLANEOUS INCOME,451211,29515,29515
201633209349316463,650216638,GAIN ON SALE OF EQUIPMENT,522100,20847,20847
201643199349303609,470489031,AUXILIARY REVENUES,611310,556127,556127
201643199349303609,470489031,OTHER FEES & MISC,900099,55058,55058
201613209349303051,541802015,Donated Services,812900,81129,81129
201613209349303051,541802015,Miscellaneous,812900,2600,2600
201643169349302429,363157451,RECOVERIES OF BAD DEBT,900099,14814,14814
201643169349302429,363157451,MISCELLANEOUS,900099,15,15
201633209349303748,621149976,OTHER INCOME,900099,3334,3334
201633209349302843,430471057,STUDENT HOUSING,611710,604524,604524
201633209349302843,430471057,LAPTOP REVENUES,611710,93805,93805
201633209349302843,430471057,FEDERAL FINANCIAL AID REIMBURSEMENT,611710,91687,91687
201603209349306890,410706151,MISCELLANEOUS INCOME,900099,124406,124406
201623209349312977,830454800,MISCELLANEOUS INCOME,900099,154,154
201603209349312985,470724387,MISCELLANEOUS INCOME,611710,167880,167880
201613209349307101,237424429,BUSINESS OFFICE,611710,38982,38982
201613169349302221,611103422,MISC RADIO INCOME,35516,35516
201623449349301102,954573427,OTHER REVENUE,6440,6440
201643239349301314,580685908,Miscellaneous,900099,371349,371349,0,0
201643169349302144,570314415,Other Revenue,900099,35261,35261,0,0
201643199349310564,560767736,OTHER INCOME,900099,856585,856585
201643199349310564,560767736,GAIN FROM UNUSUAL ITEM,900099,351882,351882
201643199349310564,560767736,CHANGE IN INTEREST RATE SWAP,-6550,-6550
201643209349309789,455223658,MISCELLANEOUS,900099,1248,1248
201633369349300708,431658069,MISCELLANEOUS,900099,-1469,-1469
201643169349301529,580593438,FITNESS CENTER,713940,57464,57464
201643169349301529,580593438,REALIZED AND UNREALIZED L,-1237684,-1237684
201613339349300521,381977050,OTHER INCOME,611430,14150,14150
201613339349300521,381977050,OTHER INCOME - RADIOLOGY,611430,400,400
201613439349300326,590624459,Health Center Fees,621400,1134673,0,0,1134673
201613439349300326,590624459,Parking/Library Fines,900099,233782,233782,0,0
201613439349300326,590624459,Vending/Laundry,900099,180287,0,0,180287
201613499349300521,530196583,NONACADEMIC REGISTRATION FEES,900099,57500,57500,0,0
201613499349300521,530196583,INTEREST INCOME- STUDENTS,900099,580617,580617,0,0
201633449349301108,460623034,Miscellaneous Revenue,900099,130,130
201643549349300654,590624401,OTHER PROGRAM REVENUE,900099,2188455,2188455
201643549349300654,590624401,STUDENT INSURANCE PREMIUMS,524292,317108,317108
201643549349300654,590624401,LESSONS/MEMBERSHIPS,900099,50929,50929
201633499349300628,233069199,MISCELLANEOUS INCOME,900099,27244,27244
201623499349300007,541031437,MISCELLANEOUS INCOME,900099,16566,16566
201623499349300007,541031437,BANQUET ROOM RENT,531120,50,50
201603479349301105,010802914,Other revenue,900099,52581,52581
201613409349300421,237069575,Unrealized Gains,900099,-37649282,-37649282,0,0
201613489349300126,166031585,Commission,451211,69470,0,0,69470
201613489349300126,166031585,Transcripts,611600,5819,5819,0,0
201613489349300126,166031585,Miscellaneous,900099,181653,0,0,181653
201633549349300618,510179259,MISCELLANOUS,900099,204,204
201623489349300937,530196603,Sponsorship Revenue,611310,102682,0,102682,0
201623489349300937,530196603,Service Contract Revenue,541700,529618,0,529618,0
201623489349300937,530196603,Medical Illustrations,611310,16783,0,16783,0
201643209349313144,274600814,OTHER INCOME,611430,15458,15458
201633499349300213,237213309,ANCILLARY OPERATIONS,21898599,21898599
201633499349300213,237213309,ALL OTHER REVENUE,74596715,74596715
201603559349301050,362170999,ATHLETIC FUNDRAISING ACTIVITIES,900099,118908,118908
201603559349301050,362170999,FEES FOR ACTIVITIES,900099,50867,50867
201643209349301519,956001907,Workmen's Compensation,524298,43468,43468
201643209349301519,956001907,Other Miscellaneous,900099,2594,2594
201643549349300659,470418641,MISC STUDENT CHARGES,611710,2124224,2124224
201643549349300659,470418641,MISCELLANEOUS REVENUE,611710,250326,250326
201603549349300425,251186257,MISCELLANEOUS,31024,31024
201623569349300307,593086453,REIMBURSE OF PATENT MA,900099,257705,257705
201623569349300307,593086453,F&A INCOME,900099,248731,248731
201623569349300307,593086453,MANAGEMENT FEE INCOME,900099,86920,86920
201643209349318044,954457666,Dormitory Income,531110,653007,653007
201643209349318044,954457666,Unrealized stock loss,-11658,-11658
201643359349300224,630771624,REALIZED GAINS ON INV,523000,70640,70640
201643359349300224,630771624,UNREALIZED GAIN ON INV,523000,562452,562452
201643359349300224,630771624,OTHER INCOME,523000,419993,419993
201603499349300810,954860047,Other types of Income,611710,111356,111356
201643199349306039,472237488,Services provided under transition services agreement,4027725,4027725
201623339349300732,610492351,CHANGE IN DISCOUNT & ALLOWANC,646579,646579
201623339349300732,610492351,OTHER INCOME,155370,155370
201623339349300732,610492351,OTHER AUXILIARY INCOME,11249,11249
201603579349300010,160759798,Bookstore/Food Commission,900099,137851,137851,0,0
201603579349300010,160759798,Student Activities Revenue,900099,172299,172299,0,0
201603579349300010,160759798,Overhead Recoveries,900099,46038,46038,0,0
201643199349308424,133459531,MISCELLANEOUS,611600,65,65
201643209349300414,550753754,Affiliate Transfer,900099,5850107,5850107
201643209349307744,251065148,MISC INCOME,900099,716053,716053
201643209349307744,251065148,SUMMER CONFERENCE/RENTALS,531390,308056,308056
201643199349310599,942933165,MISCELLANEOUS INCOME,900099,10548,10548
201633209349308008,251450171,REFUNDS & MISCELLANEOUS,15,15
201643209349300034,550357056,OTHER INCOME,374689,374689
201623279349300337,480554341,FARM INCOME,111998,29068,29068
201643209349312824,230973290,MISCELLANEOUS,900099,319339,319339
201643209349312824,230973290,LAUNDRY VENDING INCOME,900099,16117,16117
201603169349303535,426081293,RESEARCH EXP RECOVERY,900099,327620,327620
201603169349303535,426081293,INT ON LOANS RECEIVABLE,900099,226884,226884
201603169349303535,426081293,SUNDRY INCOME,900099,174642,174642
201643199349311789,131662715,MISCELLANEOUS,900099,64169,64169
201623169349302652,362167773,MISCELLANEOUS,900099,1087464,1087464
201623169349302652,362167773,AVIATION SERVICES,611710,651306,651306
201623169349302652,362167773,CONFERENCING,900099,157748,157748
201700319349300800,010263385,OTHER FEES AND CHARGES,611600,124668,124668
201700319349300800,010263385,YEARBOOK,511190,13800,13800
201700319349300800,010263385,BOOKSTORE,451211,4914,4914
201710469349303186,953614603,OTHER INCOME,8214,8214
201720419349300832,390806202,Investment Income Beneficial Inte,900099,650000,650000
201720419349300832,390806202,Cell Tower Lease,900099,20250,20250
201720419349300832,390806202,MANAGEMENT SERVICES - CHES,561000,12000,12000
201720419349301957,462847593,OTHER INCOME,900099,5586,5586
201710119349300741,391201561,Miscellaneous revenue,611710,280062,280062
201700249349301335,943204136,Other Revenue,900099,884776,884776
201710189349301166,461812625,MISCELLANEOUS REVENUE,24384,24384
201730279349301213,941698615,SEMINARS,611710,36800,36800
201730279349301213,941698615,RETREATS,611710,13785,13785
201740069349300269,750827421,Change value split-int,611710,-304330,-304330
201720139349300627,591407629,CHOIR AND GOSPEL TEAM REVENUE,108553,108553
201720139349300627,591407629,MISCELLANEOUS INCOME,26406,26406
201710109349300626,620475691,Campus Vending and Other,900099,518846,518846,0,0
201700239349300850,912056120,Misc. revenue-Related-,611310,26945,26945
201730129349300613,390806325,Summer Conferences,721000,310680,310680
201730129349300613,390806325,Other Income,900099,-77468,-77468
201740109349300209,362177133,RESTAURANT FOOD SALES,722210,479950,126076,353874
201740109349300209,362177133,CONFERENCE REVENUE,611710,408052,408052
201740109349300209,362177133,PARKING FEE REVENUE,611600,241700,241700
201643499349301059,233102135,MISCELLANEOUS,611710,21413,21413
201700169349301000,461192687,MISCELLANEOUS INCOME,900099,6319,6319
201700279349300335,650807808,OTHER REVENUE,869,869
201700279349300335,650807808,INTEREST INCOME,164,164
201700129349300035,420680400,Present Value Adjustment,900099,21728,21728,0,0
201740169349300564,370661211,OTHER INVESTMENT INCOME,900099,290633,290633
201740169349300564,370661211,STUDENT FINES,900099,29333,29333
201740169349300564,370661211,COMMISSIONS,900099,2664,2664
201700139349300830,010543513,MISCELLANEOUS INCOME,900099,396,396
201700139349300830,010543513,SNACK SALES,453000,181,181
201730329349300838,131740469,BOOKSTORE AND OTHER COMMISSIONS,611710,91311,34043,57268
201730329349300838,131740469,EDUCATIONAL/STUDENT PROGRAMS,900099,154852,154852
201730329349300838,131740469,"EDUCATIONAL SEMINARS/CAMPS (MUSIC, ETC)",611710,364664,364664
201730139349301653,560532303,ATHLETIC ADVERTISING,900099,103303,103303
201700319349300510,610510937,Other revenue,900099,65177,65177
201700319349300510,610510937,Athletics tournaments,711210,51025,51025
201700319349300510,610510937,Sponsorships and commissions,711300,50436,50436
201700319349300425,131628149,Academic Conferences,900099,414284,414284,0,0
201700319349300425,131628149,Other auxiliary,900099,360586,360586,0,0
201700319349300425,131628149,Other fees & penalties,900099,442931,442931,0,0
201720449349302687,463745855,Miscellaneous Income,900099,263,263
201710329349300221,042111203,Energy Incentives/Grants,900099,668947,668947,0,0
201710329349300221,042111203,Workers Comp Incentive/Rebates,900099,111188,111188,0,0
201730409349301703,750827409,OTHER SOURCES,399774,399774
201710389349301511,340714629,FACILITIES USE FEE,611710,44010,44010
201710389349301511,340714629,PARKING,812930,39410,39410
201710389349301511,340714629,LAUNDRY VENDING,812300,142680,142680
201710129349300306,410695509,MISCELLANEOUS REVENUE,900099,529323,529323
201710129349300306,410695509,MEDICAL FEES,611600,236468,236468
201710129349300306,410695509,PARKING,611600,207617,207617
201740319349300004,208939971,CONSULTING,541610,40000,40000
201740319349300004,208939971,CONTRACT SALES REFERRA,541610,32831,32831
201710139349301431,420680389,Finance Charges,611310,108170,108170,0,0
201710139349301431,420680389,Administraive Cost Reimbursements,611310,52426,52426,0,0
201710139349301431,420680389,Parking Fees,812930,153205,153205,0,0
201643589349300414,131740468,Parking Permits,900099,280948,0,0,280948
201643589349300414,131740468,Athletic Revenue,900099,320934,0,0,320934
201643589349300414,131740468,Student Events,900099,62410,0,0,62410
201710179349301661,420707124,Other Income,611310,68194,68194,0,0
201730409349301038,454475679,OTHER INCOME,900099,3881,3881
201730179349300333,237013253,Miscellaneous Revenue,900099,1653,1653
201710319349300836,237075717,OTHER OPERATING REVENUE,611710,397056,397056
201700419349301750,141468399,0,0,0,0
201700419349301750,141468399,0,0,0,0
201700419349301750,141468399,0,0,0,0
201710249349301326,581494136,DISTRIBUTIONS FROM PARTNERSHI,14600,14600
201710249349301326,581494136,MISCELLANEOUS,10608,10608
201700379349300710,720467515,AUXILIARY ENTERPRISES,611710,2342194,2342194
201700379349300710,720467515,RENT - WELL. CTR.(NET),611710,396212,396212
201700379349300710,720467515,EQUITY REVENUE IN LLC,611710,128374,128374
201720349349300952,540505922,Change in Interest Rate Swap,900099,-256039,0,0,-256039
201740329349300619,390977529,Debt Forgiveness,900099,336806,336806
201740329349300619,390977529,Recovery of Debt,900099,6065,6065
201700399349301175,231416559,MISCELLANEOUS,900099,352,352
201720399349300422,610470593,OTHER REVENUE,611710,734211,734211
201730219349300403,204574040,FOOD SALES,722210,20594,20594
201740379349300309,750917417,Other income,900099,172995,172995
201700099349300045,954230730,DMH PROJECT INCOME,51889,51889
201700099349300045,954230730,OTHER INCOME,11427,11427
201700339349300720,440556862,MISCELLANEOUS INCOME,900099,1035998,1035998
201700339349300720,440556862,FARM INCOME,111000,45005,45005
201740329349300329,420680460,OTHER INCOME,611710,1934229,-13151,1947380
201740329349300329,420680460,ALUMNI FEES,611710,12360,12360
201740329349300329,420680460,PROGRAM SALES,511120,12300,12300
201700249349300850,310544271,MISC INCOME,900099,19068,19068
201700249349300850,310544271,ACTUARIAL ADJUSTMENT,900099,14998,14998
201700249349300850,310544271,BAD DEBT RECOVERY,900099,10461,10461
201700119349300335,820200907,OTHER SERVICES,900099,760081,248307,511774
201700119349300335,820200907,STUDENT LOAN INTEREST,900099,18895,18895
201710099349300431,410698301,OTHER REVENUE,900099,397811,377609,20202
201710099349300431,410698301,PARKING,812930,302418,302418
201710099349300431,410698301,INDIRECT COST RECOVERY,561000,145623,145623
201740409349300759,430652649,OTHER REVENUE,900099,171556,171556
201720339349300737,620511454,OTHER SOURCES,611710,107744,107744
201720279349301122,310747997,Miscellaneous Receipts,900099,7774,0,0,7774
201730279349300023,731303821,OTHER INCOME,900099,15916,15916
201720459349301537,610444650,Child Dev Lab,624410,605854,605854
201720459349301537,610444650,Admin Cost Allowance,900099,195398,195398
201720459349301537,610444650,Seabury Center,900099,68925,68925
201740119349301024,952113260,MISCELLANEOUS,900099,148013,148013
201740119349301024,952113260,RECOVERY OF INDIRECT COSTS,900099,42885,42885
201643439349300409,411407214,TOOL LEASE,900099,1000,1000
201720449349302877,721226741,MISC PROGRAM RECEIPTS,610,610
201700289349300410,231352692,CHILDCARE,624410,185879,185879
201700289349300410,231352692,CONFERENCES,611710,125392,79091,46301
201700289349300410,231352692,FEES AND FINES,900099,62406,62406
201700339349300815,111733439,STUDENT DINING SERVICES,611710,425661,425661
201700339349300815,111733439,ATHLETICS REVENUE,611420,231996,231996
201700339349300815,111733439,BOOKSTORE/VENDING & OTHER COMMISSIONS,611710,80539,80539
201720409349301607,930309970,Miscellaneous,611710,96344,96344
201710279349300136,272793072,MISC REVENUE,611710,12302,12302
201740399349300304,310970262,Gathertorium,611310,5887,5887,0,0
201710209349301261,420698196,Athletic Camps,713940,63570,63570,0,0
201710209349301261,420698196,Washer & Dryers,812310,26789,26789,0,0
201710209349301261,420698196,Other Revenue,900099,28281,28281,0,0
201710339349300741,310840764,OTHER INCOME,900099,34183,34183
201700379349301035,371332634,OTHER INCOME,611600,3391,3391
201710469349302606,161554414,Miscellaneous Revenue,611710,50482,0,0,50482
201710399349300631,440545280,Cafeteria & Vending,611710,420113,420113
201710399349300631,440545280,ALL OTHER MISC REVENUE,900099,198243,198243
201700459349302355,390477970,OTHER INCOME,900099,1559515,1559515
201700459349303115,560532296,Other Income,900099,15805,15805
201700459349303115,560532296,Investment return appropraited for operations,900099,586083,586083
201700459349302725,541370198,MISCELLANEOUS INCOME,644,644
201700469349301030,590949880,COMMISSION AND FEES,611710,154460,154460
201700469349301030,590949880,MISCELLANEOUS ATHLETIC REVENUE,611710,36018,36018
201700469349301030,590949880,FINANCIAL AID OVERHEAD,611710,29728,29728
201710449349301216,390806297,MISCELLANEOUS,611710,284359,267263,17096
201710469349301066,660350945,ADMIN COST ALLOWANCE,561000,25958,25958
201710469349301066,660350945,FED GRANTS & SOURCES,611710,193800,193800
201710469349301066,660350945,PHOTOCOPY,611600,6742,6742
201700319349300110,370864020,Housing,721310,3606800,3606800,0,0
201700319349300110,370864020,Auxiliary Sales Unrelated,451211,184260,0,184260,0
201740249349300819,370661491,OTHER INCOME,611600,93049,93049
201700339349301220,436052681,PENSION WRITE OFF,900099,39221,39221
201700339349301220,436052681,ACTUARIAL ADJUSTMENTS,900099,22431,22431
201700339349301220,436052681,MISCELLANEOUS,900099,3443,3443
201710129349300606,231424055,OTHER INCOME,900099,488812,488812
201720269349300507,237373765,CONSTRUCTION,230000,267475,267475
201720269349300507,237373765,SBC TECH,541519,1898,1898
201720119349300112,316064854,MISCELLANEOUS,900099,13183,13183
201740099349300804,237360416,MISCELLANEOUS,774,774
201740409349300239,481055185,ADMIN INCOME,790438,790438
201710269349301071,860711495,Other income,611600,17810,17810
201740109349300009,560554199,DUES,713940,1286,1286
201700389349301045,741277664,OTHER REVENUE,900099,668993,668993
201710259349301171,942356338,Miscellaneous,900099,48457,48457
201710319349301201,640923875,Other Income,900099,674272,674272
201710129349300106,560529953,BOOKSTORE,611310,38475,38475
201710129349300106,560529953,LOSS ON BACK CHARGES OF BANK FEES,611310,-123563,-123563
201700469349301105,660259904,AUXILIARY ENTERPRISES,611710,352761,352761
201730099349300323,420680466,MISCELLANEOUS,611310,941880,941880
201730099349300323,420680466,SUMMER PROGRAMS,721000,516855,21685,495170
201730099349300323,420680466,ALTERNATIVE INVESTMENTS,611310,178389,178389
201720469349300147,570314365,Miscellaneous,900099,925188,925188
201720469349300147,570314365,Off Campus Printing,218821,218821
201700809349300765,330683684,Student Fees,611600,115376,115376
201700809349300765,330683684,Other Income,611600,439,439
201740449349300934,800957275,OTHER INCOME,900099,40375,40375
201730469349303273,580566205,AUXILIARY SERVICES,900099,21431782,21431782
201730469349303273,580566205,OTHER INCOME,900099,3545818,3545818
201730469349303928,941312349,Other Revenue,611310,472791,472791,0,0
201730469349303928,941312349,Tuition and Fees,611310,28967490,28967490,0,0
201730469349303928,941312349,Auxiliary Enterprises,611310,5204303,5204303,0,0
201720469349301532,362166964,CONFERENCE REVENUE,900099,691583,691583
201720469349301532,362166964,MUSIC BY THE LAKE,900099,278588,278588
201700799349300310,135562314,NON-PROGRAM REVENUE,900099,2391939,2391939
201700799349300310,135562314,ATHLETIC MEMBERSHIP,900099,594971,594971
