object_id,ein,Dsc,Amt
201622599349300892,611124267,Committments Under Nurse Faculty Loan Program,329511
201632859349300403,480559090,ANNUITIES AND OTHER AGREEMENTS,307028
201602889349300030,020344073,STUDENT LOAN PAYABLE,9769
201602889349300030,020344073,ACCRUED LEGAL SETTLEMENT
201622819349300402,381443369,Federal income taxes
201622819349300402,381443369,Liabilities under split interest agreements,1328768
201602929349301000,562231069,DAMAGE AND KEY DEPOSITS,6761
201632879349300743,750855633,Post Retirement Benefit Obligation,1940743
201632879349300743,750855633,Due to Federal Government,939322
201622849349301117,461549605,ACCRUED SALARIES,9632
201622849349301117,461549605,ACCRUED VACATION,9393
201622849349301117,461549605,PAYROLL TAX LIABILITIES,960
201602859349300515,203185510,CREDIT CARD-COMMERCE BANK,27880
201602859349300515,203185510,RENTAL DEPOSITS,3500
201602859349300515,203185510,PAYROLL LIABILITIES,348
201622709349300907,364500805,DEVELOPMENT FUNDS PAYABLE,103270
201622709349300907,364500805,EXCHANGE DONATIONS PAYABLE,6963
201622709349300907,364500805,SECURITY DEPOSIT,3018
201613149349302221,420680408,Due to US Government - loan programs,1161869
201613149349302221,420680408,Conditional asset retirement obligation,877591
201613149349302221,420680408,Annuities payable,29677
201623129349302277,912163512,DUE TO TRUMAU,50
201603199349310195,390978445,US GOVERNMENT GRANTS REFUNDABLE,2823222
201603199349310195,390978445,DEPOSITS HELD IN CUSTODY,430633
201603199349310195,390978445,ASSETS RETIREMENT OBLIGATION,318798
201603199349310195,390978445,OTHER LIABILITY - BOYS AND GIRLS CLUB,1000000
201603199349305315,591092732,DEPOSITS AND OTHER LIABILITIES,632061
201603199349305315,591092732,ADVANCES FROM FEDERAL GOVERNMENT FOR STUDENT LOANS,433327
201603199349305315,591092732,ANNUITIES PAYABLE,239505
201603199349305315,591092732,CASH FLOW HEDGE,3348118
201603069349300525,800406815,Credit Card Payable,255
201603189349300805,201612906,INTEREST RATE SWAP VALUATION,5727984
201603129349301015,420681049,STUDENT DEPOSITS,519443
201603129349301015,420681049,US GOVT GRANTS REFUNDABLE,975570
201603129349301015,420681049,INTEREST RATE SWAP FAIR VALUE LIABILITY,1147342
201643159349303234,810231774,STUDENT DEPOSITS,52700
201643159349303234,810231774,ANNUITIES PAYABLE,943463
201643159349303234,810231774,OTHER LIABILITIES,30058
201643159349303234,810231774,FAIR VALUE OF SWAP CONTRACT,3033836
201633139349302173,231501197,Deposits held in custody,204576
201633139349302173,231501197,Gift Annuity Liability,80175
201633139349302173,231501197,Refundable loan programs,1972588
201623149349302402,370706154,INTEREST RATE SWAP AGREEMENT,874680
201623149349302402,370706154,CONDITIONAL ASSET RETIREMENT OBLIGATION,2867626
201623149349302402,370706154,CAPITAL LEASE OBLIGATION,10018262
201623149349302402,370706154,STUDENT DEPOSITS,505713
201623149349302402,370706154,ANNUITIES PAYABLE,375146
201603199349302670,421351526,DUE TO AFFILIATES,3387961
201633109349300603,942992642,FEDERAL STUDENT LOAN FUNDS,8781721
201633109349300603,942992642,INSURANCE LIABILITIES,266419
201603129349302435,136171197,ACCRUED INTEREST PAYABLE,11404866
201603129349302435,136171197,FEDERAL LOAN CAPITAL ADVANCES,4746766
201603129349302435,136171197,EMPLOYEE RELOCATION LOANS,63916451
201603129349302435,136171197,POST RETIREMENT HLTH BENF OBLI,12260277
201603129349302435,136171197,DUE TO RELATED ORGS NET,201535068
201603129349302435,136171197,INSURANCE CLAIMS,152418400
201603129349302435,136171197,457B PLAN,42111750
201603129349302435,136171197,DUE TO NYCH&H CORP.,2064417
201603209349300635,470424785,Student deposits and deferred income,709958
201603209349300635,470424785,Refundable loan programs,1240876
201603209349300635,470424785,Deposit on land contract,510000
201603069349301115,454620000,OBLIGATIONS UNDER CAPITAL LEASES,371100
201603179349300045,273002117,Federal income taxes
201613089349302451,560529972,ANNUITIES PAYABLE,43240
201613089349302451,560529972,CONSTRUCTION COSTS PAYABLE,82570
201613089349302451,560529972,due to agencies,811028
201603149349301725,480543766,Refundable Govt Loan Programs,2284563
201603149349301725,480543766,PV of Annuities Payable,539345
201603149349301725,480543766,Future Lease Payments,280263
201603149349301725,480543766,Student Deposits,94763
201623099349301137,540129860,LIABILITY UNDER ANNUITY AND TRUST AGREEMENTS,51741
201623099349301137,540129860,MARK-TO-MARKET SWAP VALUE,335719
201613129349302061,231382408,FED'L GOV'T QUITCLAIM DEEDS RESTRICT,1481753
201613129349302061,231382408,ACCRUED WAGES AND PAYROLL TAXES,948117
201613129349302061,231382408,US GOV'T LOAN FUND REFUNDABLE,216967
201613129349302061,231382408,DEPOSITS HELD IN CUSTODY OF OTHERS,28129
201613129349302061,231382408,PREPAID RENT
201623069349301782,953384325,ACCRUED EXPENSE,2988
201623069349301782,953384325,LOAN
201603099349300500,362167792,Accrued Pens. & Postretirement Health Be,41732735
201603099349300500,362167792,Annuity Contract Actuarial Reserve,42346558
201603099349300500,362167792,Other,450768
201603099349300500,362167792,Trust Obligations,126145405
201603169349302535,900893455,Federal income taxes
201603169349302535,900893455,Other Accrued Expenses - Current,-61245
201603169349302535,900893455,Other Current Liabilities,3304361
201633129349300503,272918042,Credit Cards Payable,3703
201633129349300503,272918042,Other payables,208
201603199349308345,910615846,GOVERNMENTAL STUDENT LOAN PROGRAMS,642756
201603199349308345,910615846,STUDENT DEPOSITS,468002
201603199349308345,910615846,SPLIT INTEREST AGREEMENT OBLIGATIONS,274000
201603199349308345,910615846,ASSET RETIREMENT OBLIGATIONS,154726
201603199349308345,910615846,INTEREST RATE SWAP AGREEMENT LIABILITY,3436430
201633129349300918,150532053,DEFERRED COMPENSATION,273534
201633129349300918,150532053,DEFERRED RENT,23863
201623159349303032,231937954,ANNUITIES PAYABLE,350366
201623159349303032,231937954,STUDENT SECURITY DEPOSITS,21015
201633019349301238,201116697,DEFERRED REVENUES - STUDENT RENTS,603612
201633019349301238,201116697,CONTRACTS & RETAINAGE PAYABLE,366336
201633019349301238,201116697,ACCRUED INTEREST-BONDHOLDERS,157649
201632889349301018,362919340,STUDENT AND OTHER DEPOSIT COLLECTED,3110
201632889349301163,161476258,Post Retirement Liability,6969946
201632889349301163,161476258,Charitable Trust Obligations,181055
201632889349301163,161476258,Perkins Loan Federal Contribution,716601
201632889349301163,161476258,Interest Rate Swap,2099636
201632889349301163,161476258,"Bond Premium, Net of Amortization",6227904
201622789349300447,042104775,Capital lease obligations,538310
201632589349301463,943109801,Facility Security Deposit,2750
201632589349301463,943109801,Refundable Fac/Tuition Deposit,52478
201632799349301308,480543782,DEPOSITS,374415
201632799349301308,480543782,ANNUITIES PAYABLE,476916
201642819349300604,630329409,LIABILITIES UNDER AGENCY AGREEMENT,317547
201632639349300028,391643640,Exchange- Insurance,13204
201632639349300028,391643640,Transfers,105
201642529349300149,920166297,AUSAC POOL LIABILITY,584596
201642529349300149,920166297,REMITTANCE REFUND DUE,539795
201632999349301133,750827409,DEPOSITS,350532
201622879349301617,263031521,DUE TO RED LAKE BAND OF CHIPPEWA INDIANS,12969
201603129349302145,200551778,CREDIT CARDS PAYABLE,2584
201603129349302145,200551778,SALES TAX PAYABLE,7
201633129349301688,460229820,ACCRUED PAYROLL,67737
201633129349301688,460229820,INTEREST PAYABLE,13212
201633129349301688,460229820,AGENCY LIABILITY,12153
201633129349301688,460229820,OTHER PAYABLES,111
201633069349300533,237275328,ASB PROGRAMS,5119
201633069349300533,237275328,AVIATION CLUB,2081
201633069349300533,237275328,BOOSTER CLUB,13331
201633069349300533,237275328,PTK,15113
201633069349300533,237275328,STUDENT NURSES FUND,9651
201633069349300533,237275328,GSA,46
201633069349300533,237275328,JATP PROGRAM,10055
201633069349300533,237275328,AMT PROGRAM,48
201633069349300533,237275328,AVIATION,456
201633069349300533,237275328,BASEBALL AUCTION,2528
201633069349300533,237275328,EDUCATION DEPARTMENT,265
201633069349300533,237275328,FOREIGN LANGUAGE,87
201633069349300533,237275328,HIGH SCHOOL AND BEYOND,783
201633069349300533,237275328,JATP FUND,127
201633069349300533,237275328,JATP TSUNAMI FUND,815
201633069349300533,237275328,MUSIC DEPARTMENT,115
201633069349300533,237275328,NURSING FUND,39
201633069349300533,237275328,PART-TIME FACULTY DEVELOPMENT,2084
201633069349300533,237275328,STAFF DEVELOPMENT,4349
201633069349300533,237275328,VOLUNTEER LITERACY PROGRAM,3952
201633069349300533,237275328,PROGRAM DEVELOPMENT,2169
201633069349300533,237275328,STEM-IN,6628
201633069349300533,237275328,DREAMERS,29
201633069349300533,237275328,ENGLISH LAB & WRITING CONTEST,850
201603199349310725,954469618,Federal income taxes
201603199349310725,954469618,Security Deposit,6264
201633079349301018,208384273,BUILDING SECURITY DEPOSITS,22940
201603079349301485,953104298,REFUNDABLE RENT DEPOSITS,39382
201603079349301485,953104298,PAYROLL TAXES PAYABLE
201623029349300217,640303086,GOVERNMENT ADVANCES-STUDent LOANS,1878941
201623029349300217,640303086,DEPOSITS HELD FOR OTHERS,209410
201623029349300217,640303086,OTHER LIABILITIES,3756465
201623029349300217,640303086,accrued pension obligation,20804327
201643149349303139,270005794,OTHER LIABILITIES,32729
201633139349300223,620476661,FEDERAL SHARE OF PERKINS LOAN PROGRAM,-77991
201633139349300223,620476661,AGENCY FUNDS,202834
201633139349300223,620476661,SPLIT-INTEREST AGREEMENTS,-3209
201633139349301738,362310478,Advances from federal government for student loans,8974930
201603179349300000,460515673,Federal income taxes
201622899349300307,942254303,REFUNDS DUE TO STUDENTS,23709
201603199349305795,710887547,Due to The American Institute of Architects,26263
201623129349302022,460224589,ADV FROM FED FOR STUDENT LOANS,1391899
201623129349302022,460224589,OTHER LIABILITIES,491484
201623129349302022,460224589,ANNUITIES PAYABLE & SPLIT INT AGREEM,474293
201613159349302271,954366755,TENANTS DEPOSITS,21716
201613159349302271,954366755,DUE TO CESNA ALUMNI,2677
201613159349302271,954366755,ACCRUED EXPENSE,14069
201613159349302271,954366755,STUDENT DEPOSITS,20702
201613159349302271,954366755,DUE TO CESNA STUDENT,700
201633079349301433,410694721,ANNUITIES PAYABLE,767689
201633079349301433,410694721,U.S. GOVERNMENT GRANTS REFUNDABLE,4973436
201633079349301433,410694721,PV CAPITAL LEASE OBLIGATIONS,79394
201633129349301343,742841146,BONDS PAYABLE,2975000
201633129349301343,742841146,2013 BONDS PAYABLE,2725000
201643089349300434,861160864,INVESTMENT-OSU,8257000
201643089349300434,861160864,INVESTMENT-OSU RESEARCH FOUNDATION,2550000
201643089349300434,861160864,N/P-BANCFIRST,285900
201643089349300434,861160864,N/P-OSU RESARCH FOUND. (FORMERLY CIED),7000000
201643089349300434,861160864,Rounding,1
201643089349300434,861160864,WAGES PAYABLE,180253
201612649349300006,161359213,"DUE TO UB ASSOCIATES, INC.",315826
201612649349300006,161359213,CAO'S FUND PAYABLE,53316
201633129349301458,420730347,INTEREST RATE SWAP LIABILITY,5224972
201623149349302467,364303682,DEFERRED COMPENSATION PLAN LIABILITIES,149517
201603209349300545,352194526,JACKIE YOUNG,-500
201603209349300545,352194526,LONG TERM LIABILITIES,17090
201603209349300545,352194526,NATALIE HAIG RECEIVABLE,-1000
201613069349301216,620548917,ADVANCES FROM THE FEDERAL GOVERNMENT FOR STUDENT LOANS,7446969
201613069349301216,620548917,ADVANCES FROM OAL,1025235
201623159349300622,620812782,ACCRUED CONSTRUCTION IN PROGRESS,1982762
201623079349300022,562195966,ACCRUED PAYROLL TAXES,755
201623079349300022,562195966,ACCRUED SALARIES,15
201633099349301573,274269892,PAYABLES - OTHER,20703
201623209349316657,463683453,Long-Term Liabilities,337060
201603159349303160,640329300,STUDENT DEPOSITS AND REFUNDS,646508
201633149349300528,350885591,REFUNDABLE DEPOSITS & SECURITY,3287406
201633149349300528,350885591,ACCUMULATED POSTRETIREMENT BEN,1468557
201633149349300528,350885591,ANNUITY PAYMENT LIABILITY,2215361
201633149349300528,350885591,FEDERAL ADVANCE FOR STUDENT LO,4491164
201633149349300528,350885591,TRUST LIABILITIES,587782
201623209349306522,260069167,ANNUAL LEAVE,374663
201623209349306522,260069167,SICK LEAVE,83469
201623209349306522,260069167,STUDENT DEPOSITS,79000
201613209349306051,060646520,LOAN FUNDS REFUNDABLE,900018
201623199349302117,141423161,POST RETIREMENT HEALTH CARE BENEFIT OBLIGATION,2339552
201623199349302117,141423161,DEPOSITS HELD IN CUSTODY FOR OTHERS,348174
201623199349302117,141423161,LEASE OBLIGATIONS,920009
201623199349302117,141423161,DEFERRED COMPENSATION LIABILITY,115655
201623199349302117,141423161,GIFT ANNUITY,6733
201623199349302557,042104451,ADVANCES FOR FEDERAL STUDENT LOANS,2092036
201623199349302557,042104451,ANNUITY PAYMENT LIABILITY,196178
201623199349302557,042104451,DEPOSITS HELD FOR OTHERS,157453
201623199349302557,042104451,DEPOSITS & OTHER LONG TERM PAYABLES,915506
201623199349310752,912077650,PAYROLL LIABILITIES,2539
201613149349301631,020309681,PENSION ANNUITY OBLIGATION,268401
201613149349301631,020309681,CHARITABLE GIFT ANNUITY,53821
201613149349301631,020309681,LINE OF CREDIT
201623209349310857,631222148,PAYROLL LIABILITIES,1426
201623209349303527,250965603,STUDENT DEPOSITS,622647
201623209349303527,250965603,UNEMPLOYMENT COMPENSATION RESERVE,55897
201623209349303527,250965603,SCHOLARSHIP LIABILITY,6785
201623209349303527,250965603,AGENCY FUNDS,515567
201623209349303527,250965603,ESCHEAT LIABILITY,2310
201623209349303527,250965603,ANNUITIES PAYABLE,421428
201623209349303527,250965603,DIRECT LOANS,-73920
201623209349305232,980148939,EMPLOYEE ENTITLEMENTS,62301371
201623209349305232,980148939,DERIVATIVE FINANCIAL INSTRUMENTS,177610
201623209349305232,980148939,LOAN FROM UNISERVICES,42436687
201633209349305663,416059072,ACCRUED VACATION,28307
201633209349305663,416059072,PAYROLL LIABILITIES,1698
201603199349310290,770495439,Credit Card Payable,25223
201603199349310290,770495439,Payroll Liabilities,2993
201603199349310290,770495439,Rent Deposit Refundable,3000
201603199349310290,770495439,Rounding,1
201603199349310290,770495439,Tuition Advance,287331
201613169349302491,473609601,DORM ROOM RENTAL DEPOSIT,1900
201633209349316838,202884155,Donations pass-through,285
201633209349316838,202884155,Student Deposits,503
201633209349307343,260337511,Payroll tax liabilities,13383
201633209349307343,260337511,Rounding,1
201633209349307343,260337511,Student Advances,64404
201623169349302802,541863192,DEFERRED COMPENSATION,426958
201623169349302802,541863192,FAIR VALUE OF HEDGE,1982834
201623169349302802,541863192,SECURITY DEPOSITS,47922
201623169349302802,541863192,RENTS PAID IN ADVANCE,17775
201623209349309182,112206183,DUE TO SEAFARERS HARRY LUNDEBERG SCHOOL OF SEAMANSHIP,24192664
201613209349318556,731679393,PAYROLL TAX PAYABLE,1686
201613209349318556,731679393,WAGES PAYABLE,570
201613209349309286,160743900,Asset Retirement Obligation,2327417
201613209349309286,160743900,Postretirement benefit obligation,27175664
201613209349309286,160743900,Annuities Payable,886129
201613209349309286,160743900,US Government Refundable Grants,2881330
201633199349301938,510413351,DUE TO AFFILIATE,97460
201623199349304132,943200772,MORTGAGE PAYABLE,423740
201623199349304132,943200772,GRANT - TIKKUN MIDOT PROJECT,8963
201623199349304132,943200772,GRANT - FOUNDER FUNDS,7000
201623199349304132,943200772,RABBI'S FUND,2396
201623199349304132,943200772,HFLA LOAN,229
201623199349304132,943200772,GRANT - LIOR TSAFATY,180
201623199349304132,943200772,MORTGAGE PAYABLE - CURRENT YEAR
201633199349302073,941570130,U.S. GOVERNMENT GRANTS REFUNDABLE,50206
201613209349304336,231352008,Accrued pension costs,3267765
201613209349304336,231352008,Annuity obligations,77810
201633199349303243,200683049,LINE OF CREDIT,45680
201633199349303243,200683049,PAYROLL TAXES PAYABLES,12850
201633199349303243,200683049,CREDIT CARD PAYABLE,1097
201633199349303243,200683049,PAYROLL PAYABLE
201623209349312427,263162145,INTERCOMPANY PAYABLES (NET),223220123
201623209349312427,263162145,DUE TO THIRD-PARTY PAYORS,2811408
201623209349312427,263162145,SELF-INSURANCE LIABILITIES,543640
201623199349306692,264468758,INTEREST RATE SWAP AGREEMENT,337659
201623199349306692,264468758,DUE TO AFFILIATES,3290237
201633209349304203,620497990,Deposits held in custody,348447
201633209349304203,620497990,Refundable loan programs,1714934
201633209349304203,620497990,Derivative contract,1963807
201633209349304203,620497990,Annuity liability,703654
201633209349304203,620497990,Life use obligation,362226
201633209349304203,620497990,Capital lease obligation,468667
201603209349310245,630579249,PAYROLL LIABILITIES,23126
201633209349303748,621149976,CAPITAL LEASE OBLIGATION,9648
201633209349302843,430471057,PENSION LIABILITY,9132229
201603209349306890,410706151,DEPOSITS,125988
201603209349306890,410706151,ASSET RETIREMENT OBLIGATION,149071
201603209349306890,410706151,ANNUITIES PAYABLE,98416
201603209349306890,410706151,POST RETIREMENT BENEFIT OBLIGATION,765863
201623209349312977,830454800,BONUS/OUTSTANDING CHECKS,8359
201623209349312977,830454800,PAYROLL LIABILITIES,2958
201623209349312977,830454800,SEP CONTRIBUTION,14885
201603209349312985,470724387,DUE TO AFFILIATES,123189
201603209349312985,470724387,SELF INSURANCE RESERVES,17783
201613209349307101,237424429,OBLIGATION UNDER INTEREST RATE SWAP,17029
201613169349302221,611103422,ANNUITY OBLIGATION,250000
201613169349302221,611103422,STUDENT ADVANCE PAYMENTS,26865
201633209349310688,351358522,Federal income taxes
201633209349310688,351358522,RETIREMENT OBLIGATION,2335323
201633209349310688,351358522,KEY DEPOSITS,20166
201613199349312341,800454615,ACCRUED PAYROLL TAXES,1155
201643239349301314,580685908,Student deposits,314176
201643239349301314,580685908,Other deposits,4100
201643239349301314,580685908,Asset Retirement Obligation,10346
201643239349301314,580685908,Annuities payable,315203
201643239349301314,580685908,Funds held in federal loan programs,48990
201643239349301314,580685908,Computer lease payable,138632
201643169349302144,570314415,Annuities Payable,396168
201643169349302144,570314415,Advances from federal government,20956
201643199349310564,560767736,ADVANCE TUITION & ROOM DEPOSITS,2080029
201643199349310564,560767736,LINE OF CREDIT,671935
201643199349310564,560767736,ANNUITY PAYABLE,446753
201643199349310564,560767736,OBLIGATIONS UNDER CAPITAL LEASE,126886
201643199349310564,560767736,OTHER,51234
201643199349310564,560767736,SWAP INSTRUMENT
201643199349310374,350868181,Taylor University Health Plan Trust,1748413
201643199349310374,350868181,Fair Value of Interest Rate Swap Agreements,900089
201643199349310374,350868181,Student Advance Payments and Deposits,868914
201643199349310374,350868181,Federal Student Loan Advances,2002305
201643199349310374,350868181,Deferred Compensation Liability,15571
201643199349310374,350868181,Annuity and Trust Obligations,2016324
201633369349300708,431658069,STUDENT DEPOSITS,8760
201643169349301529,580593438,ACCRUED SALARIES AND BENEFITS,774562
201643169349301529,580593438,U.S. GOVERNMENT LOAN FUNDS,426407
201643169349301529,580593438,AMOUNTS HELD ON BEHALF OF OTHERS,235600
201643169349301529,580593438,ACCRUED INTEREST,99513
201643169349301529,580593438,ANNUITIES PAYABLE,94162
201643209349307444,116039909,LOANS PAYABLE,663951
201603269349300230,480548361,ANNUITIES PAYABLE,30147
201603269349300230,480548361,U.S. GOVERNMENT GRANTS REFUNDABLE,910129
201613339349300521,381977050,UNEMPLOYMENT LIABILITY,41241
201613339349300521,381977050,EXEC. COMPENSATION FUND,31263
201613339349300521,381977050,PAYROLL LIABILITY,1800
201613339349300521,381977050,PSYCHOLOGY BOOK RESERVE,1522
201613339349300521,381977050,RETIREMENT CONTRIBUTIONS
201613439349300326,590624459,Agency Funds Payable,1453793
201613439349300326,590624459,Private Loan Funds Payable,1478372
201613439349300326,590624459,Obligations Under Capital Leases,3016588
201613439349300326,590624459,Governmental Loan Funds Payable,1498264
201643519349300229,540575812,US Gov't advances for student loans,3868605
201643519349300229,540575812,Derivative Contract Liability,480890
201643519349300229,540575812,Pension and other retirement benefits,619610
201643519349300229,540575812,Annuity and life income obligations,182116
201633379349300108,476025325,REFUNDABLE DEPOSITS,1649
201633569349301103,160871487,Deposits Held In Custody,23454
201603469349300300,043663198,Federal income taxes
201613499349300521,530196583,ASSET RETIREMENT OBLIGATIONS,8405135
201613499349300521,530196583,REFUNDABLE ADVANCES FROM THE U.S. GOVERNMENT,6885613
201613499349300521,530196583,SPLIT-INTEREST AGREEMENTS,1212282
201613499349300521,530196583,AGENCY LIABILITY,135553
201633479349300138,710430687,PARROTT TRUST LIABILITY - CRUT,244808
201633479349300138,710430687,PARROTT TRUST LIABILITY - CRAT,223395
201633479349300138,710430687,ACCRUED EXPENSES,99961
201633479349300138,710430687,TRAVEL DEPOSITS,18014
201643549349300654,590624401,POSTRETIREMENT BENEFIT OBLIGATION,3205564
201643549349300654,590624401,GIFT ANNUITY OBLIGATION,2075293
201643549349300654,590624401,DEPOSITS,639830
201643549349300654,590624401,ADVANCES FROM FEDERAL AGENCY FOR STUDENT LOANS,1219742
201643559349300504,200471061,STUDENT DEPOSITS,10775
201633499349300628,233069199,DUE TO RELATED PARTY,54343
201623499349300007,541031437,STUDENT DEPOSITS,623975
201623499349300007,541031437,ANNUITY AND UNITRUST PAYABLE,1014115
201603479349301105,010802914,Funds Held for Others,97128
201603479349301105,010802914,Related Party Payables,140347
201643209349307469,391620530,Due to Affiliate,986440
201613409349300421,237069575,Employee Future Benefits,22533941
201613409349300421,237069575,Accrued Decommissioning Costs,7759415
201613409349300421,237069575,Other Long-Term Liabilities,420440
201613489349300126,166031585,US Government Loans Refundable,196724
201643209349300144,020223955,Refundable Advances,1218956
201623489349300937,530196603,POSTRETIREMENT LIABILITY,54707000
201623489349300937,530196603,PENSION LIABILITY,40580000
201623489349300937,530196603,OTHER LIABILITIES,36933844
201623489349300937,530196603,ASSET RETIREMENT OBLIGATION,17901665
201623489349300937,530196603,Refundable Advances,13600367
201613489349300831,465088319,PAYROLL TAXES PAYABLE,4856
201633379349300008,820309302,ANNUITY PAYMENT LIABILITY,120824
201633379349300008,820309302,REFUNDABLE ADVANCE,139164
201643209349313144,274600814,UNEARNED DUES AND FEES REVENUE,59185
201623569349300222,840442429,CONSTRUCTION COSTS PAYABLE,1179187
201623569349300222,840442429,DEPOSITS HELD FOR OTHERS,243313
201623569349300222,840442429,FED GOVT STUDENT LOAN ADVANCES,155639
201623569349300222,840442429,DUE TO RELATED ORGANIZATION,445797
201633499349300213,237213309,ACCRUED EMPLOYEE FUTURE BENEFI,300649507
201633499349300213,237213309,DEFERRED CONTRIBUTIONS,282055308
201633499349300213,237213309,DEFERRED CAPITAL CONTRIBUTIONS,368300924
201633209349311433,260030436,CONSTRUCTION LOAN,345000
201633209349311433,260030436,LINE OF CREDIT,99846
201633209349311433,260030436,LOANS PAYABLE-OTHER,78000
201623419349300037,237067667,Current Portion of Long-term Debt,37350
201603559349301050,362170999,CAPITAL LEASE OBLIGATIONS,489186
201603559349301050,362170999,OTHER LIABILITIES,1375527
201603559349301050,362170999,INTEREST RATE SWAP AGREEMENTS,596272
201603559349301050,362170999,U.S. GOVERNMENT STUDENT LOAN FUNDS,1043652
201603559349301050,362170999,LINE OF CREDIT,2000000
201643209349301519,956001907,Due to Annuitants,793483
201643209349301519,956001907,Due to Trustors and Other Remainderman under Trust Agreements,432504
201643209349301519,956001907,Interest Rate Swap Agreement,510783
201643549349300659,470418641,STUDENT DEPOSITS,60295
201643549349300659,470418641,PREPAID TUITION,20495
201603549349300425,251186257,DEFERRED INCOME-UNEARNED INCOME,379416
201603549349300425,251186257,STUDENT DEPOSITS,203616
201603549349300425,251186257,ACCRUED PTO,9244
201603549349300425,251186257,PAYROLL TAXES WITHHELD,9227
201603509349300145,141843684,PAYROLL LIABILITIES
201603489349300425,980042539,Risk Management Liability,23420419
201603489349300425,980042539,Accrual for employee future benefits,21375279
201603489349300425,980042539,Asset retirement obligation,229683
201603489349300425,980042539,Indemnity Deposit,768866
201643209349318044,954457666,Rounding,2
201603499349300810,954860047,Mortgage Loan,1118866
201643199349306039,472237488,"Notes payable to ECMC Group, Inc.",256525000
201643199349306039,472237488,Due to ECMC,90000
201643199349306039,472237488,"Due to ECMC Group, Inc.",854913
