object_id,ein,Dsc,BkVlAmt
201720469349303837,362662739,Other Assets,10929
201720469349303837,362662739,Artwork Collection,3716668
201720469349303837,362662739,Guarantee on Swap Agreement,2126998
201720469349303837,362662739,Bond Issuance Costs,583115
201730469349302193,381673400,INVESTMENT IN LIMITED LIABILITY COMPANY,1305695
201740459349303514,231352652,BOND ISSUANCE COSTS,558424
201740459349303514,231352652,CASH SURRENDER VALUE OF LIFE INSURANCE,2997449
201740459349303514,231352652,FUNDS HELD IN TRUSTS BY OTHERS,3560534
201740459349303514,231352652,COLLECTIONS,1641732
201740459349303514,231352652,BOND PROJECT FUND,14711852
201720549349300302,420680335,ASSETS HELD IN TRUST,4432006
201720549349300302,420680335,UNITRUSTS,1775643
201720549349300302,420680335,CONTRACTS AND MISC,10342
201720549349300302,420680335,CSV LIFE INSURANCE,3703813
201720549349300302,420680335,"BOND ISSUANCE COSTS, NET",285218
201740459349301984,480547846,RESTR. FUNDS HELD BY TRUSTEE,163798
201740459349301984,480547846,DEFERRED BONDS,214824
201740459349301984,480547846,BENEFICIAL INT-PERPETUAL TRUST,5466603
201740449349301019,420686467,ACCRUED INTEREST RECEIVABLE,588606
201740449349301019,420686467,ARTWORK,12841483
201740449349301019,420686467,CASH VALUE OF LIFE INSURANCE,936628
201740449349301019,420686467,"REAL EST, LAND & MNRL RIGHTS",1675002
201740449349301019,420686467,TRUST AGREEMENTS,9852386
201710559349300026,350868096,INSURANCE,193506
201710559349300026,350868096,PERPETUAL TRUSTS,9507737
201710559349300026,350868096,BOND ISSUE COST,202771
201710559349300026,350868096,REMAINDER TRUST,1179894
201720459349303392,460434429,SINTE GLESKA RECEIVABLE,345384
201700739349300805,931139187,BENEFICIAL INTEREST IN CHARITABLE REMAINDER UNITRUST,43671
201700739349300805,931139187,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,764072
201700739349300805,931139187,BENEFICIAL INTEREST IN INVESTMENTS HELD AT OCF,1431436
201700739349300805,931139187,INVESTMENT IN AFFILIATES,8635747
201710699349300426,231352641,FUNDS HELD IN TRUST BY OTHERS,34462764
201700469349302080,910473310,Beneficial Interest in assets held by others,19401831
201700469349302080,910473310,Deposits held by trustee,5619664
201710449349300321,310971599,RESTRICTED CASH,3624776
201710449349300321,310971599,ASSETS HELD IN CRUT,350224
201740139349301269,470376524,ASSETS HELD BY BOND TRUSTEE,1626050
201740139349301269,470376524,BENEF INTEREST IN PERPETUAL TRUSTS,4246164
201740139349301269,470376524,CHARITABLE REMAINDER TRUSTS HELD BY OTHERS,2066258
201740139349301269,470376524,CHARITABLE REMAINDER TRUSTS,172762
201740139349301269,470376524,DEBT ACQUISITION COSTS (UNAMORTIZED COST),179485
201740139349301269,470376524,OTHER ASSETS,200
201730339349300208,231352698,FUNDS HELD IN TRUST BY OTHERS,7876903
201730339349300208,231352698,BENEFICIAL INTEREST IN FDN,21334004
201730739349300033,986001062,Art and historical collections,118091404
201730739349300033,986001062,Buildings and equipment under construction,176653379
201730739349300033,986001062,Inflation hedges,211133320
201730739349300033,986001062,Other assets,56458571
201730199349300878,362581098,CERTIFICATES OF DEPOSITS,104244
201710459349303351,910617727,Restricted Cash,734638
201710459349303351,910617727,Deposits,134418
201710459349303351,910617727,Investment in Cooperatives,594985
201710459349303351,910617727,Funds Held in Trust by Others,4650254
201720419349301657,381624684,Prepaid Deposits,211195
201720419349301657,381624684,Rounding,1
201710589349300526,410693977,Deposits held by trustee,19463230
201710589349300526,410693977,Cash surrender value of life insurance,2513086
201700879349300920,410693979,Assets Held in Charitable Trust,30088537
201700879349300920,410693979,Deferred Debt Acquisition Cost
201700879349300920,410693979,Deposits Held by Trustee,23041178
201700879349300920,410693979,Funds Held in Trust by Others,2073820
201700879349300920,410693979,Other Receivables,1899439
201740419349300424,750950119,Annuity Funds,857905
201740419349300424,750950119,Endowment Funds,15692992
201740419349300424,750950119,Life Income Funds,1164558
201740419349300424,750950119,Restricted Funds Long Term Purposes,6852984
201740419349300424,750950119,Unamortized Loan Costs,335917
201700879349300210,570314408,TRUST FUND ASSETS,5096406
201700879349300210,570314408,CONTRIBUTIONS RECEIVABLE FROM TRUSTS,1663966
201700879349300210,570314408,OTHER ASSETS,1061180
201700879349300210,570314408,COLLECTIONS,3516778
201710739349300811,381358000,BENEFICIAL INTERESTS IN PERPETUAL TR,6526684
201710739349300811,381358000,STUDENT LOAN INTEREST RECEIVABLE,30098
201700539349301315,630288850,Bond issuance cost,186156
201700539349301315,630288850,Interests in perpetual trusts,6782411
201700539349301315,630288850,Real estate investments,523332
201700539349301315,630288850,Other assets,230428
201700539349301315,630288850,Estates receivable,120930
201721079349301502,741109633,FUNDS HELD IN TRUST BY OTHERS,340780727
201721049349300517,383333920,INTERCOMPANY BALANCE,4337862
201720989349300607,250965376,CASH SURRENDER VALUE OF LIFE INSURANCE,460546
201720989349300607,250965376,PERPETUAL TRUSTS HELD BY THIRD PARTIES,3657535
201720989349300607,250965376,OTHER ASSETS,558450
201711049349301001,381895805,INTERCOMPANY BALANCE,9936326
201711039349301511,221508627,INSURANCE POLICIES,242200
201711039349301511,221508627,DUE FROM AFFILIATE,28887569
201711039349301511,221508627,OTHER RECEIVABLES,607191
201711039349301511,221508627,LAND HELD FOR SALE,0
201711079349300946,953075415,OTHER CURRENT ASSETS,1063650
201711079349300946,953075415,REMAINDER INTEREST IN LIFE ESTATE,276483
201701079349300440,630288841,INTERESTS IN PERPETUAL TRUSTS,24822244
201701079349300440,630288841,STUDENT LOANS RECEIVABLE,886212
201700979349300740,111630830,FUNDS HELD BY BOND TRUSTEES,53663715
201700979349300740,111630830,ASSETS HELD FOR SALE,20438825
201731029349301158,560530251,"LOANS TO STUDENTS, NET",2991838
201731029349301158,560530251,BENEFICIAL INTERESTS IN TRUSTS,4196375
201731029349301158,560530251,CASH SURRENDER VALUE OF LIFE INSURANCE,562617
201701039349301025,750983821,Beneficial interest - perpetual trust,239600
201701049349301000,383474279,Intercompany Balance,5713176
201711089349300786,760690847,Other Assets
201711089349300786,760690847,Prepaid Expenses,33025
201711089349300786,760690847,Security Deposit,15642
201701049349300805,383177823,INTERCOMPANY BALANCE,7754832
201701249349301410,240804602,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,6426133
201701249349301410,240804602,RESTRICTED CASH - CAPITAL PROJECTS,6426675
201701249349301410,240804602,U/R CAPITAL FUND - PENN STAR,41113
201701249349302150,330704703,SECURITY DEPOSIT,50000
201701289349301055,510175975,INVESTMENT - BRONX BUILDING,43001000
201701289349301055,510175975,SECURITY DEPOSITS,22808
201701289349301055,510175975,ESCROW DEPOSIT,0
201701289349301055,510175975,LAND LEASE - NEW BRONX CAMPUS,0
201701289349301055,510175975,ART MUSEUM & COLLECTIONS,10600
201701289349301055,510175975,FOUNDERS LIFE INSURANCE,56259
201721039349300317,750827465,"MINERAL INTERESTS, AT FMV",164798091
201741229349301759,350868202,CSV LIFE INSURANCE,2150781
201741229349301759,350868202,INTEREST IN PERPETUAL TRUSTS,7590325
201741229349301759,350868202,REC-CHARITABLE REMAINDER TRUST,19114316
201701319349302000,460872490,SECURITY DEPOSIT.,9167
201701299349300945,530196640,2001 BOND ISSUANCE COSTS,320833
201701299349300945,530196640,ACCRUED INVESTMENT INCOME,20558
201701299349300945,530196640,FUNDS HELD IN TRUST BY OTHERS,10731173
201731089349301408,420680332,SAVINGS ACCTS & CDS,7226676
201731089349301408,420680332,BENEFICIAL INTEREST IN PERPETUAL TRU,3906540
201731089349301408,420680332,COLLECTIONS,704794
201731089349301408,420680332,DEBT SERVICE RESERVE FUND,364438
201731089349301408,420680332,MINERAL RIGHTS,310000
201731089349301408,420680332,UNAMORTIZED LOAN COSTS,239632
201731089349301408,420680332,CASH SURRENDER VALUE OF LIFE INS,205615
201731089349301408,420680332,PROPERTY HELD FOR SALE,172881
201701319349301595,480730814,Benefiical Interest in Trust,5391543
201701319349301595,480730814,Thomas Kinkade Paintings,144655
201701319349301595,480730814,Unamortized Bond Fees,91540
201711029349300106,610466713,FUNDS HELD IN TRUST BY OTHERS,4066170
201711029349300106,610466713,CASH SURRENDER VALUE OF LIFE INS.,477572
201711029349300106,610466713,BEQUEST RECEIVABLE,204203
201701259349300325,570387838,CONSTRUCTION IN PROGRESS,1115806
201721189349300927,453656162,ASSETS HELD IN CHARITABLE REMAINDER TRUSTS,6477533
201721189349300927,453656162,UNITRUSTS RECEIVABLE,992409
201721189349300927,453656162,INTEREST RECEIVABLE,28850
201721189349300927,453656162,UNDRAWN BOND FUNDS,17201012
201731089349300763,730579264,Trusts administered by Southern Bapt Fdn,183341
201731089349300763,730579264,Trusts administered by Presbyterian Fdn,14103
201731089349300763,730579264,Zoll Trust,961508
201731089349300763,730579264,Toland Trust,1794937
201731089349300763,730579264,Trusts administered by OK City Comm Found,714148
201731089349300763,730579264,Funds held in trust-Baptist Found of OK,105820757
201721089349301117,750959996,ENDOWMENT ASSETS,1364459
201711189349300111,150533561,DEPOSITS WITH BOND TRUSTEE,20132587
201711189349300111,150533561,SPLIT INTEREST AGREEMENTS,15148954
201741329349302374,231543518,BENEFICIAL INTEREST IN PERPETUAL TRUST - THE GARRISON FOUNDATION,2070452
201721029349300737,061013935,ASSETS HELD IN TRUST AND UNDER SPLIT-INTEREST AGREEMENTS,4121919
201721029349300737,061013935,DUE FROM YALE UNIVERSITY,1240421
201711169349301051,920158414,DEFERRRED OUTFLOWS (GASB 68),1305708
201701249349301395,240795460,Deposits with Trustee,24868918
201701249349301395,240795460,Investment Income Receivable,738721
201701249349301395,240795460,Funds held in trust (Split interest agreeements),3905274
201741079349300819,231352615,ASSETS HELD IN TRUST BY OTHERS,10973863
201741079349300819,231352615,OTHER RECEIVABLES,28844
201741079349300819,231352615,DUE FROM NTSI,301103
201741079349300819,231352615,OTHER ASSETS,204395
201741079349300819,231352615,DEFERRED FINANCING COSTS,523077
201741079349300819,231352615,DUE FROM ALBRIGHT COLLEGE COSTA RICA,82160
201711149349300026,452543410,Prepaid Ground lease,1547808
201701249349301695,730579265,BENEFICIAL INTERESTS IN TRUSTS,29662522
201701249349301695,730579265,OTHER,313210
201701219349300145,720408915,FUNDS HELD IN TRUST BY OTHERS,28574446
201701219349300145,720408915,OTHER ASSETS,385350
201741329349304869,952544535,ALTERNATIVE ASSET PARTNERSHIPS - DISTRESSED/DEBT RELATED,8369244
201741329349304869,952544535,ALTERNATIVE ASSET PARTNERSHIPS - ENERGY/RESOURCES,11116658
201741329349304869,952544535,ALTERNATIVE ASSET PARTNERSHIPS - INTERNATIONAL PRIVATE EQUITY,11073917
201741329349304869,952544535,ALTERNATIVE ASSET PARTNERSHIPS - REAL ESTATE,9024767
201741329349304869,952544535,ALTERNATIVE ASSET PARTNERSHIPS - U.S. PRIVATE EQUITY,10725100
201741329349304869,952544535,ALTERNATIVE ASSET PARTNERSHIPS - VENTURE CAPITAL,14367645
201741329349304869,952544535,MARKETABLE ALTERNATIVES - DISTRESSED,6395204
201741329349304869,952544535,MARKETABLE ALTERNATIVES - DIVERSIFIED ARBITRAGE,20232738
201741329349304869,952544535,MARKETABLE ALTERNATIVES - DIVERSIFIERS,9780751
201741329349304869,952544535,MARKETABLE ALTERNATIVES - EVENT DRIVEN,13127875
201741329349304869,952544535,MARKETABLE ALTERNATIVES - GLOBAL LONG/SHORT,25118650
201741329349304869,952544535,MARKETABLE ALTERNATIVES - OPPORTUNISTIC,6109662
201741329349304869,952544535,WEST COAST CONFERENCE,941681
201721049349300937,910916534,"Bond Issuance Costs, net",163133
201721049349300937,910916534,Right of use asset - Operating,6936786
201721049349300937,910916534,Right of use asset - Financing,7778144
201741359349307094,636053517,DUE FROM TUSKEGEE UNIVERSITY,264658
201741359349311659,261221063,DUE FROM AFFILIATE,574221
201741359349311659,261221063,"DEFERRED OUTFLOWS, PENSIONS",2225553
201710939349300206,510198454,"Capitalized Development Costs - Armonk, NY",8492361
201721109349300142,391467668,"Due from Herbert V. Prochnow Educational Foundation, Inc.",241291
201711239349300331,042103731,DEPOSITS WITH BOND TRUSTEES,14106408
201711239349300331,042103731,CASH SURRENDER VALUE OF SDLI,450044
201711239349300331,042103731,OTHER ASSETS,92353
201721089349300872,750800691,BENEFICIAL INTEREST IN TRUSTS,9600745
201700939349300900,060647016,BENEFICIAL INTERESTS IN SPLIT-INTEREST AGREEMENTS,3849006
201711049349300516,743075712,INTERCOMPANY BALANCE,12177364
201721039349301037,630288811,OTHER ASSETS,2987797
201721039349301037,630288811,BENEFICIAL INTEREST IN TRUSTS,5683014
201721039349301037,630288811,BEQUESTS RECEIVABLE,440383
201741049349300604,382805044,INTERCOMPANY BALANCE,7702867
201741049349300604,382805044,Long Term Dep- OW,36000
