object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdDsrgrddEntts_EIN,IdDsrgrddEntts_PrmryActvtsTxt,IdDsrgrddEntts_LglDmclSttCd,IdDsrgrddEntts_TtlIncmAmt,IdDsrgrddEntts_EndOfYrAsstsAmt,DrctCntrllngEnttyNm_BsnssNmLn1Txt
201923169349301547,340714585,MONTROSE SLEEP CENTER LLC,4125 MEDINA ROAD,AKRON,OH,44333,200494491,HEALTH CARE SERVICES,OH,957667,986054,AKRON GENERAL PARTNERS
201923169349301547,340714585,NEUROOPERATIVE MONITORING LLC,1 AKRON GENERAL AVENUE,AKRON,OH,44307,300746215,INACTIVE,OH,0,0,AKRON GENERAL PARTNERS
201923169349301547,340714585,NORTHEAST OHIO NEUROLOGICAL ASSOCIATES LLC,6801 BRECKSVILLE RD,INDEPENDENCE,OH,44131,200442351,HEALTH CARE SERVICES,OH,0,0,CLEVELAND CLINIC HEALTH SYSTEM - EAST REGION
201923169349301547,340714585,OHIO STAR IMAGING LLC,9500 EUCLID AVENUE,CLEVELAND,OH,44195,INACTIVE,OH,0,0,THE CLEVELAND CLINIC FOUNDATION
201923169349301547,340714585,PSVW LLC,9500 EUCLID AVENUE,CLEVELAND,OH,44195,261614376,REAL ESTATE HOLDINGS,OH,0,0,THE CLEVELAND CLINIC FOUNDATION
201923169349301547,340714585,REJ HOLDINGS LLC,3050 SCIENCE PARK DRIVE,BEACHWOOD,OH,44122,273245990,REAL ESTATE HOLDINGS,OH,0,0,THE CLEVELAND CLINIC FOUNDATION
201923169349301547,340714585,TATARA VASCULAR LLC,10000 CEDAR AVE,CLEVELAND,OH,44106,474282964,MEDICAL TECHNOLOGY,DE,0,0,THE CLEVELAND CLINIC FOUNDATION
201923169349301547,340714585,THE BRENTWOOD CENTER OF EXCELLENCE LLC,6801 BRECKSVILLE RD,INDEPENDENCE,OH,44131,201476092,HEALTH CARE SERVICES,OH,0,0,CLEVELAND CLINIC HEALTH SYSTEM - EAST REGION
201923169349301547,340714585,WOOSTER CLINIC LLC,9500 EUCLID AVENUE,CLEVELAND,OH,44195,341855775,HEALTH CARE SERVICES,OH,46059654,59519,THE CLEVELAND CLINIC FOUNDATION
201923169349301547,340714585,CLEVELAND CLINIC FLORIDA HOME HEALTHCARE LLC,2950 CLEVELAND CLINIC BLVD,WESTON,FL,33331,832250064,HEALTH CARE SERVICES,FL,0,0,CLEVELAND CLINIC FLORIDA (A NONPROFIT CORPORATION)
201923169349301547,340714585,UNION HOSPITAL MEDICAL SERVICES LLC,659 BOULEVARD,DOVER,OH,44622,270273520,HEALTH CARE SERVICES,OH,339916,0,THE UNION HOSPITAL ASSOCIATION
201923169349301547,340714585,UNION PHYSICIAN SERVICES LLC,659 BOULEVARD,DOVER,OH,44622,264215547,HEALTH CARE SERVICES,OH,12596202,0,THE UNION HOSPITAL ASSOCIATION
201923169349301547,340714585,TUSCARAWAS AMBULATORY SURGERY CENTER LLC,659 BOULEVARD,DOVER,OH,44622,340000100,HEALTH CARE SERVICES,OH,4533144,2348352,THE UNION HOSPITAL ASSOCIATION
201933199349313523,953797687,GIA (ISRAEL),21 TUVAL ST HAYAHALOM BLDG 22ND F,RAMAT GAN,IS,LABORATORY SERVICES,IS,11478863,6498993,GEMOLOGICAL INSTITIUTE OF AMERICA INC
201933199349301858,221487173,ENGLEWOOD HEALTH ALLIANCE ACO LLC,350 ENGLE STREET,ENGLEWOOD,NJ,07631,465759919,HEALTHCARE,NJ,0,10,HOSPITAL
201933199349301858,221487173,ENGLEWOOD HEALTH ACO LLC,350 ENGLE STREET,ENGLEWOOD,NJ,07631,822282888,HEALTHCARE,NJ,0,5000,HOSPITAL
201933199349307538,710236856,BAPTIST HEALTH PHYSICIAN PARTNERS,9601 BAPTIST HEALTH DRIVE,LITTLE ROCK,AR,72205,461692255,HEALTHCARE,AR,-2253810,-1318181,BAPTIST HLTH
201933199349307538,710236856,DIAMOND RISK INSURANCE LLC,9601 BAPTIST HEALTH DRIVE,LITTLE ROCK,AR,72205,710236856,INSURANCE,AR,1673411,26248599,BAPTIST HLTH
201933199349307538,710236856,A1 ACO LLC,9601 BAPTIST HEALTH DR,LITTLE ROCK,AR,72205,821581126,HEALTHCARE,AR,BAPTIST HLTH
201933199349307538,710236856,A3 ACO LLC,9601 BAPTIST HEALTH DR,LITTLE ROCK,AR,72205,821602035,HEALTHCARE,AR,BAPTIST HLTH
201933199349307538,710236856,A4 ACO LLC,9601 BAPTIST HEALTH DR,LITTLE ROCK,AR,72205,821621150,HEALTHCARE,AR,BAPTIST HLTH
201933199349307538,710236856,A5 ACO LLC,9601 BAPTIST HEALTH DR,LITTLE ROCK,AR,72205,821639608,HEALTHCARE,AR,BAPTIST HLTH
201933199349307538,710236856,A6 ACO LLC,9601 BAPTIST HEALTH DR,LITTLE ROCK,AR,72205,821655092,HEALTHCARE,AR,BAPTIST HLTH
201933199349307538,710236856,A7 ACO LLC,9601 BAPTIST HEALTH DR,LITTLE ROCK,AR,72205,821666848,HEALTHCARE,AR,BAPTIST HLTH
201933199349307538,710236856,A8 ACO LLC,9601 BAPTIST HEALTH DR,LITTLE ROCK,AR,72205,821685991,HEALTHCARE,AR,BAPTIST HLTH
201933199349307538,710236856,A9 ACO LLC,9601 BAPTIST HEALTH DR,LITTLE ROCK,AR,72205,821699413,HEALTHCARE,AR,BAPTIST HLTH
201933199349307538,710236856,BH MEDICAL EDUCATION CONSORTIUM LLC,9601 BAPTIST HEALTH DRIVE,LITTLE ROCK,AR,72205,HEALTHCARE,AR,BAPTIST HLTH
201943169349302724,541547408,WILLIAMSBURG MEDICAL MGT LLC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,541760126,MOB RENTAL,VA,292084,2459168,SENTARA HOSPITALS
201943169349302724,541547408,HPVA LLC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,208256631,HOLDING COMPANY,VA,804979,SENTARA HOSPITALS
201943169349302724,541547408,SENTARA ALBEMARLE REGIONAL MEDICAL CENTER LLC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,463846081,HOSPITAL,VA,115506933,79716521,SENTARA HOSPITALS
201943169349302724,541547408,SARMC ANESTHESIA SPECIALISTS,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,371791448,ANESTHESIA BILLING,VA,10954782,SENTARA ALBEMARLE REGIONAL MEDICAL CENTER
201943169349302724,541547408,SENTARA BLUE RIDGE LLC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,813834045,HOLDING COMPANY,VA,SENTARA HOSPITALS
201943169349302724,541547408,PROPRIUM LLC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,822458568,SPECIALTY PHARMACY,VA,156002674,42653312,SENTARA HOSPITALS
201943169349302724,541547408,SENTARA WORKFORCE SOLUTIONS LLC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,831997553,WORKFORCE SOLUTIONS,VA,SENTARA HOSPITALS
202001929349301615,231365353,NOVASTREAM LLC,555 NORTH DUKE STREET,LANCASTER,PA,17604,475202972,TELECOMM,PA,6396165,3008716,LG HOSPITAL
201923179349308327,742358522,Sheep Draw Farms LLC,1801 16th Street,Greeley,CO,80631,680540676,Holds title to farm rent income,CO,8000,5786414,NCMC Inc
201923179349308327,742358522,Southside Investments,1801 16th Street,Greeley,CO,80631,680611503,Owns houses adjacent to the hospital,CO,123082,614379,NCMC Inc
201923179349308327,742358522,Normedco Care LLC,1801 16th Street,Greeley,CO,80631,742354112,Owns facility leased to a Federally Qualified Health Center for $1 per year,CO,1,1476803,NCMC Inc
202011689349300911,630312914,University Park Holding LLC,800 Lakeshore Drive,Birmingham,AL,35229,Real estate investment,AL,2417571,13642100,Samford University
202011689349300911,630312914,SPCAMPUS I LLC,800 Lakeshore Drive,Birmingham,AL,35229,473344667,Rental real estate,AL,2176760,22911669,Samford University
202011689349300911,630312914,SPCAMPUS II LLC,800 Lakeshore Drive,Birmingham,AL,35229,473367549,Rental real estate,AL,1216924,12067978,Samford University
202011689349300911,630312914,SPCAMPUS III LLC,800 Lakeshore Drive,Birmingham,AL,35229,473334076,Real estate investment,AL,2593170,26010833,Samford University
202011689349300911,630312914,Samford Properties East LLC,800 Lakeshore Drive,Birmingham,AL,35229,473374730,Land held for use,AL,0,3130000,Samford University
202000799349300935,520705392,BOULEVARD REALTY NO 2 LLC,1525 GREENSPRING VALLEY ROAD,STEVENSON,MD,21153,520705392,STUDENT DORMS,MD,11493272,NA
202040949349300014,560556753,REESE HOLDINGS LLC,PO BOX 7164,HICKORY,NC,28603,560556753,HOLDING OF CONTRIBUTED REAL ESTATE,NC,27215,663000,LENOIR RHYNE UNIVERSITY INC
201923199349304272,581494136,MTSA HOLDINGS LLC,315 HOSPITAL DRIVE,MADISON,TN,37115,HOLDING CO,TN,17489,125867,MTSA,MIDDLE TENNESSEE SCHOOL OF ANESTHES
202041419349301659,951699394,CGF Properties LLC,135 N Oakland Ave,Pasadena,CA,91101,Support of Fuller Theological Seminary,CA,5116399,34965237,Fuller Theological Seminary
202041419349301659,951699394,CEF Properties LLC,135 N Oakland Ave,Pasadena,CA,91101,Support of Fuller Theological Seminary,CA,184286,46895,Fuller Theological Seminary
202031609349300923,431560263,MERCY ACO LLC,15740 SOUTH OUTER FORTY,CHESTERFIELD,MO,63017,455410212,ACO,MO,0,0,MH SF CLINIC
202031609349300923,431560263,MERCY CLINIC JOPLIN LLC,1965 S FREMONT ST SUITE 2,SPRINGFIELD,MO,65804,611604897,HEALTH SRVCS,MO,37733155,4018391,MH SF CLINIC
201943199349319864,942933165,RE HLDGS LLC,1674 ROSELAND DR,CONCORD,CA,94519,832132213,REAL ESTATE HOLDING COMPANY,CA,0,3352697,NORTHWESTERN POLYTECHNIC UNIVERSITY
201923189349306802,581581103,WALTON WAY INDEMNITY SPC,2ND FL GOVERNORS SQ 23 LIME TREE,WEST BAY,GRAND CAYMAN,CJ,INSURANCE CAPTIVE,CJ,662068,23678825,UNIVERSITY HEALTH SERVICES INC
202031369349300313,560623936,TROJAN AVIATION LLC,634 HENDERSON STREET,MOUNT OLIVE,NC,28365,MAINTAIN AIRCRAFT AND MANAGE THE UNIVERSITY'S FLIGHT SCHOOL.,NC,25795,185732,UNIVERSITY OF MOUNT OLIVE
202011919349301236,131624067,Scherzo LLC,60 Lincoln Center Plaza,New York,NY,10023,811344522,Support,NY,0,0,Juilliard
202041979349301854,210634501,PRINCETON CHARITABLE FOUNDATION LIMITED,19 OLD BAILEY,LONDON,UK,EC4M7EG,980591811,CHARITY,UK,4910200,442912,PRINCETON UNIVERSITY
202041979349301854,210634501,PRINCETON INTERNATIONAL LLC,701 Carnegie Center,Princeton,NJ,08540,462973166,PROGRAMS,DE,290024,20542,PRINCETON UNIVERSITY
202041979349301854,210634501,FORRESTAL LLC,701 Carnegie Center,Princeton,NJ,08540,464991582,HOLDING,DE,0,2879136,PRINCETON UNIVERSITY
202041979349301854,210634501,MTP HOLDINGS LLC,18113 ALLISON SQ,WEST WINDSOR,NJ,08550,472275689,HOLDING,NJ,19,26364,PRINCETON UNIVERSITY
202041979349301854,210634501,PRINCETON IN ATHENS LLC,701 Carnegie Center,Princeton,NJ,08540,813650537,PROGRAMS,DE,0,772,PRINCETON UNIVERSITY
202041979349301854,210634501,WITHERSPOON NLV LLC,22 CHAMBERS ST SUITE 300,Princeton,NJ,08542,821783629,HOLDING,DE,0,0,PRINCETON UNIVERSITY
202041979349301854,210634501,PRINCETON INNOVATION CENTER LLC,PRINCETON U NEW SOUTH BLDG,Princeton,NJ,08542,823630269,PROGRAMS,DE,54231,834013,PRINCETON UNIVERSITY
202041979349301854,210634501,PROSPECT HOUSE ASSOC OF PRINCETON U,26 COLLEGE ROAD WEST,Princeton,NJ,08540,825289662,SOCIAL CLUB,NJ,3321671,101412,PRINCETON UNIVERSITY
202041979349307089,370661219,McKBearcat LLC,1015 Belleville St,Lebanon,IL,62254,455529308,Operating a public golf club,IL,0,428000,McKendree University
202021409349300347,362181973,RFU LLC,Corporation Trust Center,1209 Orange Stret,Wilmington,DE,19801,Real estate,DE,0,50170226,Rosalind Franklin University of Medicine and Science
202021959349303612,050258810,BRU LLC,1150 DOUGLAS PIKE,SMITHFIELD,RI,02917,231386793,REAL ESTATE,RI,624773,BRYANT UNIV
202020289349301607,596046500,FIT AVIATION LLC,FIT AVIATION LLC,801 HARRY GOODE WAY,MELBOURNE,FL,32901,593746142,FLIGHT INS,FL,7757303,3355148,NA
202020289349301607,596046500,FIT REALTY LLC,FIT REALTY LLC,150 W UNIVERSITY BLVD,MELBOURNE,FL,32901,REAL EST,FL,NA
202041339349302829,310538525,THE CHRIST HOSPITAL MEDICAL ASSOC LLC,2139 AUBURN AVENUE,CINCINNATI,OH,45219,261332866,MEDICAL PRACT,OH,TCH PHYS
202041339349302829,310538525,TCH MEDICAL SPECIALIST LLC,2139 AUBURN AVENUE,CINCINNATI,OH,45219,452681845,MEDICAL PRACT,OH,TCH PHYS
202041339349302829,310538525,HPL REALTY CO LLC,2139 auburn avenue,CINCINNATI,OH,45219,454013544,REAL ESTATE,OH,0,0,TCH
202041339349302829,310538525,TCH MEDICAL ASSOCIATES II LLC,2139 AUBURN AVENUE,CINCINNATI,OH,45219,273999894,MEDICAL PRACT,OH,TCH PHYS
202041339349302829,310538525,TCH MEDICAL ASSOCIATES III LLC,2139 AUBURN AVENUE,CINCINNATI,OH,45219,275467250,MEDICAL PRACT,OH,TCH PHYS
202041339349302829,310538525,TCH CLINICALLY INTEGRATED NETWORK LLC,2139 AUBURN AVENUE,CINCINNATI,OH,45219,454209314,PHO,OH,0,0,TCH
202041339349302829,310538525,TCH CARDIOVASCULAR ASSOCIATES LLC,2139 AUBURN AVENUE,CINCINNATI,OH,45219,263070266,MEDICAL PRACT,OH,TCH PHYS
202041339349302829,310538525,TCH ORTHOPAEDIC ASSOCIATES LLC,2139 AUBURN AVENUE,CINCINNATI,OH,45219,272352575,MEDICAL PRACT,OH,TCH PHYS
202041339349302829,310538525,TCHHN URGENT CARE LLC,2139 AUBURN AVENUE,CINCINNATI,OH,45219,273088756,MEDICAL PRACT,OH,TCH PHYS
202041339349302829,310538525,TCH ORTHOPAEDIC ASSOCIATES III LLC,2139 AUBURN AVENUE,CINCINNATI,OH,45219,273088817,MEDICAL PRACT,OH,TCH PHYS
202041339349302829,310538525,TCH MEDICAL SPECIALIST II LLC,2139 AUBURN AVENUE,CINCINNATI,OH,45219,270577733,MEDICAL PRACT,OH,TCH PHYS
202041339349302829,310538525,PROFESSIONAL DIAGNOSTIC SERVICES LLC,2139 AUBURN AVENUE,CINCINNATI,OH,45219,273081840,MEDICAL SERVI,OH,0,0,TCH
202041339349302829,310538525,LINDNER CTR RSCH & EDU AT TCH LLC,2139 AUBURN AVENUE,CINCINNATI,OH,45219,263885165,MED RESEARCH,OH,-1039215,1027464,TCH
202041339349302829,310538525,THE CHRIST HOSPITAL PHYSICIANS LLC,2139 AUBURN AVENUE,CINCINNATI,OH,45219,273841691,MEDICAL PRACT,OH,-59531266,63222550,TCH
202041979349301799,510067938,Delmarva Health Network LLC,424 Savannah Road,Lewes,DE,19958,462829886,ACO,DE,353775,804126,Beebe Med CT
201943199349310439,840166760,Children's North Surgery Cntr,469 state highway 7 suite 2,broomfield,CO,80023,262394578,O/P surgery,CO,0,0,CH-Colorado
202000769349300545,350867954,Anderson University Properties LLC,1100 E 5th St,Anderson,IN,46012,472075850,Hold property for student housing,IN,0,8081808,Anderson University
201923189349312322,430654874,SOUTHEAST MISSOURI HOSPITAL PHYSICIANS,LLC 1701 LACEY STREET,CAPE GIRARDEAU,MO,63701,431912860,PHYSICIANS,MO,0,0,SEH
201923189349312322,430654874,SOUTHEAST HEALTH CENTER OF STODDARD,COUNTY LLC 1200 NORTH ONE MILE RO,DEXTER,MO,63841,461481133,HEALTHCARE,MO,29019729,26838250,SEH
201923189349312322,430654874,SOUTHEASTHEALTH HOSPITAL HOLDINGS LLC,2002 KANELL BOULEVARD,POPLAR BLUFF,MO,63901,461480915,HOLDING CO,MO,0,15707,SEH
201923189349312322,430654874,SOUTHEAST HEALTH PHARMACY LLC,2002 KANELL BOULEVARD,POPLAR BLUFF,MO,63901,461606996,PHARMACY,MO,1997464,620806,SEH
201923189349312322,430654874,SERVIR LLC,1701 LACEY STREET,CAPE GIRARDEAU,MO,63701,452912066,IT,MO,0,0,SEH
201923189349312322,430654874,SOUTHEAST HOSPITAL BASED PHYSICIANS LLC,1701 LACEY STREET,CAPE GIRARDEAU,MO,63701,464717170,PHYSICIANS,MO,0,0,SEH
201923189349312322,430654874,SOUTHEAST HEALTH CENTER OF REYNOLDS,COUNTY LLC 100 HIGHWAY 21 SOUTH,ELLINGTON,MO,63638,461480575,HEALTHCARE,MO,0,0,SEH
201923189349312322,430654874,SEH IMAGING LLC,1701 LACEY STREET,CAPE GIRARDEAU,MO,63701,202745439,IMAGING SVCS,MO,0,0,SEH
201923189349312322,430654874,SEH NEUROLOGY LLC,1701 LACEY STREET,CAPE GIRARDEAU,MO,63701,202745620,PHYS CLINIC,MO,0,0,SEH
201923189349312322,430654874,SEMH PROFESSIONALS LLC,1701 LACEY STREET,CAPE GIRARDEAU,MO,63701,PHYSICIANS,MO,0,0,SEH
201923189349312322,430654874,SEH OBGYN CLINIC LLC,1701 LACEY STREET,CAPE GIRARDEAU,MO,63701,PHYS CLINIC,MO,0,0,SEH
201923189349312322,430654874,THE COZEAN EYE INSTITUTE AT SOUTHEAST,HEALTH LLC 1701 LACEY STREET,CAPE GIRARDEAU,MO,63701,454196659,PHYS CLINIC,MO,0,0,SEH
201923189349312322,430654874,BREAST CARE AND DIAGNOSTIC CENTER LLC,1701 LACEY STREET,CAPE GIRARDEAU,MO,63701,202745540,PHYS CLINIC,MO,0,0,SEH
201923189349312322,430654874,CARDIOVASCULAR CONSULTANTS OF CAPE,GIRARDEAU LLC 1701 LACEY STREET,CAPE GIRARDEAU,MO,63701,431268532,PHYS CLINIC,MO,0,0,SEH
201923189349312322,430654874,SOUTHEAST HEALTH CLINICS-RH LLC,1701 LACEY STREET,CAPE GIRARDEAU,MO,63701,PHYS CLINIC,MO,0,0,SEH
202022309349302177,540506332,RMH EMERGENCY SERVICES LLC,PO BOX 12385,ROANOKE,VA,24025,541686589,PHYSICIAN BILLING,VA,0,0,CARILION MEDICAL CENTER
202001259349300000,953127273,WesternU Center for Clinical and Transla,309 E SECOND STREET,POMONA,CA,91766,Research,CA,0,0,WESTERNU
202031699349301613,390806428,2521 NORTH SHORE DRIVE WEST LLC,1411 ELLIS AVENUE,ASHLAND,WI,54806,471844021,COMMERCIAL PROPERTY,WI,26870,2902822,NORTHLAND COLLEGE
202040849349300734,410695524,Tennis and Life Camps LLC,800 West College Avenue,Saint Peter,MN,56082,Summer Camp,MN,1003561,734294,N/A
202021899349300727,042103558,Quinsigamond Village LLC,One College Street,Worcester,MA,01610,464605316,Real estate,MA,1190000,Holy Cross
202021959349301617,560529999,1924 HOLDINGS LLC,ONE UNIVERSITY PARKWAY,HIGH POINT,NC,27268,900660924,RENTAL,NC,257186,17504991,HIGH POINT UNIVERSITY
202021959349301617,560529999,LONGLEAF PINE REALTY LLC,101 NORTH TRYON STREET,SUITE 1900,CHARLOTTE,NC,28246,REAL ESTATE PURCHASES,NC,0,0,HIGH POINT UNIVERSITY
202021959349301617,560529999,OLYMPUS REALTY LLC,101 NORTH TYRON STREET,SUITE 1900,CHARLOTTE,NC,28246,REAL ESTATE PURCHASES,NC,0,0,HIGH POINT UNIVERSITY
202021959349301617,560529999,LILY PAD INVESTORS LLC,P O BOX 1550,HIGH POINT,NC,27261,REAL ESTATE PURCHASES,NC,0,0,HIGH POINT UNIVERSITY
202031479349300958,050258956,TECHNOLOGY AND DESIGN BUILDINGS LLC,TWO COLLEGE STREET,PROVIDENCE,RI,02903,050258956,REAL ESTATE,RI,28115,0,RHODE ISLAND SCHOOL OF DESIGN
202010209349300716,750851900,ARL MUTLI-FAMILY LLC,266 HUNTER WELCOME CENTER,ABILENE,TX,79699,REAL ESTATE VENTURE,TX
202010209349300716,750851900,ARL RETAIL LLC,266 HUNTER WELCOME CENTER,ABILENE,TX,79699,REAL ESTATE VENTURE,TX
202002189349301325,030179299,GMC CAMPUS HOLDINGS LLC,3 BRENNAN CIRCLE,POULTNEY,VT,05764,SPECIAL PURPOSE ENTITY FOR FINANCING,VT,660472,19522232,GREEN MOUNTAIN COLLEGE
202001969349302350,030179414,BC CAMPUS HOLDINGS LLC,177 CAMPUS ROAD,BENNINGTON,VT,05201,811952664,LEASING/FINANCING,VT,-781923,51885377,BENNINGTON COLLEGE CORPORATION
201903189349310175,420680452,YOUNKER REHABILITATION THERAPY SERVICES LLC,1200 PLEASANT STREET,DES MOINES,IA,50309,815031103,REHABILITATION THERAPY SERVICES,IA,3080370,2082463,CENTRAL IOWA HOSPITAL CORPORATION
201913199349311456,752765566,COVENANT LTC-GP LLC,4000 24TH STREET,LUBBOCK,TX,79410,205477333,HEALTHCARE,TX,0,0,CHS
201913199349311456,752765566,CHS HOLDING GP LLC,4000 24TH STREET,LUBBOCK,TX,79410,205477307,HEALTHCARE,TX,0,0,CHS
201913199349311456,752765566,GRACE CLINIC HOLDINGS LLC,4515 MARSHA SHARP FREEWAY,LUBBOCK,TX,79047,HEALTHCARE,TX,4942442,32130423,CHS
201913199349311456,752765566,GRACE FINANCE LLC,4515 MARSHA SHARP FREEWAY,LUBBOCK,TX,79047,HEALTHCARE,TX,0,0,CHS
201913199349311456,752765566,LUBBOCK HERITAGE HOSPITAL LLC,4515 MARSHA SHARP FREEWAY,LUBBOCK,TX,79047,HEALTHCARE,TX,75681161,129482103,CHS
202041339349302344,250969449,CM SPE LLC,5000 FORBES AVENUE,PITTSBURGH,PA,15213,250969449,LEASEHOLDER,PA,354084,453889,CARNEGIE MELLON UNIVERSITY
202000239349301015,042767880,MELROSEWAKEFIELD HEALTHCARE AUXILIARY,170 GOVERNORS AVENUE,MEDFORD,MA,02155,042767880,GIFT SHOP,MA,112165,9133,MELROSEWAKEFIELD HEALTHCARE INC
202000239349301015,042767880,MELROSEWAKEFIELD HEALTHCARE FRIENDS OF LMH,170 GOVERNORS AVENUE,MEDFORD,MA,02155,042767880,GIFT SHOP,MA,87975,12381,MELROSEWAKEFIELD HEALTHCARE INC
