object_id,ein,BsnssNmLn1Txt,TrnsctnTxt,InvlvdAmt,MthdOfAmntDtrmntnTxt
202040599349301229,231501197,SISTERS OF THE HOLY FAMILY OF,NAZARETH,K,60000,COST
202040599349301229,231501197,SISTERS OF THE HOLY FAMILY OF,NAZARETH,M,1142816,COST
201933199349320313,640902475,UNIVERSITY OF SOUTHERN MISSISSIPPI,B,254344
201933199349320313,640902475,UNIVERSITY OF SOUTHERN MISSISSIPPI,O,109910
202000769349300545,350867954,Orangehaus Records Inc,N
202000769349300545,350867954,Orangehaus Records Inc,O
202000769349300545,350867954,Flagship Enterprise Center,J
202030429349300313,741400699,BEECHNUT STREET INC,J,ACTUAL
202030429349300313,741400699,BEECHNUT STREET INC,O,ACTUAL
202030429349300313,741400699,HB HOUSING PARTNERSHIP,J,ACTUAL
202000709349300415,620484185,TUSCULUM TOMORROW TRUST,C,84204,CASH RECEIPTS
202001259349300000,953127273,WesternU Medical Group LLC,p,139158,Cash
202001699349301000,390980974,HOLY FAMILY CONVENT OF THE FRANCISCAN SISTERS OF CHRISTIAN CHARITY,C,7301549,CASH
202001699349301000,390980974,HOLY FAMILY CONVENT OF THE FRANCISCAN SISTERS OF CHRISTIAN CHARITY,K,1200000,FMV
202041609349301424,340714363,COLLEGE PROPERTIES OF NORTHERN OHIO,D,22367299,FMV
202020509349300927,390808497,BELOIT POWERHOUSE LLC,B,5353516,FMV
202020509349300927,390808497,BELOIT POWERHOUSE HOLDINGS II LLC,B,16398,FMV
202010429349300541,231352664,Pooled Income Fund,a-i,5944,cash received
202011269349302156,480547702,CHARITABLE REMAINDER TRUST,S,118551,FMV
202041829349301654,562535892,AUBURN UNIVERSITY,B,175431,COST
202041829349301654,562535892,AUBURN UNIVERSITY FOUNDATION,B,132833,COST
202041829349301654,562535892,AUBURN UNIVERSITY FOUNDATION,C,130000,COST
202011369349303706,141338580,ALUMNI COUNCIL OF UNION COLLEGE,b,53010,FMV
202021049349300412,237223216,Charitable Remainder Trusts (5),c,45429,FMV
202021049349300412,237223216,Sarah lawrence at Oxford,p,1150002,COST
202040849349300734,410695524,Pooled Life Income Fund,k,148828,Cash Paid
202031929349302573,041591060,NEW ENGLAND EYE INSTITUTE INC,D,1003513,BOOK VALUE
202031929349302573,041591060,NEW ENGLAND EYE INSTITUTE INC,D,744280,BOOK VALUE
202031929349302573,041591060,NEW ENGLAND EYE INSTITUTE INC,O,4459800,BOOK VALUE
202031929349302573,041591060,NEW ENGLAND EYE INSTITUTE INC,M,3389259,BOOK VALUE
202031929349302573,041591060,NEW ENGLAND EYE INSTITUTE INC,L,850000,BOOK VALUE
202021899349300727,042103558,Alchemy Plan LP,s,610996,FMV
202021959349301602,060766747,Rensselaer Polytechnic Institute,d,3243024,Cash
201943469349300829,911838771,Metropolitan Community College,i,833600,Cash payment
201943469349300829,911838771,Metropolitan Community College,r,2140000,"Conveying Lease-purchases of building at $4,600,000 cost less accumulated depreciation of $2,460,000"
201923169349303357,136192377,MCNY Bronx Inc,d,3664336,FMV
202011919349302021,311146505,UNIVERSITY OF KENTUCKY,B,517725,COST
202011919349302021,311146505,UNIVERSITY OF KENTUCKY,P,829,COST
202031479349300958,050258956,RISD HOLDINGS INC,A,260004,COST
202031479349300958,050258956,RISD HOLDINGS INC,D,5200000,COST
202031479349300958,050258956,RISD HOLDINGS INC,K,173892,COST
202031479349300958,050258956,RISD HOLDINGS INC,O,122110,COST
202031479349300958,050258956,RISD HOLDINGS INC,Q,235992,COST
202031479349300958,050258956,RISD HOLDINGS INC,R,351932,COST
202010209349300716,750851900,GRACE L WOODWARD MEMORIAL ENDOWMENT,C,1620126
202010209349300716,750851900,ACIMCO,C,100000
202041009349300324,464884633,USAC (Costa Rica),r,1916305,AMT TRANSFERRED
202041009349300324,464884633,USAC (Thailand),r,577321,AMT TRANSFERRED
202041009349300324,464884633,USAC (United Kingdom),r,147129,AMT TRANSFERRED
202031679349300623,470378777,CONCORDIA FOUNDATION NEBRASKA,C,666234,COST
202032539349300123,730590036,BACONE COLLEGE DEVELOPMENT CORPORATION,N,8485133,COST
202032539349300123,730590036,BACONE COLLEGE DEVELOPMENT CORPORATION,O,2776781,COST
202041339349302264,042103638,Perpetual Trust,a-i,0
202041339349302344,250969449,BENJAMIN GARVER LAMME SCHOLARSHIP FUND,C,64127,CASH
202041339349302344,250969449,JACK G BUNCHER CHARITABLE BUNCHER FUND,C,1007365,CASH
202041339349302344,250969449,MPC CORPORATION,C,3356055,CASH
202041339349302344,250969449,THE DIETRICH FOUNDATION,C,14302587,CASH
202041339349302344,250969449,ADVANCED ROBOTICS FOR MANUFACTURING INSTITUTE,Q,219611,CASH
202041339349302344,250969449,ADVANCED ROBOTICS FOR MANUFACTURING INSTITUTE,A,114529,CASH
202041339349302344,250969449,ADVANCED ROBOTICS FOR MANUFACTURING INSTITUTE,C,228774,CASH
202011369349303121,952261113,Pitzer College - Costa Rica,R,180000,Cash basis
202031339349301788,480559090,MANHATTAN CHRISTIAN COLLEGE FOUNDATION,K,ACTUAL RENT PAID
202021969349300322,720635884,HOPE REVITALIZATION,R,1084000,COST
202021769349300302,581438873,MOREHOUSE HEALTHCARE,Q,10579596,Cost
202021769349300302,581438873,MOREHOUSE HEALTHCARE,c,798769,cost
202031149349300113,850365964,INST OF AMERICAN INDIAN ARTS TRUST,C,174530,COST
202031149349300113,850365964,INST OF AMERICAN INDIAN ARTS TRUST,e,191222,COST
202031329349300908,231352683,Marjay Productions Inc,A,185000,PER ESTATE DOC.
202011069349301111,231352615,ALBRIGHT COLLEGE COSTA RICA SA,D,160751,COST
202001289349301475,350869045,Employer-Contribution VEBA Trust DePauw University,R,306923,Book Value
202031979349303368,570314404,Newberry College Foundation Inc,K
202011909349301116,470405319,MIDWEST FOUNDATION FOR HIGHER EDUCATION,C,415089,CASH TRANSFERED
202031679349300403,941279798,HOWELL MOUNTAIN ENTERPRISES INC,A,98904,CASH
202001269349302150,953909672,LUIS & LINDA NIEVES FAMILY FOUNDATION,C,150000,CASH
202021009349300737,582624570,Baptist Convention of the State of Georgia,C
202021009349300737,582624570,Baptist Convention of the State of Georgia,M
202021009349300737,582624570,Georgia Baptist Foundation Inc,C
202011369349303136,920158414,ILISAGVIK COLLEGE FOUNDATION,400000,R,400000,CASH TRANSFERRED OUT
202011369349303136,920158414,NORTH SLOPE BOROUGH,9443830,S,10603382,CASH TRANSFERRED IN
202011369349303136,920158414,NORTH SLOPE BOROUGH,2324793,C,2596263,VALUE OF PROPERTY USE
202000719349301410,730739626,ORU Golden Eagle Club,C
202000719349301410,730739626,ORU Golden Eagle Club,L
202000719349301410,730739626,ORU Golden Eagle Club,N
202000719349301410,730739626,ORU Golden Eagle Club,O
202000719349301410,730739626,ORU Golden Eagle Club,Q
202000719349301410,730739626,ORU Golden Eagle Club,R
202000719349301410,730739626,University Broadcasting Inc,A,86320,FMV
202000719349301410,730739626,University Broadcasting Inc,J,86320,FMV
202000719349301410,730739626,University Broadcasting Inc,L,62108,FMV
202000719349301410,730739626,University Broadcasting Inc,M,73782,FMV
202000719349301410,730739626,University Broadcasting Inc,N
202000719349301410,730739626,University Broadcasting Inc,O,117048,FMV
202000719349301410,730739626,University Broadcasting Inc,Q,120147,FMV
202000719349301410,730739626,Oral Roberts University Educational Fellowship,N
202031429349300148,930386892,Rossman Trust,a(ii),54852,Cash Received
202031429349300148,930386892,Scott Walter Trust,a(ii),75000,Cash Received
202031429349300148,930386892,Vandervelden Trust,a(ii),107781,Cash Received
202031429349300148,930386892,Elise Eilers Elliott,a(ii),311833,Cash Received
201903179349309105,237008276,UNIVERSITY OF CALIFORNIA,A,2500,CASH PAID
202001969349303880,920023588,ALASKA PACIFIC UNIVERSITY Foundation,C,625023,Cash Value
202001969349303880,920023588,Alaska Native Tribal Health Consortium,G,28500000,Cash Value
202001969349303880,920023588,Alaska Pacific University Foundation,Q,84454,Cost of Service
202001969349303880,920023588,Alaska Native Tribal Health Consortium,D,705122,Cost of Service
202001969349303880,920023588,Alaska Native Tribal Health Consortium,P,319126,Cost of Service
202001969349303880,920023588,Cardinal Newman Professorship Foundation,C,85635,Cash Value
202041329349301204,470376583,Creighton Dental QALICB Inc,d,13332440,Loan amount leveraged for Creighton Dental QALICB Inc
202041329349301204,470376583,Creighton Dental QALICB Inc,k,234667,Creighton Dental QALICB Inc. leased University dental school building to Creighton University.
202041329349301204,470376583,Creighton Dental QALICB Inc,r,2288439,"Cash transfer of $2,288,439 to Creighton Dental QALICB Inc."
202021329349300207,250965591,JOHNSTOWN EDUCATIONAL FOUNDATION,C,127950,CASH
202021329349300207,250965591,UNIVERSITY DENTAL HEALTH SERVICES,C,219096,CASH
202021329349300207,250965591,UNIVERSITY DENTAL HEALTH SERVICES,O,1693396,CASH
202001419349301100,626001104,THE JOHNSON FOUNDATION INC IS OPERATED ON THE,N,CASH PAID
202001419349301100,626001104,CAMPUS OF JOHNSON UNIVERSITY THERE ARE NO
202001419349301100,626001104,SEPARATE FACILITIES IN ADDITION THERE ARE THREE
202001419349301100,626001104,ADVANCEMENT EMPLOYEES WHO SPEND ON AVERAGE 8 HOURS
202001419349301100,626001104,PER MONTH WORKING ON FOUNDATION-RELATED MATTERS
202001419349301100,626001104,THE BUSINESS OFFICE CONTROLLER SPENDS AN ESTIMATED
202001419349301100,626001104,20 HOURS PER YEAR PERFORMING ACCOUNTING WORK FOR
202001419349301100,626001104,THE FOUNDATION JOHNSON UNIVERSITY HAS NEVER
202001419349301100,626001104,SOUGHT REMEDIATION FOR THESE EXPENSES INCURRED BY
202001419349301100,626001104,THE UNIVERSITY BECAUSE GENERALLY THEY HAVE NOT BEEN
202001419349301100,626001104,MATERIAL IN NATURE THE ESTIMATED COST FOR THESE
202001419349301100,626001104,SERVICES WOULD NOT EXCEED 4000 FOR THE CURRENT
202001419349301100,626001104,YEAR
202001419349301100,626001104,JOHNSON UNIVERSITY FLORIDA INC,Q,CASH RECEIVED
202001419349301100,626001104,DEERFIELD DEVELOPMENT,A,6048,RENT RECEIVED
202031339349301533,231353385,SUSQUEHANNA UNIVERSITY & ORTENZIO CHARITABLE TRUST,C,50000,CASH
202041789349300039,112553515,State of New York,L,419220,FMV
202030369349301408,381627600,Andrews Broadcasting Corp,Lawrence Schalk,b,126000,Andrews University pays a yearly subsidy to Andrews Broadcasting Corp.
202030369349301408,381627600,Center for Youth Evangelism,e,3306880,Andrews University borrowed funds from Center for Youth Evangelism for University Cash Flow. The Amount listed is an average balance borrowed during the fiscal year.
202030369349301408,381627600,Center for Youth Evangelism,n,0,The Center for Youth Evangelism is located on the campus of Andrews University and uses its facilities and other resources such as accounting and payroll services. Unable to estimate the amount attributable to this sharing of resources.
202030369349301408,381627600,Center for Youth Evangelism,j,8600,The University charges a nominal rent for custodial and maintenance services to the Center for Youth Evangelism.
202030369349301408,381627600,North American Division of SDA,j,27000,The University leases space to the North American Division of SDA for NADEI
202030369349301408,381627600,Andrews Broadcasting Corp,Lawrence Schalk,n,0,Andrews Broadcasting Corp is located on the campus of Andrews University and uses its facilities and other resources such as accounting and payroll services. Unable to estimate the amount attributable to this sharing of resources.
202030369349301408,381627600,Center for Youth Evangelism,o,250000,Andrews University processes and reports payroll for all CYE Employees under the University TIN. All payroll expenses are reimbursed to the University.
202030369349301408,381627600,Andrews Broadcasting Corp,Lawrence Schalk,o,330000,Andrews University process all Andrews Broadcasting Corp payroll under the University TIN. All employee compensation expenses are reimbursed by ABC to the University.
202010509349301416,951744369,Los Angeles Pacific University,L
202010509349301416,951744369,Los Angeles Pacific University,O
202010509349301416,951744369,Los Angeles Pacific University,P
202010509349301416,951744369,Los Angeles Pacific University,Q
202010509349301416,951744369,Los Angeles Pacific University,R
202010509349301416,951744369,Los Angeles Pacific University,S
202040349349300714,480543736,ASSOCIATED COLLEGES OF CENTRAL KS,L,80171,INVOICES
201913169349300326,620812782,ST CECILIA CONGREGATION,M,445990,ACTUAL SR STIPENDS PAID
201913169349300326,620812782,DOMINICAN CAMPUS,N,330135,ACTUAL ASSESSMENT
201913169349300326,620812782,ST CECILIA CONGREGATION,B,322078,ACTUAL SR SCHLR AWARDS
201913169349300326,620812782,ST CECILIA CONGREGATION,C,826221,DONATED SERVICES ESTIMATE
201913169349300326,620812782,ST CECILIA CONGREGATION,E,1500000,LOAN GUARANTEE
202001359349302675,042133255,SUFFOLK UNIVERSITY MADRID CAMPUS S L,M,4421847,ACCRUAL METHOD
202021919349302497,200118161,FRANCIS MARION UNIVERSITY,B,407830,BOOK/ACCRUAL
202021919349302497,200118161,FRANCIS MARION UNIVERSITY,K,233412,BOOK/ACCRUAL
202021919349302497,200118161,FRANCIS MARION UNIVERSITY,M,135000,BOOK/ACCRUAL
202021919349302497,200118161,FRANCIS MARION UNIVERSITY,O,29660,BOOK/ACCRUAL
202021919349302497,200118161,FRANCIS MARION UNIVERSITY,P,2667165,BOOK/ACCRUAL
202021919349302497,200118161,FRANCIS MARION UNIVERSITY,S,6090664,BOOK/ACCRUAL
202040249349300009,860711495,Bible Education Legacy Fund,b,82894,Fair value
202040249349300009,860711495,Bible Education Legacy Fund,c,185650,Fair value
202040249349300009,860711495,Bible Education Legacy Fund,d,196440,Fair value
202040249349300009,860711495,Bible Education Legacy Fund,k,22800,Fair value
201923029349301652,541919810,PATRICK HENRY COLLEGE FOUNDATION,D,292344
201923029349301652,541919810,PATRICK HENRY COLLEGE FOUNDATION,C,18500
201923029349301652,541919810,PATRICK HENRY COLLEGE FOUNDATION,E,0
202030639349300003,202394341,Puritan Ref Theol Sem Found,c,52438,FMV
202030639349300003,202394341,Puritan Ref Theol Sem Found,e,350000,Cash
202040589349301414,030482006,AVE MARIA UNIVERSITY LAND TRUST INC,S,1944500,FMV
202041429349301864,202834636,LOMA LINDA MERCANTILE,P,450000
202022049349300712,591113963,CLEARWATER CHRISTIAN FOUNDATION INC,R,100000
202010979349300716,362191252,Olivet Nazarene University Foundation,e,122978394,Loan Balance
202010979349300716,362191252,Olivet Nazarene University Foundation,k,3139276,Sale Leaseback
202010979349300716,362191252,Olivet Nazarene University Foundation,l,121047,% of assets
202031819349301908,150532200,Foundation Hamilton College,r,1073722,Funds are transferred to the Program in Spain to fund their operations.
202010949349300801,561065978,MID-ATLANTIC CHRISTIAN UNIVERSITY,C,93689,CASH RECEIVED
202010949349300801,561065978,FOUNDATION INC GAVE MID-ATLANTIC
202010949349300801,561065978,CHRISTIAN UNIVERSITY GRANTS FOR
202010949349300801,561065978,FUNDING STUDENT AND FACULTY SCHOLAR-
202010949349300801,561065978,SHIPS AND FOR INSTITUTIONAL OPERA-
202010949349300801,561065978,TIONS (GENERAL FUND LIBRARY ETC)
202010949349300801,561065978,PAID EMPLOYEES OF MID-ATLANTIC,L
202010949349300801,561065978,CHRISTIAN UNIVERSITY PERFORM FUNDRAISING
202010949349300801,561065978,SOLICITATION FOR MID-ATLANTIC CHRISTIAN
202010949349300801,561065978,UNIVERSITY FOUNDATION INC
202010949349300801,561065978,MID-ATLANTIC CHRISTIAN UNIVERSITY AND,N
202010949349300801,561065978,MID-ATLANTIC CHRISTIAN UNIVERSITY FOUND-
202010949349300801,561065978,ATION INC SHARE FACILITIES EQUIPMENT
202010949349300801,561065978,AND MAILING LISTS
202010949349300801,561065978,MID-ATLANTIC CHRISTIAN UNIVERSITY SHARES,O
202010949349300801,561065978,PAID EMPLOYEES WITH MID-ATLANTIC CHRIST-
202010949349300801,561065978,IAN UNIVERSITY FOUNDATION INC WHICH
202010949349300801,561065978,HAS NO PAID EMPLOYEES
202041679349300814,660201206,AGMUS Ventures Inc,m,30638780,Cash
202031009349301553,560529940,CAMPBELL UNIVERSITY FOUNDATION INC,R,1553297,ACCRUAL BASIS
202020919349300502,231352641,GETTYSBURG HOTEL INVESTORS LP,A,420862,FMV
202020919349300502,231352641,GETTYSBURG HOTEL INVESTORS LP,D,7426623,FMV
202020919349300502,231352641,EMPLOYER-CONTRIBUTION VEBA TRUST,R,280719,FMV
202011299349300336,741109620,Kimmeridge Energy (Public) Fund IV Co-invest LP,B,40000000,FMV
202011299349300336,741109620,Kimmeridge Energy (Public) Fund IV Co-invest LP,S,47111807,FMV
202011299349300336,741109620,LVA4 Co-Investment III LP,B,3989865,FMV
202011299349300336,741109620,Peabody Inc (final),F,675184,FMV
202011299349300336,741109620,Rice RE Holdings I,B,5684355,FMV
202011299349300336,741109620,Rice RE Holdings I,F,2628887,FMV
202011299349300336,741109620,Rice RE Holdings II,B,2677116,FMV
202011299349300336,741109620,Rice RE Holdings III,B,21049854,FMV
202011299349300336,741109620,Rice Trust Inc,O,215403,FMV
202011299349300336,741109620,Rice-Land Lumber,F,3077486,FMV
202011299349300336,741109620,RU Corp,F,74463,FMV
202011299349300336,741109620,The Center for Collaborative Research Inc,B,1957485,FMV
202011299349300336,741109620,The Center for Collaborative Research Inc,K,13577589,FMV
202011299349300336,741109620,The Center for Collaborative Research Inc,J,2000000,FMV
202011299349300336,741109620,The Center for Collaborative Research Inc,Q,5630970,FMV
