object_id,ein,BsnssNmLn1Txt,AddrssLn1Txt,CtyNm,SttAbbrvtnCd,ZIPCd,FcltyTxt
201623209349312427,263162145,IU HEALTH ARNETT PHYSICIANS - MONTICELLO,810 S 6TH ST STE A,MONTICELLO,IN,47960,DIAGNOSTIC AND OTHER OUTPATIENT
201623209349312427,263162145,IU HEALTH ARNETT PHYSICIANS - OTTERBEIN,407 N MEADOW ST,OTTERBEIN,IN,47970,DIAGNOSITC AND OTHER OUTPATIENT
201623209349312427,263162145,IUH ARNETT OUTPATIENT SURGERY CENTER,1327 VETERANS MEMORIAL PKWY E,LAFAYETTE,IN,47905,DIAGNOSITC AND OTHER OUTPATIENT
201623209349312427,263162145,IU HEALTH ARNETT PAIN MEDICINE,415 N 26TH ST STE 202,LAFAYETTE,IN,47904,DIAGNOSITC AND OTHER OUTPATIENT
201623209349312427,263162145,IU HEATLH ARNETT URGENT CARE - LAFAYETTE,1 WALTER SHCOLER DR,LAFAYETTE,IN,47909,DIAGNOSITC AND OTHER OUTPATIENT
201623209349312427,263162145,IUH ARNETT URGEN CARE - W LAFAYETTE,253 SAGAMORE PKWY W,WEST LAFAYETTE,IN,47906,DIAGNOSTIC AND OTHER OUTPATIENT
201623209349312427,263162145,WELLBOUND OF LAFAYETTE,2 EXECUTIVE DR STE B,LAFAYETTE,IN,47905,DIAGNOSTIC AND OTHER OUTPATIENT
201623209349312427,263162145,ARNETT RETAIL PHARMACY,2600 GREENBUSH ST,LAFAYETTE,IN,47904,PHARMACY
201623209349312427,263162145,IU HEALTH ARNETT MCCARTY PHARMACY,5165 MCCARTY LN RM AG320,LAFAYETTE,IN,47905,PHARMACY
201741359349300914,660561027,CASA DEL VETERANO,CARR 592 KM 56 BO AMUELAS,JUANA DIAZ,PR,00795,VETERAN STATE HOME
201711359349307756,951642394,USC ENGEMANN STUDENT HEALTH CENTER (UPC),1031 WEST 34TH STREET,LOS ANGELES,CA,900893261,STUDENT HEALTH CLINIC
201731329349305733,160743209,EASTMAN DENTAL CENTER,625 ELMWOOD AVENUE,ROCHESTER,NY,14620,OUTPATIENT DENTAL CLINIC
201731329349305733,160743209,UNIVERSITY DENTAL FACULTY GROUP,2400 SOUTH CLINTON AVENUE BLDG H S,ROCHESTER,NY,14618,OUTPATIENT DENTAL CLINIC
201731329349305733,160743209,EASTMEN DENTAL DOWNTOWN CLINIC,228 E MAIN STREET,ROCHESTER,NY,14604,OUTPATIENT DENTAL CLINIC
201731329349305733,160743209,ENRICO FERMI DENTAL CLINIC AT SCHOOL #17,158 ORCHARD STREET,ROCHESTER,NY,14611,OUTPATIENT DENTAL CLINIC
201731329349305733,160743209,EDC SMILEMOBILE VANS,625 ELMWOOD AVENUE,ROCHESTER,NY,14620,OUTPATIENT DENTAL CLINIC
201731329349305733,160743209,EDC HIGHLAND HOSPITAL CLINIC,990 SOUTH AVENUE SUITE 020,ROCHESTER,NY,14620,OUTPATIENT DENTAL CLINIC
201731329349305733,160743209,EDC-MONROE COMMUNITY HEALTH CLINIC,435 EAST HENRIETTA ROAD,ROCHESTER,NY,14620,OUTPATIENT DENTAL CLINIC
201731329349305733,160743209,EDC-HILLSIDE CHILDRENS CENTER CLINIC,1183 MONROE AVENUE,ROCHESTER,NY,14620,OUTPATIENT DENTAL CLINIC
201731289349301003,620476822,1 - Ambulatory Surgery Ctr of Cool Springs,2009 Mallory Lane Suite 100,Franklin,TN,37067,Ambulatory Surgery Treatment Center
201731289349301003,620476822,2 - Vanderbilt-Maury Radiation Oncology,1003 Reserve Boulevard,Spring Hill,TN,37174,Oncology Services
201731289349301003,620476822,3 - One Hundred Oaks Imaging,719 Thompson Lane,Nashville,TN,37204,Outpatient Diagnostic Center
201731289349301003,620476822,4 - Vanderbilt Health & Williamson Medical C,134 Pewitt Drive,Brentwood,TN,37027,Ambulatory Clinic
201731289349301003,620476822,5 - Spring Hill Imaging Center,5421 Main Street,Spring Hill,TN,37174,Outpatient Diagnostic Center
201731289349301003,620476822,6 - Cool Springs Imaging,2009 Mallory Lane Suite 150,Franklin,TN,37067,Outpatient Diagnostic Center
201731289349301003,620476822,7 - Vanderbilt Health & Williamson Medical C,919 Murfreesboro Pike,Franklin,TN,37064,Ambulatory Clinic
201731289349301003,620476822,8 - Vanderbilt Gateway Cancer Center,375 Alfred Thun Road,Clarksville,TN,37040,Oncology Services
201731289349301003,620476822,9 - Vanderbilt Imaging Belle Meade,4525 Harding Road Suite 102,Nashville,TN,37232,Outpatient Diagnostic Center
201731289349301003,620476822,10 - Vanderbilt Imaging Services,1909 Acklen Avenue,Nashville,TN,37212,Outpatient Diagnostic Center
201731289349301003,620476822,11 - Vanderbilt Health & Williamson Medical C,1834 West McEwen Dr Suite B,Franklin,TN,37067,Ambulatory Clinic
201731289349301003,620476822,12 - Vanderbilt Health & Williamson Medical C,3098 Campbell Station Pkwy,Spring Hill,TN,37174,Ambulatory Clinic
201731329349303163,231352685,PENN MEDICINE AT RADNOR,250 KING OF PRUSSIA ROAD,BALA CYNWYD,PA,19004,OUTPATIENT FACILITY
201731329349303163,231352685,PENN MEDICINE AT BUCKS COUNTY,777 TOWNSHIP LINE ROAD,YARDLEY,PA,19067,OUTPATIENT FACILITY
201731329349303163,231352685,PENN MEDICINE AT VALLEY FORGE,1001 CHESTERBROOK BLVD,BERWYN,PA,19312,OUTPATIENT FACILITY
201731329349303163,231352685,PENN MEDICINE AT WOODBURY HEIGHTS,1006 MANTUA PIKE,WOODBURY HEIGHTS,NJ,08097,OUTPATIENT FACILITY
201731329349303163,231352685,PENN MEDICINE AT RITTENHOUSE,1800 LOMBARD STREET,PHILADELPHIA,PA,19146,INPATIENT REHABILITATION
201731329349303163,231352685,ANATOMY CHEMISTRY,420 GUARDIAN DRIVE,PHILADEPHIA,PA,19104,RESEARCH FACILITY
201731329349303163,231352685,BIOMEDICAL RESEARCH BUILDING 2,500 OSLER CIRCLE,PHILADELPHIA,PA,19104,RESEARCH FACILITY
201731329349303163,231352685,BLOCKLEY HALL,423 GUARDIAN DRIVE,PHILADELPHIA,PA,19104,RESEARCH FACILITY
201731329349303163,231352685,CAROLYN HOFF LYNCH BIOLOGY LAB,433 S UNIVERSITY AVENUE,PHILADELPHIA,PA,19104,RESEARCH FACILITY
201731329349303163,231352685,CHEMISTRY LABORATORIES - 1958 WING,231 S 34TH STREET,PHILADELPHIA,PA,19104,RESEARCH FACILITY
201731329349303163,231352685,CHESTNUT HALL,3900 CHESTNUT STREET,PHILADELPHIA,PA,19104,RESEARCH FACILITY
201731329349303163,231352685,CLINICAL RESEARCH BUILDING,415 CURIE BLVD,PHILADELPHIA,PA,19104,RESEARCH FACILITY
201731329349303163,231352685,GL LABORATORY BUILDING,500 S RIDGEWAY,GLENOLDEN,PA,19036,RESEARCH FACILITY
201731329349303163,231352685,GODDARD LABORATORIES,3710 HAMILTON WALK,PHILADELPHIA,PA,19104,RESEARCH FACILITY
201731329349303163,231352685,HAYDEN HALL,3320 SMITH WALK,PHILADELPHIA,PA,19104,RESEARCH FACILITY
201731329349303163,231352685,PERELMAN CENTER FOR ADVANCED MEDICINE,3400 CIVIC CENTER BOULEVARD,PHILADELPHIA,PA,19104,OUTPATIENT FACILITY
201711959349300831,900790361,Emory at Acworth,4769 South Main Street,Acworth,GA,30101,Clinic Center
201711959349300831,900790361,Emory at Acworth,4791 S Main St Units 100 110 120,Acworth,GA,30101,Clinic Center
201711959349300831,900790361,Emory Heart & Vascular Center,1199 Prince Avenue,Athens,GA,30606,Clinic Center
201711959349300831,900790361,Emory Dialysis Center at Northside,610 Northside Drive,Atlanta,GA,30318,Clinic Center
201711959349300831,900790361,Emory Heart & Vascular Center,5665 Peachtree Dunwoody Road,Atlanta,GA,30342,Clinic Center
201711959349300831,900790361,Emory Dialysis at Greenbriar,2841 Greenbriar Prkwy,Atlanta,GA,30331,Clinic Center
201711959349300831,900790361,Emory Orthopaedics and Spine,59 Executive Park South,Atlanta,GA,30329,Clinic Center
201711959349300831,900790361,Emory Aesthetic Center,3200 Downwood Circle,Atlanta,GA,30327,Clinic Center
201711959349300831,900790361,Emory Clinic,5671 Peachtree Dunwoody Rd,Atlanta,GA,30342,Clinic Center
201711959349300831,900790361,Emory Brain Health & Sleep Center,12 Executive Park Drive NE,Atlanta,GA,30324,Clinic Center
201711959349300831,900790361,Emory Clinic,5673 Peachtree Dunwoody Rd Suite 6,Atlanta,GA,30342,Clinic Center
201711959349300831,900790361,Emory Clinic,5673 Peachtree Dunwoody Rd Suite 3,Atlanta,GA,30342,Clinic Center
201711959349300831,900790361,Emory Clinic,5673 Peachtree Dunwoody Rd Suite 5,Atlanta,GA,30342,Clinic Center
201711959349300831,900790361,Emory at St Joseph's Pulmonary Med,5673 Peachtree Dunwoody Rd Suite 5,Atlanta,GA,30342,Clinic Center
201711959349300831,900790361,Emory Clinic,1365 Clifton Road Building A,Atlanta,GA,30322,Clinic Center
201711959349300831,900790361,Emory Clinic,1365 Clifton Road Building B,Atlanta,GA,30322,Clinic Center
201711959349300831,900790361,Emory Clinic,1365 Clifton Road Building C,Atlanta,GA,30322,Clinic Center
201711959349300831,900790361,Emory Clinic,1525 Clifton Road 1525 Building,Atlanta,GA,30322,Clinic Center
201711959349300831,900790361,Emory Clinic,550 Peachtree St Medical Office To,Atlanta,GA,30308,Clinic Center
201711959349300831,900790361,Emory Women's Center,5673 Peachtree Dunwoody Rd Suite 7,Atlanta,GA,30342,Clinic Center
201711959349300831,900790361,EUHM Imaging Center at Buford,3425 Buford Drive Suite 100,Buford,GA,30519,Clinic Center
201711959349300831,900790361,Emory Heart & Vascular Center at Conyers,1400 Wellbrook Circle,Conyers,GA,30207,Clinic Center
201711959349300831,900790361,Emory at Covington Newton Drive,6175 Newton Drive,Covington,GA,30014,Clinic Center
201711959349300831,900790361,Emory at Covington Adams Street,5278 Adams Street,Covington,GA,30014,Clinic Center
201711959349300831,900790361,Emory at Covington Hospital Drive,4181 Hospital Drive Suite 401,Covington,GA,30014,Clinic Center
201711959349300831,900790361,Emory Heart & Vascular Center,634 Peachtree Parkway,Cumming,GA,30041,Clinic Center
201711959349300831,900790361,Emory Clinic at Cumming Vascular,1100 Northside Forsyth Drive Suite,Cumming,GA,30041,Clinic Center
201711959349300831,900790361,Emory at Cumming Family Practice,610 Peachtree Parkway Suite 100,Cumming,GA,30041,Clinic Center
201711959349300831,900790361,Emory Genetics,2165 N Decatur Road,Decatur,GA,30030,Clinic Center
201711959349300831,900790361,Emory Heart & Vascular Center,2801 North Decatur Road Suite 295,Decatur,GA,30033,Clinic Center
201711959349300831,900790361,Emory Dialysis Center at Candler,2726 Candler Road,Decatur,GA,30034,Clinic Center
201711959349300831,900790361,ESA Caremore,484 Irvin Court,Decatur,GA,30030,Clinic Center
201711959349300831,900790361,Emory at Duluth Heart & Vascular,4245 Pleasant Hill Road,Duluth,GA,30096,Clinic Center
201711959349300831,900790361,Emory at Sugarloaf Internal Medicine,1845 Satellite Blvd Suite 500,Duluth,GA,30097,Clinic Center
201711959349300831,900790361,Emory ASC of Dunwoody,4555 North Shallowford Road,Dunwoody,GA,30338,Clinic Center
201711959349300831,900790361,Emory at Dunwoody Family Medicine,4500 North Shallowford Road,Dunwoody,GA,30338,Clinic Center
201711959349300831,900790361,Emory at Dunwoody Family Practice,1776 Old Spring House Lane Suite 2,Dunwoody,GA,30338,Clinic Center
201711959349300831,900790361,Emory at Fayetteville Heart & Vascular,115 Sumner Road,Fayetteville,GA,30214,Clinic Center
201711959349300831,900790361,Emory Heart & Vascular Center,6335 Hospital Parkway Suite 110,Johns Creek,GA,30097,Clinic Center
201711959349300831,900790361,Emory Clinic Orthopaedics Sports & Spine,6335 Hospital Parkway Suites 302,Johns Creek,GA,30097,Clinic Center
201711959349300831,900790361,Emory Johns Creek OBGYN,6335 Hospital Parkway Suite 203,Johns Creek,GA,30097,Clinic Center
201711959349300831,900790361,Emory at LaGrange Ambulatory Surgery,1805 Vernon Road,LaGrange,GA,30240,Clinic Center
201711959349300831,900790361,Emory at LaGrange Davis Road,380 South Davis Road Suites E F,LaGrange,GA,30241,Clinic Center
201711959349300831,900790361,Emory at LaGrange Smith Street,303 Smith Street,LaGrange,GA,30240,Clinic Center
201711959349300831,900790361,Emory at LaGrange,1801 Vernon Road,LaGrange,GA,30240,Clinic Center
201711959349300831,900790361,Emory Primary Care at Lithonia,5461 Hillandale Drive,Lithonia,GA,30058,Clinic Center
201711959349300831,900790361,Emory at Locust Grove Heart & Vascular,4851 Bill Gardner Pkwy,Locust Grove,GA,30248,Clinic Center
201711959349300831,900790361,Emory Women's Heart Center,137 Johnson Ferry Road,Marietta,GA,30068,Clinic Center
201711959349300831,900790361,Emory Clinic at East Cobb,137 Johnson Ferry Road,Marietta,GA,30068,Clinic Center
201711959349300831,900790361,Emory at McDonough,259 Jonesboro Road,McDonough,GA,30253,Clinic Center
201711959349300831,900790361,EUHM Imaging Center at McDonough,249 Jonesboro Road,McDonough,GA,30253,Clinic Center
201711959349300831,900790361,Emory at Peachtree City,3000 Shakerag Hill,Peachtree City,GA,30269,Clinic Center
201711959349300831,900790361,Emory Heart & Vascular at Riverdale,6507 Professional Place,Riverdale,GA,30274,Clinic Center
201711959349300831,900790361,Emory at Roswell Internal Medicine,1400 Hembree Rd,Roswell,GA,30076,Clinic Center
201711959349300831,900790361,Emory at Sharpsburg,3345 E Highway 34 Suite 101,Sharpsburg,GA,30277,Clinic Center
201711959349300831,900790361,Emory Heart & Vascular at Smyrna,3909 South Cobb Drive Suite 112,Smyrna,GA,30080,Clinic Center
201711959349300831,900790361,Emory Heart & Vascular at Snellville,1608 Tree Lane Suite 101,Snellville,GA,30078,Clinic Center
201711959349300831,900790361,Emory at Stockbridge Highway 138,3579 Highway 138 Suite 201,Stockbridge,GA,30281,Clinic Center
201711959349300831,900790361,ESA Caremore,3515 Highway 138 SE,Stockbridge,GA,30281,Clinic Center
201711959349300831,900790361,Emory at Eagles Landing,1050 Eagles Landing Pkwy Stes 101,Stockbridge,GA,30281,Clinic Center
201711959349300831,900790361,Emory at Suwanee,345 Peachtree Industrial BlvdSuite,Suwanee,GA,30024,Clinic Center
201711959349300831,900790361,Emory Heart & Vascular at Villa Rica,401 Permian Way,Villa Rica,GA,30180,Clinic Center
201711959349300831,900790361,Emory at West Point,1610 E 10th Street,West Point,GA,31833,Clinic Center
201711959349300831,900790361,EMORY EMPLOYER HEALTH SOLUTIONS,5671 PEACHTREE DUNWOODY ROAD,ATLANTA,GA,30342,CLINIC CENTER
201711959349300831,900790361,SPINE PHYSICAL THERAPY,57 EXECUTIVE PARK SOUTH,ATLANTA,GA,30329,CLINIC CENTER
201711959349300831,900790361,EMORY AT SAINT JOSEPH'S INTERNAL MED,5673 PEACHTREE DUNWOODY Rd NE Suit,ATLANTA,GA,30342,CLINIC CENTER
201711959349300831,900790361,EMORY TRANSPLANT CENTER DUBLIN,200 FAIRVIEW PARK DRIVE,DUBLIN,GA,31021,CLINIC CENTER
201711959349300831,900790361,EMORY CLINIC ORTHOPAEDICSSPORTS & SPINE,1845 Satellite Blvd,DULUTH,GA,30094,CLINIC CENTER
201711959349300831,900790361,EMORY AT LAGRANGE ONCOLOGY,310 NORTH LEWIS STREET,LAGRANGE,GA,30240,CLINIC CENTER
201711959349300831,900790361,EMORY TRANSPLANT CENTER SAVANNAH,5354 REYNOLDS STREET Suite 212,SAVANNAH,GA,31405,CLINIC CENTER
201711959349300831,900790361,EMORY AT SUWANEE,5400 LAUREL SPRINGS PARKWAY,SUWANEE,GA,30024,CLINIC CENTER
201711959349300831,900790361,EMORY AT AVALON,2795 OLD MILTON PARKWAY,ALPHARETTA,GA,30009,CLINIC CENTER
201711959349300831,900790361,TEC AT EUHM MEDICAL OFFICE TOWER,550 PEACHTREE STREET,ATLANTA,GA,30308,CLINIC CENTER
201711959349300831,900790361,EMORY CLINIC,5665 PEACHTREE DUNWOODY RD,ATLANTA,GA,30342,CLINIC CENTER
201711959349300831,900790361,EMORY AT BUFORD,3276 BUFORD DRIVE,BUFORD,GA,30519,CLINIC CENTER
201711959349300831,900790361,EMORY HEART & VASCULAR AT HIAWASSEE,110 SOUTH MAIN STREET,HIAWASSEE,GA,30546,CLINIC CENTER
201711959349300831,900790361,EMORY HEART & VASCULAR AT MURPHY,4188 EAST US 64,MURPHY,NC,28906,CLINIC CENTER
201711959349300831,900790361,EMORY HEART & VASCULAR AT ROYSTON,930 FRANKLIN SPRINGS ROAD,ROYSTON,GA,30662,CLINIC CENTER
201711959349300831,900790361,EMORY AT SMYRNA,3909 SOUTH COBB DRIVE,SMYRNA,GA,30080,CLINIC CENTER
201711959349300831,900790361,EMORY HEART & VASCULAR AT TOCCOA,15 ROCK QUARRY ROAD,TOCCOA,GA,30577,CLINIC CENTER
201711959349300831,900790361,EMORY AT TUCKER,1459 MONTREAL ROAD,TUCKER,GA,30084,CLINIC CENTER
201711959349300831,900790361,EMORY AT ROSWELL VASCULAR SURGERY,1400 HEMBREE ROAD,ROSWELL,GA,30076,CLINIC CENTER
201711959349300411,580566256,EMORY AUTISM CENTER,1551 SHOOP CT,DECATUR,GA,30033,DIAGNOSTIC EVALUATION
201711959349300411,580566256,FACULTY STAFF ASSISTANCE PROGRAM,1762 CLIFTON RD,ATLANTA,GA,30322,FACULTY AND STAFF HEALTHCARE
201711959349300411,580566256,STUDENT HEALTH & COUNSELING SERVICES,1525 CLIFTON RD,ATLANTA,GA,30322,STUDENT HEALTHCARE
201703199349301790,263162145,DSI LAFAYETTE DIALYSIS,915 MEZZANINE DR,LAFAYETTE,IN,47905,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,IU HEALTH ARNETT CARDIOLOGY,1116 N 16TH ST STE A,LAFAYETTE,IN,47904,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,IU HEALTH ARNETT FAMILY MEDICINE,2800 FERRY ST,LAFAYETTE,IN,47904,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,IU HEALTH ARNETT HOSP CANCER CARE CTR,420 N 26TH ST,LAFAYETTE,IN,47904,DIAGNOSITC AND OTHER OUTPATIENT
201703199349301790,263162145,IU HEALTH ARNETT HOSP OUTPAT SURG CTR,1327 S 500 E,LAFAYETTE,IN,47905,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,IU HEALTH ARNETT HOSPITAL SLEEP CENTER,3900 MCCARTY LANE STE 101,LAFAYETTE,IN,47905,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,IU HEALTH ARNETT MEDICAL OFFICE - DELPHI,651 ARMORY ROAD,DELPHI,IN,46923,DIAGNOSITC AND OTHER OUTPATIENT
201703199349301790,263162145,IU HEALTH ARNETT MED OFFICE - FRANKFORT,550 S HOKE AVE,FRANKFORT,IN,46041,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,IU HEALTH ARNETT MED OFFICE-MONTICELLO,810 S 6TH ST STE A,MONTICELLO,IN,47960,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,IU HEALTH ARNETT MED OFFICE - OTTERBEIN,407 N MEADOW ST,OTTERBEIN,IN,47970,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,IU HEALTH ARNETT MED OFFICES -FERRY ST,2600 FERRY ST,LAFAYETTE,IN,47904,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,IUH ARNETT MED OFFICES - GREENBUSH ST,2600 GREENBUSH ST,LAFAYETTE,IN,47905,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,IU HEATLH ARNETT MED OFF - LAFAYETTE,1 WALTER SCHOLER DR,LAFAYETTE,IN,47909,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,IUH ARNETT MED OFFICES - W LAFAYETTE,253 SAGAMORE PKWY W,WEST LAFAYETTE,IN,47906,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,IU HEALTH ARNETT NEPHROLOGY,915 MEZZANINE DR,LAFAYETTE,IN,47905,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,IUH ARNETT OCCUPATIONAL HEALTH SERVICES,2600 GREENBUSH ST,LAFAYETTE,IN,47905,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,IUH ARNETT OUTPATIENT SURGERY CENTER,1327 VETERANS MEMORIAL PKWY E,LAFAYETTE,IN,47905,DIAGNOSITC AND OTHER OUTPATIENT
201703199349301790,263162145,IU HEALTH ARNETT PAIN MEDICINE,415 N 26TH ST STE 202,LAFAYETTE,IN,47904,DIAGNOSITC AND OTHER OUTPATIENT
201703199349301790,263162145,IUH ARNETT URGEN CARE - W LAFAYETTE,253 SAGAMORE PKWY W,WEST LAFAYETTE,IN,47906,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,WELLBOUND OF LAFAYETTE,2 EXECUTIVE DR STE B,LAFAYETTE,IN,47905,DIAGNOSTIC AND OTHER OUTPATIENT
201703199349301790,263162145,ARNETT RETAIL PHARMACY,2600 GREENBUSH ST,LAFAYETTE,IN,47904,PHARMACY
201703199349301790,263162145,IU HEALTH ARNETT MCCARTY PHARMACY,5165 MCCARTY LN RM AG320,LAFAYETTE,IN,47905,PHARMACY
201703199349301790,263162145,IUH ARNETT MOB - ONSITE,5177 MCCARTY LANE,LAFAYETTE,IN,47905,DIAGNOSTIC AND OTHER OUTPATIENT
