object_id,ein,Dsc,Amt
201503119349300300,954366755,STUDENT DEPOSITS,11990
201512949349300036,480556726,LINES OF CREDIT,261874
201512949349300036,480556726,U.S. GOVERNMENT GRANTS REFUNDABLE,887513
201503159349302510,410698301,ASSET RETIREMENT OBLIGATION,1181720
201503159349302510,410698301,DEPOSIT ACCOUNTS,650278
201503159349302510,410698301,ANNUITIES PAYABLE,263662
201513149349303106,954559065,PAYROLL TAX PAYABLE,18000
201503139349301990,231382408,FED'L GOV'T QUITCLAIM DEEDS RESTRICT,1567225
201503139349301990,231382408,ACCRUED WAGES AND PAYROLL TAXES,645974
201503139349301990,231382408,US GOV'T LOAN FUND REFUNDABLE,219173
201503139349301990,231382408,PREPAID RENT,98745
201503139349301990,231382408,DEPOSITS HELD IN CUSTODY OF OTHERS,22393
201503139349303035,750859801,Annuities Payable,1092747
201503139349303035,750859801,Deposits,35231
201503159349301210,611103422,ANNUITY OBLIGATION,240000
201503159349301210,611103422,STUDENT ADVANCE PAYMENTS,32336
201523159349303112,800957275,DISTRIBUTION PAYABLE,159839
201523159349303112,800957275,DUE TO COE COLLEGE,507391
201513149349301106,541851377,ACCRUED EXPENSES,12688
201513149349301106,541851377,FEDERAL AID DUE STUDENTS,4369
201513149349301106,541851377,Rounding,1
201503169349302985,810231774,STUDENT DEPOSITS,64300
201503169349302985,810231774,ANNUITIES PAYABLE,1123511
201503169349302985,810231774,OTHER LIABILITIES,30058
201503169349302985,810231774,FAIR VALUE OF SWAP CONTRACT,2404495
201523149349302637,111802808,Other Liabilities,30908
201523149349302637,111802808,Payroll and Sales Tax Liabilities,7248
201502949349300400,460515673,Federal income taxes
201513169349302116,570314415,Annuities Payable,260379
201513169349302116,570314415,Advances from federal government,274942
201503159349300445,251065148,LINE OF CREDIT,5402739
201503159349300445,251065148,ACCRUED PENSION COSTS,5999153
201503159349300445,251065148,CAPITAL LEASE OBLIGATIONS,1829902
201503169349304560,350885591,REFUNDABLE DEPOSITS & SECURITY,2770884
201503169349304560,350885591,ACCUMULATED POSTRETIREMENT BENFIT OBLIGATION,1573759
201503169349304560,350885591,ANNUITY PAYMENT LIABILITY,2354912
201503169349304560,350885591,FEDERAL ADVANCE FOR STUDENT LOANS,4497207
201503169349304560,350885591,TRUST LIABILITIES,653046
201503169349304890,943200772,MORTGAGE PAYABLE,434752
201503169349304890,943200772,GRANT - TIKKUN MIDOT PROJECT,7963
201503169349304890,943200772,RABBI'S FUND,2396
201503169349304890,943200772,MORTGAGE PAYABLE - CURRENT YEAR,169
201513159349300991,570324916,Miscellaneous,58151
201503149349302635,200617900,"DUE TO FREEDOM FORUM/NEWSEUM, INC",119259
201503149349302350,486106237,AMOUNTS HELD FOR OTHERS,1154106
201503149349302350,486106237,INVESTMENT SHARES PAYABLE,24616
201503139349302870,201116697,DEFERRED REVENUES - STUDENT RENTS,654827
201503139349302870,201116697,CONTRACTS & RETAINAGE PAYABLE,348972
201503139349302870,201116697,ACCRUED INTEREST-BONDHOLDERS,164643
201503139349302870,201116697,BOND ISSUANCE COST PAYABLE
201503159349303900,580685908,Student Deposits,270932
201503159349303900,580685908,Other Deposits,5235
201503159349303900,580685908,Asset Retirement Obligation,9948
201503159349303900,580685908,Annuities Payable,374954
201503159349303900,580685908,Funds Held in Federal Loan Program,50810
201503159349303900,580685908,Computer Lease Payable,61979
201503449349300525,274269892,PAYABLES - OTHER,22203
201523159349300987,260069167,ANNUAL LEAVE,354429
201523159349300987,260069167,SICK LEAVE,87991
201523159349300987,260069167,STUDENT DEPOSITS,72000
201513169349303321,541919810,AMOUNT DUE TO HSLDA,208787
201543149349301889,530174589,ANNUITY AND TRUST OBLIGATIONS
201543149349301889,530174589,RESERVE FUND FOR REPAIRS,121025
201543149349301889,530174589,DUE TO TRUSTEE FOR CUSTODIAL FUNCTION,224010
201523149349300962,112206183,DUE TO SEAFARERS HARRY LUNDEBERG SCHOOL OF SEAMANSHIP,10276589
201523149349300962,112206183,NOTE PAYABLE,5625230
201523169349300707,251450171,STUDENT ACCEPTANCE FEES - REFUNDABLE,17000
201523159349303777,386080947,STUDENT DEPOSITS,30657
201523159349303777,386080947,ANNUITY LIABILITY,141346
201543159349301319,550357056,REFUNDABLE ADVANCES,1641455
201543159349301319,550357056,SPLIT INTEREST OBLIGATIONS,1217301
201543169349304754,370706154,INTEREST RATE SWAP AGREEMENT,726740
201543169349304754,370706154,CONDITIONAL ASSET RETIREMENT OBLIGATION,2935524
201543169349304754,370706154,CAPITAL LEASE OBLIGATION,10416492
201543169349304754,370706154,STUDENT DEPOSITS,562002
201543169349304754,370706154,ANNUITIES PAYABLE,387189
201543169349300044,410696906,Refundable advances - Federal Perkins loan program,2627882
201543169349300044,410696906,Interest rate SWAP agreements,1295843
201543169349300044,410696906,Refundable advance,846154
201543169349300044,410696906,Deposits payable,350504
201533179349305328,470377991,SPLIT INTEREST AGREEMENTS,1121296
201543209349303109,274600814,UNEARNED DUES AND FEES REVENUE,72150
201543179349306324,362167773,DEPOSITS HELD FOR OTHERS,209806
201543179349306324,362167773,SWAP LIABILITY,2087994
201543179349306324,362167773,STUDENT AND OTHER DEPOSITS,56876
201543179349306324,362167773,457(B) PLAN LIABILITIES,672379
201533179349304498,364303682,DEFERRED COMPENSATION PLAN LIABILITIES,151333
201533179349304498,364303682,LONG TERM LEASE,5012985
201533209349316408,880320324,RENT DEPOSITS,6380
201543289349300719,460229820,ACCRUED PAYROLL,71656
201543289349300719,460229820,INTEREST PAYABLE,17029
201543289349300719,460229820,AGENCY LIABILITY,12292
201543289349300719,460229820,OTHER PAYABLES,2776
201543179349303829,581418202,OTHER LIABILITIES PAYABLE TO GRU,471940
201543179349303829,581418202,OTHER LIABILITIES,18636
201533039349301233,942992642,FEDERAL STUDENT LOAN FUNDS,8688248
201533039349301233,942992642,INSURANCE LIABILITIES,256479
201533169349302953,231937954,ANNUITIES PAYABLE,388115
201533169349302953,231937954,STUDENT SECURITY DEPOSITS,79521
201533099349301888,942881684,ADVANCE - ED,284222
201533099349301888,942881684,DEFERRED RENT,69434
201543169349301839,263162145,INTERCOMPANY PAYABLES (NET),223380456
201543169349301839,263162145,DUE TO THIRD-PARTY PAYORS,37076044
201543169349301839,263162145,SELF-INSURANCE LIABILITIES,593007
201503099349302055,954230730,LOAN PAYABLE,2020480
201503099349302055,954230730,RENTAL SECURITY DEPOSIT,37256
201503099349302055,954230730,ACCRUED LIABILITIES,12167
201503099349302055,954230730,PAYROLL TAX PAYABLE
201503099349302055,954230730,INCOME TAX PAYABLE,-272
201543139349301679,341226547,Investment in annuity contract,66547
201543139349301679,341226547,Advances from government for federal loans,307522
201523209349308027,362167855,FINANCIAL INSTRUMENTS,6910048
201523209349308027,362167855,U.S. GOVERNMENT GRANTS REFUNDABLE,461381
201523209349308027,362167855,ACCRUED POST RETIREMENT OBLIGATION,1285267
201523209349308027,362167855,LEASE OBLIGATION,744205
201523109349300232,840600653,SECURITY DEPOSITS,193142
201523109349300232,840600653,TRUSTS PAYABLE,129614
201523109349300232,840600653,POWERHOUSE ENERGY INSTITUTE,79986
201523109349300232,840600653,"DUE TO INTO-CSU, LLC",252500
201523109349300232,840600653,PROPERTY HELD FOR CSU,4799700
201523209349315952,273545996,Payroll Liabilities,287
201533179349308878,640329300,STUDENT DEPOSITS AND REFUNDS,619742
201533159349300908,430471057,PENSION LIABILITY,3920681
201543209349316059,731679393,WAGES PAYABLE,5500
201543209349316059,731679393,PAYROLL TAX PAYABLE,2048
201543209349316059,731679393,LOAN FROM DIRECTORS
201523149349303137,420681049,STUDENT DEPOSITS,561193
201523149349303137,420681049,US GOVT GRANTS REFUNDABLE,990315
201523149349303137,420681049,INTEREST RATE SWAP FAIR VALUE LIABILITY,840336
201523169349301422,742841146,BONDS PAYABLE,3175000
201523169349301422,742841146,2013 BONDS PAYABLE,2845000
201533209349314783,610461768,ADVANCES FROM FEDERAL GOVERNMENT,594844
201533209349314783,610461768,STUDENT DEPOSITS,410623
201533209349314783,610461768,ACCRUED INTEREST PAYABLE,200681
201533209349314783,610461768,DEPOSITS HELD FOR OTHERS,84164
201533209349314783,610461768,DEFERRED REVENUE,20308
201533229349300718,880121831,UC Minimum Lease Payment-TCES,8302777
201533419349300518,590624401,POSTRETIREMENT BENEFIT OBLIGATION,2829679
201533419349300518,590624401,GIFT ANNUITY OBLIGATION,2219173
201533419349300518,590624401,DEPOSITS,625999
201533419349300518,590624401,ADVANCES FROM FEDERAL AGENCY FOR STUDENT LOANS,1373620
201533209349316058,113811029,PAYROLL TAX PAYABLE,3071
201543169349306164,953921204,LONG TERM DEBT,1238078
201543169349306164,953921204,LINE OF CREDIT,188610
201543169349306164,953921204,SECURITY DEPOSIT PAYABLE & PREPAID,4629
201543169349306164,953921204,INCOME TAXES PAYABLE
201543169349306164,953921204,PAYROLL TAXES PAYABLE
201533039349301303,912163512,DUE TO TRUMAU,50
201533039349301303,912163512,Rounding,2
201543209349305519,610444671,FV Adjustment in Interest Rate Swaps,9733940
201543209349305519,610444671,Annuity Payment & Life Income Obligations,981305
201543209349305519,610444671,Advances from Federal Govt. for student loans,635985
201513379349300701,150543658,ADVANCE PAYMENTS,59530
201513379349300701,150543658,ANNUITY PAYABLE,55794
201513379349300701,150543658,ASSET RETIREMENT OBLIGATION,1346236
201513379349300701,150543658,COLLEGE SPONSORED BORROWING,2507292
201533359349301003,381627600,Deposits,1755173
201533359349301003,381627600,Funds Advanced for Student Loans,2891434
201533359349301003,381627600,Funds Held for Others,783871
201533359349301003,381627600,Liabilities Under Split-Interest Agreements,2002118
201543219349300944,630579249,PAYROLL LIABILITIES,11418
201543219349300809,861120719,Federal income taxes
201513289349300321,390806297,POSTRETIREMENT OBLIGATIONS,2854438
201513289349300321,390806297,U.S. GOVERNMENT GRANTS REFUNDABLE,1749268
201513289349300321,390806297,ANNUITIES PAYABLE,2119106
201513289349300321,390806297,ASSET RETIREMENT OBLIGATIONS,3421400
201513289349300321,390806297,DUE TO MEMBERS,332281
201533579349300803,370661217,Capital Lease Obligations,17961
201533579349300803,370661217,Liability for Split Interest Agreements,172592
201533579349300803,370661217,Deposits held for others,70993
201533439349300103,590624459,Agency Funds Payable,1369794
201533439349300103,590624459,Private Loan Funds Payable,1461419
201533439349300103,590624459,Obligations Under Capital Leases,1942121
201533439349300103,590624459,Governmental Loan Funds Payable,1489010
201513509349300316,275316628,"AND ACHIEVMENT, INC.",3025274
201513489349300201,560767736,ADVANCE TUITION & ROOM DEPOSITS,2122937
201513489349300201,560767736,SWAP INSTRUMENT,1448950
201513489349300201,560767736,ANNUITY PAYABLE,488856
201513489349300201,560767736,OBLIGATIONS UNDER CAPITAL LEASE,194066
201513489349300201,560767736,OTHER,157917
201533359349300443,850164940,STUDENT ORGANIZATION FUNDS,8767
201523449349300817,344427516,FUNDS HELD FOR OTHERS,561325
201543519349300144,530196583,Asset Retirement Obligations,8011975
201543519349300144,530196583,Refundable advances from the U.S. Government,7225684
201543519349300144,530196583,Split-interest agreements,1337506
201533559349300803,566049935,CAPITAL LEASE OBLIGATIONS,558310
201533559349300803,566049935,INTEREST RATE SWAP AGREEMENT,966454
201533559349300803,566049935,TERM DEBT,10000000
201533509349300423,660191965,Deposits held in custody for others,714342
201533509349300423,660191965,Borrowings,383838
201533509349300423,660191965,Refundable government loan funds,9776169
201533509349300423,660191965,Liability pension benefit,11836941
201513439349300141,980042539,Risk Management Liability,21535906
201513439349300141,980042539,Accrual for employee future benefits,20192970
201513439349300141,980042539,Asset retirement obligation,225282
201513439349300141,980042539,Indemnity deposit,758625
201533529349300538,750851900,Deposits and Other Liabilities,8500530
201533529349300538,750851900,Reserve for Split Int Agreements,20579873
201543209349314974,274269892,PAYABLES - OTHER,22203
201513349349300641,710430687,PARROTT TRUST LIABILITY - CRUT,176394
201513349349300641,710430687,PARROTT TRUST LIABILITY - CRAT,112888
201543349349300644,616000126,PAYROLL TAXES WITHHELD,1439
201543349349300469,350868181,Taylor University Health Plan Trust,2008322
201543349349300469,350868181,Fair Value of Interest Rate Swap Agreements,946516
201543349349300469,350868181,Student Advance Payments and Deposits,879776
201543349349300469,350868181,Federal Student Loan Advances,2120865
201543349349300469,350868181,Deferred Compensation Liability,15571
201543349349300469,350868181,Annuity and Trust Obligations,2103798
201503489349301060,610492351,ANNUITY ADVANCES,457035
201503489349301060,610492351,ANNUITY AND GOV. STDN. ADVANCES,72839
201543569349300319,330934393,MORTGAGE PAYABLE,306113
201513579349300041,420772559,Student and Other Deposits,1317209
201513579349300041,420772559,Annuities Payable,730378
201513579349300041,420772559,US Government Grants Refundable,2521742
201503509349300340,480548361,ANNUITIES PAYABLE,32572
201503509349300340,480548361,U.S. GOVERNMENT GRANTS REFUNDABLE,1017036
201503559349300620,620485733,OTHER LIABILITIES,7637089
201503559349300620,620485733,CURRENT PORTION OF TAX EXEMPT BONDS PAYABLE,3285194
201513529349300801,362170999,CAPITAL LEASE OBLIGATIONS,60873
201513529349300801,362170999,OTHER LIABILITIES,1546845
201513529349300801,362170999,INTEREST RATE SWAP AGREEMENTS,311635
201513529349300801,362170999,U.S. GOVERNMENT STUDENT LOAN FUNDS,1037658
201533499349300203,300639724,DUE TO MATCH CHARTER PUBLIC SCHOOL,71190
201543509349300704,590737882,STUDENT PREPAYMENTS AND DEPOSITS,234421
201503569349300310,580644897,FUNDS HELD FOR OTHERS,201370
201523209349304532,208096718,DUE TO RELATED PARTY,525352
201523169349300212,362167792,Accrued Pens. & Postretirement Health Be,36280502
201523169349300212,362167792,Annuity Contract Actuarial Reserve,44453863
201523169349300212,362167792,Other,339950
201523169349300212,362167792,Trust Obligations,130856744
201523179349301942,570314374,DEPOSITS HELD IN CUSTODY FOR OTHERS,1192183
201523179349301942,570314374,OBLIGATIONS UNDER CAPITAL LEASE,1052347
201523179349301942,570314374,OTHER LIABLITIES,210055
201523179349301942,570314374,BONDS PAYABLE,26880749
201522879349300147,951916051,Federal and Student Loan Obligations,296307
201522879349300147,951916051,Trust and Annuity Liabilities,1008275
201522879349300842,350868095,ANNUITIES & TRUSTS PAYABLE,537717
201522879349300842,350868095,SHORT-TERM FINANCING,873036
201522879349301822,362515868,Refundable loan program,1355947
201522879349301822,362515868,Refundable deposits,89315
201522879349301822,362515868,Annuities payable,170231
201523169349303162,420730347,INTEREST RATE SWAP LIABILITY,3981706
201522889349301517,420680323,STUDENTS' DEPOSITS,488137
201522889349301517,420680323,DUE TO U.S. GOV'T-PERKINS LOAN PROGRAM,1124680
201522889349301517,420680323,ACCRUED LOSS ON INTEREST RATE SWAP,9536837
201522889349301517,420680323,ANNUITY OBLIGATION,289025
201523029349300332,462298596,K12 PAYABLE,77244
201523029349300332,462298596,ACCRUED ITEMS,27308
201522939349300037,580593438,Accrued Interest,67643
201522939349300037,580593438,Accrued Salary and Benefits,723469
201522939349300037,580593438,Amts Held on Behalf of Others,138409
201522939349300037,580593438,Annuities Payable,163190
201522939349300037,580593438,U.S. Government Loan Fund,435259
201503159349301910,263664845,LEASE PAYABLE,18027
201503199349300635,930999148,ACCRUED EXPENSES,47827
201503199349300635,930999148,UNEARNED TUITION,60037
201503209349303780,264468758,DUE TO AFFILIATE,2885243
201503209349303780,264468758,SWAP LIABILITY,387352
201503199349301340,800454615,ACCRUED PAYROLL TAXES,3392
201502969349301100,710887547,DUE TO THE AMERICAN INSTITUTE OF ARCHITECTS,21931
201513209349306531,272793072,ACCRUED LIABILITIES,23225
201513029349300706,390978445,US GOVERNMENT GRANTS REFUNDABLE,2715467
201513029349300706,390978445,DEPOSITS HELD IN CUSTODY,417854
201513029349300706,390978445,ASSETS RETIREMENT OBLIGATION,313474
201513029349300706,390978445,OTHER LIABILITY - BOYS AND GIRLS CLUB,1000000
201513209349307971,470724387,DUE TO AFFILIATES,120480
201513209349307971,470724387,SELF INSURANCE RESERVES,6065
201513099349301536,202884155,Credit Card Liability,60
201513099349301536,202884155,Student Deposits,534
201513099349301851,630338081,ANNUITY PAYMENT LIABILITY,6010
201513099349301851,630338081,OTHER POST EMPLOYMENT BENEFIT LIABI,5826
201513099349301851,630338081,INTEREST RATE SWAP,41203
201513109349301331,461549605,ACCRUED SALARIES,10090
201513109349301331,461549605,PAYROLL TAX LIABILITIES,9472
201513109349301331,461549605,ACCRUED VACATION,8341
201513209349303201,480914282,CAPITAL LEASE PAYABLE,17100
201513209349303201,480914282,DEFERRED LIFE ESTATE,112570
201532939349300213,420680460,ANNUITIES PAYABLE,1362724
201532939349300213,420680460,INTEREST RATE SWAP AGREEMENT LIABILITY,6348017
201532939349300213,420680460,REAL ESTATE DEPOSITS,64203
201532939349300213,420680460,AGENCY FUNDS,147158
201532939349300213,420680460,FIN 47 LIABILITY,1587782
201533159349303253,420686467,DUE TO US GOVT-PERKINS LOAN,5472133
201533159349303253,420686467,ANNUITY PAYABLE,1321400
201533159349303253,420686467,DEPOSITS HELD ON BEHALF OTHERS,346240
201533159349303253,420686467,LIABILITY TO LIFE INCOME BENEFICIARIES,1501936
201533159349303253,420686467,ACCRUED PENSION COST,1808938
201533159349303253,420686467,ACCRUED LOSS ON INTEREST RATE SWAPS,789681
201533159349303253,420686467,OTHER LIABILITY,243014
201533159349303253,420686467,STATE OF IOWA ENERGY LOAN,2194882
201533149349300038,592961536,INTEREST RATE SWAP LIABILITY,195895
201533149349300038,592961536,PAYROLL LIABILITIES,132538
201533149349300038,592961536,RETIREMENT PAYABLE,98096
201533149349302098,272918042,Credit Cards Payable,4596
201533149349302098,272918042,Other payables,686
201542869349301414,566007078,ESC NC Unemployment Taxs,208522
201542869349301414,566007078,NC Department of Labor Judgetment,30705
201502799349300130,562231069,DAMAGE AND KEY DEPOSITS,7586
201523199349300622,550753754,Affiliate Payable,408870
201523199349300622,550753754,Accrued payroll and Related Payroll Expenses,796662
201523529349300627,381673400,STUDENT DEPOSITS,3473
201523529349300627,381673400,ANNUITY CONTRACTS,99089
201523559349300117,840442429,Fed govt student loan advances,316735
201523559349300117,840442429,Deposits held,275997
201523559349300117,840442429,Construction costs payable,3934873
201523579349300502,010275130,Refundable Advances Under Federal Revolving Loan Program,35073
201523579349300502,010275130,Interest Rate Swap Obligation,379772
201523179349309337,136171197,ACCRUED INTEREST PAYABLE,15199349
201523179349309337,136171197,FEDERAL LOAN CAPITAL ADVANCES,4746766
201523179349309337,136171197,EMPLOYEE RELOCATION LOANS,54815877
201523179349309337,136171197,POST RETIREMENT HLTH BENF OBLI,13491888
201523179349309337,136171197,DUE TO RELATED ORGS NET,152085614
201523179349309337,136171197,INSURANCE CLAIMS,145658400
201523179349309337,136171197,457B PLAN,37382863
201523509349300322,610660795,AGENCY FUND,4978
201523509349300322,610660795,FED GOVT ADVANCES,726390
201523509349300322,610660795,ASSET RETIREMENT OBLIGATION,255655
201522859349300807,954749034,DEPOSIT LIABILITY,2450
201503499349300305,237069575,Employee Future Benefits,23760809
201503499349300305,237069575,Accrued Decommissioning Costs,9388300
201503499349300305,237069575,Other Long-term Liabilities,876380
201600119349300525,620570060,Deposit & Other Liabilities,98872
201600119349300525,620570060,Deposit held in custody for others,1628
201523209349310817,204775521,STRAIGHT LINE RENT,24000
201610129349300516,640303086,GOVERNMENT ADVANCES-STUDENT LOANS,1950036
201610129349300516,640303086,DEPOSITS HELD FOR OTHERS,201757
201610129349300516,640303086,OTHER LIABILITIES,4182248
201610129349300516,640303086,ACCRUED PENSION OBLIGATION,19573480
201600199349300040,436052681,DEPOSITS HELD FOR OTHERS,93298
201600199349300040,436052681,ANNUITIES PAYABLE,90176
201600199349300040,436052681,POST-EMPLOYMENT RETIREMENT LIABILITY,38970
201620119349300847,850387957,payroll liabilities,3170
201600129349301000,550370901,OTHER LIABILITY,144000
201600129349301000,550370901,DEPOSITS AND ANNUITY OBLIGATIONS,120381
201620099349300107,620475691,Due to the U.S. Government,1773084
201620099349300107,620475691,Annuities payable,875642
201620099349300107,620475691,Student and other deposits,792560
201600139349300330,420680389,"Student, Personnel and Sundry Deposits",927628
201600139349300330,420680389,Interest Rate Swap Agreements,576992
201600139349300330,420680389,U.S. Government Loan Funds Refundable,2407690
201640099349300004,420680400,State Income taxes,48619
201640099349300004,420680400,Actuarial Liability for Annuities,429822
201640099349300004,420680400,Interest Rate Exchange Agreement,1694011
201640099349300004,420680400,Unearned Revenue,700000
201640099349300004,420680400,Other Current Liabilities,1456563
201523229349300932,611531458,Federal income taxes
201523229349300932,611531458,TAX LIABILITIES,18918
201523229349300932,611531458,SECURITY DEPOSITS
201640149349300229,930386890,SPLIT INTEREST,1527253
201640149349300229,930386890,PERKINS,720967
201523239349300632,237424429,OBLIGATION UNDER INTEREST RATE SWAP,42532
201630149349301103,592139553,U. S. GOVT GRANTS - LOAN FUND,184393
201630149349301103,592139553,DAMAGE DEPOSITS - RESID HALLS,71940
201600159349300645,620599339,FEDERAL STUDENT LOAN FUNDS,272415
201600159349300645,620599339,LIABILITIES UNDER ANNUITY AGREEMENTS,45418
