object_id,ein,RcpntBsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,RcpntTbl_RcpntEIN,RcpntTbl_IRCSctnDsc,RcpntTbl_CshGrntAmt,RcpntTbl_PrpsOfGrntTxt
201503209349302675,420680452,CASTING FOR RECOVERY,PO BOX 1123,MANCHESTER,VT,05254,030354382,501(C)(3),10000,OTHER
201503209349302675,420680452,CENTRAL IOWA HEALTH SYSTEM,1200 PLEASANT STREET,DES MOINES,IA,50309,421189791,501(C)(3),56311,PROGRAM SUPPORT
201503209349302675,420680452,CITY OF DES MOINES,400 ROBERT D RAY DRIVE,DES MOINES,IA,50309,426004514,GOVERNMENT,185835,OTHER
201503209349302675,420680452,COURAGE LEAGUE SPORTS,PO BOX 790,WAUKEE,IA,50263,461443733,501(C)(3),11000,EVENT SPONSOR
201503209349302675,420680452,DES MOINES AREA COMMUNITY COLLEGE FOUNDATION,2006 S ANKNEY BLVD,ANKENY,IA,500233993,237229486,501(C)(3),5000,EVENT SPONSOR
201503209349302675,420680452,DES MOINES BICYCLE COLLECTIVE,506 E 6TH ST STE 100,DES MOINES,IA,50309,331205221,501(C)(3),5000,OTHER
201503209349302675,420680452,DES MOINES BUCCANEERS BOOSTER CLUB,7201 HICKMANN ROAD,DES MOINES,IA,50322,320089268,501(C)(3),7000,EVENT SPONSOR
201503209349302675,420680452,DES MOINES COMMUNITY PLAYHOUSE,831 42ND ST,DES MOINES,IA,50312,420710259,501(C)(3),10000,CAPITAL BUILDING CAMPAIGN
201503209349302675,420680452,DES MOINES METRO OPERA,106 W BOSTON AVE,INDIANOLA,IA,50125,237319903,501(C)(3),10000,EVENT SPONSOR
201503209349302675,420680452,DES MOINES PERFORMING ARTS,221 WALNUT ST,DES MOINES,IA,503092104,510138181,501(C)(3),8333,CAPITAL BUILDING CAMPAIGN
201503209349302675,420680452,DES MOINES SYMPHONY,221 WALNUT STREET,DES MOINES,IA,50309,426058830,501(C)(3),12500,EVENT SPONSOR
201503209349302675,420680452,DES MOINES UNIVERSITY,3200 GRAND AVE,DES MOINES,IA,50312,420730347,501(C)(3),5000,CAPITAL BUILDING CAMPAIGN
201503209349302675,420680452,DOWNTOWN PARTNERSHIP INC DBA DOWNTOWN COMMUNITY ALLIANCE,700 LOCUST STREET SUITE 100,DES MOINES,IA,50309,421174898,501(C)(6),25000,EVENT SPONSOR
201503209349302675,420680452,GLOBAL SPECTRUM (WELLS FARGO ARENA),730 3RD ST,DES MOINES,IA,50309,593599248,22700,EVENT SPONSOR
201503209349302675,420680452,GRANDVIEW UNIVERSITY,1200 GRANDVIEW AVE,DES MOINES,IA,50316,420681049,501(C)(3),120000,PROGRAM SUPPORT
201503209349302675,420680452,GREAT OUTDOORS FOUNDATION,PO BOX 8071,DES MOINES,IA,50301,421441098,501(C)(3),5720,EVENT SPONSOR
201503209349302675,420680452,GREATER DES MOINES BASEBALL CO,PRINCIPAL PARK ONE LINE DRIVE,DES MOINES,IA,50309,421173488,26400,EVENT SPONSOR
201503209349302675,420680452,GREATER DES MOINES COMMUNITY FOUNDATION,1915 GRAND AVE,DES MOINES,IA,50309,426139033,501(C)(3),9950,PROGRAM SUPPORT
201503209349302675,420680452,GREENE COUNTY MEDICAL CENTER,1000 WEST LINCOLN WAY,JEFFERSON,IA,50129,237163421,501(C)(3),11700,EVENT SPONSOR
201503209349302675,420680452,HOYT SHERMAN PLACE,1501 WOODLAND AVE,DES MOINES,IA,50309,421433940,501(C)(3),15000,EVENT SPONSOR
201503209349302675,420680452,IOWA CLINIC HEALTHCARE FOUNDATION,1215 PLEASANT ST SUITE 618,DES MOINES,IA,50309,810599749,501(C)(3),15000,EVENT SPONSOR
201503209349302675,420680452,IOWA EMERGENCY MEDICAL SERVICES ASSOCIATION,5550 WILD ROSE LANE STE 400,WEST DES MOINES,IA,50266,421317441,501(C)(3),6200,EVENT SPONSOR
201503209349302675,420680452,IOWA FOUNDATION INC (BRAS FOR THE CAUSE),1913 LANCASTER DR,ANKENY,IA,50021,260446913,501(C)(3),10000,PROGRAM SUPPORT
201503209349302675,420680452,IOWA HEALTH SYSTEM,1200 PLEASANT STREET,DES MOINES,IA,50309,421435199,501(C)(3),25800707,PROGRAM SUPPORT
201503209349302675,420680452,IOWA HOSPITAL ASSOCIATION,100 EAST GRAND AVE 100 PO BOX 763,DES MOINES,IA,50309,420706508,501(C)(6),10000,EVENT SPONSOR
201503209349302675,420680452,IOWA POISON CONTROL CENTER,401 DOUGLAS ST STE 215,SIOUX CITY,IA,51101,421509042,501(C)(3),22250,PROGRAM SUPPORT
201503209349302675,420680452,JEWISH FEDERATION OF GREATER DES MOINES,33158 UTE AVE,WAUKEE,IA,50263,420835321,501(C)(3),5000,EVENT SPONSOR
201503209349302675,420680452,JUVENILE DIABETES RESEARCH FOUNDATION,5444 NW 96TH ST SUITE A,JOHNSTON,IA,50131,421907729,501(C)(3),20000,EVENT SPONSOR
201503209349302675,420680452,MARCH OF DIMES,111 9TH STE 270,DES MOINES,IA,50314,131846366,501(C)(3),12500,EVENT SPONSOR
201503209349302675,420680452,MID IOWA COUNCIL (BOY SCOUTS OF AMERICA),PO BOX 3009,DES MOINES,IA,50315,420981715,501(C)(3),5000,EVENT SPONSOR
201503209349302675,420680452,OPERATION DOWNTOWN,700 LOCUST STREET SUITE 100,DES MOINES,IA,50309,861058466,501(C)(6),25000,PROGRAM SUPPORT
201503209349302675,420680452,POLK COUNTY CONSERVATION,11407 NW JESTER PARK DR,GRANGER,IA,50109,426004519,GOVERNMENT,5000,OTHER
201503209349302675,420680452,POLK COUNTY MEDICAL SOCIETY,1520 HIGH ST,DES MOINES,IA,50309,420472780,501(C)(3),17000,EVENT SPONSOR
201503209349302675,420680452,PRINCIPAL CHARITY CLASSIC,2771 104TH ST STE 1,URBANDALE,IA,50322,426139033,501(C)(3),85000,EVENT SPONSOR
201503209349302675,420680452,SCIENCE CENTER OF IOWA,401 WEST MARTIN LUTHER KING,DES MOINES,IA,50309,426097912,501(C)(3),40800,EVENT SPONSOR
201503209349302675,420680452,STORY MEDICAL FOUNDATION,640 S 19TH ST,NEVADA,IA,50201,421078827,501(C)(3),10411,OTHER
201503209349302675,420680452,STRANDS OF STRENGTH,520 S 18TH ST,WEST DES MOINES,IA,50265,454145232,501(C)(3),25000,PROGRAM SUPPORT
201503209349302675,420680452,TAKING CONTROL OF YOUR DIABETES,1110 CAMINO DEL MAR STE B,DEL MAR,CA,92014,330794608,501(C)(3),5000,EVENT SPONSOR
201503209349302675,420680452,THE GREATER DES MOINES PARTNERSHIP,700 LOCUST STREET SUITE 100,DES MOINES,IA,50309,421489668,501(C)(6),200000,CAPITAL BUILDING CAMPAIGN
201503209349302675,420680452,WAUKEE FOUNDATION,230 W HICKMAN RD,WAUKEE,IA,50263,204379180,501(C)(3),20000,OTHER
201503209349302675,420680452,WESLEY LIFE (MEALS ON WHEELS),5508 NW 88TH ST,JOHNSTON,IA,50131,420680440,501(C)(3),25000,PROGRAM SUPPORT
201503209349302675,420680452,YMCA OF GREATER DES MOINES,101 LOCUST ST,DES MOINES,IA,50309,420680438,501(C)(3),7700,EVENT SPONSOR
201503209349302675,420680452,YOUTH EMERGENCY SERVICES AND SHELTER,918 SE 11TH ST,DES MOINES,IA,50309,237442304,501(C)(3),5000,CAPITAL BUILDING CAMPAIGN
201513209349307126,410956618,GILLETTE CHILDRENS HEALTHCARE,200 E UNIVERSITY AVE,ST PAUL,MN,55101,10000,PROGRAM SUPPORT
201513209349307126,410956618,AMERICAN HEART ASSOCIATION,460 N LINDBERGH BLVD,ST LOUIS,MO,63141,8000,PROGRAM SUPPORT
201513209349302031,560554230,LAKE NORMAN COMMUNITY HEALTH CLINIC,14230 HUNTERS ROAD,HUNTERSVILLE,NC,28078,043723062,501(C)(3),55000,COMMUNITY HEALTH
201513209349302031,560554230,BRAIN TUMOR FUND FOR THE CAROLINAS,PO BOX 5627,CHARLOTTE,NC,28299,208208247,501(C)(3),80000,COMMUNITY HEALTH
201513209349302031,560554230,ALLEGRO FOUNDATION,419 ARDMORE RD,CHARLOTTE,NC,28209,200221482,501(C)(3),5250,COMMUNITY OUTREACH
201513209349302031,560554230,CURESEARCH FOR CHILDREN'S CANCER,4600 EAST WEST HIGHWAY SUITE 600,BETHESDA,MD,20814,954132414,501(C)(3),7500,COMMUNITY OUTREACH
201513209349302031,560554230,MEDASSIST OF MECKLENBURG,601 E 5TH ST SUITE 350,CHARLOTTE,NC,28202,562018957,501(C)(3),15500,COMMUNITY HEALTH
201513209349302031,560554230,CATAWBA RIVER DISTRICT,PO BOX 680486,CHARLOTTE,NC,28216,270176418,501(C)(3),25000,COMMUNITY OUTREACH
201513209349302031,560554230,AMERICAN CANCER SOCIETY INC,250 WILLIAMS STREET NW SUITE 400,ATLANTA,GA,30303,131788491,501(C)(3),30000,COMMUNITY HEALTH
201513209349302031,560554230,AMERICAN HEART ASSOCIATION INC,7272 GREENVILLE AVENUE,DALLAS,TX,75231,135613797,501(C)(3),41099,COMMUNITY HEALTH
201513209349302031,560554230,RONALD MCDONALD HOUSE OF CHARLOTTE INC,1613 E MOREHEAD ST,CHARLOTTE,NC,28207,204671570,501(C)(3),10000,COMMUNITY HEALTH
201513209349302031,560554230,ROTARY CLUB OF LAKE NORMAN HUNTERSVILLE INC,PO BOX 2306,HUNTERSVILLE,NC,28078,262902286,501(C)(3),12000,COMMUNITY OUTREACH
201513209349302031,560554230,HEARTBRIGHT FOUNDATION INC,2923 S TRYON ST SUITE 200,CHARLOTTE,NC,28203,450496759,501(C)(3),20000,COMMUNITY HEALTH
201513209349302031,560554230,THE CHARLOTTE CHAMBER OF COMMERCE INC,PO BOX 32785,CHARLOTTE,NC,28232,560173610,501(C)(6),24500,COMMUNITY OUTREACH
201513209349302031,560554230,DISCOVERY PLACE INC,301 N TRYON ST,CHARLOTTE,NC,28202,560529944,501(C)(3),6000,COMMUNITY OUTREACH
201513209349302031,560554230,CHARLOTTE CENTER CITY PARTNERS,200 S TRYON STREET SUITE 1600,CHARLOTTE,NC,28202,561247787,501(C)(4),90000,COMMUNITY OUTREACH
201513209349302031,560554230,CHARLOTTE TOUCHDOWN CLUB,7725 BALLANTYNE COMMONS PKWY NO 103,CHARLOTTE,NC,28277,561854461,501(C)(3),10850,COMMUNITY OUTREACH
201513209349302031,560554230,SUSAN G KOMEN BREAST CANCER FOUNDATION,2316 RANDOLPH ROAD,CHARLOTTE,NC,28207,752854959,501(C)(3),52500,COMMUNITY HEALTH
201513209349302031,560554230,CENTRAL PIEDMONT COMMUNITY COLLEGE FOUNDATION INC,PO BOX 35009,CHARLOTTE,NC,28235,560890420,501(C)(3),28750,COMMUNITY OUTREACH
201513209349302031,560554230,CHARLOTTE SOCCER ACADEMY,901 SAM NEWELL ROAD SUITE E,MATTHEWS,NC,28105,561887771,501(C)(3),17500,COMMUNITY OUTREACH
201513209349302031,560554230,CHARLOTTE BALLET,701 N TRYON ST,CHARLOTTE,NC,28202,581314711,501(C)(3),8000,COMMUNITY OUTREACH
201513209349302031,560554230,MECKLENBURG AQUATIC CLUB,9850 PROVIDENCE RD,CHARLOTTE,NC,28277,591769720,501(C)(3),35000,COMMUNITY OUTREACH
201513209349302031,560554230,PRESBYTERIAN HOSPITAL FOUNDATION,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103,581413074,501(C)(3),50050,COMMUNITY OUTREACH
201513209349302031,560554230,CITY AT PEACE-CHARLOTTE INC,PO BOX 33893,CHARLOTTE,NC,28233,562083002,501(C)(3),35000,COMMUNITY OUTREACH
201513209349302031,560554230,YMCA OF GREATER CHARLOTTE,500 E MOREHEAD ST SUITE 300,CHARLOTTE,NC,28202,561045299,501(C)(3),10500,COMMUNITY OUTREACH
201503179349302525,250969492,Crohns and Colitis Foundation of America,300 Penn Cir Blvd Ste 401,Pittsburgh,PA,15235,136193105,501(C)(3),10000,To further the charitable mission of the organization.
201503179349302525,250969492,Northside Ledership Conference,1319 Allegheny Avenue,Pittsburgh,PA,15233,251689304,501(c)(3),25339,To support the charitable mission of the organization.
201503179349302525,250969492,AKMC Trust,120 Fifth Avenue,Pittsburgh,PA,15222,205855753,501(c)(3),7500,To support the charitable mission of the organization.
201513199349300621,550526150,WV Health Right Inc,1520 Washington Street,Charleston,WV,25311,311066881,501(c)(3),145278,General Program Support
201513199349300621,550526150,University of Charleston,2300 MacCorkle Avenue SE,Charleston,WV,25304,550357039,501(c)(3),285000,Nursing and Pharmacy Program Support
201513199349300621,550526150,Kanawha Valley Community and Technical College,2001 Union Carbide Drive,South Charleston,WV,25303,352380021,501(c)(3),344204,Nursing Program Support
201513199349300621,550526150,Ronald McDonald House Charities of Southern West Virginia Inc,302 30th Street SE,Charleston,WV,25304,550631080,501(c)(3),12090,General Program Support
201513199349300621,550526150,American Heart Association,162 Court Street,Charleston,WV,25301,135613797,501(c)(3),7500,General Program Support
201513199349300621,550526150,Braxton County Memorial Hospital,100 Hoylman Drive,Gassaway,WV,26624,550611919,501(c)(3),200000,General Program Support
201513199349300621,550526150,Buckskin Council BSA,2829 Kanawha Blvd E,Charleston,WV,25311,550357013,501(c)(3),6500,General Program Support
201513199349300621,550526150,Clay Center for the Arts,One Clay Square,Charleston,WV,25301,550702471,501(c)(3),7500,General Program Support
201513199349300621,550526150,Funds for the Arts,803 Quarrier Street 100,Charleston,WV,25301,550614854,501(c)(3),10000,General Program Support
201513199349300621,550526150,March of Dimes,3508 Staunton Ave SE 2nd Floor,Charleston,WV,25304,131846366,501(c)(3),6000,General Program Support
201523179349302927,581581103,CHRIST COMMUNITY HEALTH SERVICES,519 SCOTTS WAY,AUGUSTA,GA,30909,205404353,501(C)(3),360000,211519,MEDICARE COST REPORT,DONATED FACILITIES,CLINIC FINANCIAL SUPPORT
201523179349302927,581581103,NEIGHBORHOOD IMPROVEMENT PROJECT,2467 GOLDEN CAMP ROAD,AUGUSTA,GA,30906,311491242,501(C)(3),180000,CLINIC FINANCIAL SUPPORT
201523179349302927,581581103,HARRISBURG FAMILY HEALTH,423 CRAWFORD AVE,AUGUSTA,GA,30904,264366421,501(C)(3),80000,CLINIC FINANCIAL SUPPORT
201523179349302927,581581103,COORDINATED HEALTH SERVICES,2110 BROAD STREET,AUGUSTA,GA,30904,582060572,501(C)(3),140000,7199,COST OF THE TEST,LAB TESTS,CLINIC FINANCIAL SUPPORT
201523179349302927,581581103,MIRACLE MAKING MINISTRIES,1127 DRUID PARK AVE,AUGUSTA,GA,30904,582358627,501(C)(3),40000,CLINIC FINANCIAL SUPPORT
201523179349302927,581581103,BEULAH GROVE COMMUNITY RESOURCE,1446 LEE BEARD WAY,AUGUSTA,GA,30904,582159621,501(C)(3),40000,23260,COST,EPIC CLINICAL SYSTEM AND LAB TEST,CLINIC FINANCIAL SUPPORT
201523179349301747,540506331,HARRISONBURG ROCKINGHAM FREE CLINIC,25 WEST WATER STEET,HARRISONBURG,VA,22801,541568909,501(C)(3),13025,COUNCIL'S AMERICAN HEART ASSOCIATION COMMUNITY TRAINING CENTER SUPPORT
201523179349301747,540506331,SHENANDOAH AREA AGENCY ON AGING,207 MOSBY LANE,FRONT ROYAL,VA,22630,541008875,501(C)(3),12000,CHRONIC DIABETES MANAGEMENT PROGRAM
201523179349301747,540506331,INSTITUTE FOR INNOVATION IN HEALTH AND HUMAN SERVICES AT JMU,JMU BLUE RIDGE HALL 601 UNIVERSITY,BLVD MSC 9008,HARRISONBURG,VA,22807,546001756,501(C)(3),15000,PENDELTON COUNTY DIABETES MANAGEMENT PROGRAM
201523179349301747,540506331,FELLOWSHIP OF CHRISTIAN ATHLETES,1866 C EAST MARKET STEET 323,HARRISONBURG,VA,22801,440610626,501(C)(3),6782,POWER CAMP FOR HARRISONBURG ROCKINGHAM COUNTY COMMUNITY
201523179349301747,540506331,VMRC,1501 VIRGINIA AVENUE,HARRISONBURG,VA,22801,510249314,501(C)(3),11000,HEALTH RISK ASSESSMENTS
201513209349313401,350892672,CHILDREN'S JUSTICE AND ADVOCACY CNTR INC,PO BOX 2195,RICHMOND,IN,47375,161637581,501(C)3,10000,PROGRAMMING
201513209349313401,350892672,COMMUNITIES IN SCHOOLS OF WAYNE CNTY INC,33 S 7TH STREET,RICHMOND,IN,47374,352132872,501(C)3,18750,SCHOOL COORDINATORS
201513209349313401,350892672,SENIOR OPPORTUNITIES SERVICES INC,401 S 4TH STREET,RICHMOND,IN,47374,310918573,501(C)3,20000,PROGRAMMING
201513209349313401,350892672,INDIANA WOMEN IN NEED FOUNDATION INC,6507 CARROLTON AVE,INDIANAPOLIS,IN,46220,902057735,501(C)3,7500,WOMEN'S SERVICES
201513209349313401,350892672,BOYS & GIRLS CLUB OF WAYNE COUNTY IN INC,1717 S L STREET,RICHMOND,IN,47374,351065715,501(C)3,50000,PROGRAMMING
201513209349313401,350892672,BIRTH-TO-FIVE INC,PO BOX 1815,RICHMOND,IN,47375,351843800,501(C)3,11250,PARENT EDUCATORS
201513209349313401,350892672,HOPE CRISIS PREGNANCY CNTR OF CONNERSVILLE,220 W 9TH STREET,CONNERSVILLE,IN,47331,352029028,501(C)3,5625,PROGRAMMING
201513209349313401,350892672,CENTERSTONE OF INDIANA INC,501 S 7TH STREET,RICHMOND,IN,47374,351147323,501(C)3,6000,PROGRAMMING
201513209349313401,350892672,FAITH BUILDERS PROMOTIONS INCORPORATED,1306 CENTRAL AVE,CONNERSVILLE,IN,47331,320230913,501(C)3,14500,PROGRAMMING
201513209349313401,350892672,SUNRISE INC,2670 MINNEMAN ROAD,RICHMOND,IN,47374,310979407,501(C)3,5700,PROGRAMMING
201513209349313401,350892672,CITY OF RICHMOND PARKS & RECREATION,50 N 5TH STREET,RICHMOND,IN,47374,356001174,CITY GOV'T,10000,PROGRAMMING
201513209349313401,350892672,HOME IS THE FOUNDATION,1751 N BARRON STREET,EATON,OH,45320,421580792,501(C)3,10000,PROGRAMMING
201513209349313401,350892672,ACHIEVA RESOURCES CORPORATION INC,PO BOX 1252,RICHMOND,IN,47375,351005528,501(C)3,48500,PROGRAMMING
201513209349313401,350892672,RICHMOND FIRE DEPARTMENT,101 S 5TH STREET,RICHMOND,IN,47374,356001174,CITY GOV'T,10000,EQUIPMENT PURCHASE
201513209349313401,350892672,LIONS CLUB OF RICHMOND INC,3464 BOSTON TWP RD,RICHMOND,IN,47374,356028140,7500,PROGRAMMING
201513209349313401,350892672,COMMUNITY FOUNDATION OF RANDOLPH CNTY INC,213 S MAIN STREET,WINCHESTER,IN,47394,351903148,501(C)3,7500,PROGRAMMING
201513209349313401,350892672,WHOLE FAMILY COMMUNITY INITIATIVE INCORP,322 SUMMIT AVE,CONNERSVILLE,IN,47331,204798593,501(C)3,46800,PROGRAMMING
201513209349313401,350892672,OPEN ARMS MINISTRIES INC,401 E MAIN STREET,RICHMOND,IN,47374,300583053,501(C)3,5625,PROGRAMMING
201523209349303212,210634462,Susan G Komen Breast Cancer Foundation,125 South 9th Street,Philadelphia,PA,19107,752949264,501(c)(3),17500,Sponsorship
201523209349303212,210634462,Juvenile Diabetes Research Foundation,26 Broadway 14th Floor,New York,NY,10004,231907729,501(c)(3),10000,Sponsorship
201523209349303212,210634462,International Healthcare Volunteers,PO Box 8231,Trenton,NJ,08650,721530030,501(c)(3),8800,Sponsorship
201523209349303212,210634462,NJAFPNJ EMS Conference,224 West State Street,Trenton,NJ,08608,226063156,501(c)(3),25000,Sponsorship
201523209349303212,210634462,Jewish Federation of Southern New Jersey,1301 Springdale Rd,Cherry Hill,NJ,08033,210634489,501(c)(3),35000,Sponsorship
201523209349303212,210634462,National Brain Tumor Society,55 Chapel St Ste 200,Newton,MA,02458,043068130,501(c)(3),10000,Sponsorship
201523209349303212,210634462,Garden State Discovery Museum,2040 Springdale Road,Cherry Hill,NJ,08003,223410864,501(c)(3),10000,SPONSORSHIP
201523209349303212,210634462,Inspira Medical Centers Inc,333 Irving Avenue,Bridgeton,NJ,08302,210634484,501(c)(3),5800,SPONSORSHIP
201523209349303212,210634462,UNIVERSITY OF PENNSYLVANIA - DBA WXPN,3025 Walnut Street,Philadelphia,PA,19104,231352685,501(c)(3),7500,SPONSORSHIP
201503169349303520,420698265,ALLEN COLLEGE,1825 LOGAN AVENUE,WATERLOO,IA,50703,421351526,501(C)(3),30578,PROGRAM SUPPORT
201503169349303520,420698265,ALLEN HEALTH SYSTEMS INC,1825 LOGAN AVENUE,WATERLOO,IA,50703,421201924,501(C)(3),34773,PROGRAM SUPPORT
201503169349303520,420698265,AMERICAN HEART ASSOCIATION,460 N LINDBERGH BLVD,ST LOUIS,MO,63141,135613797,501(C)(3),30000,PROGRAM SUPPORT
201503169349303520,420698265,GALLEGHER BLUEDORN UNI,UNIVERSITY OF NORTHERN IA,CEDAR FALLS,IA,50613,426004333,STATE OF IOWA,15000,PROGRAM SUPPORT
201503169349303520,420698265,GREATER CEDAR VALLEY ALLIANCE,WEST FOURTH STREET-STE 310,WATERLOO,IA,50701,421241941,501(C)(6),21326,PROGRAM SUPPORT
201503169349303520,420698265,IOWA HEALTH SYSTEM,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,421435199,501(C)(3),5482262,PROGRAM SUPPORT
201503169349303520,420698265,MEMORIAL FOUNDATION OF ALLEN HOSPITAL,1825 LOGAN AVENUE,WATERLOO,IA,50703,421201138,501(C)(3),383105,PROGRAM SUPPORT
201513159349303306,953797687,DIAMOND EMPOWERMENT FUND INC,1601 BROADWAY 12TH FLOOR,NEW YORK,NY,10017,205967103,501 (C)(3),3100,SPONSORSHIP
201513159349303306,953797687,JEWELERS FOR CHILDREN,120 BROADWAY 12TH FLOOR,NEW YORK,NY,10271,133716474,501 (C)(3),2150,SPONSORSHIP
201513159349303306,953797687,AGUA HEDIONDA LAGOON FOUNDATION,1580 CANNON ROAD,CARLSBAD,CA,92008,330411888,501 (C)(3),1500,SPONSORSHIP
201513159349303306,953797687,24 KARAT CLUB OF SE US,10440 N CENTRAL EXPRESSWAY,DALLAS,TX,75231,581342487,501 (C)(3),50,SCHOLARSHIP FUNDING
201513159349303306,953797687,FRIENDS OF KATE SESSIONS,2150 BERYL STREET,SAN DIEGO,CA,92109,330089369,501 (C)(3),370,FMV,GEM LEARNING MATERIALS,ADVANCE GEMOLOGICAL EDUCATION
201513159349303306,953797687,HILLCREST ACADEMY,29275 SANTIAGO ROAD,TEMECULA,CA,92592,953647842,501 (C)(3),355,FMV,GEM LEARNING MATERIALS,ADVANCE GEMOLOGICAL EDUCATION
201513159349303306,953797687,HOPE ELEMENTARY SCHOOL PTA,3010 TAMARACK AVENUE,CARLSBAD,CA,92010,330257873,501 (C)(3),355,FMV,GEM LEARNING MATERIALS,ADVANCE GEMOLOGICAL EDUCATION
201513159349303306,953797687,MISSION BAY MONTESSORI ACADEMY PARENTS GROUP FOUNDATION,2640 SODERBLOM AVENUE,SAN DIEGO,CA,92122,330683443,501 (C)(3),355,FMV,GEM LEARNING MATERIALS,ADVANCE GEMOLOGICAL EDUCATION
