object_id,ein,Dsc,BsnssCd,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt,UnrltdBsnssRvnAmt,ExclsnAmt
202021979349301962,550357072,DEBT EXTINGUISHMENT,909999,17078786,17078786
202021979349301962,550357072,INSURANCE PROCEEDS,909999,1707191,1707191
202021979349302142,060761704,GRANT IDC,900099,1064709,1064709
202021979349302142,060761704,AMORTIZATION OF CAPITAL CONTRIBUTIONS,900099,1284464,1284464
202021979349302142,060761704,ATHLETIC REVENUE,900099,503561,503561
202031779349301703,131632522,BAD DEBT RECOVERY,900099,175499,175499
202031779349301703,131632522,PARKING LOT REVENUE,900099,55220,55220
202031779349301703,131632522,MISC. REVENUE,900099,39013,39013
202023019349300422,541547408,OTHER,900099,2409125,-71956,2477105,3976
202023019349300422,541547408,DIETARY SALES/CAFETERIA/VENDING,722515,90463,90463
202013189349303356,710236867,MISCELLANEOUS INCOME,900099,133284,39250,94034
202013189349303356,710236867,ADMINISTRATIVE COST ALLOWANCE,900099,85000,85000
202013189349303356,710236867,CAMPS AND OTHER INCOME,900099,24557,24557
202041119349300514,430662529,TENNIS CENTER INCOME,713940,17114,17114
202041119349300514,430662529,ATHLETIC CAMPS,900099,215463,215463
202041119349300514,430662529,CONFUCIUS INSTITUTE,900099,75102,75102
202140999349301114,520591661,DIGITAL PRINTING,900099,97756,97756
202140999349301114,520591661,TICKET AND EVENT INCOME,900099,47366,47366
202140999349301114,520591661,GRADUATE LAB,900099,20013,20013
202131379349308773,060646936,FORGIVENESS OF DEBT,900099,14086315,14086315
202131379349308773,060646936,MISCELLANEOUS,900099,1948281,1792222,156059
202131379349308773,060646936,INSURANCE PROCEEDS,900099,51202,51202
202121339349303267,381624684,Other income,442058,442058
202121339349306502,660350945,OTHER INCOME,101383,101383
202121339349306662,232215278,MISCELLANEOUS REVENUE,900099,5896,5896
202121339349306662,232215278,GOVERNMENT ADMIN FEES,900099,2754,2754
202031969349303968,760690847,OTHER REVENUE,900004,16458,16458
202120919349301707,610444708,MISCELLANEOUS INCOME,900099,56627,56627
202111379349303531,231352118,BAD DEBT RECOVERY,623990,26255,26255
202023219349304897,262037695,RENTAL INCOME,900099,2768466,0,0,2768466
202023219349304897,262037695,CONTRACTED SVCS - EMS,900099,4402895,4402895,0,0
202023219349304897,262037695,INCOME - CITY OF ATLANTA WATER,900099,5632836,5632836,0,0
202033219349315688,251065148,MISC INCOME,900099,583116,572930,10186
202033219349315688,251065148,CONFERENCES,531390,251565,251565
202002759349301235,020309681,OTHER INCOME,900099,68879,68879
202101339349305120,010211494,PENSION SETTLEMENT,900099,-7440165,-7440165
202101339349305120,010211494,RESTRUCTURING COSTS,900099,-706975,-706975
202101339349305120,010211494,EQUITY INVESTMENT,900099,673944,673944
202131039349301228,131635274,OTHER,900099,10618,10618
202043189349304149,470724387,MISCELLANEOUS INCOME,611710,301754,301754
202041139349301229,630288878,Campus Institution Miscellaneous,900099,3252317
202041759349300209,221815636,Other Operating Revenues,611210,247489,247489,0,0
202041769349300729,560547498,DISTRIBUTION FROM FUNDS HELD IN T,611710,104847,104847
202130639349300633,660362666,RENTAL INCOME,900099,323656,323656,0,0
202041969349302774,540505940,MISCELLANEOUS PROGRAMS,900099,1595905,1595905
202041969349302774,540505940,SUMMER PROGRAMS,900099,426331,426331
202041969349302774,540505940,EQUESTRIAN CENTER,900099,332488,332488
202031969349302758,381359081,MISCELLANEOUS INCOME,900099,320199,320199
202041349349300219,232215278,GOVERNMENT ADMIN FEES,900099,3060,3060
202041349349300219,232215278,MISCELLANEOUS REVENUE,900099,805,805
202111049349301136,231352654,ADMIN AND OTHER REVENU,541800,3178522,3178522
202111049349300726,420680400,Present Value Adjustment,900099,15788,15788,0,0
202111049349300726,420680400,Adjust Farm Value to FMV,900099,191000,0,0,191000
202111049349301026,060653264,CASH DISCOUNT ON PURCHASES,900099,4770,0,0,4770
202111049349301026,060653264,PLACEMENT FEES/CAREER WEEKS,900099,133750,0,0,133750
202111049349301026,060653264,ALUMNI/MISCELLANEOUS INCOME,900099,448127,0,0,448127
202003239349301515,362169147,CAFETERIA REVENUE,722514,9498557,9498557
202003239349301515,362169147,MISCELLANEOUS,621999,1179459,1179459
202003239349301515,362169147,GIFT SHOP,812930,828375,828375
202011279349301721,911122839,MISCELLANEOUS,6875,6875
202011299349301501,420680335,BRACKET HOUSE,721310,69351,57569,11782
202011299349301501,420680335,ATHLETICS,900099,15518,15518
202011299349301501,420680335,HLTP FITNESS CENTER,713940,2375,2375
202021349349301722,520643528,BAD DEBT RECOVERY,680165,680165
202043379349300424,362310478,Parking,900099,136622,136622
202043379349300424,362310478,Miscellaneous,900099,66784,66784
202002879349300730,231352691,RESPONSE PROGRAM,900099,9669,9669
202002879349300730,231352691,DISCOUNTS,900099,6894,6894
202002879349300730,231352691,STUDENT GOVERNMENT,900099,5995,5995
202111379349302866,640303093,Other income,900099,95901,95901
202111379349302866,640303093,Investment return appropriated for operations,900099,684161,684161
202121319349304372,880121831,Miscellaneous Revenue,900099,235002,235002
202110909349300531,570324906,Advertising,511120,95371,95371
202110909349300531,570324906,Sponsorships,541800,30700,30700
202011989349301536,236297362,OTHER INCOME,624100,29561,29561
202043199349300439,954506631,OTHER REVENUE,4036,4036
202131329349304783,361408475,INTEREST ON STUDENT LOANS,611600,416808,416808
202131329349304783,361408475,CONFERENCE SERVICES,523000,-303571,-303571
202131329349304783,361408475,FITNESS CENTER,713940,-485522,-485522
202021979349303797,560603922,Other Income,900099,853839,853839
202031929349301853,061645496,MISCELLANEOUS,611710,411824,186727,225097
202031069349301728,730555460,OTHER INVESTMENT INCOME,443147,443147
202031839349301868,132642091,INSURANCE PROCEEDS,900099,36887,36887
202031839349302108,952988463,MISCELLANEOUS REVENUE,900099,39,39
202111379349301906,132501829,OTHER REVENUE,900099,293225,293225
202111379349301906,132501829,LAUNDRY REVENUE,900099,52848,52848
202111379349301906,132501829,TAX REFUND,900099,23924,23924
202111379349303921,362169157,THEATRE GATE RECEIPTS,711130,341181,341181
202111379349303921,362169157,PARKING FINES/FEES,812930,272238,272238
202111379349303921,362169157,ATHLETIC GATE RECEIPTS,611600,18500,18500
202141339349301724,591083502,Grande Oaks LLC,713910,4264580,36573,4228007
202041959349302114,370661227,MISCELLANEOUS INCOME,900099,305940,305940
202041969349303414,041679980,CONFERENCE CENTERS/ARENA,532000,45817,45817
202041969349303414,041679980,ADVERTISING/SPORTS INCOME,900099,32930,32930
202041969349303414,041679980,FEE FOR SERVICE INCOME,900099,237344,237344
202121309349302972,841383926,OTHER INCOME,900099,2263999,2263999
202121309349302407,362167048,OTHER,900099,3511718,3511718
202121309349302407,362167048,PARKING FEES,812930,983124,78910,904214
202121309349302407,362167048,COPYING AND PRINTING,900099,18360,18360
202043259349300139,260069167,OTHER,117081,117081
202031969349300013,041081650,Other Sources,900099,4214000,4214000
202101379349302530,042103578,Public Safety Collaborative,611310,1832935,1832935
202101379349302530,042103578,Educational Conferences,721000,720528,419491,301037
202101379349302530,042103578,LOSS ON REFINANCING ON DEBT,900009,-1266691,-1266691
202023249349301302,240795439,BINGHAM TRUST,611710,72972,72972
202023249349301302,240795439,MISCELLANEOUS,611710,62647,62647
202002949349301345,221487322,CAFETERIA,900099,2329871,2329871
202002949349301345,221487322,DAY CARE,624410,996768,996768
202111329349303741,860105586,FOREIGN EXCHANGE GAIN/LOSS,900099,-70434,-70434
202111319349302911,231352354,ATHLETIC CAMPS & TOURNAMENTS,713990,191713,191713
202111319349302911,231352354,CONFERENCE-DORMITORIES,721000,171934,171934
202111319349302911,231352354,ARNOLD SPORTS CENTER,713990,143859,143859
202041969349304299,560532296,Other Income,900099,51791,51791
202041969349304299,560532296,Investment return appropriated for operations,900099,559731,559731
202041969349304554,042105769,STAFF & STUDENT PARKING,900099,301590,301590
202041969349304554,042105769,VENDING COMMISSIONS,900099,120522,120522
202041969349304554,042105769,FEES FOR ALUMNI EVENTS,900099,125531,125531
202041969349304654,131985627,OTHER INCOME,900099,41870,41870
202042629349300704,586002736,BASKETBALL PROGRAM,875,875
202042629349300704,586002736,GRADUATION FEES,50,50
202042629349300704,586002736,UNREALIZED LOSS ON INVESTMENT,-1080,-1080
202141339349305074,620544854,OTHER INCOME,611710,252401,252401
202141339349305074,620544854,STUDENT HOUSING,531110,106540,106540
202121309349301552,141423161,OTHER INCOME,900099,482640,482640
202043159349300524,620476661,FORT SANDERS NURSING SUPPLEMENT,611600,333000,333000
202021979349305387,640325640,OTHER REVENUE,621487,621487
202141329349301349,350868149,EXCLUSIVITY CONTRACT,722210,8000,8000
202141329349301349,350868149,CONCESSION PARKING,722210,317,317
202131389349300623,590668483,Other sources of revenue,611310,476695,476695,0,0
202111329349300341,020222111,Split Interest & Other Changes,525920,20059955,0,0,20059955
202111329349300341,020222111,Other Revenue,900099,123296,0,0,123296
202111329349300341,020222111,0,0,0,0
202131279349300418,132553815,MISCELLANEOUS,611310,61423,61423
202131279349300418,132553815,PROMOTIONAL REVENUE,611310,40963,40963
202131279349300418,132553815,ID CARDS REVENUE,611310,15170,15170
202111379349307901,956002998,RENTAL REVENUE,900099,20907,20907
202041969349304959,591392749,REGISTRATION,360,360
202041969349304959,591392749,SALE OF CDS/DVDS,1689,1689
202041969349304959,591392749,SALE OF T-SHIRTS,1167,1167
202041969349305469,751596658,Miscellaneous Income,900099,48943,48943
202111379349302086,251191961,MISCELLANEOUS INCOME,900099,2225,2225
202111379349306046,720635884,MISCELLANEOUS REVENUE,611710,946001,946001
202141339349306214,941658311,Debt Forgiveness,900099
202011979349300006,237227990,SETTLEMENTS/OTHER REFUNDS,900099,196332,196332
202011979349300006,237227990,ALUMNI PROGRAMS,900099,84095,84095
202011979349300006,237227990,PUBLICATION/COURSE MATERIALS,900099,49936,49936
202101309349302355,521106842,CORPORATE PROGRAMS,900099,50757,50757
202101309349302405,540646523,MISCELLANEOUS,611600,246080,246080
202101309349302405,540646523,FEDERAL WORK STUDY,611600,42249,42249
202101309349302405,540646523,VENDING/LAUNDRY INCOME,611600,10626,10626
202111379349302186,341695897,INVESTMENT INCOME FROM SUBSIDIARIES,900099,-811005,-207770,-603235
202121469349300842,760339603,Other income,900099,17943,17943
202041969349302454,660498051,GAIN ON INSURANCE RECOVERY,768472,768472
202033029349300703,540506331,SALES OF NON-MEDICAL GOODS,900099,472340,472340
202033029349300703,540506331,DIETARY SALES,722210,11459,11459
202043029349300019,316032186,OTHER INCOME,900099,56994,54222,2772
202141329349303489,870212470,Interest Accounts Rec,525990,104369,104369
202141329349303489,870212470,Other Revenue,269472,269472
202141329349303489,870212470,Other Revenue,43766,43766
202101379349300770,610470593,OTHER REVENUE,611710,94159,94159
202101379349301535,610444671,MISCELLANEOUS,900099,177835,177835
202101379349301535,610444671,FITNESS CENTER,900099,52243,52243
202141319349301594,620483210,MISCELLANEOUS REVENUE,900099,651969,651969
202141319349301594,620483210,SPECIAL EVENTS INCOME,900099,3142,3142
202141319349301594,620483210,VENDING MACHINE,900099,2160,2160
202141319349300829,200180768,MISCELLENEOUS,900099,638,638
202141319349301509,131740445,REBATE INCOME,990009,72801,0,0,72801
202141319349301509,131740445,OTHER AUXILIARY REVENUE,900099,63127,0,0,63127
202141319349301509,131740445,OTHER REVENUE,900099,386841,0,0,386841
202141319349301709,310536715,"HOTEL OPERATIONS, NET",721110,-671572,-671572
202141319349302279,941156266,Conferences & Camps,900099,1057797,1057797,0,0
202141319349302279,941156266,Interest Income - Loan,900099,609712,609712,0,0
202141319349302279,941156266,"Tickets, Event Sales",900099,417549,417549,0,0
202041979349301944,231365966,OTHER REVENUE,900099,48845,48845
202041979349301944,231365966,COMMISSIONS,900099,29394,29394
202041979349301944,231365966,ALUMNI EVENTS,900099,22123,22123
202011979349300521,135645885,MOOT COURT INCOME,611710,28131,28131
202011979349300521,135645885,ALUMNI EVENT FEES,611710,26668,26668
202011979349300521,135645885,CONFERENCE REGISTRATION FEE,611710,19343,19343
202011979349302516,630302179,MISCELLANEOUS INCOME,611710,868289,867664,625
202011979349302516,630302179,COMMISSIONS,611710,89290,89290
202011979349302516,630302179,PARKING FEES,611710,52220,52220
202041969349302764,990113930,PARKING REVENUE,812930,2062569,0,1825492,237077
202041969349302764,990113930,OTHER REVENUE - BOOKSTORE,451211,246630,0,0,246630
202041969349302764,990113930,EVENTS,531190,188703,0,188703,0
202141329349304604,042103638,Dining Services,721000,1062137,1062137,0,0
202141329349304604,042103638,Conference and events,451211,604440,0,103824,500616
202141329349304604,042103638,Auxillary fees,611310,280617,280617,0,0
202031979349301508,311308555,OTHER OPERATING REVENUE,611310,1996520,1996520
202121379349303997,510067938,CAFETERIA,900099,1496353,1496353
202121379349303997,510067938,DISTRIBUTION INCOME,900099,682596,682596
202121379349303997,510067938,NMH MED ONCOL REIMBURSEMENT,900099,472804,472804
202041909349301329,330696561,GAIN ON TERMINATION OF LEASE,900099,1813967,1813967
202031969349303743,590624412,Recovery of write offs,900099,267862,267862
202031969349303743,590624412,DINING REVENUE,722514,533049,533049
202031969349303743,590624412,INSURANCE PROCEEDS,900099,511235,511235
202000659349300605,240795406,SUMMER CAMPS/CONFERENCES,611710,292244,95532,196712
202000659349300605,240795406,AUTISM LIFELONG LEARNING,611310,158873,158873
202000659349300605,240795406,OUTSIDE PRINTING REVENUE,561439,80790,80790
202022729349300852,610482955,ATHLETIC REVENUE,711210,340848,340848
202022729349300852,610482955,SPORTS CAMP REVENUE,713990,341686,341686
202022729349300852,610482955,OTHER INCOME,531390,737277,737277
202011979349305521,310725957,"Vending, Printing & Copying Commissions",900099,21156,21156
202011979349305521,310725957,Grand Hotel Income (Loss),721110,-140167,-140167
202141329349303694,741233796,CAR REGISTRATION FEES,812930,243300,243300
202141329349303694,741233796,MCCOMBS KITCHEN FEES,900099,225000,225000
202141329349303694,741233796,OVERHEAD FROM GRANTS,611710,44479,44479
202121379349309792,930386839,ACTIVITY FEES & OTHER,611310,2350957,2350957
202121379349309852,510305893,SERVICE CONCESSION,900099,1205144,1205144
202141379349306069,560529961,NCAA/CONFERENCE FUNDS,900099,962121,962121
202141379349306069,560529961,TICKET SALES,900099,871072,871072
202141379349306069,560529961,EVENT REVENUE,900099,504890,504890
202131379349306793,030482006,CHANGE IN SPLIT INT AGREEMENT,611710,-186593,-186593
202131379349305678,160743996,OTHER SOURCES,900099,1299551,1299551
202131309349302373,550561496,REIMBURSEMENTS FORM AFFILIATE,20186,20186
202131309349302373,550561496,REIMBURSED INSURANCE & CONFER,5775,5775
202131309349302373,550561496,OTHER INCOME RECEIPTS,1692,1692
202031919349301023,060653264,CASH DISCOUNT ON PURCHASES,900099,1079,0,0,1079
202031919349301023,060653264,PLACEMENT FEES/CAREER WEEKS,900099,185950,0,0,185950
202031919349301023,060653264,ALUMNI/MISCELANEOUS INCOME,900099,532276,0,0,532276
202031979349304598,540946734,OTHER INCOME,611710,8941059,8075273,865786
202031979349304598,540946734,STUDENT TRAVEL FEES,561500,2379603,2379603
202031979349304598,540946734,SPONSORSHIPS/ADVERTISING,511120,1130122,885689,244433
202031979349304848,560554207,MISCELLANEOUS INCOME,900099,139032,139032
202131379349300153,560532138,Contract Revenue,900099,410264,410264
202131379349300153,560532138,Executive Education Instr,611430,793935,793935
202131379349300153,560532138,Sponsorship Payments,811000,1476350,1476350
202111349349303421,582032904,PHARMACY/RETAIL PHARMACY,446110,19601533,-26486,19628019
202111349349303421,582032904,CAFETERIA,722514,5401715,5401715
202111349349303421,582032904,PARKING REVENUE,812930,2228008,2228008
202111349349303711,231352152,CAFETERIA,722511,2830510,2830510
202111349349303711,231352152,PARKING/GARAGE,812930,1159507,1159507
202041979349304929,550419865,MISCELLANEOUS,611310,149147,149147
202041049349300129,520591661,DIGITAL PRINTING,900099,162938,162938
202041049349300129,520591661,TICKET AND EVENT INCOME,900099,42257,42257
202041049349300129,520591661,GRADUATE LAB,900099,27844,27844
202131379349310723,942184330,OTHER REVENUE,274135,274135
202041959349302509,810235407,CAMPS,721310,148279,148279
202041959349302509,810235407,HEALTH CLUB,713940,105820,105820
202041959349302509,810235407,ADVERTISING,900099,6665,6665
202121479349301122,710462177,OTHER EXEMPT REVENU,43187,43187
202131319349303363,350868175,CYCLING CENTER & CYCLOPLEX,611710,63589,63589
202131319349304243,362169145,FOOD SERVICE,721310,504528,504528
202023169349303312,570828733,Cafeteria & Vending,722210,1629751,1629751
202023169349303312,570828733,Miscellaneous Revenue,900099,390855,4991,385864
202023169349303312,570828733,Garage Revenue,900099,503704,503704
202031979349308028,942184330,OTHER REVENUE,205545,205545
202042889349302254,941254638,COST RECOVERY / MISC,900099,1358,1358
202043079349301359,340909974,WORKERS COMPENSATION REFUND,900099,275463,275463
202043079349301359,340909974,MISCELLANEOUS,900099,119401,119401
202121349349300207,231352613,ERP CONVERSION FA ADJ,900099,121000,121000
202121349349300207,231352613,STUDENT CHARGE REV.,900099,67000,67000
202121349349300207,231352613,CELL TOWER RENT,900099,62000,62000
202041979349305584,231352630,MISCELLANEOUS REVENUE,900099,21849646,19751318,2098328
202041979349305584,231352630,APPLICATION SERVICE PR,541519,1981805,1981805
202041979349305584,231352630,ADVERTISING REVENUE,900099,9708,9708
202011369349302321,840402510,OTHER REVENUE,611710,3480382,3371440,108942
202011369349302321,840402510,CHILDCARE CENTER,611710,911743,371662,540081
202011369349302321,840402510,INSURANCE PROCEEDS,611710,3115,3115
202043109349302834,210662542,CHILD CARE,624410,781741,781741
202043109349302834,210662542,CAFETERIA/VENDING MACHINE REVENUE,722514,511270,511270
202043109349302834,210662542,TELEPHONE,517000,19518,19518
202131329349302928,421511682,REIMBURSEMENT OF EXPEN,900099,5785,5785
202041979349306034,060731360,PARKING REVENUE,900099,755683,755683
202041979349306034,060731360,SPORTS CENTER,713940,394696,386964,7732
202041979349306034,060731360,CONCESSIONS,561499,44878,44878
202043159349300509,541744931,INCENTIVE PAYMENTS,900099,135978,135978
202043159349300509,541744931,CARE COORDINATION,900099,309924,309924
202043159349300509,541744931,GIFT SHOP/VENDING REV.,453220,129605,129605
202022869349301562,362170999,FEES FOR ACTIVITIES,900099,5095,5095
202021969349302802,050259080,BOOKSTORE,900099,159351,159351
202021969349302802,050259080,VENDOR REBATE,900099,90801,90801
202141379349301299,041679980,CONFERENCE CENTERS/ARENA,532000,14400,14400
202141379349301299,041679980,ADVERTISING/SPORTS INCOME,900099,79459,79459
202141379349301299,041679980,FEE FOR SERVICE INCOME,900099,464538,464538
202141379349301954,580566116,Student Health Insurance,900099,622600,622600
202141379349301954,580566116,Miscellaneous Income,900099,55756,55756
202141379349301954,580566116,Vending & Parking Services Fees,900099,40618,40618
202031359349300008,314379532,EXTERNAL PRINTING,611710,11413,11413
202031359349300008,314379532,STUDENT SERVICES,611710,330419,330419
202031359349300008,314379532,SUMMER CONFERENCES,611710,301957,301957
202040869349301204,390477970,OTHER INCOME,900099,1380275,1380275
202041539349301884,141713034,OTHER REVENUE,900099,12470961,12470961
202041539349301884,141713034,TICKET SALES FOR PERFORMANCES,900099,1835726,1835726
202041539349301884,141713034,STUDENT FINES & OTHER CHARGES,900099,38008,38008
202041579349300314,314379459,INC. FROM PARTNERSHIPS,525990,1537583,1537583
202042899349302469,134025667,Other Income,611600,78762,78762
202111379349311346,560547478,Other Income,900099,67658,67658
202041339349300214,540505906,Other Activities,900099,754652,717623,37029,0
202041979349303824,250983069,MISC. INCOME,900099,1474809,1474809
202041979349303824,250983069,EVENT INCOME,900099,157414,157414
202041979349303554,580566256,Financial Administration,611710,7436635,7436635
202041979349303554,580566256,Concessions/Services,611710,12934093,12934093
202041979349303554,580566256,Network and communications,611710,222806,222806
202041979349305204,231386178,MISCELLANEOUS,525990,1166166,1166166
202041979349305204,231386178,INTEREST FEES ON LOANS,900099,155491,155491
202041979349305204,231386178,WELLNESS CENTER,713940,540,540
202121349349301752,131985627,FOLK ART,900099,52584,52584
202121349349301752,131985627,LICENSING,900099,19297,19297
202121349349301752,131985627,OTHER INCOME,900099,1275,1275
202121349349302167,520591613,Summer Camp,611620,418380,0,308383,109997
202121349349302167,520591613,Pilates,611699,269971,0,269971,0
202121349349302167,520591613,Pool,713940,38351,0,38351,0
202121349349302272,730774245,MISCELLANEOUS INCOME,900004,191738,191738
202141449349300904,231352236,Room and Board,611310,3059020,3059020,0,0
202141449349300904,231352236,Auxiliary Income,611310,154103,154103,0,0
202021969349305007,750859668,FARM INCOME,111000,1901302,1901302
202022689349300512,112705352,OTHER INCOME,611710,92108,92108
202031959349301963,260812968,CONTRACT INCOME,900099,126997,126997
202031959349301963,260812968,PARKING,900099,44311,44311
202031959349301963,260812968,MARYWOOD FACILITY FEE,900099,42993,42993
202003159349304845,956102146,Other Miscellaneous,611600,1269549,1269549
202041019349300229,620570060,Indirect Cost Reimb.,611710,12320,12320
202041019349300229,620570060,OTHER SERVICES,611710,277879,277879
202041019349301414,941156485,"MATERIALS COURSE FEES, MISC",900099,657983,657983
202041019349301414,941156485,CAFE COMMISSIONS & MEAL PLAN,900099,104515,104515
202041019349301414,941156485,PARKING LOT REVENUE,812930,88847,88847
202021959349302662,111532426,OTHER,900099,44859,44859
202131379349303133,363649217,DIRECT STUDENT LOANS,900099,9943222,9943222
202131379349303133,363649217,OTHER SERVICE REVENUE,611710,19514,19514
202031969349302988,231382408,QUITCLAIM DEED AMORTIZATION,900099,85472,85472
202031979349302223,720423889,Child care,624110,223000,0,223000,0
202031979349302223,720423889,Alumni Life,812199,70000,0,70000,0
202041969349300809,590624416,Service provider's investment to capital,900099,443343,443343,0,0
202041969349300809,590624416,Sponsorship,900099,402495,402495,0,0
202041969349300809,590624416,Traffic Fees & Fines,900099,254636,254636,0,0
202131349349300908,314379507,CONFERENCES & SEMINARS,721110,838106,674866,163240
202131349349300908,314379507,LAUNDRY/VENDING,812300,42512,42512
202131349349300908,314379507,FINES,900099,36720,36720
202131349349302553,370661227,MISCELLANEOUS INCOME,900099,233196,233196
202131379349309378,660498051,PAYCHECK PROTECTION PROGRAM,996374,996374
202031959349300318,231352213,DIETARY REVENUE,722410,3310567,3310567
202031959349301448,231352688,BELLE AIR YEARBOOK,541800,64670,56535,8135
202031959349301448,231352688,EXTERNAL USE OF ATHLETIC FACILITIES,721000,21205449,20292001,913448
202031959349301448,231352688,ALL OTHER REVENUE,900099,2125577,1931735,193842
202031899349302268,590859121,WATERFRONT SUMMER CAMP,900099,201509,201509,0,0
202031899349302268,590859121,ADVANCEMENT PROGRAMS,900099,82383,82383,0,0
202031899349302268,590859121,INSURANCE RECOVERY/PR REF,900099,30134,30134,0,0
202021979349306947,530204707,INSURANCE PROCEEDS,900099,30889000,30889000
202021979349306947,530204707,OTHER REVENUE,900099,12324000,12324000
202021979349306452,630366652,OTHER EDUC. SOURCES,611710,2109641,2109641
202042799349300529,340873175,PELL GRANTS,611710,259507,259507
202042799349300529,340873175,FINANCIAL AID,611710,145000,145000
202021969349300847,231352256,MISCELLANEOUS,900099,216551,216551
202021979349304112,362170866,EXPENSE REIMBURSEMENT & MGMT FEES,900099,899423,899423
202021979349304112,362170866,MEDICAL INTENSIVE UNIT,900099,153081,153081
202021979349304112,362170866,PARKING INCOME,900099,69524,69524
202001909349302225,440562048,Other Sources,900099,4127983,4127983
202001909349302225,440562048,Recovery and Indirect Costs,541900,5750,5750
202001909349302225,440562048,Commissions,900099,87136,87136
202111399349300006,591113963,INCOME FROM CLASS ACTI,619,619
202021979349305802,741109661,COUNTY FACILITY SERVICE PAYMENT,611710,1500000,1500000
202021979349305802,741109661,CHARGES PENALTIES AND FEES,611710,918260,918260
202021979349305802,741109661,PARKING REVENUE,611710,500338,500338
