Ttl509_CrrntTxYrMns1YrAmt|Total; Current tax year minus one year
Ttl509_CrrntTxYrAmt|Total; Current tax year
Ttl509_TtlAmt|Total; Total
AmntsRcvdDsqlfyPrsn_CrrntTxYrMns4YrsAmt|Amounts included on lines 1, 2, and 3 received from disqualified persons; Current tax year minus four years
AmntsRcvdDsqlfyPrsn_CrrntTxYrMns3YrsAmt|Amounts included on lines 1, 2, and 3 received from disqualified persons; Current tax year minus three years
AmntsRcvdDsqlfyPrsn_CrrntTxYrMns2YrsAmt|Amounts included on lines 1, 2, and 3 received from disqualified persons; Current tax year minus two years
AmntsRcvdDsqlfyPrsn_CrrntTxYrMns1YrAmt|Amounts included on lines 1, 2, and 3 received from disqualified persons; Current tax year minus one year
AmntsRcvdDsqlfyPrsn_CrrntTxYrAmt|Amounts included on lines 1, 2, and 3 received from disqualified persons; Current tax year
AmntsRcvdDsqlfyPrsn_TtlAmt|Amounts included on lines 1, 2, and 3 received from disqualified persons; Total
SbstntlCntrbtrsAmt_CrrntTxYrMns4YrsAmt|Amounts included on lines 2 and 3 received from other than a disqualified person that exceed the greater of 1% of line 13 for the year or $5,000; Current tax year minus four years
SbstntlCntrbtrsAmt_CrrntTxYrMns3YrsAmt|Amounts included on lines 2 and 3 received from other than a disqualified person that exceed the greater of 1% of line 13 for the year or $5,000; Current tax year minus three years
SbstntlCntrbtrsAmt_CrrntTxYrMns2YrsAmt|Amounts included on lines 2 and 3 received from other than a disqualified person that exceed the greater of 1% of line 13 for the year or $5,000; Current tax year minus two years
SbstntlCntrbtrsAmt_CrrntTxYrMns1YrAmt|Amounts included on lines 2 and 3 received from other than a disqualified person that exceed the greater of 1% of line 13 for the year or $5,000; Current tax year minus one year
SbstntlCntrbtrsAmt_CrrntTxYrAmt|Amounts included on lines 2 and 3 received from other than a disqualified person that exceed the greater of 1% of line 13 for the year or $5,000; Current tax year
SbstntlCntrbtrsAmt_TtlAmt|Amounts included on lines 2 and 3 received from other than a disqualified person that exceed the greater of 1% of line 13 for the year or $5,000; Total
SbstAndDsqlfyPrsnsTt_CrrntTxYrMns4YrsAmt|Total of lines 7a and 7b; Current tax year minus four years
SbstAndDsqlfyPrsnsTt_CrrntTxYrMns3YrsAmt|Total of lines 7a and 7b; Current tax year minus three years
SbstAndDsqlfyPrsnsTt_CrrntTxYrMns2YrsAmt|Total of lines 7a and 7b; Current tax year minus two years
SbstAndDsqlfyPrsnsTt_CrrntTxYrMns1YrAmt|Total of lines 7a and 7b; Current tax year minus one year
SbstAndDsqlfyPrsnsTt_CrrntTxYrAmt|Total of lines 7a and 7b; Current tax year
SbstAndDsqlfyPrsnsTt_TtlAmt|Total of lines 7a and 7b; Total
SkdA_PblcSpprtTtl509Amt|Public support total
