object_id,ein,OrgnztnBsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,FndrsrActvtyInf_ActvtyTxt,FndrsrActvtyInf_FndrsrCntrlOfFndsInd,FndrsrActvtyInf_GrssRcptsAmt,FndrsrActvtyInf_RtndByCntrctrAmt,FndrsrActvtyInf_NtTOrgnztnAmt
201613499349300521,530196583,THE STELTER COMPANY,10435 NEW YORK AVE,DES MOINES,IA,50322,DIGITAL MARKETING PLATFORM,0,0,5408,-5408
201613409349300421,237069575,DCG Philanthropic (Ice Facility),NA,CA,Personal Contact,1,57676,164985,-107309
201613409349300421,237069575,DCG Philanthropic (Education),NA,CA,Feasability,0,0,19893,-19893
201613409349300421,237069575,KEA Canada,NA,CA,Consulting,0,0,309687,-309687
201613409349300421,237069575,Ketchum (WCVM),NA,CA,Consulting,0,0,44317,-44317
201623489349300937,530196603,NEWPORT CREATIVE COMMUNICATIONS INC,33 RAILROAD AVENUE,DUXBURY,MA,02332,DIRECT MAIL & FUNDRAISING,false,0,121151,-121151
201623489349300937,530196603,American Philanthropic Inc,18 N Church St No 2,West Chester,PA,19380,Strategic Analysis,false,0,5000,-5000
201623569349300222,840442429,The Richard Norman Co,113 E Market Street,Leesburg,VA,20176,Consulting,false,0,235054,-235054
201623569349300222,840442429,Active Engagement LLC,113 E Market Street,Leesburg,VA,20176,Consulting,false,0,84650,-84650
201623569349300222,840442429,RW Associates,2800 S University Blvd,Denver,CO,80210,Consulting,false,0,5000,-5000
201603559349301050,362170999,MCALLISTER & QUINN LLC,1368 N WASHINGTON AVE,SCRANTON,PA,185092844,FUNDRAISING CONSULTING,0,76613,16200,60413
201603559349301050,362170999,GRANTS PLUS LLC,1422 EUCLID AVENUE STE 970,CLEVELAND,OH,441152011,FUNDRAISING CONSULTING,0,76612,9215,67397
201623349349300747,383771471,LAUREL A WRUBLE,18025 MEDLEY DRIVE,ENCINO,CA,91316,GRANTWRITER,0,0,18325,0
201643209349300034,550357056,ALEXANDER-HAAS,3520 PIEDMONT ROAD,SUITE 300,ATLANTA,GA,30305,CONSULTING,false,27250,-27250
201623279349300337,480554341,THE TIMOTHY GROUP,1663 SUTHERLAND DR SE,GRAND RAPIDS,MN,495084904,FUNDRAISING CONSULTANT,0,0,49041,-49041
201613419349300801,141338309,Stockade Consulting Group,650 Franklin Street,Schenectady,NY,12305,The entity assists with phone solicitation for the Albany Law School's annual fund campaign.,0,77538,28580,48958
201603169349303535,426081293,RONALD MULDER,2372 CARDINAL DR,HOLLAND,MI,49424,FUNDRAISING CONSULTING,0,0,77440,-77440
201623169349302652,362167773,THOMAS R KENNEDY & ASSOCIATES,9896 WEST 74TH WAY,ARVADA,CO,80005,CONTACTS DONORS TO SOLICIT FUNDS,1,0,30244,0
201623169349302652,362167773,RUFFALO NOEL LEVITZ,PO BOX 718,DES MOINES,IA,503030718,STAFF AND MANAGEMENT OF PHONATHON,0,0,73011,0
201720419349300832,390806202,McAllister & Quinn,1030 15th Street NW,Washington,DC,20005,Federal and foundation grant submission and procurement serv,0,0,99782,-99782
201720419349300832,390806202,Bentz Whaley Flessner & Associates,7251 Ohms Lane,Minneapolis,MN,55439,Campaign and strategic services,0,0,35063,-35063
201720419349301672,042104258,Westfall Group Inc,1300 Peachtree Industrial Blvd,STE 3216,Suwanee,GA,30024,"Provided event planning services such as invitation lists, printing, mailing, entertainment and presentation materials for the President's Convocation event as well as consulting on major donor strategies.",0,1027000,159400,867600
201730279349301213,941698615,SPENCE MEDIA,525 K EAST MARKET ST 293,LEESBURG,VA,20176,ACQUISITION MAILING,0,65377,72000,-6623
201730279349301213,941698615,VERA DATA,1910 PARK MEADOWS DR STE 200,FORT MYERS,FL,33907,ACQUISITION MAILING,0,0,52624,-52624
201730279349301213,941698615,TRILOGY TARGET SOLUTIONS BROKERAGE,1910 PARK MEADOWS DR STE 200,FORT MYERS,FL,33907,ACQUISITION MAILING,0,0,16766,-16766
201740069349300269,750827421,The Pursuant Group,PO BOX 203421,Dallas,TX,753203421,Process Direct Mail,false,1128251,192773,935478
201740069349300269,750827421,Next After LLC,6175 Main St Ste 385,Frisco,TX,750343442,Consultation,false,962380,209000,753380
201740069349300269,750827421,Donor Care Center Inc,4535 Strausser St NW,North Canton,OH,447206979,Solicit funds,false,11459,11534,-75
201740069349300269,750827421,Todd Dexter Associates,17950 Preston Rd Ste 340,Dallas,TX,75252,Process Direct Mail,false,574913,147251,427662
201740069349300269,750827421,Westfall Group Inc,1300 Peachtree Indust Blvd Ste 3216,Suwanee,GA,30024,Event Consulting,false,47656,-47656
201710109349300626,620475691,Alexander Haas Martin & Partners,3520 Piedmont Road NE,Suite 300,Atlanta,GA,30305,Professional consulting on fundraising campaign for the College.,0,7881174,61125,7820049
201740109349300209,362177133,INSTITUTE FOR TRANSFORMATIONAL PHILANTHROPY,PO BOX 5404,CHICAGO,IL,60680,MAJOR GIFT PROSPECT PIPELINE & ANNUAL FUND LETTERS,0,45862,30000,15862
201740169349300564,370661211,BENTZ WHALEY FLESSNER INC,7251 OHMS LANE,MINNEAPOLIS,MN,55439,CAMPAIGN COUNSEL,0,0,0,40281
201740169349300564,370661211,BENTZ WHALEY FLESSNER INC,7251 OHMS LANE,MINNEAPOLIS,MN,55439,FEASIBILITY STUDY FOR CAPITAL CAMPAIGN,0,0,0,54319
201730139349301653,560532303,RUFFALO NOEL LEVITZ,PO BOX 3018,CEDAR RAPIDS,IA,52406,CONSULTATION,false,0,26224,-26224
201700319349300425,131628149,Reeher Llc,165 Wesrern Avenu North,Saint Paul,MN,55102,Fundraising Agent,0,0,5833,-5833
201700319349300425,131628149,Dr Alfonso Wyatt,175 60 Underhill Avenue,Fresh Meadows,NY,11365,Executive Coaching,0,0,6750,-6750
201700319349300425,131628149,Blackbaud Inc,2000 Daniel Drive,Charleston,SC,29462,Fundraising Analyst,0,0,6950,-6950
201700319349300425,131628149,Joseph W Morrisey III,5 Roebling Street,Brooklyn,NY,11211,Campaign Design,0,0,9000,-9000
201700319349300425,131628149,Luis O Bravo,1715 Carpenter Street,Philadelphia,PA,19146,Campaign Design,0,0,9000,-9000
201700319349300425,131628149,Imodules Software Inc,PO Box 25671,Overland Park,KS,66225,Website Designer,0,0,16500,-16500
201700319349300425,131628149,Columbia University,116th Street and Broadway,New York,NY,10027,Telemarketing,0,141511,57324,84187
201700319349300425,131628149,Development Guild Ddi Inc,233 Harvard Street,Suite 107,Brookline,MA,02446,Campaign Counsel,0,0,182887,-182887
201710329349300221,042111203,Pentera Inc,8650 Commerce Park,Suite G,Indianapolis,IN,46268,Planned giving consulting,0,0,14691,-14691
201710329349300221,042111203,Thomas Dolan,5 Townsend Circle,West Boylston,MA,01583,Campaign consulting,0,0,12185,-12185
201730409349301703,750827409,RUFFALOCODY HOLDINGS LLC,DBA RUFFALO NOEL LEVITZ,PO BOX 3018,221 3RD AVE SE,CEDAR RAPIDS,IA,524063018,FDNRAISER,false,66875,-66875
201710389349301511,340714629,Ruffalo Noel Levitz,PO Box 718,Des Moines,IA,50303,PHONE SOL.,false,133164,100923,32241
201710389349301511,340714629,Campbell and Company,1 East Wacker Drive,Chicago,IL,60601,Consulting,false,144480
201710129349300306,410695509,RUFFALO NOEL LEVITZ LLC,PO BOX 3018,CEDAR RAPIDS,IA,52406,PHONATHON CALL SYSTEM,0,0,10723,0
201710129349300306,410695509,CAMPBELL & COMPANY,ONE WACKER DR SUITE 2100,CHICAGO,IL,60601,STRATEGIC COUNSEL & CASE DEVELOPMENT,0,0,48032,0
201710129349300306,410695509,LIPMAN HEARNE INC,PO BOX 88634 DEPT A,CHICAGO,IL,60680,CAMPAIGN COMMUNICATIONS PROJECT,0,0,17000,0
201643589349300414,131740468,Lester's Inc,19 Business Park Drive,Branford,CT,06405,Phonathon,0,85914,10768,75146
201643589349300414,131740468,Comunity Counseling Services Co LLC,461 Fifth Avenue,3rd Floor,New York,NY,10017,Consultants for Capital Campaign,0,0,216000,-216000
201730449349301208,135596846,RUFFALO NOEL LEVITZ LLC,65 KIRKWOOD NORTH RD SW,CEDAR RAPIDS,IA,52406,MANAGE & CONDUCT PHONE/EMAIL SOLICITATION,0,64760,25177,39583
201700419349301750,141468399,The Stockade Consulting Group Inc,650 Franklin Street Suite 201,Schenectady,NY,12305,FUNDRAISING,false,36579,27714,8865
201720349349300952,540505922,Chris Withers,896 Dogwood Dell Lane,Midlothian,VA,23113,Consultant for the Lynchburg College Office of Advancement,0,0,43961,-43961
201710269349301261,390806263,Campbell & Company,One E Wacker Dr,Ste 2100,Chicago,IL,60601,Campaign consulting,0,0,34691,-34691
201710269349301261,390806263,David Lawrence,35 Main St,Newcastle,ME,04553,Major gift consulting,0,0,15315,-15315
201710399349300621,382410852,Ruffalo Noel Levitz,1025 Kirkwood Parkway,Cedar Rapids,IA,52404,Phone Solicitation,0,127879,98929,28950
201700129349300715,620518288,Thompson and Associates,112 Westwood Pl Suite 250,Brentwood,TN,370275327,Estate planning consulting,0,0,66000,-66000
201700069349300600,381619831,BT Irwin LLC,2075 W Big Beaver Suite 222,Troy,MI,48084,Grantwriting,false,72000,-72000
201710099349300431,410698301,DATA STRATEGY CORPORATION,1907 EAST WAYZATA BLVD 170,WAYZATA,MN,55391,ANNUAL FUND COMMUNICATION,0,67300,41625,25675
201710099349300431,410698301,DONALD A CAMPBELL & COMPANY,ONE EAST WACKER DRIVE,CHICAGO,IL,60601,PHILANTHROPIC MARKET STUDY - CONSULTING,0,0,33787,-33787
201720459349301537,610444650,AMERGENT,9 CENTENNIAL DR,PEABODY,MA,01960,DONOR AND ACQUISITION AND RETENTION,false,473072,-473072
201720459349301537,610444650,ADVISORY BOARD CO,PO BOX 79461,BALTIMORE,MD,212790461,"RESEARCH, CONSULTING AND MANAGEMENT SERVICES",false,19500,-19500
201720459349301537,610444650,Alexancer Haas Martin and Partners Inc,3520 Piedmont Rd NE Ste 300,Atlanta,GA,30305,Consulting Services,false,37812,-37812
201700249349300700,580566143,Dr John S Burd,2900 Club Place,Gainesville,GA,30506,Consultant/Contractor soliciting gifts of art,0,138135,24000,114135
201700249349300700,580566143,Coxe Curry & Associates,191 Peachtree Street NE,Atlanta,GA,30303,Consultant for Capital Campaign,0,0,174039,-174039
201710399349300631,440545280,GRENZEBACH GLIER ASSOCIATE,CONSULTING,false,0,49097,0
201710399349300631,440545280,RUFFALO NOEL LEVITZ,PHONE-A- THON,false,98179,26160,72019
201710449349301216,390806297,Campbell and Company,One East Wacker Drive Suite 2100,Chicago,IL,60601,0,0,66586,66586
201700319349300110,370864020,Ramona Munsell & Associates LLC,5208 Village Parkway,Rogers,AR,727588199,Services in connection with securing federal grant funds,0,925726,46069,879657
201710269349301071,860711495,Westfall Speake,PO Box 341,Suwanee,GA,30024,Special event,false,777160,180296,596864
201710269349301071,860711495,Westfall Gold,PO Box 341,Suwanee,GA,30024,Special event,false,67394
201710269349301071,860711495,Westfall Group,PO Box 341,Suwanee,GA,30024,Special event,false,65109
201710269349301071,860711495,Westfall Prod,PO Box 341,Suwanee,GA,30024,Special event,false,30000
201720409349301417,370673484,RUFFALO NOEL LEVITZ LLC,PO BOX 718,DES MOINES,IA,50303,CONSULTING,0,140229,63400,76829
201720409349301417,370673484,ODELL SIMMS & LYNCH INC,93 SPRING HILL ROAD,TYSONS CORNER,VA,22182,CONSULTING,0,0,15000,-15000
201730449349302358,560530242,CAPITAL DEVELOPMENT SERVICES,111 HAMPTON WOODS LANE,RALEIGH,NC,27607,Fundraising,0,2197729,20087,2177642
201730469349303273,580566205,RH BOLTON,GALA CONSULTANT,false,421500,15000,406500
201700799349300310,135562314,Ruffalo Noel Levitz,1025 Kirkwood Parkway SW,Cedar Rapids,IA,52404,Telefundrai sing,false,163353,374436,211083
201700799349300310,135562314,Community Counseling Service,527 Madison Ave,5th Floor,New York,NY,10022,consulting,false,0,12500,12500
201700899349300720,620488046,Allegiant Direct,278 Franklin Road,Suite 290,Brentwood,TN,37027,Direct mail,0,546778,149986,396792
201710459349302281,430356250,THE WILKINSON GROUP LLC,CONSULTING,false,45000,74998,0
201710459349302281,430356250,RUFFALO NOEL LEVITZ,TELE- FUNDRAISING,false,84330,52725,31605
201730749349300843,390806196,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,PHON-A-THON,0,34277,25142,9135
201720699349300957,410795255,The Focus Group,521 A1A Beach Blvd,St Augustine,FL,32080,Raise funds for capital campaign,0,494447,37557,456890
201710449349302236,470378777,Meyer Partners LLC,1701 E Woodfield Rd Ste 425,Schaumburt,IL,601735313,Consultant on direct mail programs,0,418155,49508,368647
201710449349302236,470378777,Gonser Gerber LLP,1776 Legacy Cir Ste 100,Naperville,IL,605631673,Fundraising Consultant,0,0,61144,-61144
201730709349300313,204811544,jeffrey l cohen,9143 samoset trail,skokie,IL,60076,general,0,978478,16000,962478
201710489349300226,470376551,Steier Group,10844 Old Mill Road,Omaha,NE,68154,campaign planning,0,0,27993,-27993
201710799349300201,750851900,RuffaloCody LLC,1025 KIRKWOOD,CEDARRAPID,IA,52404,Fundraising,false,210022,204022,6000
201710799349300201,750851900,PURSUANT GROUP,PO BOX 203421,DALLAS,TX,75320,FUNDRAISING,false,123006,116920,6086
201720469349302942,237179639,MCALLISTER & QUINN LLC,1030 15TH ST NW 590,WASHINGTON,DC,20005,GRANT CONSULTANT,0,0,73982,-73982
201710519349300216,391399196,Wilson Bennett Technology,140 Professional Dr,Cabot,AR,72023,Consult on Phone-Athon,0,0,88000,-88000
201710519349300216,391399196,Lighthouse Production,1010 Waube Lane,Green Bay,WI,54304,Campaign Celebration,0,0,11729,-11729
201740459349302144,710239576,ShareMedia Services,PO Box 46695,Eden Prairie,MN,55344,Share-a-Thon Radio Talent,0,1119414,28362,1091052
201710739349300781,941156599,Ruffalo Noel Levitz LLC,PO Box 718,Des Moines,IA,50303,Phonathon,0,160818,133313,27505
201720689349300642,590737882,THE FOCUS GROUP,521 A1A BEACH BLVD,ST AUGUSTINE,FL,32080,CONSULTING,false,82253
201720549349300302,420680335,GRENZEBACH GLIER & ASSOCIATES,PO BOX 88277,CHICAGO,IL,60680,CAMPAIGN FEASABILITY STUDY,0,0,82290,-82290
201740459349301984,480547846,WILSON BENNETT TECHNOLOGY,PHONATHON,false,108169,27208,80961
201720629349300812,160743942,LEGACY LEADERS CORPORATION,1350 FLAMINGO RD SUITE 728,LAS VEGAS,NV,89119,CAMPAIGN TO DISCUSS PLANNED GIVING WITH ALUMNI,0,0,20000,0
201700589349300105,420707114,PRO COM,PO BOX 27,LAMONI,IA,50140,TELEMARKETING FUNDRAISING,0,31443,15315,16128
201740449349300139,420681046,RUFFALO NOEL LEVITZ,1025 PARKWAY SW,CEDAR RAPIDS,IA,52404,"RESEARCH, MAIL, EMAIL",0,146139,52478,93661
201740549349300724,620476666,REED CONSULTING,11933 SOUTHRIDGE DRIVE,LITTLE ROCK,AR,72212,PAYMENTS FOR CONSULTING SERVICES,0,0,78000,-78000
201740549349300724,620476666,WILSON-BENNETT TECHNOLOGY,140 PROFESSIONAL DR 2,CABOT,AR,72023,PAYMENTS FOR FUNDRAISING SERVICES,0,0,30000,-30000
201740549349300724,620476666,BRIAN LACY ASSOCIATES,3122 GANNETT STREET,HOUSTON,TX,77025,PAYMENTS FOR CONSULTING SERVICES,0,0,3459,-3459
201740549349300724,620476666,DOUG CARPENTER,431 S MAIN ST STE 302,MEMPHIS,TN,38103,PAYMENTS FOR CONSULTING SERVICES,0,0,131062,-131062
201700419349301605,410693960,Ruffalo Noel Levitz,1025 Kirkwood Pkwy SW,Cedar Rapids,IA,50303,Call center solitication,0,0,52071,-52071
201700419349301605,410693960,The Advisory Board Company,PO Box 718,Dec Moines,IA,50303,Consulting,0,0,19845,-19845
201740739349300774,730739626,The Timothy Group Inc,1663 Sutherland Dr SE,Grand Rapids,MI,495084904,Fundraising consulting,0,2207138,61879,2145259
201740739349300774,730739626,Byron R Whisler,10850 Church Street 1203,Rancho Cuamonga,CA,91730,Fundraising consulting,0,0,10500,-10500
201730339349300208,231352698,Wilson Bennett,PHONATHON,false,57992,33365,24627
201730739349300033,986001062,Susannah Forkun,Tod House,Wheatley Road,Oxford,UK,OX33 1EH,Fundraising consultancy,0,0,88619,-88619
201730469349302593,240795406,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,PHONATHON,0,113111,83754,29357
201730469349302593,240795406,SNAVELY ASSOCIATES,112 W FOSTER AVE 401,STATE COLLEGE,PA,16801,CAPITAL CAMPAIGN CONSULTANT,0,0,71500,71500
201710469349300746,383001876,J Milito and Associates,1133 Maplegrove Dr NW,Grand Rapids,MI,49504,Telephone solicitation,0,202614,29332,173282
201730239349301008,240795495,THE CREATIVE GROUP,PO BOX 545,LANGHORNE,PA,19047,EVENT MANAGEMENT,0,1020045,34410,985635
201710589349300526,410693977,Bentz Whaley Flessner,7251 Ohms Lane,Minneapolis,MN,55439,Campaign Planning Counsel Services,0,0,18696,18696
201720529349300707,362167048,GRENZEBACH GLIER ASSOC,55 W WACKER DR,CHICAGO,IL,60601,CONSULTING,false,100599
201720529349300707,362167048,LOIS L LINDAUER SEARCHES LLC,420 BOYLSTON ST,BOSTON,MA,02116,CONSULTING,false,68695
201720529349300707,362167048,BLACKBAUD INC,2000 DANIEL ISLAND DR,CHARLSTON,SC,29492,SOFT. ANAY,false,47155
201720529349300707,362167048,DIAMOND MARKETING SOLUTIONS,1318 MOMENTUM PL,CHICAGO,IL,60689,MARKETING,false,57572
201700879349300920,410693979,Langley Innovat,3719 Sprigg Street N,Frederick,MD,21704,Consulting,false,20650
201700879349300920,410693979,false
201700879349300920,410693979,false
201710869349300841,042620216,BRAVERMAN FUNDRAISING COUNSEL INC,32 CANDLEWOOD LANE,WELLS,ME,04090,FUNDRAISING CONSULTANT,0,0,96000,-96000
201740599349300729,741109748,ROYALL & COMPANY,1920 EAST PARHAM ROAD,RICHMOND,VA,23228,ANNUAL GIVING CAMPAIGNS,0,219042,80493,138549
201740599349300729,741109748,WILSON-BENNETT TECHNOLOGY INC,140 PROFESSIONAL DRIVE STE 2,CABOT,AR,72023,ANNUAL FALL/SPRING CALLING CAMPAIGNS,0,91235,49390,41845
201730909349300763,042103585,BENEFACTOR GROUP,450 S FRONT ST,COLUMBUS,OH,43215,FUNDRAISING COUNSEL,0,0,76401,-76401
201721109349301007,381358014,Wilson-Bennett Technology Inc,140 Professional Dr Ste 2,Cabot,AR,72023,Phonathon,0,235605,68970,166635
201720989349300607,250965376,MEYER PARTNERS LLC,1701 E WOODFIELD RD SUITE 425,SCHAUMBURG,IL,60173,ANNUAL FUND CONSULTANT,0,310000,111929,198071
201711039349301511,221508627,RUFFALO NOEL LEVITZ,TELEMKTING,false,80378,62635,17744
201711039349301511,221508627,GRAHAM PELTON ASSOCIATES INC,STATEGIC ADVICE,false,0,39602,-39602
201711039349301511,221508627,ROYAL COMPANY,RECRUITMENT,false,0,259759,-259759
201731109349300828,250496976,Ruffalo Noel Levitz LLC,PO Box 3018,Cedar Rapids,IA,52406,Fundraising,0,192792,141361,51431
201741329349306599,042463847,Alyssa Walker,5715 S Blackstone Ave 1,Chicago,IL,60637,Grant Writing,0,853340,27952,825388
201741329349306599,042463847,William R Hausman,10 Wallace Road,Rockport,MA,01966,Comprehensive Campaign Planning,0,0,48000,-48000
201741329349306599,042463847,The Stelter Company,PO Box 5228,Des Moines,IA,50305,Comprehensive Campaign Planning,0,0,5460,-5460
201741329349306599,042463847,The Pursuant Group,5151 Belt Line 900,Dallas,TX,75254,Consulting,0,0,29250,-29250
201741329349306599,042463847,Auburn Theological Seminary,3041 Broadway,New York,NY,10027,Comprehensive Campaign Planning,0,0,5000,-5000
201711029349300736,750800689,RUFFALOCODY LLC,65 KIRKWOOD NORTH RD SW,CEDAR RAPIDS,IA,524063018,TELEMARKET,false,501712,375442,126270
201711029349300736,750800689,BURSON-MARSTELLER US,230 PARK AVENUE SOUTH,NEW YORK,NY,100031528,CONSULTING,false,203113,-203113
201711029349300736,750800689,MARTS LUNDY INC,1200 WALL STREET WEST,LYNDHURST,NJ,07071,CONSULTING,false,126320,-126320
201711029349300736,750800689,PARADIGM FOUR INC,4780 ASHFORD DUNWOODY RD STE A415,ATLANTA,GA,30338,CONSULTING,false,23877,-23877
201740909349300524,340714818,SUDDES GROUP FOR IMPACT LLC,6655 EAGLE CREEK LANE,OSTRANDER,OH,43061,"CAMPAIGN PREP-MESSAGING,TRAINING,TRACKING AND DOCUMENTATION.",0,0,231121,-231121
201731079349301178,440567385,JACK HAYS,SEE PART IV,true,41448
201731079349301178,440567385,REV GRANVILLE H WATSON JR,SEE PART IV,true,44273
201731079349301178,440567385,STEPHEN WHISLER,SEE PART IV,true,12000
201701089349300625,590624440,RUFFALO Noel,1025 Kirkwood Pkwy SW,Cedar Rapids,IA,52404,Phonathon,false,112167,61000,51167
201701089349300625,590624440,Pentera Inc,8650 Commerce Pk,Indianapolis,IN,46268,Planned giving,false,21338
201701089349300625,590624440,Givecampus,903 G Street SE,Washington,DC,20003,Giving day page host,false,69911,7348,62563
201701089349300625,590624440,false
201701119349300805,420703280,RUFFALO NOEL LEVITZ,65 KIRKWOOD N RD SW,CEDAR RAPIDS,IA,52404,OUTSOURCE OF PHONATHON,0,75232,25413,49819
201711049349300601,560556753,ROYALL & COMPANY,1920 EAST PARHAM ROAD,RICHMOND,VA,23228,FUNDRAISING CONSULTING,0,0,21184,-21184
201711049349300601,560556753,HANOVER RESEARCH COUNCIL,4401 WILSON BLVD 4TH FLOOR,ARLINGTON,VA,22203,GRANT RESEARCH,0,0,49650,-49650
201711049349300601,560556753,JACKSON GROUP INC,PO BOX 1662,HICKORY,NC,28603,ALUMNI SURVEYS,0,0,5950,-5950
201721089349300217,231352648,Constellation Adv LLC,82 Colonial Drive,Newtown,PA,18940,campaign initiative,false,0,46000,0
201711079349300116,560547511,RUFFALO NOEL LEVITZ,65 KIRKWOOD NORTH RD SW,CEDAR RAPIDS,IA,52404,ALUMNI CALLING,0,33009,32434,575
201701099349300840,221494428,RUFFALOCODY,PO BOX 3018,CEDAR RAPIDS,IA,524063018,FUNDRAISING,false,44976,51576,-6600
201701099349300840,221494428,Community Counselling Service,527 Madison Avenue,5th Floor,NEW YORK,NY,10022,FUNDRAISING,false,85350,-85350
