object_id,ein,Dsc,BkVlAmt,MthdVltnCd
201810469349300946,741400699,REAL ESTATE,24323811,F
201810469349300946,741400699,MINERAL RIGHTS,953186,F
201830599349301618,620544854,investments,4455112,F
201821149349300752,581845423,Investment in Lease,72366210,C
201830319349300923,131628149,Deposits with Trustees,36953620,F
201821039349300542,951684793,Student Loans,8002142,C
201821039349300542,951684793,Employee Housing Investment,4572359,C
201821039349300542,951684793,Investment Assets whose use is limited,3372927,F
201821219349300217,480543734,STUDENT LOANS RECEIVABLE,1713664,C
201841069349301554,420680412,Student loans,5305252,F
201841069349301554,420680412,Cash and Cash Equivalents,325282,F
201830789349300138,480730814,Student Loan Receivables,3099785,C
201821079349301552,420707124,"STUDENT NOTES RECEIVABLE, NET",2520838,F
201830999349300628,620475691,Private Equities,1612996,F
201830999349300628,620475691,US Equities,30337895,F
201830999349300628,620475691,International Equities,12433322,F
201830999349300628,620475691,Fixed Income,21264296,F
201830999349300628,620475691,REITS,29654,F
201830999349300628,620475691,Cash and Cash Equivalents,4047647,F
201830999349300628,620475691,Other Investments,141772,F
201810409349300321,383001876,Mutual funds,37708412,F
201810409349300321,383001876,Hedge funds,3999183,F
201810409349300321,383001876,Private equity,3098458,F
201810409349300321,383001876,Real estate,1050000,F
201810409349300321,383001876,Cash and cash equivalents,98288,F
201841089349300814,450306841,STUDENT NOTES RECEIVABLE,1156764,F
201810799349301031,431742297,Annuity,301000,C
201810799349301031,431742297,Money Market,2597,F
201801319349301940,381360586,Student loan receivable loan,17040952,C
201801319349302720,231352213,CASH & EQUIVALENTS,7695063,F
201801319349302720,231352213,GOVERNMENT SECURITIES,31399708,F
201801319349302720,231352213,CORPORATE BONDS,49001722,F
201801319349302720,231352213,COMMON & PREFERRED STOCK,11489833,F
201801319349302720,231352213,MUTUAL FUNDS,415603457,F
201801299349302860,560543261,INTERCOMPANY INVESTMENT,1517866,F
201831089349300728,941279803,Land,5085160,F
201841359349302159,221508627,CASH & CASH EQUIVALENTS,1311204,F
201841359349302159,221508627,MONEY MARKET FUNDS,62972,F
201841359349302159,221508627,CORPORATE STOCKS,9278139,F
201841359349302159,221508627,CORPORATE BONDS,2135085,F
201841359349302159,221508627,MUTUAL FUNDS,14819023,F
201841359349302159,221508627,CLOSED END FUNDS,954097,F
201841359349302159,221508627,US GOVERNMENT SECURITIES,2586576,F
201841359349302159,221508627,LIMITED PARTNERSHIPS,958543,F
201801349349304915,230596940,BOARD DESIGNATED INVESTMENTS,23935284,F
201801349349304915,230596940,ASSETS LIMITED AS TO USE,6733638,F
201801349349304915,230596940,LONG-TERM INVESTMENTS,90654741,F
201801349349304915,230596940,OTHER INVESTMENTS,35009403,F
201821349349310612,951246140,STUDENT LOANS,8803210,C
201821349349305152,231352651,ASSETS WHOSE USE IS LIMITED,24636472,F
201821349349305152,231352651,SHORT-TERM INVESTMENTS,132586377,F
201821349349305152,231352651,LONG-TERM INVESTMENTS,568428116,F
201821349349309542,560532296,Art Collection,2709821,F
201811279349301476,340714629,STUDENT LOANS,4022228,F
201811279349301476,340714629,KBS LLC,18470216,F
201801249349301310,510175975,NEW BRONX CAMPUS,43001000,C
201801309349302225,310537486,INVESTMENT IN JOINT VENTURES,142050333,C
201831359349306048,231352152,CASH & CASH EQUIVALENTS,822062,F
201831359349306048,231352152,PERPETUAL TRUSTS,47515691,F
201831359349306048,231352152,EQUITY INVESTMENTS,8007774,F
201831359349306048,231352152,CONSTRUCTION FUND,28884353,F
201831359349306048,231352152,WORKING CAPITAL FUND,86100013,F
201821359349311802,911160585,student loans,482258,C
201821359349311802,911160585,Science Building,1282295,C
201821359349311802,911160585,Investments in HUBS and HULL,1375350,C
201801359349309395,941196211,ARTWORK,9557500,F
201821359349302247,581357177,INVESTMENT IN FOREIGN CAMPUS,44796201,C
201831909349300238,640306253,INVESTMENTS IN RELATED PARTIES,62478014,C
201831359349306623,741613878,INVESTMENTS - JOINT VENTURE,384928761,F
201831359349306623,741613878,INVESTMENTS,62646986,F
201831359349306623,741613878,NOTES RECEIVABLE,17416718,F
201811359349309121,426081293,STUDENT LOANS,9859413,F
201801359349308680,570314374,NMTC Leverage Loan,5548550,F
201811359349309891,150532200,Deposits with trustees of debt obligations,74865093,C
201831349349301578,231352294,CASH AND CASH EQUIVALENTS,283585,F
201831349349301578,231352294,ISSUES,2593213,F
201831349349301578,231352294,DOMESTIC EQUITIES,2316439,F
201831349349301578,231352294,MUTUAL FUNDS; EQUITY FUNDS,15386961,F
201831349349301578,231352294,MUTUAL FUNDS;FIXED INCOME FUND,7571806,F
201831349349301578,231352294,MUTUAL FUNDS; COMMODITIES FUND,650280,F
201831349349301578,231352294,FUND-OF-FUNDS,6342910,F
201831349349301578,231352294,FIXED INCOME FUNDS,5487029,F
201831349349301578,231352294,EQUITY FUNDS,7182538,F
201842269349301024,440577118,INT IN NA OF TAX EXEMPT SUBS,207720383,C
201822239349300402,951246140,STUDENT LOANS,8803210,C
201811789349300936,410684657,STUDENT LOANS,5863944,F
201841349349303669,620202000,INVESTMENTS IN ART COLLECTIONS,15227950,F
201841349349303669,620202000,INVESTMENT IN AFFILIATE,49346725,F
201841349349303669,620202000,REAL ESTATE HELD FOR INVESTMENT,515950,F
201841349349308379,540573802,DONATED ASSETS-LAND,890709,F
201841349349308379,540573802,DONATED ASSETS-DRANE FIELD TRUST,26731,F
201841349349308379,540573802,DONATED ASSETS-COX COLLECTION BOOKS,10000,F
201841349349308379,540573802,DONATED ASSETS-JACOB'S LADDER,6000,F
201841349349308379,540573802,DONATED ASSET-COLORADO BOOKSTORE DONATION,23828,F
201841349349308379,540573802,DONATED ASSET-ALPHA SPHERE,34867,F
201842259349301734,570339444,MEMBERSHIP IN PALMETTO HEALTH,346261594,C
201822269349300422,060646715,Investment in Endowment LLC,87308906,F
201811359349311806,630302179,REAL ESTATE,15984298,F
201803169349302920,042104451,LAND HELD FOR INVESTMENT - BOARD DESIGNATED FOR ENDOWMENT,18800000,F
201823199349301952,221487322,LIMITED USE,3658556,F
201823199349301952,221487322,LIMITED USE,291599,F
201823199349301952,221487322,LIMITED USE,892426,F
201823199349301952,221487322,EQUITIES; LIMITED USE,325501,F
201823199349301952,221487322,CORPORATE BONDS; LIMITED USE,444387,F
201823199349301952,221487322,LIMITED USE,2845348,F
201823199349301952,221487322,LIMITED USE,2019000,F
201823199349301952,221487322,LIMITED USE,178472,F
201823199349301952,221487322,ACCRUED INTEREST; LIMITED USE,117027,F
201823199349301952,221487322,LIMITED USE,4913000,F
201823199349301952,221487322,CASH & CASH EQUIVALENTS,4419915,F
201823199349301952,221487322,MUTUAL FUNDS - FIXED INCOME,11450000,F
201823199349301952,221487322,MUTUAL FUNDS - EQUITY,25974000,F
201823199349301952,221487322,EQUITIES,7001376,F
201823199349301952,221487322,CORPORATE BONDS,14233000,F
201823199349301952,221487322,U.S. GOVERNMENT OBLIGATIONS,8160000,F
201823199349301952,221487322,CERTIFICATES OF DEPOSIT,715000,F
201823199349301952,221487322,ALTERNATIVE INVESTMENTS,5191000,F
201823199349301952,221487322,STATE OF ISRAEL GOVT BONDS,500,F
201823199349301952,221487322,ACCRUED INTEREST,179000,F
201823199349301952,221487322,ASSETS HELD BY RELATED ORG.,6146091,F
201823199349301957,221487173,CASH & CASH EQUIVALENTS,18403888,F
201823199349301957,221487173,INCOME SECURITIES,15317071,F
201823199349301957,221487173,MORTGAGE RESERVE FUND,13460384,F
201823199349301957,221487173,LEASE AGREEMENTS,15358145,F
201823199349301957,221487173,INVESTMENTS IN JOINT VENTURES,6253034,F
201823199349301957,221487173,EHMC FOUNDATION,61969652,F
201823189349310367,370661223,METHODIST MEDICAL CENTER FOUNDATION,32702228,F
201823189349310367,370661223,CENTRAL ILLINOIS WORK INJURY RESOURCE,709784,F
201823189349310367,370661223,GREATER PEORIA SPECIALTY HOSPITAL,-780324,F
201823189349310367,370661223,CENTRAL ILLINOIS ENDOSCOPY CENTER,6585669,F
201823189349310367,370661223,CENTRAL ILLINOIS CANCER CARE CENTER,1367100,F
201823189349310367,370661223,REHABILITATION THERAPY SERVICES,1476115,F
201823189349310367,370661223,MMCI ORTHOPEDIC CO-MANAGEMENT COMPANY,120669,F
201823189349310367,370661223,OTHER INVESTMENTS,1349566,F
201813119349301411,570324916,Wells Fargo,29666321,F
201813119349301411,570324916,Charitable Trust,587233,F
201813119349301411,570324916,Annuity Contracts,113524,F
201813119349301411,570324916,Real Estate,104496,C
201813119349301411,570324916,Various Stock,607,C
201823199349311082,550526150,Malpractice Fund,50138417,F
201823199349311082,550526150,Malpractice Fund,1347830,C
201823199349311082,550526150,Recruitment/Student Loan,2270984,C
201823199349311082,550526150,Workers Comp Self Insured Fund,360515,F
201823199349311082,550526150,Investments Other,6980961,C
201823199349311082,550526150,2013 Note Project Fund,36775166,F
201833059349301843,362310478,Student Loan Portfolio,6347367,F
