object_id,ein,Dsc,Amt
201733149349303603,410698301,ANNUITIES PAYABLE,228592
201713189349313481,351358522,Federal income taxes
201713189349313481,351358522,RETIREMENT OBLIGATION,2036945
201713189349313481,351358522,KEY DEPOSITS,185
201713189349313481,351358522,LEGAL RESERVES,75941
201713199349318201,953104298,REFUNDABLE RENT DEPOSITS,23000
201723199349303797,273343277,accrued wages & taxes,37360
201723199349303797,273343277,SCHOOL NURSE UNEARNED REVENUE,235
201723489349300207,620548913,FEDERAL GOVERNMENT FOR STUDENT LOAN,308557
201733189349308343,201612906,INTEREST RATE SWAP VALUATION,8228752
201733189349308343,201612906,SECURITY DEPOSITS,12229
201733189349308343,201612906,LOAN COSTS,-1199980
201723469349300327,237032625,FEDERAL STUDENT LOAN PAYABLE,113970
201723389349300157,590624459,Agency Funds Payable,1677969
201723389349300157,590624459,Private Loan Funds Payable,1524854
201723389349300157,590624459,Obligations Under Capital Leases,1949602
201723389349300157,590624459,Governmental Loan Funds Payable,1508598
201733189349311103,421351526,DUE TO AFFILIATES,763623
201723479349300827,350869063,ANNUITIES & TRUST PAYABLE,601797
201723479349300827,350869063,REFUNDABLE STUDENT LOAN FUNDS,1563674
201723479349300827,350869063,DEPOSITS,19004
201713149349301601,136171197,ACCRUED INTEREST PAYABLE,14355556
201713149349301601,136171197,FEDERAL LOAN CAPITAL ADVANCES,4746766
201713149349301601,136171197,EMPLOYEE RELOCATION LOANS,68463150
201713149349301601,136171197,POST RETIREMENT HLTH BENF OBLI,11942224
201713149349301601,136171197,DUE TO RELATED ORGS NET,202736046
201713149349301601,136171197,INSURANCE CLAIMS,164813200
201713149349301601,136171197,457B PLAN,51407333
201713149349301601,136171197,DUE TO NYCH&H CORP.,4077806
201723199349309337,810661056,101 E REDLANDS BLVD,14674442
201723199349309337,810661056,125 CLUB CENTER DRIVE,8700000
201723199349309337,810661056,195 E REDLANDS BLVD,2679850
201723199349309337,810661056,MT VIEW PLAZA,13375000
201723199349309337,810661056,WH PARKING STRUCTURE,13104764
201723199349309337,810661056,125 CLUB CENTER DRIVE BUILD OUT,9219775
201703179349301205,560767736,ADVANCE TUITION & ROOM DEPOSITS,842912
201703179349301205,560767736,LINE OF CREDIT,669869
201703179349301205,560767736,ANNUITY PAYABLE,397234
201703179349301205,560767736,OBLIGATIONS UNDER CAPITAL LEASE,79449
201703179349301205,560767736,OTHER,9206
201723199349312827,611531458,Federal income taxes
201723199349312827,611531458,TAX LIABILITIES,20110
201733149349304118,941570130,U.S. GOVERNMENT GRANTS REFUNDABLE,50206
201723199349316142,461549605,ACCRUED SALARIES,12702
201723199349316142,461549605,PAYROLL TAX LIABILITIES,5056
201713189349310926,810994377,DUE TO AFFILIATES,250207
201723389349300437,540575812,US Gov't advances for student loans,3907369
201723389349300437,540575812,Derivitave contract liability,214017
201723389349300437,540575812,Pension and other retirement benefits,1329986
201723389349300437,540575812,Annuity and life income obligations,170764
201733189349313563,473609601,DORM ROOM RENTAL DEPOSIT,1200
201733179349307033,471994752,SECURITY DEPOSIT,500
201733149349300543,390978445,US GOVERNMENT GRANTS REFUNDABLE,2880103
201733149349300543,390978445,DEPOSITS HELD IN CUSTODY,436350
201733149349300543,390978445,ASSETS RETIREMENT OBLIGATION,323192
201733149349300543,390978445,OTHER LIABILITY - BOYS AND GIRLS CLUB,1000000
201743459349300439,840442429,Fed Advance for Student Loans,155639
201743459349300439,840442429,Construction Cost Payable,3194664
201743459349300439,840442429,Deposits Held for Others,230504
201703189349312500,261901554,CB&T VISA,5477
201723199349317422,956137481,Payable Under Trust Agreement,6000
201703189349312670,330728290,Federal income taxes
201703189349306125,020223955,Refundable Advances,1250642
201723329349300802,560530251,REFUNDABLE GOVERNMENT LOAN FUNDS,2570245
201723329349300802,560530251,ANNUITIES PAYABLE,427492
201723329349300802,560530251,LIABILITY UNDER TRUST AGREEMENTS,1427753
201723329349300802,560530251,ASSET RETIREMENT OBLIGATION,1240143
201723329349300802,560530251,capital lease obligations,162867
201723329349300722,350868101,FUNDS HELD FOR OTHERS,2410716
201723329349300722,350868101,LIABILITY FOR DERIVATIVE CONTR,1367220
201723329349300722,350868101,LIABILITY FOR ANNUITY CONTRACT,618046
201723329349300722,350868101,LINE OF CREDIT,2000000
201713139349300211,200617900,"DUE TO FREEDOM FORUM/NEWSEUM, INC.",1080378
201723259349300002,041843040,INTEREST RATE SWAPS,11555641
201723259349300002,041843040,LIFE INCOME OBLIGATIONS,19702911
201723259349300002,041843040,POST RETIREMENT AND SEPARATION,6140939
201723259349300002,041843040,FIN 47 OBLIGATION,19843651
201743199349318474,260337511,Other current liabilities,3440
201743199349318474,260337511,Rounding,1
201743199349318474,260337511,Student Advances,48925
201713199349309401,930433696,Capital Lease Obligation,191332
201713199349309401,930433696,ANNUITIES PAYABLE,261152
201743199349307739,231352626,student deposits and advances,1214634
201743199349307739,231352626,advances from federal government - student loans,523047
201743199349307739,231352626,annuities payable,43623
201743199349307739,231352626,Capital Lease Obligation,449376
201723329349300637,750808791,DEPOSITS AND OTHER LIABILITIES,6782951
201723329349300637,750808791,RESERVE FOR SPLIT INTEREST,598759
201743189349312319,953921204,LONG TERM DEBT,1795430
201743189349312319,953921204,SECURITY DEPOSIT PAYABLE & PREPAID,10450
201713179349307886,912163512,DUE TO TRUMAU,50
201713189349303286,390806325,Liabilities Under Split Interest Agreements,906883
201713189349303286,390806325,Deferred Compensation,831341
201713189349303286,390806325,Asset Retirement Obligation,2552015
201713189349303286,390806325,U.S. Government Grants Refundable,2407075
201713189349303286,390806325,Other Liabilities,58715
201723179349302037,430471057,PENSION LIABILITY,8060762
201743199349303459,201116697,CONTRACTS & RETAINAGE PAYABLE,1107399
201743199349303459,201116697,DEFERRED REVENUES - STUDENT RENTS,661205
201743199349303459,201116697,ACCRUED INTEREST-BONDHOLDERS,206582
201723179349306102,263031521,DUE TO RED LAKE BAND OF CHIPPEWA INDIANS,735451
201713199349306141,470938240,SIMPLE IRA W/H,4413
201733229349300208,741994810,Due to victoria college,168018
201703469349300115,620812782,ACCOUNTS PAYABLE SCA/OS,414
201703129349302310,364500805,DEVELOPMENT FUNDS PAYABLE,127286
201703129349302310,364500805,EXCHANGE DONATIONS PAYABLE,9435
201703129349302310,364500805,SECURITY DEPOSIT,6565
201703349349300500,510109178,ADVANCED TUITION & FEES,2734362
201703349349300500,510109178,STUDENT DEPOSITS,284757
201703349349300500,510109178,ACCRUED PAYROLL,797667
201703349349300500,510109178,OTHER LIABILITIES,15607
201703349349300500,510109178,DEFERRED REVENUE,36053
201733329349300768,750851900,Deposits and Other Liabilities,8275093
201733329349300768,750851900,Reserve for Split Int Agreements,19549795
201733329349300768,750851900,DEBT ISSUANCE COST AND BOND PREMIUM,1341954
201703189349301430,541863192,DEFERRED COMPENSATION,316736
201703189349301430,541863192,FAIR VALUE OF HEDGE,1047369
201703189349301430,541863192,SECURITY DEPOSITS,48268
201703189349301430,541863192,RENTS PAID IN ADVANCE,18353
201713199349315336,204775521,Accounts Payable - Related Party,390064
201703189349303740,263740964,Federal income taxes
201703189349303740,263740964,LINE OF CREDIT PNC,18306
201703189349303740,263740964,Due to IRS installment agreement
201713199349317246,880320324,Rent Deposits,4650
201723149349303207,472237488,Capital Leases,11461612
201723149349303207,472237488,Accrued Rent,887641
201723149349303207,472237488,Lease Incentive Obligation,343662
201723149349303207,472237488,Operating Lease FMV Adjustment,8892793
201723149349303207,472237488,Federal Perkins Loans,50000
201723149349303207,472237488,Earn Out Agreement Liability with ED,7610000
201723149349303207,472237488,Due to ECMC Foundation,117832
201723149349303207,472237488,Deferred Grant Revenue,5179590
201723149349303207,472237488,State Grant Funds Liability,821172
201723149349303207,472237488,"Notes payable to ECMC Group, Inc."
201723149349303207,472237488,"Due to ECMC Group, Inc."
201723149349303207,472237488,Due to Educational Credit Management Corporation
201723149349303207,472237488,Deferred Compensation Plan Liability
201713109349300526,150532053,DEFERRED COMPENSATION,206028
201713109349300526,150532053,DEFERRED RENT,51778
201703319349300450,260030436,CONSTRUCTION LOAN,345000
201703319349300450,260030436,LINE OF CREDIT,99846
201703319349300450,260030436,LOANS PAYABLE-OTHER,48000
201733389349300373,383771471,SCHOLARSHIP PAYABLE,40350
201733409349300858,610492351,ANNUITY ADVANCES,474761
201713329349300326,580619030,Refundable advances from the Federal government,204473
201713329349300326,580619030,Refundable advances from food service providers,1318514
201743229349300704,454675669,Payroll tax liabilities,2603
201703119349302515,540129860,MARK-TO-MARKET SWAP VALUE,80846
201703119349302515,540129860,LIABILITY UNDER ANNUITY AND TRUST AGREEMENT,49466
201703119349303165,362310478,Advances from federal government for student loans,8871634
201703049349300120,350715530,ASSETS HELD FOR OTHERS,362199
201703049349300120,350715530,ANNUITIES AND TRUSTS PAYABLE,1055256
201703049349300120,350715530,ADVANCES FOR FEDERAL LOANS,0
201703049349300120,350715530,INTEREST RATE SWAP AGREEMENTS,5153
201703079349300225,237275328,ASB PROGRAMS,7291
201703079349300225,237275328,AVIATION CLUB,2081
201703079349300225,237275328,BOOSTER CLUB,14126
201703079349300225,237275328,PTK,9133
201703079349300225,237275328,STUDENT NURSES FUND,9063
201703079349300225,237275328,GSA,96
201703079349300225,237275328,JATP PROGRAM,10455
201703079349300225,237275328,AMT PROGRAM,48
201703079349300225,237275328,AVIATION,456
201703079349300225,237275328,BASEBALL AUCTION,2528
201703079349300225,237275328,EDUCATION DEPARTMENT,114
201703079349300225,237275328,HIGH SCHOOL AND BEYOND,783
201703079349300225,237275328,JATP FUND,127
201703079349300225,237275328,JATP TSUNAMI FUND,815
201703079349300225,237275328,MUSIC DEPARTMENT,655
201703079349300225,237275328,NURSING FUND,112
201703079349300225,237275328,STAFF DEVELOPMENT,1987
201703079349300225,237275328,VOLUNTEER LITERACY PROGRAM,3804
201703079349300225,237275328,PROGRAM DEVELOPMENT,89
201703079349300225,237275328,STEM-IN,4600
201703079349300225,237275328,DREAMERS,29
201703079349300225,237275328,ENGLISH LAB & WRITING CONTEST,500
201703079349300225,237275328,MEN'S BASKETBALL PROGRAM,100
201703329349300735,586055244,LINE OF CREDIT,250000
201703329349300735,586055244,DUE TO DOE,194750
201703329349300735,586055244,UNEARNED TUITION,82574
201703329349300735,586055244,CAPITAL LEASE OBLIGATIONS,34445
201733349349300008,237424429,OBLIGATION UNDER INTEREST RATE SWAP,1642
201713319349300121,330934393,MORTGAGE PAYABLE,351726
201703139349301520,370706154,INTEREST RATE SWAP AGREEMENT,445314
201703139349301520,370706154,CONDITIONAL ASSET RETIREMENT OBLIGATION,1373625
201703139349301520,370706154,CAPITAL LEASE OBLIGATION,9603809
201703139349301520,370706154,STUDENT DEPOSITS,547073
201703139349301520,370706154,ANNUITIES PAYABLE,353613
201743429349300034,710430687,PARROTT TRUST LIABILITY - CRUT,236355
201743429349300034,710430687,PARROTT TRUST LIABILITY - CRAT,214446
201743429349300034,710430687,ACCRUED EXPENSES,128307
201743429349300034,710430687,TRAVEL DEPOSITS,30000
201743429349300309,386080947,STUDENT DEPOSITS,28391
201743429349300309,386080947,ANNUITY LIABILITY,105789
201733459349301168,910654200,TENANT DEPOSITS,26920
201733459349301168,910654200,PAYABLE TO RELATED TAX EXEMPT FOUNDATION,253564
201733459349301168,910654200,TRUST FUNDS HELD FOR OTHERS,323280
201733459349301168,910654200,UNITRUST AGREEMENT LIABILITY,33803
201733459349301168,910654200,ANNUITIES PAYABLE,125385
201743199349309429,942933165,DEPOSITS,197032
201723319349300137,381977050,UNEMPLOYMENT LIABILITY,41241
201723319349300137,381977050,EXEC. COMPENSATION FUND,27326
201723319349300137,381977050,RETIREMENT CONTRIBUTIONS,271
201723319349300137,381977050,PSYCHOLOGY BOOK RESERVE,-89
201810239349300321,750959996,RENT DEPOSITS,21389
201820329349301602,660177776,Loans Payable,64381653
201820329349301602,660177776,Deferred Compensation,6254537
201820329349301602,660177776,Student Deposits,109034
201800399349300300,610444763,Annuities Payable,135556
201800399349300300,610444763,Other Liabilities,663719
201800399349300300,610444763,Advances from Federal Goverment for Student Loans,518573
201733209349301023,260069167,ANNUAL LEAVE,414466
201733209349301023,260069167,STUDENT DEPOSITS,75030
201820089349300342,010211497,Government Advances for Student Loans,2326000
201820089349300342,010211497,Annuity Obligations,12239000
201820089349300342,010211497,Post Retirement Benefit Obligation,38287000
201820089349300342,010211497,Asset Retirement Obligation,4979000
201743559349301209,953156658,CAPITAL LEASE PAYABLE,63120
201743559349301209,953156658,DEPOSIT PAYABLE,326048
201743559349301209,953156658,LINE OF CREDIT,290000
201810309349300611,951916051,Trust and Annuity Liabilities,970930
201733529349300313,381619831,REFUNDABLE GOVT LOAN PROGRAM,657083
201733529349300313,381619831,COMPENSATION AND RELATED BENEFITS,88547
201733529349300313,381619831,STUDENT DEPOSITS,206801
201733529349300313,381619831,ACCRUED INTEREST,124797
201840389349301314,410693960,Annuities and Unitrusts,1285594
201733549349300833,610445823,Deposits and agency funds,878802
201733549349300833,610445823,Interest payable,17894
201733549349300833,610445823,Annuities payable,1941713
201733549349300833,610445823,Trust obligations,337760
201733549349300833,610445823,Federal government advances for student loans,3831744
201830309349300513,620476666,Student Deposits,474425
201830309349300513,620476666,Unearned Tuition and Fees,1890351
201830309349300513,620476666,Amounts Held in Custody for Others,600862
201830309349300513,620476666,Refundable Government Loan Funds,661244
201830309349300513,620476666,Derivative Instruments,1180585
201702879349300015,770495439,Payroll Liability,17343
201702879349300015,770495439,Rent Deposit,3000
201702879349300015,770495439,Rounding,1
201702879349300015,770495439,Tuition Advance,287331
201800439349300340,391399196,Student Deposits Held in Trust,240125
201800439349300340,391399196,Postretirement benefit cost,5772262
201800439349300340,391399196,Capital Lease,91631
201810139349300201,141889101,Federal income taxes
201810139349300201,141889101,Tenant deposits,7118
201810139349300201,141889101,Credit cards payable,16904
201810239349300501,580644897,FUNDS HELD FOR OTHERS,112513
201810389349300041,390806202,Prepaid room and other deposits,641223
201810389349300041,390806202,Obligation under capital lease,464591
201810389349300041,390806202,refundable student loans,893599
201731669349301043,043009002,Employer Payroll deductions
201731669349301043,043009002,Accrued taxes and expenses
201810169349301241,330611334,Federal income taxes
201713499349300956,596046500,CAPITAL LEASE OBLIGATIONS,16186354
201713499349300956,596046500,REFUNDABLE GOVERNMENT LOANS,4636651
201713499349300956,596046500,ANNUITIES PAYABLE,2017699
201840189349301104,952882724,Unearned Tuition,3359377
201830119349300128,370661217,Capital lease obligations,333013
201830119349300128,370661217,Liability for split-interest agreements,168505
201830119349300128,370661217,Deposits held for others,49674
201800269349301025,420680404,SPLIT INTEREST AGREEMENTS,3541049
201800269349300310,420772559,US GOVERNMENT GRANTS REFUNDABLE,2514004
201800269349300310,420772559,STUDENT AND OTHER DEPOSITS,1323068
201800269349300310,420772559,ANNUITIES PAYABLE,532098
201800269349300310,420772559,BOND DISCOUNT,-119429
201743159349300434,464645902,DUE TO ANDERSON CENTER FOR AUTISM,374907
201810469349301506,930386908,Post retirement benefits payable,26680433
201810469349301506,930386908,Liability for split-interest agreements,12506606
201810469349301506,930386908,Refundable loan programs,2611364
201810469349301506,930386908,Asset retirement obligation,3049161
201810469349301506,930386908,Swap derivative,1325840
201810469349301506,930386908,Other,1378358
201701709349300165,741994810,DUE TO VICTORIA COLLEGE,16629
201723499349301167,261251815,"NOTE PAYABLE, NET",655290
201723499349301167,261251815,LINE OF CREDIT,100000
201800259349300735,042108346,PREPAYMENTS AND DEPOSITS,5303427
201800259349300735,042108346,ASSETS HELD FOR FEDERAL PERKINS LOAN PROGRAM,56497
201830379349300323,200180768,Bank Overdraft,10465
201733499349301258,550357056,REFUNDABLE ADVANCES,1229782
201733499349301258,550357056,SPLIT INTEREST OBLIGATIONS,1116440
201723079349302042,954559065,PAYROLL TAX PAYABLE,-1151
201731709349300858,760057699,Deferred Rent,19200
201820329349300137,344430762,Liability under CRT,9459
201820329349300137,344430762,Asset Retirement Obligation,178996
201820329349300137,344430762,Govt Advances for Student Loan Program,932484
201820329349300307,560657294,FEDERAL PORTION PERKINS LOANS DUE,345835
201820329349300307,560657294,INTEREST RATE SWAP LIABILITY,950568
201820329349300307,560657294,STUDENT DORM DEPOSITS,193160
201820329349300307,560657294,ANNUITY LIABILITY,86630
201820329349300307,560657294,STUDENT ENROLLMENT DEPOSITS,192110
201810299349300601,060943492,Federal income taxes
201810299349300601,060943492,Buyer escrow,150000
201810389349300641,350868127,Obligations under capital leases,2943780
201810389349300641,350868127,US Government student loan funds,953270
201810389349300641,350868127,Asset retirement obligations,400914
201810389349300641,350868127,Split interest trusts,203716
201810389349300641,350868127,Custodial funds,409317
201741659349300744,730590036,INTERCOMPANY PAYABLE,490241
201701719349300330,451859686,PAYROLL LIABILITIES,13694
201810459349301626,610444650,FUTURE PYMT LIAB FOR ANNUITIES,12776600
201810459349301626,610444650,AGENCY FUNDS,660872
201810459349301626,610444650,REVOCABLE GIFT AGREEMENTS,61000
201810459349301626,610444650,WORKERS COMP - LONG TERM PORTION,120000
201810459349301626,610444650,INTEREST RATE SWAP,5083000
201810459349301626,610444650,457(B) PLAN,276547
201810459349301626,610444650,Asset Retirement Obligation LT,982501
201810459349301626,610444650,Deferred Financing Expenses,-430462
201810459349301626,610444650,Capital Lease Obligations
201820179349300207,112357063,LOANS PAYABLE,202807
201810459349300646,056015988,ADVANCE TUITION AND OTHER DEPOSITS,176487
201840309349300614,620599339,FEDERAL STUDENT LOAN FUNDS,165559
201830449349300723,530199507,REFUNDABLE ADVANCES,841798
201830449349300723,530199507,OBLIGATION UNDER CAPITAL LEASE,837699
201830449349300723,530199507,CONDITIONAL ASSET RETIREMENT,633609
201713499349300541,231501197,Deposits held in custody,204195
201713499349300541,231501197,Gift Annuity Liability,78897
201713499349300541,231501197,Refundable Loan Programs,2233040
201713499349300541,231501197,Capital Lease Payable,708283
201721719349300042,472702558,PAYROLL TAX LIABILITIES,221
201743529349300814,990255042,DEPOSITS,86890
201743549349300414,750827421,Stu depositsrefundable advances,636234
201743549349300414,750827421,Annuity obligation,2425715
201743549349300414,750827421,Amt held on behalf of others,20271
201743549349300414,750827421,Liab under split-int agreements,1713787
201743549349300414,750827421,Asset retirement obligations,718102
201743549349300414,750827421,Liab for pension benefits,14091648
201722869349300927,440552049,Annuities Payable,2605373
201722869349300927,440552049,Funds Held for Others,702945
201722869349300927,440552049,Loan Fund Payable,1079949
201820369349300447,150532239,Annuities and Deferred Giving Obligations,4441779
201820369349300447,150532239,Federal Student Loans,2968106
201820369349300447,150532239,Accrued Pension and postretirement obligations,3818981
201820369349300447,150532239,Capital lease,117008
201820369349300447,150532239,Conditional Asset Retirement Obligation,4678896
201820369349300447,150532239,Unamortized Premium and Deferred Financing,7422269
201820159349300002,461192687,DEFERRED RENT,13682
201830469349302168,430817015,FUNDS HELD IN CUSTODY FOR OTHE,103379
201830469349302168,430817015,ACCRUED POSTRETIREMENT BENEFIT,134604
201830469349302168,430817015,FEDERAL PROGRAMS REFUNDABLE,24995
201830469349302168,430817015,SWAP CONTRACT LIABILITY,213619
201723569349300637,382385150,CONDITIONAL ASSET RETIREMENT OBLIGATION,23009
201723569349300637,382385150,NOTE PAYABLE,449097
201810379349301191,730579264,Government advances refundable,746325
201810379349301191,730579264,Asset retirement obligation,984513
201810379349301191,730579264,Post-retirement benefits obligation,3212000
201701739349301200,952988463,Related Party Payables,1610
201800449349301825,390806154,Annuity Obligations,95235
201800449349301825,390806154,Refundable advances from the U.S. Government,758986
201800449349301825,390806154,Interest rate swap,207180
201840449349300234,042152671,REFUNDABLE US GOVERNMENT STUDENT LOANS,1019254
201723569349300417,480548361,ANNUITIES PAYABLE,26344
201723569349300417,480548361,U.S. GOVERNMENT GRANTS REFUNDABLE,778206
201800329349300120,271870108,INTERCOMPANY PAYABLE,1082532
201800329349300120,271870108,DEFERRED RENT,853818
201703549349300115,020223339,UNAMORTIZED FACILITIES FINANCING,600000
201703549349300115,020223339,DEFERRED MANAGEMENT SERVICES,314946
201703549349300115,020223339,NHHEFA LOAN,188156
201703549349300115,020223339,COPIER LEASE,36351
201703549349300115,020223339,OTHER LIABILITIES,8998
201703549349300115,020223339,POSTAGE METER LEASE,8848
201743529349300854,566061483,HVAC PURCHASE,21965
201743529349300854,566061483,VENDING MACHINE PURCHASE,4876
201743529349300854,566061483,CAPITAL LEASE,1832
201820439349300337,310747997,Student Credit Balances,152057
201820439349300337,310747997,Advances from Federal gov't for student loans,772751
201820439349300337,310747997,Indebtedness,3967263
201820439349300337,310747997,Unearned grants,22550
201820439349300202,042104258,Conditional Asset Retirement Obligations,399003
201820439349300202,042104258,Fair Value of Interest Rate Swap,4149866
201820439349300202,042104258,Perkins Advances,2643818
201820439349300202,042104258,Annuity Payment Obligations,1551869
201713499349300606,237069575,Employee Future Benefit,15160452
201713499349300606,237069575,Accrued Decommisioning,6508914
201713499349300606,237069575,Other Long term Liabilities,392251
201743539349300929,640923875,DEFERRED GRANT INCOME,24010239
201743539349300929,640923875,SECURITY DEPOSITS,325
201743199349302244,954366755,TENANTS DEPOSITS,26675
201743199349302244,954366755,DUE TO CESNA ALUMNI,3500
201743199349302244,954366755,ACCRUED EXPENSE,20179
201743199349302244,954366755,STUDENT DEPOSITS,24197
201743199349302244,954366755,VACATION PAYABLE,21175
201830119349301263,952113260,ACCRUED EMPLOYEES SALARIES & BENEFITS,869415
201830119349301263,952113260,CAPITAL LEASE OBLIGATIONS,806245
201703549349300335,300639724,DUE TO MATCH CHARTER PUBLIC SCHOOL,368924
201703549349300335,300639724,"DUE TO THE MATCH FOUNDATION, INC.",237009
201733499349300803,611103422,ANNUITY OBLIGATION,150000
201733499349300803,611103422,STUDENT ADVANCE PAYMENTS,50486
201703229349300400,800454615,ACCRUED PAYROLL TAXES,1439
201743179349300339,362167773,DEPOSITS HELD FOR OTHERS,223497
201743179349300339,362167773,SWAP LIABILITY,1257283
201743179349300339,362167773,457(B) PLAN LIABILITIES,826194
201743179349300339,362167773,STUDENT AND OTHER DEPOSITS,1071984
201820119349301017,381498763,CONSTRUCTION OBLIGATION,3045000
201820119349301017,381498763,FAIR VALUE OF INTEREST RATE SWAP,2791610
201820119349301017,381498763,GOVERNMENT GRANTS REFUNDABLE,253371
201820119349301017,381498763,DEPOSITS HELD FOR OTHERS,204272
201820119349301017,381498763,CAPITAL LEASE OBLIGATION,144791
201820119349301017,381498763,ANNUITIES PAYABLE,24757
201743139349301844,470418641,STUDENT DEPOSITS,62188
201743139349301844,470418641,PREPAID TUITION,58090
201743139349301844,470418641,FEDERAL ADVANCES FOR STUDENT LOANS,679259
