object_id,ein,FndrsrActvtyInf_PrsnNm,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,FndrsrActvtyInf_ActvtyTxt,FndrsrActvtyInf_FndrsrCntrlOfFndsInd,FndrsrActvtyInf_RtndByCntrctrAmt
201920639349300507,480777079,WILSON AND BENNET,FUNDRAISING,false,252019,55000,197019
201920639349300507,480777079,KELLER MCINTYRE AND ASSOCIAT,FUNDRAISING,false,66000
201920639349300507,480777079,E-TEAM SPONSOR,FUNDRAISING,false,57829,12883,44946
201911019349300236,941156628,Community Counselling Service Co LLC,527 Madison Avenue 5th Floor,New York,NY,10022,Fundraising consulting,false,25657287,457100,25200187
201911019349300236,941156628,Ruffalo Noel Levitz LLC,PO Box 718,Des Moines,IA,503030718,Phonathon and Consulting,false,239920,525692,-285772
201911019349300236,941156628,GiveCampus Inc,903 G St SE,Washington,DC,20003,Crowdfunding Platform,false,95927,16500,79427
201911019349301001,480730814,Hartsook Companies Inc,PO Box 21647,Shawnee Mission,KS,66225,Consulting & Introductions to Potential Donors,0,0,84542,-84542
201930809349300813,135562314,Ruffalo Noel Levitz,1025 Kirkwood Parkway SW,Cedar Rapids,IA,52404,Telefundrai sing,false,149243,355867,206624
201930739349300018,530196583,RUFFALO NOEL LEVITZ LLC,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,PHONE PROGRAM,0,133897,167365,-33468
201900649349300920,420680372,MCALLISTER & QUINN LLC,1030 15TH ST NW STE 590,WASHINGTON,DC,20005,"SEE LINE 2B, COLUMN (V) RESPONSE",0,217739,82998,134741
201940939349300234,590859121,Witzleben Associates,Consulting,false
201900499349300015,610444650,AMERGENT,9 CENTENNIAL DR,PEABODY,MA,01960,"Amergent, a full-service direct response fundraising agency, provides a variety of services to Berea College including analysis of acquired and existing donor data, strategy for in-house and donor acquisition pieces, management of donor acquisition direct mail and digital efforts, and consultation for in-house digital marketing.",false,5521,535167,-529646
201940359349300349,561065978,FINANCIAL PLANNING MINISTRY,2010 MAIN STREET,IRVINE,CA,926147265,"A PROGRAM TO ASSIST IN ""PLANNED GIVING"" BY SETTING UP AN EST",0,0,29260,0
201900959349300810,630288811,Ruffalo Noel Levitz LLC,1025 Kirkwood Parkway SW,Cedar Rapids,IA,52404,Phone-A-tho n/ Give Day,false,309664,92800,216864
201940949349300609,741159753,RUFFALO NOEL LEVITZ,65 KIRKWOOD N RD SW PO BOX 3018,CEDAR RAPIDS,IA,524063018,ON CAMPUS PHONE MANAGEMENT,false,348687,304520,44167
201940949349300609,741159753,EAB Royall & Company - Advancement Services Inc,1920 East Parham Road,Richmond,VA,23228,ADVANCEMENT MARKETING SERVICES,false,200000,94239,105761
201900539349300615,941585735,RUFFALO NOEL LEVITZ,221 3RD AVE SE STE 10,CEDAR RAPIDS,IA,52401,TELEMARKETING,0,62789,52776,10013
201940569349300924,350868095,JOHNSON GROSSNICKLE ASSOCIATES,CONSULTING,false,57604
201940999349300414,362169157,WILSON-BENNETT TECH INC,206 W PLAZA BLVD SUITE C,CABOT,AR,72023,PHONATHON,false,37918,33698,4220
201940929349300744,410695524,Reeher LLC,VB Box 159 PO Box 9202,Minneapolis,MN,554809202,Advancement Consultant,0,0,67420,-67420
201940929349300744,410695524,Bentz Whaley Flessner and Associates Inc,7251 Ohms Lane,Minneapolis,MN,55439,Advancement Consultant,0,0,33159,-33159
201940929349300744,410695524,Wilson-Bennett Technology Inc,PO Box 717,Cabot,AR,72023,Software Calling System,0,0,78500,-78500
201940929349300744,410695524,Evangelical Lutheran Church in America,PO Box 71256,Chicago,IL,606941256,Lutheran Planned Giving Partnership Fee,0,0,13211,-13211
201910949349301021,410695527,BENTZ WHALEY FLESSNER INC,7251 OHMS LANE,MINNEAPOLIS,MN,55439,CAPITAL CAMPAIGN STRATEGIES AND PROSPECTING,0,0,69221,-69221
201940329349300849,370864020,Ramona Munsell & Associates LLC,5208 Village Parkway,Rogers,AR,727588199,Services in connection with securing federal grant funds,0,1347068,45215,1301853
201803139349303700,260833212,AMERICAN PHILANTHROPIC LLC,18 N CHURCH STREET,STE 2,WESTCHESTER,PA,19380,false,20000,-20000
201911629349300016,370662594,RUFFALO NOEL LEVITZ LLC,65 KIRKWOOD NO RD SW,CEDAR RAPIDS,IA,52406,TELEFUNDRA,false,142088,24580,117508
201911629349300016,370662594,GIVE CAMPUS INC,903 G ST SE,WASHINGTON,DC,20003,CROWD FUND,false,277304,22587,254717
201833389349300933,840442429,The Richard Norman Co,113 E Market Street,Leesburg,VA,20176,Consulting,false,113843,-113843
201912279349300316,980391928,USA FRIENDS OF TEL AVIV UNIVERSI,FUNRAISING,true,23226500,3300800,19925700
201912279349300316,980391928,ISRAEL FRIENDS OF TEL AVIV UNIVERSI,FUNDRAISING,true,18299900,1041600,17258300
201912279349300316,980391928,CANADA FRIENDS OF TEL AVIV UNIVERSI,FUNDRAISING,true,4685100,567000,4118100
201912279349300316,980391928,UNITED KINGDOM FRIENDS OF TAU,FUNDRAISING,true,14290900,641600,13649300
201912279349300316,980391928,FRANCE FRIENDS OF TEL AVIV UNIVERSI,FUNDRAISING,true,2502400,144300,2358100
201912279349300316,980391928,ARGENTINA FRIENDS OF TEL AVIV UNIVE,FUNDRAISING,true,1673000,88900,1584100
201912279349300316,980391928,AUSTRALIA FRIENDS OF TEL AVIV UNIVE,FUNDRAISING,true,1161600,337900,823700
201912279349300316,980391928,MEXICO FRIENDS OF TEL AVIV UNIVERSI,FUNDRAISING,true,115600,33600,82000
201912279349300316,980391928,BRAZIL FRIENDS OF TEL AVIV UNIVERSI,FUNDRAISING,true,212000,16500,195500
201912279349300316,980391928,SWITZERLAND FRIENDS OF TEL AVIV UNI,FUNDRAISING,true,1929300,26600,1902700
201911359349311616,042103547,Greater Public,Fundraising Consultant,false,20062
201911359349311616,042103547,KLJD Consulting,Fundraising Consultant,false,8967
201911359349311616,042103547,Upstatement LLC,Fundraising Consultant,false,10601
201940089349300964,420680408,Ruffalo Noel Levitz LLC,PO Box 718,Des Moines,IA,50303,Phone-a-thon,0,46129,27104,19025
201940089349300964,420680408,EAB-Advancement Services,PO Box 603519,Charlotte,NC,28260,"Fall, holiday, and spring appeals",0,13275,27465,-14190
201940089349300964,420680408,Crescendo Interactive Inc,110 Camino Ruiz,Camarillo,CA,93012,Planned giving website and newsletter,0,0,5500,-5500
201911359349311821,910565553,Ruffalo Noel Levitz LLC,1025 Kirkwood Parkway SW,Cedar Rapids,IA,52404,Coordinated telemarketing fundraiser,0,57931,37432,20499
201900739349300245,440589787,WESTFALL GOLD,75 FOURTEENTH STREET NE,SUITE 3050,ATLANTA,GA,30309,CONSULTING,false,0,48532,-48532
201900739349300245,440589787,THE FOCUS GROUP INC,521 A1A BEACH BOULEVARD,ST AUGUSTINE,FL,32080,CONSULTING,false,0,51851,-51851
201901269349300335,240795445,MARTS AND LUNDY,1200 WALLSTREET WEST,LYNDHURST,NJ,07071,CAMPAIGN STRATEGY,false,226176
201901269349300335,240795445,STELTER COMPANY,10435 NEW YORK AVENUE,DES MOINES,IA,50322,MAILING STRATEGY,false,49863
201901269349300335,240795445,SULLIVAN AND COMPANY MKTG,450 W 14TH STREET 12TH FLOOR,NEW YORK,NY,10014,CAMPAIGN STRATEGY,false,175000
201900189349301135,237069575,DCG Philantropic (Ice Facility),N/A,N/A,SK,SK,CA,N/A,Personal Contact,1,2676837,44016,2632821
201900189349301135,237069575,DCG Philantropic (Educational),NA,NA,NA,NA,CA,NA,Feasibility,1,0,6934,-6934
201900189349301135,237069575,KEA Canada,NA,NA,NA,NA,NA,CA,NA,Consulting,1,707036,168534,538502
201931349349309638,042103558,Reeher LLC,370 Wabasha St N Suite 1200,Saint Paul,MN,55102,Fundraising software,false,75513,-75513
201931349349309638,042103558,Carter Halliday Associates,107 South Street 5D,Boston,MA,02111,Profession al services,false,28323,-28323
201931349349309638,042103558,Michael Grinley,PO Box 611,Goshen,MA,01032,Profession al services,false,15375,-15375
201931349349309638,042103558,Ronald Joyce,39 Oakwood Drive,Yarmouth,ME,04096,Consultant,false,21745,-21745
201931349349309638,042103558,Give Campus Inc,903 G Street,Washington,DC,20003,Profession al services,true,2523134,200490,2322644
201902779349301265,260833212,AMERICAN PHILANTHROPIC LLC,18 N CHURCH STREET,STE 2,WESTCHESTER,PA,19380,false,20000,-20000
201921149349300707,231352648,Constellation Adv LLC,campaign initiative,false
201910739349301401,240795406,SNAVELY ASSOCIATES,112 W FOSTER AVE 401,STATE COLLEGE,PA,16804,CAPITAL CAMPAIGN CONSULTANT,0,0,39762,0
201910469349301391,440545914,GONSER GERBER LLP,CONSULTANT,false,104693
201900449349301255,391399196,Snavely Associates LTD,112 West Foster Avenue,Suite 401,State College,PA,168041139,Consult on Strategic Campaign,0,0,87486,-87486
201900449349301255,391399196,Ruffalo Noel Levitz,PO Box 718,Des Moines,IA,503030718,Consult on Phone-athon,0,0,56956,-56956
201900449349301255,391399196,Mark Kronholm Consulting,PO Box 19649,Mineeapolis,MN,55419,Consult on Campaign,0,0,14451,-14451
201813189349311571,420730347,RUFFALO NOEL LEVITZ LLC,1025 KIRKWOOD PARKWAY SW PO BOX 301,CEDAR RAPIDS,IA,52404,TELE-FUNDRAISING,0,92406,44621,47785
201920779349300837,620475691,Alexander Haas Martin & Partners,3520 Piedmont Road NE Suite 300,Atlanta,GA,30305,Professional consulting on fundraising campaign for the College.,0,1621916,61571,1560345
201813189349307481,390806297,CAMPBELL AND COMPANY,ONE EAST WACKER DRIVE SUITE 2100,CHICAGO,IL,60601,CAMPAIGN COUNSEL,0,0,51290,0
201931349349301278,591083502,Ruffalo Noel Levitz LLC,1025 Kirkwood Parkway SW,Cedar Rapids,IA,52406,"Design, manage, run Phonathon",0,13867,17511,-3644
201931349349301278,591083502,Grenzebach Glier & Associates Inc,401 North Michigan Avenue Ste 2800,Chicago,IL,60611,Consult/assist development of fundraising campaign,0,0,29284,-29284
201833189349308858,470377991,MCALLISTER & QUINN LLC,1030 15TH STREET NW SUITE 590 WEST,WASHINGTON,DC,20005,CONSULTING GRANT DEVELOPMENT,0,0,98450,0
201833189349308858,470377991,THE STELTER COMPANY,11159 AURORA AVENUE,DES MOINES,IA,50322,CONSULTING,0,0,16752,0
201803189349311545,221508627,RUFFALO NOEL LEVITZ,CROWDFNDING,false,5140,15127,0
201803189349311545,221508627,PEACOCK PRINTING GRAPHICS,DIRECT MAIL,false,2855,18111,0
201803189349311545,221508627,THE STOCKADE GROUP,TELEMKTING,false,80457,50700,29757
201803189349311545,221508627,SNAVELY ASSOC,DIRECT MAIL,false,273834,79052,194782
201803189349311545,221508627,ROYALL COMPANY,RECRUITMENT,false,0,266318,0
201803189349311545,221508627,COMMUNITY COUNSELLING SERVICE,STRATEGIC ADVICE,false,0,95000,0
201931349349308368,231352630,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,PHONE SOLICITATION PROGRAM,0,100282,227845,-127563
201940739349300829,420680335,GRENZEBACH GLIER & ASSOCIATES,PO BOX 88277,CHICAGO,IL,60680,CAMPAIGN FEASABILITY STUDY,0,0,51258,-51258
201931299349301553,341018992,GRENZEBACH GLIER & ASSOCIATES,401 NORTH MICHIGAN AVENUE,CHICAGO,IL,60611,CONSULTING SERVICES,false,0,15971,-15971
201931299349301553,341018992,ROGER CERNE,7690 MOUNTAIN ASH DRIVE,CONCORD,OH,44060,Pro Solicitation,false,0,119140,-119140
201901309349304190,580566243,COX CURRY ASSOCIATES,FUNDRAISING CAMPAIGN,false,81249
201901309349304190,580566243,COMMUNITY COUNSELING SERVICE CO,FUNDRAISING CONSULTANT,false,85812
201901309349304190,580566243,RUFFALOCODY,FUNDRAISING MANAGEMENT,false,5000
201931349349306263,520705392,WILSON-BENNETT TECHNOLOGY,PHONATHON,false
201931349349306263,520705392,WILSON-BENNETT TECHNOLOGY,SOFTWARE LICENSE,false
201911239349300421,390806202,BENTZ WHALEY FLESSNER & ASSOCIATES,7251 OHMS LANE,MINNEAPOLIS,MN,55439,CAPITAL CAMPAIGN INTERNAL ASSESSMENT AND FEASIBILITY STUDY,0,0,57563,-57563
201931059349301338,231526668,MCALLISTER QUINN,1368 N WASHINGTON AVE,SCRANTON,PA,18509,GRANT DEVELOPMENT CONSULTANT,0,172823,109727,63096
201931059349301338,231526668,JEROLD PANAS LINZY AND PARTNERS,500 N MICHIGAN AVENUE,CHICAGO,IL,60611,COMPREHENSIVE CAMPAIGN STRATEGY CONSULTANT,0,0,186339,-186339
201931059349301338,231526668,TEDESCO AND AFFLLIATES LLC,DBA DONORSEARCH 11245 DOVEDALE COUR,MARRIOTSVILLE,MD,21104,WEALTH SCREENING,0,0,8300,-8300
201900639349300210,590624458,Ruffalo Noel Levitz,1025 Kirkwood Pkw,CedarRapids,IA,52404,Campaign Management,0,876628,557078,319550
201911239349300801,231657958,RUFFALOCODY,PO BOX 718,DES MOINES,IA,503030718,PHONE SOLICITATIONS,0,13554,22737,5547
201911239349300216,231177930,PENTERA INC,8650 COMMERCE PARK PLACE SUITE G,INDIANAPOLIS,IN,46268,SOLICITATION,0,0,29852,0
201911239349300216,231177930,CREATIVE COMMUNICATION ASSOCIATES LLC,2 THIRD STREET SUITE 250,TROY,NY,12180,CONSULTING,0,0,169612,0
201911239349300216,231177930,GRENZEBACH GLIER & ASSOCIATES INC,PO BOX 775324,CHICAGO,IL,60677,CONSULTING,0,0,44972,0
201901339349305650,941279798,RUFFALO NOEL LEVITZ,FUNDRAISING,false
201901339349305650,941279798,DEVELOPING COMMUNITIES,FUNDRAISING,false
201931289349302063,141468399,The Stockade Consulting Group Inc,650 Franklin Street Suite 201,Schenectady,NY,12305,FUNDRAISING,false,17566,19173,-1607
201911359349302371,350868125,ROYALL COMPANY,FUNDRAISING,false,318573,138240,180333
201941359349311639,810235407,GONSER GERBER,1776 LEGACY CIR,NAPERVILLE,IL,60563,GENERAL CONSULT,0,0,26386,0
201911359349301301,840402510,WASHBURN & MCGOLDRICK,950 NEW LONDON RD STE 210,NEW YORK,NY,12110,CAMPAIGN CONSULTING,0,0,32564,0
201911359349301301,840402510,THE STELTER COMPANY,10435 NEW YORK AVE,DES MOINES,IA,53022,MARKET RESEARCH AND STRATEGY,0,0,12030,0
201911359349301301,840402510,OLOGIE,447 E MAIN ST,COLUMBUS,OH,43215,CAMPAIGN STRATEGY,0,0,3800,0
201911359349301301,840402510,REEHER LLC,165 WESTERN AVE N STE 8,ST PAUL,MN,55102,SOFTWARE AND ANALYTICS,0,0,102648,0
201911359349301301,840402510,ARTS CONSULTING GROUP INC,292 NEWBURY ST STE 315,BOSTON,MA,02115,CONSULTING AND ANALYTICS,0,0,6756,0
201911359349301301,840402510,BLACKBAUD INC,200 DANIEL ISLAND DR,CHARLESTON,SC,45015,CONSULTING AND RESEARCH,0,0,25995,0
201931269349301128,480547846,WILSON-BENNETT TECHNOLOGY IN,PHONATHON,false,55523,21486
201940499349300504,231413680,RUFFALO NOEL LEVITZ,PO BOX 718,DES MOINES,IA,50303,SOLICITOR,0,31398,25187,6211
201930989349301303,260152908,SARA CATZ,PO BOX 18882,IRVINE,CA,92623,GRANT WRITING,false,28442
201911349349302061,240795686,STEEGE THOMSON COMMUNICATIONS,4606 SPRUCE STREET,PHILADELPHIA,PA,19139,CAMPAIGN MARKETING,0,0,191114,0
201911349349302061,240795686,WASHBURN & MCGOLDRICK,950 NEW LOUDON ROAD STE 210,LATHAM,NY,12110,CAMPAIGN CONSULTING,0,0,34206,0
201911349349302061,240795686,IMODULES SOFTWARE INC,PO BOX 25671,OVERLAND PARK,KS,66225,LICENSE AND CONSULTING SERVICE,0,0,19579,0
201911349349302061,240795686,CRESCENDO INTERACTIVE INC,110 CAMINO RUIZ,CAMARILLO,CA,93012,GIFTLEGACY SERVICE AND UPGRADE,0,0,5893,0
201911349349310151,823882005,Generis,6455 E Johns Crossing Ste 275,Johns Creek,GA,30097,0,9246,22685,-13439
201901339349305860,150532082,GRENZENBACH GLIER AND ASSOCIATES,200 S Michigan Ave Suite 2100,Chicago,IL,60604,Consulting,false,103649,-103649
201901339349305860,150532082,JFM Group LLC,629 Fifth Avenue Suite 106,Pelham,NY,10803,CABARET EVENT MGMT,false,2899025,177500,2721525
201901339349305860,150532082,Community Counseling Service co LL,527 Madison Avenue 5th Floor,New York,NY,10022,Consulting,false,365000,-365000
201901339349305860,150532082,Brian Chapman,285 W 110th St 4C,New York,NY,10026,Consulting,false,95000,-95000
201901339349305860,150532082,JOHN BROWN LIMITED INC,4916 Crestwood Drive,Waco,TX,76710,CONSULTING,false,136824,-136824
201901339349305860,150532082,Plus Delta Partners,6965 El Camino Real Ste 105-488,Carlsbad,CA,92009,TRAINING,false,143987,-143987
201931359349305528,135598093,RUFFALO NOEL LEVITZ LLC,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,CONSULTING,false,1294884,711626,583258
201931359349305528,135598093,EVENTAGE,18 SOUTH ORANGE AVENUE,SOUTH ORANGE,NJ,07079,CONSULTING,false,1442096,1208578,233518
201931359349305528,135598093,SNAP MOBILE LLC,939 WEST LAKE AVE N,SEATTLE,WA,98109,CONSULTING,false,12073558,122000,11951558
201931359349305528,135598093,DONORDRIVE,30 WEST THIRD STREET,CINCINNATI,OH,45202,CONSULTING,false,28912,24230,4682
201941309349304474,540575812,The Virginia College Fund,4900 August Ave,Richmond,VA,23230,The Virginia College Fund solicits contributions from Virginia business and individuals on behalf of several private colleges in Virginia.,0,810209,71424,738785
201901339349304650,560532138,Lamphier,Post Office Box 26029,Greensboro,NC,27420,Marketing & Consulting,false,120940
201901339349304650,560532138,Joel W Bowers,1920 Pacific Av,San Fran,CA,94109,Campaign Videos,false,30750
201901339349304650,560532138,Lisa Quisenberry,2001 Ashland Avenue,Charlotte,NC,28205,Consulting,false,22500
201901339349304650,560532138,The Stelter Co,PO Box 5228,Des Moines,IA,50305,Gift Planning,false,20011
201901339349304650,560532138,false
201901339349304650,560532138,false
201901339349304650,560532138,false
201901339349304650,560532138,false
201901339349304650,560532138,false
201901339349304650,560532138,false
201931359349306458,042103576,HERB TOBIN,297 MARKED TREE ROAD,NEEDHAM,MA,02492,CONSULTING,0,0,43425,-43425
201941359349304984,362177139,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY,CEDAR RAPIDS,IA,52404,TELEMARKETING,0,975975,544801,431117
201901339349303835,410711610,TODD DEXTER & ASSOCIATES LLC,17950 PRESTON RD 340,DALLAS,TX,75252,MARKETING,0,2374472,794339,1580133
201901339349303835,410711610,MDS COMMUNICATIONS CORPORATION,545 W JUANITA AVE,MESA,AZ,85210,TELEPHONE FUNDRAISING SERVICES,0,138572,50558,88014
201901299349302375,042104258,Paul Veerman,259 Grovefield Dr,Fort Mill,SC,29715,"The Paul Veerman contract specifically states that he will invoice on a time and materials basis with an itemized listing of expenses and original receipts. The College paid $7,781 in expenses to Paul Veerman. The contract states that he will raise funds in the Southeastern Territory of the U.S. for charitable purposes to be received at Gordon College. At no time will he receive or control funds, assets or property solicited for charitable purposes or employ, procure, or engage any compensated person to solicit, receive, or control funds, assets, or property",0,115406,56381,59025
201901339349303275,362167725,SD&A Teleservices Inc,5757 W Century Blvd,Los Angeles,CA,90045,Telemarketing,false,95125,76484,18641
201941239349301409,221529785,JC GEEVER INC,32 BROADWAY 301,NEW YORK,NY,10004,DEVELOPMENT CONSULTANT,0,913472,73718,839754
201941239349301409,221529785,RUFFALO NOEL LEVITZ,PO BOX 718,DESMOINES,IA,503030718,PHONATHON,0,41210,17553,23657
201901339349307085,941196211,FELDSTEIN CO LLC,400 NORTH MICHIGAN AVENUE SUITE 16,CHICAGO,IL,60611,CONSULTING,0,0,156692,-156692
201941359349307319,042463847,Alyssa Walker,5715 S Blackstone Ave 1,Chicago,IL,60637,Grant Writing,0,590000,9167,580833
201941359349307319,042463847,William R Hausman,10 Wallace Road,Rockport,MA,01966,Comprehensive Campaign Planning,0,0,6813,-6813
201941359349307319,042463847,The Stelter Company,PO Box 5228,Des Moines,IA,50305,Consulting,0,0,5500,-5500
201921349349302367,141338371,THE STOCKADE GROUP,650 FRANKLIN STREET,SCHENECTADY,NY,12305,PHONE SOLICITATION,0,84822,31275,53547
201921349349302367,141338371,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PKWY SW,CEDAR RAPIDS,IA,52404,"CONSULTANT: DIRECT MAIL, E-MAIL",0,34451,25079,9372
201921349349302367,141338371,MPK&D PARTNERS,3114 HARFORD RD,HYDES,MD,21082,CAMPAIGN CONSULTANT,0,0,20422,-20422
201931159349301223,430356250,RUFFALO NOEL LEVITZ,TELE-FUNDRA,false,97064,61812,35252
201931159349301223,430356250,WILKENSON GROUP LLC,CONSULTING,false,50000,75000
201931359349306173,160743088,EAB,2445 M ST NW,WASHINGTON,DC,20037,MANAGED DIRECT MAIL SOLICITATIONS,0,0,84352,-84352
201931359349306173,160743088,RUFFALO NOEL LEVITZ,PO BOX 3018,CEDAR RAPIDS,IA,52406,MANAGE THE COLLEGE PHONATHON SOLICIATIONS,0,0,78745,-78745
201901309349305235,231353385,JOHN GROSSNICKLE AND ASSOCIATES INC,29 SOUTH PARK BLVD,GREENWOOD,IN,46143,CONSULTING,0,0,155454,0
201931349349308628,042103594,BLACKBAUD INC TARGET ANALYTICS,2000 DANIEL ISLAND DRIVE,CHARLESTON,SC,29492,FUNDRAISING CONSULTING,false,63659,-63659
201931349349308628,042103594,THE AUGUST JACKSON COMPANY,7475 WISCONSIN AVENUE SUITE 640,BETHESDA,MD,20814,FUNDRAISING CONSULTING,false,1041142,-1041142
201931349349308628,042103594,LINDSAY KAFKA,39 HILDRETH LANE,CONCORD,MA,01742,FUNDRAISING CONSULTING,false,11095,-11095
201931349349308628,042103594,MBL INTERNATIONAL (HONG KONG),22F ON HONG COMMERCIAL BLDG,145 HENNESSEY ROAD,WANCHAI,HK,FUNDRAISING CONSULTING,false,76988,-76988
201931349349308628,042103594,ZURI GROUP LLC,328 NW BOND ST STE 204,BEND,OR,97703,FUNDRAISING CONSULTING,false,11524,-11524
201941299349301229,131740451,RUFFALO NOEL LEVITZ LLC,PROF. FUNDRAISING,false,779554,385322,394232
