object_id,ein,Dsc,BkVlAmt
201520429349301712,630288850,Estates receivable,10000
201520479349301397,620550981,LIBRARY,419138
201520479349301397,620550981,CC MEMBERSHIP,22000
201540449349301939,941312349,Land and buildings held for sale,4170500
201540449349301939,941312349,Debt Issuance Costs,350792
201510449349302496,530196640,2001 BOND ISSUANCE COSTS,348833
201510449349302496,530196640,ACCRUED INVESTMENT INCOME,45806
201510449349302496,530196640,FUNDS HELD IN TRUST BY OTHERS,11783116
201530459349300613,030179419,ACCRUED INTEREST,22479
201530459349300613,030179419,OTHER RECEIVABLE,71911
201530479349301843,570314408,TRUST FUND ASSETS,5562705
201530479349301843,570314408,CONTRIBUTIONS RECEIVABLE FROM TRUSTS,2124238
201530479349301843,570314408,OTHER ASSETS,869577
201530479349301843,570314408,COLLECTIONS,3516778
201540449349302909,480547846,RESTR. FUNDS HELD BY TRUSTEE,141880
201540449349302909,480547846,DEFERRED BONDS,235122
201540449349302909,480547846,BENEFICIAL INT-PERPETUAL TRUST,5135329
201520449349302342,430356250,DEPOSITS WITH BOND TRUSTEES,25558147
201520449349302342,430356250,Insurance & Annuities,1103668
201520449349302342,430356250,Perpetual Trust Held by Others,7357563
201520449349302342,430356250,Silverware,24657
201510449349301416,237367633,DUE FROM THE DISTRICT,2870917
201520449349301512,043250289,CSV LIFE INSURANCE,242591
201520449349301512,043250289,SECURITY DEPOSITS,1500
201530489349302063,630328640,Building Held For Sale,577394
201520449349301697,741180151,DUE FROM FEDERAL GOVERNMENT,843376
201520449349301697,741180151,DEFERRED ISSUANCE COSTS,321300
201520449349301697,741180151,DEBT SERVICE RESERVE FUND,789607
201500449349301620,381624684,Prepaid Deposits,215316
201500479349301110,846024048,ACCRUED INTEREST RECEIVABLE,23058
201500479349301110,846024048,"PREPAID RENT, NET OF CURRENT PORTION",334895
201510559349300331,470724387,DEFERRED FINANCING COSTS,12245
201510559349300331,470724387,OTHER ASSETS,3970545
201510559349300331,470724387,BENEFICIAL INTEREST IN THE NET ASSETS OF THE FOUNDATION,6260622
201500479349300710,135596846,ASSETS HELD IN TRUST,95441249
201510489349301166,730579298,DEPOSITS WITH BOND TRUSTEE,47480417
201510489349301166,730579298,FUNDS HELD IN TRUST BY OTHERS,553246494
201510619349300791,626047697,"INVESTMENT IN TENNERA, LLC",59147988
201500639349300210,582624570,Funds held in trust by others,6345945
201500639349300210,582624570,Capitalized collection items,319669
201500639349300210,582624570,Cash Value Life Insurance,77980
201540729349300509,237213309,DEFERRED PENSION ASSET,148034133
201510729349300926,420680372,BENEFICIAL INTEREST IN TRUSTS HELD BY OTHERS,4776273
201510729349300926,420680372,DEFERRED DEBT ACQUISITION COSTS,1816983
201510729349300926,420680372,DUE FROM RELATED ORGANIZATIONS,833419
201510759349300206,620516509,Real estate held for investment,1315580
201510759349300206,620516509,"Debt issue costs, net",81551
201510759349300206,620516509,Beneficial interests in trusts,10725551
201540779349300624,231352620,A/R-Other,3303000
201540779349300624,231352620,A/R-Other-CGS,243000
201540779349300624,231352620,Accrued Interest Receivable-Operating,132000
201540779349300624,231352620,Accrued Interest Receivable-CGS,2000
201540779349300624,231352620,Due from Alliance,120000
201540779349300624,231352620,Deposits with Bond Trustees,21586000
201540759349300624,131967322,BOND ISSUANCE COSTS & INTEREST,1207903
201540759349300624,131967322,OTHER RECEIVABLES,108924
201540759349300624,131967322,DEPOSITS HELD W/ BOND TRUSTEE,3379323
201530779349300613,061395640,INTEREST IN NET ASSETS OF RICHMOND FOUNDATION,1658572
201520759349300002,440589787,ASSETS HELD IN TRUST,6778687
201520759349300002,440589787,OTHER RECEIVABLES,22132
201520759349300002,440589787,EST AMOUNT DUE FROM 3RD PARTY,19856
201540899349300534,470376551,CASH SURRENDER VALUE OF LIFE INSURANCE POLICIES,502294
201540899349300534,470376551,DEFERRED DEBT ACQUISITION COSTS,270462
201540899349300534,470376551,BENEFICIAL INTEREST IN TRUST,4686207
201540899349300534,470376551,DEPOSITS HELD BY TRUSTEES,1821464
201540899349300534,470376551,ACCRUED INTEREST & OTHER ASSETS,74294
201520999349300802,420680332,BENEFICIAL INTEREST IN PERPETUAL TR,4058725
201520999349300802,420680332,CASH RESTRICTED FOR CONSTRUCTION
201520999349300802,420680332,COLLECTIONS,704794
201520999349300802,420680332,PROPERTY HELD FOR SALE,172881
201520999349300802,420680332,UNAMORTIZED LOAN COSTS,276368
201520999349301012,630288811,OTHER ASSETS,2332748
201520999349301012,630288811,BENEFICIAL INTEREST IN TRUSTS,10657428
201520999349301012,630288811,BEQUESTS RECEIVABLE,50000
201520839349300777,910565571,CONSTRUCTION IN PROGRESS,1361012
201520839349300777,910565571,DEPOSITS HELD BY TRUSTEE,4801810
201520839349300777,910565571,BOND ACQUISITION COSTS,1256156
201520839349300777,910565571,FUNDS HELD IN TRUST BY OTHERS,10140973
201520839349300777,910565571,CSV OF LIFE INSURANCE,1664164
201530899349300023,362166962,BOND ISSUANCE COSTS,903094
201530899349300023,362166962,ART COLLECTION,10776318
201530899349300023,362166962,TRUST RECEIVABLE,8286011
201530899349300023,362166962,CASH SURRENDER VALUE OF LIFE INSURANCE,1179246
201530899349300023,362166962,DEPOSITS HELD BY BOND TRUSTEE,3381388
201510859349300331,135562314,FUNDS HELD BY BOND TRUSTEES,101234305
201540839349300414,560547498,CONTRIBUTIONS REC. FROM TRUST,16083
201540839349300414,560547498,BENEFICIAL INTEREST IN TRUST,2289475
201540839349300414,560547498,ASSETS HELD UNDER SPLIT INTEREST AGREEMENT,98391
201520869349300737,410693979,Assets Held in Charitable Trust,34880739
201520869349300737,410693979,Deferred Debt Acquisition Cost,443741
201520869349300737,410693979,Deposits Held by Trustee,5750566
201520869349300737,410693979,Funds Held in Trust by Others,2213456
201520869349300737,410693979,Other Receivables,1026669
201521109349300332,340714687,BONDS PAYABLE DISCOUNT,455198
201521109349300332,340714687,OTHER ASSETS - DEPOSITS,38997
201521109349300332,340714687,BENEFICIAL INTEREST IN TRUSTS,8239148
201521109349300332,340714687,ANNUITY & LIFE INCOME FUNDS,8970459
201531059349300523,750800691,BENEFICIAL INTEREST IN TRUSTS,10147958
201531059349300523,750800691,DUE TO/FROM & TRANSFERS,4322
201511049349300316,042199867,DEBT SERVICE RESERVE,3716385
201511049349300316,042199867,DEBT ISSUANCE COSTS,2039574
201511049349300316,042199867,CAPITAL PROJECTS FUNDS,16916145
201511019349300016,350867977,BOND PROC & OTHER HELD IN ESCR,5279761
201511019349300016,350867977,RENEWAL & REPLACE IN PROGRESS,19958022
201511019349300016,350867977,BENEFICIAL INT PERPET TRUSTS,2555982
201511019349300016,350867977,UNAMORTIZED BOND ISSUE COSTS,672298
201521049349301262,382395931,CONSTRUCTION IN PROGRESS,1852672
201521049349301262,382395931,DUE FROM AFFILIATES,609443
201521049349301262,382395931,PREPAID LEASE,2054095
201521049349301262,382395931,Rounding,2
201521049349301262,382395931,UNCONDITIONAL PROMISE TO GIVE,1764000
201541009349300504,590624401,BENEFICIAL INTEREST IN TRUST,10946971
201541009349300504,590624401,CASH SURRENDER VALUE OF LIFE INSURANCE,1062494
201541009349300504,590624401,"BOND ISSUANCE COSTS, NET",415127
201541009349300504,590624401,OTHER ASSETS,2900
201511039349300821,741109633,Rounding,1
201511049349301106,750827465,"MINERAL INTERESTS, AT FMV",144534000
201511049349300521,042300472,DUE FROM VALENCIA,15588816
201511049349300521,042300472,DEPOSIT WITH BOND TRUSTEES,11577460
201511049349300521,042300472,OTHER ASSETS,7796556
201501039349300140,231352615,ASSETS HELD IN TRUST BY OTHERS,10925676
201501039349300140,231352615,DEPOSITS HELD BY BOND TRUSTEES,1800985
201501039349300140,231352615,DEFERRED FINANCING COSTS,527662
201501039349300140,231352615,OTHER RECEIVABLES,-156262
201501039349300140,231352615,OTHER ASSETS,59285
201501039349300140,231352615,DUE FROM NTSI,309584
201501039349300225,730555460,ASSETS RESTRICTED FOR LONG TERM PURPOSE,796665
201501039349300225,730555460,FUNDS HELD BY OTHERS,1187776
201501039349300225,730555460,INVESTMENT IN AFFILIATES,8573393
201501039349300225,730555460,LONG TERM INVESTMENTS,14706462
201511129349300436,221508627,INSURANCE POLICIES,259154
201511129349300436,221508627,DUE FROM AFFILIATE,29625217
201511129349300436,221508627,OTHER RECEIVABLES,1000611
201511039349301351,910236600,TRUSTEE BOND DEPOSITS,55476052
201511039349301351,910236600,BENEFICIAL INTERESTS IN TRUSTS,7663538
201511269349301446,710236896,managed funds,40883040
201511269349301446,710236896,investments in real estate,8842827
201511269349301446,710236896,other investments,932336
201511259349301236,636053517,DUE FROM TUSKEGEE UNIVERSITY,272789
201501269349301025,930391563,Cash surrender value of life insurance,48914
201501269349301025,930391563,Interest in net assets of Concordia University Foundation,9481672
201501269349301025,930391563,Funds held by third-party trustee,255384
201501269349301025,930391563,"Bond issuance costs, net",930079
201511259349300941,320375092,DEPOSITS,8000
201501269349300135,541911091,CHARITABLE REMAINDER ANNUITY TRUST,416548
201521269349300102,560529988,CONTRIBUTIONS RECEIVABLE,2454824
201521269349300102,560529988,BENEFICIAL INTEREST,4780366
201521269349300102,560529988,OTHER,510734
201521269349300102,560529988,DUE FROM PEACE RALEIGH OF COLL,3524834
201521269349300102,560529988,FMV OF INTEREST RATE SWAP,50353
201521219349300137,341018992,FUNDS HELD BY OTHERS,340275257
201541249349301114,630288870,Bond issuance cost,208000
201541249349301114,630288870,Investment-Art Collection Amistad Murals
201541249349301114,630288870,Investment-Art Collection Other
201541249349301114,630288870,Cash held in bond trust accounts,987804
201531279349300403,060646829,UNAMORTIZED BOND ISSUANCE COST,420026
201531279349300403,060646829,LIFE INSURANCE,10306
201531279349300403,060646829,CHEFA ESCROW,5901421
201531279349300403,060646829,SECURITY DEPOSIT,10000
201531219349301403,390806428,CONTRIBUTION RECEIVABLE FROM REMAINDER TRUSTS,1147649
201531219349301403,390806428,BENEFICIAL INTEREST IN PERPETUAL TRUST,2114375
201531219349301403,390806428,DEPOSITS HELD BY TRUSTEE,26061
201531219349301403,390806428,SPLIT INTEREST AGREEMENTS,932396
201531219349301403,390806428,DEBT ISSUE COSTS,52854
201521629349300312,951644037,ASSETS HELD AS TRUSTEE,224630110
201521629349300312,951644037,INVESTMENTS IN SUBSIDIARIES,61013010
201521629349300312,951644037,INVESTMENTS - REAL ESTATE,20231923
201521629349300312,951644037,INVESTMENTS - NOTES RECEIVABLE,6183327
201521629349300312,951644037,HELD UNDER AGENCY AGREEMENTS,1932737
201521629349300312,951644037,OTHER INVESTMENTS,1047729
201541259349300934,061645496,FUNDS HELD BY AFFILIATE,72425
201541259349300934,061645496,BENEFICIAL INTEREST IN PERPETUAL TRUST,1721412
201541259349300934,061645496,MISCELLANEOUS,53471
201541259349300934,061645496,LIMITED USE ASSETS,539587
201521639349300782,743134282,SECURITY DEPOSIT,10000
201521669349300402,521555346,ADVANCE TO RELATED ENTITY,41489
201501669349301270,591571122,DUE FROM MESIFTA,100133
201501669349301270,591571122,DUE FROM T4000,6483827
201501669349301270,591571122,DUE FROM YES,596977
201501669349301270,591571122,Security deposit,2249
201501329349301100,050258810,DEPOSITS HELD BY TRUSTEES,49155070
201521769349300802,111630741,CASH SURRENDER VALUE LIFE INS,2185481
201521769349300802,111630741,UNSPENT BOND PROCEEDS,23831169
201521769349300802,111630741,HELD FOR STUDENTS-ACTIVITIES,501036
201521769349300802,111630741,HELD FOR 457 PLAN,1024996
201531679349300728,113358541,DEPOSITS,97786
201501349349306780,570341191,REAL ESTATE INVESTMENTS,3150000
201501349349306780,570341191,BOND ISSUANCE COST,89870
201511339349304781,250965438,UNDISTRIBUTED BOND PROCEEDS,5985190
201511349349304536,340714334,INV.IN MCCULLOUGH CTR HLDGS.,6167122
201511349349304536,340714334,INV.IN STUDIO WORKS CO.,-1054282
201511349349304536,340714334,RECEIVABLE-MCCULL.CTR.HLDGS.,4268652
201511349349304536,340714334,RECEIVABLE-STUDIO WORKS CO.,399020
201511349349304536,340714334,ART COLLECTION,692985
201511349349304536,340714334,ALLOW-VALUATION&CARRYING COSTS,-464587
201521329349304407,640303069,SECURITY DEPOSITS,57609
201521329349304407,640303069,BOND ISSUANCE COSTS,347880
201521329349304407,640303069,BENEFICIAL INTEREST IN CRT,3206003
201501349349303165,810235407,Trusts,9418959
201501349349305000,560623936,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,8280732
201501349349305000,560623936,CASH VALUE OF LIFE INSURANCE,188493
201501349349305000,560623936,OTHER ASSETS,547245
201501349349305000,560623936,DUE FROM AFFILIATES,3199
201501349349305325,560530005,SPLIT INTEREST AGREEMENTS,10633168
201501349349305325,560530005,UNSPENT BOND PROCEEDS,1185569
201501349349305325,560530005,CASH SURRENDER VALUE OF LIFE INSURANCE,842897
201501349349305325,560530005,DEBT ISSUANCE COSTS,259040
201501349349305325,560530005,INTEREST IN OIL WELL,50389
201511339349305291,237421224,INTERCOMPANY RECEIVABLES,1734216
201511339349305291,237421224,DEPOSITS,860667
201511339349305291,237421224,DUE FROM AFFILIATE,1185128
201511349349307286,910565006,Assets held under split interest agreements,9537326
201511349349307286,910565006,Construction in progress,2745303
201511349349307286,910565006,Funds held in trust by others,1993728
201511349349307286,910565006,Unamortized bond issuance costs,1566231
201521329349301227,231355135,CAPTIVE RETO PREMIUMS,12170124
201521329349301227,231355135,DUE TO/FROM FOUNDATION,657979
201521329349301227,231355135,DEPOSITS AND DEFERRED FINANCIN,58879
201521329349301227,231355135,PATENTS,339020
201521339349303632,591083502,Bond deposits with trustees,61116177
201521339349303632,591083502,Scholarship funds held in trust by others,3837731
201521339349303632,591083502,Deferred debt issue costs and other assets,23753695
201511329349303661,200363127,DUE TO / FROM TOURO UNIVERSITY,-4571255
201511329349303661,200363127,DUE TO / FROM TOURO COLLEGE,27459145
201511329349303661,200363127,INVENTORY,281776
201511329349303661,200363127,ARTWORK,22000
201511329349303661,200363127,SECURITY DEPOSITS,6515
201511329349303661,200363127,BOND ESCROW,4122652
201511329349300426,540524516,ART COLLECTION,404110
201511329349300426,540524516,CONSTRUCTION IN PROCESS,15490909
201511329349300426,540524516,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,855792
201511339349303371,480543734,DEPOSITS WITH TRUSTEE,495500
201511339349303371,480543734,ASSETS HELD FOR SALE,217000
201511339349303371,480543734,BENEFICIAL INTEREST IN UNITRUST RECEIVABLE,104017
201511339349303371,480543734,BOND ISSUANCE COSTS,173471
201511339349303371,480543734,ART AND HISTORICAL ITEMS,45700
201501349349306240,231352661,Interest Receivable,156043
201501349349306240,231352661,Assets held in Trust,9890230
201501349349306240,231352661,Deposits with trustee under debt agreements,3900592
201501349349306240,231352661,Beneficial interest in perpetual trusts,4169465
201511349349302471,520591641,INT IN KNOTT PERPETUAL TRUST,15847777
201511349349305496,231352692,ASSETS HELD IN TRUST UNDER SPLIT INTEREST AGREEMENTS,11595693
201521329349303727,133838740,SECURITY DEPOSITS,61236
201521329349303727,133838740,BOND ESCROW,1185217
201521329349303727,133838740,OTHER RECEIVABLES,1002699
201521329349303727,133838740,DUE FROM AFFILIATES,29943558
201521329349303792,383589120,CHARTER,450000
201511339349303021,381870664,MEDICAL EDUCATION FUNDING RECEIVABLE,435680
201521319349301902,570314380,CONTRIBUTIONS RECEIVABLE FROM CRT'S,6986954
201521319349301902,570314380,PERPETUAL TRUST HELD BY THIRD PARTY,4730945
201521319349301902,570314380,MISCELLANEOUS RECEIVABLES,183254
201521349349302022,042103580,COLLATERAL ADVANCED UNDER SECURITY BORROWING AGREEMENTS,7073759000
201521349349302022,042103580,INVESTMENT IN TRUSTS HELD BY OTHERS,376526000
201521349349302022,042103580,OTHER INVESTMENTS,3119119000
201521349349309077,630315935,Deposits held by Trustee,2335852
201521349349309077,630315935,Textbook Rental Program,288625
201521349349309077,630315935,Prepaid Financing cost,1440621
201531339349301728,042103731,DEPOSITS WITH BOND TRUSTEES,7574231
201531339349301728,042103731,CASH SURRENDER VALUE OF SDLI,451229
201531339349301728,042103731,OTHER ASSETS,610000
201521349349303112,340733165,FUNDS HELD IN TRUST,25008080
201521349349303112,340733165,BOND ISSUANCE COSTS,362817
201531329349300228,150533561,SPLIT INTEREST AGREEMENTS,15971354
201521349349301767,060647016,BENEFICIAL INTERESTS IN SPLIT-INTEREST AGREEMENTS,4018185
201541319349301354,237075717,CHARITABLE REMAINDER UNITRUST,181161
201541319349301354,237075717,CONSTRUCTION IN PROGRESS,1823207
201541319349301354,237075717,DEFERRED TAX ASSET,185470
201530239349301003,470938240,DUE FROM NATASHA,28000
201521909349301027,112705352,SECURITY DEPOSITS AND PROGRAM DEVELOPMENT,545052
201521909349301027,112705352,LIBRARY COLLECTION AND FINE ARTS,11522411
201521909349301027,112705352,INTANGIBLE ASSETS,28079316
201531339349303028,730579265,BENEFICIAL INTERESTS IN TRUSTS,30253731
201531339349303028,730579265,DEFERRED COSTS,1217424
201531339349303028,730579265,OTHER,935773
201531349349303048,522122145,OTHER SHORT TERM RECEIVABLES,734839
201531349349303388,273645560,DUE FROM RELATED PARTIES,2086849
201531349349303388,273645560,OTHER RECEIVABLES,1156157
201531349349303388,273645560,ASSETS LIMITED AS TO USE,629899
201541329349302349,042108346,"UNAMORTIZED BOND ISSUANCE COSTS, NET",218128
201541329349302349,042108346,WALLACE FARM SECURITY DEPOSIT,10000
201541329349302349,042108346,OTHER ASSETS,12459
201541329349302349,042108346,ASSETS UNDER CAPITAL LEASING ARRANGEMENTS,3077555
201531349349302393,840404231,BENEFICIAL TRUST INTEREST,12938761
201531349349302393,840404231,CASH SURRENDER VALUE INSURANCE POLICIES,243296
201541329349302559,580619030,Other Assets,214415
201541329349302559,580619030,Funds Held in Trust by the GBF,1514360
201500969349300515,593722760,DEPRECIABLE ASSETS NOT PLACED IN SERVICE,42005
201500969349300515,593722760,PATENT - BRIDGE BIDDING SYSTEM,7815
201500969349300515,593722760,HARD ASSETS ALLIANCE - GOLD,53856
201531349349307503,650683159,Cash value of life insurance policy,117025
201531349349304343,581357177,MUSEUM COLLECTIONS HELD FOR EXHIBITION/RESEARCH,35980972
201541349349308439,952544535,WEST COAST CONFERENCE,651762
201541349349308439,952544535,ALTERNATIVE ASSET PARTNERSHIPS - REAL ESTATE,9741227
201541349349308439,952544535,MARKETABLE ALTERNATIVES - OPPORTUNISTIC,6567632
201541349349308439,952544535,ALTERNATIVE ASSET PARTNERSHIPS - VENTURE CAPITAL,9828807
201541349349308439,952544535,ALTERNATIVE ASSET PARTNERSHIPS - INTERNATIONAL PRIVATE EQUITY,11831029
201541349349308439,952544535,ALTERNATIVE ASSET PARTNERSHIPS - U.S. PRIVATE EQUITY,7880063
201541349349308439,952544535,MARKETABLE ALTERNATIVES - U.S. LONG/SHORT,7147548
201541349349308439,952544535,MARKETABLE ALTERNATIVES - DISTRESSED,15486589
201541349349308439,952544535,MARKETABLE ALTERNATIVES - GLOBAL LONG/SHORT,21882911
201541349349308439,952544535,ALTERNATIVE ASSET PARTNERSHIPS - DISTRESSED/DEBT RELATED,7390243
201541349349308439,952544535,MARKETABLE ALTERNATIVES - EVENT DRIVEN,21000295
201541349349308439,952544535,MARKETABLE ALTERNATIVES - DIVERSIFIED ARBITRAGE,23341454
201541349349308439,952544535,ALTERNATIVE ASSET PARTNERSHIPS - ENERGY/RESOURCES,8951910
201541319349302814,566007078,Prepaid expenses
201541319349302814,566007078,Rounding,2
201541349349307199,550357039,BENEFICIAL INT. IN PERPETUAL TRUSTS,13988972
201541329349303689,480547702,CASH SURRENDER VALUE LIFE INS.,299000
201541329349303689,480547702,FUNDS HELD BY TRUSTEE,500000
201541329349303689,480547702,ART,329000
201541329349303689,480547702,OTHER ASSETS,298000
201541329349303689,480547702,INTEREST IN PERPETUAL TRUST,6377000
201541329349303689,480547702,MINERAL INTERESTS,904000
201511919349300501,952988463,Related Party Receivables,4821430
201541969349301369,900790361,DUE FROM RELATED PARTIES,7751079
201541969349301369,900790361,ASSETS LIMITED AS TO USE,4595757
201541969349301369,900790361,OTHER,32380728
201541969349301369,900790361,GOODWILL,4161122
201501919349301070,651230483,RENT DEPOSIT,4444
201531959349301233,141499946,DEFERRED FINANCING COSTS,502544
201531959349301233,141499946,STUDENT DEPOSITS,114153
201521959349301502,131624202,"Assets held by Bond Trustee for the Series 2009, 2012 A&B issuances",19162915
201501359349300725,390806251,Collateral held under securities lending agreement,29475000
201501359349300725,390806251,Funds held in trust by others,19313000
201501359349300725,390806251,Cash surrender value of life insurance,450000
201501359349300725,390806251,Property held for investment,65000
201501359349300725,390806251,Unexpended bond proceeds,19274000
201501359349303475,720408915,FUNDS HELD IN TRUST BY OTHERS,23769431
201501359349303475,720408915,RESTRICTED CASH,786545
201501359349303475,720408915,OTHER ASSETS,414664
201511359349305646,540534105,DIVIDENDS AND INTEREST RECEIVABLE,1024
201511359349305646,540534105,DEFERRED CHARGES,268425
201511359349305646,540534105,CONTRIBUTIONS RECEIVABLE,1579590
201511359349305646,540534105,BENEFICIAL INTEREST IN PERPETUAL TRUST,8010929
201511359349305646,540534105,AMOUNT DUE FROM JUNIOR YR IN SPAIN,76490
201521359349301327,610444695,BOND ISSUANCE COSTS,370911
201521359349301327,610444695,FUNDS HELD IN TRUST BY OTHERS,8644483
201521359349301327,610444695,OTHER ASSETS,378098
201531349349302068,137096544,North Grounds Holding Co.,500
201522109349300822,237417722,LONG TERM RECEIVABLES
201522109349300822,237417722,OTHER ASSETS,79476
201511359349302541,381357980,BENEFICIAL INTERESTS IN PERPETUAL TRUSTS,24943624
201511359349302541,381357980,CASH SURRENDER VALUE OF LIFE INSURANCE,118619
201511359349302541,381357980,DEPOSITS,25000
201501359349307360,131740447,Bond Discount & cost of issuance,1110638
201501359349307360,131740447,Beneficial Interest in Perpetual Trust,394668
201501359349307360,131740447,Investments,3419962
201501359349307360,131740447,Government receivables under student loan programs,4712576
201501359349307360,131740447,deposits with bond trustees,2213360
201501359349307360,131740447,other,105949
201511359349308386,030461931,PREPAID EXPENSES,12620
201531359349300318,030179414,SPLIT-INTEREST AGREEMENT,8419436
201531359349300318,030179414,OTHER ASSETS,551050
201521359349305437,952798775,INTEREST IN NET ASSETS OF CONCORDIA UNIVERSITY FOUNDATION,5571911
201521359349305437,952798775,BENEFICIAL INTEREST IN PERPETUAL FUNDS,951478
201521359349305437,952798775,BENEFICIAL INTEREST IN SPLIT INT AGREEMENTS,1194651
201521359349305437,952798775,UNAMORTIZED BOND ISSUE COSTS,155085
