object_id,ein,Dsc,BkVlAmt,MthdVltnCd
201500619349300720,716056774,EXCHANGE TRADED FUNDS,25106154,F
201540639349300514,750818183,Financial derivatives and other financial products
201540639349300514,750818183,Closely-held equity interests
201500699349300310,240795506,BENEFICIAL INTEREST IN TRUSTS (BY OTHERS),7423385,F
201500699349300310,240795506,ALTERNATIVE INVESTMENTS,6200796,F
201500699349300310,240795506,FUNDS HELD IN TRUST FOR OTHERS,4100036,F
201500699349300310,240795506,REAL ESTATE INVESTMENT TRUST,10163,F
201520689349300347,930401259,Private equity investments,4350360,F
201520689349300347,930401259,Beneficial interest in assets held by others,138839194,F
201520659349300232,750926755,FUNDS HELD IN TRUST,7047,F
201520659349300232,750926755,INVESTMENT HEDGE FUND,4789100,F
201520659349300232,750926755,INVESTMENT PARTNERSHIP UNITS,6440723,F
201510669349300416,620535755,STOCKS AND MUTUAL FUNDS,27997899,F
201510669349300416,620535755,CORPORATE BONDS,50336,F
201510669349300416,620535755,CASH AND CASH EQUIVALENTS HELD FOR LONG-TERM INVESTMENT,351896,F
201500779349300430,952415066,MUTUAL FUNDS,2066653,F
201520759349300442,941156599,REAL ESTATE,9790846,F
201520769349300527,640428676,INTEREST IN HEDGE FUNDS,9160796,C
201520769349300527,640428676,INTEREST IN INTL EQUITY FUND,3377883,C
201520769349300527,640428676,INTEREST IN DOMESTIC EQUITY FD,1750000,C
201520769349300527,640428676,INTEREST IN PRIVATE EQUITY FD,1974680,C
201520769349300527,640428676,INTEREST IN INT'L BOND FUND,994572,C
201520769349300527,640428676,NON-PUBLIC ST-BCC BANKSHARES,3900,C
201530769349301008,930386858,ALTERNATIVE INVESTMENTS,88022275,F
201530769349301008,930386858,REAL ESTATE AND OTHER,516667,F
201500759349300845,391453493,CASH EQUIVALENT,122497,C
201500759349300845,391453493,CERTIFICATES OF DEPOSIT,507410,C
201500759349300845,391453493,GOVERNMENT SECURITIES,1325382,F
201500759349300845,391453493,CORPORATE BONDS,1252589,F
201500839349300035,050470320,INVESTMENT IN SUBSIDIARY,5292569,C
201520979349300142,920174205,COVENANT TRUST COMPANY,393271,F
201520829349300007,352158366,FUNDS HELD BY OTHERS AND IRREVOCABLE TRUSTS,31669736,F
201520829349300007,352158366,CSV OF LIFE INSURANCE,625000,F
201520829349300007,352158366,MEA GROWTH POOL,86577744,F
201500999349300615,340714681,MULTI-STRATEGY FUNDS,40057836,F
201500999349300615,340714681,HEDGED EQUITY FUNDS,25579079,F
201500999349300615,340714681,PRIVATE EQUITY FUNDS,3935176,F
201500999349300615,340714681,REAL ESTATE INVESTMENT FUNDS,F
201500929349300400,160743942,SHORT TERM INVESTMENTS: DEBT SERVICE,11183814,F
201500929349300400,160743942,OTHER INVESTMENTS,100344850,F
201540929349300409,660277132,FEDERAL GOV AND MUNI BOND,733057,F
201530909349300818,231352621,Domestic equities,7661910,F
201530909349300818,231352621,International equities,114159001,F
201530909349300818,231352621,Domestic fixed income,74601629,F
201530909349300818,231352621,Real assets,136506425,F
201530909349300818,231352621,Private equity,156662856,F
201530909349300818,231352621,Hedge funds,229129238,F
201530909349300818,231352621,Trusts,24275938,F
201520839349300532,344431169,HEDGE FUNDS OF FUNDS,8183161,F
201520839349300532,344431169,PRIVATE EQUITY FUNDS,2609212,F
201520839349300532,344431169,LIMTED PARTNERSHIP INTERESTS,2251029,F
201520839349300532,344431169,REAL ESTATE FUNDS,2118617,F
201520839349300777,910565571,PRIVATE EQUITY FUNDS,3037506,F
201520839349300777,910565571,HEDGE FUNDS,13541949,F
201520839349300777,910565571,REAL ESTATE,6673254,C
201520839349300777,910565571,REAL ESTATE FUNDS,1708830,F
201520839349300777,910565571,CDS AND OTHER INVESTMENTS,2493736,F
201530899349300023,362166962,ALTERNATIVE INVESTMENTS : HEDGE FUNDS,17557179,F
201530899349300023,362166962,EQUITY MUTUAL FUNDS,8872824,F
201530899349300023,362166962,ALTERNATIVE INVESTMENTS: PRIVATE EQUITY,4590670,F
201540989349300024,410695524,Commodity Funds,1393261,F
201540989349300024,410695524,Fund of Funds,46105060,F
201540989349300024,410695524,Funds Held by Others,5375030,F
201540989349300024,410695524,Real Estate,5137380,F
201540989349300024,410695524,Other,29928,F
201500979349300030,362169145,COMMINGLED FUNDS,55314613,F
201500979349300030,362169145,HEDGE FUNDS,5043950,F
201500979349300030,362169145,COMMODITITES FUND,1493483,F
201500979349300030,362169145,LIMITED PARTNERSHIPS,28128124,F
201530879349300513,141338488,WEATHERLOW OFFSHORE I,2569010,F
201530879349300513,141338488,DRAKE OFFSHORE LP,4012056,F
201530879349300513,141338488,STEPSTONE PE OFFSHORE II,1977309,F
201530879349300513,141338488,COMMON STOCKS,1326265,F
201530879349300513,141338488,CORPORATE OBLIGATIONS,414005,F
201530879349300513,141338488,US GOV/AGENCY/MUNI,118176,F
201530879349300513,141338488,AUDA SEC III FEEDER LP,304644,F
201530879349300513,141338488,PIPER JAFFRAY MUNICIPAL OPP,1070656,F
201530879349300513,141338488,BLUE MOUNTAIN CAIS CA LTD,1037792,F
201540809349300609,230465970,FIXED INCOME SECURITIES,136497008,F
201540809349300609,230465970,REAL ASSETS,51100618,F
201540809349300609,230465970,HEDGE FUNDS,22817433,F
201540809349300609,230465970,CASH AND MONEY FUNDS,4321968,F
201540809349300609,230465970,GOVERNMENT AGENCY OBLIGATIONS,3491838,F
201540809349300609,230465970,CORPORATE BONDS,2656696,F
201540809349300609,230465970,DISCOUNT COMMERCIAL PAPER,1349622,F
201540809349300609,230465970,UNCONDITIONAL PROMISES TO GIVE,93000,C
201540809349300609,230465970,OTHER INVESTMENTS,401,F
201510989349300631,420680389,Interest in common trust funds,11331117,F
201510989349300631,420680389,Interest in small cap equity funds,4843023,F
201510989349300631,420680389,Interest in private equity partnerships,6034106,F
201510989349300631,420680389,Interest in hedge funds,10263033,F
201510989349300631,420680389,Interest in real estate investment trusts,1930532,F
201510989349300631,420680389,Beneficial interest in trusts,3550910,F
201510989349300631,420680389,Cash surrender value of life insurance policies,1128596,F
201510989349300631,420680389,Other,6350,F
201510859349300331,135562314,COMMINGLED FUNDS,28381471,F
201510859349300331,135562314,ALT INVESTMENTS - DIVERSIFIERS,11818737,F
201510859349300331,135562314,ALT INVESTMENTS - GLOBAL EQU,10502939,F
201510859349300331,135562314,ALT INVESTMENTS - INFLATION SE,4120344,F
201510859349300331,135562314,ALT INVESTMENTS - LONG/SHORT,17597950,F
201510859349300331,135562314,"ALT INVESTMENTS - LLP, LLC",14137900,F
201520839349300852,420707114,INVESTMENT IN RELATED ENTITY - THE CENTER,12007251,F
201520839349300852,420707114,CASH VALUE OF LIFE INSURANCE,274214,F
201520839349300852,420707114,POOLED INVESTMENTS,28467446,F
201530869349300308,231585611,Financial derivatives and other financial products
201530869349300308,231585611,Closely-held equity interests
201520989349300612,042104229,HEDGE FUNDS & PRIVATE EQUITIES,134390502,F
201520919349300232,340714818,ALTERNATIVE INVESTMENT FUNDS & PARTNERSHIPS,10450871,F
201520919349300232,340714818,"GOOD VENTURE ENTERPRISES, LLC",1000,F
201510909349300771,231639911,ALTERNATIVE INVESTMENTS,13024089,F
201510909349300771,231639911,FUNDS HELD IN TRUST,2566627,F
201510899349300616,560532297,MUTUAL FUNDS,13829580,F
201510899349300616,560532297,EQUITY SECURITIES,4280928,F
201510899349300616,560532297,FIXED INCOME,1941823,F
201520869349300342,381358014,Hedge Funds,38096425,F
201520869349300342,381358014,Private Equity Funds,14381837,F
201520869349300342,381358014,Charitable Remainder Trusts & Gift Annuities,12100002,F
201500909349300210,820200907,NOTES/BONDS,8692687,F
201500909349300210,820200907,MARKETABLE CDS,3142569,F
201500909349300210,820200907,REAL ESTATE,250000,F
201501059349300730,030179424,EQUITY ALTERNATIVE INVESTMENTS,51124316,F
201501059349300730,030179424,OTHER ALTERNATIVE INVESTMENTS,389976,F
201501059349300730,030179424,HEDGE FUND ALTERNATIVE INVESTMENTS,43096536,F
201501059349300730,030179424,VENTURE CAPITAL ALT INVESTMENTS,28014781,F
201501059349300730,030179424,REAL ASSET ALTERNATIVE INVESTMENTS,6998352,F
201511039349300316,741143128,U.S. REAL ESTATE TRUST,5027479,F
201511039349300316,741143128,U.S. MINERAL RIGHTS,2165000,F
201511039349300316,741143128,INT'L HEDGE FUND (HARBINGER),9517860,F
201511039349300316,741143128,MULTI-STRATEGY PRIVATE EQUITY,14142773,F
201511039349300316,741143128,FUNDS HELD IN TRUST BY OTHERS,4271072,F
201531129349300433,210634981,HEDGE FUNDS,1477698,F
201531129349300433,210634981,INVESTMENTS HELD BY TRUSTEE,2712450,F
201531129349300433,210634981,PRIVATE EQUITY FUNDS,1531739,F
201531129349300433,210634981,STRUCTURED CREDIT FUNDS,2178983,F
201531129349300433,210634981,SPECIAL SITUATIONS FUNDS,1624437,F
201531129349300433,210634981,PERPETUAL TRUSTS,727149,F
201501049349300005,160755807,SECURITIES,70224,C
201501049349300005,160755807,ALTERNATIVE INVESTMENTS,20146464,F
201531109349300123,716056774,EQUITY SECURITIES,68021990,F
201531109349300123,716056774,FIXED INCOME SECURITIES,24385936,F
201531109349300123,716056774,SHORT-TERM INVESTMENTS,14681356,F
201531109349300123,716056774,COMMINGLED FUNDS-EQUITIES,302698578,F
201531109349300123,716056774,OTHER PARTNERSHIPS,135402888,F
201531109349300123,716056774,NON-MARKETABLE ALTERNATIVES,126478530,F
201531109349300123,716056774,MARKETABLE ALTERNATIVES,143517077,F
201531109349300123,716056774,EXCHANGE TRADED FUNDS,25106154,F
201531039349300733,111630830,Alternative investments,181366684,F
201531039349300733,111630830,Domestic investments,79770093,F
201531039349300733,111630830,Fixed Income Investments,37130235,F
201531039349300733,111630830,International investments,29593679,F
201531039349300733,111630830,Other Investments,5124412,F
201531059349300523,750800691,INVESTMENTS - OTHER SECURITIES,9828645,F
201511049349300316,042199867,REPURCHASE AGREEMENTS W BANKS,10509599,F
201511049349300316,042199867,OVERNIGHT SWEEP ACCOUNT W BANK,7554994,F
201521009349300537,750800689,EQUITY FUNDS WITHOUT DAILY LIQUIDITY,272363927,C
201521009349300537,750800689,DIVERSIFYING STRATEGIES FUNDS,209708653,C
201521009349300537,750800689,PRIVATE EQUITY FUNDS,178348209,C
201521009349300537,750800689,PARTNERSHIP INVESTMENTS - REAL EST,59320126,C
201521009349300537,750800689,VENTURE CAPITAL,47099432,C
201521009349300537,750800689,FUNDS HELD IN TRUST BY OTHERS,21720683,F
201521009349300537,750800689,PARTNERSHIP INVESTMENTS - TIMBER,10855671,C
201521009349300537,750800689,EQUITY METHOD INVESTMENTS,9762064,F
201521009349300537,750800689,FIXED INCOME FUNDS WITHOUT DAILY LIQ,510159,C
201521009349300537,750800689,MINERAL RIGHTS,185,C
201521009349300537,750800689,OTHER INVESTMENTS,8,C
201501039349300415,141338498,US PRIVATE EQUITY,11200158,F
201501039349300415,141338498,FOREIGN PRIVATE EQUITY,21649753,F
201501039349300415,141338498,ABSOLUTE RETURN FUNDS,22123997,F
201501039349300415,141338498,SMALL CAP EQUITY,2502063,F
201501039349300415,141338498,VENTURE CAPITAL,13180011,F
201501039349300415,141338498,OTHER,3888665,F
201501059349300245,362167770,Commodities,4763,F
201501059349300245,362167770,Hedge Funds,16855,F
201501059349300245,362167770,Mortgages and Faculty Houses,1046883,F
201501059349300245,362167770,Partnerships,13269366,F
201501059349300245,362167770,Real Estate,5439220,F
201501059349300245,362167770,Alternative Investments,50633731,F
201521049349300007,560529999,"CORPORATE STOCKS, BONDS & NOTE",44915461,F
201521049349300007,560529999,INSURANCE CONTRACT,276430,C
201541049349300039,237121060,INVESTMENTS HELD IN TRUST,16086865,F
201541049349300039,237121060,ALTERNATIVE INVESTMENTS,0,F
201541049349300039,237121060,LIMITED PARTNERSHIP INVESTMENT,294975,F
201541069349300219,410693856,SPLIT-INTEREST AGREEMENTS,11311479,F
201531039349301203,610448560,SECURITIES AND OTHER INVESTMENTS,15032755,F
201511039349300006,756001300,MARKETABLE COMMODITIES,23149,C
201511039349300006,756001300,INVESTMENTS HELD IN TRUST,39600514,F
201511039349300006,756001300,OTHER,1000,F
201531059349300223,340714626,SHORT-TERM CASH HOLDINGS,2321836,C
201531059349300223,340714626,CORPORATE STOCKS,3820409,F
201531059349300223,340714626,FIXED INCOME,7074384,F
201531059349300223,340714626,MUTUAL FUNDS,26941863,F
201531059349300223,340714626,ALTERNATIVE INVESTMENTS,5707207,F
201531059349300223,340714626,OTHER,787433,F
201511009349300916,010211484,Beneficial Interest in Perpetual Trusts,2332593,F
201511009349300916,010211484,Equity and Bond Mutual Funds held in the Commonfund,11773091,F
201511049349301106,750827465,FUNDS HELD IN TRUST BY OTHERS,83765671,F
201511049349301106,750827465,LIMITED PARTNERSHIPS,353998087,F
201511049349301106,750827465,INTEREST RATE CAP & DERIVATIVE,2096692,F
201511049349301106,750827465,HEDGE FUNDS,292600590,F
