object_id,ein,BsnssNmLn1Txt,AddrssLn1Txt,CtyNm,SttAbbrvtnCd,ZIPCd,FcltyTxt
201531339349302918,231352685,HAYDEN HALL,3320 SMITH WALK,PHILADELPHIA,PA,19104,RESEARCH FACILITY
201531339349302918,231352685,PERELMAN CENTER FOR ADVANCED MEDICINE,3400 CIVIC CENTER BOULEVARD,PHILADELPHIA,PA,19104,OUTPATIENT FACILITY
201541969349301369,900790361,TEC Cumming,1200 Bald Ridge Marina Road,Cumming,GA,30041,Clinic Center
201541969349301369,900790361,TEC Northside Dialysis Storage,610 Northside Drive,Atlanta,GA,30318,Clinic Center
201541969349301369,900790361,TEC St Joseph's Hem Onc,5665 Peachtree Dunwoody Road,Atlanta,GA,30342,Clinic Center
201541969349301369,900790361,TEC Ortho Johns Creek,6335 Hospital Parkway,Johns Creek,GA,30097,Clinic Center
201541969349301369,900790361,TEC Villa Rica,401 Permian Way,Villa Rica,GA,30180,Clinic Center
201541969349301369,900790361,TEC Smyrna,3903 South Cobb Drive,Smyrna,GA,30080,Clinic Center
201541969349301369,900790361,TEC Athens CT Surgery,1199 Prince Avenue,Athens,GA,30606,Clinic Center
201541969349301369,900790361,TEC Genetics,2165 N Decatur Road,Decatur,GA,30030,Clinic Center
201541969349301369,900790361,TEC Hillandale,5461 Hillandale Drive,Lithonia,GA,30058,Clinic Center
201541969349301369,900790361,TEC Snellville (Tree Lane),1608 Tree Lane,Snellville,GA,30078,Clinic Center
201541969349301369,900790361,TEC Vascular Medical Group,1100 Northside Forsyth Drive,Cumming,GA,30041,Clinic Center
201541969349301369,900790361,TEC NEMAC,2801 North Decatur Road,Decatur,GA,30033,Clinic Center
201541969349301369,900790361,TEC Cardiology at Johns Creek,6235 West Johns Crossing,Duluth,GA,30097,Clinic Center
201541969349301369,900790361,TEC Rockdale,1400 Wellbrook Circle,Conyers,GA,30207,Clinic Center
201541969349301369,900790361,TEC Sugarloaf Ortho and Cardiac Outrea,1845 Satellite Blvd,Duluth,GA,30094,Clinic Center
201541969349301369,900790361,TEC Northside Dialysis,610 Northside Drive,Atlanta,GA,30318,Clinic Center
201541969349301369,900790361,TEC CT Surgery at Saint Joseph's,5665 Peachtree Dunwoody Road,Atlanta,GA,30342,Clinic Center
201541969349301369,900790361,TEC Candler Dialysis,2726 Candler Road,Decatur,GA,30034,Clinic Center
201541969349301369,900790361,TEC Greenbriar Dialysis,2841 Greenbriar Prkwy,Atlanta,GA,30331,Clinic Center
201541969349301369,900790361,TEC Baldridge Marina,610 Peachtree Parkway,Cumming,GA,30041,Clinic Center
201541969349301369,900790361,TEC Executive Park 57,57 Executive Park South,Atlanta,GA,30329,Clinic Center
201541969349301369,900790361,TEC Executive Park 59,59 Executive Park South,Atlanta,GA,30329,Clinic Center
201541969349301369,900790361,Cardiac Outreach at East Cobb,137 Johnson Ferry Road,Marietta,GA,30068,Clinic Center
201541969349301369,900790361,Vascular Medical Group,1400 Hembree Rd,Roswell,GA,30076,Clinic Center
201541969349301369,900790361,TEC LaGrange ASC,1805 Vernon Road,LaGrange,GA,30240,Clinic Center
201541969349301369,900790361,TEC EAC,3200 Downwood Circle,Atlanta,GA,30327,Clinic Center
201541969349301369,900790361,TEC Dunwoody Ortho and ASC,4555 North Shallowford Road,Dunwoody,GA,30338,Clinic Center
201541969349301369,900790361,TEC Gwinnett Ortho and Sports Medicine,3855 Pleasant Hill Road,Duluth,GA,30096,Clinic Center
201541969349301369,900790361,DOB III TEC Cardiology,5671 Peachtree Dunwoody Road,Atlanta,GA,30342,Clinic Center
201541969349301369,900790361,TEC Executive Park 12,12 Executive Park South,Atlanta,GA,30324,Clinic Center
201541969349301369,900790361,TEC Dunwoody,4500 North Shallowford Road,Dunwoody,GA,30338,Clinic Center
201541969349301369,900790361,ESA Vascular Medical Group,5673 Peachtree Dunwoody Road,Atlanta,GA,30342,Clinic Center
201541969349301369,900790361,TEC UrologySurg OncologyTransplant,5673 Peachtree Dunwoody Road,Atlanta,GA,30342,Clinic Center
201541969349301369,900790361,TEC - IM Multi Specialty,5673 Peachtree Dunwoody Road,Atlanta,GA,30342,Clinic Center
201541969349301369,900790361,Emory Clinic A Building,1365 Clifton Road,Atlanta,GA,30322,Clinic Center
201541969349301369,900790361,Emory Clinic B Building,1365 Clifton Road,Atlanta,GA,30322,Clinic Center
201541969349301369,900790361,Emory Clinic C Building,1365 Clifton Road,Atlanta,GA,30322,Clinic Center
201541969349301369,900790361,TEC 1525 Building,1525 Clifton Road,Atlanta,GA,30322,Clinic Center
201541969349301369,900790361,TEC Medical Office Tower,550 Peachtree Street,Atlanta,GA,30308,Clinic Center
201541969349301369,900790361,Family Practice Associates of Atlanta,1776 Old Spring House Lane,Dunwoody,GA,30338,Clinic Center
201541969349301369,900790361,ESA Gwinnett Family Physicians,345 Peachtree Industrial Blvd,Suwanee,GA,30024,Clinic Center
201541969349301369,900790361,Johns Creek OBGYN,6335 Hospital Parkway,Johns Creek,GA,30097,Clinic Center
201541969349301369,900790361,Internal Medicine Forsyth County,634 Peachtree Parkway,Cumming,GA,30041,Clinic Center
201541969349301369,900790361,IMAA,1100 Johnson Ferry Road,Atlanta,GA,30342,Clinic Center
201541969349301369,900790361,SJMG Internal Medicine,137 Johnson Ferry Road,Marietta,GA,30068,Clinic Center
201541969349301369,900790361,SJMG Duluth,4245 Pleasant Hill Road,Duluth,GA,30096,Clinic Center
201541969349301369,900790361,Atlanta Pulmonary Group,5673 Peachtree Dunwoody Road,Atlanta,GA,30342,Clinic Center
201541969349301369,900790361,SHS Fayetteville,115 Sumner Road,Fayetteville,GA,30214,Clinic Center
201541969349301369,900790361,Emory Newton Med Assoc,6175 Newton Drive,Covington,GA,30014,Clinic Center
201541969349301369,900790361,Emory Newton Med Assoc,5278 Adams Street,Covington,GA,30014,Clinic Center
201541969349301369,900790361,Emory at Suwanee EHC Criner Clinic,5400 Laurel Springs Parkway,Suwanee,GA,30024,Clinic Center
201541969349301369,900790361,ESA Smyrna,3909 South Cobb Drive,Smyrna,GA,30080,Clinic Center
201541969349301369,900790361,ESA Griffin-McIntosh Trail,726 8th Street,Griffin,GA,30224,Clinic Center
201541969349301369,900790361,ESA Sugarloaf,1845 Satellite Blvd,Duluth,GA,30097,Clinic Center
201541969349301369,900790361,ESA LaGrange-CHC,380 South Davis Road,LaGrange,GA,30241,Clinic Center
201541969349301369,900790361,SHS Locust Grove,4851 Bill Gardner Pkwy,Locust Grove,GA,30248,Clinic Center
201541969349301369,900790361,ESA Lawrenceville,771 Old Norcross Road,Lawrenceville,GA,30046,Clinic Center
201541969349301369,900790361,Emory IM Newton,4181 Hospital Drive,Covington,GA,30014,Clinic Center
201541969349301369,900790361,ESA Acworth Downstairs,4769 South Main Street,Acworth,GA,30101,Clinic Center
201541969349301369,900790361,ESA TDO STK,3579 Highway 138,Stockbridge,GA,30281,Clinic Center
201541969349301369,900790361,ESA Acworth Upstairs,4791 South Main Street,Acworth,GA,30101,Clinic Center
201541969349301369,900790361,ESA LaGrange,303 Smith Street,LaGrange,GA,30240,Clinic Center
201541969349301369,900790361,ESA West Point- CHC,1610 E 10th Street,West Point,GA,31833,Clinic Center
201541969349301369,900790361,ESA LaGrange,1801 Vernon Road,LaGrange,GA,30240,Clinic Center
201541969349301369,900790361,ESA TDO PTC,3000 Shakerag Hill,Peachtree City,GA,30269,Clinic Center
201541969349301369,900790361,ESA TDO EC,3345 E Highway 34,Sharpsburg,GA,30277,Clinic Center
201541969349301369,900790361,ESA TDO MCD,259 Jonesboro Road,McDonough,GA,30253,Clinic Center
201541969349301369,900790361,SHS Riverdale,6507 Professional Place,Riverdale,GA,30274,Clinic Center
201541969349301369,900790361,DOB III Internal Med,5671 Peachtree Dunwoody Road,Atlanta,GA,30342,Clinic Center
201541969349301369,900790361,ESA Stockbridge,1050 Eagles Landing Prkwy,Stockbridge,GA,30281,Clinic Center
201511359349301281,951642394,USC ENGEMANN STUDENT HEALTH CENTER (UPC),1031 WEST 34TH STREET,LOS ANGELES,CA,900893261,OUTPATIENT CLINIC
201531359349309423,660561027,CASA DEL VETERANO,CARR 592 KM 56 BO AMUELAS,JUANA DIAZ,PR,00795,VETERAN STATE HOME
201501969349301380,580566256,EMORY AUTISM CENTER,1551 SHOOP CT,DECATUR,GA,30033,DIAGNOSTSIC EVALUATION
201501969349301380,580566256,FACULTY STAFF ASSISTANCE PROGRAM,1762 CLIFTON RD,ATLANTA,GA,30322,FACULTY AND STAFF HEALTHCARE
201501969349301380,580566256,STUDENT HEALTH & COUNSELING SERVICES,1525 CLIFTON RD,ATLANTA,GA,30322,STUDENT HEALTHCARE
201521319349301792,160743209,EASTMAN DENTAL CENTER,625 ELMWOOD AVENUE,ROCHESTER,NY,14620,OUTPATIENT DENTAL CLINIC
201521319349301792,160743209,UNIVERSITY DENTAL FACULTY GROUP,2400 SOUTH CLINTON AVENUE BLDG H S,ROCHESTER,NY,14618,OUTPATIENT DENTAL CLINIC
201521319349301792,160743209,ENRICO FERMI DENTAL CLINIC AT SCHOOL #17,158 ORCHARD STREET,ROCHESTER,NY,14611,OUTPATIENT DENTAL CLINIC
201521319349301792,160743209,EASTMAN DENTAL DOWNTOWN CLINIC,228 EAST MAIN STREET,ROCHESTER,NY,14604,OUTPATIENT DENTAL CLINIC
201521319349301792,160743209,EDC SMILEMOBILE VANS,625 ELMWOOD AVENUE,ROCHESTER,NY,14620,OUTPATIENT DENTAL CLINIC
201521319349301792,160743209,ORAL MEDICINE SALIVARY DYSFUNCTION,601 ELMWOOD AVENUE,ROCHESTER,NY,14642,OUTPATIENT DENTAL CLINIC
201521319349301792,160743209,EDC-MONROE COMMUNITY HOSPITAL CLINIC,435 EAST HENRIETTA ROAD,ROCHESTER,NY,14620,OUTPATIENT DENTAL CLINIC
201521319349301792,160743209,EDC-HILLSIDE CHILDRENS CENTER CLINIC,1183 MONROE AVENUE,ROCHESTER,NY,14620,OUTPATIENT DENTAL CLINIC
201521319349300017,620476822,Ambulatory Surgery Ctr of Cool Springs,2009 Mallory Lane Suite 100,Franklin,TN,37067,Ambulatory Surgery Treatment Center
201521319349300017,620476822,SCA Nashville Surgery Center,1161 21st Ave South D-3300,Nashville,TN,37232,Ambulatory Surgery Treatment Center
201521319349300017,620476822,Vanderbilt-Maury Radiation Oncology,1003 Reserve Boulevard,Spring Hill,TN,37174,Ambulatory Surgery Treatment Center
201521319349300017,620476822,Vanderbilt Williamson Cancer Ctr,2107 Edward Curd Lane,Franklin,TN,37067,Ambulatory Surgery Treatment Center
201521319349300017,620476822,One Hundred Oaks Imaging,719 Thompson Lane,Nashville,TN,37204,Outpatient Diagnostic Center
201521319349300017,620476822,Spring Hill Imaging Center,5421 Main Street,Spring Hill,TN,37174,Outpatient Diagnostic Center
201521319349300017,620476822,Cool Springs Imaging,2009 Mallory Lane Suite 150,Franklin,TN,37067,Outpatient Diagnostic Center
201521319349300017,620476822,Vanderbilt Gateway Cancer Center,375 Alfred Thun Road,Clarksville,TN,37040,Ambulatory Surgery Treatment Center
201521319349300017,620476822,Belle Meade Imaging,4525 Harding Road Suite 102,Nashville,TN,37232,Outpatient Diagnostic Center
201521319349300017,620476822,Hillsboro Imaging,1909 Acklen Avenue,Nashville,TN,37212,Outpatient Diagnostic Center
