object_id,ein,BsnssNmLn1Txt,TrnsctnTxt,InvlvdAmt,MthdOfAmntDtrmntnTxt
201800439349301315,202394341,Puritan Ref Theol Sem Found,c,43733,FMV
201810379349301191,730579264,Tulsa Royalties Company,C
201810379349301191,730579264,Baptist General Convention of Oklahoma,C
201810379349301191,730579264,Baptist General Convention of Oklahoma,K
201800449349301825,390806154,School Sisters of Notre Dame,C,69000,Actual Cost
201723569349300417,480548361,MENNONITE EDUCATION AGENCY INC,M,91862,CASH PAID
201703549349300115,020223339,SISTERS OF THE PRESENTATION OF MARY,M,433809,SALARIES AND BENEFITS
201703549349300400,237099472,Us foundation for Queen's University at Kings,C,1544655,Cash
201820119349301017,381498763,FELICIAN SISTERS OF N AMERICA,K,50 PD 10-11 FOR 50 YR LE
201820119349301017,381498763,FELICIAN SISTERS OF N AMERICA,P,97136
201820119349301017,381498763,FELICIAN SISTERS OF N AMERICA,C,1100000
201713179349300836,431408945,STATE FAIR COMMUNITY COLLEGE,J,683143,FAIR MARKET VALUE
201820369349300712,480547702,CHARITABLE REMAINDER TRUST,S,106046,FMV
201830449349301708,951744369,Los Angeles Pacific University,L
201830449349301708,951744369,Los Angeles Pacific University,M
201830449349301708,951744369,Los Angeles Pacific University,O
201830449349301708,951744369,Los Angeles Pacific University,P
201830449349301708,951744369,Los Angeles Pacific University,Q
201830449349301708,951744369,Los Angeles Pacific University,R
201830449349301708,951744369,Los Angeles Pacific University,S
201820269349300232,208384273,VERMONT COLLEGE OF FINE ARTS FOUNDATION INC,B,923890,FMV
201830089349300908,010543513,NEW ENGLAND BAPTIST BIBLE COLLEGE,O,2474,PAYROLL EXPENSE = COST
201820129349300117,410695509,SISTERS OF ST JOSEPH OF CARONDELET ST PAUL PROVINCE,C,38740,CASH VALUE
201820129349300117,410695509,SISTERS OF ST JOSEPH OF CARONDELET ST PAUL PROVINCE,K,80630,CASH VALUE
201742839349301309,350868181,Taylor University Broadcasting Inc,L,1323902,Actual
201742839349301309,350868181,William Taylor Foundation,O,64000,Per Agreement
201830189349300508,264468758,Hebrew Homes Health Network Inc,E,3143811,Historical Cost
201830189349300508,264468758,University Plaza Rehab and Nursing CenterInc,D,591434,Historical Cost
201830189349300508,264468758,University Plaza Rehab and Nursing CenterInc,J,1611816,Historical Cost
201830239349300723,237050293,KIRKWOOD COMMUNITY COLLEGE,L,174752,FAIR MARKET VALUE
201830239349300723,237050293,KIRKWOOD COMMUNITY COLLEGE,B,3232565,BOOK VALUE
201810609349300711,420707114,GRACELAND COLLEGE CENTER FOR PROFESSIONAL DEVELOPMENT AND LIFELONG LEARNING,C,4342808,CASH
201810609349300711,420707114,COMMUNITY OF CHRIST,C,16294,CASH
201810609349300711,420707114,COMMUNITY OF CHRIST,E,100000,LOAN GUARANTEE
201810609349300711,420707114,COMMUNITY OF CHRIST,Q,58706,CASH
201810609349300711,420707114,COMMUNITY OF CHRIST,P,44570,CASH
201820439349300532,131624158,THE ROCKEFELLER UNIVERSITY FACULTY & STUDENTS CLUB INC,M,276493,Actual
201820439349300532,131624158,THE ROCKEFELLER UNIVERSITY FACULTY & STUDENTS CLUB INC,N,110412,Actual
201820439349300532,131624158,THE ROCKEFELLER UNIVERSITY FACULTY & STUDENTS CLUB INC,A,-259878,Actual
201820519349300432,560530003,queens university endowment,b,2064270,actual
201820519349300432,560530003,queens university endowment,c,4469467,actual
201820519349300432,560530003,queens university endowment,q,561310,actual
201810549349300436,440589787,CHARITABLE TRUST,A,97863,FMV
201820689349301257,951644035,Point Loma Nazarene University Foundation,B
201820689349301257,951644035,Point Loma Nazarene University Foundation,N
201820689349301257,951644035,Point Loma Nazarene University Foundation,O
201830439349300918,620484185,TUSCULUM TOMORROW TRUST,C,50428,CASH RECEIPTS
201820669349300807,910473310,The Whitworth Foundation,C,104225,CASH CONTRIBUTION
201820669349300807,910473310,Whitworth Costa Rica Limitada,B,281363,CASH
201820669349300807,910473310,EMPLOYER CONTRIBUTION VEBA TRUST,R,222317,CASH
201820669349300807,910473310,The Whitworth Foundation,R,199552,fmv
201800119349300615,540505892,E&H STATE INVESTOR LLC,a-i,4667
201800119349300615,540505892,E&H STATE INVESTOR LLC,d,3000000
201800119349300615,540505892,E&H MASTER TENANT LLC,a-i,42131
201800119349300615,540505892,E&H LANDLORD LLC,a-iv,1034500
201800119349300615,540505892,E&H MASTER TENANT LLC,a-iv,1045000
201800239349300205,450323401,TURTLE MOUNTAIN COMMUNITY COLLEGE FOUND,b,26590,CONTRIBUTIONS
201800239349300205,450323401,ARROWHEAD PRINTING INC,l,107495,COST OF SUPPLY
201800239349300205,450323401,ARROWHEAD PRINTING INC,o,89945,SALARIES PAID
201840689349301029,611124267,FRONTIER NURSING SERVICE INCORPORATED,R,521910,FMV
201840689349301029,611124267,FRONTIER NURSING SERVICES INCORPORATED,Q,133200,fmv
201800859349300110,237133739,Higher Education Servicing Corporation,m,4185384,Cash
201800859349300215,941156599,Employers-Contribution VEBA Trust for St Mary's College of California,B,1125408,Cash Contributions
201800659349300140,481249429,CVE CAPITAL,N,95890,FULL-TIME EQUIVALENT OF EMPLOYEE
201800659349300140,481249429,CVE CAPITAL,O,606668,FULL-TIME EQUIVALENT OF EMPLOYEE
201800659349300140,481249429,CVE CAPITAL,P,466997,CASH
201800659349300140,481249429,CVE CAPITAL,Q,58074,CASH
201800659349300140,481249429,CVE CAPITAL,S,100000,CASH
201800889349300615,730774245,Free Will Baptist Foundation,d,750000,NP Schedule FWB
201810859349300711,362170136,IIT India,P,144942,FMV
201810859349300711,362170136,IIT Research Institute,A,323145,FMV
201810859349300711,362170136,IIT Research Institute,L,1062087,FMV
201810859349300711,362170136,IIT Research Insititute,Q,1961975,FMV
201820689349301122,237213309,McMaster Innovation Park,A,125487,Transaction Rec
201820689349301122,237213309,FRIENDS OF MCMASTER INC,C,176380,Fin. Statements
201820689349301122,237213309,MCMASTER UNIVERSITY TRUST,C,18623,Transaction Rec
201820689349301122,237213309,THE FIRST LONGWOOD INNOVATION TRUST,D,16808186,Transaction Rec
201820689349301122,237213309,The Gore District Land Trust,D,9448343,Fin. Statements
201820689349301122,237213309,THE FIRST LONGWOOD INNOVATION TRUST,D,2731720,Transaction Rec
201820689349301122,237213309,THE FIRST LONGWOOD INNOVATION TRUST,K,Transaction Rec
201820689349301122,237213309,THE FIRST LONGWOOD INNOVATION TRUST,Q,Transaction Rec
201820689349301122,237213309,THE FIRST LONGWOOD INNOVATION TRUST,R,Transaction Rec
201830529349300543,521555346,GREATER GRACE WORLD OUTREACH INC,P,37080,CASH
201800279349300315,610470593,CUMBERLAND WELLNESS PROPERTIES INC,K,165064,FAIR MARKET VALUE
201840259349300034,593086453,UNIVERSITY OF CENTRAL FLORIDA,P,454238,CASH VALUE
201840259349300034,593086453,UNIVERSITY OF CENTRAL FLORIDA,O,454530,CASH VALUE
201820859349301007,660379122,TIBER HEALTH PUBLIC BENEFIT CORP,K,1458800
201820859349301007,660379122,TIBER HEALTH PUBLIC BENEFIT CORP,O,647190
201820859349301007,660379122,TIBER HEALTH PUBLIC BENEFIT CORP,P,360000
201820729349300307,750851900,ACIMCO,c,100000
201820729349300307,750851900,Grace L Woodward Memorial Endowment,c,1521358
201810749349300901,941021164,Fresno Pacific University Foundation,C
201810749349300901,941021164,Fresno Pacific University Foundation,K
201810749349300901,941021164,Fresno Pacific University Foundation,N
201810749349300901,941021164,Fresno Pacific University Foundation,O
201810749349300901,941021164,Fresno Pacific University Foundation,Q
201810749349300901,941021164,MBBS-US Inc,C
201810749349300901,941021164,MBBS-US Inc,N
201810749349300911,350867954,Orangehaus Records Inc,N
201810749349300911,350867954,Orangehaus Records Inc,O
201820889349300107,741159753,BRAZOS VALLEY PUBLIC BROADCASTING FOUNDATION DBA KWBU-fm,B,233498,CASH CONTRIBUTIONS
201820889349300107,741159753,BRAZOS VALLEY PUBLIC BROADCASTING FOUNDATION DBA KWBU-FM,L,236018,COST
201820889349300107,741159753,BRAZOS VALLEY PUBLIC BROADCASTING FOUNDATION DBA KWBU-FM,M,153309,COST
201820889349300107,741159753,BRAZOS VALLEY PUBLIC BROADCASTING FOUNDATION DBA KWBU-FM,N,84840,ESTIMATED FAIR MARKET VALUE
201820889349300107,741159753,FB KIRCHNER SCHOLARSHIP FUND #6886,A,12232,CASH
201820889349300107,741159753,BRYAN NICHOLS SCHOLARSHIP TRUST 332,A,5704,CASH
201820889349300107,741159753,KOKERNOT TRUST,A,288804,CASH
201820889349300107,741159753,CHARITABLE LEAD TRUST (3),C,253112,CASH
201800999349300000,920158414,ILISAGVIK COLLEGE FOUNDATION,400000,R,400000,CASH TRANSFERRED OUT
201800999349300000,920158414,NORTH SLOPE BOROUGH,9443830,S,9943830,CASH TRANSFERRED IN
201800999349300000,920158414,NORTH SLOPE BOROUGH,2324793,C,2411973,VALUE OF PROPERTY USE
201830659349300008,930401259,Friends of Saturday Academy,a-iv,18000,Actual Cash Payment
201830659349300008,930401259,Friends of Saturday Academy,b,1000,Actual Cash Payment
201820659349300437,231352641,GETTYSBURG HOTEL INVESTORS LP,A,432571,FMV
201820659349300437,231352641,GETTYSBURG HOTEL INVESTORS LP,D,7897792,FMV
201820659349300437,231352641,EMPLOYER-CONTRIBUTION VEBA TRUST,R,351530,FMV
201820659349300437,231352641,BULLET LAND INC,S,215000,FMV
201830949349300223,952944594,CONSORTIUM FOR INNOVATIVE LEGAL ED,q,66380,ACCRUAL BASED
201830949349300223,952944594,CONSORTIUM FOR INNOVATIVE LEGAL ED,r,1324,ACCRUAL BASED
201830969349300308,042178860,Atlantic Union Conference,c,4414674,Confirmation
201830969349300308,042178860,Atlantic Union Conference,e,3025189,Loan Agreements
201830969349300308,042178860,Southern New England Conference,e,605697,Loan Agreements
201810979349300416,160743045,WILLARD J HOUGHTON FOUNDATION,D,600000,OUTSTANDING LOAN PRINCIPAL
201810679349300641,362216176,TIMBER-LEE MINISTRIES INC,C,12328941,FMV
201810679349300106,860711495,Bible Education Legacy Fund,b,1004263,Fair value
201810679349300106,860711495,Bible Education Legacy Fund,c,306760,Fair value
201810679349300106,860711495,Bible Education Legacy Fund,k,22800,Fair value
201810679349300106,860711495,Bible Education Legacy Fund,s,494321,Fair value
201820999349300677,550683361,Marshall University,k,105276,FMV
201820999349300677,550683361,Marshall University,l,2107953,FMV
201820999349300677,550683361,Marshall University,p,4119404,FMV
201840549349300914,233069199,COMMUNITY SERVICE FOUNDATION,L,253080
201840549349300914,233069199,COMMUNITY SERVICE FOUNDATION,D,54870
201840549349300914,233069199,BUXMONT ACADEMY,K,80400
201840549349300914,233069199,BUXMONT ACADEMY,L,255660
201840549349300914,233069199,BUXMONT ACADEMY,E,15182
201840549349300914,233069199,BUXMONT ACADEMY,D,8166
201830729349300643,530196549,The Airlie Foundation,C,17409651,FMV
201820789349300017,930845182,GLOBE HOTEL LLC,K,566380,LEASE AGREEMENT
201801019349301035,750926755,UD PROPERTY MANAGEMENT CORPORATION,S,500000,CASH VALUE
201831029349300243,410695524,Pooled Life Income Fund,k,249904,Cash Paid
201800879349300705,237223216,Charitable Remainder Trusts (3),(c),229539,FMV
201800879349300705,237223216,Sarah lawrence at Oxford,(P),930783,COST
201800999349300885,741109631,OLLU MAIN BUILDING,D,611977,FMV
201800999349300885,741109631,OLLU MAIN BUILDING,K,200620,FMV
201800609349300925,250965557,SETON HILL PROPERTIES,E,9321166,ACTUAL
201820969349300522,582624570,Georgia Baptist Mission Board,C
201820969349300522,582624570,Georgia Baptist Mission Board,M
201820969349300522,582624570,Georgia Baptist Foundation Inc,C
201800959349300510,461256842,UNITED CEREBRAL PALSY OF CENTRAL PENNSYLVANIA,P,62728,CASH
201800609349300130,340714681,MURPHY HALL HOLDINGS INC,D,329559,LOAN AGREEMENT
201800609349300130,340714681,MURPHY HALL HOLDINGS INC,Q,198640,ACTUAL COSTS
201820749349300817,850365964,INST OF AMERICAN INDIAN ARTS TRUST,c,503244
201820749349300817,850365964,INST OF AMERICAN INDIAN ARTS TRUST,e,2717956
201840959349300959,910236600,Gonzaga Law School Foundation,L,465378,FMV
201840959349300959,910236600,Immobiliare Gonzaga srl,K,270000,FMV
201840959349300959,910236600,Gonzaga Law School Foundation,C,1140882,fmv
201830719349300503,131632522,PODIA INSURANCE LIMITED,P,87500,COST
201820949349300602,760690847,The Grace Foundation,s,2060000,FMV
201831009349300933,510198454,Diocese of the Armenian Church,e,41801,Cost
201810769349300706,030482006,AVE MARIA UNIVERSITY LAND TRUST INC,S,3028000,FMV
201831079349300238,030179424,NORWICH UNIVERSITY APPLIED RESEARCH INSTITUTES,P,103032,CASH
201831079349300238,030179424,NORWICH UNIVERSITY APPLIED RESEARCH INSTITUTES,Q,27408,CASH
201831079349300238,030179424,CHARITABLE TRUST,R,320896,CASH
201810879349301001,311601569,ART ACADEMY HOUSING INC,D,1961727,FMV
201810879349301001,311601569,ART ACADEMY HOUSING INC,E,1980933,FMV
201830899349300118,570967350,University of South Carolina,O,131305,cash
201800939349300930,470376551,County of Dodge Head Start,Q,11085,Book Cost/Expense
201800759349300330,042111203,Jonas Realty Corp,b,4317665,Value of assets transferred as a capital contribution.
201800759349300330,042111203,Jonas Realty Corp,d,9700000,Original principal on four loans.
201800759349300330,042111203,Jonas Realty Corp,k,182000,Negotiated rate-deemed fair value
201820449349300432,041591060,NEW ENGLAND EYE INSTITUTE INC,D,1137438,BOOK VALUE
201820449349300432,041591060,NEW ENGLAND EYE INSTITUTE INC,D,136619,BOOK VALUE
201820449349300432,041591060,NEW ENGLAND EYE INSTITUTE INC,L,150000,BOOK VALUE
201820449349300432,041591060,NEW ENGLAND EYE INSTITUTE INC,M,4400590,BOOK VALUE
201820449349300432,041591060,NEW ENGLAND EYE INSTITUTE INC,P,72778,BOOK VALUE
201800719349300240,231413680,PENNSYLVANIA COLLEGE OF OPTOMETRY FOUNDATION,L,255000,VALUE OF SERVICES
201800719349300240,231413680,PENNSYLVANIA COLLEGE OF OPTOMETRY FOUNDATION,C,630420,VALUE OF SERVICES
201840879349300729,160743126,Northeastern Seminary,q,1619171,Operating expenses paid on behalf of Northeastern Seminary
201840879349300729,160743126,Northeastern Seminary,k,53990,Lease of classrooms from Northeastern Seminary
201840879349300729,160743126,Northeastern Seminary,s,3422454,Pooled endowment funds with Northeastern Seminary
201840879349300729,160743126,Northeastern Seminary,b,42500,Forgiveness of Northeastern Seminary Debt.
201840879349300729,160743126,Northeastern Seminary,d,255000,Loan due from Northeastern.
201840879349300729,160743126,Housing Development Foundation Inc,k,400111,Ground Lease per agreement.
201840879349300729,160743126,Housing Development Foundation Inc,q,350160,"Expense reimbursement paid to Roberts Wesleyan College for Maintenance, Housekeeping, utilities and contract services."
201840879349300729,160743126,Housing Development Foundation Inc,q,54634,Management Fee paid to Roberts Wesleyan per agreement.
201840879349300729,160743126,Housing Development Foundation Inc,p,1092684,Room rental income paid to Housing Development Foundation per agreement.
201800649349300620,956002998,VANGUARD UNIVERSITY FOUNDATION,C,305739,CASH
201820679349300337,562244952,CENtral Piedmont Community College,B,209215,FMV
201820679349300337,562244952,Central Piedmont Community College,J,183000,FMV
201840449349300719,381627600,Center for Youth Evangelism,e,538000,Andrews University borrowed funds from Center for Youth Evangelism for University Cash Flow. The amount listed is an average balance borrowed during the fiscal year.
201840449349300719,381627600,Center for Youth Evangelism,n,0,The Center for Youth Evangelism is located on the campus of Andrews University and uses its facilities and other resources such as accounting and payroll services. Unable to estimate the amount attributable to this sharing of resources.
201840449349300719,381627600,Center for Youth Evangelism,j,10275,The University charges a nominal rent fur custodial and maintenance services to the Center for Youth Evangelism.
201840449349300719,381627600,North American Division of SDA,j,26568,The University leases space to the North American Division of SDA for NADEI operations.
201840449349300719,381627600,Andrews Broadcasting Corp,Lawrence Schalk,b,126000,Andrews University pays a yearly subsidy to Andrews Broadcasting Corp.
201840449349300719,381627600,Andrews Broadcasting Corp,Lawrence Schalk,n,0,Andrews Broadcasting Corp is located on the campus of Andrews University and uses its facilities and other resources such as accounting and payroll services. Unable to estimate the amount attributable to this sharing of resources.
201800969349300345,930386972,WUE Investments Holdings LP,S,6000000,fair market value
201800969349300345,930386972,WUE Investments Holdings LP,B,12747694,fair market value
