object_id,ein,RltdOrgnztnNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdOrgTxblCrpTr_EIN,IdRltdOrgTxblCrpTr_PrmryActvtsTxt,IdRltdOrgTxblCrpTr_LglDmclSttCd,IdRltdOrgTxblCrpTr_EnttyTxt,IdRltdOrgTxblCrpTr_ShrOfTtlIncmAmt,IdRltdOrgTxblCrpTr_ShrOfEOYAsstsAmt,IdRltdOrgTxblCrpTr_OwnrshpPct,IdRltdOrgTxblCrpTr_CntrlldOrgnztnInd
201703179349307400,111635088,SAMARITAN HOME CARE AMERICA,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,113319259,HEALTHCARE SVC,NY,SAMARITAN MGMT,C-CORP,false
201703179349307400,111635088,MERCY INTERNAL MEDICINE PC,992 N VILLAGE AVENUE,ROCKVILLE CENTRE,NY,11570,510639649,HEALTHCARE SVC,NY,MERCY MED CTR,C-CORP,false
201703179349307400,111635088,LONG ISLAND EMERGENCY CARE PC,1000 N VILLAGE AVE,ROCKVILLE,NY,11571,113633515,PHYSICIAN SVC,NY,MERCY MED CTR,S-CORP,false
201733179349306133,226019101,ATLANTIC INSURANCE EXCHANGE LTD,98 JAMES STREET,EDISON,NJ,08820,999999999,INSURANCE CAP,BD,JFKHS,C CORP,false
201733179349306133,226019101,CENTRAL JERSEY MEDICAL GROUP PA,98 JAMES STREET,EDISON,NJ,08820,223477610,INACTIVE,NJ,MRMC,C CORP,false
201733179349306133,226019101,JFK MEDICAL GROUP PC,98 JAMES STREET,EDISON,NJ,08820,223482637,MEDICAL SERVI,NJ,JFKMC,C CORP,0,12416,1.00000,true
201733179349306133,226019101,JFK HARTWYCK MGT & CONSULTING INC,98 JAMES STREET,EDISON,NJ,08820,223812130,INACTIVE,NJ,HARTWYCK WEST,C CORP,false
201733179349306133,226019101,JFK HEALTHSHARE INC,98 JAMES STREET,EDISON,NJ,08820,222528967,MANAGEMENT SV,NJ,JFKHS,C CORP,false
201733179349306133,226019101,MIDTOWN SHOPS INC,98 JAMES STREET,EDISON,NJ,08820,221536954,REAL ESTATE,NJ,MRMC,C CORP,false
201733179349306133,226019101,PRIMARY CARE NETWORK,98 JAMES STREET,EDISON,NJ,08820,522069919,HEALTH ORG.,NJ,JFKMC,C CORP,-1396,204353,1.00000,true
201733179349306133,226019101,JFK Ambulatory Care PA,98 James Street,Edison,NJ,08820,473018240,HEALTH ORG.,NJ,JFKHS,C-Corp,false
201743189349308204,362166946,AIB INTERNATIONAL INC,1213 BAKERS WAY,MANHATTAN,KS,66502,481192044,CONSULTING,KS,AMERICAN INSTITUTE OF BAKING,C,-2162239,8760845,1.00000,0
201743189349308204,362166946,AIB INTERNATIONAL CERTIFICATION SERVICES,1213 BAKERS WAY,MANHATTAN,KS,66502,464393081,AUDITING,KS,AMERICAN INSTITUTE OF BAKING,C,29450,2318355,1.00000,0
201723199349305457,210634462,C & H Collection SVS Inc,1 federal st suite nw2-400,Camden,NJ,081031438,222603503,Collections,NJ,CH Services,C Corp,1557780,683121,1.00000,true
201723199349305457,210634462,Cooper Healthcare Properties Inc,1 federal st suite nw2-400,Camden,NJ,081031438,222567105,Real Estate,NJ,CH Services,C Corp,862929,3090764,1.00000,true
201723199349305457,210634462,Cooper Healthcare Services,1 federal st suite nw2-400,Camden,NJ,081031438,222567106,Health Svcs,NJ,Cooper Hlth sys,C Corp,0,0,1.00000,true
201723199349305457,210634462,Cooper GYN Oncology Association PC,1 federal st suite nw2-400,Camden,NJ,081031438,223427282,Physician Pra,NJ,Cooper Hlth sys,C Corp,2065607,0,1.00000,true
201723199349305457,210634462,Cooper Pediatrics PC,1 federal st suite nw2-400,Camden,NJ,081031438,222965846,Physician Pra,NJ,Cooper Hlth sys,C Corp,11855103,0,1.00000,true
201723199349305457,210634462,Cooper Bone and Joint Institute PC,1 federal st suite nw2-400,Camden,NJ,081031438,222354988,Physician Pra,NJ,Cooper Hlth sys,C Corp,58925,0,1.00000,true
201723199349305457,210634462,Center for Health and Wellness PC,1 federal st suite nw2-400,Camden,NJ,081031438,223487144,Physician Pra,NJ,Cooper Hlth sys,C Corp,95365,0,1.00000,true
201723199349305457,210634462,Cooper Obstetrical Associates PC,1 federal st suite nw2-400,Camden,NJ,081031438,222329164,Physician Pra,NJ,Cooper Hlth sys,C Corp,1034550,0,1.00000,true
201723199349305457,210634462,CMC Department of Medicine Group PA,1 federal st suite nw2-400,Camden,NJ,081031438,223266219,Physician Pra,NJ,Cooper Hlth sys,C Corp,53263968,0,1.00000,true
201723199349305457,210634462,CHC Pain Management Center PA,1 federal st suite nw2-400,Camden,NJ,081031438,223419259,Physician Pra,NJ,Cooper Hlth sys,C Corp,1780663,0,1.00000,true
201723199349305457,210634462,Cooper Faculty OB-GYN PC,1 federal st suite nw2-400,Camden,NJ,081031438,222700904,Physician Pra,NJ,Cooper Hlth sys,C Corp,6479831,0,1.00000,true
201723199349305457,210634462,Cooper Perinatology Associates PC,1 federal st suite nw2-400,Camden,NJ,081031438,222965240,Physician Pra,NJ,Cooper Hlth sys,C Corp,3766014,0,1.00000,true
201723199349305457,210634462,Cooper Pathology PC,1 federal st suite nw2-400,Camden,NJ,081031438,223075647,Physician Pra,NJ,Cooper Hlth sys,C Corp,4131159,0,1.00000,true
201723199349305457,210634462,Cooper Physical Medicine&Rehab Assoc PC,1 federal st suite nw2-400,Camden,NJ,081031438,223137520,Physician Pra,NJ,Cooper Hlth sys,C Corp,1688649,0,1.00000,true
201723199349305457,210634462,Cooper Physician Offices PA,1 federal st suite nw2-400,Camden,NJ,081031438,223310529,Physician Pra,NJ,Cooper Hlth sys,C Corp,28125185,0,1.00000,true
201723199349305457,210634462,CMC Psychiatric Associates PC,1 federal st suite nw2-400,Camden,NJ,081031438,223315602,Physician Pra,NJ,Cooper Hlth sys,C Corp,1335820,0,1.00000,true
201723199349305457,210634462,Cooper Anesthesia Associates PC,1 federal st suite nw2-400,Camden,NJ,081031438,223346073,Physician Pra,NJ,Cooper Hlth sys,C Corp,19814899,0,1.00000,true
201723199349305457,210634462,Cooper Family Medicine PC,1 federal st suite nw2-400,Camden,NJ,081031438,223358732,Physician Pra,NJ,Cooper Hlth sys,C Corp,7116486,0,1.00000,true
201723199349305457,210634462,Cooper University Radiology PC,1 federal st suite nw2-400,Camden,NJ,081031438,510483383,Physician Pra,NJ,Cooper Hlth sys,C Corp,10511259,0,1.00000,true
201723199349305457,210634462,Cooper Urgent Care PC,1 federal st suite nw2-400,Camden,NJ,081031438,800747085,Physician Pra,NJ,Cooper Hlth sys,C Corp,6643010,0,1.00000,true
201723199349305457,210634462,Cooper Pediatric Specialists PC,1 federal st suite nw2-400,Camden,NJ,081031438,223474357,Physician Pra,NJ,Cooper Hlth sys,C Corp,7145512,0,1.00000,true
201723199349305457,210634462,Cooper Primary Care at Pennsville PA,1 federal st suite nw2-400,Camden,NJ,081031438,223486722,Physician Pra,NJ,Cooper Hlth sys,C Corp,2015941,0,1.00000,true
201723199349305457,210634462,Critical Care Group PA,1 federal st suite nw2-400,Camden,NJ,081031438,223266221,Physician Pra,NJ,Cooper Hlth sys,C Corp,0,0,1.00000,true
201723199349305457,210634462,Radiation Oncology PC,1 federal st suite nw2-400,Camden,NJ,081031438,223587486,Physician Pra,NJ,Cooper Hlth sys,C Corp,2519096,0,1.00000,true
201723199349305457,210634462,Cooper University Trauma Physicians PC,1 federal st suite nw2-400,Camden,NJ,081031438,200031895,Physician Pra,NJ,Cooper Hlth sys,C Corp,0,0,1.00000,true
201723199349305457,210634462,Cooper University Emergency PhysiciansPC,1 federal st suite nw2-400,Camden,NJ,081031438,200835576,Physician Pra,NJ,Cooper Hlth sys,C Corp,11486074,0,1.00000,true
201723199349305457,210634462,Cooper Surgical Associates PA,1 federal st suite nw2-400,Camden,NJ,081031438,222170196,Physician Pra,NJ,Cooper Hlth sys,C Corp,41560253,0,1.00000,true
201723199349305457,210634462,University Urogynecology Association PC,1 federal st suite nw2-400,Camden,NJ,081031438,223235088,Physician Pra,NJ,Cooper Hlth sys,C Corp,930103,0,1.00000,true
201723199349305457,210634462,Cooper Department of Neuroscience PC,1 federal st suite nw2-400,Camden,NJ,081031438,223358684,Physician Pra,NJ,Cooper Hlth sys,C Corp,0,0,1.00000,true
201713179349305346,570828733,CareAlliance Medical Services Organization,225 Doughty Street,Charleston,SC,29403,571012837,Inactive,SC,N/A,C,0
201743199349303834,111661359,RIVERHEAD MANAGEMENT CORPORATION,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,112800287,MANAGEMENT SERVICE ORGANIZATION,NY,N/A,C,0
201703479349300920,910615846,CHARITABLE REMAINDER TRUSTS (16),INVESTMENT,WA,N/A,T,0
201703479349300920,910615846,CHARITABLE ANNUITY TRUSTS (3),INVESTMENT,WA,N/A,T,0
201703429349300225,750800653,Charitable remainder unitrusts (10),Hold assets & remit income to the university,TX,T,0
201703429349300225,750800653,Charitable gift annuities (7),Hold assets & remit income to the university,TX,T,0
201703429349300225,750800653,Charitable remainder annuity trust (1),Hold assets & remit income to the university,TX,T,0
201703429349300225,750800653,Revocable charitable remainder unitrust (1),Hold assets & remit income to the university,TX,T,0
201713469349300631,943204136,Pooled Income Fund,Investments,CA,N/A,0
201723199349302842,250965270,BRADFORD HEALTH ENTERPRISES,116-156 INTERSTATE PARKWAY,BRADFORD,PA,16701,251591420,INVESTMENT,PA,BRADFORD HOSPITAL,C,1.00000,0
201723199349309022,560554230,ADEPT HEALTH INC FKA NOVANT HEALTH SHARED SERVICES INC,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103,562226937,ADMIN SERVICES,NC,N/A,C,0
201723199349309022,560554230,CHOICEHEALTH INC,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103,561896065,MANAGED CARE,NC,N/A,C,0
201723199349309022,560554230,COMMUNICARE INC,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103,561952950,RENTAL REAL ESTATE,NC,N/A,C,0
201723199349309022,560554230,KERNERSVILLE MEDICAL CENTER PARK OWNERS' ASSOCIATION,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103,471511401,RENTAL REAL ESTATE,NC,N/A,C,0
201723199349309022,560554230,MEDQUEST INC & SUBSIDIARIES,3480 PRESTON RIDGE RD STE 600,ALPHARETTA,GA,30005,223860764,DIAGNOSTIC IMAGING,DE,N/A,C,0
201723199349309022,560554230,NOVANT HEALTH RISK RETENTION GROUP INC,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103,203382230,INSURANCE,SC,N/A,C,0
201723199349309022,560554230,NOVANT HEALTH TRINOVA INSURANCE PROTECTED CELL INC,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103,812963143,INSURANCE,NC,N/A,C,0
201723199349309022,560554230,ROWAN MEDICAL ALLIANCE INC,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103,561992669,INSURANCE,NC,N/A,C,0
201723199349309022,560554230,ROWAN MEDICAL FACILITIES INC,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103,561424672,MEDICAL SUPPLIES,NC,N/A,C,0
201723199349309022,560554230,SALEM DIAGNOSTICS INC,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103,561513621,HEALTH RELATED,NC,N/A,C,0
201723199349309022,560554230,SALEM HEALTH SERVICES INC,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103,561342654,HEALTH RELATED,NC,N/A,C,0
201723199349309022,560554230,THE PARK AT MONROE PROPERTY OWNERS ASSOCIATION INC,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103,463910256,RENTAL REAL ESTATE,NC,N/A,C,0
201723199349309022,560554230,TRINOVA INSURANCE LTD,C/O MARSH MGMT 11 VICTORIA ST,HAMILTON,BERMUDA HM11 HX,BD,980615601,INSURANCE,BD,N/A,C,0
201713199349303801,160743900,Foster Lake Inc,One Saxon Drive,Alfred,NY,14802,161000109,Lake Access to Students,NY,Alfred University,C,20000,103069,1,1
201703189349310940,420698265,BELCREST SERVICES LTD,5409 N KNOXVILLE AVE,PEORIA,IL,61614,371196307,MEDICAL SERVICES,IL,N/A,C,0
201703189349310940,420698265,BROADBAND INC,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,273819741,INFORMATION TECHNOLOGY MGMT.,IA,N/A,C,0
201703189349310940,420698265,DELHI POINT CONDO ASSOCIATION,350 N GRANDVIEW,DUBUQUE,IA,52001,421467002,REAL ESTATE MANAGEMENT,IA,N/A,C,0
201703189349310940,420698265,HCP CORPORATION,202 SOUTH PARK STREET,MADISON,WI,53715,391177562,REAL ESTATE RENTAL,WI,N/A,C,0
201703189349310940,420698265,HEALTH PLUS INC,5409 N KNOXVILLE AVE,PEORIA,IL,61614,371295532,MANAGED CARE ADMINISTRATION,IL,N/A,C,0
201703189349310940,420698265,HNC SERVICES,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,270987243,FIBER OPTIC NETWORK SERVICES,IA,N/A,C,0
201703189349310940,420698265,HOME HEALTH PLUS SERVICES INC,PO BOX 87,PEORIA,IL,61650,364053068,HOME HEALTH SERVICES,IL,N/A,C,0
201703189349310940,420698265,MEDIMORE INC,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,421414390,MANAGED CARE,IA,N/A,C,0
201703189349310940,420698265,MERITER HEALTH ENTERPRISES INC,202 SOUTH PARK STREET,MADISON,WI,53715,391293620,MANAGEMENT SERVICES,WI,N/A,C,0
201703189349310940,420698265,MERITER MANAGEMENT SERVICES INC,202 SOUTH PARK STREET,MADISON,WI,53715,391458235,ADMINISTRATIVE SERVICES,WI,N/A,C,0
201703189349310940,420698265,METHODIST HEALTH VENTURES INC,PO BOX 87,PEORIA,IL,61650,371140939,PHARMACY/OFFICE STAFFING,IL,N/A,C,0
201703189349310940,420698265,METHODIST PHYSICIAN SERVICES INC,PO BOX 87,PEORIA,IL,61650,363858550,MEDICAL SERVICES,IL,N/A,C,0
201703189349310940,420698265,PRECEDENCE INC,4622 PROGRESS DRIVE STE A,DAVENPORT,IA,52807,371288604,MANAGED MENTAL CARE,IA,N/A,C,0
201703189349310940,420698265,PROVIDER RESOURCE MANAGEMENT INC,PO BOX 87,PEORIA,IL,61650,371223550,RESOURCE MANAGEMENT,IL,N/A,C,0
201703189349310940,420698265,PHYSICIANS PLUS INSURANCE CORPORATION,2650 NOVATION PARKWAY SUITE 400,MADISON,WI,53713,391565691,FEDERALLY QUALIFIED HMO,WI,N/A,C,0
201703189349310940,420698265,RURAL IOWA SPECIALTY PHYSICIAN CONSORTIUM INC,700 E UNIVERSITY AVE,DES MOINES,IA,50316,261271143,SPECIALTY PHYSICIANS MEDICAL CARE,IA,N/A,C,0
201703189349310940,420698265,STL HEALTH RESOURCES CO,1026 A AVE NE,CEDAR RAPIDS,IA,52402,421193499,PHYSICIAN OFFICE RENTAL,IA,N/A,C,0
201703189349310940,420698265,TRINITY HEALTH ENTERPRISES INC,2701 17TH ST,ROCK ISLAND,IL,61201,363320141,RETAIL DURABLE MEDICAL EQUIPMENT & PHARMACY,IL,N/A,C,0
201703189349310940,420698265,TRINITY PHYSICIAN HOSPITAL ORGANIZATION LTD,4622 PROGRESS DRIVE STE A,DAVENPORT,IA,52807,363924720,MANAGED HEALTH CARE,IA,N/A,C,0
201713199349303036,131740127,St Josephs Venture Inc,127 South Broadway,Yonkers,NY,10701,133497550,Inactive,NY,N/A,C,0
201713199349303036,131740127,St Josephs Medical Practice PC,127 South Broadway,yonkers,NY,10701,300710052,Medical Practice,NY,N/A,C,0
201713199349300126,550753754,Integrated Health Care Providers Inc,PO Box 1547,Charleston,WV,253261547,550751010,Specialty Physician Practices,WV,N/A,C,1
201733149349303183,131624135,MIAC,535 EAST 70TH STREET,NEW YORK,NY,10021,981050215,SELF-INDEMNITY,CJ,NA,C,0,0,true
201733149349303183,131624135,HSS VENTURES,535 EAST 70TH STREET,NEW YORK,NY,10021,061624300,HEALTH CARE,NY,NA,C,0,0,true
201733149349303183,131624135,CHARITABLE TRUST,INVESTMENT/CHARIT,OH,NA,T,false
201733149349303183,131624135,LIVING TRUST,INVESTMENT/CHARIT,CA,NA,T,false
201743149349301614,135564934,GREATER METROPOLITAN IPA II,150 EAST 42ND STREET 5TH FL,NEW YORK,NY,10017,133977019,INACTIVE,NY,BIMCSLR,C,0,0,0.50000,false
201743149349301614,135564934,GREATER METROPOLITAN IPA V,150 EAST 42ND STREET 5TH FL,NEW YORK,NY,10017,134141695,INACTIVE,NY,BIMCSLR,C,0,1587,0.50000,false
201743149349301614,135564934,MANHATTAN MANAGEMENT SERVICES,1780 BROADWAY 7TH FL,NEW YORK,NY,10019,133618543,MGMT SERVICES,NY,SLR,C,false
201743149349301614,135564934,SLR MANAGEMENT SERVICES,150 EAST 42ND STREET 5TH FL,NEW YORK,NY,10017,133853145,MGMT SERVICES,NY,SLR,C,false
201743149349301614,135564934,WEST CARE MEDICAL PC,150 EAST 42ND STREET 5TH FL,NEW YORK,NY,10017,133811203,INACTIVE,NY,SLR,C,false
201743149349301614,135564934,MOUNT SINAI HC VENTURES INC,150 EAST 42ND STREET 5TH FL,NEW YORK,NY,10017,460953126,HEALTH CARE MGMT,NY,BIMC HOLDCO,C,false
201743149349301614,135564934,MOUNT SINAI GENOMICS INC,1425 MADISON AVE,NEW YORK,NY,10029,475349024,CLINICAL LAB,DE,ISMMS,C,false
201743149349301614,135564934,HIBER-CELL INC,850 NEW BURTON ROAD SUITE 201,DOVER,DE,19904,820608182,CLINICAL LAB,DE,ISMMS,c,false
201743149349301614,135564934,AMATHUS THERAPEUTICS INC,1506 BOSTON PROVIDENCE HIGHWAY STE,NORWOOD,MA,02062,814373501,BIOTECH/PHARMA,MA,ISMMS,C,false
201703179349303905,541547408,SENTARA HOLDINGS INC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,541555638,HOLDING COMPANY,VA,N/A,C,1
201703179349303905,541547408,SENTARA HEALTH PLANS INC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,522368125,TPA,VA,N/A,C,1
201703179349303905,541547408,OPTIMA HEALTH GROUP,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,541473382,HMO,VA,N/A,C,1
201703179349303905,541547408,OPTIMA HEALTH INSURANCE COMPANY,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,541642752,HEALTH INSURANCE,VA,N/A,C,1
201703179349303905,541547408,OPTIMA BEHAVIORAL HEALTH SERVICES,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,621382666,MENTAL HEALTH SVCS,VA,N/A,C,1
201703179349303905,541547408,SENTARA VENTURES INC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,541688615,HOLDING COMPANY,VA,N/A,C,1
201703179349303905,541547408,SENTARA OBICI PROFESSIONAL CENTER,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,541445865,RE RENTAL,VA,N/A,C,1
201703179349303905,541547408,SENTARA STRATEGIC SOLUTIONS INC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,541020941,HEALTH CARE,VA,N/A,C,1
201703179349303905,541547408,SENTARA HEALTH PLANS OF OHIO INC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,471509408,TPA,OH,N/A,C,1
201703179349303905,541547408,SENTARA HEALTH INSURANCE CO OF NC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,471888140,HEALTH INSURANCE,NC,N/A,C,1
201703179349303905,541547408,SENTARA HEALTH PLANS OF NC INC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,465510421,TPA,NC,N/A,C,1
201703179349303905,541547408,SENTARA SOUTHSIDE HEALTH SERVICES INC,2204 WILBORN AVENUE,SOUTH BOSTON,VA,24592,541417772,HEALTH SERVICES,VA,N/A,C,1
201703179349303905,541547408,DOMINION HEALTH MEDICAL ASSOCIATES LTD,2204 WILBORN AVENUE,SOUTH BOSTON,VA,24592,541060357,PHYS PRACTICE,VA,N/A,C,1
201703179349303905,541547408,SMG INNOVATIONS INC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,203730331,HEALTH CARE,VA,N/A,C,1
201703179349303905,541547408,POTOMAC VENTURES CORP,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,541441420,PHARMACY,VA,N/A,C,1
201703179349303905,541547408,ROCKINGHAM HEALTH SERVICES INC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,541721387,CONTRACTING SVCS,VA,N/A,C,1
201703179349303905,541547408,MARTHA JEFFERSON MEDICAL ENTERPRISES INC,6015 POPLAR HALL DRIVE,NORFOLK,VA,22911,541841528,MEDICAL BILLING SVCS,VA,N/A,C,1
201703179349303905,541547408,BAY PRIMEX INSURANCE COMPANY LTD,PO BOX 1051,GRAND CAYMAN,CJ,KY1-1102,980704114,INSURANCE,CJ,N/A,C,1
201703179349303905,541547408,ALBEMARLE PHYSICIAN SERVICES-SENTARA INC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,264592192,PHYS PRACTICE,NC,N/A,C,1
201733179349302768,362169147,Advocate Home Care Products,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,363315416,Health Services,IL,NA,C Corp,false
201733179349302768,362169147,Advocate Health Centers Inc,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,364217291,Medical Services,IL,NA,C Corp,false
201733179349302768,362169147,Evangelical Services Corporation,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,363208101,Mgmt Services,IL,NA,C Corp,false
201733179349302768,362169147,High Technology Inc,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,363368224,Medical Services,IL,NA,C Corp,false
201733179349302768,362169147,Dreyer Clinic Inc,3075 Highland Parkway Suite 600,Aurora,IL,60515,362690329,Medical Services,IL,NA,C Corp,false
201733179349302768,362169147,BroMenn Physician Management Corporation,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,371313150,Medical Services,IL,NA,C Corp,false
201733179349302768,362169147,Parkside Center Condo Association,1775 West Dempster Street,Park Ridge,IL,60068,363452486,Property Mgmt,IL,NA,C Corp,false
201733179349302768,362169147,The Delphi Group IV Inc,1425 N Randall Road,Elgin,IL,60123,364017279,Health Cost Mgmt,IL,NA,C Corp,false
201733179349302768,362169147,Sherman Ventures Inc,3075 HIGHLAND PARKWAY SUITE 600,DOWNERS GROVE,IL,60515,364292309,Holding Company,IL,NA,C Corp,false
201733179349302768,362169147,Advocate HPN NFP,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,810893878,Health Imprv mgmt,IL,NA,C Corp,false
201733179349302768,362169147,Advocate Community Network,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,474402517,Health Imprv mgmt,IL,NA,C Corp,false
201733179349302768,362169147,ADVOCATE INSURANCE SPC,878 West Bay Road PO Box 1159,GRAND CAYMAN,CJ,KY1-1102,980422925,INSURANCE,CJ,NA,C CORP,false
201713199349300531,131740115,NRHMC SERVICES CORPORATION,16 GUION PLACE,NEW ROCHELLE,NY,10801,133769137,INACTIVE,NY,N/A,C
201713199349300531,131740115,SOUND SHORE PHARMACY INC,16 GUION PLACE,NEW ROCHELLE,NY,10801,133916523,INACTIVE,NY,N/A,C
201733189349309863,111633486,Winthrop Clinical Partners Inc,259 First Street,Mineola,NY,11501,454088169,HEALTHCARE,NY,WUH,C,416169,4078898,1.00000,true
201733189349309863,111633486,A Cipolla Medical Services PC,1350 Deer Park Avenue,Deer Park,NY,11703,453526582,HEALTHCARE,NY,WUH,C,399594,1284,1.00000,true
201733189349309863,111633486,Advanced Neurological Services of Long I,880 N Broadway,Massapequa,NY,11758,454171642,HEALTHCARE,NY,WUH,C,760544,385,1.00000,true
201733189349309863,111633486,Advanced Orthopaedic Specialists PC,601 Franklin Ave Suite 215,Garden City,NY,11530,454006349,HEALTHCARE,NY,WUH,C,1168732,707,1.00000,true
201733189349309863,111633486,Blinderman & King Medical PC,165 N Village Ave Suite 204,Rockville Centre,NY,11570,455293929,HEALTHCARE,NY,WUH,C,2267174,920,1.00000,true
201733189349309863,111633486,CardioVascular Medical Associates PC,975 Stewart Ave,Garden City,NY,11530,273629386,HEALTHCARE,NY,WUH,C,20315225,1845299,1.00000,true
201733189349309863,111633486,East End Cardiology PC,1279 East Main Street,Riverhead,NY,11901,264314694,HEALTHCARE,NY,WUH,C,78809,54902,1.00000,true
201733189349309863,111633486,GC Oncology Services PC,520 Franklin Ave,Garden City,NY,11530,453816291,HEALTHCARE,NY,WUH,C,1395,1431,1.00000,true
201733189349309863,111633486,Hicksville Internal MedicinePC,43 Barter Lane,Hicksville,NY,11801,453916476,HEALTHCARE,NY,WUH,C,214825,784,1.00000,true
201733189349309863,111633486,Winthrop IPA PC,700 Hicksville Road,Bethpage,NY,11714,454951888,Management Se,NY,WUH,C,3344857,0,1.00000,true
