object_id,ein,RcpntBsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,RcpntTbl_RcpntEIN,RcpntTbl_IRCSctnDsc,RcpntTbl_CshGrntAmt,RcpntTbl_PrpsOfGrntTxt
201443189349301864,420680452,BRAVO GREATER DES MOINES,1915 GRAND AVE,DES MOINES,IA,50309,203598346,501(C)(3),25000,EVENT SPONSOR
201443189349301864,420680452,CENTRAL IOWA HEALTH SYSTEM,1200 PLEASANT STREET,DES MOINES,IA,50309,421189791,501(C)(3),203150,PROGRAM SUPPORT
201443189349301864,420680452,CITY OF DES MOINES,400 ROBERT D RAY DRIVE,DES MOINES,IA,50309,426004514,GOVERNMENT,195723,OTHER
201443189349301864,420680452,COURAGE LEAGUE SPORTS,PO BOX 790,WAUKEE,IA,50263,461443733,501(C)(3),15000,EVENT SPONSOR
201443189349301864,420680452,DALLAS CO CONSERVATION FOUNDATION WAUKEE PUBLIC ART INITIATIVE,14581 K AVE,PERRY,IA,50220,421360989,501(C)(3),7500,PROGRAM SUPPORT
201443189349301864,420680452,DES MOINES AREA COMMUNITY COLLEGE FOUNDATION,2006 S ANKNEY BLVD,ANKENY,IA,500233993,237229486,501(C)(3),5000,EVENT SPONSOR
201443189349301864,420680452,DES MOINES BUCCANEERS,7201 HICKMANN ROAD,DES MOINES,IA,50322,320089268,7000,EVENT SPONSOR
201443189349301864,420680452,DES MOINES COMMUNITY PLAYHOUSE,831 42ND ST,DES MOINES,IA,50312,420710259,501(C)(3),20000,CAPITAL BUILDING CAMPAIGN
201443189349301864,420680452,DES MOINES PERFORMING ARTS,221 WALNUT ST,DES MOINES,IA,503092104,510138181,501(C)(3),8333,CAPITAL BUILDING CAMPAIGN
201443189349301864,420680452,DES MOINES SYMPHONY,221 WALNUT STREET,DES MOINES,IA,50309,426058830,501(C)(3),42500,EVENT SPONSOR
201443189349301864,420680452,DES MOINES UNIVERSITY,3200 GRAND AVE,DES MOINES,IA,50312,420730347,501(C)(3),5000,CAPITAL BUILDING CAMPAIGN
201443189349301864,420680452,DOWNTOWN PARTNERSHIP IN DBA DOWNTOWN COMMUNITY ALLIANCE,700 LOCUST STREET SUITE 100,DES MOINES,IA,50309,421174898,501(C)(6),50000,EVENT SPONSOR
201443189349301864,420680452,GLOBAL SPECTRUM (WELLS FARGO ARENA),730 3RD ST,DES MOINES,IA,50309,593599248,22700,EVENT SPONSOR
201443189349301864,420680452,GRANDVIEW UNIVERSITY,1200 GRANDVIEW AVE,DES MOINES,IA,50316,420681049,501(C)(3),40000,PROGRAM SUPPORT
201443189349301864,420680452,GREATER DES MOINES BASEBALL CO,PRINCIPAL PARK ONE LINE DRIVE,DES MOINES,IA,50309,421173488,41890,EVENT SPONSOR
201443189349301864,420680452,GREATER DES MOINES COMMUNITY FOUNDATION,1915 GRAND AVE,DES MOINES,IA,50309,426139033,501(C)(3),15750,OTHER
201443189349301864,420680452,GREATER DSM CONVENTION & VISITORS BUREAU,400 LOCUST ST STE 265,DES MOINES,IA,503092350,421221738,501(C)(6),15000,OTHER
201443189349301864,420680452,IOWA CHAPTER OF CHILDREN'S ADVOCACY CENTERS,505 FIFTH AVE SUITE 1001,DES MOINES,IA,50309,270473272,501(C)(3),9250,EVENT SPONSOR
201443189349301864,420680452,IOWA CLINIC HEALTHCARE FOUNDATION,1215 PLEASANT ST SUITE 618,DES MOINES,IA,50309,810599749,501(C)(3),15000,EVENT SPONSOR
201443189349301864,420680452,IOWA EMERGENCY MEDICAL SERVICES ASSOCIATION,5550 WILD ROSE LANE STE 400,WEST DES MOINES,IA,50266,421317441,501(C)(3),5300,EVENT SPONSOR
201443189349301864,420680452,IOWA HEALTH SYSTEM,1200 PLEASANT STREET,DES MOINES,IA,50309,421435199,501(C)(3),18096469,PROGRAM SUPPORT
201443189349301864,420680452,IOWA HOMELESS YOUTH CENTERS,701 GRAND AVE,DES MOINES,IA,50309,421051609,501(C)(3),15000,CAPITAL BUILDING CAMPAIGN
201443189349301864,420680452,IOWA HOSPITAL ASSOCIATION,100 EAST GRAND AVE 100 PO BOX 763,DES MOINES,IA,50309,420706508,501(C)(6),10000,EVENT SPONSOR
201443189349301864,420680452,IOWA PUBLIC TELEVISION FOUNDATION,6535 CORPORATE DR PO BOX 6400,JOHNSTON,IA,501316400,421169207,501(C)(3),10000,PROGRAM SUPPORT
201443189349301864,420680452,JUVENILE DIABETES RESEARCH FOUNDATION,5444 NW 96TH ST SUITE A,JOHNSTON,IA,50131,421907729,501(C)(3),20100,EVENT SPONSOR
201443189349301864,420680452,MAINSTREAM LIVING INC,2012 EAST 13TH ST,AMES,IA,50000,421042459,501(C)(3),20000,PROGRAM SUPPORT
201443189349301864,420680452,MARCH OF DIMES,111 9TH STE 270,DES MOINES,IA,50314,131846366,501(C)(3),5000,EVENT SPONSOR
201443189349301864,420680452,OPERATION DOWNTOWN,700 LOCUST STREET SUITE 100,DES MOINES,IA,50309,861058466,501(C)(6),25000,PROGRAM SUPPORT
201443189349301864,420680452,PRINCIPAL CHARITY CLASSIC,2771 104TH ST STE 1,URBANDALE,IA,50322,426139033,501(C)(3),85000,EVENT SPONSOR
201443189349301864,420680452,STAGEWEST THEATER COMPANY,PO BOX 12127,DES MOINES,IA,50312,311636048,501(C)(3),8500,EVENT SPONSOR
201443189349301864,420680452,STRANDS OF STRENGTH,520 S 18TH ST,WEST DES MOINES,IA,50265,454145232,501(C)(3),25000,PROGRAM SUPPORT
201443189349301864,420680452,THE ALS ASSOCIATION IOWA CHAPTER,6165 NW 86TH STREET,JOHNSTON,IA,501312270,300051272,501(C)(3),25000,EVENT SPONSOR
201443189349301864,420680452,THE GREATER DES MOINES PARTNERSHIP,700 LOCUST STREET SUITE 100,DES MOINES,IA,50309,421489668,501(C)(6),200000,CAPITAL BUILDING CAMPAIGN
201443189349301864,420680452,UNITED WAY OF CENTRAL IOWA,111 9TH STE 100,DES MOINES,IA,50314,420680425,501(C)(3),20000,OTHER
201443189349301864,420680452,UNIVERSITY OF IOWA COLLEGE OF NURSING,50 NEWTON RD,IOWA CITY,IA,522421121,426004813,GOVERNMENT,10000,PROGRAM SUPPORT
201443189349301864,420680452,UP WITH PEOPLE,6380 BROADWAY UNIT A,DENVER,CO,80221,952563102,501(C)(3),5000,EVENT SPONSOR
201443189349301864,420680452,YMCA OF GREATER DES MOINES,101 LOCUST ST,DES MOINES,IA,50309,420680438,501(C)(3),10100,EVENT SPONSOR
201433219349311983,550526150,University of Charleston,2300 MacCorkle Avenue SE,Charleston,WV,25304,550357039,501(c)(3),285000,Nursing and Pharmacy Program Support
201433219349311983,550526150,Kanawha Valley Community and Technical College,2001 Union Carbide Drive,South Charleston,WV,25303,352380021,501(c)(3),344204,Nursing Program Support
201433219349311983,550526150,WV Health Right Inc,1520 Washington Street,Charleston,WV,25311,311066881,501(c)(3),172024,General Program Support
201433219349311983,550526150,Ronald McDonald House Charities of Southern West Virginia Inc,30th Street SE,Charleston,WV,25304,550631080,501(c)(3),11891,General Program Support
201433219349311983,550526150,American Heart Association,162 Court Street,Charleston,WV,25301,135613797,501(c)(3),7500,General Program Support
201433219349311983,550526150,Braxton County Memorial Hospital,100 Hoylman Drive,Gassaway,WV,26624,550611919,501(c)(3),200000,General Program Support
201433219349311983,550526150,Buckskin Council BSA,2829 Kanawha Blvd E,Charleston,WV,25311,550357013,501(c)(3),6500,General Program Support
201433219349311983,550526150,Clay Center for the Arts,One Clay Square,Charleston,WV,25301,550702471,501(c)(3),9600,General Program Support
201433219349311983,550526150,Fund for the Arts,803 Quarrier Street 100,Charleston,WV,25301,550614854,501(c)(3),10500,General Program Support
201433219349311983,550526150,HospiceCare,1606 Kanawha Blvd W,Charleston,WV,25387,341337316,501(c)(3),7000,General Program Support
201433219349311983,550526150,YMCA of Charleston,100 YMCA Drive,Charleston,WV,25311,550357058,501(c)(3),6000,General Program Support
201433189349300133,560554230,LAKE NORMAN COMMUNITY HEALTH CLINIC,14223 HUNTERS ROAD,HUNTERSVILLE,NC,28078,043723062,501(C)(3),55000,COMMUNITY HEALTH
201433189349300133,560554230,BRAIN TUMOR FUND FOR THE CAROLINAS,PO BOX 5627,CHARLOTTE,NC,28299,208208247,501(C)(3),80000,COMMUNITY HEALTH
201433189349300133,560554230,WORLD AFFAIRS COUNCIL,9201 UNIVERSITY CITY BLVD,CHARLOTTE,NC,28223,581606811,501(C)(3),12500,COMMUNITY OUTREACH
201433189349300133,560554230,CAROLINA RAPIDS SOCCER CLUB,11138 TREYNORTH DRIVE SUITE B,CORNELIUS,NC,28031,611556757,501(C)(3),13000,COMMUNITY OUTREACH
201433189349300133,560554230,MEDASSIST OF MECKLENBURG,601 E 5TH ST SUITE 350,CHARLOTTE,NC,28202,562018957,501(C)(3),15000,COMMUNITY HEALTH
201433189349300133,560554230,MARCH OF DIMES,1275 MAMARONECK AVE,WHITE PLAINS,NY,10605,131846366,501(C)(3),20000,COMMUNITY HEALTH
201433189349300133,560554230,LAKE NORMAN REGIONAL ECONOMIC DEVELOPMENT CORPORATION,10115 KINCEY AVE STE 148,HUNTERSVILLE,NC,28078,510463069,501(C)(3),6750,COMMUNITY OUTREACH
201433189349300133,560554230,MINT MUSEUM OF ART INC,2730 RANDOLPH RD,CHARLOTTE,NC,28207,560670666,501(C)(3),50000,COMMUNITY OUTREACH
201433189349300133,560554230,CATAWBA RIVER DISTRICT,PO BOX 680486,CHARLOTTE,NC,28216,270176418,501(C)(3),25000,COMMUNITY OUTREACH
201433189349300133,560554230,AMERICAN CANCER SOCIETY INC,1901 BRUNSWICK AVE,CHARLOTTE,NC,28207,131788491,501(C)(3),25000,COMMUNITY HEALTH
201433189349300133,560554230,AMERICAN HEART ASSOCIATION INC,7272 GREENVILLE AVENUE,DALLAS,TX,75231,135613797,501(C)(3),75000,COMMUNITY HEALTH
201433189349300133,560554230,RONALD MCDONALD HOUSE,1613 E MOREHEAD ST,CHARLOTTE,NC,28207,204671570,501(C)(3),10000,COMMUNITY HEALTH
201433189349300133,560554230,MAKE-A-WISH FOUNDATION OF CENTRAL & WESTERN NORTH CAROLINA INC,1131 HARDING PLACE,CHARLOTTE,NC,28204,561492432,501(C)(3),5750,COMMUNITY OUTREACH
201433189349300133,560554230,LUNGSTRONG INC,2 S HAMPTON RD,AMESBURY,MA,01913,452702681,501(C)(3),9000,COMMUNITY HEALTH
201433189349300133,560554230,ROTARY CLUB OF LAKE NORMAN HUNTERSVILLE INC,15801 NORTHSTONE DR,HUNTERSVILLE,NC,28078,262902286,501(C)(3),7500,COMMUNITY OUTREACH
201433189349300133,560554230,HEARTBRIGHT FOUNDATION INC,2923 S TRYON ST 200,CHARLOTTE,NC,28203,450496759,501(C)(3),10000,COMMUNITY HEALTH
201433189349300133,560554230,THE CHARLOTTE CHAMBER OF COMMERCE INC,129 WEST TRADE ST,CHARLOTTE,NC,28232,560173610,501(C)(6),30170,COMMUNITY OUTREACH
201433189349300133,560554230,DISCOVERY PLACE INC,301 N TRYON ST,CHARLOTTE,NC,28202,560529944,501(C)(3),35000,COMMUNITY OUTREACH
201433189349300133,560554230,COLON CANCER COALITION FOUNDATION,5666 LINCOLN DR SUITE 270,EDINA,MN,55436,300377727,501(C)(3),9000,COMMUNITY OUTREACH
201433189349300133,560554230,CHARLOTTE CENTER CITY PARTNERS,200 S TRYON STREET SUITE 1600,CHARLOTTE,NC,28202,561247787,501(C)(4),13500,COMMUNITY OUTREACH
201433189349300133,560554230,THE SYMPHONY OF CHARLOTTE INC,226 OAK CREEK DR,CHARLOTTE,NC,28270,561582352,501(C)(3),47508,COMMUNITY OUTREACH
201433189349300133,560554230,CHARLOTTE TOUCHDOWN CLUB,309 E MOREHEAD ST,CHARLOTTE,NC,28202,561854461,501(C)(3),11850,COMMUNITY OUTREACH
201433189349300133,560554230,SUSAN G KOMEN BREAST CANCER FOUNDATION,2316 RANDOLPH ROAD,CHARLOTTE,NC,28207,752854959,501(C)(3),52500,COMMUNITY HEALTH
201433189349300133,560554230,CHARLOTTE REGIONAL PARTNERSHIP INC,550 S CALDWELL ST 760,CHARLOTTE,NC,28202,581457132,501(C)(3),25000,COMMUNITY OUTREACH
201433189349300133,560554230,CHARLOTTE SOCCER ACADEMY,901 SAM NEWELL ROAD SUITE E,MATTHEWS,NC,28105,561887771,501(C)(3),15000,COMMUNITY OUTREACH
201433189349300133,560554230,ASSOCIATION OF NIGERIAN PHYSICIANS IN THE AMERICAS INC,5019 W 147TH ST,LEAWOOD,KS,66224,330643166,501(C)(6),7500,COMMUNITY OUTREACH
201433189349300133,560554230,CHARLOTTE BALLET,701 N TRYON ST,CHARLOTTE,NC,28202,581314711,501(C)(3),15000,COMMUNITY OUTREACH
201433189349300133,560554230,MECKLENBURG AQUATIC CLUB,9850 PROVIDENCE RD,CHARLOTTE,NC,28277,591769720,501(C)(3),17500,COMMUNITY OUTREACH
201433189349300133,560554230,LEADERSHIP CHARLOTTE,1900 SELWYN AVE,CHARLOTTE,NC,28207,561684782,501(C)(3),5850,COMMUNITY OUTREACH
201433189349300133,560554230,TOWN OF MATTHEWS,232 MATTHEWS STATION ST,MATTHEWS,NC,28105,566001283,TOWN OF MATTHEWS,9500,0,COMMUNITY OUTREACH
201433189349300133,560554230,PRESBYTERIAN HOSPITAL FOUNDATION,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103,581413074,501(C)(3),50025,COMMUNITY OUTREACH
201403179349306545,111635088,ST FRANCIS CARDIOVASCULAR PHYSICIANS PC,100 PORT WASHINGTON BLVD,ROSLYN,NY,11576,113613997,501(C)(3),1511012,NONE,NONE,WORKING CAPITAL SUBSIDY
201403179349306545,111635088,CATHOLIC HEALTH SERVICES OF LONG ISLAND,992 N VILLAGE AVE,ROCKVILLE CENTRE,NY,11570,113403968,501(C)(3),275840,NONE,NONE,OUTPATIENT CENTERS
201413119349301266,540715569,Amazement Square,27 9th Street,Lynchburg,VA,24504,541713204,501(c)(3),10000,N/A,N/A,Charitable contribution
201413119349301266,540715569,American Cancer Society,2316 Atherholt Road 108,Lynchburg,VA,24501,580659875,501(c)(3),25000,N/A,N/A,Charitable Contribution
201413119349301266,540715569,Virginia Region 2000 Economic Development Council,828 Main Street,12th Floor,Lynchburg,VA,24504,541859984,501(c)(6),30000,N/A,N/A,Charitable Contribution
201413119349301266,540715569,CVCC Educational Foundation,3506 Wards Road,Lynchburg,VA,24502,541167908,501(c)(3),9000,N/A,N/A,Charitable Contribution
201413119349301266,540715569,Central Virginia Foundation for Economic Education,2015 Memorial Avenue,12th Floor,Lynchburg,VA,24501,541255814,501(c)(3),50000,N/A,N/A,Charitable Contribution contribution
201413119349301266,540715569,United Way of Central Virginia,1010 Miller Park Square,12th Floor,Lynchburg,VA,24501,540505923,501(c)(3),75000,N/A,N/A,Charitable contribution
201413119349301266,540715569,Virginia 10-Miler,PO Box 982,Lynchburg,VA,24505,541796447,501(c)(3),10000,N/A,N/A,Charitable Contribution
201413119349301266,540715569,Centra Health Foundation,1920 Atherholt Road,Lynchburg,VA,24501,541604094,501(c)(3),501155,N/A,N/A,Charitable contribution
201413119349301266,540715569,Johnson Health Center,320 Federal Street,Lynchburg,VA,24504,541287905,501(c)(3),160000,N/A,N/A,Rental contribution
201443189349304404,953797687,VARIOUS LAW ENFORCEMENT AGENCIES,GOVERNMENT,52499,FMV,"SEE SUPPLEMENTAL INFORMATION, PART IV","SUPPORT LAW ENFORCEMENT FUNCTION OF REDUCING THEFT, FRAUD, AND MISREPRESENTATION; PROTECTING THE GEM-CONSUMING PUBLIC"
201443189349304404,953797687,JEWELERS VIGILANCE COMMITTEE,25 WEST 45TH STREET 1406,NEW YORK,NY,10036,131661424,501(C)(6),14400,SPONSORSHIP
201443189349304404,953797687,DIAMOND DEALERS CLUB INC,580 FIFTH AVENUE,NEW YORK,NY,10036,130632945,501(C)(6),10000,2590,FMV,GEMOLOGICAL TOOLS,SUPPORT OF ISRAEL DIAMOND WEEK
201443189349304404,953797687,DIAMOND MANUFACTURERS & IMPORTERS ASSOCIATION,580 FIFTH AVENUE SUITE 2000,NEW YORK,NY,10036,N/A,8500,SPONSORSHIP
201443189349304404,953797687,JEWELERS OF AMERICA INC,120 BROADWAY,NEW YORK,NY,10271,530246294,501(C)(6),6300,SPONSORSHIP
201443189349304404,953797687,WOMEN'S JEWELRY ASSOCIATION,80 WASHINGTON STREET 205,POUGHKEEPSIE,NY,12601,133205392,501(C)(6),4025,SPONSORSHIP
201443189349304404,953797687,AMERICAN GEM SOCIETY,8881 W SAHARA AVENUE,LAS VEGAS,NV,89117,951409272,501(C)(6),3450,SPONSORSHIP
201443189349304404,953797687,JEWELERS FOR CHILDREN,120 BROADWAY,NEW YORK,NY,10271,133716474,501(C)(3),1500,"SPONSORSHIP, SCHOLARSHIP FUND SUPPORT"
201443189349304404,953797687,AMERICAN JEWELRY DESIGN COUNCIL,PO BOX 965,ASHEVILLE,NC,28802,330815294,501(C)(3),1350,SPONSORSHIP
201443189349304404,953797687,INDIAN DIAMOND & COLORSTONE ASSOCIATION,56 WEST 45TH STREET 705,NEW YORK,NY,10036,133211019,501(C)(6),1200,SPONSORSHIP
201443189349304404,953797687,MINERALOGICAL SOCIETY OF AMERICA,3635 CONCORDE PKWY 500,CHANTILLY,VA,201511110,546044250,501(C)(3),1000,CONTRIBUTION
201443189349304404,953797687,DIAMOND EMPOWERMENT FUND INC,1601 BROADWAY 12TH FLOOR,NEW YORK,NY,10017,205967103,501(C)(3),585,SPONSORSHIP
201443189349304404,953797687,ARTSPLASH,7551 ESFERA STREET,CARLSBAD,CA,92009,200489191,501(C)(3),500,CONTRIBUTION
201443189349304404,953797687,24 KARAT CLUB OF SE US,10440 N CENTRAL EXPRESSWAY 210,DALLAS,TX,75231,581342487,501(C)(3),50,SCHOLARSHIP FUND
201443189349304404,953797687,FRIENDS OF HOPE SCHOOL,3010 TAMARACK AVENUE,CARLSBAD,CA,92008,412034367,501(C)(3),355,FMV,GEM LEARNING MATERIALS,ADVANCE GEMOLOGICAL EDUCATION
201443189349304404,953797687,FRIENDS OF KATE SESSIONS,2150 BERYL STREET,SAN DIEGO,CA,92109,330089369,501(C)(3),355,FMV,GEM LEARNING MATERIALS,ADVANCE GEMOLOGICAL EDUCATION
201443189349304404,953797687,CARLSBAD HIGH SCHOOL PTSA,3557 LANCER WAY,CARLSBAD,CA,92008,900893678,501(C)(3),355,FMV,GEM LEARNING MATERIALS,ADVANCE GEMOLOGICAL EDUCATION
201443189349304404,953797687,RIVER MONTESSORI PETALUMA,3880 CYPRESS DRIVE,PETALUMA,CA,94954,260748455,501(C)(3),355,FMV,GEM LEARNING MATERIALS,ADVANCE GEMOLOGICAL EDUCATION
201443189349304404,953797687,CALAVERA HILLS MIDDLE SCHOOL PTSA,4104 TAMARACK AVENUE,CARLSBAD,CA,92010,550871235,501(C)(3),355,FMV,GEM LEARNING MATERIALS,ADVANCE GEMOLOGICAL EDUCATION
201443189349304404,953797687,NORTHMINSTER PRESCHOOL,4324 CLAIREMONT MESA BLVD,SAN DIEGO,CA,92117,952240662,501(C)(3),355,FMV,GEM LEARNING MATERIALS,ADVANCE GEMOLOGICAL EDUCATION
201443189349304404,953797687,BOYS & GIRLS CLUB OF CYPRESS,10161 MOODY AVE,CYPRESS,CA,90630,952920990,501(C)(3),355,FMV,GEM LEARNING MATERIALS,ADVANCE GEMOLOGICAL EDUCATION
201443189349300214,410698301,ALBANY AREA HOSPITAL AND MEDICAL CENTER,300 3RD AVENUE,ALBANY,MN,56307,410721642,501(C)(3),16939,N/A,N/A,SEE PART IV
201443189349300214,410698301,ALLINA HEALTH SYSTEM,PO BOX 1583,MINNEAPOLIS,MN,55440,363261413,501(C)(3),213985,N/A,N/A,SEE PART IV
201443189349300214,410698301,BLUE EARTH COUNTY MEDICAL HEALTH CENTER,410 SOUTH 5TH STREET,MANKATO,MN,55602,416005763,501(C)(3),6315,N/A,N/A,SEE PART IV
201443189349300214,410698301,BUFFALO CLINIC PA,1700 HIGHWAY 25 NORTH,BUFFALO,MN,55313,411227920,501(C)(3),14570,N/A,N/A,SEE PART IV
201443189349300214,410698301,CHILD AND ADOLESCENT BEHAVIORAL HEALTH SERVICES,1701 TECHNOLOGY DRIVE,WILLMAR,MN,56201,203790805,501(C)(3),11205,N/A,N/A,SEE PART IV
201443189349300214,410698301,ESSENTIA HEALTH,PO BOX 64618,ST PAUL,MN,55164,411878730,501(C)(3),41267,N/A,N/A,SEE PART IV
201443189349300214,410698301,ESSENTIA HEALTH DULUTH CLINIC,502 EAST 2ND STREET,DULUTH,MN,55805,410883623,501(C)(3),344291,N/A,N/A,SEE PART IV
201443189349300214,410698301,FAIRVIEW HEALTH SERVICES,2450 RIVERSIDE AVENUE,MINNEAPOLIS,MN,55454,410991680,501(C)(3),23100,N/A,N/A,SEE PART IV
201443189349300214,410698301,FOND DU LAC HUMAN SRVS DIV,927 TRETTEL LANE,CLOQUET,MN,55720,410965719,501(C)(3),92126,N/A,N/A,SEE PART IV
201443189349300214,410698301,GATEWAY FAMILY HEALTH CLINIC LTD,4570 COUNTY HWY 61,MOOSE LAKE,MN,55767,411000577,501(C)(3),6749,N/A,N/A,SEE PART IV
201443189349300214,410698301,GRAND ITASCA CLINIC & HOSPITAL,111 SE THIRD STREET,GRAND RAPIDS,MN,55744,411865874,501(C)(3),58983,N/A,N/A,SEE PART IV
201443189349300214,410698301,HEALTHEAST-ST JOHN'S HOSPITAL,1701 UNIVERSITY AVENUE,ST PAUL,MN,55105,411456897,501(C)(3),75168,N/A,N/A,SEE PART IV
201443189349300214,410698301,HEALTHPARTNERS ST PAUL,690 ROBERTS STREET,ST PAUL,MN,55101,410797853,501(C)(3),66923,N/A,N/A,SEE PART IV
201443189349300214,410698301,HUMAN DEVELOPMENT CENTER,1025 LONDON ROAD STE 1,DULUTH,MN,55802,410777937,501(C)(3),20627,N/A,N/A,SEE PART IV
201443189349300214,410698301,LAKEWOOD HEALTH SYSTEM,401 PRAIRIE AVENUE NE,STAPLES,MN,56479,411842965,501(C)(3),26931,N/A,N/A,SEE PART IV
201443189349300214,410698301,MAYO CLINIC HEALTH SYSTEM - ALBERT,404 FOUNTAIN STREET,ALBERT LEA,MN,56007,411404075,501(C)(3),21675,N/A,N/A,SEE PART IV
201443189349300214,410698301,NORTHERN PINES MENTAL HEALTH CENTER,520 FIFTH STREET NW,BRAINERD,MN,56401,410875464,501(C)(3),79200,N/A,N/A,SEE PART IV
201443189349300214,410698301,PARK NICOLLET CLINIC,5050 EXCELSIOR BLVD,ST LOUIS PARK,MN,55416,410834920,501(C)(3),14073,N/A,N/A,SEE PART IV
201443189349300214,410698301,RIVERWOOD HEALTHCARE CENTER,200 BUNKER HILL DRIVE,AITKIN,MN,56431,410745522,501(C)(3),21272,N/A,N/A,SEE PART IV
201443189349300214,410698301,SANFORD HEALTH,1300 ANNE STREET NW,BEMIDJI,MN,56601,411266009,501(C)(3),10839,N/A,N/A,SEE PART IV
201443189349300214,410698301,ST CLOUD HOSPITAL,1406 SIXTH AVENUE NORTH,ST CLOUD,MN,56303,410695596,501(C)(3),56454,N/A,N/A,SEE PART IV
201443189349300214,410698301,ST CLOUD MEDICAL GROUP,251 COUNTY ROAD 120,ST CLOUD,MN,56303,410986131,501(C)(3),5493,N/A,N/A,SEE PART IV
201443189349300214,410698301,UNIVERSITY MEDICAL CENTER - MESABI,750 EAST 34TH STREET,HIBBING,MN,55746,411293970,501(C)(3),123806,N/A,N/A,SEE PART IV
201433219349302893,710236856,ARCARE INC,PO BOX 497,AUGUSTA,AR,720060497,581666179,501(C)(3),876000,N/A,N/A,GENERAL SUPPORT
201433219349302893,710236856,BOSTON MOUNTAIN RURAL HEALTH CENTER INC,PO BOX 1030,MARSHALL,AR,726501030,710717967,501(C)(3),220000,N/A,N/A,GENERAL SUPPORT
201433219349302893,710236856,MAINLINE HEALTH SYSTEMS INC,106 EAST SPEEDWAY ROAD,DERMOTT,AR,71638,710623643,501(C)(3),114000,N/A,N/A,GENERAL SUPPORT
201433219349302893,710236856,JEFFERSON COMPREHENSIVE CARE CENTER INC,1101 TENNESSEE STREET,PINE BLUFF,AR,71601,710433902,501(C)(3),250000,N/A,N/A,GENERAL SUPPORT
201433219349302893,710236856,ARKANSAS HEALTH GROUP,11001 EXECUTIVE CENTER DRIVE SUITE,LITTLE ROCK,AR,72211,710781138,501 (C)(3),1000334,N/A,N/A,GENERAL SUPPORT
201423219349310827,741180155,Access Health-formerly Fort Bend Family Health,400 Austin Street,Richmond,TX,77469,741951476,501(c)3,180000,Health Care Services
201423219349310827,741180155,Asian American Health Coalition - HOPE Clinic,7001 Corporate Dr Suite 120,Houston,TX,77036,311756818,501(c)3,50000,Outpatient Clinic
201423219349310827,741180155,Avondale House,3737 Omeara Dr,Houston,TX,77025,741865489,501(c)3,45000,General Support
201423219349310827,741180155,Baylor College of Medicine,1 Baylor Plaza,Houston,TX,77030,741613878,501(c)3,10615296,Educational
201423219349310827,741180155,BeringOmega Community Service Foundation,1429 Hawthorne Street,Houston,TX,770063711,760589592,501(c)3,280000,Dental Services
201423219349310827,741180155,Boys and Girls Country of Houston Inc,18806 Roberts Road,Hockley,TX,774479327,746026198,501(c)3,20000,Mental Health Services
201423219349310827,741180155,Breath of Life Children's Center Inc,21715 Kingsland Blvd Ste 103,Katy,TX,77450,760626159,501(c)3,20000,Children's Clinic
201423219349310827,741180155,Casa de Esperanza de los Ninos Inc,2911 Corder St,Houston,TX,77054,760105306,501(c)3,55000,Mental Health Services
