object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdDsrgrddEntts_EIN,IdDsrgrddEntts_PrmryActvtsTxt,IdDsrgrddEntts_LglDmclSttCd,IdDsrgrddEntts_TtlIncmAmt,IdDsrgrddEntts_EndOfYrAsstsAmt,DrctCntrllngEnttyNm_BsnssNmLn1Txt
202111329349303741,860105586,THUNDERBIRD EUROPE TWO LLC,400 E VAN BUREN STREET SUITE 900,PHOENIX,AZ,85004,HOLDING CO,AZ,TSGM
202111329349303741,860105586,THUNDERBIRD WORLDWIDE LLC,400 E VAN BUREN STREET SUITE 900,PHOENIX,AZ,85004,HOLDING CO,AZ,TSGM
202111329349303741,860105586,THUNDERBIRD INTERNATIONAL FZ-LLC,MEDIA CITY BUILDING 09 OFFICE 322,DUBAI,AE,981369596,EDUCATION,AE,8677,21601
202111319349302911,231352354,VALE LLC,101 NORTH COLLEGE AVENUE,ANNVILLE,PA,170030501,463835416,MUSIC PRODUCTION,PA,2725,820,LEBANON VALLEY COLLEGE
202111319349302911,231352354,LEBANON VALLEY COLLEGE PHYSICAL THERAPY & SPORTS REHAB CLINIC,101 NORTH COLLEGE AVENUE,ANNVILLE,PA,170030501,464917810,PHYSICAL THERAPY AND SPORTS REHABILIATION,PA,0,6450,LEBANON VALLEY COLLEGE
202111379349307901,956002998,VU HOLDINGS LLC,55 FAIR DRIVE,COSTA MESA,CA,92626,HOLDING OF ASSETS - OIL/GAS,CA,42526,1,VANGUARD UNIVERSITY OF SO CAL
202041969349305454,381360586,Dexter Holdings LLC,651 E Jefferson,Detroit,MI,48226,381360586,Acts as agent of UDM in various transactions,MI,0,0,N/A
202041969349305469,751596658,YKT LLC,2540 WALNUT HILL LANE,DALLAS,TX,75229,474884482,REAL ESTATE,TX,-11382,1850929,PARKER
202131349349307773,590936101,EMBRY-RIDDLE BRASIL PARTICIPACOES LTDA,RUA ELVIRA FERRAZ 260 CJ616,SAO PAULO,BR,04552-040,981380920,HIGHER ED,BR,480202,1009082,ERAU
202131349349307773,590936101,Embry-Riddle Deutschland GMBH,Kurfuerstenstrasse 56,Berlin,GM,10785,981424758,HIGHER ED,GM,235530,357165,ERAU
202033029349300703,540506331,RMH MEDICAL GROUP LLC,6015 POPLAR HALL DRIVE,NORFOLK,VA,23502,271444665,HEALTHCARE,VA,44995745,6507410,SENTARA RMH MEDICAL CENTER
202141319349301709,310536715,EAST AQUA DEVELOPMENT LLC,300 COLLEGE PARK,DAYTON,OH,45469,202967521,REAL ESTATE,OH,UNIV OF DAYTON
202141319349301709,310536715,EAST AQUA DEVELOPEMENT II LLC,300 COLLEGE PARK,DAYTON,OH,45469,204504624,REAL ESTATE,OH,264838,-154419,UNIV OF DAYTON
202141319349301709,310536715,EAST AQUA DEVELOPMENT III LLC,300 COLLEGE PARK,DAYTON,OH,45469,262559044,REAL ESTATE,OH,295405,1947993,UNIV OF DAYTON
202141319349301709,310536715,WEST AQUA DEVELOPMENT LLC,300 COLLEE PARK,DAYTON,OH,45469,202493883,REAL ESTATE,OH,UNIV OF DAYTON
202141319349301709,310536715,EAST AQUA DEVELOPMENT V,300 COLLEGE PARK,DAYTON,OH,45469,461988448,REAL ESTATE,OH,10159648,UNIV OF DAYTON
202141319349301709,310536715,EAST AQUA DEVELOPMENT IV LLC,300 COLLEGE PARK,DAYTON,OH,45469,270410571,REAL ESTATE,OH,UNIV OF DAYTON
202141319349301709,310536715,RIVER PARK DEVELOPMENT I LLC,300 COLLEGE PARK,DAYTON,OH,45469,452972241,REAL ESTATE,OH,UNIV OF DAYTON
202141319349301709,310536715,UDCI LTD,300 COLLEGE PARK,DAYTON,OH,45469,453245502,ACADEMIC INSTITUTION,OH,300219,557019,UNIV OF DAYTON
202141319349301709,310536715,EAST AQUA DEVELOPMENT VI,300 COLLEGE PARK,DAYTON,OH,45469,463798327,REAL ESTATE,OH,UNIV OF DAYTON
202141319349301709,310536715,RIVER PARK DEVELOPMENT II LLC,300 COLLEGE PARK,DAYTON,OH,45469,452972333,REAL ESTATE,OH,40656,804979,RIVER PARK COMMUNITY CORP
202141319349301709,310536715,111 RIVER PARK LLC,300 COLLEGE PARK,DAYTON,OH,45469,452972059,REAL ESTATE,OH,4156949,45913529,RIVER PARK COMMUNITY CORP
202141319349301709,310536715,1414 SOUTH PATTERSON LLC,300 COLLEGE PARK,DAYTON,OH,45469,472689173,REAL ESTATE,OH,-871433,6620321,UNIV OF DAYTON
202141319349301709,310536715,1401 S MAIN LLC,300 COLLEGE PARK,DAYTON,OH,45469,831260558,REAL ESTATE,OH,426133,9503620,UNIVERSITY OF DAYTON
202141319349301709,310536715,MAIN & STEWART LLC,300 COLLEGE PARK,DAYTON,OH,45469,611817970,HOLDING COMPANY,OH,UNIVERSITY OF DAYTON
202141319349302279,941156266,Tri-City Properties LLC,1776 March Lane Suite 110,Stockton,CA,95211,822573286,Real Property Holdings,CA,0,874460,University of the Pacific
202011979349302516,630302179,SHC PROPERTIES LLC,4000 DAUPHIN STREET,MOBILE,AL,36608,630302179,EDUCATIONAL PURPOSES,AL
202041969349302764,990113930,HAWAII LIFESTYLE RETAIL PROPERTIES LLC,1 ALOHA TOWER DR STE 3200,HONOLULU,HI,96813,320361534,REAL ESTATE,HI,-2893701,75672133,HAWAII PACIFIC UNIVERSITY
202121379349303997,510067938,DELMARVA HEALTH NETWORK LLC,424 SAVANNAH ROAD,LEWES,DE,19958,462829886,ACO,DE,473370,1292575,BEEBE MED CT
202041909349301514,520591672,THE MOUNT CLUB INC,16300 OLD EMMITSBURG ROAD,LIQUOUR SALES,MD,21272,520591672,LIQUOUR SALES,MD,0,0,MOUNT SAINT MARYS UNIVERSITY
202031969349303743,590624412,JACKSONVILLE UNIVERSITY CLINIC LLC,2800 UNIVERSITY BOULEVARD NORTH,JACKSONVILLE,FL,32211,043648158,ORTHODONTIC CLINIC OPERATIONS,FL,2928870,479194,JU
202031969349303743,590624412,Jacksonville University Flight Team LLC,2800 University Boulevard North,Jacksonville,FL,32211,590624412,Flight Team Exercises,FL,0,0,JU
202000659349300605,240795406,MU REAL ESTATE LLC,301 LAKE STREET,DALLAS,PA,18612,813351641,REAL ESTATE HOLDING COMPANY,PA,0,902,MISERICORDIA UNIVERSITY
202011979349304111,440546278,WS REALTY LLC,4415 WARWICK BLVD,KANSAS CITY,MO,64111,261566435,R.E. HLDG,MO,0,0,KCAI
202011979349305521,310725957,MVNU Management LLC,800 Martinsburg Rd,Mount Vernon,OH,43050,472839129,Hospitality Management,OH,1337317,254059,Mount Vernon Nazarene University
202011979349305521,310725957,Mount Vernon Grand Hotel LLC,800 Martinsburg Rd,Mount Vernon,OH,43050,814919801,Real Estate Holding and Management,OH,0,7878109,Mount Vernon Nazarene University
202031919349301023,060653264,CIA SAN ANTONIO BEVERAGES LLC,312 PEARL PKWY,SAN ANTONIO,TX,78215,BEVERAGE CONCESSION MANAGEMENT SERVICES,TX,141421,196902,N/A
202031919349301023,060653264,CIA SAN ANTONIO MANAGEMENT LLC,312 PEARL PKWY,SAN ANTONIO,TX,78215,BEVERAGE CONCESSION MANAGEMENT SERVICES,TX,0,0,N/A
202031919349301023,060653264,CIA SAN ANTONIO OPERATIONS LLC,312 PEARL PKWY,SAN ANTONIO,TX,78215,BEVERAGE CONCESSION MANAGEMENT SERVICES,TX,0,0,N/A
202031979349304598,540946734,C&C Aviation LLC,1971 University Blvd,Lynchburg,VA,24515,540946734,Univ. Travel,VA,389212,10258511,Liberty Univ
202031979349304598,540946734,LU Plaza Holdings LLC,1971 University Blvd,Lynchburg,VA,24515,270217985,Real Estate,VA,2023452,26386893,Liberty Univ
202031979349304598,540946734,LU Candlers Station Holdings LLC,1971 University Blvd,Lynchburg,VA,24515,271753489,Real estate,VA,2031925,27374404,Liberty Univ
202031979349304598,540946734,Liberty Ridge LLC,1971 University Blvd,Lynchburg,VA,24515,270714028,Real Estate,VA,269281,9488602,Liberty Univ
202031979349304598,540946734,Ivy Hill Recreation LLC,1971 University Blvd,Lynchburg,VA,24515,460903360,Student Rec,VA,0,292885,Liberty Univ
202031979349304598,540946734,Morning Star Broadcasting LLC,1971 University Blvd,Lynchburg,VA,24515,463731118,TV Broadcasti,VA,3632,1029687,Liberty Univ
202031979349304598,540946734,Crossroads Investments LLC,1971 University Blvd,Lynchburg,VA,24515,473991939,Real Estate,VA,5400,672755,Liberty Univ
202031979349304598,540946734,Liberty Mountain Medical Group LLC,1971 University Blvd,Lynchburg,VA,24515,472935244,COCA accredia,VA,128,348472,Liberty Univ
202031979349304598,540946734,Burton Realty I LLC,1971 University Blvd,Lynchburg,VA,24515,540946734,Real Estate,VA,40984,7993646,Liberty Univ
202031979349304598,540946734,Burton Realty II LLC,1971 University Blvd,Lynchburg,VA,24515,540946734,Real Estate,VA,42728,8333801,Liberty Univ
202031979349304598,540946734,Burton Realty III LLC,1971 University Blvd,Lynchburg,VA,24515,540946734,Real Estate,VA,872,170078,Liberty Univ
202031979349304598,540946734,Burton Realty IV LLC,1971 University Blvd,Lynchburg,VA,24515,540946734,Real Estate,VA,872,170078,Liberty Univ
202031979349304598,540946734,Burton Realty V LLC,1971 University Blvd,Lynchburg,VA,24515,540946734,Real Estate,VA,872,170078,Liberty Univ
202031979349304598,540946734,Burton Realty VI LLC,1971 University Blvd,Lynchburg,VA,24515,540946734,Real Estate,VA,872,170078,Liberty Univ
202031979349304598,540946734,Liberty Motion Pictures LLC,1971 University Blvd,Lynchburg,VA,24515,465653798,Student Prod,VA,0,34563,Liberty Univ
202031979349304598,540946734,Airport Plaza Holdings LLC,1971 University Blvd,Lynchburg,VA,24515,471347963,Real Estate,VA,620742,7960210,Liberty Univ
202031979349304598,540946734,Red Tie Music LLC,1971 University Blvd,Lynchburg,VA,24515,461340766,Student Publi,VA,50556,131955,Liberty Univ
202031979349304598,540946734,Liberty Health Services LLC,1971 University Blvd,Lynchburg,VA,24515,475575947,COCA accredia,VA,137166,2397952,Liberty Univ
202031979349304598,540946734,LUCOM Graduate Medical Education Service,1971 University Blvd,Lynchburg,VA,24515,831769271,Med Education,VA,0,0,Liberty Univ
202031979349304598,540946734,River Ridge Mall JV LLC,1971 University Blvd,Lynchburg,VA,24515,811762010,Real Estate,VA,6933521,53943202,Liberty Univ
202031979349304598,540946734,LU Wards Road Center Holdings LLC,1971 University Blvd,Lynchburg,VA,24515,825392968,Real Estate,VA,128049,6439324,Liberty Univ
202031979349304598,540946734,Jerry Falwell Ministries LLC,1971 University Blvd,Lynchburg,VA,24515,832633425,Donations,VA,14753,14663,Liberty Univ
202031979349304598,540946734,Currus Holdings LLC,1971 University Blvd,Lynchburg,VA,24515,841924710,Real estate,VA,640,1000472,Liberty Univ
202031979349304598,540946734,Eleanor's Bench LLC,1971 University Blvd,Lynchburg,VA,24515,540946734,Student Prod,VA,0,0,Liberty Univ
202031979349304598,540946734,LU Candler's Mountain Road Holdings LLC,1971 University Blvd,Lynchburg,VA,24515,540946734,Real Estate,VA,0,3897193,Liberty Univ
202131379349300153,560532138,Deacon Blvd Holdings I LLC,PO Box 7201,WinstonSalem,NC,27109,262203211,Real Estate Holding - Currently Inactive,NC,NA
202131379349300153,560532138,Creative Cafe LLC,PO Box 7201,WinstonSalem,NC,27109,263700428,No Operations,NC,NA
202131379349300153,560532138,Wake Forest Advantage-WF Ed Cons Nanjing,PO Box 7201,Winston Salem,NC,27109,462754916,Int'l study program holding China WFOE,NC,225169,115766,NA
202131379349300153,560532138,Verger Fund I LLC,751 W Fourth Street Suite 410,Winston Salem,NC,27101,560532138,Holding Verger Capital Fund,DE,43999225,786258760,NA
202131379349300153,560532138,Wake Forest University Spain SL,C/Toro 84-90 Oficina Izquierda,Salamanca,Salamanca,SP,37120,560532138,study abroad educ. activities,SP,737894,766930,NA
202131379349300153,560532138,Wake Forest University Chile SpA,Santa Lucia 280 Oficina 12,Santiago,Santiago,CI,560532138,Study Abroad,CI,82204,775,NA
202041979349305114,951642394,USC GATEWAY LLC,UNIVERSITY GARDENS - UGB203,LOS ANGELES,CA,90089,202108058,PROPERTY MGMT,CA,0,0,USC
202041979349305114,951642394,USC VERDUGO HILLS HOSPITAL LLC,UNIVERSITY GARDENS - UGB205,LOS ANGELES,CA,90089,800912056,ACUTE CARE,CA,0,0,USC
202041979349305584,231352630,DRAGON RISK LIMITED CO,3201 ARCH STREET STE 420,PHILADELPHIA,PA,19104,471086093,LIABILITY INSURANCE,VT,480433,13319474,DREXEL UNIVERSITY
202041979349305584,231352630,DUC LLC,3201 ARCH STREET STE 420,PHILADELPHIA,PA,19104,464944473,DEVELOPMENT AND INVESTMENT,PA,0,0,DREXEL UNIVERSITY
202041979349305584,231352630,DREXEL GLOBAL INITIATIVES LLC,3201 ARCH STREET STE 420,PHILADELPHIA,PA,19104,471829445,EDUCATIONAL,PA,0,0,DREXEL UNIVERSITY
202041979349305584,231352630,DREXEL UNIVERSITY ONLINE LLC,3201 ARCH STREET STE 420,PHILADELPHIA,PA,19104,473606161,EDUCATIONAL,DE,23714457,12245478,DREXEL UNIVERSITY
202011369349302321,840402510,DALE STREET PROPERTIES LLC,116 EAST DALE STREET,COLORADO SPRINGS,CO,80903,202018989,REAL ESTATE,CO,COLORADO COLLEGE
202021969349302802,050259080,SRU HOLDINGS LLC,100 OCHRE POINT AVENUE,NEWPORT,RI,02840,050259080,REAL ESTATE HOLDING CORP.,RI,0,9438000,N/A
202141379349301299,041679980,Renaissance Park Garage LLC,1209 Orange St,Wilmington,DE,19801,043480384,Parking svcs,DE,0,0,NORTHEASTERN
202141379349301299,041679980,KRI at Northeastern University LLC,Suite 250 CP 360 Huntington Avenue,Boston,MA,02115,465228806,Research Ctr,MA,9766191,0,NORTHEASTERN
202141379349301299,041679980,N-POWERED LLC,360 HUNTINGTON AVE,BOSTON,MA,02115,824581008,EDU. SOFTWARE,DE,422125,0,NORTHEASTERN
202040869349301204,390477970,MSOE PROPERTIES LLC,1025 N BROADWAY,MILWAUKEE,WI,53202,"ACQUIRE, OWN, OPERATE MSOE PROPERTY",WI,0,409600,MILWAUKEE SCHOOL OF ENGINEERING
202041579349300314,314379459,DENISON GOLF LLC,PO BOX 810,GRANVILLE,OH,43023,472203454,GOLF COURSE,OH,0,0,DENISON UNIV
202041339349300214,540505906,HSC Poplar Hill LLC,P O Box 127,Hampden Sydney,VA,23943,540505906,Real Estate,VA,0,4520000,Hampden Sydney College
202041339349300214,540505906,HSC Fine Arts Project LLC,P O Box 127,Hampden Sydney,VA,23943,540505906,Real Estate,VA,0,5317952,Hampden Sydney College
202041979349303554,580566256,GOIZUETA BUSINESS SCHOOL STUDENT INVEST,201 DOWMAN DRIVE,ATLANTA,GA,30322,580566256,INVESTMENTS,GA,-36753,2690063,EMORY UNIVER
202041979349303554,580566256,GOIZUETA BUSINESS SCHOOL REAL ESTATE,201 DOWMAN DRIVE,ATLANTA,GA,30322,261718943,INVESTMENTS,GA,-1839,224127,EMORY UNIVER
202041979349303554,580566256,EMORY UNIVERSITY STUDENT HEALTH COUNSEL,201 DOWMAN DRIVE,ATLANTA,GA,30322,271119602,HEALTHCARE,GA,-3657,498111,EMORY UNIVER
202041979349303554,580566256,ROSE ACQUISITIONS LLC,201 DOWMAN DRIVE,ATLANTA,GA,30322,454889158,INVESTMENTS,GA,-166007,4055499,EMORY UNIVER
202041979349303554,580566256,EMORY INTEGRATED HEALTH SERVICES LLC,201 DOWMAN DRIVE,ATLANTA,GA,30322,580566256,HEALTH CLAIMS,GA,0,0,EMORY UNIVER
202041979349303554,580566256,EUEP LLC,201 DOWMAN DRIVE,ATLANTA,GA,30322,580566256,REAL ESTATE,GA,1817497,53413536,EMORY UNIVER
202041979349303554,580566256,LOTUS ACQUISITIONS LLC,201 DOWMAN DRIVE,ATLANTA,GA,30322,580566256,INVESTMENTS,GA,0,0,EMORY UNIVER
202041979349303554,580566256,POPPY ACQUISITIONS LLC,201 DOWMAN DRIVE,ATLANTA,GA,30322,580566256,INVESTMENTS,GA,0,0,EMORY UNIVER
202041979349303554,580566256,ORCHID ACQUISITIONS LLC,201 DOWMAN DRIVE,ATLANTA,GA,30322,580566256,INVESTMENTS,GA,0,0,EMORY UNIVER
202041979349303554,580566256,MAGNOLIA ACQUISITIONS LLC,201 DOWMAN DRIVE,ATLANTA,GA,30322,580566256,INVESTMENTS,GA,0,0,EMORY UNIVER
202041979349303554,580566256,CLOVER ACQUISITIONS LLC,201 DOWMAN DRIVE,ATLANTA,GA,30322,580566256,INVESTMENTS,GA,0,0,EMORY UNIVER
202041979349303554,580566256,LAVENDER ACQUISITIONS LLC,201 DOWMAN DRIVE,ATLANTA,GA,30322,580566256,INVESTMENTS,GA,0,0,EMORY UNIVER
202041979349303554,580566256,JASMINE ACQUISITIONS LLC,201 DOWMAN DRIVE,ATLANTA,GA,30322,580566256,INVESTMENTS,GA,0,0,EMORY UNIVER
