object_id,ein,GrntTxt,RcpntCnt,CshGrntAmt,NnCshAssstncAmt,VltnMthdUsdDsc
202121339349306662,232215278,SCHOLARSHIPS - BFA DISCOUNT FOR CE,12,5020
202121339349306662,232215278,FOUNDERS AWARDS,5,10875
202121339349306662,232215278,SCHOLARSHIPS- REFER- A- FRIEND CE DISCOUNT,1,71
202121339349306662,232215278,MCH ENDOWED SCHOLAR AWARDED,1,12500
202121339349306662,232215278,CARES GRANTS,222,105800
202011969349305526,590668483,"The noncash assistance consists of various amounts of merit and need-based scholarships and discounts to students to reduce their tuition, fees, room, and board, thus allowing them to pursue their education. These can be grant assistance and/or institutional aid and/or discounts.",880,4851267,0,"Fair market value based on University rates for tuition, fees, room, books, and board","The noncash assistance consists of various amounts of merit and need-based scholarships and discounts to students to reduce their tuition, fees, room, and board, thus allowing them to pursue their education."
202031969349303968,760690847,SCHOLARSHIPS,507,1526755
202032759349301513,521547103,SCHOLARSHIPS TO STUDENTS ATTENDING CLASSES AT THE PONTIFICAL JOHN PAUL II INSTITUTE FOR STUDIES ON MARRIAGE AND FAMILY,52,0,376450,FAIR MARKET VALUE,REDUCTION OF TUITION COST CHARGED TO STUDENT
202032759349301513,521547103,FELLOWSHIPS TO STUDENTS ATTENDING CLASSES AT THE PONTIFICAL JOHN PAUL II INSTITUTE FOR STUDIES ON MARRIAGE AND FAMILY,15,244500,0,N/A,N/A
202120919349301707,610444708,SCHOLARSHIPS,726,7726330
202033219349315688,251065148,SCHOLARSHIPS,1416,8404729,BOOK VALUE,N/A
202002759349301235,020309681,SCHOLARSHIP,74,1530133,FMV,TUITION ASST
202002759349301235,020309681,CARES ACT STUDENT GRANT,76,52000
202021979349302682,570314390,Scholarships,805,13166906
202021979349302682,570314390,Athletic Scholarships,92,2297108
202031819349301673,460224600,Unfunded Institutional Aid,1038,6485659
202031819349301673,460224600,Cash Institutional Aid,184,208713
202031819349301673,460224600,Endowed Scholarships,427,638717
202031819349301673,460224600,Federal Scholarships,448,177905
202012879349300626,020344073,FINANCIAL AID PROVIDED TO STUDENTS ATTENDING THE COLLEGE.,87,1177434,FMV,REDUCTION IN TUITION.
202131039349301228,131635274,Scholarship,28,45000
202043189349304149,470724387,SCHOLARSHIPS,1531,4425530
202041139349301229,630288878,Educational Assistance To Various Students,2209,19704455
202041759349300209,221815636,Financial Aid,3099,0,10753384,FMV,Tuition reduction
202041769349300729,560547498,SCHOLARSHIPS AND FELLOWSHIPS TO STUDENTS,1348,9088394
202130639349300633,660362666,INSTITUTIONAL SCHOLARSHIPS,906,584624,0,BOOK,N/A
202111279349301021,480543715,INSTITUTION SCHOLAR-MERIT,624,7398114
202111279349301021,480543715,INSTITUTION SCHOLAR-NEED,537,2646496
202111279349301021,480543715,TUITION REM/EXHANGE PROG,41,337548
202013519349300106,237410494,TUITION ASSISTANCE,87066,BOOK,REDUCE TUITION
202041969349302614,942202421,SCHOLARSHIPS,23,22975
202041969349302774,540505940,COLLEGE DESIGNATED (UNFUNDED) GRANTS AND SCHOLARSHIPS,1471,30879424
202041969349302774,540505940,DONOR RESTRICTED (FUNDED) GRANTS AND SCHOLARSHIPS,204,2537381
202041969349302774,540505940,FEDERAL SUPPLEMENTAL GRANTS,95,143135
202031969349302758,381359081,SCHOLARSHIPS,1558,47911144,N/A,N/A
202041349349300219,232215278,REMARQUE CIRCLE SCHOLARSHIP,11,24500
202041349349300219,232215278,SEOG AWARDS,50,22650
202041349349300219,232215278,EMPLOYEE DISCOUNT,17,6315
202041349349300219,232215278,UPS SCHOLARSHIP,2,5750
202041349349300219,232215278,FAMILY DISCOUNT,1,25
202041349349300219,232215278,YOUTH DISCOUNT,86,10598
202041349349300219,232215278,PCAD SCHOLARSHIP,163,207413
202041349349300219,232215278,BROSSMAN FOUNDATION - SCHOLARSHIPS,10,15000
202041349349300219,232215278,MISCELLANEOUS CE DISCOUNT,17,1982
202041349349300219,232215278,FF ENDOWED SCHOLARSHIPS,5,11000
202041349349300219,232215278,SWAIN MEMORIAL SCHOLARSHIP AWARDED,1,1000
202041349349300219,232215278,FREEMAN SCHOLARSHIP AWARDED,1,1500
202041349349300219,232215278,PRESIDENTIAL SCHOLARSHIP,193,511438
202041349349300219,232215278,ANN B. BARSHINGER SCHOLARSHIP AWARDED,1,15000
202041349349300219,232215278,TEACHER DISCOUNT,4,510
202041349349300219,232215278,CYNTHIA PRICE MEMORIAL SCHOLARSHIP,1,4000
202041349349300219,232215278,CE SCHOLARSHIP - AWARDED,1,108
202041349349300219,232215278,MOSAIC GRANT - GRANT FUNDED SCHOLARSHIP,26,5200
202041349349300219,232215278,PFALTZGRAFF (YORK CO.) SCHOLARSHIP,1,1000
202111049349301136,231352654,MERIT SCHOLARSHIPS & NEED-BASED,3256,45365842,0,N/A,N/A
202111049349301136,231352654,CARES ACT STUDENT EMERGENCY GRANT,2950,1342350,0,N/A,N/A
202111049349301136,231352654,DISCRETIONARY AND OTHER AID,485,1211543,0,N/A,N/A
202111049349300726,420680400,Activity Grants,731,3212499
202111049349300726,420680400,Academic Scholarships & non-need based grants,1166,15684202
202111049349300726,420680400,Department Grants,223,902083
202111049349300726,420680400,Endowed Scholarships,142,756308
202111049349301026,060653264,"STUDENT SCHOLARSHIPS AND GRANTS. NUMBER OF RECIPIENTS IS ESTIMATED AS FOLLOWS; TOTAL NUMBER OF STUDENTS (1,813) X ESTIMATED PERCENTAGE OF STUDENTS WHO RECEIVE SCHOLARSHIPS AND GRANTS (96%).",1740,31715643
202011299349301501,420680335,EDUCATION - TUITION REMISSION,36,1219618,0,N/A,N/A
202011299349301501,420680335,EDUCATION - SEOG GRANTS,268,275035,0,N/A,N/A
202011299349301501,420680335,EDUCATION - GENERAL GRANTS,519,2934500,0,N/A,N/A
202011299349301501,420680335,ENDOWED AND OTHER SCHOLARSHIPS,989,20202025,0,N/A,N/A
202021349349301722,520643528,NEED AND MERIT BASED SCHO,788,9591169,FMV,UNFUNDED SCHOLA
202021349349301722,520643528,LARSHIP INCLUDING TUITION,RSHIPS FOR ME-
202021349349301722,520643528,"DISCOUNTS, PELL, SEOG",RIT BASED PROG.
202021349349301722,520643528,"MARYLAND, ENDOWED AND",PARTICIPATION
202021349349301722,520643528,UNFUNDED.,"IE MUSIC,"
202021349349301722,520643528,ATHLETICS.
202043379349300424,362310478,FUNDED SCHOLARSHIPS AND AWARDS,90,382154
202043379349300424,362310478,ICO SCHOLARSHIPS,109,966717
202002879349300805,381443369,Scholarships,1350,12149392
202002879349300805,381443369,HEERF Grants to Students,1186,757146
202111379349302866,640303093,Privately Funded Student Scholarships,509,2008151
202121319349304372,880121831,Scholarships for students,403,5730134
202101329349304880,010211497,Scholarships to students,866,0,41859000,Book,Credit to student accounts
202110909349300531,570324906,Scholarships,2561,34386780
202131309349301523,362167773,SCHOLARSHIPS FOR STUDENTS ATTENDING LEWIS,3214,48212721
202131309349301523,362167773,TUITION DISCOUNTS FOR STUDENTS ATTENDING LEWIS,1921,4699517
202131329349304783,361408475,FELLOWSHIPS,422,1284649
202131329349304783,361408475,SCHOLARSHIPS,13175,247387174
202021979349303797,560603922,Privately Funded Student Scholarships,749,4500896
202031929349301853,061645496,FINANCIAL AID SCHOLARSHIPS,120,559245
202031069349301728,730555460,EDUCATIONAL SCHOLARSHIPS,1894,20947370
202111379349301906,132501829,NATIONAL SCHOLARSHIPS,2096,14407931
202111379349301906,132501829,INSTITUTIONAL AID,1115,2593874
202111379349301906,132501829,MERIT AWARDS,156,266127
202111379349301906,132501829,INTERNATIONAL SCHOLARSHIP,94,283000
202111379349301906,132501829,SUMMER GRANTS,134,148403
202111379349301906,132501829,VIP SCHOLARSHIPS,337,723127
202111379349301906,132501829,JUNIOR SCHOLARSHIPS,124,125525
202111379349301906,132501829,SUMMER CAMP SCHOLARSHIPS,589,222236
202111379349301906,132501829,SSA SCHOLARSHIPS,3,106143
202111379349301906,132501829,HERF,1282,1227250
202111379349301906,132501829,DANCE SCHOLARSHIP,1,1500
202111379349303921,362169157,ACADEMIC SCHOLARSHIPS & GRANTS,2569,54595497
202141339349301724,591083502,Student Financial Assistance,9030,100820827,n/a
202141339349301724,591083502,Cares Act Higher Education Emergency Relief,1593,3578597,n/a
202141339349301724,591083502,Covid Relief Support,132,65909,n/a
202041959349302114,370661227,LINCOLN COLLEGE SCHOLARSHIPS,734,225215,5281342,REDUCTION OF TUITION & FEES,STUDENT SCHOLARSHIPS
202041959349302114,370661227,PRIVATELY FUNDED LC SCHOLARSHIPS,48,93526,SCHOLARSHIPS GIVEN
202041969349303414,041679980,STUDENT FINANCIAL AID,15328,352627801,COST,TUITION OFFSET
202121309349302972,841383926,SCHOLARSHIPS AND TUITION WAIVERS,57276,41702236
202121309349302407,362167048,SCHOLARSHIP AND OTHER AID,17514,252899134,N/A
202121309349302407,362167048,TUTION WAIVERS FOR EMPLOYEES,720,13461519,N/A
202031969349300013,041081650,Scholarship Assistance,3130,82851930
202141319349303834,340714363,Scholarships,2684,73042864
202141319349303834,340714363,LaunchU Entrepreneurial Grants,6,21000
202101379349302530,042103578,"Fin aid&fellowships for US citizens for tuit,rm,bd",1356,46668447
202101379349302530,042103578,HIGHER EDUCATION EMERGENCY RELIEF FUND GRANTS,816,707800
202023249349301302,240795439,SCHOLARSHIPS,456,480517
202002949349301345,221487322,NURSING SCHOLARSHIPS,83,114372
202111329349303671,344428219,SCHOLARSHIPS,1142,19809754
202111319349302911,231352354,LVC GRANTS & SCHOLARSHIPS,1642,43787962,0,N/A,N/A
202111319349302911,231352354,SEOG GRANTS,50,175646,0,N/A,N/A
202111319349302911,231352354,STUDENT AWARDS,109,278714,0,N/A,N/A
202111319349302911,231352354,PELL GRANTS,414,1781846,0,N/A,N/A
202111319349302911,231352354,FACULTY ACADEMIC GRANTS,17,23504,0,N/A,N/A
202111319349302911,231352354,TEACH GRANTS,10,32842,0,N/A,N/A
202111319349302911,231352354,HEERF CARES STUDENT AID,695,389000,0,N/A,N/A
202141339349302799,951644035,Student Scholarships/Awards,2461,35717814
202041969349304299,560532296,Privately Funded Student Scholarships,339,4136509
202041969349304554,042105769,INSTITUTIONAL SCHOLARSHIPS AND AID,2012,40073269
202041969349304554,042105769,SEOG GRANTS,166,278216
202041969349304554,042105769,GILBERT GRANTS,187,392300
202042629349300704,586002736,"TUITION, MEALS & FEES",23,351038,COST
202141339349305074,620544854,ACADEMIC SCHOLARSHIPS,51,614260
202121309349301552,141423161,SCHOLARSHIPS AND FINANCIAL AID FOR STUDENTS ATTENDING THE COLLEGE.,3550,14934568
202043159349300524,620476661,FINANCIAL-AID SCHOLARSHIP,949,12591826
202141329349301349,350868149,ENDOWED SCHOLARSHIPS,641,4040000
202141329349301349,350868149,NON-ENDOWED SCHOLARSHIPS,81,428533
202141329349301349,350868149,INSTITUTIONAL FINANCIAL AID,2002,35913401
202141329349300324,560532314,Scholarship - Need Based,77,2157529
202141329349300324,560532314,Scholarship - Merit Based,33,453215,0
202141329349300324,560532314,Tuition Remission,7,71289,0
202131389349300623,590668483,"The noncash assistance consists of various amounts of merit and need-based scholarships and discounts to students to reduce their tuition, fees, room, and board, thus allowing them to pursue their education. These can be grant assistance and/or institutional aid and/or discounts.",567,0,4263112,"Fair market value based on University rates for tuition, fees, room, board, and books.","The noncash assistance consists of various amounts of merit and need-based scholarships and discounts to students to reduce their tuition, fees, room, and board, thus allowing them to pursue their education."
202111329349300246,310643552,SCHOLARSHIPS AND GRANT FUNDS USED FOR TUITION AND RELATED FEES.,500,2552124
202111329349300341,020222111,Scholarhip/tuition remission,4139,538920,171609076,fmv,Student scholarships/tuition remission and employee tuition reimbursement
202111329349300341,020222111,Fellowships,1044,12226184,90867,fmv,Student fellowships/employment
202111329349300341,020222111,Internships,706,1515285,0,fmv,n/a
202111329349300341,020222111,Health Insurance Subsidy,899,198,2348905,fmv,Subsidize health insurance costs for graduate students
202111329349300341,020222111,Prizes and awards,536,499387,7372,fmv,Achievement recognition awards to individual students
202111379349307901,956002998,FINANCIAL AID - INSTITUTIONAL SCHOLARSHIPS,1750,28231495
202041969349304959,591392749,LIVING EXPENSE WHILE ATTENDING SCHO,6,119791
202041969349305454,381360586,Federal SEOG,1035,1526715,0
202041969349305454,381360586,MI Tuition,847,1704029,0
202041969349305454,381360586,Detroit Mercy Expendable,244,675912,0
202041969349305454,381360586,Detroit Mercy Endowment,320,1317419,0
202041969349305454,381360586,Other MI State Grants,470,899408,0
202041969349305454,381360586,Other Federal Grants,127,1181731,0
202041969349305454,381360586,Detroit Mercy Other Departmental,39,77086,0
202041969349305469,751596658,DOCTOR OF CHIROPRACTIC PROGRAM SCHOLARSHIPS,501,1489108
202041969349305469,751596658,GAP FUNDING SCHOLARSHIPS,370,1113487
202041969349305469,751596658,ANATOMY AND PHYSIOLOGY GRANT (PRE-DC),244,1169882
202041969349305469,751596658,MILITARY YELLOW RIBBON GRANTS,15,58654
202041969349305469,751596658,MBA PROGRAM SCHOLARSHIPS,2,6300
202041969349305469,751596658,BROWN MACKIE TRANSFER SCHOLARSHIPS,3,2880
202041969349305469,751596658,OLYMPIC SCHOLARSHIPS,2,56660
202041969349305469,751596658,COLLEGE OF CHIROPRACTIC MASTERS SCHOLARSHIP,65,463320
202041969349305469,751596658,DONOR-FUNDED SCHOLARSHIPS,46,70020
202041969349305469,751596658,ADMINISTRATIVE SCHOLARSHIPS,3,5829
202041969349305469,751596658,Texas Equalization Grant (TEG),347,1040470
202041969349305469,751596658,Federal Supplemental Education Opportunity Grant,90,62116
202111379349306046,720635884,TOPS,707,4179177,BOOK
202111379349306046,720635884,SCHOLARSHIPS,1162,5689470,BOOK
202111379349306046,720635884,SE0G,767,848378,BOOK
202111379349306046,720635884,UNCF,119,577874,BOOK
202111379349306046,720635884,TEACH,3,7456,BOOK
202131349349307773,590936101,Student Financial Aid,19564,116652802,FMV,Financial Assistance
202131349349307773,590936101,CARES Act Emergency Financial Aid Student Grants,1404,1831891
202041969349305854,042103629,STUDENT FINANCIAL AID,3037,50446680,0
202011979349300006,237227990,SCHOLARSHIPS,994,26541234,BOOK,DIRECT OFFSET OF TUITION
202011979349300006,237227990,FELLOWSHIPS,170,607948
202011979349300006,237227990,LOAN FORGIVENESS,75,268456
202011979349300006,237227990,PRIZES AND AWARDS,98,40850,1017,FMV,PLAQUES AND MEDALS
202011979349300006,237227990,FWS MATCH - OUTSIDE MATCH,273,156223
202111329349304701,364479457,TUITION AND FEES,42,2976502,N/A,N/A
202101309349302355,521106842,GIRLS 7-12 TUITION ASSISTANCE,86,1118608,FAIR MARKET VALUE,NEED BASED TUITION REDUCTION.
202101309349302355,521106842,BOYS 7-12 TUITION ASSISTANCE,85,1057759,FAIR MARKET VALUE,NEED BASED TUITION REDUCTION.
202101309349302355,521106842,COLLEGE TUITION/ROOM & BOARD ASSISTANCE,41,288258,FAIR MARKET VALUE,NEED BASED TUITION/ROOM & BOARD REDUCTION.
202101309349302355,521106842,KOLLEL STIPENDS,26,222600,FAIR MARKET VALUE
202101309349302405,540646523,NEED BASED GRANTS,641,1280435
202101309349302405,540646523,RETURNED MISSIONARY SCHOLARSHIPS,561,800699
202101309349302405,540646523,TALENT SCHOLARSHIPS,413,740562
202101309349302405,540646523,VARIOUS OTHER,35,70760
202101309349302405,540646523,ACADEMIC SCHOLARSHIPS,980,2419831
202111379349302186,341695897,SCHOLARSHIPS & FINANCIAL AID,3297,3552686
202033029349300703,540506331,EMPLOYEE RELIEF FUND,38,62595
202033029349300703,540506331,BUSINESS OFFICE INDIGENT PT,12,284400
202033029349300703,540506331,MAMMOGRAMS FOR INDIGENT,219,37286
202033029349300703,540506331,IMAGE RECOVERY INDIGENT,7320
202033029349300703,540506331,NURSING SCHOLARSHIPS,7,39000
202033029349300703,540506331,MEDICATIONS FOR CANCER PATIENTS,11,9005
202033029349300703,540506331,WELLNESS SCHOLARSHIP,47,6284
202033029349300703,540506331,MELTON SCHOLARSHIPS,2,3000
202033029349300703,540506331,JR VOLUNTEER SCHOLARSHIP,3,4500
202033029349300703,540506331,STEGER SCHOLARSHIPS,5,4000
202033029349300703,540506331,CARDIAC PRO EX SCHOLARSHIPS,41,2460
202033029349300703,540506331,HEART COACHING,192
202033029349300703,540506331,YOGA CLASSES FOR CANCER PATIENTS,1680
202033029349300703,540506331,HIGH DOSE RADIATION PT HOTEL STAYS,355
202033029349300703,540506331,SHOWALTER SCHOLARSHIPS,4,1600
202033029349300703,540506331,PATIENT CARE TECHNICIANS SCHOLARSHIPS,8000
202043029349300019,316032186,SCHOLARSHIPS,15,66650
202043029349300019,316032186,OTHER FINANCIAL ASSISTANCE,127,6383
202141329349303489,870212470,Institutional Scholarships,1744,29678091,Book Value
202141329349303489,870212470,SEOG,142,267026,Book Value
202141329349303489,870212470,UCOPE,11,18400,Book Value
202141329349303489,870212470,Annual Scholarships,268,980081,Book Value
202141329349303489,870212470,Endowed Scholarships,528,1453496,Book Value
202141329349303489,870212470,Utah Veteran's Grant,1,4500,Book Value
202141329349303489,870212470,NSF Grant,17,92193,Book Value
202141329349303489,870212470,TEACH,15,40070,Book Value
202141329349303489,870212470,CARES,528,522518,Book Value
202141329349301879,362270695,Financial Aid,193,1579256
202141329349301879,362270695,HEERF Grants,160,156872
202101379349300770,610470593,SCHOLARSHIPS,1858,8038505
202101379349301535,610444671,SCHOLARSHIPS,1204,36834182
202141319349301594,620483210,STUDENT SCHOLARSHIPS AND GRANTS,935,10260193
202141319349300829,200180768,TUITION GRANTS IN AID,38,150246
202141319349301509,131740445,Scholarships,1814,40454610,0
202141319349301709,310536715,ACADEMIC SCHOLARSHIPS FOR UD STUDENTS,10243,213079835,0,N/A,N/A
202141319349302279,941156266,DONOR SPONSORED FINANCIAL AID,342,9562491
202141319349302279,941156266,UNIVERSITY SPONSORED FINANCIAL AID,3194,89269483
