object_id,ein,Dsc,BkVlAmt,MthdVltnCd
202041139349301229,630288878,Closely-held equity interests
202041969349302774,540505940,CASH AND TEMPORARY INVESTMENTS,1330088,F
202041969349302774,540505940,MARKETABLE ALTERNATIVE ASSETS,29852993,F
202041969349302774,540505940,NONMARKETABLE ALTERNATIVE ASSETS,14261149,F
202041969349302774,540505940,REAL ESTATE/MORTGAGES AND OTHER,8163842,F
202031969349302758,381359081,GLOBAL MULTI-ASSET EQUITY,81506230,F
202031969349302758,381359081,PARTNERSHIPS,25632409,C
202031969349302758,381359081,REAL ESTATE,7796377,C
202111049349300726,420680400,Alternative Funds,9652787,F
202111049349300726,420680400,Short Term Investments,3145593,F
202111049349300726,420680400,Real-estate - Farms,4599000,F
202111049349300726,420680400,Real Estate - City,902307,C
202111049349300726,420680400,Other,1054,F
202111049349301026,060653264,MULTI STRATEGY FUNDS,140821763,F
202111049349301026,060653264,PRIVATE EQUITY,1605991,F
202111049349301026,060653264,REAL ASSETS,451444,F
202043379349300424,362310478,Real Estate Fund,5841572,F
202043379349300424,362310478,Multi-Strategy Fund of Funds,2338221,F
202002879349300805,381443369,Financial derivatives and other financial products
202002879349300805,381443369,Closely-held equity interests
202111379349302866,640303093,Financial derivatives and other financial products
202111379349302866,640303093,Closely-held equity interests
202111379349302866,640303093,Land Held for Investments,16700000,F
202111379349302866,640303093,Artifacts and Artwork,4200050,F
202121319349304372,880121831,Beneficial Interest in Assets Held by Community Fdtn,4124713,F
202101329349304880,010211497,Fixed Income Securities,82496000,F
202101329349304880,010211497,Global Equity Funds,145356000,F
202101329349304880,010211497,Hedge Funds,201297000,F
202101329349304880,010211497,Venture Capital Funds,162157000,F
202101329349304880,010211497,Buyout Funds,85445000,F
202101329349304880,010211497,Real Estate Funds,20585000,F
202101329349304880,010211497,Natural Resources Funds,17924000,F
202101329349304880,010211497,Other Investments,19472000,F
202131309349301523,362167773,TRUST STOCK FUNDS,11905703,F
202131309349301523,362167773,OTHER INVESTMENTS,258971,F
202131309349301523,362167773,LAND,16445000,F
202131309349301523,362167773,US BANK STOCK FUNDS,51183702,F
202131309349301523,362167773,MAKENA INVESTMENT FUND,4294897,F
202131329349304783,361408475,MARKETABLE EQUITY INVESTMENTS,283873151,F
202131329349304783,361408475,PRIVATE EQUITY INVESTMENTS,92409170,F
202131329349304783,361408475,FIXED INCOME INVESTMENTS,55581566,F
202131329349304783,361408475,REAL ESTATE,21894215,F
202021979349303797,560603922,Financial derivatives and other financial products
202021979349303797,560603922,Closely-held equity interests
202021979349303797,560603922,Real estate,13729590,F
202111379349303921,362169157,Alternative Investments,18922510
202111379349303921,362169157,Trust Held by Third Party,1064459
202041969349303414,041679980,PRIVATE EQUITY,179404000,F
202041969349303414,041679980,HEDGE FUNDS,375639000,F
202041969349303414,041679980,OTHER INVESTMENTS,17000000,F
202121309349302407,362167048,OTHER COMMINGLED FUNDS,712865662,F
202043259349300139,260069167,FIXED INCOME,6003545,F
202043259349300139,260069167,EQUITY,3201051,F
202043259349300139,260069167,CASH & CASH EQUIVALENTS,27284,F
202031969349300013,041081650,HEDGE FUNDS,62126000,F
202031969349300013,041081650,PRIVATE EQUITY/VENTURE CAPITAL,25809000,F
202031969349300013,041081650,COMMODITIES,14938000,F
202031969349300013,041081650,LIFE INSURANCE,4015000,F
202141319349303834,340714363,Funds Held in trust by Others,17883502,F
202141319349303834,340714363,Natural Resources Investments,14219555,F
202141319349303834,340714363,Venture Capital and Other Alternative Investments,325816369,F
202101379349302530,042103578,FIXED INC MUT/COMINGLED FUNDS,9896866,F
202101379349302530,042103578,EQUITY MUTUAL/COMINGLED FUNDS,356153655,F
202101379349302530,042103578,HEDGE FUNDS,172534894,F
202101379349302530,042103578,PRIVATE EQUITY-REAL ASSETS,46223453,F
202101379349302530,042103578,VENTURE CAPITAL,156357048,F
202101379349302530,042103578,PRIVATE EQUITY-OTHER,27255253,F
202101379349302530,042103578,OTHER,3154783,F
202111319349302911,231352354,ALTERNATIVE INVESTMENTS,14526579,F
202111319349302911,231352354,CSV LIFE INSURANCE POLICIES,373477,F
202041969349304299,560532296,Financial derivatives and other financial products
202041969349304299,560532296,Closely-held equity interests
202041969349304654,131985627,HEDGE FUNDS,850804,F
202141329349301349,350868149,PRIVATE EQUITY,22420205,F
202141329349301349,350868149,HEDGE FUNDS AND FUNDS OF FUNDS,12860075,F
202141329349301349,350868149,REAL ASSETS,6126487,F
202111329349300246,310643552,BENEFICIAL INTERESTS IN TRUSTS,613805,F
202111329349300341,020222111,Private Equity/Venture Capital Limited Partnership,1960734092,F
202111329349300341,020222111,Real Estate & Real Asset Limited Partnerships,742359926,F
202111329349300341,020222111,Other Investments,471257,F
202111329349300341,020222111,Fixed Income Securities and Commingled Funds,86554627,F
202111329349300341,020222111,Global Equity Commingled Funds,1920531488,F
202111329349300341,020222111,Hedge Funds,1395056977,F
202111329349300341,020222111,Derivatives,0
202111379349307901,956002998,MPIC CLASS 1A NOTES AND OTHER SECURITIES,5116739,C
202111379349306046,720635884,ALTERNATIVES,27430553,F
202111379349306046,720635884,SHORT-TERM INVESTMENTS,19020649,F
202041969349305854,042103629,PRIVATE EQUITY,15719000,F
202041969349305854,042103629,HEDGE FUNDS,28663000,F
202041969349305854,042103629,EQUITY SECURITIES,54855000,F
202041969349305854,042103629,REAL ESTATE CERTIFICATES,12000,F
202111329349304701,364479457,US TREASURY NOTES,113790566,F
202111329349304701,364479457,TMCC NOTES,48487169,F
202111329349304701,364479457,TOTAL RETURN INVESTMENT POOL,81554732,F
202101379349300770,610470593,INVESTMENTS,108970294,F
202101379349301535,610444671,PRIVATE EQUITY SECURITIES,78006299,F
202101379349301535,610444671,SMALL CAP EQUITIES,29385154,F
202101379349301535,610444671,ALTERNATIVE PUBLIC EQUITIES,49504355,F
202101379349301535,610444671,LARGE CAP EQUITIES,60913766,F
202141319349301509,131740445,ALTERNATIVE INVESTMENTS,19561338,F
202141319349301509,131740445,TRUSTS,159179,F
202141319349301709,310536715,ALTERNATIVE ASSETS: COMMODITIES AND REAL ASSETS,3355000,F
202141319349301709,310536715,ALTERNATIVE ASSETS: HEDGE FUNDS,162894000,F
202141319349301709,310536715,ALTERNATIVE ASSETS: PRIVATE EQUITY FUNDS,99479082,F
202141319349301709,310536715,ALTERNATIVE ASSETS: REAL ESTATE FUNDS,51943174,F
202141319349302279,941156266,Hedge Funds & Private Equity,135243950
202141319349302279,941156266,Real and Personal Property,1855844
202141319349302279,941156266,U.S. Equities,550500
202141319349302279,941156266,Assets Held by Other Trustees,1826973
202011979349300521,135645885,HEDGE FUNDS,9284442,F
202011979349300521,135645885,PRIVATE INVESTMENTS,30601218,F
202011979349300716,522347972,MIDLAND ANNUITY # 5863,94027,F
202011979349300716,522347972,MIDLAND ANNUITY # 5862,200990,F
202011979349300716,522347972,PARKLAND SECURITY,216033,F
202011979349302516,630302179,EQUITY SECURITIES FUND - POOLED,13543624,F
202011979349302516,630302179,CORPORATE DEBENTURE - POOLED FUND,82066,F
202011979349302516,630302179,STATE AND LOCAL GOVERNEMNT SECURITY INVESTMENT,25800,F
202011979349302516,630302179,BOND FUND - POOLED,2779600,F
202011979349302516,630302179,ENDOWMENT FUND,1444158,F
202011979349302516,630302179,"INVESTMENT IN VENTURE PARTNERS, LP - POOLED",249095,F
202011979349302516,630302179,OTHER,16151,C
202011979349302516,630302179,POOLED ENDOWMENT,940464,F
202141329349304604,042103638,Hedged equity - developing and emerging,42098781,F
202141329349304604,042103638,Private equity,21423981,F
202141329349304604,042103638,Opportunistic credit,9091418,F
202141329349304604,042103638,Real property and commodities,7153264,F
202141329349304604,042103638,Domestic and international equity,1578530,F
202141329349304604,042103638,Fixed income,1718027,F
202141329349304604,042103638,Other,367845,F
202031979349301508,311308555,COMMINGLED FUNDS DIRECTLY HOLDING SECURITIES,4096884,F
202031979349301508,311308555,EQUITY METHOD INVESTMENTS,6486732,C
202031979349301508,311308555,HEDGE FUNDS,2731256,F
202041369349304379,237179639,LIMITED PARTNERSHIPS,1435243,F
202041369349304379,237179639,HEDGE FUNDS,8026348,F
202041369349304379,237179639,REAL ESTATE FUNDS,1271447,F
202041369349304379,237179639,VENTURE CAPITAL FUNDS,135054,F
202041369349304379,237179639,DOMESTIC PRIVATE EQUITY FUNDS,2176053,F
202041369349304379,237179639,INTERNATIONAL PRIVATE EQUITY FUNDS,1706812,F
202041369349304379,237179639,INVESTMENT IN 8800 CONCORD LLC,57450,F
202041369349304379,237179639,OTHER POOLERS FUNDS,2202446,F
202041909349301514,520591672,MULTI-STRATEGY HEDGE FUNDS,4802148,F
202041909349301514,520591672,LIFE INSURANCE CASH SURRENDER VALUE,297656,F
202041909349301514,520591672,117082-VANGUARD TOTAL STK MKT ETF (VTI),17572837,F
202022729349300852,610482955,OTHER ASSETS,1628523,F
202022729349300852,610482955,GLOBAL HEDGED EQUITY,3977765,F
202022729349300852,610482955,ABSOLUTE RETURN HEDGE,2185440,F
202022729349300852,610482955,DISTRESSED DEBT,254484,F
202022729349300852,610482955,PRIVATE EQUITY,3276036,F
202022729349301152,230868160,CUIT INTERMEDIATE DIVERSIFIED BOND FUND,9470340,F
202022729349301152,230868160,CUIT CORE EQUITY INDEX FUND- CLASS B,13017340,F
202111379349309251,356071917,Pooled Investment Account,4394680,C
202111379349309251,356071917,Beneficial Interest in Foundation,166065,C
202011979349304111,440546278,COMMONFUND STRATEGIC SOLUTIONS,25426981,F
202141329349303694,741233796,EQUITY FUNDS,116975059,F
202141329349303694,741233796,FIXED INCOME FUNDS,47846755,F
202141329349303694,741233796,HEDGE STRATEGIES FUNDS,26536920,F
202141329349303694,741233796,PARTNERSHIP INTERESTS,59254956,F
202141329349303694,741233796,PRIVATE CAPITAL LOAN FUND,7325149,F
202141329349303694,741233796,PRIVATE CREDIT FUND,6768489,F
202141329349303694,741233796,PRIVATE EQUITY,3600020,F
202141329349303694,741233796,STOCK INDEX FUNDS,8842317,F
202141379349306069,560529961,INT'L EQUITY AND EMERGING MKTS,114812661,F
202141379349306069,560529961,HEDGE FUNDS,337140023,F
202141379349306069,560529961,VENTURE CAP/PRIV EQ/PRIV DEBT,338779705,F
202141379349306069,560529961,DOMESTIC EQUITY,121192,F
202141379349306069,560529961,OTHER,824155,F
202131379349305678,160743996,PRIVATE EQUITY INVESTMENTS,12483707,C
202031919349301023,060653264,MULTISTRATEGY FUNDS,147557336,F
202031919349301023,060653264,REAL ASSETS,579050,F
202031919349301023,060653264,PRIVATE EQUITY,1915609,F
202031979349304598,540946734,MULTI-ASSET CLASS,619172307,F
202031979349304598,540946734,PRIVATE EQUITY,11620648,F
202031979349304598,540946734,OTHER,19611476,F
202031979349304848,560554207,REAL ESTATE INVESTMENT TRUSTS,1070603,F
202031979349304848,560554207,ALTERNATIVE INVESTMENTS,45342453,F
202031979349304848,560554207,REAL ESTATE,1209945,F
202041979349304929,550419865,INVESTMENT SECURITIES HELD IN UNITRUST,615584,F
202041979349304929,550419865,INVESTMENT SECURITIES - RESERVE,485524,F
202041979349304929,550419865,INVESTMENT SECURITIES BOND RESERVE FUND,842435,F
202041979349304929,550419865,INVESTMENTS IN LAND,149004,C
202041979349304929,550419865,INVESTMENTS SECURITIES- CD,57547,F
202041049349300129,520591661,HEDGE FUNDS,16479552,F
202013049349301861,940836580,BENEFICIAL INTEREST IN CHARITABLE REMAINDER TRUST,106705,F
202013049349301861,940836580,ALTERNATIVE INVESTMENTS,664934,F
202013049349301861,940836580,INVESTMENTS - OTHER SECURITIES,4374184,F
202042819349300929,620518288,Alternative Investments - Level 2,7622258,F
202042819349300929,620518288,Alternative Investments - Level 3,6267750,F
202042819349300929,620518288,Private Equity Funds - Level 3,4158109,F
202042819349300929,620518288,Land and Other Investments,1681380,F
202131319349304243,362169145,COMMINGLED FUNDS,92156968,F
202131319349304243,362169145,LIMITED PARTNERSHIPS,24180670,F
202131319349304243,362169145,COMMODITIES FUNDS,408789,F
202002889349301720,344429091,COMMON TRUST FUNDS,13524105,F
202002889349301720,344429091,MULTI-STRATEGY HEDGE FUNDS,10107,F
202002889349301720,344429091,PRIVATE EQUITY FUNDS,49834240,F
202002889349301720,344429091,REAL ESTATE INVESTMENT FUNDS,1898990,F
202041979349305114,951642394,HEDGE FUND,1184588585,F
202041979349305114,951642394,PRIVATE EQUITY,1300439342,F
202041979349305584,231352630,"INVESTMENT AT NAV (PRIVATE EQUITY, REAL ESTATE, HEDGE FUNDS, AND OTHER)",281444000,F
202041979349305584,231352630,REAL ESTATE & REAL ASSETS FUNDS,104259000,F
202041979349302189,132673756,ALTERNATIVE/OTHER INVESTMENTS,87150177,F
202011369349302321,840402510,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,35909138,F
202011369349302321,840402510,PRIVATE CAPITAL INVESTMENTS,103284441,F
202011369349302321,840402510,ALTERNATIVE INVESTMENTS,302149185,F
202131329349302928,421511682,CHI OIP,11495811,F
202041979349306034,060731360,US AND NON-US EQUITIES,39202072,F
202041979349306034,060731360,FIXED INCOME,13366531,F
202041979349306034,060731360,PRIVATE EQUITY FUNDS,8163093,F
202041979349306034,060731360,HEDGED MULTI-STRATEGY FUNDS,12675534,F
202041979349306034,060731360,REAL ASSETS,3428074,F
202021969349302802,050259080,EQUITY FUNDS,13132195,F
202021969349302802,050259080,REIT,3359407,F
202021969349302802,050259080,MULTI-STRATEGY HEDGE FUNDS,14580987,F
202021969349302802,050259080,PRIVATE EQUITY,2699018,F
202131349349302538,520591421,GLOBAL EQUITY FUNDS,62918368,C
202131349349302538,520591421,HEDGE FUNDS,52139255,C
202131349349302538,520591421,PRIVATE EQUITY FUNDS,25956373,C
202131349349302538,520591421,CHARITABLE REMINDER TRUSTS,1537600,C
202141379349301299,041679980,PRIVATE EQUITY,208317000,F
202141379349301299,041679980,HEDGE FUNDS,500735000,F
202141379349301299,041679980,OTHER INVESTMENTS,17000000,F
202141379349301954,580566116,Commingled Funds,29203072,F
202141379349301954,580566116,Real Estate Partnerships,2675108,F
202141379349301954,580566116,Hedge Funds,231641,F
202141379349301954,580566116,Real Asset Funds,6204099,F
202141379349301954,580566116,Private Equity,10290521,F
202141379349301954,580566116,Split Interest Agreements,5827604,F
202031359349300008,314379532,Hedged Strategies & Real Assets,14588986,F
202041579349300314,314379459,PRIVATE EQUITY FUNDS,202148295,F
202041579349300314,314379459,REAL ESTATE FUNDS,82398080,F
202111379349311346,560547478,Financial derivatives and other financial products
202111379349311346,560547478,Closely-held equity interests
202111379349311346,560547478,Real Estate and Art,14040766,F
202041339349300214,540505906,Other,1957214,F
202041339349300214,540505906,Real Estate,4520000,F
202041339349300214,540505906,Alternative Investments,170710456,F
202041339349300214,540505906,Certificates of Deposit,50000,F
202041339349300214,540505906,Beneficial Interest in Trusts,7047214,F
202041339349300214,540505906,Government Obligations,15110657,F
202041979349303824,250983069,INVESTMENTS,66073677,F
202041979349303554,580566256,SHORT-TERM INVESTMENTS
202041979349303554,580566256,COMMINGLED FUNDS-EQUITY
202041979349303554,580566256,COMMINGLED FUNDS-FIXED INCOME
202041979349303554,580566256,REAL ESTATE PARTNERSHIPS
202041979349303554,580566256,INVESTMENT-PRIVATE SECURITIES
202041979349303554,580566256,MARKETABLE REAL ESTATE
202041979349303554,580566256,MISCELLANEOUS INVESTMENTS
202041979349303554,580566256,HEDGED STRATEGIES
202041979349303554,580566256,PRIVATE MARKET INVESTMENTS
202041979349303554,580566256,NATURAL RESOURCES
202041979349303554,580566256,OIL/GAS
202041979349303554,580566256,INTEREST IN PERPETUAL FUNDS
202041979349303554,580566256,Short-term investments,146040028,F
202041979349303554,580566256,Public Equity,2732353256,F
202041979349303554,580566256,Fixed Income Securities,38,F
202041979349303554,580566256,Real Estate,730857091,F
202041979349303554,580566256,Private Equity/Venture Capital,1786918047,F
202041979349303554,580566256,Miscellaneous Investments,929467252,F
202041979349303554,580566256,Interest in Perpetual Funds,1757575790,F
202041979349303554,580566256,Hedged Strategies,F
202041979349303554,580566256,Private Market Investments,F
202041979349305204,231386178,PARTNERSHIPS,19863763,F
202121349349301752,131985627,HEDGE FUNDS,828675,F
202121349349302167,520591613,Hedge Funds,23875081,F
202121349349302167,520591613,Limited Partnership Interests,31592280,F
202141449349300904,231352236,Hedge Funds,4910561,F
202141449349300904,231352236,Limited Partnership,603347,F
202021969349305007,750859668,SHORT TERM INVESTMENTS & CD'S,3991790,F
202021969349305007,750859668,BENEFICIAL INTEREST IN PERPETUAL TRUST,1331248,F
202021969349305007,750859668,INVESTMENTS CARRIED AT NAV,21355526,F
202021969349305007,750859668,MUTUAL FUNDS,14810181,F
202021969349305007,750859668,REAL ESTATE AND MINERAL,352633,F
202003159349304845,956102146,Financial derivatives and other financial products
202003159349304845,956102146,Closely-held equity interests
202003159349304845,956102146,Equity Securities,37192871,F
202003159349304845,956102146,Private Equities,23721356,F
202003159349304845,956102146,Real Assets,3898780,F
202003159349304845,956102146,Hedge Funds,24329914,F
202131379349301558,350868202,ALTERNATIVE INVESTMENTS,261761610,F
202013179349301911,410693856,BENEFICIAL INTEREST IN PERPETUAL TRUST,8920627,F
202013179349301911,410693856,SPLIT-INTEREST AGREEMENTS,921686,F
202031979349302223,720423889,Equity Interests in Private and Public Held Investments,407349000,F
202021979349303047,570314406,Cash value of life insurance,584852,F
202021979349303047,570314406,Baptist Foundation,9437631,F
202021979349303047,570314406,Alternative investments,2148873,F
202021979349303047,570314406,Other investment assets,38200,F
202131349349300908,314379507,HEDGE & ALTERN. EQUITY FUNDS,241902428,F
202131349349300908,314379507,PRIVATE EQUITY FUNDS,54676962,F
202131349349300908,314379507,REAL ESTATE FUNDS,17149914,F
202131349349300908,314379507,COMMODITIES FUNDS,21244616,F
202131349349300908,314379507,FIXED INCOME ALTERNATIVE FUNDS,30712602,F
202031959349301448,231352688,HEDGE FUNDS,213487592,F
202031959349301448,231352688,DEPOSITS WITH BOND TRUSTEES,55365,F
202031959349301448,231352688,PRIVATE INVESTMENTS,128686981,F
202031899349302268,590859121,OCH- ZIFF PARALLEL REAL ESTATE,452761,F
202031899349302268,590859121,DAVIDSON KEMPNER LONG TERM DIS,1589460,F
202031899349302268,590859121,GREENSPRING,2411085,F
202031899349302268,590859121,GEM REALTY,86546,F
202031899349302268,590859121,HIDDEN HARBOR,430968,F
202031899349302268,590859121,ACCOLADE,358512,F
202031899349302268,590859121,COLCHESTER,893714,F
202031899349302268,590859121,SANDERSON,3338658,F
202031899349302268,590859121,WELLINGTON TRUST,1315108,F
202031899349302268,590859121,NYES LEDGE,2598754,F
202031899349302268,590859121,ARCHIPELAGO,2289491,F
202031899349302268,590859121,TIFF REALTY,123332,F
202031899349302268,590859121,METROPOLITAN,194804,F
202031899349302268,590859121,VENTURE,483945,F
202031899349302268,590859121,LANDMARK XV,621140,F
202021979349306947,530204707,PRIVATE EQUITY AND VENTURE CAPITAL,177391000,F
202021979349306947,530204707,REAL ESTATE,86914000,F
202021979349306947,530204707,HEDGE FUNDS-LEVEL 3,1000,F
202021979349306452,630366652,MUTUAL FUNDS,17779423,F
202021979349306452,630366652,COMMINGLED PRIVATE INVESTMENTS,5507474,F
202021969349300847,231352256,BENEFICIAL INTERESTS IN PERPETUAL TRUSTS,10514088,F
202021969349300847,231352256,POOLED INVESTMENT FUND/HEDGE FUND,12542392,F
202111399349300006,591113963,MUTUAL FUNDS AND PUBLICALY TRADED SECURITIES,1085691,F
202021979349306267,520805606,MONEY MARKET FUNDS,437292,F
202021979349306267,520805606,MUTUAL FUND - FIXED INCOME,2555676,F
202021979349306267,520805606,MUTUAL FUND - DIVERSIFIED EQUITY,2445736,F
202131379349300128,210650678,ALTERNATIVES: FIXED INCOME,2590876,F
202131379349300128,210650678,ALTERNATIVES: PRIVATE REAL ASSETS,2711244,F
202131379349300128,210650678,ALTERNATIVES: DOMESTIC EQUITY,3432740,F
202131379349300128,210650678,ALTERNATIVES: FLEXIBLE CAPITAL,4942297,F
202131379349300128,210650678,ALTERNATIVES: PRIVATE EQUITY,5705869,F
202131379349300128,210650678,ALTERNATIVES: INTERNATIONAL EQUITY,5833773,F
202131379349300128,210650678,REAL ESTATE,3800000,C
202001979349300735,530196603,Alternative Investments,1296224718,F
202031959349302733,560532303,ALTERNATIVE INVESTMENTS
202031959349302733,560532303,OTHER
202031959349302733,560532303,REAL ESTATE
202031959349302733,560532303,ALTERNATIVE INVESTMENTS,237488012,F
202031959349302733,560532303,OTHER,1304454,F
202031959349302733,560532303,REAL ESTATE,17557694,F
202001929349302610,111788788,HEDGE FUNDS,16250986,F
202001929349302610,111788788,LIMITED PARTNERSHIPS,9600786,F
202001929349302700,231352685,VENTURE CAPITAL & OTHER INVEST,8177609596,F
202001929349302700,231352685,REAL ESTATE,631219724,F
202001929349302700,231352685,INVESTMENT IN SUBSIDIARIES,52533000,F
202121349349306462,540505990,CASH,13136644,F
202121349349306462,540505990,LIMITED PARTNERSHIPS,92957474,F
202121349349306462,540505990,COMMON COLLECTIVE TRUSTS,21508899,F
202121349349306462,540505990,OTHER INVESTMENTS,9220046,F
202121349349306462,540505990,OTHER FUNDS,23117735,F
202121349349306462,540505990,MORTGAGE-BACKED SECURITIES,4660816,F
202121349349304472,042103558,GLOBAL EQUITY,370508283,F
202121349349304472,042103558,HEDGE FUND ABS. RETURN,132689139,F
202121349349304472,042103558,PRIVATE EQUITY,153073343,F
202121349349304472,042103558,REAL ASSETS,37267289,F
202121349349304472,042103558,OTHER INVESTMENTS,3893835,F
202011899349300811,410694721,ALTERNATIVE INVESTMENTS,19945913,F
202011899349300811,410694721,CSV LIFE INSURANCE,86773,F
202021969349301437,141338544,COMMINGLED FUNDS DIRECTLY HOLDING SECURITIES,5783903,F
202021969349301437,141338544,HEDGE FUNDS,3855935,F
202021969349301437,141338544,EQUITY METHOD INVESTMENTS,9157847,C
202021969349301312,042121659,EQUITY FUNDS,145580097,F
202021969349301312,042121659,FIXED INCOME FUNDS,55681499,F
202021969349301312,042121659,PRIVATE EQUITY FUNDS,49142542,F
202021969349301312,042121659,REAL ESTATE,44964939,F
202021969349301312,042121659,FIXED INCOME SECURITIES,206356,F
202021969349301592,042103594,FIXED INCOME,573390000,F
202021969349301592,042103594,EQUITIES,11706557000,F
202021969349301592,042103594,ABSOLUTE RETURN,2777992000,F
202021969349301592,042103594,REAL ESTATE & REAL ASSETS,3543502000,F
202021969349301592,042103594,SPLIT INTEREST AGREEMENTS,159098000,F
202021969349301592,042103594,OTHER,2923000,F
202021969349301592,042103594,DERIVATIVES,2407000,F
202021979349305277,546039600,MARKETABLE EQUITY,15406,F
202021979349305277,546039600,MUTUAL FUNDS,377925,F
202021979349305277,546039600,GLOBAL EQUITIES,26993470,F
202021979349305277,546039600,REAL ESTATE,4589743,F
202021979349305277,546039600,FIXED INCOME,7568941,F
202021979349305277,546039600,REAL ASSETS NAT RES.,659756,F
202021979349305277,546039600,HEDGE FUNDS,6092988,F
202021979349305277,546039600,PRIVATE EQUITY,8241964,F
202021979349305277,546039600,LIMITED PARTNERSHIPS,466299,F
202021979349305712,237434499,Financial derivatives and other financial products
202021979349305712,237434499,Closely-held equity interests
202031979349307718,620475690,Financial derivatives and other financial products
202031979349307718,620475690,Closely-held equity interests
202131379349307598,910565553,Pooled investments-cash & short-term,9993037,F
202131379349307598,910565553,Pooled investments-stock & equity institutional funds,46509859,F
202131379349307598,910565553,Pooled investments-private equity funds,24468192,F
