object_id,ein,Dsc,Amt
202101329349304880,010211497,Post retirement benefit obligation,38747000
202101329349304880,010211497,Asset retirement obligation,5948000
202110909349300531,570324906,Student deposits,158379
202110909349300531,570324906,Funds held in federal loan programs,1743444
202110909349300531,570324906,Interest rate swap,459555
202110909349300531,570324906,Health insurance liability,16710
202110909349300531,570324906,Capital lease obligation,3164532
202110909349300531,570324906,Annuities payable,415919
202110909349300531,570324906,Food service contract,900000
202110909349300531,570324906,Refundable advance,284390
202033189349306133,942881684,ADVANCE - ED,386895
202033189349306133,942881684,DEFERRED RENT,110095
202033189349306133,942881684,OTHER WITHHOLDING,1280
202101329349302195,382762367,ACCRUED PAYROLL,5391
202101329349302195,382762367,COMPENSATED ABSENCES,11124
202041369349300424,541666531,"BOND PREMIUM, NET OF ACCUMULATED AMORTIZATION",1483945
202041369349300424,541666531,DUE TO VCU - 2013 C SERIES BONDS,1478328
202041369349300424,541666531,"DEFICIT INTEREST IN ART STATION, LLC",446010
202043149349301534,980149857,DUE TO RELATED PARTY,145600
202131309349301523,362167773,LINE OF CREDIT,4481003
202131309349301523,362167773,TUITION AND OTHER DEPOSITS,581584
202131329349304783,361408475,COND. ASSET RETIREMENT OBLIGATION,3029896
202131329349304783,361408475,REFUNDABLE ADVANCES - LOANS,14981654
202131329349304783,361408475,PENSION AND OTHER POST RETIREMENT,63798188
202131329349304783,361408475,CAPITAL LEASE OBLIGATION,68506
202021979349303797,560603922,Federal income taxes
202021979349303797,560603922,Capital lease obligation,263319
202031929349301853,061645496,"DUE TO RELATED ORGANIZATIONS,N",299642
202031929349301853,061645496,CAPITAL LEASE-LONG TERM PORTIO,14945180
202031929349301853,061645496,NP TO LANCASTER GENERAL HOSPIT,60800000
202031929349301853,061645496,UNSECURED NP WITH RELATED PARTY,4000000
202031069349301728,730555460,ADVANCES REFUNDABLE TO GOVT,2405915
202031069349301728,730555460,ANNUITIES PAYABLE,381206
202031069349301728,730555460,DEPOSITS,1379415
202031069349301728,730555460,FUNDS HELD FOR OTHERS,1367648
202031069349301728,730555460,INTEREST RATE SWAP AGREE AT FAIR VALUE,4187812
202031069349301728,730555460,NOTES PAYABLE CURRENT PORTION,1436351
202031069349301763,741161940,ACCRUED POST RETIREMENT BENEFITS,14571963
202031069349301763,741161940,ANNUITIES PAYABLE,1117399
202031069349301763,741161940,STUDENT LOANS REFUNDABLE,585822
202111379349303921,362169157,SPLIT INTEREST AGREEMENTS,1534910
202111379349303921,362169157,REFUNDABLE LOAN,880483
202111379349303921,362169157,INTEREST RATE SWAP,9952868
202111379349303921,362169157,OTHER LONG-TERM LIABILITY,1331784
202141339349301724,591083502,Other Current Liabilities,15372914
202141339349301724,591083502,Accrued Insurance,14323056
202141339349301724,591083502,Grande Oaks Other LT Liabilities,3475454
202141339349301724,591083502,Current Student Deposit,6724466
202141339349301724,591083502,Long Term Refundable Perkins,3814992
202141339349301724,591083502,Deferred Rent Liability,4423145
202141339349301724,591083502,Other Long Term Liabilities,8211491
202141339349301724,591083502,LT Refundable DHHS Liability,2992222
202041959349302114,370661227,ADV FROM FED GOVT FOR STDT LOANS,24874
202041959349302114,370661227,AGENCY FUNDS,26713
202041959349302114,370661227,ANNUITIES PAYABLE,682288
202041959349302114,370661227,ASSET RETIREMENT LIABILITY,281913
202041969349303414,041679980,CAPITAL LEASE,22857000
202041969349303414,041679980,INTEREST RATE SWAP AGREEMENTS,49219000
202041969349303414,041679980,FEDERALLY FUNDED LOANS,30624000
202013219349308856,201612906,BOND DISCOUNT & PREMIUM,4967341
202013219349308856,201612906,SECURITY DEPOSITS,12229
202013219349308856,201612906,LOAN COSTS,-3474059
202121309349302407,362167048,CAPITAL LEASES,58496155
202121309349302407,362167048,POST RETIREMENT BENEFIT RESERVE,63888733
202121309349302407,362167048,GOVT ADVANCES FOR STUDENT LOAN,8971049
202043259349300139,260069167,PPP LOAN,910000
202043259349300139,260069167,ANNUAL LEAVE,563282
202043259349300139,260069167,INSTALLMENT NOTE,57500
202043259349300139,260069167,STUDENT DEPOSITS,31500
202031969349300013,041081650,INTEREST RATE SWAP AGREEMENTS,20822871
202031969349300013,041081650,POST RETIREMENT BENEFITS,8112231
202031969349300013,041081650,REFUNDABLE U.S. GOVERNMENT GRANTS,4872049
202031969349301223,510207234,Deferred income,448441
202031969349301328,135598093,LIABILITY FOR SECURITIES PURCH,4535974
202031969349301328,135598093,CAPITAL LEASE OBLIGATIONS,126127458
202031969349301328,135598093,COND'L ASSET RETIREMENT OBLIGA,118930172
202031969349301328,135598093,ACCRUED EMPLOYEE BENEFIT LIAB.,379564921
202031969349301328,135598093,FEDERAL STUDENT LOAN FUNDS,79862423
202031969349301328,135598093,ACTUARIAL LIAB- SPLIT INT AGRM,60688129
202031969349301328,135598093,OTHER LONG TERM LIABILITIES,515368330
202141319349303834,340714363,Annuity Obligation,14429832
202101379349302530,042103578,INTEREST RATE SWAP LIABILITY,6018866
202101379349302530,042103578,FAS 158 PENSION LIABILITY,7631933
202101379349302530,042103578,FIN 47 CONDITIONAL ASSET RETIREMENT,12419730
202101379349302530,042103578,457(B) PENSION LIABILITY,371539
202101379349302530,042103578,REFUNDABLE GOVERNMENT ADVANCES,3077881
202101379349302530,042103578,SPLIT INTEREST OBLIGATION,18305005
202023249349301302,240795439,REFUNDABLE ADVANCE,1056800
202111329349303671,344428219,DEPOSITS AND FUNDS HELD,423246
202111329349303671,344428219,ADVANCES FOR FEDERAL LOANS,1039331
202111329349303671,344428219,REFUNDABLE ADV. PAYCHECK PROTECTION PROGRAM,2574135
202111319349302911,231352354,LIABILITY ON ANNUITY CONTRACTS,672408
202111319349302911,231352354,STUDENT CREDIT BALANCES AND DEPOSITS,1509510
202111319349302911,231352354,ADVANCES FROM FEDERAL GOVERNMENT FOR STUDENT LOANS,1933518
202111319349302911,231352354,"ACCRUED INTEREST, SWAP AGREEMENT",5647049
202141339349302799,951644035,Fair value of swap agreement liability,6423467
202141339349302799,951644035,Payable to related exempt organization,5489832
202141339349302799,951644035,Charitable trusts and annuities payable,-1506
202041969349304299,560532296,Federal income taxes
202041969349304299,560532296,Advances from Federal Government for Student Loans
202041969349304299,560532296,Due to Temporarily Restricted Funds
202041969349304554,042105769,ANNUITIES PAYABLE,21693
202041969349304554,042105769,ADVANCES FROM DEPARTMENT OF ED,2269471
202041969349304554,042105769,TAXABLE BOND LIABILITIES,50056541
202141339349305074,620544854,RESERVE ACCOUNTS,421000
202121309349301552,141423161,POST RETIREMENT HEALTH CARE BENEFIT OBLIGATION,2791403
202121309349301552,141423161,DEPOSIT HELD IN CUSTODY FOR OTHERS,424816
202121309349301552,141423161,LEASE OBLIGATIONS,193656
202121309349301552,141423161,OTHER LIABILITIES,609091
202043159349300524,620476661,FEDERAL SHARE OF PERKINS LOAN PROGRAM,-98258
202043159349300524,620476661,AGENCY FUNDS,317890
202041959349302569,237069639,ACTUARIAL PENSION LIABILITY,1908439
202031939349300008,954366755,TENANTS DEPOSITS,17813
202031939349300008,954366755,DUE TO CESNA ALUMNI,5822
202031939349300008,954366755,ACCRUED EXPENSE,1984
202031939349300008,954366755,STUDENT DEPOSITS,17934
202031939349300008,954366755,VACATION PAYABLE,20402
202031939349300008,954366755,TEMP RECEIPT,3306
202021979349305387,640325640,ADVANCES PAYABLE,2430000
202021979349305387,640325640,LEASE PAYABLE,175196
202021979349305387,640325640,ADVANCE PAYMENT BY STUDENTS,56114
202033079349301723,770478893,PAYROLL TAX LIABILITIES,276
202033079349301723,770478893,RENTAL SECURITY DEPOSIT,850
202141329349301349,350868149,ACCR POSTRETIREMENT BENE OBLIGATION,15752714
202141329349301349,350868149,ANNUITY/DISTRIBUTION PAYABLE,3051884
202141329349301349,350868149,FEDERAL PERKINS LOAN ADVANCES,2740119
202141329349301349,350868149,DEPOSITS,2326460
202141329349301349,350868149,OTHER,884185
202141329349301349,350868149,GATE LOAN RESERVE,434154
202141329349301349,350868149,UNCLAIMED PROPERTY,17326
202141329349301349,350868149,DINING SERVICE ADVANCE PAYABLE,3408146
202141329349301349,350868149,CAPITAL LEASE PAYABLE,28799
202141329349300324,560532314,Dining Services Advance Deposit,-91630
202141329349300324,560532314,Residential Fees & Deposits,10000
202141329349300324,560532314,Student Service Deposits,66150
202141329349300324,560532314,Student Store - MKS,26613
202141329349300324,560532314,Student Prepaid Tuition,2893577
202131389349300623,590668483,Agency Liabilities,1563454
202131389349300623,590668483,Designated Scholarships Payable,743617
202131389349300623,590668483,Legal Reserve,50000
202131389349300623,590668483,Other miscellaneous liabilities,43019
202002959349300715,455507328,RELATED PARTY LAND NOTES PAYABLE,4704192
202002959349300715,455507328,OTHER LIABILITIES,290
202111329349300246,310643552,ANNUITIES PAYABLE,411400
202111329349300246,310643552,DEPOSITS HELD FOR OTHERS,11040
202111329349300246,310643552,DUE TO CCU FOUNDATION,36620
202111329349300341,020222111,Mark to Market Liability on Interest Rate Swap Agreements,275052174
202111329349300341,020222111,Employee Benefit Liabilities,306275223
202111329349300341,020222111,Conditional Asset Retirement Obligation,22982049
202111329349300341,020222111,"Government Advance, Student Loans",12816697
202111329349300341,020222111,Other,50048882
202111379349307901,956002998,TUITION REMISSION LIABILITY,195944
202111379349307901,956002998,TRUST REMAINDER LIFE OBLIGATIONS,189129
202111379349307901,956002998,PERKINS LOAN LIABILITY,1780759
202111379349307901,956002998,STUDENT REFUNDABLE CREDITS,49175
202111379349307901,956002998,PPP LOAN,5035859
202041969349305454,381360586,Federal Student Loans,15858095
202041969349305454,381360586,Fair Value of interest rate SWAP agreement,4834184
202041969349305454,381360586,Accrued post retirement benefits,6218134
202041969349305469,751596658,Capital Lease Obligations,262366
202041969349305469,751596658,Tenant Security Deposit,24187
202041969349305469,751596658,US GOVT LOANS REFUNDABLE,17465
202111379349306046,720635884,FEDERAL STUDENT LOAN FUNDS,4244837
202131349349307773,590936101,RIGHT OF USE OPERATING LEASE LIABILITIES,30317962
202131349349307773,590936101,STUDENT DEPOSITS/ADV PAYMENTS,14362507
202131349349307773,590936101,"ADVANCES, STUDENT LOANS/FIN AID",8347082
202131349349307773,590936101,ANNUITIES PAYABLE,95505
202131349349307918,823228207,REFUNDABLE ADVANCE,40322
202131379349310468,630315935,HBCU Capital Financing Loan CP,5452254
202131379349310468,630315935,HBCU Capital Financing Loan,28172528
202041969349305854,042103629,U.S. GOVERNMENT LOAN ADVANCES,1745527
202041969349305854,042103629,ASSET RETIREMENT OBLIGATIONS,1918503
202041969349305854,042103629,ANNUITIES&REMAINDER INT. PAYABLE,1192279
202041969349305854,042103629,DEPOSIT PAYABLE,1178926
202011979349300006,237227990,INTEREST PAYABLE,160035
202011979349300006,237227990,ACCRUED POST-RETIREMENT BENEFITS PAYABLE,7075427
202101309349302405,540646523,OBLIGATION UNDER CAPITAL LEASE,2828293
202101309349302405,540646523,DEPOSIT,36947
202101309349302405,540646523,ANNUITY PAYABLE,3317
202002739349300300,731679393,Federal income taxes
202002739349300300,731679393,WAGE PAYABLE
202002739349300300,731679393,PAYROLL TAX PAYABLE
202111379349302186,341695897,CAPITAL LEASE OBLIGATIONS,9113040
202111379349302186,341695897,INTEREST RATE SWAP AGREEMENT,400027
202111379349302186,341695897,ACCRUED LIABILITIES,3223082
202042939349300724,202506183,SECURITY DEPOSITS,13608
202141329349303489,870212470,Capital lease obligation,14718511
202141329349303489,870212470,Funds held on deposit for others,444814
202141329349303489,870212470,U.S. government grants refundable - gov,1793244
202141329349301879,362270695,Annuities payable,72349
202141329349301879,362270695,Liabilites under charitable remainder trusts,382737
202101379349300770,610470593,ACTUARIAL LIABILITIES FOR ANNUITIES,1456734
202101379349300770,610470593,FEDERAL STUDENT LOAN FUNDS,1831774
202101379349300770,610470593,DEFERRED COMPENSATION ARRANGEMENT,456727
202101379349300770,610470593,INTEREST RATE SWAPS,1800901
202101379349301535,610444671,FAIR VALUE INTEREST RATE SWAPS,17869374
202101379349301535,610444671,ANNUITY PAYMENT & LIFE INCOME,2079962
202101379349301535,610444671,ADVANCES FROM FEDERAL GOV'T,533555
202101379349301535,610444671,DEPOSITS AND AGENCY FUNDS,1269959
202141319349301594,620483210,ANNUITIES PAYABLE,302971
202141319349301594,620483210,CAPITAL LEASE OBLIGATIONS,67122
202141319349301594,620483210,NOTES PAYABLE AND LONG-TERM DEBT,8365722
202141319349300829,200180768,ACCRUED EXPENSES,30565
202141319349301509,131740445,U.S. GOV'T GRANTS REFUNDABLE,349190
202141319349301509,131740445,CONDITIONAL ASSET RETIREMENT,1726118
202141319349301709,310536715,POST RETIREMENT BENEFITS,52271959
202141319349301709,310536715,ADVANCES FROM GOVERNMENT FOR FEDERAL LOANS,5945007
202141319349301709,310536715,ANNUITY FUNDS,10621962
202141319349301709,310536715,DEBT RETIREMENT,14963870
202141319349301709,310536715,OTHER DEP/PAYROLL WITHHOLDING,19905456
202141319349302279,941156266,Annuity & Unitrust Reserves,9892001
202141319349302279,941156266,Self Insurance Reserves,8881325
202141319349302279,941156266,Asset Retirement Obligation,9681465
202141319349302279,941156266,Capital Lease Obligations,621918
202141319349302279,941156266,Federal Student Loan Program,32799672
202141319349302279,941156266,Early Retirement Reserves,1859641
202041979349301944,231365966,REFUNDABLE ADVANCES,189906
202041979349301944,231365966,LEASE PAYABLE,69378
202011979349300521,135645885,POSTRETIREMENT BENEFITS,12491698
202011979349300521,135645885,BOND PREMIUM,11590617
202011979349300716,522347972,DUE TO DOE,256560
202011979349302516,630302179,DEPOSITS,575760
202011979349302516,630302179,CAPITAL LEASE,14793
202011979349302516,630302179,REFUNDABLE ADVANCES-US GOVT GRANTS,768683
202041969349302764,990113930,FEDERAL STUDENT LOAN OBLIGATIONS,3175251
202141329349304604,042103638,Annuity and life income obligations,1349988
202141329349304604,042103638,Government advances for student loans,2452830
202141329349304604,042103638,Asset retirement obligations,1767770
202141329349304604,042103638,Deposits and deferred revenue,2972357
202141329349304604,042103638,Other liabilities - Payroll Protection Program loan,6500042
202031979349301508,311308555,LONG TERM LIABILITY FEDERAL NURSING STUDENT LOAN PROGRAM,390754
202031979349301508,311308555,INTERCOMPANY ACCOUNT PAYABLE,101746
202031979349301508,311308555,LONG TERM LIABILITY FEDERAL NURSE FACULTY LOAN PROGRAM,103390
202141319349302784,475271468,DEPOSITS,97400
202141319349302784,475271468,REFUNDABLE ADVANCES,644000
202041369349304379,237179639,DEPOSITS,204719
202041369349304379,237179639,ANNUITIES PAYABLE,218043
202041369349304379,237179639,CAPITAL LEASES,525509
202041369349304379,237179639,AGENCY FUNDS,10109
202041909349301514,520591672,ANNUNITIES PAYABLE,676311
202041909349301514,520591672,US GOVERNMENT ADVANCES FOR STUDENT LOANS,1485337
202041909349301514,520591672,DEPOSITS,490377
202041909349301514,520591672,LEASE PAYABLE,1507736
202041909349301514,520591672,OTHER LIABILITIES,266858
202041909349301514,520591672,NON-RECOURSE OBLIGATION,7188363
202041909349302099,464071746,DUE TO AFFILIATES,1110724
202031969349303743,590624412,Student Deposits,677710
202031969349303743,590624412,Advances from Federal Gov't,1130190
202031969349303743,590624412,Capital Lease Obligations,12202511
