object_id,ein,Dsc,BsnssCd,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201423429349300102,560547511,AUXILIARY ENTERPRISES,611310,5968951,5968951
201433189349305283,260030436,TUITION AND PROGRAM FEES,7255,7255
201423519349300952,610660795,TUITION & FEES,611600,12550264,12550264
201423519349300952,610660795,AUXILIARY INCOME,611600,2198402,2198402
201423519349300952,610660795,MISC STUDENT SERVICES,611600,111644,111644
201423519349300952,610660795,STUDENT LOAN INTEREST,611600,14364,14364
201423129349300002,566049935,TUITION AND FEES,611310,63135161,63135161
201423129349300002,566049935,HOUSING,611310,14675164,14675164
201423129349300002,566049935,BOOKSTORE REVENUE,611310,1404176,1404176
201423129349300002,566049935,FOOD SERVICE REVENUE,611310,127878,127878
201443189349306249,133705284,TUITION REVENUE,611600,5622671,5622671
201443189349306249,133705284,CHEMISTRY LAB FEES,611600,441109,441109
201443189349306249,133705284,CLINICAL NSG SKILLS,611600,201285,201285
201443189349306249,133705284,TESTING & ACADEMIC REV,611600,101133,101133
201443189349306249,133705284,APPLICATION FEES,611600,100913,100913
201443189349300214,410698301,TUITION/FEES,900099,89720169,89720169
201443189349300214,410698301,AUXILIARY ENTERPRISES,900099,8665838,8665838
201443189349300214,410698301,SALES/SVCS EDUC ACT,541900,698425,671645,26780
201443189349300214,410698301,CONFERENCES/SPEC EVENTS,900099,147100,1928,145172
201413379349300531,620812782,TUITION AND FEES,5987495,5987495
201413379349300531,620812782,STUDENT HOUSING,215134,215134
201413379349300531,620812782,BOOKSTORE AND CAFETERIA,31866,31866
201413379349300816,264663584,TUITION,611310,17870,17870
201413379349300816,264663584,RESIDENTIAL LIVING,611310,10088,10088
201413379349300816,264663584,ACTIVITY & ADMIN FEES,611310,4560,4560
201413379349300816,264663584,LIBRARY FEES & BOOK RE,611310,166,166
201443219349311099,416059072,TUITION,791035,791035
201443219349311099,416059072,ASSESSMENTS,109200,109200
201443219349311099,416059072,STUDENT APPLICATION FEE,19700,19700
201443219349311099,416059072,STUDENT ENROLLMENT FEE,13600,13600
201443229349301409,237424429,STUDENT TUITION & FEES,611710,20561880,20561880
201443229349301409,237424429,AFTER SCHOOL PROGRAM,611710,545598,545598
201443229349301409,237424429,CAFETERIA INCOME,611710,485117,485117
201443229349301409,237424429,SUMMER PROGRAM,611710,310159,310159
201443229349301409,237424429,ANCILLARY PROGRAMS,611710,36851,36851
201443219349307489,953608910,GROSS TUITION & FEE,780430,780430
201443219349307489,953608910,LESS SCHOLARSHIP & AWARD,-91966,-91966
201423219349308422,237275328,ADMIN FEE,561000,185701,185701
201423219349308422,237275328,JATP ADMIN FEE,561000,8734,8734
201443189349305919,480554341,STUDENT TUITION & FEES,611710,3282911,3282911
201443189349305919,480554341,AUXILIARY ENTERPRISES,611710,795845,795845
201413219349302421,561388743,TUITION,594702,594702
201413219349312701,943200772,HIGH HOLY DAY SERVICES,69208,69208
201413219349312701,943200772,PROGRAMMING INCOME,23657,23657
201413219349312701,943200772,HALEV,13750,13750
201413219349312701,943200772,B'NAI MITZVAH,10300,10300
201413199349300016,200471061,FEES,100363,100363
201413199349300016,200471061,HOUSING,852564,852564
201413199349300016,200471061,LESS: SCHOLARSHIPS,-1681364,-1681364
201413199349300016,200471061,OTHER INCOME,2862,2862
201413199349300016,200471061,TUITION,4490474,4490474
201433219349305503,620789275,TUITION - MASTER'S PRO,611310,3423198,3423198
201433219349305503,620789275,COUNSELING PROGRAM FEE,541900,1305777,1305777
201433219349305503,620789275,CONVERSATIONS PUBLICAT,511120,97826,97826
201443219349303494,311395941,OUTREACH PROGRAMS,900099,68191,68191
201443219349303494,311395941,ADMISSIONS,900099,53165,53165
201443219349303494,311395941,ROOM RENTALS,900099,27855,27855
201443219349303494,311395941,GLASS STUDIO,900099,20922,20922
201443219349303494,311395941,PROGRAM EVENTS,900099,9820,9820
201433449349300008,620202000,TUITION AND FEES,611310,12993403,12993403
201413399349300426,541919810,TUITION AND FEES,611600,8223202,8223202
201413399349300426,541919810,ROOM AND BOARD,721310,2469795,2469795
201413399349300426,541919810,SUMMER CAMPS,900099,241213,241213
201433189349302568,610461768,TUITION & FEES,11178227,11178227
201433189349302568,610461768,AUXILLARY,2730381,2730381
201433189349302568,610461768,OTHER SOURCES,229792,229792
201433189349302568,610461768,INTEREST AND LATE CHARGES,3479,3479
201433219349300213,262664906,Conservation programs,110000
201423189349304887,810661056,ASSESSMENT FEES,561000,61000714,61000714
201433189349304123,390821861,"EDUCATION, TUITION AND FEES",611600,36135834,36135834
201433189349304123,390821861,AUXILIARY SERVICES,611600,5378078,5378078
201433189349304123,390821861,INSTRUCTION ACTIVITIES,611600,264591,264591
201433189349304123,390821861,OTHER PROGRAM REVENUE,611710,170817,170817
201443219349305534,591407629,COLLEGE TUITION AND FEES,780979,780979
201443219349305534,591407629,ACADEMY TUITION AND FEES,754265,754265
201443219349305534,591407629,FOOD CENTER REVENUE,211586,211586
201443219349305534,591407629,STUDENT HOUSING,69804,69804
201443219349305534,591407629,FACULTY HOUSING,50460,50460
201423219349310327,430652649,INSTRUCTION & AUXILLIARY,900099,181771902,181771902
201423219349310327,430652649,AUXILLIARY - UNRELATED,900099,778808,778808
201403439349300910,030197728,TUITION & FEES,611600,3922065,3922065
201403439349300910,030197728,AUXILIARY SERVICES,611600,1056506,1056506
201403439349300910,030197728,OTHER PROGRAM SERVICE REVENUE,611600,18537,18537
201403219349311100,204075974,TUITION INCOME,611600,90599,90599
201403219349311100,204075974,PRODIGY CAMP,611600,28613,28613
201403219349311100,204075974,WILD MIND FILM CAMP,611600,23200,23200
201403219349311100,204075974,SUBSTANCE AND SALE,611600,15211,15211
201433219349301053,470489031,TUITION & FEES,611310,1588005,1588005
201433219349301053,470489031,ORGANIZED ACTIVITIES,611310,50437,50437
201433239349300603,750827421,Tuition and Fees,611710,17466142,17466142
201433239349300603,750827421,Housing,721310,2384838,2384838
201433239349300603,750827421,Educational Activities,611710,331185,331185
201433239349300603,750827421,Publication,611710,130127,130127
201433439349300608,410789397,TUITION AND FEES,611600,220368,220368
201433439349300608,410789397,RADIO STATION,515100,158209,158209
201443369349300524,060646520,TUITION AND FEES,900099,28317394,28317394
201443369349300524,060646520,STUDENT SUPPORT SERVICE,611710,2512995,2512995
201443369349300524,060646520,MISCELLANEOUS,611710,133144,133144
201443369349300524,060646520,ATHLETIC MEMBERSHIPS,713940,100310,100310
201423189349306322,591092732,TUITION & FEES,611310,74962083,74962083
201423189349306322,591092732,AUXILIARY,611310,10100323,10100323
201423189349306322,591092732,MISC SERVICE CHGES/ACCOUNT FEES,611310,241915,241915
201433219349304933,263162145,NET PATIENT SERVICE REVENUE,621110,396647800,396647800
201433219349304933,263162145,EHRC INCENTIVE,900099,2132652,2132652
201433219349304933,263162145,PHARMACY,446110,2884682,1755894,1128788
201433219349304933,263162145,INCOME (LOSS) FROM PARTNERSHIPS,900099,1352412,604953,747459
201433219349304933,263162145,SHARED SERVICES,541700,682178,682178
201430929349300603,640902475,RESEARCH CONTRACT REVENUE,541700,175224,175224
201430929349300603,640902475,RESEARCH SYMPOSIUM,541700,88137,88137
201410439349301426,330143620,TUITION AND FEES,611600,257738,257738
201400659349300415,460499256,TUITION,611710,581766
201412259349303556,260536138,HONORARIUM/LECTURE FEES,611600,488,488
201412259349303556,260536138,TOURS,611600,3245,3245
201412259349303556,260536138,WORKSHOPS,611600,500,500
201402279349302460,760090602,school fees,611600,748942,748942
201411259349301806,454971921,Fee Income,900099,455613,455613
201401149349300245,920170234,FEES FOR SERVICE,298205,298205
201401149349300245,920170234,BOOK SALES,171250,171250
201411279349301166,450474305,Tuition,611600,120526,120526
201401149349300730,260466209,Student Rent,532000,1529037,1529037,0,0
201401149349300730,260466209,Moravian College Rental Income,532000,325000,325000,0,0
201401149349300730,260466209,Educational Conference (net),532000,39900,39900,0,0
201411209349301306,870788565,JPMC Rebate (Colleges),1953885,1953885
201411209349301306,870788565,JPMC Rebate Income,210185,210185
201411209349301306,870788565,Othe Rebate Income,132490,132490
201411159349300931,431781928,PROGRAM FEES & TUITION,137874,137874
201442279349300649,522441035,TUITION FEES,611710,99747,99747
201412279349302896,611622648,TUITION FEES,611600,3093,3093
201412279349302896,611622648,LICENSING FEE,611710,12250,12250
201430989349300923,274332028,TUITION,611000,104623
201430989349300923,274332028,ARTAWHIRL,611000,3496
201430989349300923,274332028,HOLIDAY SHOW,611000,2631
201431139349300603,202197046,TUITION AND FEES,611000,173941
201431139349300603,202197046,OTHER INCOME,611000,43500
201402379349300020,383790195,Endovascular Fellowship Grants,621111,504095,504095,0,0
201402379349300020,383790195,Pediatric Neurosurgery Fellowship Grant,621111,118000,118000,0,0
201402379349300020,383790195,Neurosurgery Fellowship Grants,621111,65000,65000,0,0
201402379349300020,383790195,Clinical Trial Grants,621111,110912,110912,0,0
201412239349302281,946108651,GRADUATION INCOME,304,304
201412239349302281,946108651,PROGRAM FEES,1170,1170
201412239349302281,946108651,REGISTRATION FEES,510,510
201412239349302281,946108651,RENTAL INCOME,2400,2400
201412239349302281,946108651,TUITION,18368,18368
201412379349300121,616002351,"TUITION, FEES, ROOM AN",611710,633194,633194
201412379349300121,616002351,AUXILIARY ENTERPRISES,611710,126524,126524
201412379349300121,616002351,OTHER SOURCES,611710,54953,54953
201432279349302928,237417722,EXECUTIVE PROGRAMS,900099,10447356
201432279349302928,237417722,RESIDENTIAL PROGRAMS,900099,13178756
201432279349302928,237417722,SUPPORT PROGRAMS,900099,1800462
201422339349300037,204905370,SERVICE FEES,118463,118463
201431259349300328,237242844,TUITION & FEES,611430,6948046,6948046
201431259349300328,237242844,SALES & SERVICES,611710,133407,133407
201431259349300328,237242844,ORGANIZED ACTIVITIES/ED DEPT,611430,102435,102435
201431259349300328,237242844,MISCELLANEOUS,611710,38916,38916
201401329349304310,264789471,0
201401329349304310,264789471,0
201401329349304310,264789471,0
201401329349304310,264789471,0
201401329349304310,264789471,0
201431219349300648,651059288,611710,813867,813867
201431219349300648,651059288,900099,2717,2717
201441259349300929,330786166,BA/MASTERS,60699,60699
201441259349300929,330786166,DOCTORATE,33832,33832
201441259349300929,330786166,OTHER,15792,15792
201431049349300523,272017442,PATIENT REVENUE,621300,2108650,2108650
201402279349303295,571102885,ROOM CHARGE INCOME,531110,2244637,2244637
201402279349303295,571102885,MEAL PLAN INCOME,900099,307926,307926
201402279349303295,571102885,ARA COMMISSION INCOME,900099,45822,45822
201402279349303295,571102885,MISCELLANEOUS CHARGES,531110,24884,24884
201402279349303295,571102885,RENTAL INCOME,900099,12905,12905
201401339349304940,113661893,Teaching revenues,611600,35329
201401339349301165,581989996,TUITION AND FEES,1183060,1183060
201412379349300321,454620000,TUITION AND FEES,611600,13936852,13936852
201401339349300200,460515673,Teaching theology,611600,215014
201412469349300551,610470593,Tuition/fees/room and,611710,38755837,38755837
201412469349300551,610470593,Auxiliary enterprises,611710,1944897,1944897
201412469349300551,610470593,Departmental sales and,611710,508498,508498
201412469349300551,610470593,Other revenue,611710,273242,273242
201411339349305446,202982549,RECEIPTS FROM TUITION,599057,599057
201411359349305136,264078735,TUITION FROM STUDENTS,611110,29283,29283
201421339349305372,651230483,INCOME,900099,167115,167115
201441349349301524,582022462,"CONFERENCE, WEBINARS AND CONSULTING",000000,6721
201422669349300042,850164940,Undergraduate Tuition and Fees,611310,3982508,3982508,0,0
201422669349300042,850164940,Graduate Tuition and Fees,611310,5787876,5787876,0,0
201422669349300042,850164940,Residence Halls and Meal Plans,721310,952781,952781,0,0
201422749349301027,630338081,TUITION AND FEES,611710,1630907,1630907
201422749349301027,630338081,AUXILIARY INCOME,611710,139875,139875
201422679349300532,010681650,STUDENT HOUSING,531310,3503467
201412659349300241,060943492,Tuition and related fees,611600,1321701,1321701
201441349349303199,540784341,TUITION & FEES,611310,327816,327816
201441349349303094,550792184,TUITION,31352,31352
201401399349300200,562057124,TUITION AND FEES,611710,686699,686699
201401399349300200,562057124,CLINIC REVENUES,624100,59916,59916
201401399349300200,562057124,MULTIMEDIA INCOME,511190,750,750
201401399349300200,562057124,PRINT MEDIA INCOME,511190,9048,9048
201441359349307169,860265045,Books,164,164
201401419349300230,272390050,CONSULTING,611710,250098,250098
201441609349300709,486106237,ROYALTIES,541700,2266808,2266808
201441609349300709,486106237,RESEARCH AGREEMENTS,541700,275000,275000
201441609349300709,486106237,LEGAL REIMBURSEMENTS,541700,171640,171640
201441609349300709,486106237,OTHER,541700,49493,49493
201441609349300709,486106237,MAINTENANCE FEE REIMBU,541700,31218,31218
201421679349300807,020332032,Tuition & Fees,611600,6579667,6579667
201421679349300807,020332032,Auxiliary Service,611710,86650,86650
201421679349300807,020332032,Other Income,611710,82230,82230
201401789349300035,850361090,COURSE FEES AND OTHER INCOME,158138,158138
201412059349300006,273438569,Tuition,611600,1650
201401629349300200,263453472,ACADEMIC INCOME,611600,73465,73465
201412029349300321,620481463,Tuition and Fees,900099,3649111,3649111,0,0
201412029349300321,620481463,Dormitories,900099,491068,491068,0,0
201412029349300321,620481463,Cafeteria,900099,674874,674874,0,0
201412029349300321,620481463,Bookstore and snackshop,900099,43694,43694,0,0
201432199349300918,770576082,SEMINAR REVENUES
201432199349300918,770576082,TUITION FROM COURSES,243434,243434
201412609349301006,942245517,HOUSING & DORM RENTS,9191,9191
201412609349301006,942245517,OTHER SCHOOL OPERATIONS,42446,42446
201412609349301006,942245517,TUITION & FEES,417317,417317
201422169349300037,341037893,Other Revenue,611600,319167,319167
201422169349300037,341037893,Seminar/Audit Revenue,611600,241254,241254
201422169349300037,341037893,Student Fees Revenue,611600,663499,663499
201422169349300037,341037893,Student Int Revenue,44647,44647
201422169349300037,341037893,Tuition Revenue,611600,976903,976903
201422589349300607,201204071,BOOKS,73174,73174
201422589349300607,201204071,DISTANT LEADER TRAINING,3534,3534
201422589349300607,201204071,GRADUATION FEES,4407,4407
201422589349300607,201204071,SHIPPING FEES,24788,24788
201422589349300607,201204071,TUITION AND FEES,163867,163867
201402769349300805,240795439,TUITION & FEES,611710,7067034,7067034
201402769349300805,240795439,HOUSING/FOOD SERVICES,611710,307672,307672
201402769349300805,240795439,AUXILIARY PROGRAMS-CON,611710,217725,217725
201402769349300805,240795439,VETERINARY SCIENCE CEN,611710,22073,22073
201442269349304524,262616570,PROGRAM SERVICE REVENUE,611600,212312,212312
201442529349300509,830454800,TUITION & ROOM & BOARD,900099,530575,530575
201402599349300200,203979266,TUITION & FEES,573460,573460
201402559349300200,350715530,TUITION AND FEES,611710,47634693,47634693
201402559349300200,350715530,AUXILIARY INCOME,900099,9194785,9194785
201402559349300200,350715530,ATHLETIC INCOME,900099,458649,458649
201402559349300200,350715530,CONFERENCE AND EVENTS,900099,249621,249621
201442559349300864,510205293,TUITION & FEES,611600,61174,61174
201442269349304709,942933165,Application Fees,611310,166457,166457
201442269349304709,942933165,Dorm and Facility Rentals,611310,1658310,1658310
201442269349304709,942933165,Graduation Fees,611310,48700,48700
201442269349304709,942933165,Special Program Fees,611310,393289,393289
201442269349304709,942933165,Tuition Fees,611310,10480596,10480596
201432179349301198,931226663,TUITION AND FEES,611600,913558,913558
201432179349301198,931226663,BOOK STORE SALES COST,611600,35195,35195
201422179349301372,630840844,TUITION,611600,252439,252439
201422179349301372,630840844,BOOK SALES,611600,101,101
201412179349300006,134304343,Main Campus,611310,198890,198890,0,0
201412969349300241,237456795,PATIENT SERVICES,624100,1894649,1894649
201402869349300200,480548361,STUDENT TUITION / FEES,611600,10453396,10453396
201402869349300200,480548361,AUXILIARY ENTERPRISES,611710,2790509,2790509
201402869349300200,480548361,ORG ACTIVITIES / OTHER,611710,295600,250701,44899
201412899349300621,562231069,TUITION & FEES,611600,1608625,1608625
201412899349300621,562231069,HOUSING FEES,611710,90724,90724
201412899349300621,562231069,MEAL PLAN FEES,611710,29325,29325
201442939349300274,541776238,TUITION,611600,176822,176822
201442939349300274,541776238,OTHER REVENUE,900099,814,814
201412809349300031,237428512,APPLICATION & ADMISSION,611710,5492,5492
201412809349300031,237428512,PATIENT FEES,611710,86923,86923
201412809349300031,237428512,RENTAL INCOME,900099,25730,25730
201412809349300031,237428512,SUPERVISOR FEES,611710,24000,24000
201412809349300031,237428512,TUITION AND MATRICULATION,611430,84651,84651
201412839349301201,111802808,Assoc Degree Tuition,611600,515572,515572
201412839349301201,111802808,Reg Architect Tuition,611600,29765,29765
201412839349301201,111802808,Registration Fees,611600,38877,38877
201412839349301201,111802808,Seminars,611600,18750,18750
201422799349300302,541743079,STUDENT TUITION & FEES,6006645,6006645
201402879349301520,954529650,PROGRAM SERVICE REVENU,611600,1000442,1000442
201412879349300241,344429091,TUITION AND FEES,611710,120670365,120670365
201412879349300241,344429091,AUXILIARY,611710,20542482,20542482
201412879349300241,344429091,OTHER INCOME,900099,916892,916892
201412979349301111,237008276,Faculty Club Revenue,722210,101646,101646
201412979349301111,237008276,Member Initiation fees,900099,5691,5691
201412879349300626,550370901,TUITION & FEES,2571288,2571288
201412879349300626,550370901,AUXILIARY ENTERPRISE,1417451,1417451
201412879349300626,550370901,EXTENSION MINISTRIES,735050,735050
201412879349301026,630329409,TUITION & FEES,900099,43671444,43671444
201412879349301026,630329409,AUXILIARY ENTERPRISES,900099,3961483,3961483
201402959349300715,621149976,TUITION INCOME,611710,248019
201402959349300715,621149976,STUDENT SERVICES INCOME,611710,1317
201402959349300715,621149976,RESIDENCY ROOM INCOME,900099,24130
201402959349300715,621149976,LIBRARY OF CONGRESS SEMIN,900099,19570
201442889349301139,752760831,Tuition,611310,537892,537892,0,0
201442889349301139,752760831,Learning Resources Fee,611310,40863,40863,0,0
201442889349301139,752760831,Course Materials Fee,611310,17313,17313,0,0
201442889349301139,752760831,Language Consultant Fee,611310,11430,11430,0,0
201442889349301139,752760831,Distance Ed Fee,611310,2497,2497,0,0
201402899349300700,201116697,RENT INCOME,7515565,7515565
201402899349300700,201116697,STUDENT FEES,1425540,1425540
201402899349300700,201116697,OTHER INCOME,16432,16432
201403009349300885,316064854,TUITION AND FEES,611710,1103260,1103260
201403009349300885,316064854,SUPERVISED EMBALMING,611710,107666,107666
201403009349300885,316064854,SALE OF BOOKS AND SUPPLIES,611710,111276,111276
201442879349300724,350868095,TUITION & FEES,611710,31798117,31798117
201442879349300724,350868095,"ROOM, BOARD, FEES",611710,9091808,9091808
201422819349300432,620819352,TUITION AND FEES,611710,869411,869411
201422819349300432,620819352,AUXILIARY ENTERPRISES,611710,335533,335533
201422819349300432,620819352,OTHER SOURCES,611710,21267,21267
201433179349304223,421351526,EDUCATION REVENUE,611310,8669050,8669050
201433179349304223,421351526,RENTAL INCOME,531100,70075,70075
201423149349302187,420686467,STUDENT TUITION/FEES,611600,46129274,46129274
201423149349302187,420686467,AUXILIARY ENTERPRISES,611600,8294008,8294008
201423149349302187,420686467,MISC FEES & CHARGE,611710,646338,646338
201443179349306519,200180768,TUITION,611310,310349,310349
201413289349300436,610466713,TUITION & FEES,611600,12732353,12732353
201413289349300436,610466713,AUXILIARY INCOME,611710,2190252,2190252
201413289349300436,610466713,OTHER SOURCES,611710,500345,500345
201423119349301492,364303682,NET PATIENT SVC REV,621990,874211,874211
201443179349304359,351065063,Tuition and Fees,611710,13574103,13574103,0,0
201443179349304359,351065063,Auxiliary,611710,2249966,2249966,0,0
201433149349301113,390978445,TUITION & FEES,611600,47897781,47897781
201433149349301113,390978445,DORM/FOOD & OTHER AUXILARY,611710,5913470,5913470
201433149349301113,390978445,EVENT ADMISSIONS,711110,480343,480343
201433149349301113,390978445,OTHER STUDENT SERVICES,611600,274332,274332
201433179349306808,954230730,TUITION AND FEES,1436572,1436572
201433179349306808,954230730,FEDERAL FINANCIAL AID,471982,471982
201433179349306808,954230730,LESS:SCHOLARSHIP,-85136,-85136
201433179349306808,954230730,LESS: DISCOUNT,-245148,-245148
201433179349306808,954230730,LESS: TUITION ALLOWANCES,-464102,-464102
201443159349300979,942515428,TUITION AND FEES,611600,10613532,10613532
201443159349300979,942515428,CLINIC REVENUE,611710,316518,316518
201443159349300979,942515428,AUXILIARY SERVICES,611710,294264,294264
201443169349304464,880121831,Tuition Fees and Board,611310,20039270,20039270,0,0
201443159349300804,350885591,TUITION AND FEES,900099,167223993,167223993
201443159349300804,350885591,BOOKSTORE,451211,11487626,11487626
201443159349300804,350885591,FOOD SERVICE,721310,9035442,9035442
201443159349300804,350885591,RESIDENCE HALLS,721310,8867739,8867739
201443159349300804,350885591,CONFERENCES,900099,2221832,2221832
201443179349306614,131662715,STUDENT TUITION AND FEES,900099,11862823,11862823
201443179349306614,131662715,STUDENT HOUSING RENTAL REVENUE,900099,387190,387190
201423169349301022,161359213,FEE FOR SERVICE,621110,6056483,6056483
201423169349301022,161359213,CONTRACT REVENUE,621110,2870234,2870234
201423169349301022,161359213,SALARY SUPPORT,621110,1639402,1639402
201423169349301022,161359213,CLINICAL INCOME,621110,1585191,1585191
201423169349301022,161359213,GRADUATE MEDICAL EDUCATION REVENU,621110,541940,541940
201433179349304333,250965603,TUITION & FEES,611600,36343523,36343523
201433179349304333,250965603,AUXILIARY ENTERPRISES,611600,9311526,9311526
201433179349305423,391620530,STUDENT TUITION & FEES,611710,7224105,7224105
201433179349305423,391620530,LIBRARY,611710,321146,321146
201433179349305423,391620530,OTHER REVENUE,611710,13285,13285
201423169349304852,810231774,TUITION AND FEES,611600,38259437,38259437
201423169349304852,810231774,AUXILIARY ENTERPRISES,611600,6817870,6817870
201423169349304852,810231774,OTHER SOURCES,611600,985798,985798
201423169349304852,810231774,ATHLETICS,611600,828955,828955
201423169349303627,350886846,Tuition and Fees,611310,48349167,48349167,0,0
201423169349303627,350886846,Auxiliary Enterprises,611310,3123195,3123195,0,0
201423169349303627,350886846,Sales and Service,611310,16176,16176,0,0
201423169349303627,350886846,Miscellaneous,611310,309894,309894,0,0
201443169349303414,541031437,TUITIONS & FEES,611600,10106564,10106564
201443169349303414,541031437,AUXILIARY ENTERPRISES,900099,3114068,3114068
201443169349303414,541031437,INTEREST ON STUDENT LOANS,522200,180061,180061
201423289349300802,593562981,PROGRAM SERVICE REVENUE,611710,713620,713620
201443159349301729,450231180,Tuition & Fees,611600,17275903,17275903
201443159349301729,450231180,Auxillary Income,611710,4605239,4605239
201443159349301729,450231180,Federal Aid Reimb,611600,35394,35394
201443159349301729,450231180,Student Loan Interest,611600,2868,2868
201433179349304828,362167773,STUDENT TUITION AND FEES,900099,122746346,122746346
201433179349304828,362167773,STUDENT HOUSING,611710,7586214,7586214
201433179349304828,362167773,STUDENT MEAL PLANS,611710,3815658,3815658
201443149349301499,731303821,Tuition and Fees,611600,716809,716809
201423149349300402,362167792,Auxilliary Services,900099,11904967,11904967
201423149349300402,362167792,Other-Public Service,900099,7993409,7993409
201423149349300402,362167792,Sales of Literature,900099,18577109,18577109
201423149349300402,362167792,Tuition and Student Fees,900099,20274170,20274170
201443149349302769,341726619,TUITION AND FEES,611710,16034832,16034832
201443149349302769,341726619,CONTINUING EDUCATION,611710,439299,439299
201443149349302769,341726619,0
201443149349302769,341726619,0
201443149349302769,341726619,0
201423169349304367,541666531,RENTAL INCOME,531190,6431957,6431957
201433109349300628,710462177,TUITION AND FEES,1643185,1643185
201412939349300126,592961536,OTHER FEES,366409,366409
201412939349300126,592961536,Room and board,1734880,1734880
201412939349300126,592961536,Tuition and fees,5477314,5477314
201403029349300540,150532053,TUITION & FEES,611600,223295,223295
201413009349301051,420680460,STUDENT TUITION & FEES,611710,136928115,136928115
201413009349301051,420680460,CONTRACT INCOME - RES,721310,8366035,8366035
201413009349301051,420680460,CONTRACT MEALS - FOOD,722100,7744013,7744013
201413009349301051,420680460,SPORTS INCOME,711210,5822452,5822452
201413009349301051,420680460,OTHER INSTRUCTIONAL PR,611710,472325,472325
201403169349302420,237360416,CONTRACT INCOME-MSU,611600,1757742,1757742
201403169349302420,237360416,CONTRACT INCOME-MGHS,611600,657598,657598
201403169349302420,237360416,SERVICE FEE INCOME,611600,40647,40647
201403169349302420,237360416,RESIDENCY ACTIVITY FUND,611600,4167,4167
201412949349300026,900131526,MANAGEMENT FEE INCOME,531110,2655694,2655694
201412949349300026,900131526,RENTAL INCOME,531110,1080501,1080501
201403089349301530,850474926,TUITION AND FEES,164543,164543
201443079349300249,410706151,TUITION FEES,611600,21457300,21457300
201443079349300249,410706151,RESIDENT HALL,611710,2895414,2895414
201443079349300249,410706151,STUDENT FINANCIAL AID,611710,2221793,2221793
201443079349300249,410706151,CAFETERIA,611710,1528737,1528737
201443079349300249,410706151,BOOKSTORE,451211,484350,484350
201413019349301026,541851377,PROGRAM SERVICE REVENUE,611600,286287,286287
201423019349300242,580593438,Auxiliary Enterprises,900099,3074988,3074988
201423019349300242,580593438,Commissions & Other Grant,900099,81947,81947
201423019349300242,580593438,Miscellaneous,900099,275617,275617
201423019349300242,580593438,Rental Property,900099,93631,93631
