object_id,ein,Dsc,BkVlAmt,MthdVltnCd
201900989349300705,420680408,Cash value of life insurance,376472,F
201900989349300705,420680408,Dubuque Foundation Trust,11023,F
201900989349300705,420680408,Real estate,15200,C
201900989349300705,420680408,Hedge fund,2448643,F
201900989349300705,420680408,Common trust funds,9303228,F
201900989349300705,420680408,Pooled investment fund,2768151,F
201900849349301450,160743942,OTHER INVESTMENTS,133011761,F
201930859349300728,620475690,Financial derivatives and other financial products
201930859349300728,620475690,Closely-held equity interests
201930869349300018,581216007,INVESTMENTS,4642830,F
201930869349300018,581216007,DEPOSITS IN TRUST,21590516,F
201920589349300232,250965212,VENTURE CAPITAL/PRIVATE EQUITY,14824248,F
201920589349300232,250965212,PRIVATE REAL ESTATE,15900938,F
201920589349300232,250965212,HEDGE FUNDS,31743634,F
201920589349300232,250965212,EQUITY-METHOD INVESTMENT,1763826,F
201930369349300113,131628149,Hedged Strategies,103767076,F
201930369349300113,131628149,Private Equity,91993610,F
201930369349300113,131628149,International Equities,35407678,F
201930369349300113,131628149,Fixed Income,30482518,F
201930369349300113,131628149,Domestic Equities,14009284,F
201930369349300113,131628149,Real Assets,510333,F
201911009349300326,042037931,RESTRICTED BANK CD,152520,F
201920379349300432,420680460,CASH SURRENDER VALUE - LIFE INSURANCE,4126497,F
201920379349300432,420680460,FUNDS HELD IN TRUST BY OTHERS,10907412,F
201920379349300432,420680460,PRIVATE EQUITY FUNDS,72325438,F
201920379349300432,420680460,PRIVATE COMMINGLED BOND FUNDS,12729706,F
201910729349300631,530196549,EQUITY MUTUAL FUNDS,181830786,F
201910729349300631,530196549,HEDGE FUNDS,138644177,F
201910729349300631,530196549,INTERNATIONAL COMMINGLED FUNDS,110198482,F
201910729349300631,530196549,PRIVATE EQUITY FUNDS,76990897,F
201910729349300631,530196549,ALTERNATIVE ASSETS,22380473,F
201910729349300631,530196549,FIXED INCOME FUNDS,457363,F
201910729349300631,530196549,REAL ESTATE,80000,F
201911019349300016,237121060,INVESTMENTS HELD IN TRUST,18001870,F
201911019349300016,237121060,ALTERNATIVE INVESTMENTS,7621990,F
201911019349300016,237121060,LIMITED PARTNERSHIP INVESTMENT,5436142,F
201911019349300111,411607453,BENEFICIAL INTEREST IN TRUSTS,6896592,F
201911019349300441,150545841,FLEXIBLE CAPITAL - ALTERNATIVE,21539620,F
201911019349300441,150545841,PRIVATE EQUITY - ALTERNATIVE,20251302,F
201930809349300813,135562314,COMINGLED FUNDS,17441442,F
201930809349300813,135562314,ALT- INVESTMENTS- LONG/SHORT,9399614,F
201930809349300813,135562314,"ALT- INVESTMENTS- LLP,LLC",17193957,F
201930739349300018,530196583,MONEY MARKET FUNDS AND TEMP INVESTMENTS,9223231,F
201930739349300018,530196583,OTHER LEVEL 2 & 3 INVESTMENTS,217688598,F
201930739349300018,530196583,REAL ESTATE,34516600,F
201930739349300018,530196583,LIMITED PARTNERSHIP & PRIVATE EQUITY,22270783,F
201930739349300018,530196583,VENTURE CAPITAL,3200765,F
201900579349301350,540505892,ALTERNATIVE: REAL ASSETS,8779839,F
201900579349301350,540505892,ALTERNATIVES: HEDGE FUNDS,12382733,F
201900579349301350,540505892,ALTERNATIVES: DEFENSIVE EQUITY STRATEGY,2193699,F
201910859349300346,610448560,SECURITIES AND OTHER INVESTMENTS,22421186,F
201803199349307340,942933165,MUTUAL FUNDS,156671291,F
201910329349301001,542052107,MUTUAL FUNDS,4719545,F
201910329349301001,542052107,EQUITY SECURITIES,20256641,F
201910329349301001,542052107,FIXED INCOME,11200713,F
201920789349300127,620475689,Financial derivatives and other financial products
201920789349300127,620475689,Closely-held equity interests,507924,F
201910919349300611,340714818,ALTERNATIVE INVESTMENT FUNDS & PARTNERSHIPS,16041164,F
201910919349300611,340714818,"GOOD VENTURE ENTERPRISES, LLC",1000,F
201940469349300739,131632522,INVESTMENT IN PODIA INSURANCE LIMITED,3921875,F
201900929349300215,420680389,Interest in Small Cap Equity Funds,5289148,F
201900929349300215,420680389,Interest in U.S. Fixed Income Funds,1608329,F
201900929349300215,420680389,Interest in International Fixed Income Funds,1527255,F
201900929349300215,420680389,Interest in Private Equity Partnerships,2615134,F
201900929349300215,420680389,Interest in Hedge Funds,11246198,F
201900929349300215,420680389,Interest in Real Estate Investment Trusts,2569,F
201900929349300215,420680389,Beneficial Interest in Trusts,3486115,F
201900929349300215,420680389,Cash Surrender Value of Life Insurance,305120,F
201900929349300215,420680389,Other,6350,F
201900669349300315,541851377,CERTIFICATE OF DEPOSIT,24721,C
201940759349300009,581363100,INVESTMENT IN ARTWORK AND BOOKS,4747981,F
201940759349300009,581363100,INTEREST IN PERPETUAL TRUSTS HELD BY THIRD PARTIES,1208093,F
201940759349300009,581363100,ASSETS HELD IN CHARITABLE REMAINDER UNITRUSTS,103195,F
201940759349300009,581363100,INVESTMENT IN REAL ESTATE,458550,F
201911009349300211,111630830,ALT. INV & COMMINGLED FUNDS,392394686,F
201911009349300211,111630830,DOMESTIC INVESTMENTS,924117,F
201911009349300211,111630830,INTERNATIONAL INVESTMENTS,423206,F
201911009349300211,111630830,FIXED INCOME INVESTMENTS,1602528,F
201911009349300211,111630830,REAL ESTATE INVESTMENT TRUSTS,22940,F
201940939349300234,590859121,ARCHIPELAGO/WELLINGTON MGMT CO,2138646,F
201940939349300234,590859121,COLCHESTER GLOBAL BOND A1 FUND,850174,F
201940939349300234,590859121,DAVIDSON KEMPNER LONG TERM DIS,1139715,F
201940939349300234,590859121,GREENSPRING,1194256,F
201940939349300234,590859121,LANDMARK EQUITY PARTNERS XV LP,690763,F
201940939349300234,590859121,METROPOLITAN REAL ESTATE PARTN,372365,F
201940939349300234,590859121,NYES LEDGE CAPITAL OFFSHORE FU,2570677,F
201940939349300234,590859121,OCH-ZIFF PARALLEL REAL ESTATE,633729,F
201940939349300234,590859121,SANDERSON INTERNATIONAL VALUE,3463327,F
201940939349300234,590859121,GEM REALTY,58918,F
201940939349300234,590859121,TIFF REALTY US LLC,150442,F
201940939349300234,590859121,"VIA ENERGY II, LP",527635,F
201940939349300234,590859121,WELLINGTON TRUST,1389672,F
201940939349300234,590859121,HIDDEN HARBOR,231366,F
201940939349300234,590859121,ACCOLADE,84789,F
201940779349300324,231352668,BENEFICIAL INTEREST IN TRUSTS,551055,F
201940779349300324,231352668,ASSET ALLOCATION,48566333,F
201940779349300324,231352668,PRIVATE EQUITY,18204121,F
201940779349300324,231352668,HEDGE FUNDS,19616432,F
201940779349300324,231352668,INFLATION HEDGE FUNDS,8925283,F
201940779349300324,231352668,ABSOLUTE,9388139,F
201920579349300612,430652667,GENERAL and LIMITED PARTNERSHIPS,841665,F
201920579349300612,430652667,REAL ESTATE,237667,F
201920579349300612,430652667,DISTRESSED DEBT FUNDS,11364208,F
201920579349300612,430652667,PRIVATE EQUITY AND VENTURE CAPITAL,101795700,F
201920579349300612,430652667,OIL & GAS RIGHTS,3188283,F
201920579349300612,430652667,HEDGE FUNDS,172913154,F
201920579349300612,430652667,REAL ASSET FUNDS,46524324,F
201920579349300612,430652667,BOND AND STOCK FUNDS,130718904,F
201921009349300427,240795506,BENEFICIAL INTEREST IN TRUSTS (BY OTHERS),7473132,F
201921009349300427,240795506,ALTERNATIVE INVESTMENTS,5507356,F
201921009349300427,240795506,FUNDS HELD IN TRUST FOR OTHERS,4172374,F
201940799349300539,560767736,LIMITED PARTNERSHIPS,7347154,F
201940799349300539,560767736,CASH EQUIVALENTS,3572191,F
201940819349301049,630400608,Financial derivatives and other financial products
201940819349301049,630400608,Closely-held equity interests
201940829349300304,820200907,NOTES/BONDS,17943847,F
201940829349300304,820200907,REAL ESTATE,2294900,F
201931059349300828,042103545,EQUITIES,1146833971,F
201931059349300828,042103545,REAL ESTATE,98356748,F
201931059349300828,042103545,FIXED INCOME,276268440,F
201931059349300828,042103545,CASH,179307212,F
201900499349300015,610444650,SPECIAL OPPORTUNITIES,29922200,F
201900499349300015,610444650,REAL ESTATE,2766700,F
201900499349300015,610444650,HEDGE FUNDS,142135300,F
201900499349300015,610444650,Private Equity,55980100,F
201940459349301599,364479457,US TREASURY NOTES,125938704,F
201940459349301599,364479457,TMCC NOTES,49970012,F
201940459349301599,364479457,TOTAL RETURN INVESTMENT POOL,69252275,F
201920399349301112,530199507,HEDGE FUNDS,27968586,F
201920399349301112,530199507,PRIVATE REAL ASSET FUNDS,3101892,F
201920399349301112,530199507,PRIVATE EQUITY FUNDS,9325530,F
201920399349301112,530199507,BENEFICIAL INTEREST IN TRUSTS,896128,F
201940919349300214,160743996,PRIVATE EQUITY INVESTMENT,18742003,F
201940929349300439,350867954,Real Estate,2645144,F
201940929349300439,350867954,Life Insurance,270298,F
201940929349300439,350867954,Beneficial Interest in Perpetual Trusts,156013,F
201940929349300439,350867954,Deposits with External Trustees,3573860,F
201940929349300439,350867954,Hedge Funds,6356621,C
201940929349300439,350867954,Interest in partnerships,169106,F
201930989349301313,141338488,WEATHERLOW OFFSHORE I,2441374,F
201930989349301313,141338488,DRAKE OFFSHORE LP,1539552,F
201930989349301313,141338488,STEPSTONE PE PTNRS OFFSHORE II,595095,F
201930989349301313,141338488,AUDA SECONDARY III FEEDER,685559,F
201930989349301313,141338488,S&Z FUND SERVICES LLC (ACK),1944934,F
201930989349301313,141338488,SEG PARTNERS OFFSHORE LTD,2155702,F
201930989349301313,141338488,ARES MANAGEMENT LTD,1068172,F
201930989349301313,141338488,COMMON STOCKS,3551086,F
201930989349301313,141338488,HAWK RIDGE,1470129,F
201930649349300708,420707114,INVESTMENTS IN RELATED ENTITY - THE CENTER,12002880,C
201930649349300708,420707114,POOLED INVESTMENTS,31127506,F
201930649349300708,420707114,OTHER,365465,F
201940949349300609,741159753,High Ground Managed Funds,151808523,F
201940949349300609,741159753,Assets Held by Others,44767606,F
201940949349300609,741159753,Baylor University Fund,1147528347,F
201940949349300609,741159753,Other,885976,F
201900539349300615,941585735,ALTERNATIVE INVESTMENTS,6485068,F
201900539349300615,941585735,SPLIT INTEREST TRUSTS,695477,F
201930099349300033,956102146,Financial derivatives and other financial products
201930099349300033,956102146,Closely-held equity interests
201930099349300033,956102146,Equity Securities,37266670,F
201930099349300033,956102146,Private Equities,14093492,F
201930099349300033,956102146,Real Assets,7505514,F
201930099349300033,956102146,Hedge Funds,24682960,F
201900949349301200,640428676,Hedge funds - Fund,10358851,F
201900949349301200,640428676,Equity - International,11031911,F
201900949349301200,640428676,Equity - Domestic,6934703,F
201900949349301200,640428676,Private Equity,6146863,F
201900949349301200,640428676,Real Public Assets,5002676,F
201900949349301200,640428676,Fixed Income - Int'l,1551811,F
201900949349301200,640428676,Non-public stock BCC,3900,C
201940569349301059,610470593,INVESTMENTS,19397660,F
201940569349301059,610470593,MORGAN STANLEY INVESTMENTS,565804,F
201940569349301059,610470593,FIFTH THIRD BANK INVESTMENTS,36684382,F
201940569349301059,610470593,BERNSTEIN,13179,F
201900959349301150,350868158,Beneficial interest in community foundation & perpetual trusts,1889873,F
201900959349301150,350868158,Alternative investments,8932640,F
201900959349301150,350868158,RELIGIOUS AFFILIATE ENDOWMENT FUND POOL,191850133,F
201900959349301150,350868158,Catholic Endowment Fund,3746683,F
201930359349300343,581126894,Financial derivatives and other financial products
201930359349300343,581126894,Closely-held equity interests
201920899349300207,340714681,MULTI-STRATEGY FUNDS,48609852,F
201920899349300207,340714681,HEDGED EQUITY FUNDS,33569705,F
201920899349300207,340714681,PRIVATE EQUITY FUNDS,6447114,F
201920899349300207,340714681,INVESTMENT IN MURPHY HALL,14066035,C
201940999349300414,362169157,Alternative Investments,17105322
201940999349300414,362169157,Trust Held by Third Party,1089959
201940929349300744,410695524,Commodity Funds,464896,F
201940929349300744,410695524,Fund of Funds,77019809,F
201940929349300744,410695524,Funds Held by Others,5588677,F
201940929349300744,410695524,Other,148119,F
201803199349313400,410693856,BENEFICIAL INTEREST IN PERPETUAL TRUST,9144767,F
201803199349313400,410693856,SPLIT-INTEREST AGREEMENTS,963393,F
201833179349300403,340753531,Financial derivatives and other financial products
201833179349300403,340753531,Closely-held equity interests
201833169349301343,310785684,MERCY HEALTH INVESTMENT MANAGEMENT PROGRAM,88939632,F
201942279349303564,540506332,Investments in Affiliates,1886222,C
201942279349303564,540506332,Comingled Funds,149450774,F
201942279349303564,540506332,Hedge Funds,325249195,F
201942279349303564,540506332,Real Estate Ltd P'ships,64623207,F
201942279349303564,540506332,Private Equity,149031827,F
201942279349303564,540506332,Fixed Income Alt Inv,52836953,F
201922259349301202,060646554,YALE ENDOWMENT POOL,37191908,F
201922259349301202,060646554,PRIVATE EQUITY,336162,F
201912259349302266,362167060,Hedge Funds,407469800,C
201912259349302266,362167060,Private Equity Funds,172122544,C
201912259349302266,362167060,Real Asset Fund,F
201912259349302266,362167060,Private Equity Funds,13882081,F
201912259349302266,362167060,Other Investments,140391618,F
201901359349311240,570314365,Investments Held for Long-Term Purposes,20393034,C
201922259349300417,060646652,YALE U ENDOWMENT FUND,786925444,F
201932259349300543,060646768,Investment in Endowment LLC,184213216,F
201932259349300543,060646768,Funds Held in Trust By Others,17818446,F
201932259349300543,060646768,Investment in Other Joint Ventures,4093706,F
201932259349300543,060646768,Investment MRI,2554357,F
201932259349300543,060646768,Investment in HHC Surgery Center,700562,F
201932259349300543,060646768,Investment Endoscopy Center,103170,F
201932259349301218,060646966,Assets Held In Trust,5089620,C
201932259349301218,060646966,Invest. Endowment - TEMP,1493206,C
201932259349301218,060646966,Invest. Endowment - PERM,1197544,C
201932259349301218,060646966,Investment in Others JV,215205,C
201902279349301575,953432210,ALTERNATIVE INVESTMENTS,635597845,F
201833389349300933,840442429,INVESTMENT IN REAL ESTATE,5758370,C
201833389349300933,840442429,CLOSELY HELD SECURITIES,2820812,F
201823479349301152,561388743,BENEFICIAL INTEREST IN ASSETS HELD BY COMMUNITY FOUNDATION,480027,F
201942249349300934,951643307,ALTERNATIVE SECURITIES,918528000,F
201942249349300934,951643307,PRIVATE EQUITY,444369000,F
201942249349300934,951643307,REAL ASSETS,408803780,F
201911989349301166,850365964,ENDOWMENT,357549,F
201932269349301898,010238552,Hedge Funds,57078847,C
201932269349301898,010238552,Limited Parnterships,53679078,C
201922279349302592,042103612,PRIVATE EQUITY & VENTURE CAPITAL,2234000,F
201922279349302592,042103612,ABSOLUTE RETURN AND HEDGED EQUITY,17312000,F
201922279349302592,042103612,CREDIT RELATED,2958327,F
201922279349302592,042103612,REAL ASSETS,3031000,F
201901139349300445,010211484,Beneficial Interest in Perpetual Trusts,2405028,F
201933159349301378,161554414,HELD BY ROBERTS WESLEYAN,3953639,F
201843139349301719,450231180,Held in Trust,40440708,F
201813199349315401,440545297,Financial Square Trust Government Fund,6663189,F
201813199349315401,440545297,Silchester International Value Equity Trust,34410735,F
201813199349315401,440545297,Catalyst Fund Limited Partnership V,663693,F
201813199349315401,440545297,SSGA Russell 1000 Index,89568437,F
201813199349315401,440545297,Greenspring Secondaries Fund II,3654105,F
201813199349315401,440545297,SSGA 1-3 Year US Credit Index Non Lending CTF,28239221,F
201813199349315401,440545297,Magnitude International Class A Eligible,11534935,F
201813199349315401,440545297,Acl Alternative Fund,14429006,F
201813199349315401,440545297,Ae Industrial Partners Fund,2026062,F
201813199349315401,440545297,Aether Real Assets,4298191,F
201813199349315401,440545297,Castlelake IV - Limited Partnership,4977445,F
201813199349315401,440545297,Crown Global Secondaries III PLC,2947065,F
201813199349315401,440545297,Dover Street VIII Cayman Fund LP,3006713,F
201813199349315401,440545297,Greenspring Secondaries Fund I,8684534,F
201813199349315401,440545297,Neuberger Berman Dynamic Real Return Portfolio Offshore Lmt,13777967,F
201813199349315401,440545297,Pantheon USA Fund VII LP,4342111,F
201813199349315401,440545297,Park Street Capital Natural Resource,3910386,F
201813199349315401,440545297,Siguler Guff Bric Opportunities Fund III LP,3416300,F
201813199349315401,440545297,Siguler Guff Distressed Opportunities,1639521,F
201813199349315401,440545297,Siguler Gulf Distressed Opportunities Fund IV,2412612,F
201813199349315401,440545297,1607 Capital International Equity Fund,38745874,F
201813199349315401,440545297,Prisma Spectrum Fund LTD,10838571,F
201813199349315401,440545297,Lsv Emerging Markets Equity Fund Limited Partnership,20068772,F
201922889349302017,350892672,Saville Row,1254617,F
201922889349302017,350892672,Morgan Stanley Smith Barney,232911362,F
201922889349302017,350892672,Other Investments,59837280,F
201922889349302017,350892672,Entrust Capital Diversified Fu,427003,F
201922889349302017,350892672,Private Advisors Hedged Equity,10484145,F
201942809349300764,610510937,COMMONFUND,5706944,F
201942809349300764,610510937,REAL ESTATE,43500,F
201942809349300764,610510937,OTHER,25272,F
201942809349300764,610510937,BONDS,868409,F
