object_id,ein,NnCshChckbxInd,Dsc,CntrbtnCnt,NncshCntrbtnsRptF990Amt,MthdOfDtrmnngRvnsTxt
202111049349301026,060653264,X,CAPITAL EQUIPMENT,18,362594,COST
202002879349300805,381443369,X,Campus supplies,1,21221,invoice from vendor
202002879349300805,381443369,X,Painting supplies,1,390,invoice from vendor
202002879349300805,381443369,X,Coffee supplies,1,1149,invoice from vendor
202110909349300531,570324906,X,Other,2,12500,Fair market value
202110909349300531,570324906,X,Golf cart,1,5000,Fair market value
202110909349300531,570324906,X,Drones,2,1800,Cost
202011989349301536,236297362,X,MICROSOFT SOFTWARE,1,29400,FAIR MARKET VALUE
202131329349304783,361408475,X,MISCELLANEOUS,189,3251,COST/SELLING PRICE
202131329349304783,361408475,X,GRAND PIANO,1,7500,COST/SELLING PRICE
202131329349304783,361408475,X,EVENT TICKETS,75,7189,COST/SELLING PRICE
202131329349304783,361408475,X,GIFT CERTIFICATES,107,8939,COST/SELLING PRICE
202031929349301853,061645496,X,Medical Equipment,2,30000,FMV
202031839349301868,132642091,X,EXPENDITURES RELATING TO THE HVAC/BOILER PROJECT,1,123618,FV AS PROVIDED BY NY
202031839349301868,132642091,X,CATERING,2,6283,FAIR MARKET VALUE
202031839349301868,132642091,X,FLOWERS,1,4095,FAIR MARKET VALUE
202031839349301868,132642091,X,NY SEASON TICKETS,2,440,FAIR MARKET VALUE
202031839349301868,132642091,X,TV,1,250,FAIR MARKET VALUE
202141339349301724,591083502,X,See Part II,5,0
202141339349301724,591083502,X,See Part II,41,0
202041959349302114,370661227,X,FUNDRAISING EVENT DONATIONS,2,11649,COST
202041969349303414,041679980,X,EQUIPMENT,5,482933,MARKET VALUE
202121309349302407,362167048,X,MEDIA,1,6675,SEE PART II
202121309349302407,362167048,X,EQUIPMENT,3,1002,SEE PART II
202141319349303834,340714363,X,Musical Instruments,1,24075,Cost/Appraisal
202023249349301302,240795439,X,2014 KENWORTH W900 TREATMENT SYSTEM,1,11000,FMV
202023249349301302,240795439,X,HVAC UNIT,1,7884,FMV
202023249349301302,240795439,X,2012 CUMMINS 6.7 DIESEL ENGINE,1,6500,FMV
202023249349301302,240795439,X,1000 AMP AUTOMATIC TRANSFER SWITCH 3 PHASE ATS,1,3500,FMV
202023249349301302,240795439,X,HIGH EFFICIENCY COMBINATION BOILER,1,2163,FMV
202023249349301302,240795439,X,AMX-4 PORTABLE X-RAY MACHINE,1,2000,FMV
202023249349301302,240795439,X,HYBRID HP WATER HEATER,1,957,FMV
202023249349301302,240795439,X,"SWITCHING Z, MAGNET DIRT, CIRCULATION PUMP & CHECK VALVE",1,695,FMV
202111319349302911,231352354,X,MUSIC INSTRUMENTS,2,8800,COST
202111319349302911,231352354,X,APPLIANCES,1,1500,COST
202111319349302911,231352354,X,TREE,1,100,COST
202141339349302799,951644035,X,Musical Instruments/Equip.,2,74000,Appraisal
202141339349302799,951644035,X,Personal Property - Non-real estate,5,985,Cost
202141339349302799,951644035,X,Gift Card/Baskets,8,498,Cost
202141329349301349,350868149,X,EVENTS,2,1742,FMV
202141329349301349,350868149,X,EQUIPMENT,3,75821,FMV
202141329349301349,350868149,X,ATHLETIC TRAVEL,1,6165,FMV
202141329349300324,560532314,X,Food Truck rodeo event,1,30853,Actual cost
202111329349300341,020222111,X,Self-created items/archival records,2,2,Other - Valued at $1 per allocation/donor credit
202111329349300341,020222111,X,Horses and equestrian equipment,3,4,Other - Valued at $1 per allocation/donor credit
202111329349300341,020222111,X,Specialized equipment/musical instruments,1,1,Other - Valued at $1 per allocation/donor credit
202111379349307901,956002998,X,EQUIPMENT AND STUDENT CENTER PROJECT,1,100000,FMV
202111379349307901,956002998,X,BON APETIT,1,70000,FMV
202111379349307901,956002998,X,PIZZA OVEN,1,5690,FMV
202141339349306214,941658311,SERVICES,28606
202131349349307773,590936101,X,Computers/equipment,1,51040,STATED FACE VALUE
202131349349307773,590936101,X,GIFT CERTS/REAL PROPERTY,23,6396,STATED FACE VALUE
202041969349305854,042103629,X,OTHER GOODS,1,369,FMV
202101309349302405,540646523,X,FURNITURE & EQUIPMENT,1,16116,FMV
202111379349302186,341695897,X,MISCELLANEOUS SUPPLIES,2,35140,FMV
202141329349303489,870212470,X,Instructional/Program,1,2000,Appraisal/Cost
202141329349303489,870212470,X,Auction Item,9,1952,Cost
202141329349303489,870212470,X,Instructional,2,3200,Cost
202141319349300829,200180768,X,3,342000
202141319349301709,310536715,X,EVENT ITEMS,5,8433,Cost
202141319349301709,310536715,X,EQUIPMENT,1,20000,Cost
202141319349302279,941156266,X,Insurance policy & gift annuity,2,102546,Market value
202141319349302279,941156266,X,Education Items,19,567224,Market value
202041969349302764,990113930,X,VARIOUS GIFT CARDS,8,971,FMV
202041969349302764,990113930,X,FITNESS EQUIPMENT,1,787,FMV
202041969349302764,990113930,X,"SHELLS, CORALS, AND CRUSTACEANS",1,750,FMV
202041369349304379,237179639,X,SUPPLIES & EQUIPMENT,3,86130,COST
202031969349303743,590624412,X,Furniture Fixtures & Equipment,6,12528,Cost
202031969349303743,590624412,X,Miscellaneous,44,8792,Cost
202031969349303743,590624412,X,Musical Instruments and Music,2,13500,Cost
202011979349304111,440546278,X,Experiences,7,775,FMV
202011979349305521,310725957,X,VARIOUS ITEMS FOR PRIZES AND INCENTIVES,71,43565,Selling cost
202141329349303694,741233796,X,6 PIANOS,1,49400,$1 OR STATED VALUE
202141329349303694,741233796,X,FOOTBALL EQUIPMENT,1,18590,$1 OR STATED VALUE
202141329349303694,741233796,X,OTHER,10,13960,$1 OR STATED VALUE
202101319349303300,750827409,X,ADDITIONAL NONCASH CONTRIBUTIONS,14,22695,FMV
202141379349306069,560529961,X,Travel,3,107960,FMV
202141379349306069,560529961,X,Piano,1,12000,FMV
202141379349306069,560529961,X,Other,42,41187,FMV
202031919349301023,060653264,X,CAPITAL EQUIPMENT,29,945904,COST
202031979349304598,540946734,X,Horses,2,19900,FMV
202031979349304598,540946734,X,Equipment,2,108979,FMV
202131379349300153,560532138,X,Piano,1,4995,Market Value
202131379349300153,560532138,X,Equipment,2,237000,Market Value
202131379349300153,560532138,X,Trees,1,493,Retail
202041049349300129,520591661,X,ART SUPPLIES,10,0,0
202041049349300129,520591661,X,EQUIPMENT,2,0,0
202042819349300929,620518288,X,ADVERTISING SPACE,13,473750,FMV BY DONOR
202042819349300929,620518288,X,EQUIPMENT,3,111460,FMV BY DONOR
202042819349300929,620518288,X,BOOKS,2,64000,FMV BY DONOR
202041959349302509,810235407,X,AUCTION PROPERTY,0,41583,FAIR MARKET VALUE
202041959349302509,810235407,X,RAFFLE RINGS,1,11000,FAIR MARKET VALUE
202041959349302509,810235407,X,RAFFLE EARINGS,1,4000,FAIR MARKET VALUE
202041959349302509,810235407,X,PRIZES/AWARDS,1,1438,FAIR MARKET VALUE
202131319349303363,350868175,X,TECHNOLOGY EQUIPMENT,1,19000,FAIR MARKET VALUE
202131319349303363,350868175,X,FLORAL,1,18273,FAIR MARKET VALUE
202131319349303363,350868175,X,CONSTRUCTION MATERIALS,1,81545,FAIR MARKET VALUE
202131319349303363,350868175,X,OTHER,4,14141,FAIR MARKET VALUE
202131319349304243,362169145,X,ADVERTISING,3,14095,FMV
202131319349304243,362169145,X,MISCELLANEOUS,2,2964,FMV
202002889349301720,344429091,X,PHARMACY EQUIPMENT,1,19000,FAIR MARKET VALUE
202002889349301720,344429091,X,PHARMACY EQUIPMENT,1,34000,FAIR MARKET VALUE
202002889349301720,344429091,X,FITNESS EQUIPMENT,1,17158,FAIR MARKET VALUE
202041979349305114,951642394,X,EQUIPMENT,56,4618681,FMV
202011369349302321,840402510,X,FOOD FOR STUDENTS ON TRIP,1,321,FAIR MARKET VALUE
202041979349306034,060731360,X,Instruments,10,68050,Appraisal
202041979349306034,060731360,X,MISCELLANEOUS,3,2916,Donor Receipts
202022869349301562,362170999,X,AUCTION ITEMS,107,32210,ACTUAL COST
202022869349301562,362170999,X,"FOOD, FURNITURE, AND SUPPLIES",3,225,FMV
202141379349301299,041679980,X,EQUIPMENT,2,792720,MARKET VALUE
202031359349300008,314379532,X,HORSES,5,302000,Market value
202031359349300008,314379532,X,Equipment,2,15949,Market value
202040869349301204,390477970,X,MISCELLANEOUS,97,201655,DONOR VALUE
202041579349300314,314379459,X,SOFTWARE SVCS,1,98100,CONTRACT AMT.
202041979349303554,580566256,X,EVENT EXPENSES,18,26076,Market value
202041979349303554,580566256,X,TRAVEL,11,9434,Market value
202121349349302167,520591613,X,Life Insurance Policy,1,54931,Cash value
202031959349301503,141340095,X,Misc Equipment,4,327738
202031959349301963,260812968,X,PROMO. ITEMS,2,92044,COST
202031959349301963,260812968,X,BILLBOARD,1,15400,COST
202031959349301963,260812968,X,GIFT CERTIFICAT,2,7278,COST
202013179349301911,410693856,X,"TOOLS, MACHINERY, EDUCATIONAL EQUIPMENT, MISC SUPPLIES",6,72250,FAIR MARKET VALUE
202031969349302593,042104258,X,SCIENTIFIC EQUIPMENT,7,0,EXPERT OPINION
202031969349302593,042104258,X,MUSICAL NEUME,1,0,COST OF DONATED PROP
202031969349302593,042104258,X,ELECTRONIC,1,0,COST OF DONATED PROP
202031969349302593,042104258,X,ROWING EQUIP,2,0,COST OF DONATED PROP
202031979349302223,720423889,X,MAPS,1,13000,FMV
202031979349302223,720423889,X,SPECIAL COLLECTIONS FUND,1,600000,FMV
202021979349303047,570314406,X,Stor. Trailers,2,4480,Cost
202041969349300809,590624416,X,Volunteer expenses,23,11264,Actual Cost
202041969349300809,590624416,X,Gift in Kind,9,63764,FMV
202041969349300809,590624416,X,Event Food/Supplies,11,7726,FMV
202131349349300908,314379507,X,EVENT HOSTING EXPENSES,14,16811,COST
202131349349300908,314379507,X,PAPER MATERIALS,1,289,COST
202131349349300908,314379507,X,MUSIC EQUIPMENT,1,1,OTHER-NOMINAL VALUE
202031899349302268,590859121,X,ELECTRONIC EQUIPMENT,1,5000,FMV
202031899349302268,590859121,X,MARINE EQUIPMENT,51,51,FMV
202001929349301000,010355980,X,MATERIALS AND SUPPLIES,7,5099,FAIR MARKET VALUE
202021969349300847,231352256,X,WINE AUCTION ITEMS,103,326715,AUCTION SALE VALUE
202021979349305802,741109661,X,INCLUSIVE TRIPS,6,116450,Fair market value
202021979349305802,741109661,X,SPORTS AND ENTERTAINMENT,100,69510,Fair market value
202021979349305802,741109661,X,GIFT CERTIFICATES,109,30366,Fair market value
202021979349305802,741109661,X,HOTEL STAYS,20,8894,Fair market value
202021979349305802,741109661,X,HOLE IN ONE INSURANCE,4,5000,Fair market value
202021979349305802,741109661,X,FABRIC,11,4806,Fair market value
202021979349305802,741109661,X,TEAM/DEPARTMENT MEALS,15,2341,FAIR MARKET VALUE
202021979349305802,741109661,X,BANNERS,2,875,FAIR MARKET VALUE
202131379349300128,210650678,X,LAND,1,3800000,APPRAISED VALUE
202141469349300139,746066216,X,Computers,1,9000,Estimated value
202021969349302142,231352665,X,HORSE,1,52000,APPRAISAL
202001979349300735,530196603,X,Auction Items,228,148137,Market value
202001979349300735,530196603,X,Other Gifts in Kind,205,227302,Market value
202041969349304769,560532138,X,Equipment,1,1155,Market Value
202041969349304769,560532138,X,Board Game Set,1,200,Retail
202031959349302733,560532303,X,LEASED VECHICLES,2,37680,Market value
202031959349302733,560532303,X,Gifts in Kind,5,36740,Market value
202031959349302733,560532303,X,VARIOUS,26,52974,Market value
202031959349302733,560532303,X,Concrete,1,202160,Market value
202031959349302733,560532303,X,AUDIO/VISUAL EQUIPMENT,1,17990,Market value
202031959349302733,560532303,X,CHIROPRACTIC SERVICES,1,42500,Market value
202001929349302700,231352685,X,DONATED EQUIPMENT,14,741105,FAIR MARKET VALUE
202001929349302700,231352685,X,OTHER GIFTS IN KIND,85,184391,FAIR MARKET VALUE
202011899349300811,410694721,X,AUCTION ITEMS,66,28101,ESTIMATED FMV
202021969349301312,042121659,X,supplies and Equipment,27,194585,Fair Market Value
202021969349301592,042103594,X,Equipment,10,661101,Market value
202021969349301592,042103594,X,Archival Records,20,0,NONE
202021969349301592,042103594,X,Other,5,0,NONE
202021979349305277,546039600,X,OTHER/MISC,48,35624,FMV
202041969349303534,390806196,X,3D PRINTER,1,1000,COST
202041969349303534,390806196,X,BOOKS,1,1,COST
202043149349300204,550526150,X,Robotic Guidance System,1,1290309,FMV
202043149349300204,550526150,X,Medical Analyzers,2,307225,FMV
202131379349307598,910565553,X,Equipment,3,26462,FMV
202131379349307598,910565553,X,Airline Vouchers,1,12500,FMV
202131379349307598,910565553,X,Lodging,1,4060,FMV
202023169349302307,810231774,X,AUTO LEASE,3,32643,MARKET VALUE-GIFT DA
202023169349302307,810231774,X,DONATED AUCTION ITEMS,100,9989,MARKET VALUE-GIFT DA
202131379349300428,150532239,X,HORSE,5,445000,APPRAISED FMV
202131379349300428,150532239,X,LODGING AND MEALS,2,170014,ESTIMATED FMV
202001979349303330,362174823,X,Donated Raffle Prizes,71,43717,FMV
202001979349303330,362174823,X,Furniture,5,3000,FMV
202001979349303330,362174823,X,Sporting Event Tickets,20,1760,FMV
202001979349303330,362174823,X,Gift Cards,5,125,FMV
202021979349305532,430670936,X,NOTE RECEIVABLE,1,7767436,VALUE
202021979349305532,430670936,X,HORSES,5,215000,APPRAISAL
202021979349305532,430670936,X,OTHER RECEIVABLE,1,170243,VALUE
202021329349302467,240795965,X,ADVERTISING,1,12000,COST
202021329349302467,240795965,X,ENTERTAINMENT,1,2611,COST
202041049349300239,135562314,X,Various items for Auction,36,23092,Retail Value
202041049349300239,135562314,X,Catering,3,4288,Retail Value
202031069349300113,350868074,SUPPLIES,1,5000,FMV
202031069349301788,741159753,X,Equipment,2,2,Other - None
202031069349301788,741159753,X,Horses,9,528600,Opinions of experts
202031069349301788,741159753,X,Organ,1,1,Other - None
202031069349301788,741159753,X,Football Tickets,2,800,Cost
202031069349301788,741159753,X,Mineral Rights,1,1,Other - None
202031069349301788,741159753,X,Decorations/Balloons,1,1,Other - None
202031069349301788,741159753,X,Jewelry,2,7000,Cost
202031069349301788,741159753,X,Stage Props,1,1,Other - None
202031069349301788,741159753,X,Market Research Data,1,1,Other - None
202031069349301788,741159753,X,Trailer,1,28500,Market value
202041919349302074,111630906,X,Event Supplies,129,0,NA
202041919349302074,111630906,X,Gift Card/Certificate,108,0,NA
202041919349302074,111630906,X,Tickets,1,0,NA
202041919349302074,111630906,X,Equipment,3,0,NA
202041919349302074,111630906,X,Sponsorships,1,0,NA
202001979349304650,150532276,X,INFRARED SPECTROPHOTOMETRY MICROSCOPE,1,21128,COST OF PROPERTY
202021969349304267,430654872,X,Gift Certificates,73,21101,FMV
202021969349304267,430654872,X,Tickets,29,11475,FMV
202021969349304267,430654872,X,Lodging,6,3615,FMV
202021969349304267,430654872,X,Construction Materials,2,6098,FMV
202021979349306017,560532129,X,EVENT TICKETS,2786,606732,FMV/FACE VALUE
202021979349306017,560532129,X,MISCELLANEOUS,95,351050,VARIOUS
202021979349306017,560532129,X,EQUIPMENT,4,55003,VARIOUS
202121349349305997,060662150,X,OTHER,1,820,FAIR VALUE
202131379349301978,250717890,X,COMPUTER EQUIPMENT,1,15755,FAIR MARKET VALUE
202131479349300633,310725957,X,VARIOUS ITEMS FOR PRIZES AND INCENTIVES -,31,13937,Selling cost
202011279349301201,237179567,X,OTHER,2,986,COST/SELLING PRICE
202001929349302565,472654761,X,4,42582,FMV
202041929349300504,111630741,X,PLEDGES AND BEQUESTS,8,575520,DISCOUNTED VALUE
202021909349302852,620475697,X,Horse,4,0,No revenue recorded
202021909349302852,620475697,X,Athletic Equipment,2,0,No revenue reported
202021909349302852,620475697,X,Lab Equipment,1,0,No revenue reported
202023169349300827,273339369,X,HVAC EQUIPMENT,1,367220,WHOLESALE COST
202023169349300827,273339369,X,MEDICAL/OFFICE EQUIPMENT,1,10154,FMV
202131349349304868,160743209,X,MUSICAL INSTRUMENTS,11,227076,FAIR MARKET VALUE
202131349349304868,160743209,X,GIFT-IN-KIND,316,91682,FAIR MARKET VALUE
202131349349304868,160743209,X,PERSONAL PROPERTY,120,150185,FAIR MARKET VALUE
202131349349304868,160743209,X,MISCELLANEOUS EQUIPMENT,24,123167,FAIR MARKET VALUE
202021829349300917,350715530,X,BUILDINGS & CONSTRUCTION SUPPLIES,5,211628,FAIR MARKET VALUE
202021829349300917,350715530,X,EQUIPMENT,11,49811,FAIR MARKET VALUE
202021829349300917,350715530,X,GIFTCARDS,43,10089,FAIR MARKET VALUE
202021829349300917,350715530,X,HOUSEHOLD GOODS,7,3067,FAIR MARKET VALUE
202021829349300917,350715530,X,MEALS,19,38816,FAIR MARKET VALUE
202021829349300917,350715530,X,MISCELLANEOUS,86,33901,FAIR MARKET VALUE
202021829349300917,350715530,X,TREES,1,7500,FAIR MARKET VALUE
202021829349300917,350715530,X,TRIPS,7,17900,FAIR MARKET VALUE
202021349349302307,410695596,X,ULTRASOUND MACHINES,2,138000,TRADE IN VALUE RECEI
202041969349300244,540525605,X,Program Support,17,45076,FMV
202011959349303736,410711610,X,GRAIN,19,37336,ESTIMATED VALUE
202011959349303736,410711610,X,TICKETS/GIFT CARDS,2,560,ESTIMATED VALUE
202031919349301613,042103580,X,ARCHIVAL,5,Other
202031919349301613,042103580,X,EQUIPMENT/FURNITURE,4,Other
202031919349301613,042103580,X,ROUNDS OF GOLF,5,Other
202031919349301613,042103580,X,MISCELLANEOUS,7,Other
202011969349303456,570314402,X,"EQUIPMENT, SUPPLIES",6,5886,FMV
202131369349301843,314379435,X,"EQUIP.,MUSIC INST.",4,16150,APPRAISED VALUE
202131369349301843,314379435,X,TRAVEL EXPENSES,2,1238,COST
202111379349307746,590949880,X,FOOD AND OTHER,2,64675,FMV AT TIME OF DONAT
202041979349302454,042271070,X,AUCTION ITEMS,18,31518,FMV
202041979349302454,042271070,X,MISCELLANEOUS,2,7855,FMV
202021829349301112,350715530,X,BUILDINGS & CONSTRUCTION SUPPLIES,1,180230,FAIR MARKET VALUE
202021829349301112,350715530,X,MISCELLANEOUS,4,197661,FAIR MARKET VALUE
202021829349301112,350715530,X,TRIPS,2,8600,FAIR MARKET VALUE
202021829349301112,350715530,X,MEALS,1,17500,FAIR MARKET VALUE
202021829349301112,350715530,X,GOLD COINS,1,6475,FAIR MARKET VALUE
202021829349301112,350715530,X,HISTORIC SHIP REPLICA,1,5000,FAIR MARKET VALUE
202021359349300947,591083502,X,See Part II,5,0
202021359349300947,591083502,X,See Part II,94,0
202011349349301611,231365954,X,COLLECTIBLES,2,278,APPRAISED VALUE
202001979349302435,310537514,X,OTHER SUPPLIES,15,26070,COST
202001979349302435,310537514,X,PROMOTIONAL,90,26465,COST
202001979349302435,310537514,X,EDUCATION SUPPLIES,3,4747,COST
202001979349302485,041843040,X,MISCELLANEOUS,3,7353,APPRAISAL/DONOR EST
202001979349302485,041843040,X,LIBRARY COLLECTIONS,283,0,INDETERMINABLE VALUE
202001989349300705,910916534,X,dept materials,2,15778,market value
202001959349302330,530196549,X,Meals & Gift Cards,3,9058,Market Value
202001959349302330,530196549,X,Furniture & Equipment,1,66861,Opinion of Expert
202001959349302330,530196549,X,Computer Software,2,1088625,Market Value
202011969349302901,060646973,X,FURNITURE,1,0,NONE
202011969349302901,060646973,X,EQUIPMENT,10,0,NONE
202011369349302146,050258809,X,PHOTOGRAPHS,5,0,FMV
202011369349302146,050258809,X,EVENT EXPENSES,9,0,FMV
202011369349302146,050258809,X,APPAREL,3,0,FMV
202011369349302146,050258809,X,3D CRYSTAL,1,0,FMV
202001929349301040,590936101,X,EQUIPMENT,3,65045,Stated face value
202001929349301040,590936101,X,Gift Certs/real property,52,9209,Stated face value
202041979349304849,952789388,X,IN-KIND/AA MILES,2,15000,FMV
202001559349301860,910565553,X,Equipment,13,27668,FMV
202001559349301860,910565553,X,Airline Vouchers,1,12500,FMV
202001559349301860,910565553,X,Lodging,3,5250,FMV
202001559349301860,910565553,X,Events,8,1135,FMV
202042979349301859,350886846,X,Bar Gift Basket,1,83,FMV
202042979349301859,350886846,X,Piano and Bench,1,10850,FMV
202042979349301859,350886846,X,Nativity Set,1,200,FMV
202021979349300832,314379435,X,"EQUIP.,MUSIC INST.",1,96650,APPRAISED VALUE
202021979349300832,314379435,X,MISCELLANEOUS,10,8038,STATED OR FMV
202021979349300832,314379435,X,TRAVEL EXPENSES,8,5206,COST
202031959349303048,050258932,X,MISCELLANEOUS,45,61761,FMV
202041899349300549,362167048,X,MEDIA,1,108500,See Part II
202041899349300549,362167048,X,MISC-EQUIPMENT,2,16651,SEE PART II
202041899349300549,362167048,X,MISC,4,2318,See Part II
202041959349302409,520591613,X,Horse,2,0,Policy
202011979349305641,610469267,X,EQUIPMENT,7,11944,FMV
202011979349305641,610469267,X,FURNITURE,6,106732,FMV
202011979349305641,610469267,X,MISCELLANEOUS,50,178404,FMV
202011979349307261,581357177,X,HORSES,4,425000,APPRAISAL
202023149349303442,231352008,X,Silver Tea Service,1,21500,Independent appraisa
202011979349307901,591157081,X,FOOD/BEVERAGES FOR AUCTION,12,26837,FAIR MARKET VALUE
202011979349307901,591157081,X,JEWELRY,5,9560,FAIR MARKET VALUE
202121349349307792,951664112,X,RECREATION VOUCHERS,3600,63360,RETAIL VALUE
202121349349307792,951664112,X,Assigned Income Interest,2,407508,APPRAISAL
202121349349307792,951664112,X,"Hosted Reception, F&B",1,2144,RETAIL VALUE
202131379349305043,610469267,X,Equipment,7,28196,FMV
202131379349305043,610469267,X,Furniture,4,43360,FMV
202131379349305043,610469267,X,Miscellaneous,27,29325,FMV
202141379349304189,370661491,X,TOOLING,318,3573,COST
202003169349304055,454620000,X,AIRCRAFT ENGINES,4,122850,FMV
202013179349304346,431983168,X,MUSICAL EQUIPMENT,6,22676,FMV
202023239349300902,362167792,Crops,4,26262,Sales price
202023239349300902,362167792,Silver,1,2142,Sales price
202023239349300902,362167792,Desk,1,2,Value
202023239349300902,362167792,Airline voucher,1,700,Value
202023239349300627,860197576,X,OTHER BUILDING MATERIALS AND SUPPLIES,1,32951,COST
202131349349302063,150532254,X,PPE,142583,137257,COST
202013039349302021,450231180,X,Travel Expenses,1,6709,Actual Costs
202013049349301301,340714585,X,MEDICAL EQUIPMENT,31,449542,SALE COMPARABLE GOOD
202003189349303795,420681049,X,AUCTION ITEMS,53,10206,ACTUAL
202003189349303795,420681049,X,CONSTRUCTION (DUGOUT),2,6949,ACTUAL
202003189349303795,420681049,X,MEALS,4,312,ACTUAL
202003189349303795,420681049,X,RAFFLE ITEM,1,300,ACTUAL
202003189349303795,420681049,X,STAFF WELFARE ITEM,1,170,ACTUAL
202003189349303795,420681049,X,GIFT CARD,1,90,ACTUAL
202013149349303846,222547262,X,AIRLINE TICKETS,1,14400,FAIR MARKET VALUE
202023179349309257,381357020,X,EVENT ITEMS,55,23332,FAIR MARKET VALUE
202023179349309257,381357020,X,MISCELLANEOUS,17,22428,FAIR MARKET VALUE
202030989349301313,610466713,X,MATERIALS AND EQUIPMENT,3,2314,FAIR MARKET VALUE
202110279349300531,410789402,X,DEBT REDUCTION,1,62396,AGREED UP REDUCTION
202110279349300531,410789402,X,DEBT REDUCTION,1,18659,AGREED UPON REDUCTIO
202110279349300531,410789402,X,DEBT REDUCTION,1,104357,AGREED UPON VALUE
202120679349300137,730739626,X,Organ,1,11000,Appraisal
202120679349300137,730739626,X,Media Equip,2,886,Estimated FMV
202120679349301322,160743942,X,MISCELLANEOUS,14,41026,COST
202120679349301322,160743942,X,GIFT CARDS,1,100,COST
202020799349300627,941658311,X,Training materials/tools,1,26000,Estimated FMV
202130159349301228,941279803,X,Vacation packages,1,3900,Face Value
