object_id,ein,BsnssNmLn1Txt,AddrssLn1Txt,CtyNm,SttAbbrvtnCd,ZIPCd,FcltyTxt
201833169349301343,310785684,ENON PRIMARY CARE,240 ENON ROAD,ENON,OH,45323,PRIMARY CARE DOCTORS
201833169349301343,310785684,COMMUNITY MERCY OCCUPATIONAL HEALTH - SPRINGFIELD,2501 E HIGH STREET,SPRINGFIELD,OH,45505,SPECIALIST DOCTORS
201833169349301343,310785684,EXCEL SPORTS MEDICINE AND REHAB - SPRINGFIELD,2600 N LIMESTONE STREET,SPRINGFIELD,OH,45503,SPECIALIST DOCTORS
201833169349301343,310785684,SPRINGFIELD REGIONAL OUTPATIENT CENTER,2610 N LIMESTONE STREET,SPRINGFIELD,OH,45503,SPECIALIST DOCTORS
201833169349301343,310785684,SPRINGFIELD REGIONAL SLEEP CENTER,30 W MCCREIGHT AVE SUITE 201,SPRINGFIELD,OH,45504,SPECIALIST DOCTORS
201833169349301343,310785684,NORTH FAMILY MEDICINE,30 W MCCREIGHT AVE SUITE 208,SPRINGFIELD,OH,45503,PRIMARY CARE DOCTORS
201833169349301343,310785684,SPRINGFIELD WEIGHT MANAGEMENT SOLUTIONS,30 W MCCREIGHT AVE SUITE 209,SPRINGFIELD,OH,45504,SPECIALIST DOCTORS
201833169349301343,310785684,CLARK COUNTY GASTROENTEROLGY,30 W MCCREIGHT AVE SUITE 211,SPRINGFIELD,OH,45504,SPECIALIST DOCTORS
201833169349301343,310785684,COMMUNITY MERCY REACH DRUG ALCOHOL AND TOBACCO CESSATION,30 W MCCREIGHT AVENUE,SPRINGFIELD,OH,45504,SPECIALIST DOCTORS
201833169349301343,310785684,COMMUNITY MERCY MED ASSIST,30 W MCCREIGHT SUITE 011,SPRINGFIELD,OH,45504,SPECIALIST DOCTORS
201833169349301343,310785684,SPRINGFIELD AND URBANA GENERAL AND LAPAROSCOPIC SURGEONS,30 W MCREIGHT AVE SUITE 106,SPRINGFIELD,OH,45504,SPECIALIST DOCTORS
201833169349301343,310785684,SPRINGFIELD REGIONAL MEDICAL GROUP - WOUND CARE - SPRINGFIELD,362 SOUTH BURNETT ROAD,SPRINGFIELD,OH,45505,SPECIALIST DOCTORS
201833169349301343,310785684,CARDIOLOGISTS OF CLARK AND CHAMPAIGN COUNTIES - URBANA,900 EAST COURT STREET,URBANA,OH,43078,SPECIALIST DOCTORS
201833169349301343,310785684,URBANA FAMILY AND INTERNAL MEDICINE,900 SCIOTO STREET SUITE 1,URBANA,OH,43078,PRIMARY CARE DOCTORS
201833169349301343,310785684,URBANA INTERNAL MEDICINE,900 SCIOTO STREET SUITE 4,URBANA,OH,43078,PRIMARY CARE DOCTORS
201833169349301343,310785684,COMMUNTY MERCY OCCUPATIONAL HEALTH - URBANA,904 SCIOTO STREET,URBANA,OH,43078,SPECIALIST DOCTORS
201833169349301343,310785684,MERCY MCCAULEY CENTER,906 SCIOTO STREET,URBANA,OH,43078,SENIOR LIVING
201912279349301841,640306253,1 - BAPTIST MEDICAL CLINIC KOSCIUSKO,220 HIGHWAY 12 W,KOSCIUSKO,MS,39090,RURAL HEALTH CLINIC
201942279349303564,540506332,1 - Carilion Roanoke Memorial Rehab,2017 South Jefferson Street,Roanoke,VA,24014,Psychiatry Services
201942279349303564,540506332,2 - CNRV Emergency Services,2900 Lamb Circle,Christiansburg,VA,24073,Emergency Physicians
201942279349303564,540506332,3 - CES - Franklin,180 Floyd Avenue,Rocky Mount,VA,24151,Emergency Physicians
201942279349303564,540506332,4 - CES - Giles,1611 Wenonah Avenue,Pearisburg,VA,24134,Emergency Physicians
201942279349303564,540506332,5 - CSJH Emergency Department,1 Health Circle,Lexington,VA,24450,Emergency Physicians
201942279349303564,540506332,6 - CES - Tazewell,388 Ben Bolt Avenue,Tazewell,VA,24651,Emergency Physicians
201942279349303564,540506332,7 - Carilion GYN Oncology,1 Riverside Circle Suite 300,Roanoke,VA,24016,Gynecolgical Oncology
201942279349303564,540506332,8 - Carilion Clinic Dermatology & Mohs Surgery,1 Riverside Circle Suite 300M,Roanoke,VA,24016,Dermatology and Mohs Surgery
201942279349303564,540506332,9 - Carilion Imaging Professionals,1 Taylor Avenue,Pearisburg,VA,24134,Imaging Services
201942279349303564,540506332,10 - Carilion Clinic Dentistry Pediatric Surger,101 Elm Ave,Roanoke,VA,24013,Dental Service
201942279349303564,540506332,11 - Carilion Clinic Occupational Medicine Elm,101 Elm Ave,Roanoke,VA,24013,Occupational Medicine
201942279349303564,540506332,12 - Carilion Wound Care Center Carilion Roano,101 Elm Ave SE,Roanoke,VA,24013,Wound Care
201942279349303564,540506332,13 - Carilion Dentistry Pediatric Surgery,101 Elm Avenue,Roanoke,VA,24017,Dental Service
201942279349303564,540506332,14 - Community Care,101 Elm Avenue SE,Roanoke,VA,24013,Family Medicine
201942279349303564,540506332,15 - Carilion Prenatal Diagnostic Center,102 Highland Ave Ste 455,Roanoke,VA,24014,Prenatal Testing
201942279349303564,540506332,16 - Carilion Breast Care Center,102 Highland Ave Ste 202,Roanoke,VA,24014,Breast Care Center
201942279349303564,540506332,17 - Carilion Pediatric Endocrinology Clinic,102 Highland Avenue MOB Suite 455,Roanoke,VA,24013,Endocrinology
201942279349303564,540506332,18 - Pediatric Cardiology Clinic,102 Highland Avenue Suite 101,Roanoke,VA,24013,Cardiology
201942279349303564,540506332,19 - Carilion Genetics,102 Highland Avenue Suite 104,Roanoke,VA,24013,Genetic Counseling
201942279349303564,540506332,20 - Carilion Pediatric Neurology,102 Highland Avenue Suite 104,Roanoke,VA,24013,Neurosciences
201942279349303564,540506332,21 - Carilion Pediatric Pulmonology and Allergy,102 Highland Avenue Suite 203,Roanoke,VA,24013,Pulmonology
201942279349303564,540506332,22 - Carilion GYN Clinic,102 Highland Avenue Suite 303,Roanoke,VA,24013,Gynecolgical Services
201942279349303564,540506332,23 - Pediatric Gastroenterology,102 Highland Avenue Suite 305,Roanoke,VA,24013,Gastronenterology
201942279349303564,540506332,24 - Carilion Clinic Pediatric Surgery Clinic,102 Highland Avenue Suite 404,Roanoke,VA,24013,Surgical Services
201942279349303564,540506332,25 - Carilion Sleep Center,1030 Jefferson Plaza Ste G100,Roanoke,VA,24016,Sleep Disorder
201942279349303564,540506332,26 - Carilion Anticoagulation Clinic,1030 S Jefferson St Ste G101,Roanoke,VA,24016,Anticoagulation Clinic
201942279349303564,540506332,27 - Carilion General Pediatric Clinic,1030 S Jefferson Street Suite 106,Roanoke,VA,24016,General Pediatrics
201942279349303564,540506332,28 - Pediatric Developmental Clinic,1030 S Jefferson Street Suite 201,Roanoke,VA,24016,Pediatric Development
201942279349303564,540506332,29 - Carilion Diabetic Education,1030 S Jefferson Suite G101,Roanoke,VA,24016,Diabetic Education
201942279349303564,540506332,30 - Carilion Wellness- Boutetourt,105 Summerfield Court,Roanoke,VA,24019,Outpatient Therapy Services
201942279349303564,540506332,31 - Carilion Clinic Urogynecology and Cardiolo,1107B Brookdale Street,Martinsville,VA,24112,Urogynecology and Cardiology Services
201942279349303564,540506332,32 - Carilion Clinic Urology Christiansburg,120 Akers Farm Road NE,Christiansburg,VA,24073,Urology
201942279349303564,540506332,33 - Carilion Reproductive Endocrinology and In,1231 S Jefferson Street,Roanoke,VA,24016,Reproductive Endocrinology
201942279349303564,540506332,34 - Carilion Clinic Vascular McClanahan,127 McClanahan St,Roanoke,VA,24014,Vascular Services
201942279349303564,540506332,35 - Carilion Cardiac Rehab,127 McClanahan Street,Roanoke,VA,24014,Cardiac Rehab
201942279349303564,540506332,36 - Carilion Heart Failure Clinic,127 McClanahan Street,Roanoke,VA,24014,Heart Failure Services
201942279349303564,540506332,37 - CFM Roanoke Salem,1314 Peters Creek Road,Roanoke,VA,24017,Family Practice
201942279349303564,540506332,38 - Carilion Clinic OBGYN Botetourt,150 Market Ridge Lane,Daleville,VA,24083,Obstetrics and Gynecology
201942279349303564,540506332,39 - Daleville Imaging,150 Market Ridge Lane,Daleville,VA,24083,Imaging Services
201942279349303564,540506332,40 - Carilion Clinic OBGYN Daleville,150 Market Ridge Ln,Daleville,VA,24083,Obstetrics and Gynecology
201942279349303564,540506332,41 - General Surgery Clinic,180 Floyd Avenue,Rocky Mount,VA,24151,Surgical Services
201942279349303564,540506332,42 - Carilion Clinic OBGYN Salem,1957 W Main Street,Salem,VA,24153,Obstetrics and Gynecology
201942279349303564,540506332,43 - Carilion Clinic Cardiology,2001 Crystal Spring Ave Suite 300,Roanoke,VA,24014,Cardiology Services
201942279349303564,540506332,44 - Carilion Cardiothoracic Surgery,2001 Crystal Spring Avenue Suite,201,Roanoke,VA,24014,Cardiac Surgery Services
201942279349303564,540506332,45 - Carilion Clinic Cardiology,2001 Crystal Spring Avenue Suite,203,Roanoke,VA,24014,Cardiology Services
201942279349303564,540506332,46 - Carilion Clinic Pulmonary and Sleep Medici,2001 Crystal Spring Avenue Suite,300,Roanoke,VA,24014,Pulmonary and Sleep Services
201942279349303564,540506332,47 - Carilion Infectious Disease Clinic,2001 Crystal Spring Avenue Suite,301,Roanoke,VA,24014,Infectious Disease
201942279349303564,540506332,48 - Carilion Center for Healthy Aging,2001 Crystal Spring Avenue Suite,302,Roanoke,VA,24014,Geriatrics
201942279349303564,540506332,49 - Carilion Clinic Dentistry General Surgery,2017 S Jefferson St,Roanoke,VA,24014,Surgical Services
201942279349303564,540506332,50 - Carilion Clinic Department of Psychiatry a,2017 S Jefferson Street,Roanoke,VA,24014,Behavioral Health
201942279349303564,540506332,51 - Carilion Dental Care,2017 S Jefferson Street,Roanoke,VA,24014,Dental Service
201942279349303564,540506332,52 - Child and Adolescent Psychiatry,2017 S Jefferson Street,Roanoke,VA,24014,Child and Adolescent Psychiatry Services
201942279349303564,540506332,53 - Community Psychiatry,2017 S Jefferson Street,Roanoke,VA,24014,Psychiatry Services
201942279349303564,540506332,54 - CFM Southeast,2145 Mount Pleasant Boulevard,Roanoke,VA,24014,Family Practice
201942279349303564,540506332,55 - Carilion Clinic Imaging ION,2331 Franklin Road,Roanoke,VA,24014,Imaging Services
201942279349303564,540506332,56 - Carilion Clinic Neurosurgery - ION,2331 Franklin Road,Roanoke,VA,24014,Neurosurgery
201942279349303564,540506332,57 - Carilion Clinic Pain Management - ION,2331 Franklin Road,Roanoke,VA,24014,Pain Management
201942279349303564,540506332,58 - Carilion Physical Medicine and Rehabilitat,2331 Franklin Road,Roanoke,VA,24014,Physical Medicine
201942279349303564,540506332,59 - Carilion Clinic Orthopaedics - ION,2331 Franklin Road SW,Roanoke,VA,24014,Orthopaedics
201942279349303564,540506332,60 - Carilion Clinic Department of Psychiatry a,2900 Lamb Circle,Christiansburg,VA,24073,Psychiatry and Behavioral Health Services
201942279349303564,540506332,61 - CNRVMC - Neurosciences,2900 Lamb Circle,Christiansburg,VA,24073,Neurology
201942279349303564,540506332,62 - CNRVMC - Radiology,2900 Lamb Circle,Christiansburg,VA,24073,Radiology Services
201942279349303564,540506332,63 - Carilion Clinic Department of Psychiatry a,2900 Tyler Road,Christiansburg,VA,24073,Psychiatry and Behavioral Health Services
201942279349303564,540506332,64 - Carilion Clinic Neuropsychology CCR3,3 Riverside Cir,Roanoke,VA,24016,Neuropsychology Services
201942279349303564,540506332,65 - Carilion Clinic General Surgery,3 Riverside Circle,Roanoke,VA,24016,Surgical Services
201942279349303564,540506332,66 - Carilion Clinic Internal Medicine,3 Riverside Circle,Roanoke,VA,24016,Internal Medicine
201942279349303564,540506332,67 - Carilion Clinic Neurology,3 Riverside Circle,Roanoke,VA,24016,Neurology
201942279349303564,540506332,68 - Carilion Clinic Orthopaedics Trauma,3 Riverside Circle,Roanoke,VA,24016,Orthopaedic Trauma
201942279349303564,540506332,69 - Carilion Clinic TraumaCritical Care,3 Riverside Circle,Roanoke,VA,24016,Surgical Services
201942279349303564,540506332,70 - Carilion Imaging,3 Riverside Circle,Roanoke,VA,24016,Imaging Services
201942279349303564,540506332,71 - Carilion OBGYN - Riverside,3 Riverside Circle,Roanoke,VA,24016,Obsetrics and Gynecology
201942279349303564,540506332,72 - CRMH Rheumatology Clinic,3 Riverside Circle,Roanoke,VA,24016,Rheumatology
201942279349303564,540506332,73 - Carilion Clinic Gastroenterology,3 Riverside Circle,Roanoke,VA,24016,Gastronenterology
201942279349303564,540506332,74 - Carilion Clinic Orthopaedics,3 Riverside Circle,Roanoke,VA,24016,Orthopaedics
201942279349303564,540506332,75 - Carilion OtolaryngologyENT,3 Riverside Circle 4th Floor,Roanoke,VA,24016,Otolaryngology and ENT Services
201942279349303564,540506332,76 - Carilion Pediatric OtolaryngologyENT,3 Riverside Circle 4th Floor,Roanoke,VA,24016,Pediatric Otolaryngology and ENT Services
201942279349303564,540506332,77 - Carilion Plastic and Reconstructive Surger,3 Riverside Circle Suite 400,Roanoke,VA,24016,Plastic and Reconstructive Surgery
201942279349303564,540506332,78 - Carilion Cardiology Westlake,35 Medical Court,Hardy,VA,24101,Cardiology Services
201942279349303564,540506332,79 - Carilion Sleep Center Westlake,35 Medical Court,Hardy,VA,24101,Sleep Disorder
201942279349303564,540506332,80 - Carilion Surgery Westlake,35 Medical Court,Hardy,VA,24101,Surgical Services
201942279349303564,540506332,81 - Urogynecology Westlake,35 Medical Court,Hardy,VA,24101,Urogynecology
201942279349303564,540506332,82 - Brambleton Radiology Services,3707 Brambleton Avenue,Roanoke,VA,24018,Radiology Services
201942279349303564,540506332,83 - Tazewell Veterans Affairs Community Based,388 Ben Bolt Avenue,Tazewell,VA,24651,Veteran Affairs Outpatient Clinic
201942279349303564,540506332,84 - Carilion Clinic Orthopaedics - Franklin,390 S Main Street Suite 103,Rocky Mount,VA,24151,Orthopaedics
201942279349303564,540506332,85 - General Surgery Rocky Mount,390 South Main Street,Rocky Mount,VA,24151,Surgical Services
201942279349303564,540506332,86 - Carilion Wellness- Roanoke,4508 Starkey Road,Roanoke,VA,24018,Physical Therapy Services
201942279349303564,540506332,87 - Carilion Clinic Allergy and Immunology,46 Wesley Road,Daleville,VA,24083,Allergy and Immunology Services
201942279349303564,540506332,88 - Carilion Clinic Pediatric Medicine Rocky M,490 S Main St,Rocky Mount,VA,24151,Pediatric Medicine
201942279349303564,540506332,89 - Northwest Internal Medicine,615 McDowell Avenue,Roanoke,VA,24016,Internal Medicine
201942279349303564,540506332,90 - Breast Mammography - North,6415 Peters Creek Road,Roanoke,VA,24014,Breast Mammography
201942279349303564,540506332,91 - Carilion Clinic Pediatric Child Developmen,902 S Jefferson St,Roanoke,VA,24016,Child Development Services
201942279349303564,540506332,92 - Carilion Obstetrics and Gynecology Clinic,902 South Jefferson Street Upper,Level,Roanoke,VA,24016,Obsetrics and Gynecology
201942279349303564,540506332,93 - Carilion Maternal Fetal Medicine,Carilion Roanoke Community Hospital,101 E,Roanoke,VA,24013,Maternal Fetal Medicine
201942279349303564,540506332,94 - Carilion Clinic Urogynecology,101 Elm Avenue Suite 400,Roanoke,VA,24013,Obstetrics
201942279349303564,540506332,95 - Carilion Clinic Family Medicine Tazewell,388 Ben Bolt Avenue,Tazewell,VA,24651,Family Medicine
201922259349301202,060646554,1 - BRIDGEPORT HOSPITAL,5520 PARK AVENUE,TRUMBULL,CT,06611,"OBGYN, DIAGNOSTIC RADIOLOGY, GEN SURGERY, DRAW STATION, RAD ONC, GASTRO"
201922259349301202,060646554,2 - BRIDGEPORT HOSPITAL,1305 POST ROAD,FAIRFIELD,CT,06824,"CARDIAC REHABILITATION CARDIOVASCULAR DISEASE, NUTRITION"
201922259349301202,060646554,3 - BRIDGEPORT HOSPITAL,4699 MAIN STREET,BRIDGEPORT,CT,06610,DIAGNOSTIC RADIOLOGY
201922259349301202,060646554,4 - BRIDGEPORT HOSPITAL,226 MILL HILL AVENUE,BRIDGEPORT,CT,06610,"REHAB PRIM CARE, OBGYN, CARDIOV DISEASE, DERMATOLOGY, ENDOCRIN, DIAB & METAB"
201922259349301202,060646554,5 - BRIDGEPORT HOSPITAL,999 SILVER LANE,TRUMBULL,CT,06611,CARDIOVASCULAR DISEASE
201922259349301202,060646554,6 - BRIDGEPORT HOSPITAL,425 POST ROAD,FAIRFIELD,CT,06824,DIAGNOSTIC RADIOLOGY
201922259349301202,060646554,7 - BRIDGEPORT HOSPITAL,25 GERMANTOWN ROAD,DANBURY,CT,06810,CARDIOVASCULAR DISEASE
201922259349301202,060646554,8 - BRIDGEPORT HOSPITAL,309 STILLSON ROAD,FAIRFIELD,CT,06824,"DRAW STATION, DIAGNOSTIC RADIOLOGY, EMERGENCY MEDICINE"
201922259349301202,060646554,9 - BRIDGEPORT HOSPITAL,2909 MAIN STREET,STRATFORD,CT,06614,DIAGNOSTIC RADIOLOGY
201922259349301202,060646554,10 - BRIDGEPORT HOSPITAL,20 COMMERCE PARK,MILFORD,CT,06460,CARDIOVASCULAR DISEASE
201922259349301202,060646554,11 - BRIDGEPORT HOSPITAL,3585 MAIN STREET,STRATFORD,CT,06614,REHABILITATION
201922259349301202,060646554,12 - BRIDGEPORT HOSPITAL,4 CORPORATE DRIVE,SHELTON,CT,06484,REHABILITATION
201922259349301202,060646554,13 - BRIDGEPORT HOSPITAL,2600 POST ROAD,SOUTHPORT,CT,06890,"REHABILITATION, DRAW STATION"
201922259349301202,060646554,14 - BRIDGEPORT HOSPITAL,30 PROSPECT STREET,RIDGEFIELD,CT,06877,CARDIOVASCULAR DISEASE
201922259349301202,060646554,15 - BRIDGEPORT HOSPITAL,40 COMMERCE PARK,MILFORD,CT,06460,DRAW STATION
201922259349301202,060646554,16 - BRIDGEPORT HOSPITAL,887 BRIDGEPORT AVENUE,SHELTON,CT,06484,"DIAGNOSTIC RADIOLOGY, DRAW STATION"
201922259349301202,060646554,17 - BRIDGEPORT HOSPITAL,2750 RESERVOIR AVE,TRUMBULL,CT,06611,REHABILITATION
201922259349301202,060646554,18 - BRIDGEPORT HOSPITAL,2 IVY BROOK ROAD,SHELTON,CT,06484,CARDIOVASCULAR DISEASE
201922259349301202,060646554,19 - BRIDGEPORT HOSPITAL,15 CORPORATE DRIVE,TRUMBULL,CT,06611,DRAW STATION
201922259349301202,060646554,20 - BRIDGEPORT HOSPITAL,111 BEACH ROAD,FAIRFIELD,CT,06824,GENETICS
201922259349301202,060646554,21 - BRIDGEPORT HOSPITAL,1070 MAIN STREET,BRIDGEPORT,CT,06610,SLEEP MEDICINE
201922259349301202,060646554,23 - BRIDGEPORT HOSPITAL,1558 BARNUM AVENUE,BRIDGEPORT,CT,06610,PSYCHIATRY
201922259349301202,060646554,24 - BRIDGEPORT HOSPITAL,1825 BARNUM AVENUE,STRATFORD,CT,06614,DRAW STATION
201922259349301202,060646554,25 - BRIDGEPORT HOSPITAL,129 KINGS HIGHWAY NORTH,WESTPORT,CT,06883,DRAW STATION
201912259349302266,362167060,Glenbrook Ambulatory Care Center,2180 Pfinsten Road,Glenview,IL,60026,Outpatient Clinic
201912259349302266,362167060,Skokie Ambulatory Care Center,9650 Gross Point Road,Skokie,IL,60076,Outpatient Clinic
201912259349302266,362167060,Graham Medical Office Building,1000 Central Street,Evanston,IL,60201,Outpatient Clinic
201912259349302266,362167060,Highland Park Ambulatory Care Center,757 Park Avenue West,Highland Park,IL,60035,Outpatient Clinic
201912259349302266,362167060,Gurnee Ambulatory Care Center,7900 Rollins Road,Gurnee,IL,60031,Outpatient Clinic
201912259349302266,362167060,Old Orchard Medical Office Building,9977 Woods Drive,Skokie,IL,60077,Outpatient Clinic
201912259349302266,362167060,Highland Park Medical Office Building,767 Park Avenue West,Highland Park,IL,60035,Outpatient Clinic
201912259349302266,362167060,Glenbrook Medical Office Building North,2150 Pfinsten Road,Glenview,IL,60026,Outpatient Clinic
201912259349302266,362167060,Glenbrook Medical Office Building South,2050 Pfingsten Road,Glenview,IL,60026,Outpatient Clinic
201912259349302266,362167060,LakeShore Imaging,680 N Lake Shore Drive,Chicago,IL,60611,Outpatient Clinic
201912259349302266,362167060,Vernon Hills Specialty Care Center,225 N Milwaukee Avenue,Vernon Hills,IL,60061,Outpatient Clinic
201912259349302266,362167060,NorthShore Lab Services - Evanston,2500 Ridge Avenue,Evanston,IL,60201,Outpatient Clinic
201912259349302266,362167060,Bannockburn Medical Office Building,2151 Waukegan Road,Bannockburn,IL,60015,Outpatient Clinic
201912259349302266,362167060,Lincolnshire Medical Office Building,920 N Milwaukee Avenue,Lincolnshire,IL,60048,Outpatient Clinic
201912259349302266,362167060,Ravinia X-Ray And GI Lab,1777 Green Bay Road,Highland Park,IL,60035,Outpatient Clinic
