object_id,ein,BsnssNmLn1Txt,TrnsctnTxt,InvlvdAmt,MthdOfAmntDtrmntnTxt
201422669349300042,850164940,University of the Southwest Foundation,e,0,"The University of the Southwest Foundation extended a short-term operating line of credit to the University to provide operating cash, if needed, prior to the receipt of tuition revenue at the start of the semester. The University did not utilize the line of credit."
201441609349300709,486106237,KANSAS STATE UNIVERSITY,P,280014
201441609349300709,486106237,KSU-IC,K,6153
201441609349300709,486106237,KSU-IC,M,50000
201441609349300709,486106237,KSU-IC,R,141407
201441609349300709,486106237,KSU-IC,N,967
201441609349300709,486106237,KSU-IC,P,19282
201402869349300200,480548361,MENNONITE EDUCATION AGENGY INC,C,16304,CASH RECEIVED
201402869349300200,480548361,MENNONITE EDUCATION AGENGY INC,M,41013,CASH PAID
201412879349300241,344429091,THE INN AT OHIO NORTHERN UNIVERSITY MGMT CO,R,856068,FMV
201412879349300241,344429091,THE INN AT OHIO NORTHERN UNIVERSITY MGMT CO,P,2076501,FMV
201412979349301111,237008276,University of California,A,1256,Cash paid
201423149349302187,420686467,K RAYMOND CLARK ALUMNI CENTER TRUST,C,19638,ACTUAL
201423149349302187,420686467,K RAYMOND CLARK ALUMNI CENTER TRUST,Q,61691,ACTUAL
201423149349302187,420686467,K RAYMOND CLARK ATHLETIC FACILITIES,C,154687,ACTUAL
201423149349302187,420686467,K RAYMOND CLARK RACQUET CENTER TRUST,C,28715,ACTUAL
201423149349302187,420686467,K RAYMOND CLARK RACQUET CENTER TRUST,Q,278532,ACTUAL
201443179349304359,351065063,Sisters of Providence,c,61682,Cash donations received
201443179349304359,351065063,Sisters of Providence,k,161481,Amount paid per lease agreement
201443179349304359,351065063,Sisters of Providence,m,225423,Amount paid pursuant to agreement for security services
201443179349304359,351065063,Sisters of Providence,p,191448,Amount paid for utilities and other miscellaneous expense reimbursement
201423169349301022,161359213,STATE OF NEW YORK,P,207860,MARKET VALUE
201423169349301022,161359213,STATE OF NEW YORK,C,185164,MARKET VALUE
201423169349301022,161359213,STATE OF NEW YORK,E,44169,MARKET VALUE
201433179349305423,391620530,BELLIN MEMORIAL HOSPITAL,P,321147,ACTUAL
201433179349305423,391620530,BELLIN HEALTH SYSTEMS INC,Q,314397,ACTUAL
201433179349305423,391620530,BELLIN HEALTH SYSTEMS INC,P,169348,ACTUAL
201423149349300402,362167792,Michigan Theological Seminary,d,1453159,Due to/Due from
201423149349300402,362167792,Michigan Theological Seminary,o,281015,Service Charges
201443149349302769,341726619,MERCY COLLEGE OF OHIO FOUNDATION,C,195987,GAAP
201423169349304367,541666531,VIRGINIA COMMONWEALTH UNIVERSITY,J,6267570
201423169349304367,541666531,VIRGINIA COMMONWEALTH UNIVERSITY,R,137100
201423169349304367,541666531,VIRGINIA COMMONWEALTH UNIVERSITY,E,34167216
201423169349304367,541666531,VIRGINIA COMMONWEALTH UNIVERSITY,P,574437
201423169349304367,541666531,VIRGINIA COMMONWEALTH UNIVERSITY,R,729075
201423169349304367,541666531,ART STATION LLC,B,1139211
201443079349300249,410706151,SELBY GOSPEL BROADCASTING INC,O,67763,FMV
201412959349300126,480543782,ASSOCIATED COLLEGE OF CENTRAL KANSAS,M,266366
201423039349300627,640303086,THE BAPTIST HEALTHPLEX INC,J,702529,FAIR MARKET VALUE
201412959349301051,350868181,William Taylor Foundation,C,525820,Actual
201412959349301051,350868181,William Taylor Foundation,O,59000,Per Agreement
201412959349301051,350868181,Taylor University Broadcasting Inc,L,1276838,Actual
201413449349300111,530196583,ALBERT E FARONE & ANGELA T FARONE FOUNDATION,C,641825,SCHOLARSHIPS AWARDED TO CUA STUDENTS
201413449349300111,530196583,ALBERT E FARONE & ANGELA T FARONE FOUNDATION,P,680512,REIMBURSEMENT PAYMENT FOR EXPENSE
201413449349300111,530196583,THE CATHOLIC UNIVERSITY OF AMERICA FOUNDATION,P,40107,REIMBURSEMENT PAYMENT FOR EXPENSE
201413449349300111,530196583,THE WASHINGTON RESEARCH LIBRARY CONSORTIUM,M,605676
201433189349302143,810231777,PROVIDENCE HEALTH & SERVICES - WASHINGTON,C,1071105
201433189349302143,810231777,PROVIDENCE HEALTH & SERVICES - WASHINGTON,E,3571316
201433189349302143,810231777,PROVIDENCE HEALTH & SERVICES - WASHINGTON,O,9602
201433189349302143,810231777,PROVIDENCE HEALTH & SERVICES - WASHINGTON,Q,1650
201443219349309969,510305893,DELAWARE STATE UNIVERSITY FOUNDATION,C,1170968
201443219349309969,510305893,DELAWARE STATE UNIVERSITY HOUSING FOUNDATION,P,184760
201403219349306475,381673400,V & V CROSSINGS LLC,S,67986,CASH VALUE OF MEMBER DISTRIBUTION
201443189349306734,550357056,WV CONOF THE UNITED METHODIST CH,C,95895,CASH VALUE
201403539349300710,562244952,CENTRAL PIEDMONT COMMUNITY COLLEGE,J,242000,FMV
201403539349300710,562244952,CENTRAL PIEDMONT COMMUNITY COLLEGE,P,40282,FMV
201403539349300710,562244952,CENTRAL PIEDMONT COMMUNITY COLLEGE,Q,22031,FMV
201403539349300710,562244952,CENTRAL PIEDMONT COMMUNITY COLLEGE,R,37248,FMV
201403189349307150,141338310,Center for Donation and Transplant,q,727995,Book Value
201403189349306245,470424785,Sisters of Mercy of the Americas - Outstanding Land Agreement,E,1010000,Cash Value
201403189349306245,470424785,Sisters of Mercy of the Americas - Current year payment,E,250000,Cash Value
201403189349306245,470424785,Sisters of Mercy of the Americas,M,36000,Cash Value
201403189349306245,470424785,Sisters of Mercy of the Americas - Cash gifts for scholarships and new hall,C,300400,Cash Value
201403189349307200,742269704,UNIVERSITY OF WYOMING,K,88772,LEASE AGREEMENT
201403189349307200,742269704,UNIVERSITY OF WYOMING,L,297932,COST
201423189349302452,203287316,RAF INC,C,107000
201423189349302452,203287316,PI KAPPA ALPHA CORPORATION,C,429795
201423189349302452,203287316,RAF INC,P,6575
201423189349302452,203287316,PI KAPPA ALPHA CORPORATION,M,320800
201413159349301026,426081293,PALMER COLLEGE OF CHIROPRACTIC WEST,R,352715,CASH
201413159349301026,426081293,DR DAVID A PALMER ATHLETIC TRUST,C,11400,CASH
201423179349304652,136171197,THE MOUNT SINAI HOSPITAL,P,985989852,COST
201423179349304652,136171197,THE MOUNT SINAI HOSPITAL,Q,189357043,COST
201423179349304652,136171197,THE MOUNT SINAI HOSPITAL,G,21615023,COST
201423179349304652,136171197,THE MOUNT SINAI HOSPITAL,N,23942883,COST
201423179349304652,136171197,THE MOUNT SINAI HOSPITAL,C,31548000,COST
201423179349304652,136171197,THE MOUNT SINAI HOSPITAL,M,12838294,COST
201423179349304652,136171197,THE MOUNT SINAI HOSPITAL,J,7636400,COST
201423179349304652,136171197,THE MOUNT SINAI HOSPITAL,D,22128709,COST
201423179349304652,136171197,THE MOUNT SINAI MEDICAL CENTER INC,I,600000,cost
201423179349304652,136171197,THE MOUNT SINAI MEDICAL CENTER INC,s,2701990,COST
201423179349304652,136171197,THE MOUNT SINAI HOSPITAL,s,2701990,COST
201423179349304652,136171197,THE MOUNT SINAI HOSPITAL,i,600000,COST
201423179349304652,136171197,MOUNT SINAI CHILDREN'S CENTER FOUNDATION inc,c,534317,COST
201423179349304652,136171197,MOUNT SINAI CHILDREN'S CENTER FOUNDATION inc,o,293954,cost
201423179349304652,136171197,MOUNT SINAI CHILDREN'S CENTER FOUNDATION inc,i,413279,cost
201423179349304652,136171197,MITRAL FOUNDATION,O,74698,COST
201423179349304652,136171197,MOUNT SINAI BETH ISRAEL,O,124585,COST
201423179349304652,136171197,MOUNT SINAI ST LUKE'S-ROOSEVELT,O,101854,COST
201423179349304652,136171197,MITRAL FOUNDATION,C,76311,COST
201423179349306192,640329300,WCU DEVELOPMENT FOUNDATION,A,11784
201403119349301525,550788917,EAST TENNESSEE STATE UNIVERSITY,B,86069
201413179349303236,351358522,FIRST BAPTIST CHURCH OF HAMMOND INDIANA,c,146349,CASH
201423169349304182,541954969,VIU Online LLC,k,72000,FMV
201423169349304182,541954969,VIU Online LLC,m,6331,Contract Rate
201403189349300045,760796633,KALAMAZOO VALLEY COMMUNITY COLLEGE,N,268172,ADMINISTRATION CONTRACT
201402949349300735,561065978,MID-ATLANTIC CHRISTIAN UNIVERSITY,C,83321,CASH PAID
201402949349300735,561065978,FOUNDATION INC GAVE MID-ATLANTIC
201402949349300735,561065978,CHRISTIAN UNIVERSITY GRANTS FOR
201402949349300735,561065978,FUNDING STUDENT AND FACULTY SCHOLAR-
201402949349300735,561065978,SHIPS AND FOR INSTITUTIONAL OPERA-
201402949349300735,561065978,TIONS (GENERAL FUND LIBRARY ETC)
201402949349300735,561065978,MID-ATLANTIC CHRISTIAN UNIVERSITY,R,1262,CASH PAID
201402949349300735,561065978,TRANSFERRED TO MID-ATLANTIC CHRISTIAN
201402949349300735,561065978,UNIVERSITY FOUNDATION INC MONEY FOR
201402949349300735,561065978,THE ENDOWMENT FUND
201403149349302850,420730347,HEALTH EDUCATION AND RESIDENCY TRAINING NETWORK,B,90000,GAAP
201403149349302850,420730347,HEALTH EDUCATION AND RESIDENCY TRAINING NETWORK,Q,99909,GAAP
201402269349300205,136192377,MCNY Bronx Inc,d,1300500,FMV
201403219349312715,611531458,UNAM FOUNDATION,c,1272,CASH
201403219349305780,112206183,SEAFARERS HARRY LUNDEBERG SCHOOL OF SEAMANSHIP,Q,14145420,ACTUAL COSTS
201402269349302410,383064555,UNIVERSITY CENTER ADVERTISING INC,O,2323,COST BASIS FOR ACTUAL PAYROLL
201402269349302410,383064555,UNIVERSITY CENTER ADVERTISING INC,P,2323,COST BASIS FOR ACTUAL PAYROLL
201423039349301757,942992642,SUTTER EAST BAY HOSPITALS,P,1601158,FMV
201423039349301757,942992642,SUTTER INSURANCE SERVICES CORPORATION,P,294888,FMV
201423309349300702,270932196,Independent Electrical Contractors Dakotas Inc,c,Payments Received
201422909349300622,910615846,NORTHWEST UNIVERSITY FOUNDATION,A,135579,ACTUAL COSTS
201422909349300622,910615846,NORTHWEST UNIVERSITY FOUNDATION,C,50902,ACTUAL COSTS
201422959349300427,480556726,ASSOCIATED COLLEGES OF CENTRAL KANSAS,M,280896
201423189349308742,237385525,OCM Online Inc,b,FMV
201423189349308742,237385525,OCM Online Inc,d,FMV
201423179349301647,480559090,MANHATTAN CHRISTIAN COLLEGE FOUNDATION,K,85302,ACTUAL RENT PAID
201423179349303597,710430687,MID-AMERICA STUDENT HOUSING INC,A,10250,IMPUTED INTEREST
201423179349303597,710430687,MID-AMERICA STUDENT HOUSING INC,B,12821,IMPUTED INTEREST
201423179349303597,710430687,MID-AMERICA STUDENT HOUSING INC,D,841025,LOANS RECEIVABLE FROM PY
201423179349303597,710430687,MID-AMERICA STUDENT HOUSING INC,D,2643128,NOTE RECEIVABLE
201423179349303597,710430687,MID-AMERICA STUDENT HOUSING INC,L,65000,ADMINISTRATIVE SERVICES
201413189349302691,204775521,BIZDOM FUND,E,3561
201413219349311906,550753754,Charleston Area Medical Center Inc,S,2913947,Contract
201413219349311906,550753754,CAMC Foundation Inc,C,137617,Contract
201413219349311906,550753754,Charleston Area Medical Center Inc,K,256008,Contract
201413219349311906,550753754,Charleston Area Medical Center Inc,L,14731566,FMV
201413219349311906,550753754,Charleston Area Medical Center Inc,M,396748,Contract
201413219349311906,550753754,Charleston Area Medical Center Inc,P,2363127,FMV
201413219349311906,550753754,Charleston Area Medical Center Inc,Q,522804,FMV
201413219349311906,550753754,Charleston Area Medical Center Inc,S,1732138,FMV
201442939349300314,596605703,HODGES UNIVERSITY FOUNDATION INC,C,4709785,CASH VALUE
201442949349300349,208434503,COLORADO STATE UNIVERSITY,L,2181997,CASH
201442949349300349,208434503,CSU RESEARCH FOUNDATION,P,231864,CASH
201433429349300128,020223339,SISTERS OF THE PRESENTATION OF MARY,L,430952,SALARIES AND BENEFITS
201432269349304398,920166297,ALASKA EXCHANGE CARRIERS ASSOCIATIO,P,26208,ACTUAL EXPENSES REIMBURSE
201432829349301033,610510937,UNIVERSITY TELCOM INC,A,6000,CASH
201432829349301033,610510937,HILLCREST BURIAL PARK INC,D,12791,CASH
201432829349301033,610510937,UNIVERSITY TELCOM INC,J,6000,CASH
201432829349301033,610510937,UNIVERSITY TELCOM INC,M,144000,CASH
201433169349301138,430471057,RANKEN COMMUNITY DEVELOPMENT CORP,S,38824,INTERCO A/R
201433219349308303,541863192,CHRISTOPHER NEWPORT UNIVERSITY,B,1571908,CASH
201433219349308303,541863192,CNU EDUCATION FOUNDATION,E,45362874,FAIR MARKET VALUE
201433219349308303,541863192,CHRISTOPHER NEWPORT UNIVERSITY,J,5950404,CASH
201443249349300209,204273074,Regent University,c,200000
201443189349304359,562278236,FLYNN FOUNDATION,R,2650,CASH RECEIVED
201443189349304359,562278236,FLYNN FOUNDATION,S,2050,CASH PAID
201443219349311239,930999148,MERIDIAN SPRINGLLC,A,486196,CASH
201443219349311239,930999148,TRADITIONS OF TAO,H,20172,CASH
201443219349311239,930999148,TAO OF WELLNESS,H,3000,CASH
201412839349300546,750855633,Betty Jo Mowry Inc,d,84995,Cost
201423529349300812,431658069,WORLD WIDE MISSION OF INTERNATIONAL EVANGELISM ASSOCIATION,K,216000,CASH
201423529349300812,431658069,WORLD WIDE MISSION OF INTERNATIONAL EVANGELISM ASSOCIATION,C,104644,CASH
201402949349301055,840600653,COLORADO STATE UNIVERSITY,G,2199237,CASH
201402949349301055,840600653,COLORADO STATE UNIVERSITY,J,600996,CASH
201402949349301055,840600653,COLORADO STATE UNIVERSITY,L,1466400,CASH
201402949349301055,840600653,COLORADO STATE UNIVERSITY VENTURES INC,Q,231864,CASH
201423219349303617,264468758,HEBREW HOMES HEALTH NETWORK INC,E,3558309,HISTORICAL COST
201423219349303617,264468758,UNIVERSITY PLAZA REHABILITATION AND NURSING CENTER INC,D,356970,HISTORICAL COST
201423219349303617,264468758,UNIVERSITY PLAZA REHABILITATION AND NURSING CENTER INC,J,1074544,HISTORICAL COST
