object_id,ein,RltdOrgnztnNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdOrgTxblPrtnrshp_EIN,IdRltdOrgTxblPrtnrshp_PrmryActvtsTxt,IdRltdOrgTxblPrtnrshp_LglDmclSttCd,DrctCntrllngEnttyNm_BsnssNmLn1Txt,IdRltdOrgTxblPrtnrshp_PrdmnntIncmTxt,IdRltdOrgTxblPrtnrshp_ShrOfTtlIncmAmt,IdRltdOrgTxblPrtnrshp_ShrOfEOYAsstsAmt,IdRltdOrgTxblPrtnrshp_DsprprtntAllctnsInd,IdRltdOrgTxblPrtnrshp_GnrlOrMngngPrtnrInd,IdRltdOrgTxblPrtnrshp_OwnrshpPct
201423179349301927,226019101,MSO - SEE PART VII,98 JAMES STREET,EDISON,NJ,08820,INACTIVE,NJ,JFKHS,RELATED,false,false
201423179349301927,226019101,MEDIPLEX - SEE PART VII,98 JAMES STREET,EDISON,NJ,08820,RENTALS,NJ,JFK HEALTHSHARE,EXCLUDED,false,false
201433189349304708,160743310,Sixty Fourth Street LLC,2373 64th St Ste 2200,Byron Center,MI,49315,202443646,Provide Outpatient Surgical Care,MI,N/A
201433189349304708,160743310,SJV Management LLC,200 Century Pkwy Ste 200E,Mount Laurel,NJ,08054,202273476,Radiology,NJ,N/A
201433189349304708,160743310,SMMC MOB II LP,1201 Langhorne-Newtown Road,Langhorne,PA,19047,364559869,Investment and operation of a medical building,PA,N/A
201433189349304708,160743310,St Agnes Long-Term Intensive Care LLP,c/o MHS One West Elm St Ste 100,Conshohocken,PA,19428,200984882,Long Term Intensive Care,PA,N/A
201433189349304708,160743310,St Alphonsus Caldwell Cancer Ctr LLC,3123 Medical Dr,Caldwell,ID,83605,820526861,Radiation Oncology,ID,N/A
201433189349304708,160743310,St Ann's Medical Office Bldg II Limited Partnership,793 W State Street,Columbus,OH,43222,311603660,Medical Office Building Rental,OH,N/A
201433189349304708,160743310,St Mary Rehabilitation Hospital LLP,113 Seaboard Lane Suite B201,Franklin,TN,37067,273938747,Medical Services,DE,N/A
201433189349304708,160743310,St Peter's Ambulatory Surgery Center LLC,1375 Washington Avenue Ste 201,Albany,NY,12206,460463892,Outpatient Surgery,NY,N/A
201433189349304708,160743310,Tamarack Medical Clinic LLC,402 Old State Hwy,Cascade,ID,83611,201637921,Outpatient Medical Services,ID,N/A
201433189349304708,160743310,The Ambulatory Surgery Center at St Mary LLC,1203 Langhorne-Newtown Road,Langhorne,PA,19047,232871206,Outpatient Surgery,PA,N/A
201433189349304708,160743310,Western Massachusetts PETCT Imaging Center LLC,100 Bayview Circle Ste 400,Newport Beach,CA,92660,204744663,Outpatient Medical Services,DE,N/A
201433189349304708,160743310,Woodland Imaging Center LLC,5301 E Huron River Dr,Ann Arbor,MI,48106,760820959,Radiology/Imaging,MI,N/A
201443189349302509,135564934,SEE PART VII 46-0710331,HEALTHCARE,NY,BIMCSLR,RELATED,-609158,87445,false,0,false,0.45000
201403149349302700,390830664,NORTH APPLETON AMBULATORY CARE CENTER BUILDING COMPANY LLC,122 E COLLEGE AVENUE,APPLETON,WI,54911,262497187,RENTAL,WI,N/A
201413219349307641,111631796,ML ASSOCIATES LLC,99-20 FOURTH AVE SUITE 314,BROOKLYN,NY,11215,200019278,EQUIPMENT LEA,NY,NA,0,0,false,0,false,0.50000
201413219349307641,111631796,NY PRESBYTERIAN PLAN MGMT LLC,525 EAST 68TH STREET,NEW YORK,NY,10065,134197527,INACTIVE,NY,NYP HOSPITAL,0,0,false,0,false
201443219349302734,210634484,BPOC LP,333 IRVING AVENUE,BRIDGETON,NJ,08302,222956029,REAL ESTATE,NJ,N/A
201443219349302734,210634484,OAK & MAIN SURGICTR,907 NORTH MAIN ROAD,VINELAND,NJ,08360,223532371,HEALTHCARE SVCS.,NJ,IMC,RELATED,145621,345659,false,0,false,0.85000
201443189349301919,340714538,WTPM LLC,2600 SIXTH ST SW,CANTON,OH,44710,200090246,PROPERTY MGMT,OH,AHF
201443189349301919,340714538,AULTMAN ONCOLOGY CENTER OF EXCELLENCE,2600 SIXTH STREET SW,CANTON,OH,44710,454215510,ONCOLOGY SERV,OH,AH,RELATED,117531,180309,false,true,0.64770
201423189349306322,591092732,GALLATIN INVESTORS III LLC,2601 ARDEN ROAD NORTHWEST,ATLANTA,GA,30327,582529982,INVESTMENTS,FL,INVESTMENT,137500,408649,0,0,0.24750
201421709349301152,810232122,SPECTRUM HOME SOLUTIONS,2509 7TH AVE SOUTH,GREAT FALLS,MT,59405,810431871,IV THERAPY,MT,N/A,N/A,0,0
201421709349301152,810232122,BBB LLC,1101 26TH STREET SOUTH,GREAT FALLS,MT,59405,263652926,MEDICAL BUILDING,MT,N/A,N/A,0,0
201421709349301152,810232122,GREAT FALLS ATHLETIC CLUB LLC,1800 BENEFIS COURT,GREAT FALLS,MT,59405,912081505,FITNESS CLUB,MT,N/A,N/A,0,0
201442119349300519,390813418,FRANKLIN HEATING STATION,119 THIRD ST SW,ROCHESTER,MN,55902,410264830,UTILITY,MN,N/A
201442119349300519,390813418,PHYSICIAN SOFTWARE SYSTEMS LLC,3333 WARRENVILLE ROAD SUITE 200,LISLE,IL,60532,453414836,HEALTHCARE RELATED SOFTWARE,IL,N/A
201402179349300800,742358522,NCMCBH GREELEY I LLC,1801 16TH STREET,GREELEY,CO,80631,900824175,LAND INVESTMENT,CO,NCMC INC,RELATED,2274755,0,0,0.50000
201402179349300800,742358522,NCMCBH GREELEY II LLC,1801 16TH STREET,GREELEY,CO,80631,900824173,LAND INVESTMENT,CO,NCMC INC,RELATED,1199921,0,0,0.50000
201412869349300506,350895832,MADISON CATHETERIZATION SERVICES LLC,PO BOX 447,MADISON,IN,47250,203391301,CATHETERIZATION SERVICES,IN,N/A,RELATED,20186,0,1,0.51000
201433179349304223,421351526,ALLEN MEMORIAL HOSPITAL ORTHOPEDIC CO-MANAGEMENT CO LLC,1825 LOGAN AVE,WATERLOO,IA,50703,453237125,ORTHOPEDIC MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
201433179349304223,421351526,CENTRAL IOWA CARDIOVASCULAR CO-MANAGEMENT CO LLC,1200 PLEASANT ST,DES MOINES,IA,50309,273625869,CARDIOVASCULAR MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
201433179349304223,421351526,CENTRAL IOWA ONCOLOGY CO-MANAGEMENT COMPANY,1200 PLEASANT STREET,DES MOINES,IA,50309,453017991,ONCOLOGY MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
201433179349304223,421351526,DUBUQUE ENDOSCOPY CENTER LC,1515 DELHI STREET SUITE 500,DUBUQUE,IA,52001,201597161,AMBULATORY SURGERY CENTER,IA,N/A
201433179349304223,421351526,ENSEVA - HIAWATHA LLC,755 METZGER DRIVE,HIAWATHA,IA,52233,453437363,COLLOCATION FACILITY,IA,N/A
201433179349304223,421351526,FINLEY DEPT OF SURGERY CO-MGMT CO LLC,350 N GRANDVIEW AVE,DUBUQUE,IA,52001,422808785,SURGERY DEPARTMENT MANAGEMENT SERVICES,IA,N/A
201433179349304223,421351526,HEALTH CARE AFFILIATES OF THE TRI-STATES LLC,350 N GRANDVIEW AVE,DUBUQUE,IA,52001,421428503,PROVIDE ACCESS TO LICENSED SOFTWARE,IA,N/A
201433179349304223,421351526,HEALTH ENTERPRISES VENTURES LC,4250 GLASS ROAD NE,CEDAR RAPIDS,IA,52402,391894290,INVESTMENT VEHICLE OWNING CLINICAL JVS,IA,N/A
201433179349304223,421351526,HY-VEEIOWA HEALTH LC,5820 WESTOWN PARKWAY,WEST DES MOINES,IA,50266,263293530,PRIMARY CARE CLINIC,IA,N/A
201433179349304223,421351526,IOWA HEALTH SYSTEM CONTRACTING SERVICES LC,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,421511142,GROUP PURCHASING,IA,N/A
201433179349304223,421351526,MEDICAL LABORATORIES OF EASTERN IOWA LC,1026 A AVE NE,CEDAR RAPIDS,IA,52402,421359640,MEDICAL LABORATORY SERVICES,IA,N/A
201433179349304223,421351526,MMCI ORTHOPEDIC CO-MANAGEMENT COMPANY LLC,221 NE GLEN OAK AVE,PEORIA,IL,61636,461219459,ORTHOPEDIC MANAGEMENT & ADMINISTRATIVE SERVICES,IL,N/A
201433179349304223,421351526,MR ASSOCIATES LLP,1455 SHERMAN ROAD,HIAWATHA,IA,52233,421260463,OWN AND OPERATE MR UNIT,IA,N/A
201433179349304223,421351526,REHABILITATION THERAPY SERVICES LLC,416 ST MARKS CT 110,PEORIA,IL,61603,810584193,REHABILATION THERAPY,IL,N/A
201433179349304223,421351526,SLRMC CARDIOVASCULAR CO-MANAGEMENT COMPANY LLC,2720 STONE PARK BLVD,SIOUX CITY,IA,51104,455322324,CARDIOVASCULAR MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
201433179349304223,421351526,THE OUTPATIENT SURGERY CENTER OF CEDAR RAPIDS LLC,1075 FIRST AVENUE SE,CEDAR RAPIDS,IA,52403,721550812,AMBULATORY SURGERY CENTER.,IA,N/A
201433179349304223,421351526,TRINITY BETTENDORF ORTHOPEDIC CO-MANAGEMENT COMPANY LLC,4500 UTICA RIDGE RD,BETTENDORF,IA,52722,272562753,ORTHOPEDIC SERVICE LINES ADMINISTRATIVE SERVICES,IA,N/A
201433179349304223,421351526,WEST HOSPITAL ORTHOPEDIC CO-MANAGEMENT COMPANY LLC,1660 60TH STREET,WEST DES MOINES,IA,50266,271414600,ORTHOPEDIC SERVICE LINES MANAGEMENT,IA,N/A
201403159349302455,160743134,LATTIMORE SVCS LLC,125 LATTIMORE ROAD,ROCHESTER,NY,14620,161533823,MGMT SVCS,NY,RGH,RELATED,0,1,0.28000
201433179349303933,420504780,ALLEN MEMORIAL HOSPITAL ORTHOPEDIC CO-MANAGEMENT CO LLC,1825 LOGAN AVE,WATERLOO,IA,50703,453237125,ORTHOPEDIC MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
201433179349303933,420504780,CENTRAL IOWA CARDIOVASCULAR CO-MANAGEMENT CO LLC,1200 PLEASANT ST,DES MOINES,IA,50309,273625869,CARDIOVASCULAR MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
201433179349303933,420504780,CENTRAL IOWA ONCOLOGY CO-MANAGEMENT COMPANY,1200 PLEASANT STREET,DES MOINES,IA,50309,453017991,ONCOLOGY MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
201433179349303933,420504780,DUBUQUE ENDOSCOPY CENTER LC,1515 DELHI STREET SUITE 500,DUBUQUE,IA,52001,201597161,AMBULATORY SURGERY CENTER,IA,N/A
201433179349303933,420504780,ENSEVA - HIAWATHA LLC,755 METZGER DRIVE,HIAWATHA,IA,52233,453437363,COLLOCATION FACILITY,IA,N/A
201433179349303933,420504780,FINLEY DEPT OF SURGERY CO-MGMT CO LLC,350 N GRANDVIEW AVE,DUBUQUE,IA,52001,422808785,SURGERY DEPARTMENT MANAGEMENT SERVICES,IA,N/A
201433179349303933,420504780,HEALTH CARE AFFILIATES OF THE TRI-STATES LLC,350 N GRANDVIEW AVE,DUBUQUE,IA,52001,421428503,PROVIDE ACCESS TO LICENSED SOFTWARE,IA,N/A
201433179349303933,420504780,HEALTH ENTERPRISES VENTURES LC,4250 GLASS ROAD NE,CEDAR RAPIDS,IA,52402,391894290,INVESTMENT VEHICLE OWNING CLINICAL JVS,IA,N/A,UNRELATED,-62413,777447,0,30937,0,0.55670
201433179349303933,420504780,HY-VEEIOWA HEALTH LC,5820 WESTOWN PARKWAY,WEST DES MOINES,IA,50266,263293530,PRIMARY CARE CLINIC,IA,N/A
201433179349303933,420504780,IOWA HEALTH SYSTEM CONTRACTING SERVICES LC,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,421511142,GROUP PURCHASING,IA,N/A
201433179349303933,420504780,MEDICAL LABORATORIES OF EASTERN IOWA LC,1026 A AVE NE,CEDAR RAPIDS,IA,52402,421359640,MEDICAL LABORATORY SERVICES,IA,ST LUKE'S METHODIST HOSPITAL,RELATED,193463,1149486,0,1,0.50000
201433179349303933,420504780,MMCI ORTHOPEDIC CO-MANAGEMENT COMPANY LLC,221 NE GLEN OAK AVE,PEORIA,IL,61636,461219459,ORTHOPEDIC MANAGEMENT & ADMINISTRATIVE SERVICES,IL,N/A
201433179349303933,420504780,MR ASSOCIATES LLP,1455 SHERMAN ROAD,HIAWATHA,IA,52233,421260463,OWN AND OPERATE MR UNIT,IA,ST LUKE'S METHODIST HOSPITAL,RELATED,2541600,964012,0,1,0.33330
201433179349303933,420504780,REHABILITATION THERAPY SERVICES LLC,416 ST MARKS CT 110,PEORIA,IL,61603,810584193,REHABILATION THERAPY,IL,N/A
201433179349303933,420504780,SLRMC CARDIOVASCULAR CO-MANAGEMENT COMPANY LLC,2720 STONE PARK BLVD,SIOUX CITY,IA,51104,455322324,CARDIOVASCULAR MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
201433179349303933,420504780,THE OUTPATIENT SURGERY CENTER OF CEDAR RAPIDS LLC,1075 FIRST AVENUE SE,CEDAR RAPIDS,IA,52403,721550812,AMBULATORY SURGERY CENTER.,IA,ST LUKE'S METHODIST HOSPITAL,RELATED,3463974,5005270,0,1,0.50000
201433179349303933,420504780,TRINITY BETTENDORF ORTHOPEDIC CO-MANAGEMENT COMPANY LLC,4500 UTICA RIDGE RD,BETTENDORF,IA,52722,272562753,ORTHOPEDIC SERVICE LINES ADMINISTRATIVE SERVICES,IA,N/A
201433179349303933,420504780,WEST HOSPITAL ORTHOPEDIC CO-MANAGEMENT COMPANY LLC,1660 60TH STREET,WEST DES MOINES,IA,50266,271414600,ORTHOPEDIC SERVICE LINES MANAGEMENT,IA,N/A
201433179349305423,391620530,BELLIN ORTHOPEDIC SURGERY CENTER,2223 LIM KILN RD,GREEN BAY,WI,54311,264677834,AMBULATORY ORTHOPEDIC SURGERY,WI,N/A
201433179349305423,391620530,D1 SPORTS TRAINING OF GREEN BAY LLC,7115 SOUTH SPRINGS DRIVE,FRANKLIN,TN,37067,454848172,SPORTS TRAINING,TN,N/A
201433179349301333,160743905,Fitch Street Associaties,600 Ivy Street,Elmira,NY,14905,161397356,Real Estate Rental,NY,Ivy Street Development Corporation,Related,0,0
201433179349304308,370661223,ALLEN MEMORIAL HOSPITAL ORTHOPEDIC CO-MANAGEMENT CO LLC,1825 LOGAN AVE,WATERLOO,IA,50703,453237125,ORTHOPEDIC MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
201433179349304308,370661223,CENTRAL IOWA CARDIOVASCULAR CO-MANAGEMENT CO LLC,1200 PLEASANT ST,DES MOINES,IA,50309,273625869,CARDIOVASCULAR MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
