object_id,ein,BsnssNmLn1Txt,TrnsctnTxt,InvlvdAmt,MthdOfAmntDtrmntnTxt
201540429349301964,010271210,NEW ENGLAND SCHOOL OF COMMUNICATIONS,S,250000,EQUITY TRANSFER
201510429349301836,043349703,HUSSON UNIVERSITY,E,961036,OBLIGATION
201510429349301836,043349703,HUSSON UNIVERSITY,K,107333,LEASE VALUE
201510429349301836,043349703,HUSSON UNIVERSITY,L,623676,TUITION AND FEES
201510429349301836,043349703,HUSSON UNIVERSITY,N,1769392,ROOM & BOARD
201510429349301836,043349703,HUSSON UNIVERSITY,R,250000,EQUITY DISTRIBUTION
201530379349301253,470378777,Concordia Foundation Nebraska,c,373448,Cost
201530439349301108,560657294,METHODIST UNIVERSTIY DEVELOPMENT CORP,A,34335,FMV CASH
201530439349301108,560657294,KING'S GRANT GOLF MANAGEMENT,D,218409,FMV CASH
201530439349301108,560657294,METHODIST UNIVERSITY DEVELOPMENT CORP,K,186000,FMV CASH
201530439349301108,560657294,KING'S GRANT GOLF MANAGEMENT,M,46600,FMV CASH
201530439349301108,560657294,DE MINIMIS,O,0,FMV CASH
201530439349301108,560657294,DE MINIMIS,Q,0,FMV CASH
201510419349300416,440545914,COLLEGE HILL INVESTMENTS,D,-87680,CASH
201520379349301037,941698615,BUENA TERRA INC,S,300737,REDEMPTION/CASH DISTRIBUTIONS
201500409349301010,233102135,Won Buddhism of Philadelphia - 99 year 1 lease for building and land
201500409349301010,233102135,occupied by Won Institute of Graduate Studies,k,1
201520429349300812,620484185,TUSCULUM TOMORROW TRUST,C,51158,CASH RECEIPTS
201510439349300711,390806263,School Sisters of St Francis,US Province,r,367793
201530419349300023,470376525,HASTINGS COLLEGE FOUNDATION,C,747498,CASH
201530419349300023,470376525,HASTINGS COLLEGE FOUNDATION,N,793537,BOOK
201530419349300023,470376525,HASTINGS COLLEGE FOUNDATION,O,779202,BOOK
201520439349301877,860561847,SAN LUIS WALK-IN CLINIC,P,38856
201520439349301877,860561847,SAN LUIS WALK-IN CLINIC,K,115936
201520439349301877,860561847,SAN LUIS WALK-IN CLINIC,S,1620000
201520439349300532,250965406,Jameson Health System Inc,p,1154004,Costs.
201520439349300532,250965406,Jameson Healthcare Foundation,k,204006,Costs.
201520439349300532,250965406,Jameson Healthcare Foundation,r,90000,Costs.
201520439349300532,250965406,Jameson Healthcare Foundation,s,970000,Cash.
201520439349300532,250965406,Jameson Health Services Inc,p,1874790,Costs.
201520439349300532,250965406,Jameson Medical Care Inc,r,3309200,Costs.
201520439349300532,250965406,Childrens Advocacy Center of Lawrence County,p,24000,Costs.
201520439349300532,250965406,Jameson Care Center Inc,o,56498,Costs.
201510419349301001,820200906,College of Idaho 2nd Century Trust Fund A,c,497519,FMV
201510419349301001,820200906,College of Idaho 2nd Century Trust Fund B,c,1986859,FMV
201500379349301315,530199507,gallaudet foundation,d,217292,cost
201500419349301300,540575812,Mennonite Education Agency,c,48412
201500419349301300,540575812,Mennonite Education Agency,p,88359
201500419349301315,610445823,Asbury Foundation for Theological Education Inc,c,10000,FMV
201500439349300100,951744369,Los Angeles Pacific University,O,126078,Set percentage
201500439349300100,951744369,Los Angeles Pacific University,J,123060,Set monthly lease
201500439349300100,951744369,los Angeles Pacific University,R,8930042,General ledger
201500439349300100,951744369,API Education Foundation,B,1587200,General ledger
201510479349302316,950549600,Arrington Square Corporation,A,211318,PER AGREEMENT
201510479349302316,950549600,Arrington Square Corporation,K,346668,PER AGREEMENT
201530479349301933,351148835,Brothers of Holy Cross Inc,c,1304350,Fair Market Value
201530479349301933,351148835,Brothers of Holy Cross Inc,m,131456,"Compensation paid to the Brothers of Holy Cross for the services of Br. John Paige, CSC as President of the College."
201530479349301933,351148835,Brothers of Holy Cross Inc,k,374943,Lease amortization schedule for property involved.
201530479349301933,351148835,Brothers of Holy Cross Inc,p,56937,The invoice from the Water Company is allocated by a percentage for the College by the Brothers of Holy Cross.
201500559349300700,660362666,POLY INVESTMENTS INC,1b,5701500,FMV
201530489349302068,310971599,CHURCHES OF CHRIST IN CHRISTIAN UNION,S,151417,ACTUAL
201520449349300407,231433899,NEW CHURCH INVESTMENT FUND,A,2514499,FMV
201520449349300407,231433899,NEW CHURCH INVESTMENT FUND,L,FMV
201520449349300407,231433899,NEW CHURCH INVESTMENT FUND,R,506508,FMV
201520449349300407,231433899,NEW CHURCH INVESTMENT FUND,S,8164555,FMV
201520449349300407,231433899,GENERAL CHURCH OF THE NEW JERUSALEM,J,42193,FMV
201520449349300407,231433899,GENERAL CHURCH OF THE NEW JERUSALEM,K,FMV
201520449349300407,231433899,GENERAL CHURCH OF THE NEW JERUSALEM,P,4287936,FMV
201520449349300407,231433899,GENERAL CHURCH OF THE NEW JERUSALEM,Q,1167872,FMV
201520449349300407,231433899,GENERAL CHURCH OF THE NEW JERUSALEM,B,50941,FMV
201500579349300805,362225483,CHICAGO URBAN LEAGUE DEVELOPMENT CORP,J
201510519349300311,480543736,ASSOCIATED COLLEGES OF CENTRAL KS,L,257072,INVOICES
201500449349301470,951958142,RAND EUROPE COMMUNITY INTEREST COMPANY,d,1334805,ACCRUAL METHOD
201500449349301470,951958142,RAND RETIREE MEDICAL BENEFIT PLAN,r,1625082,ACCRUAL METHOD
201500449349301470,951958142,RAND RETIREE MEDICAL BENEFIT PLAN,s,1135375,ACCRUAL METHOD
201500449349301470,951958142,THE RAND CORPORATION (AUSTRALIA) PTY LTD,r,50000,ACCRUAL METHOD
201540579349300229,730774245,Free Will Baptist Foundation,d,500000,NP SCHEDULE
201540579349300229,730774245,Saline Association,d,4537,NP SCHEDULE
201500559349300515,420680466,LUTHER COLLEGE VENTURES INC,N,45376,COST
201540479349300424,941700607,Buddhist Churches of America,c,350000
201540479349300424,941700607,BCA Endowment Foundation,c,333650
201510559349300726,470491571,BU VENTURES INC,B,525000,FMV
201510489349301166,730579298,THE GILCREASE MUSEUM MANAGEMENT TRUST,L
201510489349301166,730579298,THE GILCREASE MUSEUM MANAGEMENT TRUST,M
201510489349301166,730579298,THE GILCREASE MUSEUM MANAGEMENT TRUST,R,164014,TRANSFERS
201510489349301166,730579298,THE GILCREASE MUSEUM MANAGEMENT TRUST,N
201510489349301166,730579298,THE GILCREASE MUSEUM MANAGEMENT TRUST,O
201510489349301166,730579298,THE GILCREASE MUSEUM MANAGEMENT TRUST,S,160000,TRANSFER
201530659349300738,237179567,SISTERS OF CHARITY,C,64000,FMV
201520689349300347,930401259,Friends of Saturday Academy,a-iv,18000,Cash
201520659349300107,042103830,150 NORTH STREET LLC,M,2179709,FMV
201520659349300107,042103830,150 NORTH STREET LLC,D,2179709,FMV
201520659349300107,042103830,150 NORTH STREET LLC,E,1105879,FMV
201520659349300232,750926755,UD PROPERTY MANAGEMENT CORPORATION,Q,106560,SEE PART VII
201520659349300232,750926755,UD PROPERTY MANAGEMENT CORPORATION,S,500000,CASH TRANSFER
201540709349300964,870212470,Bill and Vieve Gore Endowment Fund,s,602154,End spend rate
201520759349300442,941156599,EMPLOYERS-CONTRIBUTION VEBA TRUST FOR ST MARY'S COLLEGE OF CALIFORNIA,B,770137,CASH CONTRIBUTIONS
201520759349300442,941156599,EMPLOYEE AFTER TAX CONTRIBUTION VEBA TRUST FOR ST MARY'S COLLEGE OF CA,B,54723,CASH CONTRIBUTIONS
201530729349300518,660201206,AGMUS Venture Inc,a-iii,419605,Cash
201530729349300518,660201206,AGMUS Venture Inc,q,168726,Cash
201530729349300518,660201206,AGMUS Venture Inc,r,26880000,Cash
201510729349300926,420680372,UIU MALAYSIA SDN BHD,D,147375,BOOK COST
201510729349300926,420680372,UPPER IOWA UNIVERSITY (HK),D,686044,BOOK COST
201510759349300806,952944594,CONSORTIUM FOR INNOVATIVE LEGAL ED,s,858,ACCRUAL BASED
201520729349300742,730739626,ORU Golden Eagle Club,C,521502,FMV
201520729349300742,730739626,ORU Golden Eagle Club,O,137451,FMV
201520729349300742,730739626,ORU Alumni Foundation,C,476692,FMV
201520729349300742,730739626,ORU Alumni Foundation,L,25000,FMV
201520729349300742,730739626,ORU Alumni Foundation,Q,17292,FMV
201520729349300742,730739626,University Broadcasting Inc,A,70966,FMV
201520729349300742,730739626,University Broadcasting Inc,L,99032,FMV
201520729349300742,730739626,University Broadcasting Inc,M,295455,FMV
201520729349300742,730739626,University Broadcasting Inc,Q,112994
201500729349301160,381945965,DAVENPORT UNIVERSITY FOUNDATION,C,1969698,CASH
201500729349301160,381945965,DAVENPORT UNIVERSITY FOUNDATION,B,21095,CASH
201540769349300104,840402707,NEW VENTURES OF REGIS UNIVERSITY,o,6829,"1% OF TIME FOR OFFICERS, EMPLOYEES SALARIES PAID BY REGIS FOR NVI WORK"
201540769349300104,840402707,NEW VENTURES OF REGIS UNIVERSITY,d,1835010,"REGIS NORTH GATE, A SUBSIDIARY OF NVI, OWES THE UNIVERSITY $1.8M FOR A PIECE OF PROPERTY"
201540769349300104,840402707,NEW VENTURES OF REGIS UNIVERSITY,c,1000000,NVI GAVE REGIS $1M
201540769349300104,840402707,NEW VENTURES OF REGIS UNIVERSITY,q,55487,TOTAL EXPENSES OF NVI PAID BY REGIS AND REIMBURSED BY NVI
201540769349300104,840402707,REGIS JESUIT HOLDINGS INC,o,4455,"1% OF TIME FOR OFFICERS, EMPLOYEES SALARIES PAID BY REGIS FOR RJHI WORK"
201540769349300104,840402707,REGIS JESUIT HOLDINGS INC,q,458689,TOTAL EXPENSES OF RJHI PAID BY REGIS AND REIMBURSED BY RJHI
201520759349300002,440589787,CHARITABLE TRUST,C,335788,FMV
201500839349300035,050470320,THE MUSEUM OF YACHTING INC,Q,136412,ACTUAL CASH RECEIVED
201500839349300035,050470320,THE MUSEUM OF YACHTING INC,S,63050,FMV OF ASSETS RECEIVED
201500839349300035,050470320,RESTORATION LEASING LLC,K,141693,ACTUAL CASH PAID
201500839349300035,050470320,RESTORATION LEASING LLC,L,76975,ACTUAL CASH RECEIVED
201540899349300534,470376551,COUNTY OF DODGE HEAD START,Q,12500,BOOK COST/EXPENSE
201540909349300434,860931108,TOHONO O'ODHAM NATION,C,4215000,ANNUAL APPROPRIATION
201540909349300434,860931108,TOHONO O'ODHAM NATION,O,638033,EMPLOYEE-RELATED COSTS
201540909349300434,860931108,TOHONO O'ODHAM UTILITY AUTHORITY,P,225471,UTILITIES
201540909349300434,860931108,TOHONO O'ODHAM SOLID WASTE MANAGEMENT,P,4787,UTILITIES
201520979349300142,920174205,NEW HOPE COUNSELING CENTER,K,13800,FMV
201520979349300142,920174205,NEW HOPE COUNSELING CENTER,M,11710,FMV
201540829349300124,340714777,URSULINE SISTERS OF CLEVELAND,M,899634,FMV
201540829349300124,340714777,URSULINE SISTERS OF CLEVELAND,P,348926,FMV
201540829349300234,273792158,The Academy of Interactive Entertainment - Ltd,c,179995,"During the fiscal year ended June 30, 2014, AIE - WA received contributions in the amount of $179,995 from AIE - Australia to ensure the viability and financial security of the school."
201540829349300234,273792158,The Academy of Interactive Entertainment - Ltd,e,154875,"During the fiscal year ended June 30, 2014, AIE - WA received a debt forgiveness in the amount of $154,875.00 from AIE - Australia. This amount includes a loan principle balance of $150,000 and interest in the amount of $4,875. The debt forgiveness was authorized by the shared Board of Directors, whom established the school as a nonprofit organization."
201540829349300234,273792158,Academy of Interactive Entertainment - LA,o,0,"AIE - WA provides AIE - LA with accounting, human resource, and other administrative services at no charge. These duties are typically performed by the Controller - US Operations, whose wages are paid for by AIE - WA."
201540829349300234,273792158,The Academy of Interactive Entertainment - Ltd,o,0,"For the duration of the fiscal year ended June 30, 2014, Jeff Lockhart - Head of School, Sydney, Australia performed duties as Acting Head of School for AIE - WA. No compensation was paid for these activities."
201540829349300234,273792158,Academy of Interactive Entertainment - LA,q,35028,"During the fiscal year ended June 30, 2014, AIE - LA paid AIE - WA $34,752 for expenses paid on its behalf. In addition, at the end of the fiscal year, AIE - LA has a related party payable of $276 owed to AIE - WA."
201540829349300234,273792158,The Academy of Interactive Entertainment - Ltd,s,11475,"During the fiscal year ended June 30, 2014, AIE - WA received $11,475 from AIE - Australia to cover the cost of flight tickets from Seattle, WA and Lafayette, LA to Sydney, Australia. This expense was incurred by AIE - AUS, not AIE - WA."
201540999349301034,720642832,CONGREGATION OF SISTERS MARIANITES OF HOLY CROSS,C,225000
201540999349301034,720642832,CONGREGATION OF SISTERS MARIANITES OF HOLY CROSS,K,225000
201540919349300404,042620216,M GORMAN PSYCHOLOGICAL ASSOCIATES INC,R,55591,BOOK
201520839349300777,910565571,BENSON FAMILY FOUNDATION,C,477000,CASH CONTRIBUTION
201510829349300621,382080820,EMPRESA,E,812174,Y/E LOAN BALANCE
201510829349300621,382080820,SERCO INC,D,2102089,Y/E LOAN BALANCE
201510829349300621,382080820,CENTRAL STATES SER,JOBS FOR PROGRESS INC,D,246492,Y/E LOAN BALANCE
201510829349300621,382080820,SER SERVICES INC,E,102401,Y/E LOAN BALANCE
201510829349300621,382080820,CENTRAL STATES SER,E,3250000,REVOLVING LOAN CEILING
201510829349300621,382080820,CENTRAL STATES SER,JOBS FOR PROGRESS INC,O,2031780,TIME ALLOCATION
201510829349300621,382080820,SERCO INC,O,9624350,TIME ALLOCATION
201510829349300621,382080820,SER SERVICES INC,O,269883,TIME ALLOCATION
201510829349300621,382080820,EMPRESA,O,44737,TIME ALLOCATION
201540989349300024,410695524,Gustavus Adolphus College Pooled Life Income Fund,526180875,j,8257,Cash paid
201540989349300024,410695524,Gustavus Adolphus College Pooled Life Income Fund,526180875,k,430400,Cash paid
201530799349300438,344427951,URBANA UNIVERSITY FOUNDATION,C,72181,CASH VALUE
201510859349300331,135562314,PACE UNIVERSITY FUND LP,1B,111786601,BOOK
201510859349300331,135562314,PACE ENVIRONMENTAL LITIGATION CLINIC,1N,0,NONE
201510859349300331,135562314,JOHN JAY LEGAL SERVICES INC,1N,0,NONE
201530919349300233,850365964,INSTITUTE OF AMERICAN INDIAN ARTS TRUST,C,474438
201530919349300233,850365964,INSTITUTE OF AMERICAN INDIAN ARTS TRUST,E,1501952
201530919349300233,850365964,INSTITUTE OF AMERICAN INDIAN ARTS TRUST (LESS THAN 50K),M
201530919349300233,850365964,INSTITUTE OF AMERICAN INDIAN ARTS TRUST (LESS THAN 50K),N
201530919349300233,850365964,INSTITUTE OF AMERICAN INDIAN ARTS TRUST (LESS THAN 50K),O
201520839349300852,420707114,GRACELAND COLLEGE CENTER FOR PROFESSIONAL DEVELOPMENT AND LIFELONG LEARNING,C,1520000,CASH
201520839349300852,420707114,COMMUNITY OF CHRIST,C,264917,CASH
201520839349300852,420707114,COMMUNITY OF CHRIST,E,25739557,LOAN GUARANTEE
201520839349300852,420707114,COMMUNITY OF CHRIST,P,964134,CASH
201520839349300852,420707114,COMMUNITY OF CHRIST,S,50000,CASH
201540839349300414,560547498,SOUTHERN BENEDICTINE SOCIETY,K,2499888,FAIR MARKET VALUE
201540839349300414,560547498,SOUTHERN BENEDICTINE SOCIETY,P,45457,FAIR MARKET VALUE
201540839349300414,560547498,SOUTHERN BENEDICTINE SOCIETY,Q,608011,FAIR MARKET VALUE
201540839349300414,560547498,SOUTHERN BENEDICTINE SOCIETY,E,935900,OUTSTANDING BALANCE
201530869349300308,231585611,Mary Louise Curtis Bok Foundation,c,4336007,Endowment Draw
201520989349300612,042104229,PERPETUAL TRUSTS (2),C,55500,FMV
201520919349300232,340714818,FOUNDATION MARIA THRON-LEASE PAYMENTS,K,900130,FMV
201520919349300232,340714818,KARTAUSENBETRIEBSGMBH & CO NFG - PAYMENT FOR FOOD SERVICES,M,623909,FMV
201520919349300232,340714818,FOUNDATION MARIA THRON-SUPPORT PAYMENTS,M,1817197,FMV
201520869349300342,381358014,Genevieve U Gilmore Endowment For The Arts,PNC Bank,c,50918,Cash Grant
201520869349300342,381358014,Dorothy Hinkley Heyl Irrev Charitable Trust,FBO Kalamazoo College PNC,c,137588,Cash Grant
201520869349300342,381358014,L Lee Stryker Memorial Trust,Fifth Third Bank Trust Dept,c,37550,Cash Grant
201520869349300342,381358014,FW & Elsie Heyl Science Scholarship Fund PNC Bank,c,2139910,Cash Grant
201520869349300342,381358014,FW & Elsie Heyl Science Scholarship Fund PNC Bank,q,23000,Cash Payment
201520829349300727,272990527,Academy of Interactive Entertainment - WA,o,0,"AIE - WA provides AIE - LA with accounting, human resource, and other administrative services at no charge. These duties are typically performed by the Controller - US Operations, whose wages are paid for by AIE - WA."
201520829349300727,272990527,Academy of Interactive Entertainment - WA,p,35028,"During the year ended June 30, 2014, AIE - LA paid AIE - WA $34,752 for expenses paid on its behalf. In addition, at the end of the fiscal year, AIE - LA has a related party payable of $276 owed to AIE - WA, which is the remaining balance owed on a shared credit card."
201520829349300727,272990527,The Academy of Interactive Entertainment Ltd,c,119995,"During the year ended June 30, 2014, AIE - LA received contributions in the amount of $119,995 from AIE - Australia authorized by its shared Board of Directors, whom established the school as a nonprofit organization."
201520829349300727,272990527,The Academy of Interactive Entertainment Ltd,o,0,"For the duration of the fiscal year ended June 30, 2014, Jeff Lockhart - Head of School, Sydney, Australia performed duties as Acting Head of School for AIE - LA. No compensation was paid for these activities."
201520869349300737,410693979,MN Intercollegiate Nursing Consortium,o,73539,Cost
201520869349300737,410693979,MN Intercollegiate Nursing Consortium,p,82262,Cost
201520869349300737,410693979,Ella & Kaare Nygaard Foundation,c,653557,Cost
201520869349300737,410693979,Employer-Contribution VEBA Trust St Olaf,r,881155,Cost
201501059349300730,030179424,NORWICH UNIVERSITY APPLIED RESEARCH INSTITUTES,P,307743,CASH
201501059349300730,030179424,NORWICH UNIVERSITY APPLIED RESEARCH INSTITUTES,Q,221843,CASH
201501059349300730,030179424,CHARITABLE TRUST,R,298936,CASH
201511039349300316,741143128,St Mary's University Alumni Associations,C,741271,FMV
201511039349300316,741143128,Society of Mary of Marianist Province,C,410091,FMV
201541109349300314,560532144,GREENSBORO COLLEGE FOUNDATION,S,7070000,FMV
201501049349300005,160755807,NIAGARA UNIVERSITY ICE COMPLEX,S,83887,VALUE OF NET ASSETS RECEIVED
201501049349300005,160755807,NIAGARA UNIVERSITY ICE COMPLEX,K,324000,LEASE AGREEMENT
201501049349300005,160755807,NIAGARA UNIVERSITY ICE COMPLEX,J,64382,VALUE OF ICE TIME LEASED
201521009349300537,750800689,THE STADIUM CLUB INC,N,1000,COST
201521009349300537,750800689,ALL OTHER TRANSACTIONS MARKED YES
201521009349300537,750800689,ABOVE ARE WITH 501(C)(3)
201521009349300537,750800689,ORGANIZATIONS
201501039349300415,141338498,Spring Properties Inc (due to Siena),D,106915
201501039349300415,141338498,Spring Properties Inc (due from Siena),E,245681
201501049349301110,231352674,DELAWARE VALLEY EDUCATIONAL TELEVISION NETWORK,C,1237959,75% OF DVETN REVENUE
201531069349300623,270716971,HIGH TECH HIGH,m,60043,MGMT FEES
201531069349300623,270716971,HIGH TECH HIGH,o,492890,AGREEMENT
201531069349300623,270716971,HIGH TECH HIGH,p,2000,FACILITY FEES
201531069349300623,270716971,HIGH TECH HIGH FOUNDATION,c,100000,GRANT AWARD
201541059349301404,741109661,Incarnate Word High School,K,165000,Cash
201541059349301404,741109661,St Anthony Catholic High School,d,3200000,Cash
201541059349301404,741109661,Sisters of Charity of the Incarnate Word,K,188000,Cash
201541059349301404,741109661,Sisters of Charity of the Incarnate Word,r,167000,Cash
201541059349301404,741109661,St Anthony Catholic High School,k,125000,Cash
201511039349300821,741109633,GRETCHEN NORTHRUP FOUNDATION,c,2093437,SPENDING POLICY
201511039349300826,910916534,CORNISH FOUNDATION,C,141950,SCHOLARSHIPS AWARDED
201511049349301106,750827465,GCM GROSVENOR - TCU INVESTMENT FUND LP,B,4684185,2013 K-I
201511049349301106,750827465,GCM GROSVENOR - TCU INVESTMENT FUND LP,S,5393179,2013 K-1
201511049349301106,750827465,CASTLE CREEK TCU TARP SPECIAL SIT FUND LP,B,69576,2013 K-1
201511049349301106,750827465,CASTLE CREEK TCU TARP SPECIAL SIT FUND LP,S,5780947,2013 K-1
201511049349301106,750827465,CHARITABLE REMAINDER TRUSTS,S,523288,CASH
201511049349301106,750827465,LOVP I FEEDER LP,B,438623,FMV
201501049349300235,362167048,CHARITABLE REMAINDER TRUSTS (20),p,37749,ACTUAL COST
201511049349300521,042300472,BERKLEE VALENCIA SL,d,15588816,SEE PART VII
201511049349300521,042300472,BERKLEE VALENCIA SL,o,175694,SEE PART VII
201511049349300521,042300472,AMP UP NYC LLC,R,530166,FMV
201501039349300140,231352615,NORTH THIRTEENTH STREET INC,D,212540,LOAN BALANCE - FMV
201501039349300140,231352615,NORTH THIRTEENTH STREET INC,A,24000,FMV
201501039349300140,231352615,NORTH THIRTEENTH STREET INC,R,150000,FMV
201501039349300225,730555460,CHRISTIAN CHRONICLE INC,a,125624,Fiscal Activity
201501039349300225,730555460,CHRISTIAN CHRONICLE INC,k,35730,Fiscal Activity
201501039349300225,730555460,CHRISTIAN CHRONICLE INC,o,389190,Fiscal Activity
201501039349300225,730555460,Tealridge Manor Inc,o,25000,Estimated
201501039349300225,730555460,Tealridge Manor Inc,q,100000,Fiscal Activity
201501039349300305,581363100,THE ACADEMY AT KING,C,1680681,BOOK VALUE OF BUILDING
201501039349300305,581363100,THE ACADEMY AT KING,D,1500000,NOTE PAYABLE
201501119349300145,951921340,THE DESIGN ACCELERATOR INC,O,203892,FMV
201511129349300436,221508627,ST PETER'S COLLEGE REALTY HOLDING INC,"K, O,",526122,COST
201511039349301351,910236600,LAW SCHOOL FOUNDATION,Q,222943,FMV
201511039349301351,910236600,LAW SCHOOL FOUNDATION,L,468657,FMV
201511039349301351,910236600,IMMOBILIARE GONZAGA SRL,K,293625,FMV
201531039349300443,590624458,WVUM Inc,R,79890,See Part VII
201511209349301011,060662150,MICHAEL'S DAIRY INC,D,415689,OUTSTANDING RECEIVABLE BALANCE
201511209349301011,060662150,MICHAEL'S DAIRY INC,L,5443,FEES FOR SERVICES
201511269349301446,710236896,Harding Place,q,129540,Cost
201511269349301446,710236896,Harding Place,d,5118500,Cost
201511269349301446,710236896,Harding Place,j,92700,Cost
201511269349301446,710236896,Harding Place,n
201511269349301446,710236896,Charitable Remainder Unitrust (2),e,37200,Cost
