object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,DsrgrddEnttyNm_BsnssNmLn2Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclSttCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_PblcChrtySttsTxt,IdRltdTxExmptOrg_DrctCntrllngNACd,IdRltdTxExmptOrg_CntrlldOrgnztnInd
201520229349300902,131740285,Christian & Missionary Alliance EIN,8595 Explorer Dr,Colorado Springs,CO,80920,131623940,Ministry,CO,501c3,1,N/A,false
201530229349300623,271870108,ASPIRE PUBLIC SCHOOLS,1001 22ND AVENUE 100,OAKLAND,CA,94606,943311088,PUBLIC EDUCATION,CA,501(C)(3),LINE 2,N/A,0
201540209349300429,980426561,OU Properties (Bristol) Ltd,Walton Hall,Milton Keynes,Buckinghamshire,UK,MK7 6BT,ADV. OF EDUC.,UK,THE OU,true
201540209349300429,980426561,Open University Worldwide (USA) inc,Walton Hall,Milton Keynes,Buckinghamshire,UK,MK7 6AA,510381265,ADV. OF EDUC.,DE,501(c)(3),2,THE OU,true
201520169349300027,362216176,TRINITY INTERNATIONAL FOUNDATION,2065 HALF DAY ROAD,DEERFIELD,IL,60015,364224121,DORMANT,IL,501(C)(3),11B,TIU,true
201520239349300007,951716809,Santa Barbara & Ventura Colleges of Law,4475 Market Street,Ventura,CA,93003,952592468,Education,CA,501(c)(3),Line 2,TCS Education System,0
201520239349300007,951716809,The Chicago School - California Inc,617 West 7th Street,Los Angeles,CA,90017,900394713,Education,CA,501(c)(3),Line 2,TCS Education System,0
201520239349300007,951716809,The Chicago School of Professional Psychology,325 North Wells,Chicago,IL,60654,363005527,Education,IL,501(c)(3),Line 2,The Chicago School - California Inc,0
201520239349300007,951716809,TCS Education System,350 North Orleans Suite 1050,Chicago,IL,60654,270717860,Supporting Organization,IL,501(c)(3),"Line 11b, II",N/A,0
201520239349300007,951716809,The Chicago School - Washington DC Inc,901 15th Street NW,Washington,DC,20005,800477644,Education,DC,501(c)(3),Line 2,The Chicago School - California Inc,0
201520239349300007,951716809,The Chicago School of Professional Psychology Counseling Centers,1145 Gayley Avenue,Los Angeles,CA,90024,952556403,Education,CA,501(c)(3),Line 2,The Chicago School - California Inc,0
201520239349300007,951716809,TCS Education - Texas Inc,350 North Orleans Suite 1050,Chicago,IL,60654,364769956,Education,TX,501(c)(3),Line 2,TCS Education System,0
201520239349300007,951716809,Saybrook University,475 14th Street,Oakland,CA,94612,942155109,Education,CA,501(c)(3),Line 2,TCS Education System,0
201530299349300718,452459482,COLUMBUS COLLEGIATE ACADEMY,1469 E MAIN ST,COLUMBUS,OH,43205,208068507,EDUCATION,OH,170(b)(1)(A)(ii),501(c)(3),NA,false
201530299349300718,452459482,UNITED SCHOOLS NETWORK,1469 E MAIN ST,COLUMBUS,OH,43205,462265149,EDUCATION,OH,170(b)(1)(A)(ii),501(c)(3),NA,false
201500239349300505,800477644,The Chicago School - California Inc,617 W 7th Street,Los Angeles,CA,90017,900394713,Education,CA,501(c)(3),Line 2,TCS Education System,0
201500239349300505,800477644,The Chicago School of Professional Psychology,325 North Wells,Chicago,IL,60654,363005527,Education,IL,501(c)(3),Line 2,The Chicago School - California Inc,0
201500239349300505,800477644,The Chicago School of Professional Psychology Counseling Centers,1145 Gayley Avenue,Los Angeles,CA,90024,952556403,Education,CA,501(c)(3),Line 2,The Chicago School - California Inc,0
201500239349300505,800477644,Pacific Oaks Education Corporation,55 Eureka Street,Pasadena,CA,91103,951716809,Education,CA,501(c)(3),Line 2,TCS Education System,0
201500239349300505,800477644,Santa Barbara & Ventura Colleges of Law,4475 Market Street,Ventura,CA,93003,952592468,Education,CA,501(c)(3),Line 2,TCS Education System,0
201500239349300505,800477644,TCS Education System,350 North Orleans Suite 1050,Chicago,IL,60654,270717860,Supporting Organization,IL,501(c)(3),"Line 11a, I",N/A,0
201500239349300505,800477644,TCS Education - Texas Inc,350 North Orleans Suite 1050,Chicago,IL,60654,364769956,Education,TX,501(c)(3),Line 2,TCS Education System,0
201500239349300505,800477644,Saybrook University,475 14th Street,Oakland,CA,94612,942155109,Education,CA,501(c)(3),Line 2,TCS Education System,0
201520279349300217,440545280,INDEPENDENCE AVENUE DEV CO,1750 INDEPENDENCE AVENUE,KANSAS CITY,MO,64106,431848034,REAL ESTATE,MO,501(C)(3),11A,KCUMB,true
201500239349300105,952592468,The Chicago School of Professional Psychology,325 North Wells,Chicago,IL,60610,363005527,Education,IL,501(c)(3),Line 2,The Chicago School - California Inc,0
201500239349300105,952592468,TCS Education System,350 North Orleans Suite 1050,Chicago,IL,60654,270717860,Supporting Organization,IL,501(c)(3),"Line 11b, II",N/A,0
201500239349300105,952592468,The Chicago School - Washington DC Inc,901 15th Street NW,Washington,DC,20005,800477644,Education,DC,501(c)(3),Line 2,The Chicago School - California Inc,0
201500239349300105,952592468,The Chicago School of Professional Psychology Counseling Centers,1145 Gayley Avenue,Los Angeles,CA,90024,952556403,Education,CA,501(c)(3),Line 2,The Chicago School - California Inc,0
201500239349300105,952592468,The Chicago School - California Inc,617 West 7th Street,Los Angeles,CA,90017,900394713,Education,CA,501(c)(3),Line 2,TCS Education System,0
201500239349300105,952592468,Pacific Oaks Education Corporation,55 Eureka Street,Pasadena,CA,91103,951716809,Education,CA,501(c)(3),Line 2,TCS Education System,0
201500239349300105,952592468,Colleges of Law Legacy Corporation,1421 State Street,Santa Barbara,CA,93101,273495545,Public Charity,CA,501(c)(3),Line 9,N/A,0
201500239349300105,952592468,TCS Education - Texas Inc,350 North Orleans Suite 1050,Chicago,IL,60654,364769956,Education,TX,501(c)(3),Line 2,TCS Education System,0
201500239349300105,952592468,Saybrook University,475 14th Street,Oakland,CA,94612,942155109,Education,CA,501(c)(3),Line 2,TCS Education System,0
201500289349301350,042325504,CONFERENCE FOR MERCY HIGHER EDUCATION,8630 FENTON STREET,SILVER SPRING,MD,20910,431973007,FURTHERANCE OF CATHOLIC AND MERCY MISSION AMONG COLLEGES AND UNIVERSITIES,MD,501(C)(3),N/A,N/A,0
201520289349300407,941021164,FRESNO PACIFIC SERVICE CORPORATION,1717 SOUTH CHESTNUT AVE,FRESNO,CA,93702,770408387,CURRENTLY NO ASSETS OR ACTIVITY,CA,501(C)(3),LINE 7,0
201520289349300407,941021164,FRESNO PACIFIC UNIVERSITY FOUNDATION,1717 SOUTH CHESTNUT AVE,FRESNO,CA,93702,770139570,PROVIDING ASSISTANCE AND BENEFITS TO THE UNIVERSITY,CA,501(C)(3),LINE 11,0
201520289349300407,941021164,MBBS-US INC,1717 SOUTH CHESTNUT AVE,FRESNO,CA,93702,272515130,TO SUPPORT FRESNO PACIFIC UNIVERSITY - BIBICAL SEMINARY,CA,501(C)(3),LINE 11,0
201510239349300106,363005527,The Chicago School of Professional Psychology Counseling Centers,1145 Gayley Avenue,Los Angeles,CA,90024,952556403,Education,CA,501(c)(3),Line 2,The Chicago School - California Inc,0
201510239349300106,363005527,The Chicago School - California Inc,617 W 7th Street,Los Angeles,CA,90017,900394713,Education,CA,501(c)(3),Line 2,TCS Education System,0
201510239349300106,363005527,TCS Education System,350 N Orleans Suite 1050,Chicago,IL,60654,270717860,Supporting Organization,IL,501(c)(3),"Line 11b, II",N/A,0
201510239349300106,363005527,The Chicago School- Washington DC Inc,901 15th Street NW,Washington,DC,20005,800477644,Education,DC,501(c)(3),Line 2,The Chicago School - California Inc,0
201510239349300106,363005527,Pacific Oaks Education Corporation,55 Eureka Street,Pasadena,CA,91103,951716809,Education,CA,501(c)(3),Line 2,TCS Education System,0
201510239349300106,363005527,Santa Barbara & Ventura Colleges of Law,4475 Market Street,Ventura,CA,93003,952592468,Education,CA,501(c)(3),Line 2,TCS Education System,0
201510239349300106,363005527,TCS Education - Texas Inc,350 North Orleans Suite 1050,Chicago,IL,60654,364769956,Education,TX,501(c)(3),Line 2,TCS Education System,0
201510239349300106,363005527,Saybrook University,475 14th Street,Oakland,CA,94612,942155109,Education,CA,501(c)(3),Line 2,TCS Education System,0
201520369349300042,231608264,Sisters of Saint Basil the Great,710 Fox Chase Road,Jenkintown,PA,19046,232059812,RELIGIOUS COMMUNITY,PA,501(C)3,1,NA
201500349349300965,910473310,THE WHITWORTH FOUNDATION,300 W HAWTHORNE RD,SPOKANE,WA,99251,237232067,FUNDRAISING SUPPORT FOR WHITWORTH UNIVERSITY,WA,501(C)(3),11B,WHITWORTH UNIVERSITY,1
201500349349300965,910473310,EMPLOYER CONTRIBUTION VEBA TRUST WHITWORTH UNIVERSITY,300 W HAWTHORNE RD,SPOKANE,WA,99251,454667885,RETIREE MEDICAL BENEFITS,WA,501(C)(9),0
201500349349300965,910473310,EMPLOYEE CONTRIBUTION VEBA TRUST WHITWORTH UNIVERSITY,300 W HAWTHORNE RD,SPOKANE,WA,99251,454667994,RETIREE MEDICAL BENEFITS,WA,501(C)(9),0
201530369349300718,362181973,ROSALIND FRANKLIN UNIVERSITY HEALTH SYSTEM,3333 GREEN BAY ROAD,NORTH CHICAGO,IL,60064,770691998,HEALTH CARE,IL,501(C)(3),11 - Type I,RFUMS,true
201500339349300905,233069199,BUXMONT ACADEMY,PO BOX 283,PIPERSVILLE,PA,18947,232754354,PROVIDES ACADEMIC STUDIES FOR TROUBLED YOUTH,PA,501(C)(3),LINE 2,IIRP,0
201500339349300905,233069199,RESTORATIVE PRACTICES FOUNDATION,PO BOX 229,BETHLEHEM,PA,18016,203989329,SOLICITS FUNDS ON BEHALF OF IIRP,PA,501(C)(3),"LINE 11A, I",IIRP,0
201500339349300905,233069199,COMMUNITY SERVICE FOUNDATION,PO BOX 283,PIPERSVILLE,PA,18947,232041622,PROVIDES COUNSELING AND FOSTER CARE SERVICES FOR TROUBLED YOUTH,PA,501(C)(3),LINE 2,N/A,0
201500409349300225,510578495,YORK COLLEGE FOUNDATION,94-20 GUY R BREWER BLVD,JAMAICA,NY,11451,112137749,SUPT ACTIVITY,NY,YES,N/A,0
201500409349300225,510578495,YORK COLLEGE AUXILIARY ENTERPRISES,94-20 GUY R BREWER BLVD,JAMAICA,NY,11451,112716496,SUPT ACTIVITY,NY,YES,N/A,0
201500409349300225,510578495,YORK COLLEGE ASSOCIATION,94-20 GUY R BREWER BLVD,JAMAICA,NY,11451,133893536,EDUCATION,NY,YES,N/A,0
201500409349300225,510578495,YORK COLLEGE,94-20 GUY R BREWER BLVD,JAMAICA,NY,11451,112137749,EDUCATION,NY,YES,N/A,0
201540429349301964,010271210,NEW ENGLAND SCHOOL OF COMMUNICATIONS,ONE COLLEGE CIRCLE,BANGOR,ME,04401,EDUCATION,ME,501(C)(3),2,N/A,0
201530429349301023,440545271,International Chapter PEO Sisterhood,3700 Grand Avenue,Des Moines,IA,503122899,420453829,Promotes womens education,IA,501c(4),N/A,0
201510429349301836,043349703,HUSSON UNIVERSITY,ONE COLLEGE CIRCLE,BANGOR,ME,044012929,010271210,EDUCATION,ME,501 (C) 3,2,0
201530379349301253,470378777,Concordia Foundation Nebraska,800 North Columbia Ave,Seward,NE,68434,476034005,See Part VII,NE,501(c)3,509(a)(3) Type I,N/A,0
201500439349301035,042104258,Gordon College Foundation,255 Grapevine Road,Wenham,MA,01984,222610484,Advise on land use,MA,501(c)3,9,Gordon College,1
201530439349301828,150532239,St Lawrence University London Programme,81 Gower St,London,UK,WC1E6HJ,study abroad program for university students,UK,501(c)(3),2,St Lawrence University,0
201530439349301828,150532239,St Lawrence University Kenya Program,PO Box 43795-00100,"Karen, Nairobi",KE,study abroad program for university students,KE,501(c)(3),2,St Lawrence University,0
201500409349301010,233102135,Won Buddhism of Philadelphia,423 Abington Avenue,Glenside,PA,19038,232443526,BUDDHIST TEMPLE,PA,501c3,170(b)(1)(A)(i),No,false
201520429349300812,620484185,TUSCULUM TOMORROW TRUST,P O BOX 5100,GREENEVILLE,TN,37743,621159245,PROVIDES CHARITABLE GRANTS TO TUSCULUM COLLEGE,TN,501(C)(3),PF,TUSCULUM COLLEGE,0
201510419349301561,341226547,Sisters of St Francis Sylvania,6832 Convent Blvd,Sylvania,OH,43560,344450609,Religious,OH,501(c)(3),1,N/A,0
201510419349301561,341226547,Sylvania Franciscan Academy,5335 Silica Dr,Sylvania,OH,43560,611424339,Pre-K through 8th Grad Education,OH,501(c)(3),1,N/A,0
201510439349300711,390806263,School Sisters of St Francis,US Province,1515 South Layton Blvd,Milwaukee,WI,53215,390806266,Religious organization,WI,501(c)(3),N/A,N/A,0
201530419349300023,470376525,HASTINGS COLLEGE FOUNDATION,11422 MIRACLE HILLS DRIVE,OMAHA,NE,68154,510247972,FOUNDATION,NE,501(C)(3),11-TYPE 2,HASTINGS COL,true
201540409349301259,581438873,morehouse healthcare,1800 HOWELL MILL ROAD,atlanta,GA,30318,581627802,phy services,GA,501(c)(3),11 type iii,na,false
201500409349300870,640923875,MISSISSIPPI STATE UNIVERSITY,617 ALLEN HALL,MISSISSIPPI STATE,MS,39762,646000819,"SUPPORT OF RESEARCH, TECHNOLOGICAL DEVELOPMENT AND ECONOMIC GROWTH",MS,501,0
201510419349301001,820200906,College of Idaho 2nd Century Trust Fund B,2112 Cleveland Blvd,Caldwell,ID,83605,826069279,Trust,ID,501 c 3,11B,The College of Idaho,1
201510419349301001,820200906,College of Idaho 2nd Century Trust Fund A,2112 Cleveland Blvd,Caldwell,ID,83605,943115589,Trust,ID,501 c 3,11B,The College of Idaho,1
201510419349301001,820200906,Evelyn Muir Annuity Trust,7728 W Paloma St,Boise,ID,83704,820550395,Trust,ID,664(d)(1),N/A,0
201510419349301001,820200906,Nishitani Charitable Remainder Trust,2112 Cleveland Blvd,Caldwell,ID,83605,820523924,Trust,ID,664(d)(2),N/A,0
201510419349301001,820200906,Johnson Family Charitable Remainder Trust,2112 Cleveland Blvd,Caldwell,ID,83605,306192132,Trust,ID,664(d)(2),N/A,0
201500379349301315,530199507,GALLAUDET UNIVERSITY FOUNDATION,800 FLORIDA AVENUE NE,WASHINGTON,DC,200023695,461643010,SUPPORT ORG,DC,501(C)(3),11A,GALLAUDET,true
201500419349301300,540575812,Mennonite Education Agency,63846 County Road 35,Suite 1,Goshen,IN,46528,231583641,Management and promotion of educational programs for the Mennonite church.,IN,501(c)(3),2,N/A,0
201500419349301315,610445823,Asbury Foundation for Theological Education Inc,204 N Lexington Ave,Wilmore,KY,40390,611164593,Support Asbury Theological Seminary,KY,509(a)(3),Supporting Organizat,Asbury Theological Seminary
201500439349300100,951744369,Los Angeles Pacific University,901 E Alosta Avenue,Azusa,CA,91702,364682140,Online higher education,CA,501(c)(3),Line 2,Azusa Pacific University,1
201500439349300100,951744369,Christian Leadership Alliance,635 Camino De Los Mares,San Clemente,CA,92673,953451239,Empower christian leaders,CA,501(c)(3),Line 9,Azusa Pacific University,0
201500439349300100,951744369,API Education Foundation,366 Ridge Road,Overport,Durban,SF,Study abroad program,SF,0
201520409349301312,221912028,FELICIAN SISTERS OUR LADY OF HOPE PROVINCE,871 MERCER ROAD,BEAVER FALLS,PA,15010,271282473,CHURCH,PA,501(C)(3),LINE 1,N/A,0
201510459349300701,042152671,CONSORTIUM FOR INNOVATIVE LEGAL ED,875 SUMMIT AVENUE,ST PAUL,MN,55105,411884496,EDUCATION,DE,501(C)(3),11B,N/A,0
201530479349301843,570314408,PRESBYTERIAN COLLEGE FOUNDATION,PO BOX 975,CLINTON,SC,29325,571021640,HOLD AND MANAGE PLANNED GIFTS FOR THE BENEFIT OF THE COLLEGE,SC,501(C)(3),"LINE 11B, II",N/A,0
201530479349301843,570314408,PRESBYTERIAN REAL ESTATE FOUNDATION,PO BOX 975,CLINTON,SC,29325,571021641,HOLD AND MANAGE REAL ESTATE GIFTS FOR THE BENEFIT OF THE COLLEGE,SC,501(C)(3),"LINE 11B, II",N/A,0
201530479349301933,351148835,Brothers of Holy Cross Inc,54515 State Road 933 North,Notre Dame,IN,46556,350868938,Roman Catholic religious congregation,IN,501(c)(3),Religious Order,N/A
201510479349301421,941156617,BRONCO BENCH FOUNDATION,SANTA CLARA UNIVERSITY,SANTA CLARA,CA,95053,946121957,FUNDRAISING,CA,501(C)(3),"LINE 11B, II",PRESIDENT-BOARD OF TRUSTEE SANTA CLARA COLLEGE,1
201510479349301421,941156617,JESUIT SCHOOL OF THEOLOGY OF SANTA CLARA,1735 LE ROY AVE,BERKELEY,CA,94709,941156462,EDUCATION,CA,501(C)(3),LINE 1,PRESIDENT-BOARD OF TRUSTEE SANTA CLARA COLLEGE,1
201540449349302909,480547846,SISTERS OF CHARITY OF LEAVENWORTH,4200 S 4TH STREET,LEAVENWORTH,KS,66048,480547878,RELIGION,KS,501(C)(3),1,NA,false
201510449349301416,237367633,SAN JOAQUIN DELTA COMMUNITY COLLEGE DISTRICT,5151 PACIFIC AVENUE,STOCKTON,CA,95207,941044400,SCHOOL DISTRICT,CA,501(C)(1),N/A,NA,false
201540449349301184,750827409,POUCH CORPORATION,900 N GRAND,SHERMAN,TX,75090,751627120,PRIVATE CL,TX,501C7,AUSTIN COL,false
201500449349301925,237275328,BIG BEND COMMUNITY COLLEGE,7662 CHANUTE STEET NE,MOSES LAKE,WA,98837,910826741,EDUCATION,WA,STATE AGENCY,LINE 2,0
201520479349300107,570933257,CLEMSON UNIVERSITY,108 PERIMETER RD,CLEMSON,SC,29634,576000254,RESEARCH UNIVERSITY,SC,IRC 115,N/A,0
201520479349300107,570933257,CLEMSON UNIVERSITY FOUNDATION,PO BOX 1889,CLEMSON,SC,296331889,570426335,SUPPORT MISSIONS OF CU,SC,IRC 501(C)(3),LINE 5,N/A,0
201530489349302063,630328640,Ninth Episcopal District AME Church,1040 19th Street North,Birmingham,AL,35202,364643253,CHURCH,AL,501 (3),Religious,false
201530489349302068,310971599,CHURCHES OF CHRIST IN CHRISTIAN UNION,1553 LANCASTER PIKE,CIRCLEVILLE,OH,45601,314443130,PROVIDES SPIRITUAL AND FINANCIAL SUPPORT TO UNIVERSITY,OH,501(C)(3),170(B)(1)(A)(I),0
201500449349301160,160743126,Northeastern Seminary,2265 Westside Drive,Rochester,NY,14624,161554414,Seminary-graduate course programs in Divinity,NY,501(c)(3),2,N/A,0
201500449349301160,160743126,Housing Development Foundation Inc,2301 Westside Drive,Rochester,NY,14624,161583317,Housing for college students,NY,501(c)(3),9,N/A,0
201540449349301429,410747165,EVANGELICAL LUTHERAN SYNOD,6 BROWNS COURT,MANKATO,MN,56001,237181739,RELIGIOUS NOT-FOR-PROFIT,MN,501(C)(3),LINE 1,N/A,0
201520569349300107,202394946,Puritan Reformed Theological Seminary,2965 Leonard NE,Grand Rapids,MI,49525,202394341,TRAINING MINISTERS,MI,170(b)(1)(A)(ii),2,NA,false
201510449349301651,431408945,STATE FAIR COMMUNITY COLLEGE,3201 WEST 16TH STREET,SEDALIA,MO,65301,430899766,COMMUNITY COLLEGE,MO,501(C)(3),2,N/A,0
201510449349301651,431408945,J HIGDON POTTER EDUCATIONAL FOUNDATION INC,3201 WEST 16TH STREET,SEDALIA,MO,65301,431320429,SUPPORT & ASSIST COMMUNITY COLLEGE,MO,501(C)(3),5,N/A,0
201520449349300407,231433899,GENERAL CHURCH OF THE NEW JERUSALEM,1120 CATHEDRAL ROAD,BRYN ATHYN,PA,19009,231445615,"SHARED EMPLOYEES AND SERVICES, SPLIT CONTRIBUTIONS",PA,501(C)(3),170(B)(1)(A)(I),N/A,0
201510519349300311,480543736,ASSOCIATED COLLEGES OF CENTRAL KANS,210 S MAIN,MCPHERSON,KS,67460,486127349,ED SUPPORT,KS,501C3,11A,N/A,false
201520489349300717,860711495,Bible Education Legacy Fund,4222 East Thomas Road 400,Phoenix,AZ,85018,208667680,"Supporting organization for Phoenix Seminary, Inc.",AZ,501(c)(3),11a,Phoenix Seminary Inc,false
201540489349301744,943153995,BUTTE-GLENN COMMUNITY COLLEGE DISTRICT,3536 BUTTE CAMPUS DRIVE,OROVILLE,CA,95965,941637174,EDUCATION,CA,115(1),NA,false
201500559349300115,570967350,university of south carolina,208 osborne admin,columbia,SC,29208,576001153,education,SC,501(C)(3),6,NA,false
201500559349300115,570967350,MEDICAL UNIVERSITY OF SOUTH CAROLINA,18 BEE STREET,CHARLESTON,SC,29425,576007222,EDUCATION,SC,501(C)(3),6,NA,false
201500559349300115,570967350,CLEMSON UNIVERSITY,SIKES HALL,CLEMSON,SC,29634,576000254,EDUCATION,SC,501(C)(3),6,NA,false
201500559349300115,570967350,GREENVILLE HOSPITAL SYSTEM,701 GROVE ROAD,GREENVILLE,SC,29605,576007863,HEALTHCARE,SC,501(C)(3),3,NA,false
201500559349300115,570967350,PALMETTO HEALTH,293 GREYSTONE BLVD,COLUMBIA,SC,29210,582296052,HEALTHCARE,SC,501(C)(3),3,NA,false
201500559349300115,570967350,SPARTANBURG REGIONAL HEALTHCARE,101 E WOOD STREET,SPARTANBURG,SC,29303,576000934,HEALTHCARE,SC,501(C)(3),6,NA,false
201500559349300115,570967350,HEALTH SCIENCES SOUTH CAROLINA,1320 MAIN STREET,COLUMBIA,SC,29201,202849804,support org,SC,501(C)(3),11A,NA,false
201500559349300115,570967350,south carolina institute medicine & Heal,1301 Gervais Street suite 300,columbia,SC,29201,320350642,education,SC,501(C)(3),11A,na,false
201500559349300115,570967350,Anmed Health,800 N Fant St,Anderson,SC,29621,570359174,healthcare,SC,501(C)(3),6,NA,false
201500559349300115,570967350,MCLEOD HEALTH,1555 E Cheves St,Florence,SC,29501,570370242,healthcare,SC,501(c)(3),6,NA,false
201500559349300115,570967350,Self Regional Healthcare,1325 Spring St,Greenwood,SC,29646,570331865,healthcare,SC,501(c)(3),6,NA,false
201540579349300229,730774245,Free Will Baptist Foundation,5233 Mt View Rd,Antioch,TN,37013,Planned giving arm of Free Will Baptist Denomination,TN,501(c)(3),Religious Org,N/A,false
201540579349300229,730774245,Saline Association,3890 Highway 145 S,Harrisburg,IL,62946,Spreading Christ's Love,IL,501(c)(3),Religious Org,N/A,false
201530549349300703,160759798,Daemen College Physical Therapy Inc,4380 Main Street,Amherst,NY,14226,462438676,Physical therapy clinic,NY,501(c)(3),9,N/A,0
201540479349300419,560530242,COOPERATING RALEIGH COLLEGES,PO BOX 120,RALEIGH,NC,27607,237158371,SUPPORT MEMBER INSTITUTIONS,NC,501(C)(3),"LINE 11A, I",N/A,0
201510559349300331,470724387,NEBRASKA METHODIST HOSPITAL,8511 W DODGE ROAD,OMAHA,NE,68114,470376604,LICENSED HOSPITAL,NE,501(C)(3),L3,NEBRASKA METHODIST HEALTH SYSTEM INC,0
201510559349300331,470724387,NEBRASKA METHODIST HEALTH SYSTEM INC,8511 W DODGE ROAD,OMAHA,NE,68114,470639839,ADMINISTRATIVE SUPPORT,NE,501(C)(3),L11: I,N/A,0
201510559349300331,470724387,NEBRASKA METHODIST HEALTH SYSTEM SELF INSURANCE TRUST,8511 W DODGE ROAD,OMAHA,NE,68114,363699672,INSURANCE,NE,501(C)(3),L11: III-FI,NEBRASKA METHODIST HEALTH SYSTEM INC,0
201510559349300331,470724387,REAL ESTATE HOLDINGS INC,8511 W DODGE ROAD,OMAHA,NE,68114,470649790,PROPERTY MANAGEMENT,NE,501(C)(2),NEBRASKA METHODIST HEALTH SYSTEM INC,0
201510559349300331,470724387,JENNIE EDMUNDSON MEMORIAL HOSPITAL,933 E PIERCE STREET,COUNCIL BLUFFS,IA,51503,420680355,LICENSED HOSPITAL,IA,501(C)(3),L3,NEBRASKA METHODIST HEALTH SYSTEM INC,0
201510559349300331,470724387,JENNIE EDMUNDSON MEMORIAL HOSPITAL FOUNDATION,933 E PIERCE STREET,COUNCIL BLUFFS,IA,51503,421439454,SUPPORT OF JENNIE EDMUNDSON MEMORIAL HOSPITAL,IA,501(C)(3),L7,JENNIE EDMUNDSON MEMORIAL HOSPITAL,0
201510559349300331,470724387,NEBRASKA METHODIST HOSPITAL FOUNDATION,8511 W DODGE ROAD,OMAHA,NE,68114,470595345,SUPPORT OF NEBRASKA METHODIST HOSPITAL & METHODIST HEALTH SYSTEM AFFILIATES,NE,501(C)(3),L7,NEBRASKA METHODIST HEALTH SYSTEM INC,0
201510559349300331,470724387,PHYSICIANS CLINIC INC,8511 W DODGE ROAD,OMAHA,NE,68114,470687317,CLINICAL HEALTH CARE,NE,501(C)(3),L9,NEBRASKA METHODIST HEALTH SYSTEM INC,0
201520479349300827,550683361,Marshall University,One John Marshall Dr,Huntington,WV,25755,556000789,Higher Education,WV,115,N/A
