object_id,ein,BsnssNmLn1Txt,EIN,OrgnztnCd,GvrnngDcmntLstdInd,SpprtAmt,OthrSpprtAmt
201733189349308343,201612906,LONGWOOD UNIVERSITY,546001788,6,true,0,0
201703179349302860,550777066,ALDERSON BROADDUS UNIVERSITY,550357072,2,1,204958,0
201703179349302860,550777066,BETHANY COLLEGE,550356985,2,1,248455,0
201703179349302860,550777066,DAVIS & ELKINS COLLEGE,550357021,2,1,192700,0
201703179349302860,550777066,EMORY & HENRY COLLEGE,540505892,2,1,193895,0
201703179349302860,550777066,UNIVERSITY CHARLESTON,550357039,2,1,398491,0
201703179349302860,550777066,WV WESLEYAN COLLEGE,550357056,2,1,293745,0
201703179349302860,550777066,TUSCULUM COLLEGE,620484185,2,1,453983,0
201703179349302860,550777066,WILLIAM PEACE UNIVERSITY,560529988,2,1,351373,0
201743059349200829,522247526,SALISBURY UNIVERSITY FOUNDATION INC,521127396,7,1,0,0
201703129349302310,364500805,CENTRAL MICHIGAN UNIVERSITY,CENTRAL MICHIGAN UNIVERSITY,364500805,6,true,518652,0
201703189349301430,541863192,CHRISTOPHER NEWPORT UNIVERSITY,540701501,2,1,1698341,0
201703149349301450,541854399,VIRGINIA COMMONWEALTH UNIVERSITY,546001758,6,1,4283801,0
201743199349301919,820538478,COMM COLLEGE OF BALTIMORE CO,521977456,5,false,25000,0
201743199349301919,820538478,GOUCHER COLLEGE,520591613,5,false,28500,0
201743199349301919,820538478,JOHNS HOPKINS UNIVERSITY,520595110,5,false,28500,0
201743199349301919,820538478,LOYOLA UNIVERSITY MARYLAND,520591623,5,false,28500,0
201743199349301919,820538478,MCDANIEL COLLEGE,520591694,5,false,0,0
201743199349301919,820538478,MD INSTITUTECOLLEGE OF ART,520591661,5,false,28500,0
201743199349301919,820538478,MORGAN STATE UNIVERSITY,526002033,5,false,28500,0
201743199349301919,820538478,NOTRE DAME OF MARYLAND UNIVERSITY,520591641,5,false,28000,0
201743199349301919,820538478,STEVENSON UNIVERSITY,520705392,5,false,28500,0
201743199349301919,820538478,TOWSON UNIVERSITY,526002033,5,false,25000,0
201743199349301919,820538478,UNIVERSITY OF BALTIMORE,526002033,5,false,28500,0
201743199349301919,820538478,UNIVERSITY OF MD BALTIMORE,526002033,5,false,31500,0
201743199349301919,820538478,UMBC,526002033,5,false,28500,0
201743199349301919,820538478,COPPIN STATE UNIVERSITY,526002033,5,false,25000,0
201733399349300733,760765625,KANSAS STATE UNIVERSITY,480771751,6,0,634,0
201810269349300246,134356799,FLORIDA STATE UNIVERSITY,591961248,5,true,730607,0
201820439349300727,202394946,Puritan Refd Theological Semin,202394341,2,true,43733,0
201743129349302804,980150041,METROPOLITAN ANDREY SHEPTYTSKY INST ST PAUL UNIV OTTAWA ONTARIO CANADA,000000000,2,1,333237,0
201840089349200619,952492344,University of California SB,956006145,5,false,0,0
201701739349301200,952988463,CU-KC,446000294,2,true,513044,0
201800329349300120,271870108,ASPIRE PUBLIC SCHOOLS,943311088,2,1,0,0
201830189349300508,264468758,UNIVERSITY PLAZA REHABILITATION AND NURSING CENTER INC,300541840,10,true,0,0
201830239349300723,237050293,KIRKWOOD COMMUNITY COLLEGE,420924685,2,1,0,3232565
201800859349300110,237133739,City of Arlington Texas,756004503,6,1,17999338,0
201840259349300034,593086453,UNIVERSITY OF CENTRAL FLORIDA,592924021,5,1,10983333,0
201820659349200722,202928582,SANTA FE COMMUNITY COLLEGE,850311615,6,1,0,0
201830479349300103,550788917,EAST TENNESSEE STATE UNIVERSITY,626021046,5,true,269917,0
201810679349300921,201415351,NEW MEXICO INSTITUTE OF MINING & TECHNOLOGY,856000411,2,1,0,0
201830999349300913,113682703,EMMANUEL COLLEGE,042105769,2,1,0,0
201830999349300913,113682703,MASS COLLEGE OF ART & DESIGN,046002284,2,1,0,0
201830999349300913,113682703,MASS COLLEGE OF PHARMACY & HEALTH SCIENCES,042104700,2,1,0,0
201830999349300913,113682703,SIMMONS COLLEGE,042103629,2,1,0,0
201830999349300913,113682703,WENTWORTH INST OF TECHNOLOGY,041958460,2,1,0,0
201830999349300913,113682703,WHEELOCK COLLEGE,042103639,2,1,0,0
201840539349300509,800957275,COE COLLEGE,420686467,2,1,224038,0
201830899349300118,570967350,UNIVERSITY OF SOUTH CAROLINA,576001153,2,true,149379,0
201820679349300337,562244952,CENTRAL PIEDMONT COMMUNITY COLLEGE,560797174,6,1,209215,0
201820729349301067,452543410,College Track,943279613,7,true,16457,0
201800869349200405,811308809,CALIFORNIA COLLEGE OF THE ARTS,941156485,2,1,0,0
201810689349301256,364682140,Azusa Pacific University,951744369,2,1,0,0
201800729349301520,261999384,PURDUE RESEARCH FOUNDATION,351052049,7,true,0,0
201800729349301520,261999384,PURDUE UNIVERSITY,356002041,6,true,0,0
201840749349301659,202951275,BAYLOR COLLEGE OF MEDICINE,741613878,2,true,8623967,0
201840239349300919,330291523,Loma Linda University,951816009,1,false,0,0
201801299349301020,381870664,COVENANT HEALTHCARE,COVENANT HEALTHCARE,383369443,3,true,0,0
201801299349301020,381870664,ST MARY'S MEDICAL CENTER,ST MARY'S MEDICAL CENTER,380997730,3,true,0,0
201801299349301020,381870664,CENTRAL HEALTH ADVANCEMENT SOLUTIONS,CENTRAL HEALTH ADVANCEMENT SOLUTIONS,453862232,5,true,0,0
201841359349308734,550713410,GLENNVILLE STATE COLLEGE,556000779,2,1,0,0
201811159349300746,331127376,UNCC,560791228,2,1,307,0
201841359349309909,570705675,UNIVERSITY OF SOUTH CAROLINA,576001153,6,1,217520,0
201841359349306234,460224603,YANKTON COLLEGE,YANKTON COLLEGE,460224603,2,true,147918,0
201841149349300829,320152376,Pitzer College,952261113,2,1,0,0
201800459349301800,061256949,UNIVERSITY OF HARTFORD,060731360,5,true,530065,0
201821039349200337,571021641,Presbyterian College,570314408,2,1,0,0
201821059349300117,570933257,Clemson University,576000254,6,1,0,0
201821059349300117,570933257,Clemson University Foundation,570426335,5,1,2826767,0
201831179349300428,208096718,lutheran theological,231365169,1,1,1407671,0
201801349349202990,341568219,OBERLIN COLLEGE,340714363,2,1,0,0
201801349349306410,800151379,FLORIDA INTERNATIONAL UNIVERSITY,650177616,2,1,2442982,0
201801349349306710,200118161,FRANCIS MARION UNIVERSITY,FRANCIS MARION UNIVERSITY,570522624,6,true,707873,0
201831789349300113,952988463,CU-KC,446000294,2,true,834216,0
201822019349300547,900790361,EMORY UNIVERSITY,580566256,2,true,117473011,0
201801359349307510,262258318,UNIVERSITY OF LOUISVILLE FOUNDATION INC,237078461,5,1,0,0
201831359349204413,166073701,ROCHESTER INSTITUTE OF TECHNOLOGY,160743140,2,true,537,0
201801359349303955,311146505,UNIVERSITY OF KENTUCKY,616001218,6,true,385429,0
201811319349304911,237126805,University of New Mexico,856000642,6,1,98900,2635826
201831349349307393,636053517,TUSKEGEE UNIVERSITY,630288878,2,1,0,0
201811349349306016,541666531,VIRGINIA COMMONWEALTH UNIVERSITY,546001758,6,1,30000,0
201811319349303886,810703551,goodwin college inc,061627882,2,1,0,0
201831329349200903,363831687,GARRETT EVANGELICAL,362167085,9,true,2000,0
201831329349200903,363831687,NORTH PARK THEOLOGICAL SEMINAR,361557840,9,true,2000,0
201831329349200903,363831687,UNIV ST MARY OF THE LAKE,362171077,9,true,2000,0
201831329349200903,363831687,TRINITY EVANGELICAL DIVINITY,362216176,9,true,2000,0
201831349349305883,721304948,LSU HEALTH SCIENCES CENTER - NEW ORLEANS,726087770,6,1,80506264,0
201821919349301182,464071746,STANFORD HEALTH CARE,946174066,3,true,0,0
201832119349300248,541744996,OLD DOMINION UNIVERSITY,546000884,6,1,0,60000
201821949349300022,900790361,EMORY UNIVERSITY,580566256,2,true,117473011,0
201831839349301158,264359927,KYUSHU UNIVERSITY,JAPANESE UNIVERSITY,981083876,2,true,110575,0
201811359349303956,470991892,WILMINGTON COLLEGE,310537514,2,true,0,0
201801359349308900,270869586,GREEN DOT PUBLIC SCHOOLS,954679811,2,1,96375,151892
201801359349308900,270869586,ASPIRE PUBLIC SCHOOLS,943311088,2,1,23500,37037
201801359349308900,270869586,ALLIANCE FOR COLLEGE-READY PUBLIC SCHOOLS,954779029,2,1,1000,1576
201801359349308900,270869586,PARTNERSHIPS TO UPLIFT COMMUNITIES,743102820,2,1,90000,141845
201801359349308900,270869586,DSST PUBLIC SCHOOLS,841602733,2,1,60255,94918
201801359349308900,270869586,KIPP FOUNDATION,943362724,2,1,50000,78803
201801359349308900,270869586,MASTERY CHARTER SCHOOLS,205593485,2,1,99825,157329
201801359349308900,270869586,STRIVE PREPARATORY SCHOOLS,202562193,2,1,46530,73334
201801359349308900,270869586,THE NOBLE NETWORK OF CHARTER SCHOOLS,364241970,2,1,50000,78803
201811349349301926,201304472,UNIVERSITY OF TOLEDO,346401483,5,1,26358701,0
201802759349300335,364500805,CENTRAL MICHIGAN UNIVERSITY,CENTRAL MICHIGAN UNIVERSITY,364500805,6,true,513999,0
201822829349301022,330291523,Loma Linda University,951816009,1,false,0,0
201841319349303079,550665758,WEST VIRGINIA UNIVERSITY,556000842,5,1,137212990,0
201842569349300944,237008276,University of California San Diego,956006144,5,1,0,0
201833029349301883,486106237,KANSAS STATE UNIVERSITY,480771751,5,1,2102957,0
201831349349307013,264360361,university circle incorporated,340823464,10,1,75000,0
201813119349300216,391896366,UNIVERSITY OF NORTHERN IOWA FOUNDATION,426058591,5,true,0,0
201823119349301532,541863192,CHRISTOPHER NEWPORT UNIVERSITY,540701501,2,1,1938250,0
201822669349200302,363831687,GARRETT EVANGELICAL,362167085,9,true,2000,0
201822669349200302,363831687,NORTH PARK THEOLOGICAL SEMINAR,361557840,9,true,2000,0
201822669349200302,363831687,UNIV ST MARY OF THE LAKE,362171077,9,true,2000,0
201822669349200302,363831687,TRINITY EVANGELICAL DIVINITY,362216176,9,true,2000,0
201822559349300992,640902475,UNIVERSITY OF SOUTHERN MISSISSIPPI,646000818,2,1,977417,0
201803099349300865,516017306,UNIVERSITY OF DELAWARE,516000297,2,1,540000,0
