object_id,ein,BsnssNmLn1Txt,EIN,OrgnztnCd,GvrnngDcmntLstdInd,SpprtAmt,OthrSpprtAmt
201641379349309224,454808258,WEST VALLEY MISSION COMM COLLEGE,770268786,5,true,0,0
201621379349201867,166073701,ROCHESTER INSTITUTE OF TECHNOLOGY,160743140,2,true,752,0
201631379349204208,363447685,NEBRASKA CHRISTIAN COLLEGE,470489031,6,1,0,0
201611349349203011,341568219,OBERLIN COLLEGE,340714363,2,true,0,0
201600469349301560,911838771,Metropolitan Community College,470557228,6,1,0,0
201621349349307192,320152376,Pitzer College,952261113,2,1,0,0
201611249349300841,010802914,Cal State UnivChannel Islands,912153805,5,false,0,0
201621279349301077,721304948,LSU HEALTH SCIENCES CENTER,726087770,6,1,57668818,0
201641349349305954,202951275,BAYLOR COLLEGE OF MEDICINE,741613878,2,true,10770768,0
201620759349300747,640902475,UNIVERSITY OF SOUTHERN MISSISSIPPI,646000818,2,1,74065,0
201611409349300446,942514843,UNIVERSITY OF SOUTH DAKOTA,UNIVERSITY OF SOUTH DAKOTA,466000364,2,true,15000,0
201621829349300967,237133739,City of Arlington Texas,756004503,6,1,7015569,0
201621829349300967,237133739,City of Denton Texas,756000514,6,1,7015569,0
201631959349300428,486106237,KANSAS STATE UNIVERSITY,480771751,5,1,1630061,0
201641829349300524,952988463,CU-KC,446000294,2,true,0,0
201642019349300634,367468174,B'ham Southern College,630288811,2,true,85718,0
201602249349301645,541744996,OLD DOMINION UNIVERSITY,546000884,6,1,0,60000
201631979349300888,900790361,EMORY UNIVERSITY,580566256,2,true,43078898,0
201621359349300647,264359927,KYUSHU UNIVERSITY,981083876,2,true,108914,0
