object_id,ein,Dsc,BsnssCd,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
202020699349301007,042111203,Energy incentives/grants,900099,241145,241145,0,0
202020699349301007,042111203,Workers Comp incentives/rebates,900099,128605,128605,0,0
201933269349301003,930386890,RENTS,189190,189190
202020639349301012,231627436,BOOKSTORE,323111,34414,0,0,34414
202020639349301012,231627436,VENDING FEES,900099,5411,0,0,5411
202020639349301012,231627436,ALL OTHER,900099,102865,0,0,102865
201942949349301614,640579585,LIFE INSURANCE PROCEEDS,900099,500000,500000
202042249349300309,980391928,OTHER,525990,8047099,8047099
202042249349300309,980391928,ORDINARY INCOME OF EQUITY CORPS,900003,7085583,7085583
202042249349300309,980391928,INVESTEES,900003,1759334,1759334
202001149349301525,951641455,MISCELLANEOUS INCOME,611710,396575,396575
202001149349301525,951641455,INSURANCE PROCEEDS,524298,300000,300000
202001149349301525,951641455,ADMIN RECOVERY,611710,193780,193780
201933369349300203,160909446,BOOKSTORE COMMISSIONS,561439,31772,31772
201933369349300203,160909446,MISCELLANEOUS,611710,24414,24414
201933369349300203,160909446,TRAINING FEES,611710,7160,7160
202011969349301031,936002614,MISCELLANEOUS INCOME,611710,50115,50115
201902949349301660,237456795,MISC. INCOME,900099,29690,29690
202040949349300014,560556753,MISCELLANEOUS,611710,193934,193934
202040229349300214,363157451,OTHER INCOME,900099,1006,1006
202000379349300105,131624158,Other,900099,1744562,1744562
202000379349300105,131624158,Reimbursement of Costs,900099,603017,603017
202000379349300105,131624158,Mortgage Interest,900099,332736,332736
201923199349304272,581494136,MISCELLANEOUS,32413,32413
201923199349304272,581494136,DISTRIBUTION FROM PARTNERSHIP,16650,16650
201913119349301786,237050293,MISCELANEOUS,713990,1515,1515
202030509349301018,942515428,PRINT SHOP REVENUE,561439,2068,2068
202030509349301018,942515428,SUNDRY INCOME,900099,-3102,-3102
202021399349300237,540573801,SUMMER CAMPS,721000,490978,490978
202021399349300237,540573801,BOOKSTORE,451211,33353,33353
201903399349301320,460320561,UNREALIZED GAINS/LOSSE,900099,-195375,-195375
201943199349319864,942933165,SETTLEMENT,900099,141899,141899
201943199349319864,942933165,WRITE OFFS,900099,137768,137768
201943199349319864,942933165,REFUNDS,900099,75970,75970
202021489349300987,420703280,K-1 PARTNERSHIP,900099,27190,27190
202010729349300726,840402707,OTHER MISCELLANEOUS REVENUE,189582,189582
202041419349301764,941156566,SWIMMING POOL,713940,483463,214066,269397
202041419349301764,941156566,Vehicle Parking Permits,900099,65145,65145
202041419349301764,941156566,IP Addresses sold,275500,275500
202031369349303828,020274509,BAD DEBT RECOVERY,611710,2396940,2396940
202031369349303828,020274509,STUDENT INSURANCE,611710,954865,954865
202031369349303828,020274509,PERKINS REVENUE & CLOSEOUTS,611710,123804,123804
202040839349300359,410694747,OTHER REVENUE,900099,2594045,2594045
202040839349300359,410694747,INSURANCE RECOVERIES,900099,1241879,1241879
202040839349300359,410694747,WIND TURBINE,221000,129118,129118
202041359349301949,591023117,Community cultural affairs,900099,465841,465841
202041359349301949,591023117,Contract revenue,900099,310000,310000
202041359349301949,591023117,Digital Media Arts College Copy Center Revenue,900099,150697,150697
202011919349301236,131624067,VENDING MACHINE,900099,17502,17502
202011919349301236,131624067,MISCELLANEOUS REVENUE,900099,180792,180792
202041979349301854,210634501,Other Revenue,211110,33805485,12954000,20851485
202041979349301854,210634501,Payments from affiliates,525990,66995813,66995813
202041979349307089,370661219,Instructional Camps,611699,199536,199536,0,0
202041979349307089,370661219,Athletic & Performing Arts Ticket Sales,611699,144286,144286,0,0
202041979349307089,370661219,NCAA Distribution,611699,48637,48637,0,0
202010499349300046,381359083,PE CENTER USER FEES,713940,158694,158694
201913199349319751,541954969,OTHER,900099,1667,1667
202001369349301620,330413730,OTHER INCOME,611600,107816,107816
202001369349301620,330413730,HEALTH FOOD STORE AND SECURITY SERVICES,445200,547714,547714
202021409349300347,362181973,Compound Testing - Lab,621500,1029384,1029384
202021409349300347,362181973,Transcript and registration fees,900099,54367,54367
202021409349300347,362181973,Book Store sales,900099,158992,158992
202022309349302522,464588696,MISSOURI TIMELY FILING DISCOUNT,900099,446,446
202030159349300018,420698196,Athletic Camps,713940,56389,56389,0,0
202030159349300018,420698196,Other Revenues,900099,5549,5549,0,0
201903179349302475,160743126,OTHER REVENUE,611710,476059,476059
201903179349302475,160743126,REIMBURSEMENTS,611710,1302578,1302578
201923199349305957,231352008,Professional Recertifi,611310,1289392,1289392
201923199349305957,231352008,Release of deferred re,611310,202408,202408
201923199349305957,231352008,CE courses & tapes,611310,137580,137580
201913129349302851,541863192,WESTMORELAND MARINA,713990,81273,81273
201913129349302851,541863192,MISCELLANEOUS INCOME,900099,1433,1433
202020179349301217,650621012,OTHER INCOME,900099,31918,31918
202011959349303621,462470807,MISCELLANEOUS,3935,3935
201943189349306574,463683453,Forgiven Debt,900099,4459,4459
202021959349303612,050258810,SOPHOMORE INTERNATIONAL EXPERIENCE,900099,783000,783000
202021959349303612,050258810,LAPTOP PROGRAM,900099,65570,65570
202021959349303612,050258810,CHINA PROGRAM,900099,151740,151740
202021329349303062,113135077,INSURANCE INDEMNITY,900099,35226,35226,0,0
202001949349300600,610444763,OTHER REVENUE,611310,851031,851031
202020289349301607,596046500,INSURANCE RECOVERY,57915,57915
202021769349301407,920170234,APPLICATION & QUALIFICATI,28197,28197
202021769349301407,920170234,REGISTRATION FEES,10461,10461
202000079349302115,131916574,OTHER INCOME,900099,43589,31089,12500
202000079349302115,131916574,ADVERTISING,541800,4150,4150
202000079349302115,131916574,WEBSITE ADVERTISING,519130,1502,1502
202020599349301402,956001907,Property Tax Refund,531390,188530,188530
202020599349301402,956001907,Workers Comp Refund,524298,61947,61947
202012269349301736,203467419,Miscellaneous Income,705,705
202010419349300701,231416559,MISCELLANEOUS,900099,1386,0,0,1386
202030699349301008,986001141,Educational Support (Department) Services,611710,81239000,81239000,0,0
202030699349301008,986001141,Sundry Income,561000,22485000,22485000,0,0
202030699349301008,986001141,"Parking, Vending, Catering, Conferences",722320,27487000,27487000,0,0
202001429349300900,440545813,CAFETERIA INCOME,722210,2743023,2743023
202001429349300900,440545813,BOOKSTORE INCOME,611710,99893,99893
202001429349300900,440545813,ATHLETIC INCOME,900099,59705,59705
202040599349301229,231501197,OTHER REVENUE,900099,231345,231345
201933199349320313,640902475,OTHER,900099,8962,8962
201933199349320313,640902475,CURRENT YEAR LOSS ON I,900099,-5151,-5151
202031689349300528,362593545,0,0,0,0
202031689349300528,362593545,0,0,0,0
202031689349300528,362593545,0,0,0,0
202000769349300545,350867954,Finance charges,611310,361405,361405
202010219349301106,620502739,OTHER,611710,-64579,-64579
202030429349300313,741400699,ATHLETICS,611600,2139678,2139678
202030429349300313,741400699,FITNESS CENTER,611600,1044345,1044345
202030429349300313,741400699,OTHER,611600,830068,830068
202020629349300912,461812625,MISCELLANEOUS REVENUE,142982,142982
201903169349301975,240795439,BINGHAM TRUST,611710,71574,71574
201903169349301975,240795439,MISCELLANEOUS,611710,45407,45407
201933179349304883,420730347,CONFERENCE INCOME,900099,164797,164797
201933179349304883,420730347,REBATE INCOME,900099,58002,58002
201933179349304883,420730347,PARKING PERMITS,900099,41400,41400
202011059349300036,160755807,OTHER,900099,1637853,1637853
202011059349300036,160755807,ICE COMPLEX FEES,532000,336000,336000
202011059349300036,160755807,KIERNAN CAMP,624410,75439,75439
202001259349300000,953127273,OUTSIDE REVENUES,058633,713410,643758,69652,0
202001259349300000,953127273,STAFF PARKING,900099,415278,0,0,415278
202001259349300000,953127273,GAIN ON INVOLUNTARY CONVERSION,900099,293161,0,0,293161
202001699349301000,390980974,MISCELLANEOUS,900099,142196,32686,109510
202001699349301000,390980974,MUSIC CONSERVATORY,900099,15609,15609
201903189349302870,454620000,MISCELLANEOUS INCOME,900099,97526,97526
201913109349302336,463103295,Miscellaneous,900099,10035,10035
202000339349300250,237032625,MUSEUM INCOME,102613,102613
202041609349301094,590949880,COMMISSION AND FEES,611710,266470,266470
202041609349301094,590949880,MISCELLANEOUS ATHLETIC REVENUE,611710,133426,133426
202041609349301094,590949880,FINANCIAL AID OVERHEAD,611710,25941,25941
202020509349300927,390808497,CONFERENCES,721000,3505,3505
202010429349300541,231352664,fines,900099,21798,21798,0,0
202011269349302156,480547702,CHANNEL LEASE REVENUE,900099,82950,82950
202011269349302156,480547702,VENDING REVENUE,900099,17269,17269
202011269349302156,480547702,EXPENDED FOR EQUIPMENT,900099,904693,904693
201933369349301353,954230730,OTHER INCOME,6066,6066
201933369349301353,954230730,DMH PROJECT INCOME,1250,1250
202041829349301654,562535892,SETTLEMENT REVENUE,900099,26607,26607
202041829349301654,562535892,INSURANCE REFUND,900099,26,26
202030169349301013,510109178,MISCELLANEOUS INCOME,900099,157404,157404
202010989349300831,930386858,OTHER MISCELLANOUS REVENUE,900099,2523282,2523282
202010989349300831,930386858,STUDENT HEALTH CENTER,900099,150726,150726
202010989349300831,930386858,BOOKSTORE,900099,133661,133661
202011069349301816,510198454,Scholarships,813000,61443,61443,0,0
202011069349301816,510198454,Other income,813000,6470,6470,0,0
202011369349303706,141338580,INSURANCE AND OTHER REIMBURSEMENTS,900099,1399805,1399805
202011369349303706,141338580,CONFERENCES,900099,440957,440957
202011369349303706,141338580,ATHLETIC SPONSORSHIP AGREEMENT,900099,6942,6942
202001649349301100,830686168,MISCELLANEOUS INCOME,900099,291082,291082
202001649349301100,830686168,FOOD AND SOUVENIR STORE,453220,32398,32398
202001649349301100,830686168,FOOD SERVICE AND VENDING INCOME,722210,5360,5360
202030079349300573,820538478,SHUTTLE FEES,900099,760064,760064,0,0
202030079349300573,820538478,ADVERTISING,900099,7035,7035,0,0
202030079349300573,820538478,EVENT FEES,900099,19291,19291,0,0
202031929349302573,041591060,ADMINISTRATIVE FEE CHARGED TO AFF,900099,850000,850000
202031929349302573,041591060,INTEREST INCOME ON STUDENT LOANS,900099,27117,27117
202031929349302573,041591060,AUXILIARY ENTERPRISES,900099,13285,13285
202021959349301602,060766747,Misc revenue,47702,47702
202021959349301617,560529999,Summer Conferences,611710,1298046,1298046,0,0
202021959349301617,560529999,F&A Indirect Cost,541700,110391,110391,0,0
202030459349301228,382333042,MISC INCOME,611600,10956,10956
201923169349300507,541370198,MISCELLANEOUS INCOME
201923169349303357,136192377,BAD DEBT RECOVERY,238842,238842
201923169349303357,136192377,Prior year corrections,99355,99355
201923169349303357,136192377,Transportation Benefits,114059,114059
202031479349300958,050258956,OUTSIDE CATERING,722320,226700,226700
202031479349300958,050258956,SUMMER CONFERENCES,611110,108890,108890
202010209349300716,750851900,OTHER INCOME,611710,251954,251954
201903509349300530,350845258,VENDING COMMISSION,611710,6739,6739
201903509349300530,350845258,WELLNESS CENTER,611710,5616,5616
202041489349300644,237424429,BUSINESS OFFICE,611710,140406,140406
202001969349303715,440556862,MISCELLANEOUS INCOME,900099,939852,939852
202001969349303715,440556862,FARM INCOME,111000,34979,34979
202002189349301325,030179299,CONFERENCES,303027,303027
202002189349301325,030179299,OTHER FEES/DAMAGES,483452,483452
202001429349300015,271441054,RENT INCOME,1200,1200
202001969349302350,030179414,BOOKSTORE REVENUE,611710,183965,183965
202001969349302350,030179414,NON-FUNDRAISING EVENT REVENUE,611710,66219,66219
202030719349301318,830340684,LEASE TERMINATION REVENUE,532000,2087754,2087754
202030719349301318,830340684,OTHER REVENUE,900099,25654,25654
202030559349300523,930461940,TRANSPORTATION INCOME,900099,123442,123442
202030559349300523,930461940,MISCELLANEOUS,900099,97903,97903
202030559349300523,930461940,VENDOR INCOME,900099,35298,35298
202000439349300615,311682468,UNREALIZED/REALIZED GAINS AND LOSSES,900099,-77944,-77944
202041009349300324,464884633,MISCELLANEOUS INCOME,900099,6884,0,0,6884
202032539349300123,730590036,OTHER REVENUE,611710,366659,366659
202030569349300228,316064854,MISCELLANEOUS,900099,12830,12830
202020669349300017,980042539,Positive Change in Pension Accural,525110,863486,863486,0,0
202021969349305857,367468174,Boston Prop - Deferred Income
202041329349301844,204741060,REIMBURSED EXPENSES,900099,98774,98774
202041329349301844,204741060,MISCELLANEOUS INCOME,900099,75958,75958
202041339349302264,042103638,Dining Services,721000,1454631,1454631,0,0
202041339349302264,042103638,Conference and events,451211,1088183,0,427197,660986
202041359349303179,880121831,Miscellaneous,900099,213464,213464
202011839349300631,462558352,MISCELLANEOUS,900099,13455,13455
202011969349301346,030179419,MISCELLANOUS,119249,119249
202001929349300200,042105776,ATHLETIC PROGRAMS,611310,845286,845286
202001929349300200,042105776,EXTRACURRICULAR ACTIVITIES,611310,245887,245887
202001929349300200,042105776,GLOBAL INITIATIVE PROGRAM,611310,245233,245233
202011949349300621,432003552,OTHER INCOME,900099,4624,4624
202011369349303121,952261113,Other sources,900099,579588,579588
202030879349300438,430653369,COMMISSIONS,900099,65689,65689
202030879349300438,430653369,SOCCER CAMP REVENUE,611600,348744,348744
202030879349300438,430653369,OTHER CAMP REVENUE,611600,130671,130671
202001199349300140,231352613,ATHLETIC EVENTS,900099,240000,240000
202001199349300140,231352613,CAMPUS STORE COMMISSIONS,900099,85000,85000
202001199349300140,231352613,PARKING FEES,900099,70000,70000
202031339349301788,480559090,OTHER INCOME,611600,47252,47252
202041009349300524,231352652,CONFERENCES,900099,681724,681724
202041009349300524,231352652,FACILITIES RENT - OTHER,900099,132840,132840
202041009349300524,231352652,ALUMNI EVENT INCOME,900099,75708,75708
201913199349302381,900893455,Cash Discounts,900099,42431,42431
202041689349300649,200059646,MISCELLANEOUS REVENUE,1115,1115
202041689349300649,200059646,APPLICATION FEES,50,50
202010559349301121,611312812,MISCELLANEOUS,611110,3982,3982
202010909349301211,042103865,OTHER,900099,349560,349560
202010909349301211,042103865,FOOD SERVICE,624200,265308,264325,983
202010909349301211,042103865,BOOKSTORE,451211,28310,28310
202040739349301419,941339635,Bookstore,451211,13531,13531
202040739349301419,941339635,Sporting Event,711210,1710,1710
202021969349300322,720635884,MISCELLANEOUS REVENUE,611710,958188,958188
202021769349300302,581438873,OTHER SOURCES,900099,2541221,2541221
202012539349300006,581494136,DISTRIBUTION FROM PARTNERSHIP,17150,17150
202012539349300006,581494136,MISCELLANEOUS,14756,14756
202000739349301410,952882724,OTHER INCOME,611600,29358,29358
202000429349300540,310747997,Miscellaneous Revenue,900099,7332,0,0,7332
202031149349300113,850365964,MISCELLANEOUS INCOME,611600,87287,87287
202031329349300908,231352683,INN AT SWARTHMORE (INN & RESTAURANT),721110,4019298,4019298
202031329349300908,231352683,BKST AT SWARTHMORE (AT INN),611710,416612,416612
202031329349300908,231352683,SUMMER PROGRAMS,900099,339012,339012
202011069349301111,231352615,CONFERENCES,812900,378959,378959
202011069349301111,231352615,ATHLETICS AND AQUATICS PROG,900099,264152,7615,256537
202011069349301111,231352615,FOOD SERVICE,900099,153269,153269
201903409349300100,954573427,OTHER REVENUE,185
202030919349300633,430764111,MISCELLANEOUS INCOME,900099,35043,35043
202030919349300633,430764111,INSURANCE PROCEEDS,900099,25620,25620
202001289349301475,350869045,CONFERENCES AND CATERING,722320,591453,591453
202001289349301475,350869045,INN AT DEPAUW,721110,2572099,246435,2325664
201913519349300021,510205293,MISC REVENUE,900099,778,778
201913519349300021,510205293,LOSS VIA LEVEE VIEW ES,900099,-20473,-20473
202041979349304394,240795453,BAD DEBT RECOVERIES,900099,96050,96050
202041979349304394,240795453,DEFERRED PAYMENT FEE,900099,72405,72405
202041979349304394,240795453,PARKING FEES AND FINES,900099,37575,37575
202031679349300403,941279798,WATER SYSTEM,900099,79,79
202031679349300403,941279798,CONSERVATION EASEMENT PROCEEDS,900099,7100000,7100000
202030579349301648,942356338,PROGRAM-RELATED INVEST,611600,-215330,-215330
202001269349302150,953909672,REAL ESTATE TAX REFUND,900099,986838,986838
202001269349302150,953909672,PERFORMING ARTS CENTER,711130,323419,323419
202001269349302150,953909672,VENDING REVENUE,900099,1077,1077
202021009349300737,582624570,Insurance Proceeds,711300,3833,3833
202011149349300811,042108376,STUDENT/ALUMNI FUNDRAISING INCOME,611710,342687,342687
202011149349300811,042108376,EVENTS REGISTRATION,611710,95722,95722
202011149349300811,042108376,COMMISSIONS,611710,15158,15158
202011369349303136,920158414,OTHER REVENUE,611600,138752,138752
202041009349300444,166031585,Commissions,451211,73992,0,0,73992
202041009349300444,166031585,Transcripts,611600,5950,5950,0,0
202041009349300444,166031585,Miscellaneous,900099,109250,0,0,109250
202020559349301007,586055244,OTHER INCOME,900099,19747,19747
202041979349304529,042152671,MISCELLANEOUS INCOME,611110,37202,37202
202041979349301344,135604699,FINES AND FEES,900099,98502,98502
202041979349301344,135604699,FERRY VAN INCOME,480000,80000,80000
202041979349301344,135604699,OTHER REVENUE,900099,261149,2000,259149
202040389349300534,660404491,OTHER REVENUE,611600,4251,4251
202040389349300534,660404491,SUMMER WORKSHOP,611600,208125,208125
202000719349301410,730739626,Miscellaneous Income,611600,549003,462683,86320
202000719349301410,730739626,Bad Debt Recovery,900099,420054,420054
202000719349301410,730739626,Insurance Recovery,900099,50891,50891
202001349349302790,111630822,OTHER MISC. REVENUES,900099,1185429,0,0,1185429
202001349349302790,111630822,REBATE/COMMISSION,900099,581216,0,0,581216
202001349349302790,111630822,BOND PREMIUM,900099,568164,0,0,568164
202000239349300700,943204136,INSUR. REIMBURSEMENT,900099,250000,250000
202031059349300448,010211810,Health Centers,900099,5449129,5449129,0,0
202031059349300448,010211810,Conferences,900099,1399005,0,0,1399005
202031059349300448,010211810,Other Auxiliary Income,900099,614350,0,0,614350
202001969349303880,920023588,CHANGE IN BENEFICIAL INTEREST,900099,-338514,-338514
202021329349300207,250965591,DEFERRED TAXES,900099,11355137,11355137
202021329349300207,250965591,PARTNERSHIP GAIN(LOSS),523000,-7112151,-7112151
202031489349301308,510671019,OTHER INCOME,264,264
202031339349301533,231353385,OTHER,812900,144604,49410,95194
202041789349300039,112553515,"OTHER INTEREST (COMMON PAYMASTER, CLAIMS)",900099,44492,44492
202030369349301408,381627600,Contract Income,611310,1683534,1683534,0,0
202030369349301408,381627600,Change in Value Split Interest Agreements,525920,-340311,-340311,0,0
202030369349301408,381627600,Departmental Income,611710,3698879,3698879,0,0
202040739349301369,630829631,OTHER INCOME,611710,40222,40222
202000509349300105,150533545,OTHER INCOME,900099,762193,762193
202000509349300105,150533545,CONFERENCE SERVICES,561499,348724,348724
202000509349300105,150533545,TIMBER HARVESTING,900099,153809,153809
202020519349301127,231409675,Conferences,721310,627696,627696
202020519349301127,231409675,Swimming pool,713990,11157,11157
202002279349302775,753220279,MISCELLANEOUS INCOME,516,516
202020839349300902,160743942,OTHER INCOME,531190,995202,994357,845
202031979349305813,591146751,Other income,900099,143724,143724
202040349349300714,480543736,OTHER INCOME,611710,575405,575405
202040349349300714,480543736,CHANGE IN SPLIT INT AGREEMENT,-52575,-52575
202041919349302144,010378758,MISC INCOME,611600,73997,73997
202041919349302144,010378758,OTHER LOSS,611600,-9394,-9394
202001269349300545,941156525,ALUMNI REUNION,900099,4720,0,0,4720
202002269349302530,810351900,MISCELLANEOUS,900099,25965,25965
201903189349303545,201612906,LATE FEE REVENUE,340,340
202041009349301029,050465628,Miscellaneous,900099,33822,33822,0,0
202001359349302675,042133255,INTO SUFFOLK,900099,1942624,1942624
202001359349302675,042133255,MISCELLANEOUS INCOME,900099,875744,875744
202001359349302675,042133255,CENTER FOR RESTORATIVE,900099,639857,639857
202010429349300946,530219639,Other,611710,2444,2444,0,0
202021269349301812,362167725,Other revenue,900099,980542,9005,971537
201923189349304737,251065148,MISC INCOME,900099,653395,647533,5862
201923189349304737,251065148,CONFERENCES,531390,356438,356438
202040249349300009,860711495,Other income,611600,23064,23064
201923029349301652,541919810,OTHER,611710,330290,330290
201923029349301652,541919810,MANAGEMENT FEE - HSLDA,561000,105376,105376
201943129349303514,942427596,LOSS ON SALES,900099,-1964,-1964
202012279349300331,237135915,OTHER INCOME,900099,391780,391780
202012469349300421,540646523,MISCELLANEOUS,611600,147739,147739
202012469349300421,540646523,RUSSELL CLARK REALTY C,900099,75443,75443
202012469349300421,540646523,VENDING/LAUNDRY INCOME,611600,16179,16179
201923199349312582,540568200,OTHER,611710,221475,221475
202002139349301310,650000627,MISCELLANEOUS,900099,108411,108411
202031769349300203,540534105,FLORENCE ELSTON INN,721110,464333,464333
202031769349300203,540534105,ADDITIONAL AUXILIARY,611710,845143,845143
202031769349300203,540534105,CELL TOWER,517000,50807,50807
202000649349300020,566049935,GOLF COURSE,713910,1500144,1500144
202000649349300020,566049935,CAMPS & CONFERENCES,713940,180601,151419,29182
202000649349300020,566049935,ATHLETIC INCOME,611310,103964,103964
202040589349301414,030482006,CHANGE IN SPLIT INT AGREEMENT,611710,79297,79297
202010979349300716,362191252,Athletics,323399,323399
202010979349300716,362191252,Bears Training Camp,457124,457124
202010979349300716,362191252,Misc,876676,876676
202030979349301043,221494428,Arbitration Settlement,900099,850000,850000
202030979349301043,221494428,Parking,611710,53125,53125
202030979349301043,221494428,Vending,611710,50478,50478
202041829349301604,200551778,MISC INCOME,103,103
202000089349301105,953104298,RENTAL INCOME,281500,281500
202000089349301105,953104298,INTEREST INCOME,29401,29401
202000089349301105,953104298,GAIN FROM SALE OF AUTOMOBILE,10000,10000
201903229349300885,931071753,MISCELLANEOUS,257,257
202001959349303790,330494864,Miscellaneous,532000,4091,4091
202001959349303790,330494864,Research Income,541700
202001959349303790,330494864,Sublease Income,531120,341170,341170
202010949349300536,370864020,Housing,721310,3499584,3499584,0,0
202010949349300536,370864020,Miscellaneous Income,900099,594574,0,0,594574
202010949349300536,370864020,Auxiliary Sales,722210,5286,5286,0,0
202032469349301663,451171945,OTHER INCOME,611710,1276,1276
202031209349300938,221500645,NCAA/CONFERENCE DISTRIBUTIONS,900099,4681000,4681000
202031209349300938,221500645,ATHLETICS TICKET SALES,900099,2164000,2164000
202031209349300938,221500645,PARKING,812930,1247000,1247000
202041279349302129,810420650,MISCELLANEOUS REVENUE,900099,32137,32137
202041679349300814,660201206,Miscellaneus Revenues,611710,10489443,10489443,0,0
202041679349300814,660201206,Continuing Education,611710,951774,951774,0,0
202041679349300814,660201206,F&B Recovery,611710,982228,982228,0,0
202001009349300435,750995027,Other Income,900099,90486,90486,0,0
202001009349300800,160746864,MISCELLANEOUS,532000,2624052,2624052
202001009349300800,160746864,BUFFALO BILLS CAMP,900099,316892,316892
202001009349300800,160746864,PARKING PERMITS/TICKETS,611600,223358,223358
202020809349300922,350868086,Miscellaneous income,900099,2949,2949
202020809349300922,350868086,Fitness Facility,713940,100,100
202031009349301553,560529940,TUNKU ABDUL RAHMAN COLLEGE,900099,163815,163815
202031009349301553,560529940,OTHER REVENUE,900099,3231403,2824644,406759
202031009349301553,560529940,PHARMACY ANALYTICAL LAB,541380,83786,83786
202020919349300502,231352641,WORKSHOP FEES,900099,170694,170694
202020919349300502,231352641,ADMINISTRATIVE FEES,900099,87626,87626
202020919349300502,231352641,STUDENT LOAN INTEREST,900099,117383,117383
202010879349300301,131740469,REIMBURSEMENTS/REBATES,900099,387025,387025
202010879349300301,131740469,EDUCATIONAL/STUDENT PROGRAMS,900099,253747,253747
202010879349300301,131740469,BOOKSTORE AND OTHER COMMISSIONS,611710,95040,95040
202011299349300336,741109620,Oil and gas,211110,23913875,23913875
202011299349300336,741109620,Net rental income investment properties,531100,5351983,5351983
202040919349300834,590624401,OTHER PROGRAM REVENUE,900099,2244065,2244065
202040919349300834,590624401,STUDENT INSURANCE PREMIUMS,524292,465705,465705
202040919349300834,590624401,LESSONS/MEMBERSHIPS,900099,39655,39655
202010089349300531,660177776,External Subsidiaries,900099,581584,241468,340116,0
202010089349300531,660177776,Auxiliary enterprise,900099,19520307,19520307,0,0
202010089349300531,660177776,Other sources,900099,18277502,18277502,0,0
202001409349301025,340714600,OTHER REVENUE,611310,75445,75445
202001409349301025,340714600,NET INC.IN PERKINS ICC,900099,13325,13325
202030769349301568,131740445,REBATE INCOME,900099,44872,0,0,44872
202030769349301568,131740445,"FINES, FEES, AND OTHER",900099,18829,0,0,18829
202030769349301568,131740445,OTHER REVENUE,900099,352958,0,0,352958
202020649349300537,311048513,Gain on sale of property and equipment,611310,251379,251379,0,0
202000519349300500,930391586,PARKING,611310,59315,59315
202000519349300500,930391586,OTHER REVENUE,611310,464844,464844
202031339349301123,590624364,Reimbursements,900099,1998555,1998555
202031339349301123,590624364,Gain on sale of noncon,900099,855786,855786
201943189349314329,452586013,OTHER INCOME,611710,3523,3523
202040869349300824,010263385,OTHER FEES AND CHARGES,611600,200779,200779
202040869349300824,010263385,YEARBOOK,511190,14040,14040
202040869349300824,010263385,BOOKSTORE,451211,13907,13907
202040439349300519,650807808,OTHER REVENUE,85633,85633
202040439349300519,650807808,INTEREST INCOME,543,543
201903189349304530,391894395,CRPHO PARTNERSHIP INC,621110,3348,3348
201903189349304530,391894395,MISCELLANEOUS,621110,4577,4577
202041819349300909,156019050,FACILITY USE,531120,79652,79652
202041819349300909,156019050,OTHER REVENUE,900099,34913,34913
202041819349300909,156019050,CONFERENCE & CAMPS,531120,3038,3038
202031909349301593,823882005,OTHER INCOME,611710,273,273
202021359349302367,231352661,Earned Discounts,900099,548700,0,0,548700
202021359349302367,231352661,Management Fees,900099,24259,0,0,24259
202021359349302367,231352661,Other,900099,326483,0,0,326483
202030579349300323,541911091,Other,900099,99686,99686
202021359349302327,050306206,STUDENT SERVICES,611310,1046850,161257,885593
202021359349302327,050306206,CAREER DEVELOPMENT & EXPLORATION,611310,312211,312211
202021359349302327,050306206,ADMISSIONS & ALUMNI EVENTS,611310,194240,194240
202011369349302556,231365971,0,0,0,0
202011369349302556,231365971,0,0,0,0
202011369349302556,231365971,0,0,0,0
202041979349303804,610444671,MISCELLANEOUS,900099,268366,268366
