object_id,ein,GrntTxt,RcpntCnt,CshGrntAmt,VltnMthdUsdDsc,NnCshAssstncDsc
201603129349301015,420681049,GV ENDOWED SS (GR),7,21000,BOOK
201643159349303234,810231774,ENDOWED SCHOLARSHIPS,378,1175640
201643159349303234,810231774,CASH GRANTS,163,536202
201643159349303234,810231774,FEDERAL SEOG,203,66499
201643159349303234,810231774,FEDERAL TEACH GRANTS,3,9270
201643159349303234,810231774,FEDERAL PELL,319,1229141
201643159349303234,810231774,VARIOUS FINANCIAL AID PROGRAMS,1378,20012034
201633139349302173,231501197,FINANCIAL AID,1410,17577157,BOOK,STUDENT FINANCIAL AID
201623149349302402,370706154,INDIVIDUAL SCHOLARSHIPS,1815,28883464,BOOK
201603199349302670,421351526,SCHOLARSHIPS,382,504557
201603199349302670,421351526,STIPENDS,40,17475
201633109349300603,942992642,CSPM MERRITT SCHOLARSHIP,30,150000
201633109349300603,942992642,DEAN SCHOLARSHIP,59,322487
201633109349300603,942992642,DIAZ SC SCHOLARSHIP,16,32950
201633109349300603,942992642,THE HOPE SCHOLARSHIP,161,526885
201633109349300603,942992642,INSTITUTIONAL NEEDS BASED,9,10000
201633109349300603,942992642,PRESIDENT PODIATRY SCHOLARSHIP,43,352500
201633109349300603,942992642,REGENTS SCHOLARSHIP,16,176669
201633109349300603,942992642,SAMUEL MERRITT SCHOLARSHIP,454,1463500
201633109349300603,942992642,SUTTER EAST BAY HOSPITALS SCHOLARSHIP,29,174000
201633109349300603,942992642,SPECIAL PURPOSE SCHOLARSHIP,226,395065
201633109349300603,942992642,ENDOWMENT FUND SCHOLARSHIP,408,1051083
201603129349302435,136171197,HONORARIUMS,128,146990
201603129349302435,136171197,STIPENDS,202,222280
201603129349302435,136171197,SCHOLARSHIPS,237,4218400
201603069349301115,454620000,SCHOLARSHIPS,32,80856,CASH
201613089349302451,560529972,academic scholarships,1397,13947083
201613089349302451,560529972,athletic scholarships,467,7380223
201613089349302451,560529972,other scholarships,1057,4625938
201603149349301725,480543766,SCHOLARSHIPS,1277,13786960
201623099349301137,540129860,SCHOLARSHIPS AND GRANTS TO STUDENTS,902,12511431
201613129349302061,231382408,FINANCIAL AID AND SCHOLAR,701,4171869
201603099349300500,362167792,Scholarships to students,909,2040153
201603099349301200,232215278,REMARQUE CIRCLE SCHOLARSHIP,13,26000
201603099349301200,232215278,SEOG AWARDS,67,12693
201603099349301200,232215278,EMPLOYEE DISCOUNT,30,7305
201603099349301200,232215278,UPS SCHOLARSHIP,2,2424
201603099349301200,232215278,PORTFOLIO PREP DISCOUNT,21,605
201603099349301200,232215278,FAMILY DISCOUNT,2,406
201603099349301200,232215278,YOUTH DISCOUNT,81,9279
201603099349301200,232215278,PCAD SCHOLARSHIP,64,77050
201603099349301200,232215278,BROSSMAN SCHOLARSHIPS AWARDED,24,13387
201603099349301200,232215278,MISCELLANEOUS CE DISCOUNT,45,3843
201603099349301200,232215278,FF ENDOWED SCHOLARSHIPS AWARDED,7,16000
201603099349301200,232215278,CORPORATE SCHOLARSHIPS AWARDED,1,499
201603099349301200,232215278,SWAIN MEMORIAL SCHOLARSHIP AWARDED,1,1000
201603099349301200,232215278,FREEMAN SCHOLARSHIP AWARDED,1,1500
201603099349301200,232215278,PFALTZGRAFF ( YORK CO.) SCHOLARSHIP AWARDED,1,1000
201603099349301200,232215278,CE RESTRICTED SCHOLARSHIP,129,217250
201603099349301200,232215278,MISCELLANEOUS SCHOLARSHIPS AWARDED,4,3108
201603099349301200,232215278,ANN B. BARSHINGER SCHOLARSHIP AWARDED,1,15000
201603199349308345,910615846,STUDENT SCHOLARSHIPS,1035,0,11561030,BOOK VALUE,FINANCIAL AID TO STUDENTS
201633129349300918,150532053,SCHOLARSHIPS,24,43598
201623159349303032,231937954,"SCHOLARSHIPS AND TUITION DISCOUNTS, WORK STUDY",226,536357,0,BASED ON STUDENT'S NEED/ENTITLEMENT PROGRAMS
201632889349300933,160909446,"SCHOLARSHIPS, TUITION DISCOUNTS, AND STUDENT AID FOR STUDENTS ATTENDING TROCAIRE COLLEGE.",974,1344409,672204,FMV,"EDUCATIONAL SUPPLIES SUCH AS TEXTBOOKS, NOTEBOOKS, WRITING MATERIALS, PROGRAM SPECIFIC SUPPLIES, AND OTHER VARIOUS EDUCATIONAL RELATED SUPPLIES."
201632889349301018,362919340,SCHOLARSHIPS,254155
201632889349301163,161476258,Fellowships,137,115019,0,FMV,Grants are awarded to college employees or students for research projects. Grantees may elect to receive reimbursement for receipted expenses or they may elect to receive their awards as W-2 compensation.
201632889349301163,161476258,Scholarships,3482,40973200,0,FMV
201622789349300447,042104775,Financial Aid,143,1199739
201632799349300248,231608264,Scholarships and Financial Aid,709,520708,FMV,FINANCIAL AID
201642819349300604,630329409,INSTITUTIONAL AID,1532,11209190,FAIR MARKET VALUE
201642819349300604,630329409,FEDERAL AND STATE AID,392,323920,FAIR MARKET VALUE
201642819349300604,630329409,ENDOWED UNIVERSITY SCHOLARSHIPS,87,577850,FAIR MARKET VALUE
201642819349300604,630329409,OUTSIDE FUNDED SCHOLARSHIPS,104,207809,FAIR MARKET VALUE
201632999349301133,750827409,SCHOLARSHIPS,25181027,CASH
201632999349301133,750827409,GRANTS,249527,CASH
201622879349300977,522242995,Direct & indirect scholarships to Asian elite students studying U.S. Laws at U.S Universities.,7,30500
201633069349300533,237275328,SCHOLARSHIPS,186,142256,0
201623149349302412,341726619,PELL GRANT,621,2039046
201623149349302412,341726619,OHIO COLLEGE OPPORTUNITY GRANT,293,515487
201623149349302412,341726619,FEDERAL SUPPLEMENTAL EDUCATIONAL GRANT,237,40383
201623149349302412,341726619,FEDERAL WORK STUDY PROGRAM,25,41955
201623149349302412,341726619,Scholarships,79,70134
201633079349301018,208384273,SCHOLARSHIPS,77,109684
201623029349300217,640303086,TUITION DISCOUNTS/SCHOLARSHIPS,2078,27679984
201633139349300223,620476661,FINANCIAL-AID SCHOLARSHIP,950,10684165
201633139349301738,362310478,FUNDED SCHOLARSHIPS AND AWARDS,51,124800
201633139349301738,362310478,ICO SCHOLARSHIPS,97,594364
201622899349300307,942254303,FINANCIAL AID (OPPORTUNITY SCHOLARSHIP),525,1463720
201603199349305795,710887547,PETTIGREW FUND SCHOLARSHIPS,10,14700
201603199349305795,710887547,Latrobe Grant,1,10000
201603199349305795,710887547,YOUNG ARCHITECTS AWARDS,14,7000
201623129349302022,460224589,SCHOLARSHIP ALLOWANCES,813,8600295
201633079349301433,410694721,TUITION ASSISTANCE AND SCHOLARSHIPS,2803,33912415,0,N/A,N/A
201633129349301458,420730347,SCHOLARSHIP AND TUITION DISCOUNTS FOR STUDENTS,341,2840105
201633129349301458,420730347,FEDERAL WORK STUDY PROGRAM,65,170611
201633159349301618,541919810,VARIOUS EDUCATIONAL SCHOLARSHIPS,274,3065340
201643129349302344,770495799,CONGRESSIONAL SCHOLARSHIP,26,62920,253266,FMV,TUIT/TRVL/HOUS
201643129349302344,770495799,LEADERSHIP PROGRAM,28,46981,FMV,TUITION/HOUSING
201603159349303160,640329300,SCHOLARSHIPS FOR STUDENTS @WCU,7071,9339556
201603159349303160,640329300,SEOG,85,204348
201603159349303160,640329300,TEACH,159,392660
201633149349300528,350885591,SCHOLARSHIPS,2795,30797070
201623169349303237,942515428,EDUCATION GRANTS,195,827291,N/A,N/A
201623169349303237,942515428,STUDENT SCHOLARSHIPS,26,79951,N/A,N/A
201623199349311217,452880238,SCHOLARSHIPS/FINANCIAL AID,8,10968,FMV
201623199349310192,541954969,Scholarships,60,102330
201613209349306051,060646520,STUDENT FINANCIAL AID,1668,0,8964097,FAIR MARKET VALUE,REDUCTION OF TUITION COST CHARGED TO STUDENTS
201623199349302117,141423161,SCHOLARSHIPS AND FINANCIAL AID FOR STUDENTS ATTENDING THE COLLEGE.,2271,11400105,0
201623199349302557,042104451,ALUMNI SCHOLARSHIP: FINANCIAL AID,103,201000
201623199349302557,042104451,ANNIVERSARY SCHOLARSHIP : FINANCIAL AID-UG,231,2988513
201623199349302557,042104451,CENTER FOR GLOBAL CONNECTION SCHOLARSHIP: GENERAL,4,13250
201623199349302557,042104451,E. BOYLAN SCHOLARSHIP : GENERAL,1,1700
201623199349302557,042104451,HEALTH ADMINISTRATION SCH : FINANCIAL AID,10,60000
201623199349302557,042104451,JONAS SCHOLARS PROGRAM :GENERAL,2,10000
201623199349302557,042104451,LLARC SHARING OPS SCHOLARSHIP : GENERAL,1,5721
201623199349302557,042104451,MASSACHUSETTS U-PLAN : FINANCIAL AID-UG IN,4,2467
201623199349302557,042104451,MD HENIGHAN SCHOLARSHIP : GENERAL,3,10000
201623199349302557,042104451,MJE SCHOLARSHIP : GENERAL,2,20000
201623199349302557,042104451,NANCY ROTH CUTTS SCHOLARSHIP : GENERAL,2,4000
201623199349302557,042104451,NORTON SCHOLARSHIP : GENERAL,3,1500
201623199349302557,042104451,NURSING GRADUATE ASSISTANCESHIP : FINANCIA,45,208750
201623199349302557,042104451,S. JOHN SULLIVAN SCHOLARSHIPS : GENERAL,1,5000
201623199349302557,042104451,SCHRAFFTS BOSTON : FINANCIAL AID,8,30000
201623199349302557,042104451,SHARING OPPORTUNITYS : GENERAL,7,75694
201623199349302557,042104451,SIBLING DISCOUNT : FINANCIAL AID-UG INTERN,35,76250
201623199349302557,042104451,SR. J. D'ARC MERIT SCHOLARSHIP : FINANCIAL AID,235,3738650
201623199349302557,042104451,SR. T. HIGGINS CSJ SCHOLARSHIP: FINANCIAL AID,88,1548335
201623199349302557,042104451,STACY STOTT SCHOLARSHIP : GENERAL,3,2500
201623199349302557,042104451,THE KANEB SCHOLARS PROGRAM : GENERAL,26,53000
201623199349302557,042104451,TOWER SCHOLARSHIP : FINANCIAL AID-UG INTER,182,2429490
201623199349302557,042104451,TUITION DISCOUNTS : GENERAL,93,222024
201623199349302557,042104451,YAWKEY FOUNDATION : GENERAL,10,25000
201623199349302557,042104451,SR. G BOGAN SCHOLARSHIP,1,1000
201623199349302557,042104451,CLASS OF '99 SCHOLARSHIPS,1,2100
201623199349302557,042104451,ENDOWED SCHOLARSHIP,125,382277
201623199349302557,042104451,FOUNDERS SCHOLARSHIP,1,11500
201623199349302557,042104451,OUT OF STATE ROOM SCHOLARSHIP,227,1062500
201623199349302557,042104451,REGIS GRANTS,878,7748097
201623199349302557,042104451,SEOG IY & CY,339,17334
201623199349302557,042104451,ALUMNAE SPONSORSHIP AWARDS,2,2000
201613149349301631,020309681,SCHOLARSHIP,144,1186794,FMV,TUITION ASST
201623209349303527,250965603,EDUCATIONAL SCHOLARSHIPS AND GRANTS,1861,12032034,0,N/A,N/A
201613209349303511,350886846,"See schedule I, Part IV, Statement 1",1542,16732967,0,Cost,"Student Financial Aid (academic, athletic and need-based) for tuition and fees applied directly to the student's account."
201613209349304496,274967732,EDUCATIONAL GRANTS,258,368818
201613169349302491,473609601,SCHOLARSHIPS FOR STUDENTS,53,172686
201633209349316838,202884155,Scholarships,20,27711
201613209349309286,160743900,Scholarships,1947,31474103
201613209349304336,231352008,Tuition assistance,79,228252
201633209349316463,650216638,INSTITUTIONAL SCHOLARSHIP,51736,43300409,BOOK,CREDIT POSTED
201633209349316463,650216638,TO STUDENT
201633209349316463,650216638,LEDGER CARD
201623209349316152,208651702,SCHOLARSHIPS,86,138475
201643199349303609,470489031,Institutional scholarships,132,442573
201633209349304203,620497990,Student Scholarships & Financial Aid,1445,13819262,0
201643169349302429,363157451,SCHOLARSHIPS FOR STUDENTS ATTENDING THE INSTITUTE FOR CLINICAL SOCIAL WORK,3,7500
201633209349303748,621149976,"SCHOLARSHIPS, TUITION REDUCTIONS, AND GRANTS",44,61948,FMV,"SCHOLARSHIPS, TUITION REDUCTIONS, AND GRANTS"
201633209349302843,430471057,STUDENT FINANCIAL AID,1653,4047663
201633209349302843,430471057,VOCATIONAL REHABILITATION,49,372742
201633209349302843,430471057,MO DESE EMPLOYMENT TRAINING SECTION,10,50000
201633209349302843,430471057,TRA - WORKFORCE DEVELOPMENT,4,30516
201633209349302843,430471057,SCHOLARSHIPS,917,2726729
201603209349306890,410706151,FEDERAL PELL GRANT,456,1820829,N/A,N/A
201603209349306890,410706151,SUPPLEMENTAL ED. OPPORTUNITY GRANT,138,59772,N/A,N/A
201603209349306890,410706151,MINNESOTA STATE GRANT,309,1382832,N/A,N/A
201603209349306890,410706151,FINANCIAL ASSISTANCE - NORTH CENTRAL UNIVERSITY INSTITUTIONAL AID,979,7904837,N/A,N/A
201603209349312985,470724387,SCHOLARSHIPS,902,3089908
201613209349307101,237424429,FINANCIAL AID,214,2710000,OTHER,CREDIT TO RECIPIENTS TUITION BILL
201623449349301102,954573427,SCHOLARSHIP,15,19389
201643239349301314,580685908,Student scholarships & discounts,1210,5944799,0
201643169349302144,570314415,Scholarships and grants awarded to Spartanburg Methodist College Students,785,5108449,0
201643199349310564,560767736,FEDERAL CAMPUS NEED-BASED,131,116018,FAFSA RESU
201643199349310564,560767736,NC STATE CAMPUS NEED-BASE,136,581756,FAFSA RESU
201643199349310564,560767736,OTHER NEED BASED/MERIT,703,11784282,FAFSA/ACAD
201643199349310374,350868181,Scholarships & Grants,1887,22751397
201643169349301529,580593438,GOVERNMENT GRANTS,92,126193
201643169349301529,580593438,WESLEYAN GRANTS,437,4634288
201603269349300230,480548361,INSTITUTIONAL SCHOLARSHIPS,367,4954503
201603269349300230,480548361,FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS,160,130325
201613439349300326,590624459,NEED BASED FINANCIAL AID,2606,10052018,0,N/A,N/A
201613439349300326,590624459,ATHLETIC AWARDS,304,2707399,0,N/A,N/A
201613439349300326,590624459,TALENT AWARDS,163,328000,0,N/A,N/A
201613439349300326,590624459,UNIVERSITY OF TAMPA GRANTS,269,1119205,0,N/A,N/A
201613439349300326,590624459,MERIT AWARDS,6125,39928825,0,N/A,N/A
201613439349300326,590624459,GRAD ASSISTANTSHIPS,84,738597,0,N/A,N/A
201613439349300326,590624459,STIPENDS,147,483580,0,N/A,N/A
201613439349300326,590624459,FEDERAL GIFT AID,2119,967775,0,N/A,N/A
201643519349300229,540575812,Student financial assistance,1500,14213789,0,EMU awards student financial assistance grants and scholarships to eligible students. Use of funds is monitored by the EMU Financial Aid Office and tracked by applying aid to the student account to offset charges to tuition and fees.
201633379349300108,476025325,SCHOLARSHIPS,27,79295
201633569349301103,160871487,Student financial aid and grants,570,2803903,0,Book
201613499349300521,530196583,BASSELIN SCHOLARSHIP,14,472950,0,N/A,N/A
201613499349300521,530196583,BOARD OF TRUSTEES SCHOLARSHIP,12,231750,0,N/A,N/A
201613499349300521,530196583,CENTENNIAL SCHOLARSHIP,49,772201,0,N/A,N/A
201613499349300521,530196583,DOCTORAL SCHOLARSHIP,128,2589183,0,N/A,N/A
201613499349300521,530196583,DOL,10,10759,0,N/A,N/A
201613499349300521,530196583,FIRST YEAR EXPERIENCE SCHOLARSHIP,65,422700,0,N/A,N/A
201613499349300521,530196583,KNIGHTS OF COLUMBUS GRADUATE SCHOLARSHIP,6,167480,0,N/A,N/A
201613499349300521,530196583,KNIGHTS OF COLUMBUS UNDERGRADUATE SCHOLARSHIP,17,25500,0,N/A,N/A
201613499349300521,530196583,KOCH PHASE II SCHOLARSHIP,1,43400,0,N/A,N/A
201613499349300521,530196583,LAW SCHOOL SCHOLARSHIP,279,5097684,0,N/A,N/A
201613499349300521,530196583,MAGI ENDOWMENT SCHOLARSHIP,6,110490,0,N/A,N/A
201613499349300521,530196583,MCSHAIN SCHOLARSHIP FOR SEMINARIANS,22,187475,0,N/A,N/A
201613499349300521,530196583,METROPOLITAN COLLEGE SCHOLARSHIP,121,821402,0,N/A,N/A
201613499349300521,530196583,MS IN BUSINESS ANALYSIS AWARD,1,9180,0,N/A,N/A
201613499349300521,530196583,NATIONAL CATHOLIC SCHOOL OF SOCIAL SERVICE SCHOLARSHIP,69,314480,0,N/A,N/A
201613499349300521,530196583,OTHER CATHOLIC UNIVERSITY SCHOLARSHIPS,3055,52956225,0,N/A,N/A
201613499349300521,530196583,PELL GRANTS 2014/15,17,30568,0,N/A,N/A
201613499349300521,530196583,PELL GRANT 2015/16,472,1901454,0,N/A,N/A
201613499349300521,530196583,SCHOOL OF ARCHITECTURE & PLANNING SCHOLARSHIP,69,817967,0,N/A,N/A
201613499349300521,530196583,SCHOOL OF ARTS & SCIENCES SCHOLARSHIP,232,3449093,0,N/A,N/A
201613499349300521,530196583,SCHOOL OF CANON LAW SCHOLARSHIP,16,251625,0,N/A,N/A
201613499349300521,530196583,SCHOOL OF EDUCATION SCHOLARSHIPS,11,3360,0,N/A,N/A
201613499349300521,530196583,SCHOOL OF ENGINEERING SCHOLARSHIPS,37,671540,0,N/A,N/A
201613499349300521,530196583,SCHOOL OF LIBRARY & INFO SCIENCE SCHOLARSHIPS,6,6750,0,N/A,N/A
201613499349300521,530196583,SCHOOL OF MUSIC SCHOLARSHIPS,52,848925,0,N/A,N/A
201613499349300521,530196583,SCHOOL OF PHILOSOPHY SCHOLARSHIPS,118,2194275,0,N/A,N/A
201613499349300521,530196583,SCHOOL OF THEOLOGY AND RELIGIOUS STUDIES,199,3331100,0,N/A,N/A
201613499349300521,530196583,SEOG GRANT 2015/16,259,488608,0,N/A,N/A
201613499349300521,530196583,SESTILI FD-EXPERIENTIAL LEARNING SCHOLARSHIP,7,2000,0,N/A,N/A
201613499349300521,530196583,SHEEHY SCHOLARSHIP,43,203538,0,N/A,N/A
201613499349300521,530196583,STUDENT AID: ENDOWED FUNDS,300,2014017,0,N/A,N/A
201613499349300521,530196583,STUDENT AID: PRIVATE SOURCES,209,1631082,0,N/A,N/A
201613499349300521,530196583,UNDERGRADUATE TUITION EXCHANGE,51,1666500,0,N/A,N/A
201613499349300521,530196583,UNIVERSITY GRADUATE SCHOLARSHIPS,645,672532,0,N/A,N/A
201633479349300138,710430687,SCHOLARSHIPS,159384
201643549349300654,590624401,TUITION DISCOUNTS/CREDITS,2238,28955249,0,N/A,N/A
201643549349300654,590624401,SCHOLARSHIPS,732,3720316,0,N/A,N/A
201633499349300628,233069199,SCHOLARSHIPS,129,213501,BASED ON A STUDENT'S STATEMENT OF NEED
201623499349300007,541031437,SCHOLARSHIPS & FINANCIAL AID,390,4624545,FMV,N/A
201613519349300026,237034324,EDUCATIONAL ASSISTANCE TO VARIOUS STUDENTS,576537,67305,VARIOUS CREDITS AND WAIVERS OF TUITION
201643209349307469,391620530,Presidential Scholarship,163,298728
201643209349307469,391620530,Admissions Scholarship,90,157900
201643209349307469,391620530,Merit Scholarship,94,220628
201643209349307469,391620530,Need-Based Scholarship,179,250000
201643209349307469,391620530,Student Scholarship,79,50736
201643209349307469,391620530,BHS RN to BSN Scholarship,39,147600
201643209349307469,391620530,Board Current Scholarship,11,22165
201643209349307469,391620530,Current Scholarship,64,105005
201643209349307469,391620530,Board endowed scholarship,6,15537
201643209349307469,391620530,endowed scholarship,105,258955
201643209349307469,391620530,Dr Hiro Nishioka Scholarship,3,3000
201643209349307469,391620530,Dr Raymond Groendahl Scholarship,7,9109
201613489349300126,166031585,Scholarships for Students attending Hilbert College,789,4085768,0
201633549349300618,510179259,SCHOLARSHIPS,32,29750
201643209349300144,020223955,State Grant,96,155375
201643209349300144,020223955,Federal Pell Grant,1172,4174004
201643209349300144,020223955,Federal SEOG Grant,296,315925
201643209349300144,020223955,Federal Work Study,178,178297
201643209349300144,020223955,Various Scholarships,885,12540285,FMV,Internal Scholarships
201643209349300144,020223955,Endowed Scholarship Recipients,69,303470
201623489349300937,530196603,UNIVERSITY-SPONSORED SCHOLARSHIPS,6440,127173201,0,N/A,N/A
201623489349300937,530196603,DONOR-SPONSORED SCHOLARSHIPS,1676,26480007,0,N/A,N/A
201623489349300937,530196603,FAMILY EMERGENCY FUND GRANTS,50,31365,0,N/A,N/A
201623489349300937,530196603,NON-SERVICE STIPENDS,715,4103427,0,N/A,N/A
201623489349300937,530196603,ACADEMIC PRIZES & AWARDS,620,1707187,0,N/A,N/A
201633379349300008,820309302,STUDENT FINANCIAL AID,150,1506021,STUDENT FINANCIAL AID
201623569349300222,840442429,Institutional Financial Assistance,2747,18147459
201603559349301050,362170999,SCHOLARSHIPS & GRANTS,1856,19385188
201643209349301519,956001907,Institutional Scholarships,1216,12605373
201613289349300706,204499806,SCHOLARSHIPS,57,57187
201623569349300307,593086453,TUITION,1,15606,FMV
201643199349306039,472237488,Student Scholarships and Financial Assistance,16243,35853443
201623339349300732,610492351,SCHOLARSHIP/STUDENT AID,626,2120834
201603579349300010,160759798,Student financial aid programs,2351,24862386,0,Book
201643209349307744,251065148,SCHOLARSHIPS,1437,6536769,0,BOOK VALUE,N/A
201633269349300908,566007078,Scholarships,33,144330,0,0
201643209349300034,550357056,SCHOLARSHIPS,1395,24152256
201603199349305550,954529650,SCHOLARSHIPS,35,53400,N/A,N/A
201623279349300337,480554341,STUDENT FINANCIAL AID INCLUDING SCHOLARSHIPS,260,3718137,BOOK
201613419349300801,141338309,"Scholarships, fellowships and grants",336,7239237
201643209349312824,230973290,SCHOLARSHIPS,879,8790233
201643209349306399,930433696,SCHOLARSHIPS,446,4306163
201643209349306399,930433696,TUITION REMISSION,30,283273
201643209349306399,930433696,EDUCATIONAL OPPORTUNITY GRANT,109,32538
201643209349306399,930433696,FEDERAL WORK STUDY,50,56072
201643209349306399,930433696,PELL GRANT,299,1132495
201643209349306399,930433696,TEACH GRANT,43,150384
201643209349306399,930433696,STATE GRANT,127,225116
201603169349303535,426081293,EDUCATIONAL GRANTS,273,800092,N/A,N/A
201603169349303535,426081293,SCHOLARSHIPS,476,2075328,N/A,N/A
201603169349303535,426081293,BENEFITS (GRANTS),7,211024,N/A,N/A
201643199349311789,131662715,SCHOLARSHIPS,81,513430
201643199349311789,131662715,MFA ASSISTANTSHIPS,22,89619
201623169349302652,362167773,SCHOLARSHIPS FOR STUDENTS ATTENDING LEWIS UNIVERSITY,3872,49114566,0
201700319349300800,010263385,SCHOLARSHIPS AND AID,914,9485267,CASH,SCHOLARSHIPS
201720419349300832,390806202,EDGEWOOD COLLEGE SCHOLARSHIPS,1459,13022394
201720419349300832,390806202,SEOG PROGRAM,106,123838
201720419349300832,390806202,Teach-Federal Grants,34,71037
201720419349300832,390806202,OELA Training,141,146059
201720419349301672,042104258,Scholarships and grants to Gordon College students,1532,22423562,0
201720419349301672,042104258,Federal SEOG grants,349,162460,0
201720419349301672,042104258,Federal Work-Study Awards,363,206033,0
201720419349301672,042104258,Federal Teach Grant,19,68968,0
201720419349301672,042104258,Center for Faith and Inquiry Fellowship Award,4,15070,0
201720419349301672,042104258,AJG Mission Fellowship Award,5,5000,0
201720419349301672,042104258,Invitation to Leadership Award,3,10000,0
201720119349300012,131916574,VARIOUS INTERNAL SCHOLARSHIPS TO STUDENTS,336,998019
201710119349300741,391201561,SCHOLARSHIPS and Tuition Discounts,634,8970785
201700249349301335,943204136,Institutional scholarships,787,13797712
201730279349301213,941698615,STUDENT GRANTS,244,2858542,NEED BASED AID (GRANTS) PROVIDED TO STUDENTS ATTENDING THOMAS AQUINAS COLLEGE.
