object_id,ein,RcpntBsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,RcpntTbl_RcpntEIN,RcpntTbl_IRCSctnDsc,RcpntTbl_CshGrntAmt,RcpntTbl_PrpsOfGrntTxt
201612459349301101,410128105,ALEXANDRA HOUSE,PO BOX 49030,BLAINE,MN,55449,411309977,501(C)(3),20000,GENERAL DONATION
201612459349301101,410128105,ANOKA RAMSEY COMMUNITY COLLEGE FOUNDATION,11200 MISSISSIPPI BLVD,COON RAPIDS,MN,55433,411574797,501(C)(3),12850,SCHOLARSHIP
201612459349301101,410128105,AMERICAN RED CROSS,1201 W RIVERY PKWY,MINNEAPOLIS,MN,55454,030585610,501(C)(3),10000,GENERAL DONATION
201612459349301101,410128105,ANOKA COUNTY CHILD ABUSE PREVENTION COUNCIL,2100 3RD AVE,ANOKA,MN,55304,416048575,GOVENMENTAL,5000,DONATION TO FOUNDATION. - GENERAL
201612459349301101,410128105,SALVATION ARMY HEATSHARE,2445 PRIOR AVE,ROSEVILLE,MN,55113,410698597,501(C)(3),30000,GENERAL DONATION
201612459349301101,410128105,TREE TRUST,2231 EDGEWOOD AVE S,ST LOUIS PARK,MN,55426,411291626,501(C)(3),10000,GENERAL DONATION
201612459349301101,410128105,HOPE 4 YOUTH,2665 4TH AVE N 40,ANOKA,MN,55303,461626500,501(C)(3),25675,GENERAL DONATION
201612469349300231,364150724,mujeres latinas en accion,2124 west 21st place,chicago,IL,60608,362877520,501 c 3,5000,UNRESTRICTED SUPPORT
201612469349300231,364150724,jdrf,26 broadway 15th floor,new york,IL,10004,231907729,501 c 3,5000,UNRESTRICTED SUPPORT
201612469349300231,364150724,big brothers big sisters of metro chicago,500 west lake street 5th floor,chicago,IL,60661,362681212,501 c 3,5000,Neighborhood Site Based Mentoring Program
201612469349300231,364150724,accion,1436 west randolph street suite 300,chicago,IL,60607,363966573,501 c 3,5000,UNRESTRICTED SUPPORT
201612469349300231,364150724,Nineteenth Century Charitable Association,178 N Forest Ave,Oak Park,IL,60301,361552348,501 c 3,5563,UNRESTRICTED SUPPORT
201612469349300231,364150724,catechesis of the good shepherd inc,7655a east main street,scottsdale,AZ,85251,521328815,501 c 3,5000,Bilingual Formation
201612469349300231,364150724,st raphael church,1215 modaff road,naperville,IL,60540,362517048,501 c 3,6000,UNRESTRICTED SUPPORT
201612469349300231,364150724,Unity Temple Restoration Foundation,1011 Lake Street,Oak Park,IL,60302,237346437,501 c 3,6179,UNRESTRICTED SUPPORT
201612469349300231,364150724,Community of Congregations,P O Box 3365,Oak Park,IL,60303,362317606,501 c 3,6246,UNRESTRICTED SUPPORT
201612469349300231,364150724,Historical Society of Oak Park & River Forest,PO Box 771,Oak Park,IL,60303,237131704,501 c 3,6246,UNRESTRICTED SUPPORT
201612469349300231,364150724,Oak Park River Forest Civic Theatre,1010 Madison St,Oak Park,IL,60302,366111532,501 c 3,6246,UNRESTRICTED SUPPORT
201612469349300231,364150724,wonder works children's museum of oak park,6445 w north avenue,oak park,IL,60302,363805314,501 c 3,6600,UNRESTRICTED SUPPORT
201612469349300231,364150724,West Suburban Special Recreation Association,2915 Maple St,Franklin Park,IL,60131,363411435,501 c 3,7187,"Summer Day Camp - $4,000; UNRESTRICTED SUPPORT - $3,187"
201612469349300231,364150724,Frank Lloyd Wright Trust,931 Chicago Ave,Oak Park,IL,60302,237414937,501 c 3,7437,UNRESTRICTED SUPPORT
201612469349300231,364150724,Oak Park Education Foundation,970 Madison St,Oak Park,IL,60302,363488162,501 c 3,8000,"VEX Robotics - $4,000; UNRESTRICTED SUPPORT - $4,000"
201612469349300231,364150724,communityhealth,2611 west chicago avenue,chicago,IL,60622,363831793,501 c 3,8000,UNRESTRICTED SUPPORT
201612469349300231,364150724,united way of metro chicago,po box 2103,northbrook,IL,60056,300200478,501 c 3,8500,UNRESTRICTED SUPPORT
201612469349300231,364150724,opportunity knocks,8020 madison st,river Forest,IL,60305,264758403,501 c 3,9500,"Peer Lead Program - $4,000; UNRESTRICTED SUPPORT - $5,500"
201612469349300231,364150724,Collaboration for Early Childhood Care and Education,Oak Park Village Hall 123 Madison,Street,Oak Park,IL,60302,300132292,501 c 3,10000,UNRESTRICTED SUPPORT
201612469349300231,364150724,new moms inc,5317 west chicago avenue,chicago,IL,60651,501 c 3,10000,Bright Beginnings Program
201612469349300231,364150724,Loyola University,Office of Advancement 820 N,Michigan Ave,Chicago,IL,60611,361408475,501 c 3,10000,Stritch School of Medicine
201612469349300231,364150724,West Cook YMCA Inc,255 S Marion,Oak Park,IL,60302,362179780,501 c 3,10250,"Single Occupancy Program - $10,000; UNRESTRICTED SUPPORT - $250"
201612469349300231,364150724,Parenthesis,405 S Euclid,Oak Park,IL,60302,363083195,501 c 3,10800,"Parenteen Program - $3,300; UNRESTRICTED SUPPORT - $7,500"
201612469349300231,364150724,Friends of the Oak Park Conservatory,PO Box 1096,Oak Park,IL,60304,363456058,501 c 3,11606,UNRESTRICTED SUPPORT
201612469349300231,364150724,Hephzibah Children's Association,1144 Lake Street 5th Floor,Oak Park,IL,60301,363537502,501 c 3,12628,"Huskies Rodeo - $1,900; Head Start Program - $3,228; UNRESTRICTED SUPPORT -"
201612469349300231,364150724,The Children's Clinic,320 Lake St,Oak Park,IL,60302,951643332,501 c 3,12735,"Outpatient Clinic (dental) - $4,700; UNRESTRICTED SUPPORT - $8,035"
201612469349300231,364150724,Oak Park & River Forest Food Pantry,848 Lake Street,Oak Park,IL,60301,272018997,501 c 3,13000,"Nutrition Education Program - $3,000; UNRESTRICTED SUPPORT - $10,000"
201612469349300231,364150724,United Way of DuPageWest Cook,P O Box 5317,Oak Brook,IL,60522,451534557,501 c 3,14892,Live United 2020 campaign
201612469349300231,364150724,Sarah's Inn 309,311 Harrison St,Oak Park,IL,60304,363084461,501 c 3,16334,UNRESTRICTED SUPPORT
201612469349300231,364150724,ef educational tours,2 education circle,cambridge,MA,02141,16550,scholarships
201612469349300231,364150724,Oak Park Festival Theatre,PO Box 4114,Oak Park,IL,60303,362868677,501 c 3,17246,"Performances - $6,000; UNRESTRICTED SUPPORT - $11,246"
201612469349300231,364150724,oak park public library,834 lake street,oak park,IL,60302,362943636,501 c 3,20556,UNRESTRICTED SUPPORT
201612469349300231,364150724,HOUSING FORWARD,1851 S 9th Street,Maywood,IL,60153,363876660,501 c 3,21996,"Job Readiness Program/PREVAIL - $8,000; Food & Shelter - $750; UNRESTRICTED"
201612469349300231,364150724,community foundation of collier county,2400 tamiami trail north suite 300,naples,FL,34103,592396243,501 c 3,22400,Transfer of assets
201612469349300231,364150724,Dominican University,7900 W Division St,River Forest,IL,60305,362167855,501 c 3,25000,UNRESTRICTED SUPPORT
201612469349300231,364150724,Park District of Oak Park,218 Madison St,Oak Park,IL,60302,501 c 3,25386,Austin Gardens Improvement Project
201612469349300231,364150724,The Oak Park Regional Housing Center,1041 South Boulevard,Oak Park,IL,60302,237181388,501 c 3,32115,UNRESTRICTED SUPPORT
201612469349300231,364150724,depaul university,1 east jackson blvd,chicago,IL,60404,362167048,501 c 3,50000,Endowed Scholarship in the Sciences
201612469349300231,364150724,Animal Care League,1011 Garfield St,Oak Park,IL,60304,237367847,501 c 3,64964,"Building Alarm System - $15,000; UNRESTRICTED SUPPORT - $49,964"
201612469349300231,364150724,Seven Generations Ahead,1049 Lake Street Suite 200,Oak Park,IL,60301,364437661,501 c 3,70837,UNRESTRICTED SUPPORT
201612469349300231,364150724,THRIVE Counseling Center,120 S Marion St,Oak Park,IL,60302,362179793,501 c 3,80598,UNRESTRICTED SUPPORT
201612469349300231,364150724,brookfield zoo,3300 golf road,brookfield,IL,60513,362167016,501 c 3,6246,UNRESTRICTED SUPPORT
201612519349300826,256063116,JEFFERSON REGIONAL MEDICAL CENTER,566 COAL VALLEY ROAD,PITTSBURGH,PA,15236,562420913,501C3,57880,VAN
201602459349300715,943213100,See Attached Statement,PO Box 29907,San Francisco,CA,94129,13838552,269711,FMV,See Attached Statement,Various - See Attached Statement
201602459349301055,351165883,CARROLL COUNTY COMMUNITY CENTER,908 EAST COLUMBIA STREET,FLORA,IN,46929,501C3,9500
201602459349301055,351165883,PURDUE UNIVERSITY,401 S GRANT STREET,WEST LAFAYETTE,IN,47906,501C3,10000
201602459349301055,351165883,UNITED WAY OF GREATER LAFAYETTE,1114 STATE STREET,SUITE 200,LAFAYETTE,IN,47905,501C3,9000
201602459349301055,351165883,WABASH VALLEY ALLIANCE,415 N 26TH STREET,SUITE 201,LAFAYETTE,IN,47904,501C3,6024
201602159349300625,416031510,180 DEGREES INC,236 CLIFTON AVENUE SOUTH,MINNEAPOLIS,MN,554033466,237153536,501(C)(3),131191,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,360 COMMUNITIES,501 EAST HIGHWAY 13 SUITE 102,BURNSVILLE,MN,55337,410987708,501(C)(3),20500,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,4-H CLUBS & AFFILIATED 4-H ORGANIZATIONS,UM EXT WASHINGTON COUNTY 14949 -,62ND STREET NORTH,STILLWATER,MN,55082,208191158,501(C)(3),10000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,50CAN INC,2800 UNIVERSITY AVENUE SOUTHEAST,SUITE 202,MINNEAPOLIS,MN,55414,273069592,501(C)(3),50000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ABBOTT NORTHWESTERN HOSPITAL FOUNDATION,800 EAST 28TH STREET MAIL ROUTE,16509,MINNEAPOLIS,MN,55407,043643816,501(C)(3),15000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ACCESSIBLE SPACE INC,2550 UNIVERSITY AVENUE WEST 330N,SAINT PAUL,MN,55114,411330242,501(C)(3),6100,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ACHIEVE MINNEAPOLIS,111 THIRD AVENUE SOUTH SUITE 5,MINNEAPOLIS,MN,55401,411425264,501(C)(3),6762,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ACTON CONGREGATIONAL CHURCH UCC,12 CONCORD ROAD,ACTON,MA,01720,046048732,501(C)(3),10000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AFRICAN ECONOMIC DEVELOPMENT SOLUTIONS,1821 UNIVERSITY AVENUE SUITE S-292,SAINT PAUL,MN,55104,800345712,501(C)(3),76000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AIN DAH YUNG OUR HOME SHELTER,1089 PORTLAND AVENUE,SAINT PAUL,MN,55104,411697692,501(C)(3),50000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ALAMEDA COUNTY OFFICE OF EDUCATION,313 WEST WINTON AVENUE,HAYWARD,CA,94544,946002421,501(C)(3),11000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ALBEMARLE SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS,PO BOX 7047,CHARLOTTESVILLE,VA,22906,540595009,501(C)(3),5000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ALBIN POLASEK FOUNDATION INC,633 OSCEOLA AVENUE,WINTER PARK,FL,32789,591102352,501(C)(3),30000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ALL PARKS ALLIANCE FOR CHANGE,2380 WYCLIFF STREET SUITE 200,SAINT PAUL,MN,55114,411386600,501(C)(3),10000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ALLIANCE HOUSING INCORPORATED,2309 NICOLLET AVENUE,MINNEAPOLIS,MN,55404,411717910,501(C)(3),40000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ALLINA ASSOCIATED FOUNDATION,701 DELLWOOD STREET,CAMBRIDGE,MN,55008,274116873,501(C)(3),25000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ALLINA HEALTH SYSTEM,3915 GOLDEN VALLEY ROAD,GOLDEN VALLEY,MN,55422,363261413,501(C)(3),44523,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ALLY PEOPLE SOLUTIONS,1246 UNIVERSITY AVENUE WEST SUITE,239,SAINT PAUL,MN,55104,411518394,501(C)(3),15000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AMERICAN BAPTIST HOMES OF THE MIDWEST,CREST SERVICES 617 EAST TENTH,STREET,ALBERT LEA,MN,56007,410706155,501(C)(3),5250,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AMERICAN CANCER SOCIETY INC,3721 - 23RD STREET SOUTH SUITE 102,SAINT CLOUD,MN,56301,131788491,501(C)(3),27572,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AMERICAN CHORAL DIRECTORS,12027 GANTRY LANE,APPLE VALLEY,MN,551246286,411816497,501(C)(3),10500,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AMERICAN COMPOSERS FORUM,522 LANDMARK CENTER 75 WEST 5TH,STREET,SAINT PAUL,MN,551021439,237452688,501(C)(3),7500,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AMERICAN FRIENDS SERVICE COMMITTEE,1501 CHERRY STREET,PHILADELPHIA,PA,191021479,231352010,501(C)(3),51000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AMERICAN INDIAN FAMILY CENTER,579 WELLS STREET,SAINT PAUL,MN,55130,411841352,501(C)(3),30000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AMERICAN NATIONAL RED CROSS,TWIN CITIES BLOOD BANK 176 SOUTH,ROBERT STREET,SAINT PAUL,MN,55107,530196605,501(C)(3),47820,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AMERICAN REFUGEE COMMITTEE,615 FIRST AVENUE NE SUITE 500,MINNEAPOLIS,MN,554132681,363241033,501(C)(3),19585,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AMERICAN UNIVERSITY,OFFICE OF DEVELOPMENT PO BOX 96609,WASHINGTON,DC,200906609,530196549,501(C)(3),25000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AMERICANS FOR THE ARTS INC,1000 VERMONT AVENUE NW 6TH FLOOR,WASHINGTON,DC,20005,521996467,501(C)(3),5000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AMHERST H WILDER FOUNDATION,451 LEXINGTON PARKWAY NORTH,SAINT PAUL,MN,55104,410693889,501(C)(3),561100,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AMNESTY INTERNATIONAL OF THE USA INC,5 PENN PLAZA,NEW YORK,NY,10001,520851555,501(C)(3),7800,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ANANYA DANCE THEATRE,PO BOX 2427,MINNEAPOLIS,MN,55402,204261878,501(C)(3),5000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ANGEL FOUNDATION,700 SOUTH THIRD STREET SUITE 106W,MINNEAPOLIS,MN,55415,411990883,501(C)(3),10250,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ANIMAL HUMANE SOCIETY,845 MEADOW LANE NORTH,GOLDEN VALLEY,MN,55422,410693842,501(C)(3),35412,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ANU FAMILY SERVICES INC,2233 UNIVERSITY AVENUE WEST 325,SAINT PAUL,MN,55114,320023143,501(C)(3),30000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,APPETITE FOR CHANGE,1200 WEST BROADWAY AVENUE SUITE 180,180,MINNEAPOLIS,MN,55411,275112040,501(C)(3),10000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ART INSTRUCTION SCHOOLS INC,3400 TECHNOLOGY DRIVE,MINNEAPOLIS,MN,554186000,410170940,501(C)(3),12660,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ARTREACH,112 BUSH STREET,RED WING,MN,55066,411969257,501(C)(3),10250,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ARTSPACE PROJECTS INC,250 THIRD AVENUE NORTH SUITE 500,MINNEAPOLIS,MN,55401,411350071,501(C)(3),51000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ASCENSION CHURCH,215 FOURTH STREET NORTH,STILLWATER,MN,55082,410694753,501(C)(3),22000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ASIAN AMERICAN-PACIFIC ISLANDERS IN PHILANTHROPY,211 SUTTER STREET SUITE 600,SAN FRANCISCO,CA,94108,943150064,501(C)(3),100000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ASSOCIATION OF NEPALIS IN MINNESOTA,207 FIRST AVENUE SE,NEW BRIGHTON,MN,55112,341988489,501(C)(3),5000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,ASSUMPTION CHURCH,51 WEST SEVENTH STREET,SAINT PAUL,MN,55102,410694736,501(C)(3),11000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AUGSBURG COLLEGE,2211 RIVERSIDE AVENUE CAMPUS BOX 10,10,MINNEAPOLIS,MN,55454,410694721,501(C)(3),36759,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AUGUSTANA LUTHERAN CHURCH,1400 SOUTH ROBERT STREET,WEST SAINT PAUL,MN,55118,410782849,501(C)(3),139000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AURORA-ST ANTHONY NEIGHBORHOOD DEVELOPMENT CORPORATION,774 UNIVERSITY AVENUE,SAINT PAUL,MN,55104,411432372,501(C)(3),70250,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AUTISM SOCIETY OF MINNESOTA,2380 WYCLIFF STREET SUITE 102,SAINT PAUL,MN,55114,411718029,501(C)(3),10500,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,AVON OLD FARMS SCHOOL INC,500 OLD FARMS ROAD,AVON,CT,06001,060655480,501(C)(3),5000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BAINBRIDGE FOUNDATION INC,P O BOX 10487,BAINBRIDGE ISLAND,WA,98110,910782393,501(C)(3),11000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BALLET WORKS INC,528 HENNEPIN AVENUE SUITE 215,MINNEAPOLIS,MN,554031810,411787932,501(C)(3),12500,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BAROQUE ROOM,275 EAST FOURTH STREET SUITE 280,SAINT PAUL,MN,55101,473666458,501(C)(3),13000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BASILICA OF ST MARY,PO BOX 50010,MINNEAPOLIS,MN,554050010,410695501,501(C)(3),5500,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BEACON INTERFAITH HOUSING COLLABORATIVE,2610 UNIVERSITY AVENUE WEST SUITE,100,SAINT PAUL,MN,55114,411953599,501(C)(3),30250,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BEAUMONT SCHOOL,3301 NORTH PARK BOULEVARD,CLEVELAND HEIGHTS,OH,44118,340714540,501(C)(3),12500,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BEDLAM THEATRE,2637 27TH AVENUE SOUTH,MINNEAPOLIS,MN,55406,411781486,501(C)(3),50035,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BERKELEY DIVINITY SCHOOL,409 PROSPECT STREET,NEW HAVEN,CT,06511,061013935,501(C)(3),7500,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BEST FRIENDS ANIMAL SOCIETY,5001 ANGEL CANYON ROAD,KANAB,UT,847415000,237147797,501(C)(3),5000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BET SHALOM CONGREGATION,13613 ORCHARD ROAD,MINNETONKA,MN,55305,411409208,501(C)(3),5250,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BETTER BLOCK FOUNDATION,PO BOX 4007,DALLAS,TX,75208,474885264,501(C)(3),75000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BIG BROTHERS BIG SISTERS OF THE GREATER TWIN CITIES,2550 UNIVERSITY AVENUE SUITE 410N,SAINT PAUL,MN,55114,320017737,501(C)(3),10575,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BIG CITY MOUNTAINEERS INC,710 10TH STREET SUITE 120,GOLDEN,CO,80401,650200163,501(C)(3),5000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BIG LIFE FOUNDATION USA,24010 NE TREEHILL DRIVE,WOOD VILLAGE,OR,97060,273455389,501(C)(3),5000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BILLY GRAHAM EVANGELISTIC ASSOCIATION,1 BILLY GRAHAM PARKWAY,CHARLOTTE,NC,28201,410692230,501(C)(3),10500,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BLAINE COUNTY HUNGER COALITION INC,121 HONEYSUCKLE STREET,BELLEVUE,ID,83313,721582755,501(C)(3),10000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BORDER PARTNERS,406 SOUTH GRANITE STREET,DEMING,NM,88030,010917702,501(C)(3),5000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BOYS AND GIRLS CLUBS OF THE TWIN CITIES,690 JACKSON STREET,SAINT PAUL,MN,551304345,410842657,501(C)(3),48867,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BOYS AND GIRLS CLUBS OF WESTERN,PO BOX 2740,CARSON CITY,NV,89702,880269139,501(C)(3),15000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BOYS CLUB OF PALM SPRINGS INC,450 SOUTH SUNRISE WAY,PALM SPRINGS,CA,92262,951957907,501(C)(3),5080,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BREAKTHROUGH TWIN CITIES,2051 LARPENTEUR AVENUE EAST,SAINT PAUL,MN,55109,453587267,501(C)(3),16500,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BRIDGEWATER HOME INC,302 NORTH SECOND STREET,BRIDGEWATER,VA,228121708,546043653,501(C)(3),10000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BRIDGING INCORPORATED,201 WEST 87TH STREET,BLOOMINGTON,MN,55420,411725396,501(C)(3),75150,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BRIGHT WATER MONTESSORI SCHOOL,5140 FREMONT AVENUE,NORTH MINNEAPOLIS,MN,55430,200366261,501(C)(3),5000,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
201602159349300625,416031510,BROTHERHOOD INC,625 UNIVERSITY AVENUE SUITE 203,SAINT PAUL,MN,55104,273510089,501(C)(3),10025,MULTIPLE GRANTS FOR MULTIPLE PURPOSES
