object_id,ein,RcptOfIntAnntsRntsRyltsInd,GftGrntOrCpCntrTOthOrgInd,GftGrntCpCntrFrmOthOrgInd,LnsOrGrntsTOthrOrgInd,LnsOrGrntsFrmOthOrgInd,DvRltdOrgnztnInd,AsstSlTOthrOrgInd,AsstPrchsFrmOthrOrgInd,AsstExchngInd,RntlOfFcltsTOthOrgInd,RntlOfFcltsFrmOthOrgInd,PrfrmOfSrvcsFrOthOrgInd,PrfrmOfSrvcsByOthrOrgInd,ShrngOfFcltsInd,PdEmplysShrngInd,RmbrsmntPdTOthrOrgInd,RmbrsmntPdByOthrOrgInd,TrnsfrTOthrOrgInd,TrnsfrFrmOthrOrgInd
202041759349300209,221815636,false,true,true,false,false,false,false,false,false,false,false,false,true,true,true,false,true,false,false
202041769349300729,560547498,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
202013519349300106,237410494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202041969349302774,540505940,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202031969349302758,381359081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202111049349301136,231352654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202111049349301026,060653264,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
202003239349301515,362169147,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1
202011299349301501,420680335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202021349349301722,520643528,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
202101419349300900,133716314,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
202043379349300424,362310478,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202002879349300805,381443369,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202101329349304880,010211497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202110909349300531,570324906,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202003189349309340,581249683,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
202131309349301523,362167773,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202131329349304783,361408475,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202021979349303797,560603922,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202031929349301853,061645496,false,false,true,false,true,false,true,true,false,false,false,true,true,false,true,true,true,false,false
202031069349301728,730555460,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
202031839349302108,952988463,false,true,false,true,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false
202111379349301906,132501829,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
202111379349303921,362169157,false,false,true,false,false,false,false,false,false,false,false,false,-,false,false,false,false,false,false
202141339349301724,591083502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
202041969349303414,041679980,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202121309349302972,841383926,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1
202121309349302407,362167048,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
202031969349300013,041081650,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202141319349303834,340714363,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
202101379349302530,042103578,false,true,true,false,false,false,false,false,false,false,false,true,true,true,false,true,true,true,true
202002949349301345,221487322,false,false,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,true,false
202111329349303741,860105586,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
202111319349302911,231352354,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202141339349302799,951644035,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
202121309349301552,141423161,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
202141329349301349,350868149,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202111329349300246,310643552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202111329349300341,020222111,true,true,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,true
202131279349300418,132553815,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
202111379349307901,956002998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
202041969349305454,381360586,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202041969349305469,751596658,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202111379349302086,251191961,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0
202111379349306046,720635884,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false
202141339349306214,941658311,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202131349349307773,590936101,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true
202041969349305854,042103629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202111379349302186,341695897,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202121469349300842,760339603,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false
202041969349302454,660498051,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
202033029349300703,540506331,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
202141329349303489,870212470,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
202101379349300770,610470593,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
202101379349301535,610444671,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202141319349301709,310536715,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,true,false,true
202141319349302279,941156266,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202011979349302516,630302179,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
202041969349302764,990113930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202141329349304604,042103638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202031979349301508,311308555,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
202121379349303997,510067938,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
202141319349302784,475271468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
202041369349304379,237179639,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202041909349301514,520591672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031969349303743,590624412,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202000659349300605,240795406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202022729349300852,610482955,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202022729349301152,230868160,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
202111379349309251,356071917,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
202011979349304111,440546278,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011979349305521,310725957,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202141329349303694,741233796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
202121379349309792,930386839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202121379349309852,510305893,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
202101319349303300,750827409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202141379349306069,560529961,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202131379349306793,030482006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202131309349302373,550561496,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true,false,false
202031919349301023,060653264,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
202031979349304598,540946734,true,true,false,true,false,false,false,false,false,true,true,false,true,true,true,true,true,false,false
202031979349304848,560554207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202131379349303058,010275130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202131379349300153,560532138,true,true,true,true,true,false,false,false,false,true,false,true,true,true,true,true,true,true,true
202111349349303421,582032904,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false
202111349349303711,231352152,false,true,true,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,false
202041979349304929,550419865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202041049349300129,520591661,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
202013049349301861,940836580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202131319349303363,350868175,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202131319349304243,362169145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011979349303561,010275130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202002889349301720,344429091,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
202023169349303312,570828733,true,false,true,false,false,false,false,false,true,true,false,true,true,true,true,true,true,true,true
202043079349301359,340909974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
202131379349311828,550516532,false,false,true,false,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false
202121349349300207,231352613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202041979349305114,951642394,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true
202041979349305584,231352630,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0
202041979349302189,132673756,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202011369349302321,840402510,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
202043109349302834,210662542,false,false,false,true,true,false,false,false,false,false,false,false,false,true,true,false,true,true,true
202131329349302928,421511682,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
202041979349306034,060731360,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202043159349300509,541744931,false,true,true,true,false,false,false,false,false,false,false,true,true,false,false,true,false,true,false
202022869349301562,362170999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
202021969349302802,050259080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202131349349302538,520591421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202141379349301299,041679980,false,true,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false
202141379349301954,580566116,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202031359349300008,314379532,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202040869349301204,390477970,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202041539349301884,141713034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202041579349300314,314379459,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
202111379349311116,237198104,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202041339349300214,540505906,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202041979349303554,580566256,true,true,true,false,false,false,false,false,false,true,false,true,false,true,true,false,false,true,true
202041979349305204,231386178,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
202121349349302167,520591613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202121349349302272,730774245,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202032839349301623,480543782,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202031959349301503,141340095,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
202031959349301963,260812968,false,false,true,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false
202041019349301414,941156485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202131379349303133,363649217,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202131379349301558,350868202,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true
202013179349301911,410693856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031969349302593,042104258,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202031979349302223,720423889,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202021979349303047,570314406,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202041969349300809,590624416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202131349349300908,314379507,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1
202131379349309378,660498051,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
202031959349300318,231352213,false,false,false,true,true,false,false,false,false,false,false,false,false,true,true,true,true,true,true
202031959349301448,231352688,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202031899349302268,590859121,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202021979349306947,530204707,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
202021979349306452,630366652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202021979349304112,362170866,true,false,true,false,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true
202001909349302225,440562048,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202111399349300006,591113963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202021979349306267,520805606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021979349305802,741109661,false,false,true,true,true,false,false,false,false,false,true,false,false,true,true,false,false,false,false
202013119349301016,310621866,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
202001929349302180,520491660,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false
202141459349301209,954663290,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
202021969349302142,231352665,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202001979349300735,530196603,false,false,false,true,false,false,false,false,false,true,false,false,false,true,true,false,false,true,true
202021979349304657,208449705,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
202021979349304917,112163504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202041969349304769,560532138,true,true,true,true,false,false,false,true,false,true,false,true,true,true,true,true,true,true,true
202031959349302733,560532303,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202001979349306610,113354073,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202021979349309002,591571122,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
202001929349302610,111788788,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202001929349302625,911160585,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
202001929349302700,231352685,true,true,false,true,false,false,false,false,false,false,true,false,false,true,true,true,true,true,true
202121349349306462,540505990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
202121349349304472,042103558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202131349349305893,810378823,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
202011899349300811,410694721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202131379349308658,464671972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
202021969349301437,141338544,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
202021969349301312,042121659,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false
202021969349301592,042103594,true,true,true,true,false,true,false,false,false,false,false,false,true,false,false,true,true,true,true
202021979349305277,546039600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202043149349300204,550526150,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
202001959349302065,580814544,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
202131379349307598,910565553,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
202131379349300428,150532239,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
202121349349304077,930386892,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202001979349302660,231352193,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
202001979349303330,362174823,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1
202021979349305532,430670936,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
202000629349300815,042111203,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
202043169349302539,150532245,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1
202001959349300130,231352152,false,true,true,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,false
202043219349323039,930999148,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202011929349301301,251094922,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
202031849349301513,710437657,false,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,true,false,false
202041049349300239,135562314,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202001059349300340,590624459,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202011049349301161,941156628,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202031069349300113,350868074,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202031069349301788,741159753,true,true,false,false,false,false,false,false,false,false,true,true,true,true,true,false,false,false,true
202031069349301653,710236897,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202001959349300410,141338457,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
202041919349302074,111630906,false,false,false,false,false,-,false,false,false,false,false,false,false,true,true,false,false,false,false
202131349349304968,132673756,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202021969349304267,430654872,true,false,false,true,false,-,false,false,false,false,false,false,false,false,true,false,false,false,true
202021979349306017,560532129,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
202121349349305997,060662150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202131379349301978,250717890,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202131479349300633,310725957,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202031849349300908,381945965,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
202001279349300800,570314380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011279349301201,237179567,false,false,true,false,false,-,false,false,false,true,true,false,false,false,false,true,false,false,false
202011959349300336,421511682,false,true,true,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false
202041929349300504,111630741,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202002879349301325,910615846,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
202031979349308023,620497613,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202003149349303300,942933165,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202023169349300827,273339369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202131349349304603,430653493,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
202131349349304868,160743209,true,true,true,true,false,false,false,false,false,true,true,true,true,false,false,true,true,true,true
202021829349300917,350715530,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202021349349300617,272990527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
202021349349302307,410695596,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
202001349349300410,361557840,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
202041969349300934,131988190,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,true
202013159349300611,540793767,false,true,true,true,false,false,false,false,false,false,false,true,true,false,false,true,true,true,true
202011959349303736,410711610,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0
202021889349300312,150532254,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0
202031919349301613,042103580,true,true,true,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,true
202121349349302757,311308555,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
202011969349301046,660259904,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
202011969349302061,381988915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
202131369349301843,314379435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021829349301112,350715530,false,false,true,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false
202021359349300947,591083502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
202011339349301211,391596986,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false
202011349349301611,231365954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
202011929349301041,440552485,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
202043039349300639,020222215,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
202001979349302435,310537514,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false
202001979349302485,041843040,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,true,true,false,true
202001989349300705,910916534,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
202001959349302330,530196549,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
202011969349302901,060646973,false,true,true,false,false,false,true,true,false,false,false,true,false,true,false,true,true,true,true
202011979349304531,356071917,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
202011979349304161,314379585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
