object_id,ein,Dsc,Amt
201412029349300321,620481463,Asset retirement obligation,297852
201402619349300535,592548486,Federal income taxes
201442529349300509,830454800,BONUS/OUTSTANDING CHECKS,5245
201442529349300509,830454800,PAYROLL LIABILITIES,6154
201442529349300509,830454800,SEP CONTRIBUTION,9081
201402559349300200,350715530,ASSETS HELD FOR OTHERS,82418
201402559349300200,350715530,ANNUITIES AND TRUSTS PAYABLE,788072
201402559349300200,350715530,ADVANCES FOR FEDERAL LOANS,168949
201412589349300546,631222148,PAYROLL LIABILITIES,1980
201412179349300006,134304343,CA PIT/SDI,73
201412179349300006,134304343,Co. HSA,5400
201412179349300006,134304343,Payroll liabilities(Pension),1199
201402869349300200,480548361,ANNUITIES PAYABLE,34806
201402869349300200,480548361,U.S. GOVERNMENT GRANTS REFUNDABLE,1087693
201412899349300621,562231069,DAMAGE AND KEY DEPOSITS,7327
201442939349300274,541776238,DEFERRED REVENUE,6808
201442939349300274,541776238,PAYROLL TAX LIABILITY,2217
201412839349301201,111802808,Other Liabilities,29329
201412839349301201,111802808,Rental Deposit Liability,21375
201412879349300241,344429091,US GOVT REFUNDABLE ADVANCES,10749757
201412879349300241,344429091,POSTRETIREMENT MEDICAL BENEFIT,24105702
201412879349300241,344429091,ANNUITIES AND TRUSTS PAYABLE,3477338
201412879349300241,344429091,OTHER,1075416
201412879349300241,344429091,UNAMORTIZED BOND PREMIUM,582984
201412979349301111,237008276,Accrued Interest,854
201412979349301111,237008276,"Note Payable University of California, San Diego",92050
201412879349300626,550370901,DEPOSITS AND ANNUITY OBLIGATIONS,158381
201402959349300715,621149976,PREPAID TUITION,38980
201402899349300700,201116697,DEFERRED REVENUES - STUDENT RENTS,547474
201402899349300700,201116697,ACCRUED INTEREST-BONDHOLDERS,176255
201402899349300700,201116697,CONTRACTS & RETAINAGE PAYABLE,74401
201402899349300700,201116697,BOND ISSUANCE COST PAYABLE,7500
201442879349300724,350868095,ANNUITIES & TRUSTS PAYABLE,533881
201442879349300724,350868095,INTEREST RATE SWAP AGREEMENT,609120
201422819349300432,620819352,ANNUITY PAYMENT LIABILITIES,461808
201422819349300432,620819352,CHARITABLE REMAINDER TRUSTS LIABILITY,1088278
201423149349302187,420686467,DUE TO US GOVT-PERKINS LOAN,5489182
201423149349302187,420686467,ANNUITY PAYABLE,1380870
201423149349302187,420686467,DEPOSITS HELD ON BEHALF OTHERS,264444
201423149349302187,420686467,LIABILITY TO LIFE INCOME BENEFICIARIES,1582266
201423149349302187,420686467,ACCRUED PENSION COST,1906020
201423149349302187,420686467,ACCRUED LOSS ON INTEREST RATE SWAPS,905499
201423149349302187,420686467,OTHER LIABILITY,323606
201423149349302187,420686467,STATE OF IOWA ENERGY LOAN,621611
201413289349300436,610466713,DEPOSITS & AGENCY FUNDS,71625
201413289349300436,610466713,ANNUITIES PAYABLE,247548
201413289349300436,610466713,ASSET RETIREMENT OBLIGATION,305072
201413289349300436,610466713,REFUNDABLE U.S. GOV LOAN FUNDS,856584
201413289349300436,610466713,POSTRETIREMENT BENEFIT LIABILITIES,289360
201413289349300436,610466713,INTEREST RATE SWAP AGREEMENT,209103
201423119349301492,364303682,DEFERRED COMPENSATION PLAN LIABILITIES,214564
201423119349301492,364303682,LONG TERM LEASE,5394851
201443179349304359,351065063,Advances from Government,284624
201443179349304359,351065063,Deposits Held,85675
201443179349304359,351065063,annuity payment liability,38316
201433149349301113,390978445,US GOVERNMENT GRANTS REFUNDABLE,2642899
201433149349301113,390978445,DEPOSITS HELD IN CUSTODY,406734
201433149349301113,390978445,ASSETS RETIREMENT OBLIGATION,308760
201433149349301113,390978445,OTHER LIABILITY - BOYS AND GIRLS CLUB,1000000
201433179349306808,954230730,LOAN PAYABLE,1282176
201433179349306808,954230730,RENTAL SECURITY DEPOSIT,34566
201433179349306808,954230730,PAYROLL TAX PAYABLE,14158
201433179349306808,954230730,ACCRUED LIABILITIES,8896
201433179349306808,954230730,INCOME TAX PAYABLE,2258
201443169349304464,880121831,UC Minimum Lease Payment-TCES,8844444
201443159349300804,350885591,REFUNDABLE DEPOSITS & SECURITY,1703578
201443159349300804,350885591,ACCUMULATED POSTRETIREMENT BEN,1624698
201443159349300804,350885591,ANNUITY PAYMENT LIABILITY,2078034
201443159349300804,350885591,FEDERAL ADVANCE FOR STUDENT LOANS,3918571
201443159349300804,350885591,TRUST LIABILITIES,720924
201433179349304333,250965603,STUDENT DEPOSITS,784433
201433179349304333,250965603,UNEMPLOYMENT COMPENSATION RESERVE,332775
201433179349304333,250965603,SCHOLARSHIP LIABILITY,6785
201433179349304333,250965603,AGENCY FUNDS,347046
201433179349304333,250965603,ESCHEAT LIABILITY,6405
201433179349304333,250965603,ANNUITIES PAYABLE,484666
201433179349304333,250965603,DIRECT LOANS,-36104
201433179349305423,391620530,DUE TO AFFILIATE,108367
201423169349304852,810231774,STUDENT DEPOSITS,81834
201423169349304852,810231774,ANNUITIES PAYABLE,1256956
201423169349304852,810231774,OTHER LIABILITIES,30058
201423169349304852,810231774,FAIR VALUE OF SWAP CONTRACT,2352737
201423169349304852,810231774,REFUNDABLE ADVANCE,1000000
201443169349303414,541031437,STUDENT DEPOSITS,527817
201443169349303414,541031437,ANNUITY AND UNITRUST PAYABLE,279531
201443159349301729,450231180,Annuities Payable,1151024
201433179349304828,362167773,DEPOSITS HELD FOR OTHERS,198386
201433179349304828,362167773,SWAP LIABILITY,3881488
201433179349304828,362167773,STUDENT AND OTHER DEPOSITS,77031
201443149349301499,731303821,Annuities Payable,6122
201423149349300402,362167792,Accrued Pens. & Postretirement Health Be,47134253
201423149349300402,362167792,Annuity Contract Actuarial Reserve,43359906
201423149349300402,362167792,Other,376792
201423149349300402,362167792,Trust Obligations,142754595
201423169349304367,541666531,"BOND PREMIUM, NET OF ACCUMULATED AMORTIZATION",2030182
201412939349300126,592961536,INTEREST RATE SWAP LIABILITY,165318
201412939349300126,592961536,PAYROLL LIABILITIES,77092
201412939349300126,592961536,RETIREMENT PAYABLE,48970
201403029349300540,150532053,DEFERRED COMPENSATION,442056
201413009349301051,420680460,ANNUITIES PAYABLE,1795941
201413009349301051,420680460,INTEREST RATE SWAP AGREEMENT LIABILITY,6372685
201413009349301051,420680460,REAL ESTATE DEPOSITS,73056
201413009349301051,420680460,AGENCY FUNDS,132296
201413009349301051,420680460,FIN 47 LIABILITY,1563580
201413009349301051,420680460,CAPITAL LEASES PAYABLE,78862
201412949349300026,900131526,DUE TO USCI,440000
201403089349301530,850474926,OTHER NOTES AND LOANS PAYABLE,36022
201403089349301530,850474926,S-T LOANS TO OFFICERS AND DIRECTORS
201443079349300249,410706151,DEPOSITS,162989
201443079349300249,410706151,ASSET RETIREMENT OBLIGATION,118209
201443079349300249,410706151,CAPITAL LEASE OBLIGATION,12929
201443079349300249,410706151,ANNUITIES PAYABLE,62875
201413019349301026,541851377,ACCRUED EXPENSES,12978
201413019349301026,541851377,FEDERAL AID DUE STUDENTS,1873
201423019349300242,580593438,Accrued Interest,111750
201423019349300242,580593438,Accrued Salary and Benefits,711102
201423019349300242,580593438,Amts Held on Behalf of Others,147858
201423019349300242,580593438,Annuities Payable,173173
201423019349300242,580593438,U.S. Government Loan Fund,452735
201423019349300342,364500805,DEVELOPMENT FUNDS PAYABLE,114405
201423019349300342,364500805,EXCHANGE DONATIONS PAYABLE,21312
201423019349300342,364500805,SECURITY DEPOSIT,2518
201402809349300800,560530251,US GOVT LOAN FUNDS REFUNDABLE,2592776
201402809349300800,560530251,ANNUITY PAYMENT LIABILITY,494752
201402809349300800,560530251,LIABILITY UNDER TRUST AGREEMENTS,564269
201402809349300800,560530251,DEPOSITS HELD FOR OTHERS,186562
201402809349300800,560530251,ASSET RETIREMENT OBLIGATION,1191814
201402809349300800,560530251,CAPITAL LEASE OBLIGATIONS,134478
201403099349301720,273343277,accrued wages & taxes,6252
201402909349300505,562195966,ACCRUED SALARIES,6782
201402909349300505,562195966,ACCRUED PAYROLL TAXES,4436
201412959349300126,480543782,DEPOSITS,84768
201412959349300126,480543782,ANNUITIES PAYABLE,536171
201423039349300627,640303086,GOVERNMENT ADVANCES-STUDENT LOANS,2019859
201423039349300627,640303086,DEPOSITS HELD FOR OTHERS,188503
201423039349300627,640303086,OTHER LIABILITIES,4281602
201423039349300627,640303086,ACCRUED PENSION OBLIGATION,16572659
201412959349301051,350868181,Taylor University Health Plan Trust,3494654
201412959349301051,350868181,Fair Value of Interest Rate Swap Agreements,953221
201412959349301051,350868181,Student advance payments and deposits,695387
201412959349301051,350868181,Federal Student Loan Advances,2215670
201412959349301051,350868181,Deferred Compensation Liability,15571
201412959349301051,350868181,Annuity and Trust Obligations,1900770
201403159349302465,251065148,LINE OF CREDIT,4851968
201403159349302465,251065148,ACCRUED PENSION COSTS,5038877
201403159349302465,251065148,FAIR VALUE OF DERIVATIVE INSTRUMENT,24771
201403429349300615,460283336,DEPOSITS PAYABLE,170679
201403429349300615,460283336,CHARITABLE REMAINDER UNITRUST,249275
201403429349300615,460283336,REFUNDABLE U.S. GOVERNMENT ADVANCES,1506280
201443429349300414,166031585,U.S. Government Loans Refundable,206136
201433469349300143,237069575,Employee future benefits,27936834
201433469349300143,237069575,Accrued decommissioning costs,8370372
201433469349300143,237069575,Other long-term liabilities,959382
201423519349300402,581494136,LOAN PROCEEDS HELD FOR STUDENTS,12358
201403579349300325,521010577,CHARITABLE ANNUITY,136367
201403459349300820,560767736,ADVANCE TUITION & ROOM DEPOSITS,1714992
201403459349300820,560767736,SWAP INSTRUMENT,1519251
201403459349300820,560767736,ANNUITY PAYABLE,517214
201403459349300820,560767736,OTHER,157916
201403459349300820,560767736,OBLIGATIONS UNDER CAPITAL LEASE,98244
201413449349300111,530196583,ASSET RETIREMENT OBLIGATIONS,7703763
201413449349300111,530196583,REFUNDABLE ADVANCES FROM THE U.S. GOVERNMENT,7400982
201413449349300111,530196583,SPLIT-INTEREST AGREEMENTS,1549442
201433189349302143,810231777,STUDENT DEPOSITS,120135
201433189349302143,810231777,US GOVERNMENT LOAN FUNDS REFUNDABLE,773102
201433189349302143,810231777,DEPOSITS HELD IN CUSTODY FOR OTHERS,24641
201433189349302143,810231777,RELATED PARTY NOTES PAYABLE,3571316
201443219349309939,880320324,RENT DEPOSIT,4380
201443219349309969,510305893,COMPENSATED ABSENCES,5155592
201443219349309969,510305893,DUE TO AFFILIATE,3671710
201443219349309969,510305893,CAPITAL LEASE PAYABLE,11426852
201413569349300716,560532296,Federal income taxes
201413569349300716,560532296,Advances from Federal Government for Student Loans,321450
201413569349300716,560532296,Capital Lease Obligation,28176
201433499349301358,720467515,ANNUITIES PAYABLE,110084
201433499349301358,720467515,DEPOSITS HELD FOR OTHERS,116245
201433499349301358,720467515,REFUNDABLE STUDENT DEPOSITS,45768
201433499349301358,720467515,ACCRUED INTEREST PAYABLE,84995
201433499349301358,720467515,POSTRETIREMENT BENEFIT OBLIGATION,7389469
201433499349301358,720467515,U.S. GOVERNMENT LOAN FUNDS REFUNDABLE,114847
201443189349304694,540646523,OBLIGATION UNDER CAPITAL LEASE,115969
201443189349304694,540646523,DEPOSIT,147672
201443189349304694,540646523,ANNUITY PAYABLE,283916
201403219349306475,381673400,STUDENT DEPOSITS,3473
201403219349306475,381673400,ANNUITY CONTRACTS,108874
201403529349300320,620475691,Due to the US Government,1747108
201403529349300320,620475691,Annuities Payable,938905
201403529349300320,620475691,Student and other deposits,754820
201443189349306734,550357056,REFUNDABLE ADVANCES,1794674
201443189349306734,550357056,SPLIT INTEREST OBLIGATIONS,1319544
201443219349303279,320164159,PAYROLL LIABILITIES,296
201423219349301732,200683049,UNEARNED INCOME,19958
201423219349301732,200683049,LINE OF CREDIT,18000
201423219349301732,200683049,PAYROLL PAYABLE,9671
201423219349301732,200683049,PAYROLL TAXES PAYABLES,417
201413459349300011,450306841,GOVERNMENT GRANTS REFUNDABLE,853142
201413459349300011,450306841,STUDENT DEPOSITS,26230
201413459349300011,450306841,ASSET RETIREMENT OBLIGATION,30600
201413469349300116,570324915,Funds Held for Others,175242
201413469349300116,570324915,U.S. Government Advances,1763873
201413469349300116,570324915,Obligation Under Split-Interest Agr,206940
201413469349300116,570324915,Obligation Under Int Rate Swap,217584
201443459349300649,986001141,Accrued Pension Liability,642733000
201443459349300649,986001141,Employee Future Benefit Obligation Other,483522000
201403539349300710,562244952,FUNDS HELD FOR OTHERS,192246
201403539349300710,562244952,ROYALTIES PAYABLE,7636
201413229349300806,800454615,ACCRUED PAYROLL TAXES,5811
201423219349305487,476025325,MAILBOX KEY - REFUNDABLE,115
201423219349305487,476025325,DORM DEPOSITS,2045
201423219349305487,476025325,DORM KEY DEPOSITS,70
201423219349305487,476025325,ANNUITY PYMT LIABILITY,441
201423389349300307,112357063,LOANS PAYABLE,142269
201403379349300410,616000126,PAYROLL TAXES WITHHELD,1107
201423189349302672,470418641,STUDENT DEPOSITS,47296
201423189349302672,470418641,PREPAID TUITION,34643
201413199349300141,954366755,DEPOSITS,41354
201403189349307150,141338310,Accrue est asb abatement,1381365
201403189349307150,141338310,Federal Loan Program,6262324
201403189349307150,141338310,Interinstitutional Payables,52383619
201403189349307150,141338310,Other Liabilities,4079575
201403189349307150,141338310,Professional Liability Reserve,30514928
201403189349307150,141338310,Self Insurance LT,3127594
201403189349307150,141338310,Workers Compensation LT,313513
201403189349306245,470424785,Student deposits and deferred income,711635
201403189349306245,470424785,Present value of annuities payable,44997
201403189349306245,470424785,Refundable loan programs,1456120
201403189349306245,470424785,Deposit on land contract,1010000
201413369349300501,420680408,Due to US Government - loan programs,1162002
201413369349300501,420680408,Asset retirement obligation,792129
201413369349300501,420680408,Annuities payable,59394
201413339349300001,530174589,ANNUITY AND TRUST OBLIGATIONS,1588247
201413189349307566,820309302,ANNUITY PAYMENT LIABILITY,193448
201413189349307566,820309302,LIABILITY UNDER UNITRUST AGREEMENT,138230
201413189349307566,820309302,REFUNDABLE ADVANCE,162765
201403219349306785,640303094,Rounding,1
201413219349307261,391643640,Exchange- Insurance,11114
201413219349307261,391643640,Transfers,105
201403219349306900,201612906,SWAP VALUATION,7416512
201443379349300009,352194526,JACKIE YOUNG,1000
201443379349300009,352194526,LONG TERM LIABILITIES,21245
201433189349306488,362167855,FINANCIAL INSTRUMENTS,6073602
201433189349306488,362167855,U.S. GOVERNMENT GRANTS REFUNDABLE,632226
201433189349306488,362167855,ACCRUED POST RETIREMENT OBLIGATION,1186880
201433189349306488,362167855,LEASE OBLIGATION,912983
201413159349300826,522027415,REFUNDABLE ACCOUNTS,53548
201413159349300826,522027415,INTEREST PAYABLE,35885
201413039349300626,560529972,ANNUITIES PAYABLE,67664
201413039349300626,560529972,CONSTRUCTION COSTS PAYABLE,364938
201413039349300626,560529972,DUE TO AGENCIES,601141
201443009349300239,272918042,Credit Cards Payable,14679
201443009349300239,272918042,Other payables,912
201403099349301215,260069167,ANNUAL LEAVE,328199
201403099349301215,260069167,SICK LEAVE,81151
201403099349301215,260069167,STUDENT DEPOSITS,76167
201433109349301543,203695075,Federal income taxes
201403149349302770,362310478,ADVANCES FROM FEDERAL GOVERNMENT FOR STUDENT LOANS,10072000
201443079349301744,980149857,DUE TO RELATED PARTY,548707
201423029349300927,386080947,STUDENT DEPOSITS,16132
201423029349300927,386080947,ANNUITY LIABILITY,149559
201413159349301026,426081293,ANNUITIES PAYABLE,457000
201413159349301026,426081293,CONDITIONAL ASSET RETIREMENT OBLIGATION,546020
201433169349302723,480543766,Refundable Govt Loan Programs,2420396
201433169349302723,480543766,PV of Annuities Payable,622925
201433169349302723,480543766,Future Lease Payments,242911
201433169349302723,480543766,Student Deposits,99657
201443159349303059,250965576,Conditional Asset Retirement Obligations,3997791
201443159349303059,250965576,Refundable Advances,1703665
201443159349303059,250965576,Interest Rate SWAP Liability,1094517
201443159349303059,250965576,Lease Obligations,424834
201443159349303059,250965576,Deposits Held in Custody for Others,213083
201423179349304652,136171197,ACCRUED INTEREST PAYABLE,15566674
201423179349304652,136171197,FEDERAL LOAN CAPITAL ADVANCES,4746766
201423179349304652,136171197,EMPLOYEE RELOCATION LOANS,49667553
