object_id,ein,BsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
201521339349303632,591083502,Chartwells,777 Glades Road,Boca Raton,FL,33431,Food Services,5896106
201521339349303632,591083502,Grycon LLC,4101 Ravenswood Rd Ste 325,Dania Beach,FL,33312,Construction,4783268
201501339349304360,440552485,MCCARTHY BUILDING CO,1341 NORTH ROCK HILL RD,ST LOUIS,MO,63124,CONSTRUCTION,22392614
201501339349304360,440552485,METRO AVIATION INC,PO BOX 7008,SHREVEPORT,LA,71137,AIRCRAFT OPERATIONS,4009084
201501339349304360,440552485,INTERMEDIX,6451 N FEDERAL HWY STE 1000,FT LAUDERDALE,FL,33308,THIRD PARTY BILLING,1489921
201501339349304360,440552485,DEWITT AND ASSOCIATES,PO BOX 3378 GS,SPRINGFIELD,MO,65808,CONSTRUCTION,3136824
201501339349304360,440552485,MAYO MEDICAL LABS,200 SW FIRST STREET,ROCHESTER,MN,55805,LAB PURCHASED SVCS,1790471
201511329349302781,741233796,Skyline Ventures Inc,4801 Spicewood Springs Rd Ste 100,AUSTIN,TX,78759,Construction,5266758
201511329349302781,741233796,Sodexo Services Texas LLP,PO Box 536922,ATLANTA,GA,30353,Food Services,2243189
201511329349302781,741233796,Group Two Architecture Inc,1801 S MoPac Expy Ste 350,AUSTIN,TX,78746,Architecture,812964
201511329349302781,741233796,Great Lakes Colleges Association,535 W William Ste 301,ANN ARBOR,MI,48103,NITLE Contract,503788
201511329349302781,741233796,FORE Construction,150 Texas Ave Ste 100,ROUND ROCK,TX,78664,Construction,489298
201501339349304020,231365351,Temple University Hospital,3509 N Broad Street,Philadelphia,PA,19140,Related Organization Services,1097473
201501349349304725,730630359,OKLAHOMA LITHOTRIPTER ASSOC LC,5401 N PORTLANDS STE 640,OKLAHOMA CITY,OK,73112,UROLOGY SERVICES,541125
201501349349304725,730630359,ADA ANESTHESIA ASSOCIATES,1621 CRADDUCK RD,ADA,OK,74820,ANESTHESIA PHYS SVCS,409291
201501349349304725,730630359,SLEEP SOLUTIONS ADA LLC,409 E CALIFORNIA AVE,OKLAHOMA CITY,OK,73104,SLEEP DISORDER DIAG,401125
201501349349304725,730630359,DMS HEALTH TECHNOLOGIES INC,26273 NETWORK PLACE,CHICAGO,IL,60673,IMAGING SERVICES,250929
201501349349304725,730630359,EMERGENCY MANAGEMENT MIDWEST,34 SW 89TH ST,OKLAHOMA CITY,OK,73139,ER PHYSICIAN SVCS,250425
201511339349302771,570314422,WHIPP INC,101 S CHURCH STREET,SPARTANBURG,SC,29306,GRAPHIC DESIGN,330158
201511339349302771,570314422,STALWART SYSTEMS GROUP INC,6000 FAIRVIEW ROAD SUITE 1200,CHARLOTTE,NC,28210,PHONE SYSTEM,258429
201511339349302771,570314422,ROEBUCK BUILDING COMPANY INC,3600 S CHURCH STREET,ROEBUCK,SC,29376,CONSTRUCTION,255600
201511339349302771,570314422,AMBASSADOR PERSONNEL SERVICES INC,100 BURTON DRIVE SUITE C,SPARTANBURG,SC,29301,CONTRACT LABOR,242162
201511339349302771,570314422,ELLUCIAN SUPPORT INC,4375 FAIR LAKES COURT,FAIRFAX,VA,22033,SOFTWARE & MAINTENANCE SUPPORT,208195
201511349349300326,250965600,PARIS COMPANIES,67 HOOVER AVENUE,DUBOIS,PA,15801,LINEN SERVICE,783520
201511349349300326,250965600,ITXM CLINICAL SERVICES,875 GREENTREE ROAD,PITTSBURGH,PA,15220,BLOOD PROCESSING,689364
201511349349300326,250965600,ACADEMY FOR ADOLESCENT HEALTH,410 NORTH MAIN STREET,WASHINGTON,PA,15301,OUTREACH SERVICES,576630
201511349349300326,250965600,MEDFIT COMMUNITY HEALTH SERVICE,25 HANOVER ROAD,FLORHAM,NJ,07932,WELLNESS SERVICES,529615
201511349349300326,250965600,WASHINGTON CRITICAL CARE,997 N MAIN STREET,WASHINGTON,PA,15301,PHYSICIAN SERVICES,481374
201511349349300336,450273403,Bakken Contracting Co LLC,700 S 7th Street,Fargo,ND,58103,General Contractor,3222264
201511349349300336,450273403,Compass Group USA Inc,91337 Collections Dr,Chicago,IL,606931337,Food Service Vendor,2071394
201511349349300336,450273403,Dynamic Campus Solutions,2806 Flintrock Trace Suite A205,Austin,TX,78738,IT Services,1471687
201511349349300336,450273403,Hotchalk Inc,1999 S Bascom Ave Ste 1020,Campbell,CA,950082206,Online Education,990085
201511349349300336,450273403,Capital Electric Coop,PO BOX 730,Bismarck,ND,585020730,Electrical Services,645869
201511349349306141,540534607,MBANK MANISTIQUE,130 S CEDAR STREET,MANISTIQUE,MI,49854,BOND SERVICE PROVIDER,280000
201511349349306141,540534607,JOHN HANCOCK FINANCIAL SERVICES,PO BOX 111,BOSTON,MA,02117,EMPLOYEE BENEFITS,105000
201511329349303516,730599209,Comcourse Inc,1101 Pacific Ave Ste 250,Santa Cruz,CA,95060,Online education support,1674796
201511329349303516,730599209,Pioneer College Caterers Inc,12351 W 96th Terrace Ste 204-W,Lenexa,KS,66215,Food service,375815
201511329349303516,730599209,L Wallace Construction Co,14220 S Meridian Ave,Oklahoma City,OK,73173,Construction,108999
201511329349303661,200363127,WHITING TURNER CONTRACTING COMPANY,300 EAST JOPPA ROAD,BALTIMORE,MD,21286,GENERAL CONTRACTOR,441087
201511329349303661,200363127,JANIKING OF LAS VEGAS,PO BOX 51013,LOS ANGELES,CA,900741013,CLEANING COMPANY,210900
201511329349303661,200363127,HOME DETAILING,5307 CREST POINT WATCH CT,LAS VEGAS,NV,89031,Painting,182346
201511329349303661,200363127,KGA ARCHITECTURE,9075 W DIABLO DR 3RD FL,LAS VEGAS,NV,89148,CONSULTANT,156622
201511329349303661,200363127,LITTLER MENDELSON PC,PO BOX 45547,SAN FRANCISCO,CA,941450547,LEGAL,146489
201511329349303711,010211497,H P Cummings Construction Co Inc,PO Box 297,Winthrop,ME,04364,Construction,8604678
201511329349303711,010211497,Sodexo Operations LLC,PO Box 5035,Boston,MA,02107,Food Services,6211354
201511329349303711,010211497,Consigli Construction Co Inc,15 Franklin Street,Portland,ME,04101,Construction,6100573
201511329349303711,010211497,Allied Cook Construction Corp,PO Box 1396,Portland,ME,04104,Construction,5002429
201511329349303711,010211497,Ouellet Associates Inc,56 Bibber Parkway,Brunswick,ME,04011,Construction,640879
201511329349300426,540524516,RMT CONSTRUCTION,PO BOX 8963,RICHMOND,VA,23225,"CONSTRUCTION, RENOVATION",487385
201511329349300426,540524516,JAMES R WHITE,13702 HALIFAX ROAD,PETERSBURG,VA,23805,"CONSTRUCTION, RENOVATION",223350
201501349349301210,041843040,PERKINS Will Inc,PO Box 71181,CHICAGO,IL,60694,Architects,1154837
201501349349301210,041843040,MOUNT HOLYOKE COLLEGE,OFFICE OF THE CONTROLLER,SOUTH HADLEY,MA,01075,CAMPUS POLICE/FACLTY,1448499
201501349349301210,041843040,INVESTURE LLC,126 GARRETT ST,CHARLOTTESVILLE,VA,22902,investment manager,710583
201501349349301210,041843040,DENMARK INTERNATIONAL STUDY,2233 UNIVERSITY AVENUE SUITE 201,SAINT PAUL,MN,55114,INTERNATIONAL STUDY,737310
201501349349301210,041843040,UNIVERSITY OF MASSACHUSETTS,373 WHITMORE ADMINISTRATIVE BUILDIN,AMHERST,MA,01003,RESEARCH,722988
201501349349307910,593069793,Pearson Embanet,105 Gordon Baker Rd Suite 300,Toronto,OH,43964,Marketing & Course Development/Hosting S,3654765
201501349349307910,593069793,Blackboard Inc,PO Box 200154,Pittsburgh,PA,15251,Software Maintenance,123762
201501349349307970,340714654,The Smith and Oby Company,7676 Northfield Rd,Walton Hills,OH,44146,Construction/project related,2080944
201501349349307970,340714654,BCMC,PO Box 422,Wooster,OH,44691,Construction/project related,624077
201501349349307970,340714654,Standard Plumbing and Heating,435 Walnut Ave,Canton,OH,44701,Construction/project related,528122
201501349349307970,340714654,Bogner Construction Company,PO Box 887,Wooster,OH,44691,Construction/project related,385218
201501349349307970,340714654,Johnson Controls Inc,507 E Michigan St,Milwaukee,WI,53201,Construction/project related,360000
201501339349301290,231653718,Computer Aid Inc,PO Box 785526,Philadelphia,PA,19178,IT management,1084335
201501339349301290,231653718,Wills Hall Oblate Community,2755 Station Avenue,Center Valley,PA,18034,Professional,916310
201501339349301290,231653718,Breslin Ridyard Fadero Architects,1226 Union Blvd,Allentown,PA,18109,Architects,471404
201501339349301290,231653718,160over90,1 S Broad Street,Philadelphia,PA,19107,Advertising,394499
201501339349301290,231653718,Morgan Stanley Wealth Management,3500 Winchester Road,Suite 100,Allentown,PA,18104,Investment consultant,329912
201511349349303706,430694556,ADVERTISING SAVANTS INC,2100 LOCUST STREET,SAINT LOUIS,MO,63103,ADVERTISING,909262
201511349349303706,430694556,AMERISERVE,200 E WALNUT,COLUMBIA,MO,65203,FOOD SERVICE,810144
201511349349303706,430694556,GREENSFELDER HEMKER & GALE PC,10 SOUTH BROADWAY SUITE 2000,SAINT LOUIS,MO,63102,LEGAL,157061
201511349349303706,430694556,HUNTLEIGH TRANSPORTATION,820 ROSEDALE AVENUE,SAINT LOUIS,MO,63112,TRANSPORTATION,154827
201511349349303706,430694556,OAKWOOD SYSTEMS,622 EMERSON ROAD SUITE 350,SAINT LOUIS,MO,631417012,IT SUPPORT,145500
201501339349301545,540506319,Kjellstrom & Lee Construction,2815-A N Augusta St,Staunton,VA,24401,Construction Contractor,12622372
201501339349301545,540506319,Chartwells,PO Box 91337,Chicago,IL,60693,Food Service,912818
201501339349301545,540506319,Royall and Company,1920 East Parham Rd,Richmond,VA,23228,Enrollment Management/Advancement Services,522511
201501339349301545,540506319,Kahler Slater Inc,111 West Wisconsin Ave,Milwaukee,WI,53203,Architect,513674
201501339349301545,540506319,Aramark,24818 Network Place,Chicago,IL,60673,Facilities Management,265036
201501339349304570,060766747,Pita Communications LLC,40 Cold Spring Road,Rocky Hill,CT,06067,Media Planning,124246
201511339349302221,232810852,HSC BUILDERS CONSTRUCTION MANAGERS,304 NEW MILL LANE,EXTON,PA,19341,CONSTRUCTION SRVCS,4549319
201511339349302221,232810852,LF DRISCOLL COMPANY LLC,9 PRESEDENTIAL BLVD,BALA CYNWYD,PA,19004,CONSTRUCTION SRVCS,2782499
201511339349302221,232810852,ONCALL STAFFING,4 BROWNS LANE,VILLANOVA,PA,19085,STAFFING SRVCS,1466923
201511339349302221,232810852,ALLIED BARTON SECURITY SERVICE,161 WASHINGTON ST STE 600,CONSHOHOCKEN,PA,19438,SECURITY SRVCS,1049519
201511339349302221,232810852,DVA HEALTHCARE OF PA INC,PO BOX 8500-1607,PHILADELPHIA,PA,19178,MEDICAL SRVCS,972324
201511339349302241,946135772,PLANT CONSTRUCTION COMPANY LP,300 NEWHALL STREET,SAN FRANCISCO,CA,94124,CONSTRUCTION SERVICES,525812
201501349349306240,231352661,Edwin L Heim Company,1918 Greenwood St,Harrisburg,PA,17105,Electrical Contractor,1056932
201501349349306240,231352661,Spillman Farmer Shoemaker,1720 Spillman Dr 200,Bethlehem,PA,18015,Architectural Engineering,425388
201501349349306240,231352661,Greenfield Architects LTD,PO Box 10726,Lancaster,PA,17605,Arcitectural Engineering,341144
201501349349306240,231352661,Dewberry LLC,11 North Third St,Harrisburg,PA,17101,Architectural Engineering,261829
201501349349306240,231352661,Rhoads & Sinon,One S Market Square,12th Floor,Harrisburg,PA,171081146,Legal services,135915
201501349349306265,150532081,BOND SCHOENECK KING PLLC,ONE LINCOLN CENTER,SYRACUSE,NY,132021324,ATTORNEYS,2770451
201501349349306265,150532081,ACCENTURE LLP,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,101050302,CONSULTANTS,2161886
201501349349306265,150532081,BAIN COMPANY INC,131 DARTMOUTH STREET,BOSTON,MA,02116,CONSULTANTS,1740265
201501349349306265,150532081,GLUCKMAN MAYNER ARCHITECTS,250 HUDSON STREET,NEW YORK,NY,100191413,ARCHITECTS,1528323
201501349349306265,150532081,BELL SPINA PC,215 WYOMING STREET,SYRACUSE,NY,132042928,ARCHITECTS,925609
201511339349303971,540505972,CHARTWELLS (COMPASS GROUP USA),PO BOX 417632,BOSTON,MA,022417632,DINING HALL SERVICES,637335
201511339349303971,540505972,TROUTMAN SANDERS LLP,POB 1122 1001 HAXALL POINT,RICHMOND,VA,23219,PURCHASED SERVICES / LEGAL,261419
201511349349301561,250969449,CULINART INC,175 SUNNYSIDE BLVD,PLAINVIEW,NY,11803,DINING SERVICES,10522009
201511349349301561,250969449,ACCENTURE LLP,161 N CLARK ST,CHICAGO,IL,60601,CONSULTING,7567533
201511349349301561,250969449,ISS FACILITY SERVICES INC,1019 CENTRAL PKWY STE 100,SAN ANTONIO,TX,78232,CLEANING SERVICES,6787212
201511349349301561,250969449,MASCARO CONSTRUCTION CO LP,1720 METROPOLITAN STREET,PITTSBURGH,PA,15233,CONSTRUCTION,4041794
201511349349301561,250969449,JENDOCO CONSTRUCTION CORP,2000 LINCOLN RD,PITTSBURGH,PA,15235,CONSTRUCTION,3668018
201501349349303390,041958460,BOND BROTHERS,145 SPRING STREET,EVERETT,MA,02149,CONSTRUCTION,28884473
201501349349303390,041958460,CHARTWELLS DINING SERVICES,3 INTERNATIONAL DRIVE,RYE BROOK,NY,10573,FOOD SERVICE CATERING,4121688
201501349349303390,041958460,COLUMBIA CONSTRUCTION COMPANY,PO BOX 220 100 RIVERPARK DRIVE,NORTH READING,MA,01864,CONSTRUCTION,3282203
201501349349303390,041958460,EDUCATORS HEALTH LLC,123 INTERSTATE DRIVE,WEST SPRINGFIELD,MA,01089,HEALTHCARE PROGRAMS,2658069
201501349349303390,041958460,UGL SERVICES UNICCO OPERATIONS,275 GROVE STREET 3-200,AUBURNDALE,MA,02466,CLEANING SERVICES,2130059
201521339349300717,990113930,SODEXO INC,dept 880328,LOS ANGELES,CA,90088,FOOD SERVICE MTGT,764857
201521339349300717,990113930,WKF INC,PO BOX 31000,HONOLULU,HI,968495484,RENT & MGMT SVCS,1397624
201521339349300717,990113930,FINANCE FACTORS LTD,PO BOX 1300,HONOLULU,HI,968071300,RENT & MGMT SVCS,1324186
201521339349300717,990113930,DEG LLC,1132 BISHOP ST SUITE 2305,HONOLULU,HI,96813,RENT & MGMT SVCS,1178106
201521339349300717,990113930,NIU PIA LAND COMPANY LTD,PO BOX 1300,HONOLULU,HI,968071300,RENT & MGMT SVCS,980192
201521329349302652,231484178,ALADDIN FOOD MANAGEMENT SERVICES LLC,21 ARMORY DR,WHEELING,WV,26003,CAMPUS DINING SERVICES,1007460
201521329349302652,231484178,HORST CONSTRUCTION,PO BOX 3310,LANCASTER,PA,17604,CONSTRUCTION DESIGN AND BUILD,327357
201521329349302652,231484178,TRANSGLOBAL TRAVEL,2496 BASKETTE WAY,CHATTANOOGA,TN,37421,TRAVEL,147939
201521329349302652,231484178,MTS TRAVEL,116 LAKE STREET,EPHRATA,PA,17522,TRAVEL,132750
201521329349302652,231484178,LOGOS BIBLE SOFTWARE,1313 COMMERCIAL ST,BELLINGHAM,WA,98225,SOFTWARE DEVELOPMENT AND DISTRIBUTION,120512
201511349349302471,520591641,Whiting-Turner Construction Company,PO Box 17596,Baltimore,MD,21297,Construction,4544350
201511349349302471,520591641,Sage Dining Services,1402 York Road Suite 100,Lurtherville,MD,21093,Dining Services,1730402
201511349349302471,520591641,American Office,309 N Calvert Street,Baltimore,MD,21202,Furniture,432685
201511349349302471,520591641,Ellucian,4375 Fair Lakes Court,Fairfax,VA,22033,Maintenance Agrmt,269366
201511349349302471,520591641,Weber Shandwick Inc,2809 Boston St 8,BALTIMORE,MD,21224,Public Relations,206576
201511349349305496,231352692,R S MOWERY & SONS INC,1000 BENT CREEK BLVD,MECHANICSBURG,PA,17050,CONSTRUCTION LABOR,2514833
201511349349305496,231352692,SAGE DINING SERVICES INC,1402 YORK RD SUITE 100,LUTHERVILLE,MD,21093,FOOD SERVICE,1005278
201511349349305496,231352692,SODEXO INC & AFFILIATES,PO BOX 360170,PITTSBURGH,PA,15251,MAINTENANCE CONTRACTOR,681953
201511349349305496,231352692,MURRAY ASSOCIATES ARCHITECTS,1600 NORTH SECOND STREET,HARRISBURG,PA,17102,ARCHITECTS,464625
201511349349305496,231352692,BAXTER GROUP INC,941 PROGRESS ROAD,CHAMBERSBURG,PA,17201,ABATEMENT SERVICES,232821
201521339349301582,042103865,Aramark,1101 Market Street,Philadelphia,PA,19107,Food service,1455042
201521339349301582,042103865,Kurtz Inc,P O Box 1597,Westfield,MA,01086,Construction,1169408
201521339349301582,042103865,Crocker Building Company Inc,186 Stafford Street,Springfield,MA,01104,Construction,514715
201521339349301582,042103865,Six-Point Creative Works Inc,9 Hampden Street,Springfield,MA,01103,Advertising and marketing creative,341729
201521339349301582,042103865,U S International Media LLC,1201 Alta Loma Road,Los Angeles,CA,90069,Digital media advertising,328226
201531339349303803,061627882,FIP CONSTRUCTION INC,308 FARMINGTON AVENUE 3RD FLOOR,FARMINGTON,CT,06032,CONSTRUCTION,42213423
201531339349303803,061627882,FUSCO CORPORATION,555 LONG WHARF DRIVE SUITE 14,NEW HAVEN,CT,06511,CONSTRUCTION,9740721
201531339349303803,061627882,LEARN,44 HATCHETTS HILL ROAD,OLD LYME,CT,06371,REGIONAL EDUCATIONAL SERVICES,4172452
201531339349303803,061627882,ZUVIC ASSOCIATES INC,40 COLD SPRING ROAD,ROCKY HILL,CT,06067,ENVIRONMENTAL SERVICES,1244129
201531339349303803,061627882,REACH LOCAL INC BOSTON,75 WELLS AVENUE SUITE 105,NEWTON,MA,02459,ADVERTISING SERVICES,568339
201511339349305561,581825259,UNICCO,4002 SOLUTIONS CENTER,CHICAGO,IL,60677,HOUSEKEEPING/MAINTENANCE SERVICES,4543182
201511339349305561,581825259,SODEXO INC AFFILIATES CAMPUS SERVICES,9801 WASHINGTONIAN BOULEVARD,GAITHERSBURG,GA,20878,FOOD SERVICE MANAGEMENT,3247225
201511339349305561,581825259,HOLDER CONSTRUCTION,3333 RIVERWOOD PARKWAY SE,ATLANTA,GA,30339,CONSTRUCTION SERVICES,2053998
201511339349305561,581825259,GRANT THORNTON LLP,1100 PEACHTREE STREET SUITE 1200,ATLANTA,GA,30309,AUDIT AND TAX SERVICES,706426
201511339349305561,581825259,RICOH (FORMERLY LANIER),POBOX 532530,ATLANTA,GA,30353,EQUIPMENT LEASING,582917
201511349349303201,570352247,PIONEER COLLEGE CATERERS,303 GLENROSE AVE,NASHVILLE,TN,37210,CATERING SERVICES,1468571
201511349349303201,570352247,RICHARDSON CONSTRUCTION CO,6806 MONTICELLO RD,COLUMBIA,SC,29203,CONSTRUCTION,1269220
201511349349303201,570352247,NOEL-LEVITZ INC,2350 OAKDALE BLVD,CORALVILLE,IA,52241,CONSULTING,266793
201511349349303201,570352247,RT LONDON,1642 BROADWAY NW,GRAND RAPIDS,MI,49504,CONSULTING,177624
201511349349303201,570352247,WO BLACKSTONE CONSTRUCTION,425 HUGER STREET,COLUMBIA,SC,29202,CONSTRUCTION,141458
201511349349303306,042104700,CHARTWELLS DINING SERVICES,2400 YORKMONT ROAD,CHARLOTTE,NC,28217,FOOD & CATERING SERV,2412974
201511349349303306,042104700,AMERICAN GREEN BUILDING SERVICES,190 MILTON STREET,DEDHAM,MA,02026,CLEANING SERVICES,1052356
201511349349303306,042104700,SECURITAS SECURITY SERVICES,2 CAMPUS DRIVE,PARSIPPANY,NJ,07054,SECURITY SERVICES,859633
201511349349303306,042104700,CANON BUSINESS PROCESS SERVICES,460 WEST 34TH STREET 6TH FLOOR,NEW YORK,NY,07054,DOCUMENT MANAGEMENT SERVICES,466398
201511349349303306,042104700,QUALITY PRO CLEANERS,17 CARLSTAD STREET,WORCESTER,MA,01607,CLEANING SERVICES,259210
201511349349303456,050259080,FARRAR & ASSOCIATES,31A BRIDGE STREET,NEWPORT,RI,02840,GENERAL CONSTRUCTION CONTRACTOR,2649251
201511349349303456,050259080,ATRION NETWORKING CORPORATION,PO BOX 970058,BOSTON,MA,022970058,NETWORK CONSULTING,651236
201511349349303456,050259080,ELLUCIAN,62814 COLLECTIONS CTR DR,CHICAGO,IL,606930628,COMPUTER SOFTWARE CONSULTING,382134
201511349349303456,050259080,CONNOR ARCHITECTURE LLC,1656 MASSACHUSETTS AVENUE,BOSTON,MA,02420,ARCHITECT,204831
201511349349303456,050259080,FLOREZ GROUP,449 THAMES ST,NEWPORT,RI,02842,ARCHITECT,186749
201521329349302757,250965212,PARKHURST DINING SERVICES,P O BOX 644091,PITTSBURGH,PA,152644091,FOOD SERVICE,5498650
201521329349302757,250965212,ST MORITZ BUILDING SERVICES,P O BOX 5018,GREENSBURG,PA,156015118,CLEANING SERVICE,1957978
201521329349302757,250965212,ROYALL AND COMPANY,1920 EAST PARHAM ROAD,RICHMOND,VA,232282206,STUDENT MARKETING PROGRAM,257225
201521329349302757,250965212,HOWE CONTRACTORS,7045 DUTCH HILL ROAD,MEADVILLE,PA,16335,CONSTRUCTION,248197
201521329349302757,250965212,ELLUCIAN INC,62814 COLLECTION CENTER DRIVE,CHICAGO,IL,60693,COMPUTER SOFTWARE SYSTEM,240337
201521329349303727,133838740,UNIVERSAL PROTECTION SERVICE,PO BOX 101034,PASADENA,CA,911891034,SECURITY,355657
201521329349303727,133838740,ROBERT HALF FINANCE AND ACCTNG TUC,2613 CAMINO RAMON,SAN RAMON,CA,94583,TEMP AGENCY,214598
201521329349303727,133838740,O'BRIEN BUILDERS,5090 CENTRAL WAY STE 100,CORDELIA,CA,94534,GENERAL CONTRACTORS,207235
201521329349303792,383589120,KELLOGG COMMUNITY COLLEGE,450 NORTH AVE,BATTLE CREEK,MI,49017,VARIOUS SERVICES,391754
201511349349301701,590722789,CORNERSTONE ELECTRIC LLC,436 HAMPTON AVENUE,LAKELAND,FL,33801,ELECTRICAL CONTRACTING,208160
201521339349302357,370663567,PROFESSIONAL THERAPY SERVICES INC,2810 FRANK SCOTT PKWY WEST STE 824,BELLEVILLE,IL,62223,PHYSICAL THERAPY,3043437
201521339349302357,370663567,SODEXO OPERATIONS LLC,4880 PAYSHERE CIRCLE,CHICAGO,IL,60674,FOOD SERVICE,1580967
201521339349302357,370663567,SLU CARE,1402 S GRAND BLVD,ST LOUIS,MO,63104,PHYSICIAN SERVICES,1294382
201521339349302357,370663567,KAHLER SLATER INC,111 WEST WISCONSIN AVENUE,MILWAUKEE,WI,532032501,ARCHITECTURAL SERVICES,1021472
201521339349302357,370663567,GUARANTEE ELECTRICAL CONSTRUCTION,3405 BENT AVENUE,ST LOUIS,MO,631162601,ELECTRICAL CONSTRUCTION SERVICES,922431
201511339349301376,590624416,Sodexo Inc and Affiliates,4001 West Tampa Bay Blvd,Tampa,FL,33614,Food Service,3251368
201511339349301376,590624416,Chartwells,QSDaytona LLC,8460 Holocomb Bridge Road,Suite 200,Alpharetta,GA,30022,Food Service,2467232
201511339349301376,590624416,Strategic Facilities Development,401 kentucky Blue Circle,Apopka,FL,32712,Construction,1325322
201511339349301376,590624416,Bace Construction Inc,1623 Alligator Road,DeLand,FL,32724,Construction,1125180
201511339349301376,590624416,CADON Education,158 Lookout Place,Suite 201,Maitland,FL,32751,Education Services,1050774
201511339349304456,141340095,Pattison Sampson Ginsberg & Griffin PC,22 First Street,Troy,NY,12181,Legal,845615
201511339349304456,141340095,Meyers & Meyers LLP,1734 Western Avenue,Albany,NY,12203,Legal,555360
201511339349304456,141340095,Whiteman Osterman & Hanna LLP,One Commerce Plaza,Albany,NY,12260,Legal,367713
201511339349304456,141340095,Mark Wentland,9 Dennin Drive,Menands,NY,12204,Patent,338975
201511339349304456,141340095,Heslin & Rothenberg PC,5 Columbia Circle,Albany,NY,12203,Legal,320537
201521289349301237,362182171,BON APPETIT ANDERSON COMMONS,421 CHASE,WHEATON,IL,60187,FOOD SERVICE,5267581
201521289349301237,362182171,CAPSTONE CUSTOM HOMES LLC,211 E ILLINOIS ST 1,WHEATON,IL,60187,HOME BUILDING,838403
201521289349301237,362182171,THOMAS INTERIOR SYSTEMS INC,476 BRIGHTON DRIVE,BLOOMINGDALE,IL,60108,OFFICE PLANNING AND FURNISHINGS,403539
201521289349301237,362182171,SPL INTEGRATED SOLUTIONS,2266 PALMER DRIVE,SCHAUMBURG,IL,60173,VIDEO CONFERENCING,322453
201521289349301237,362182171,SHOWALTER ROOFING SERVICES INC,25W048 RAMM DRIVE,NAPERVILLE,IL,60564,ROOF REPAIR AND REPLACEMENT,251892
201511319349302036,050258932,RUFFALOCODY,65 KIRKWOOD NORTH ROAD SW,CEDAR RAPIDS,IA,52404,FUNDRAISING SERVICES,426192
201511319349302036,050258932,KPMG LLP,60 SOUTH STREET,BOSTON,MA,02111,AUDITING & TAX SVCS,203400
201511319349302036,050258932,CAMBRIDGE ASSOCIATES,100 SUMMER ST 13,BOSTON,MA,02110,INVESTMENT SERVICES,182578
201511319349302036,050258932,MFS,500 BOYLSTON STREET,BOSTON,MA,02116,INVESTMENT SERVICES,135489
201511319349302036,050258932,RONEY LABINGER LLP,344 WICKENDEN STREET,PROVIDENCE,RI,02903,LEGAL SERVICES,103377
201511329349300641,030179298,Sasaki Associates Inc,64 Pleasant Street,Watertown,MA,02472,Architect,1185836
201511329349300641,030179298,CET Academic Programs,1920 N Street NW Suite 200,Washington,DC,20036,Program Fee,916353
201511329349300641,030179298,Adaptive Communications LLC,230 Commerce Way Suite 100,Portsmouth,NH,03801,Wireless Service,621286
201511329349300641,030179298,High Street Partners Inc,Dept LA 23551,Pasadena,CA,911853551,Consultants,386691
201511329349300641,030179298,Premier Coach Co Inc,946 Route 7 S,Milton,VT,05468,Busline,368934
201511329349300911,620544854,ARAMARK SERVICES CORP,1101 MARKET STREET,PHILADELPHIA,PA,19104,CUSTODIAL,178501
201511329349300911,620544854,COMBUSTION DESIGN,630 S COOPER,MEMPHIS,TN,38104,DESIGN,169285
201521319349301902,570314380,HARPER CONSTRUCTION,35 WEST COURT STREET SUITE 400,GREENVILLE,SC,29601,CONSTRUCTION,5936492
201521319349301902,570314380,SODEXO FACILITIES,580 E MAIN STREET,SPARTANBURG,SC,29302,FACILITIES,1545412
201521319349301902,570314380,SODEXO DINING,580 E MAIN STREET,SPARTANBURG,SC,29302,DINING SERVICES,1483836
201521319349301902,570314380,BRAILSFORD & DUNLAVEY,1140 CONNECTICUT AVENUE NW SUITE 4,WASHINGTON,DC,20036,PROJECT MANAGEMENT,406325
201521319349301902,570314380,MCMILLAN PAZDAN SMITH ARCHITECTURE,DEPARTMENT 365 PO BOX 100199,COLUMBIA,SC,29202,ARCHITECT,240422
201511349349306556,951690977,COMFORCE TECHNICAL SERVICES INC,999 STEWART AVENUE SUITE 100,BETHPAGE,NY,11714,HEALTHCARE WORKFORCE MGMT,2233009
201511349349306556,951690977,RUDOLPH AND SLETTEN INC,1600 SEAPORT BOULEVARD SUITE 350,REDWOOD CITY,CA,94063,CONSTRUCTION MGMT,1204351
201511349349306556,951690977,THE HALE CORPORATION,513 SOUTH MYRTLE AVENUE A,MONROVIA,CA,91016,CONSTRUCTION MGMT,1184634
201511349349306556,951690977,PARKING COMPANY OF AMERICA,523 WEST 6TH STREET SUITE 528,LOS ANGELES,CA,90014,PARKING SERVICES,1064991
201511349349306556,951690977,INTER-CON SECURITY SYSTEMS INC,210 SOUTH DE LACEY AVENUE,PASADENA,CA,91105,SECURITY SERVICES,851727
201511339349301736,370661219,Sodexo Inc & Affiliates,4880 Paysphere Circle,Chicago,IL,60674,Physical Plant and Food Services,3476555
201511339349301736,370661219,Locust Hills Village Partnership,1002 E Wesley Drive,Suite 100,O Fallon,IL,62269,Rental of housing units,835072
