object_id,ein,NnCshChckbxInd,Dsc,CntrbtnCnt,NncshCntrbtnsRptF990Amt,MthdOfDtrmnngRvnsTxt
201713149349301516,240795439,X,BEVERAGES,1,372,FMV
201723389349300437,540575812,X,Trees/Landscaping,1,3425,Market
201743459349300439,840442429,X,FOOSBALL TABLE,1,1000,FMV
201743459349300439,840442429,X,PIANOS,2,4250,FMV
201743459349300439,840442429,X,GIFT CARD,1,85,FMV
201723259349300002,041843040,X,MISCELLANEOUS,6,28594,APRAISL/DONOR EST.
201723259349300002,041843040,X,ARCHIVAL RECORD,45,0,INDETERMINABLE VALUE
201723259349300002,041843040,X,ARCHIVAL RECORD,59,0,INDETERMINABLE VALUE
201713189349305446,416011702,X,OTHER MISC,39,25300,EXPERTS
201723329349300637,750808791,Hay,20,1500
201723329349300637,750808791,Framing,2,599
201723329349300637,750808791,Pearls,1,125
201723329349300637,750808791,Washing Machine,1,375
201723329349300637,750808791,Misc.,5,1029
201713189349303286,390806325,X,equipment,3,19530,FMV
201713189349303286,390806325,X,Gift Cards,5,416,fMV
201723179349302037,430471057,X,MISC. SUPPLIES AND EQUIPMENT,7,21180,FAIR MARKET VALUE
201733329349300768,750851900,X,GIFT ANNUITY,1,52465,MARKET VALUE
201733329349300768,750851900,X,COMPUTER EQUIPMENT,1,15000,EST. VALUE
201733329349300768,750851900,X,MINERAL INTEREST,1,13333,EST. VALUE
201733329349300768,750851900,X,MINERAL INTEREST,1,13333,EST. VALUE
201733329349300768,750851900,X,CEMETERY PLOTS,1,10000,EST. VALUE
201733329349300768,750851900,X,MINERAL INTEREST,1,13333,EST. VALUE
201733329349300768,750851900,X,Various,9,10569,Est. Value
201723149349303207,472237488,X,"ECMC Group, Inc. converted amounts due from Zenith to a contribution in support of its mission.",1,446270902,Other - Book Value
201743359349300434,231352001,X,PIANOS,1,20000,FMV
201703119349302980,350886846,X,Other - Miscellaneous,26,54312,FMV
201713329349300326,580619030,X,OTHER NONCASH GIFTS,1,83,FMV
201743069349301814,042702102,X,EQUIPMENT,1,38200,FMV AT DONATION
201703119349303165,362310478,X,MISCELLANEOUS,4,4723,Market value
201703049349300120,350715530,X,TREES,2,9100,FMV
201703049349300120,350715530,X,OTHER,4,16861,FMV
201743059349301984,596605703,X,AUCTION ITEMS,25,5721,ASSIGNED BY DONOR
201743059349301984,596605703,X,FURNITURE,19,5335,ASSIGNED BY DONOR
201743059349301984,596605703,X,ART,1,300,ASSIGNED BY DONOR
201743059349301984,596605703,X,EQUIPMENT,1,100,ASSIGNED BY DONOR
201820329349301602,660177776,X,EQUIPMENT,1,12750,FMV
201800399349300300,610444763,X,Vacation Packages,6,10807,Fair Market Value
201820089349300342,010211497,X,Educational Materials,8,31000,Cost of donated materials
201830309349300513,620476666,X,miscellaneous,4,0,COST
201810389349300041,390806202,X,Other,108,0
201713499349300956,596046500,X,EDUCATION EQUIP,10,1072439,APPRAISAL/COST
201800269349301025,420680404,X,GIFT CARDS/STORAGE RENTAL,7,3629,COST
201800269349301025,420680404,X,AIRPLANE USAGE,1,46550,COST
201800269349301025,420680404,X,CAR LEASES,2,15500,COST
201713129349301526,340714585,X,MEDICAL EQUIPMENT,3,22355,SALE COMPARABLE GOOD
201713129349301526,340714585,X,EVENT TICKETS,9,1472,COST
201733499349301258,550357056,X,PIANO,1,60000,APPRAISED VALUE
201733499349301258,550357056,X,OTHER,2,20355,MARKET VALUE
201723079349302042,954559065,X,1,67000
201703569349300520,951230865,X,SUPPLIES/EQUIPMENT,21,168761,COST
201703569349300520,951230865,X,SPECIAL EVENT GIFT CERTIFICATES,371,78808,COST
201703569349300520,951230865,X,LIFE INSURANCE CASH VALUE,1,20786,MARKET VALUE
201820329349300307,560657294,X,ARTS & COLLECTIBLES,3,40800,APPRAISALS
201820329349300307,560657294,X,MUSIC EQUIPMENT,2,6150,APPRAISALS
201820329349300307,560657294,X,CARPET,1,1760,APPRAISAL
201830329349301603,910570848,X,ELECTRICAL EQUIPMENT,5,48300,FAIR MARKET VALUE
201830329349301603,910570848,X,HVAC EQUIPMENT,9,43300,FAIR MARKET VALUE
201830329349301603,910570848,X,ITCS equipment,2,36375,FAIR MARKET VALUE
201830329349301603,910570848,X,AUTOMOTIVE EQUIPMENT,6,12181,FAIR MARKET VALUE
201830329349301603,910570848,X,MACHINE equipment,1,7300,FAIR MARKET VALUE
201830329349301603,910570848,X,AGRICULTURAL EQUIPMENT,3,5450,FAIR MARKET VALUE
201810459349301626,610444650,X,TOOLS,6,51218,Market value
201810459349301626,610444650,X,FORESTRY OPERATIONS TRIP,1,11600,Market value
201810459349301626,610444650,X,LOOM,1,4900,Market value
201810459349301626,610444650,X,VARIOUS,3,1256,Market value
201810459349300801,231585611,X,concert catering and rentals,2,15525,appraised value
201810459349300801,231585611,X,website credit,1,750,market value
201840309349300614,620599339,X,USE OF SPACE/RENT,1,0,FAIR MARKET VALUE OF
201840309349300614,620599339,X,ADVERTISING,1,0
201840309349300614,620599339,X,WATER HEATER,1,0
201840309349300614,620599339,X,OTHER,1,0
201820369349300447,150532239,X,Horses,4,520000,appraised FMV
201820369349300447,150532239,X,Pledges,86,26671738,estimated present value
201820439349300202,042104258,X,Equipment,2,0,cost of donated property
201820439349300202,042104258,X,Instrument,1,0,cost of donated property
201743179349300339,362167773,X,AIRCRAFT,2,205147,FAIR MARKET VALUE
201743179349300339,362167773,X,PIANO,1,13000,FAIR MARKET VALUE
201713109349301911,420680408,X,Gift certificates,51,19410,Face value
201713109349301911,420680408,X,Tickets,4,1810,Face value
201713109349301911,420680408,X,Gift baskets,4,1088,Selling price
201713109349301911,420680408,X,Jewelry,2,919,Selling price
201713109349301911,420680408,X,Alumni travel,3,754,Selling price
201713109349301911,420680408,X,Bud bus,1,750,Selling price
201713109349301911,420680408,X,Prints,2,360,Selling price
201830169349300628,560532303,X,LEASED VECHICLES,4,18840,Market value
201830169349300628,560532303,X,Gifts in Kind,14,32154,Market value
201713119349302696,570314415,X,"FOOD, GIFT CARDS, SUPPLIES, TICKETS, ETC",28,4311,FMV
201713119349302721,420681049,X,RENTAL SPACE,1,2085,ACTUAL
201713119349302721,420681049,X,MEALS,16,753,ACTUAL
201713119349302721,420681049,X,SCIENCE EQUIPMENT,1,275,ACTUAL
201713119349302721,420681049,X,GIFT CARDS,4,130,ACTUAL
201830449349301708,951744369,X,Sports equipment,1,2101
201840379349300034,430653369,X,RAWLINGS SPORTING GOODS COMPANY - COMPANY PRODUCT,1,191807,FMV
201800249349301300,420680466,X,board meeting exp,4,3357,cost
201800249349301300,420680466,X,Event Meals/Beverages,8,1433,cost
201800249349301300,420680466,X,Tennis Court Repair,1,550,cost
201800249349301300,420680466,X,musical instrument,2,200,appraisal
201820129349300117,410695509,X,CATERING SERVICES,1,6765,SALES INVOICE
201820129349300117,410695509,X,EQUIPMENT,2,1362,COMPARABLE SALES
201820129349300117,410695509,X,"GIFT CARDS, CERTIFICATES, AND TICKETS",15,1185,FACE VALUE
201742839349301309,350868181,X,Horse,1,35000,FMV
201742839349301309,350868181,X,Pottery,12,5000,FMV
201742839349301309,350868181,X,Electric Stove,1,250,FMV
201713189349305806,251065148,X,TRAVEL EXPENSES,19,39523,TRAVEL REPORT/RECEIP
201713189349305806,251065148,X,EVENT EXPENSES,3,3546,RECEIPTS
201713189349305806,251065148,X,RAFFLE DONATIONS,16,0
201800549349300820,150532204,X,Musical Instruments,3,20700,EXPERT OPINION
201800549349300820,150532204,X,Camera Equipment,1,18988,EXPERT OPINION
201800549349300820,150532204,X,Supplies,4,439,COMPARABLE SALES
201810609349300711,420707114,X,TRAVEL EXPENSES,16,14116,FMV
201810609349300711,420707114,X,BAND INSTRUMENTS,2,10700,FMV
201810609349300711,420707114,X,OTHER,19,1197,FMV
201810609349300711,420707114,X,SUPPLIES,4,528,FMV
201820439349300532,131624158,X,Pledges,34,32603339,Net Present Value
201820519349300432,560530003,X,GIFT CERTIFICATES,1,6768,FMV
201820519349300432,560530003,X,SOFTBALL EQUIPMENT,1,1200,FMV
201820519349300432,560530003,X,INSTRUMENTS,3,4400,FMV
201820519349300432,560530003,X,miscellaneous,7,9768,FMV
201820689349301257,951644035,X,"Recreational Experiences/Services (dining, recreation, golf, etc)",1,2000,Cost
201820689349301257,951644035,X,Musical Instruments,1,1000,Fair Market Value
201810729349300216,314379584,X,MOV Alumni Event - PCC,1,3494,Cost
201810729349300216,314379584,X,Pioneer Golf Challege,1,650,Cost
201810729349300216,314379584,X,Queen Ann Colonial Mirror,1,600,Cost
201810729349300216,314379584,X,Fitness Center shelf and installation,1,100,Cost
201810729349300216,314379584,X,Dinner at Regatta,1,175,Cost
201810729349300216,314379584,X,Baseball team dinner in Port Charlotte,1,1189,Cost
201810729349300216,314379584,X,Misc. items for Music Dept.,1,6755,Cost
201810729349300216,314379584,X,"Pioneer Golf Challege - misc. items, labor, and meals",1,750,Cost
201810729349300216,314379584,X,Pioneer Golf Challenge - green fees and carts,1,2400,Cost
201810729349300216,314379584,X,Radio advertising,1,22500,Cost
201810729349300216,314379584,X,MOV Alumni Event - North End Tavern,1,300,Cost
201810729349300216,314379584,X,Use of People's Bank Theatre for Music Dept.,1,1775,Cost
201810729349300216,314379584,X,Alumni Gathering - The Club at Carlton Woods,1,7192,Cost
201810729349300216,314379584,X,Pioneer Gold Challege - Custom graphite driver and cover,1,250,Cost
201810729349300216,314379584,X,Batting and pitching cages for Softball,1,4830,Cost
201820669349300807,910473310,X,miscellaneous,5,21180,FAIR market VALUE
201820669349300807,910473310,X,Musical instruments,2,19900,FAIR MARKET VALUE
201820669349300807,910473310,X,chemistry equipment,1,13714,FAIR market VALUE
201820669349300807,910473310,X,photography,1,7955,FAIR market VALUE
201820689349300707,042002060,X,SPECIAL EVENTS ITEMS,0,2200,FMV
201800619349300335,344431169,X,LIVESTOCK-HORSES,20,684740,Other - Appraised Value
201800619349300335,344431169,X,VARIOUS CONTRIBUTIONS,61,63187,Cost
201800889349300500,251120678,X,SPORTING EVENT TICKETS,24,3000,FMV
201800889349300500,251120678,X,ATHLETIC EQUIPMENT,1,1922,FMV
201830669349300143,430356250,X,MEDICAL EQUIPMENT,9,451695,COST
201840529349301114,340877803,X,MISCELLANEOUS,5,2667,ESTIMATED & FAIR VALUE
201800869349300500,580566143,X,Miscellaneous,56,78471,Fair Market Value
201800869349300500,580566143,X,Lawn Care Products,5,13753,Fair Market Value
201810869349300606,314379435,X,"EQUIP.,MUSIC INST.",2,79210,MARKET VALUE
201810869349300606,314379435,X,"TICKETS, CERTIF.,MISC.",14,15210,COST
201810869349300606,314379435,X,TRAVEL EXPENSES,6,5330,COST
201810859349300711,362170136,X,Research equipment,1,578682,Market value
201810859349300711,362170136,X,Terminals for library.,1,82350,Market value
201810859349300711,362170136,X,Three (3) chillers.,1,4473,Market value
201810859349300711,362170136,X,Miscellaneous.,3,1239,Market value
201820509349300632,362167048,X,Entertainment,5,3850,See Part II
201820509349300632,362167048,X,Equipment,3,401,See Part II
201820509349300632,362167048,X,Misc.,4,112,See Part II
201820529349301137,911036794,X,MEDICAL EQUIPMENT,1,15099,FMV
201820529349301137,911036794,X,LIBRARY BOOKS,9,2708,FMV
201820529349301137,911036794,X,OTHER,3,491,DONOR VALUE
201800319349301905,621149976,X,TRAVEL,6,5219,FMV
201800319349301905,621149976,X,REPAIRS,2,825,FMV
201800319349301905,621149976,X,OFFICE SUPPLIES,1,53
201820219349300052,942830046,X,Software,1,15000,FMV
201820219349300052,942830046,X,Software,1,66000,FMV
201820219349300052,942830046,X,Google AdWords Advertising,1,120000,FMV
201820859349300777,640303086,X,HORSE,1,75000,1/2 of Appraised Val
201820729349300307,750851900,X,GIFT ANNUITY,1,52465,MARKET VALUE
201820729349300307,750851900,X,COMPUTER EQUIPMENT,1,15000,EST. VALUE
201820729349300307,750851900,X,MINERAL INTEREST,1,13333,EST. VALUE
201820729349300307,750851900,X,MINERAL INTEREST,1,13333,EST. VALUE
201820729349300307,750851900,X,CEMETERY PLOTS,1,10000,EST. VALUE
201820729349300307,750851900,X,MINERAL INTEREST,1,13333,EST. VALUE
201820729349300307,750851900,X,Various,9,10569,Est. Value
201810749349300911,350867954,X,Company prod.,10,92481,Fair market value
201810749349300911,350867954,X,Equipment,13,42418,Fair market value
201810749349300911,350867954,X,Office/travel,4,676,Fair market value
201820889349300107,741159753,X,Equestrian Supplies,1,1,NONE
201820889349300107,741159753,X,Equipment,1,1,NONE
201820889349300107,741159753,X,Horses,11,702878,Opinions of experts
201820889349300107,741159753,X,Promotional Items,1,9568,Cost
201820889349300107,741159753,X,Pipe Organ,1,1,NONE
201820889349300107,741159753,X,Football Tickets,2,400,Cost
201820889349300107,741159753,X,Mineral Rights,1,12825,Market value
201820889349300107,741159753,X,Kids Toys and Books,1,1,NONE
201820889349300107,741159753,X,Decorations,1,358,Cost
201840449349300149,340868798,X,AUCTION ITEMS AND RAFFLE PRIZES,78,15783,DONOR ESTIMATED FMV
201840749349300514,930391586,X,Auction items,78,0,n/a
201840749349300514,930391586,X,Piano,1,0,n/a
201840719349300514,941712371,X,Air Conditioning Maint.Serv,1,6853,FMV
201840719349300514,941712371,X,Landscaping Maintenance Serv,1,7500,FMV
201840719349300514,941712371,X,Business and casual clothes,1,7960,FMV
201840719349300514,941712371,X,Business and casual clothes,1,6100,FMV
201840719349300514,941712371,X,Women's blouses and suits,1,1850,FMV
201840719349300514,941712371,X,Men's business clothes,1,431,FMV
201830659349300008,930401259,X,Travel Vouchers,1,3500,Retail Value
201830659349300008,930401259,X,Automobile List,2,7248,Retail Value
201830659349300008,930401259,X,"Gift Certificates, Jewelry and Christmas Trees",14,14,Default Value of $1 per Gift
201820659349300437,231352641,X,EVENT EXPENSES,2,35,FMV
201820659349300437,231352641,X,SUPPLIES,2,2,FMV
201840959349300224,370661494,X,USE OF AUTOS,17,66837,LEASE VALUE
201840959349300224,370661494,X,ACADEMIC SUPPORT,8,23201,RECEIPTS
201840959349300224,370661494,X,PARENT'S BOARD,73,14965,RECEIPTS
201840959349300224,370661494,X,ATHLETIC GEAR,3,6999,RECEIPTS
201810979349300416,160743045,X,HORSE,1,30000,QUALIFIED APPRAISER
201810979349300416,160743045,X,PIANO,1,10000,QUALIFIED APPRAISER
201810979349300416,160743045,X,EQUESTRIAN PROGRAM SUPPLIES,2,863,QUALIFIED APPRAISER
201810669349301301,610444708,X,HORSES,3,127500,FAIR MARKET VALUE
201810669349301301,610444708,X,FURNITURE & FIXTURES,1,28249,FAIR MARKET VALUE
201810669349301301,610444708,X,LEASE OF CAMRY PAID IN FULL,1,7774,FAIR MARKET VALUE
201810669349301301,610444708,X,EQUINE EQUIPMENT,3,3065,FAIR MARKET VALUE
201810669349301301,610444708,X,GYM EQUIPMENT,1,250,FAIR MARKET VALUE
201800899349300715,370661496,X,Other,23,8867,FAIR MARKET VALUE
201800899349300715,370661496,X,Piano,1,2500,FAIR MARKET VALUE
201800899349300715,370661496,X,Tickets,5,2339,FAIR MARKET VALUE
201800899349300715,370661496,X,Gift Certificates,39,540
201800669349300765,150533545,X,CERTIFICATES,6,14800
201830729349300643,530196549,X,Meals & Gift Cards,25,10336,MARKET VALUE
201830729349300643,530196549,X,Furniture and Equipment,4,25421,MARKET VALUE
201830729349300643,530196549,X,Software & Licenses,1,840000,MARKET VALUE
201830729349300643,530196549,X,Airlie Fndn Contribution,1,17409651,Market value
201820789349300017,930845182,X,SILENT AUCTION ITEMS,1,64868,ESTIMATED FMV
201840549349300109,231352652,X,Custom Podiums,1,13500,Donor Cost
201800959349300705,460280847,X,Miscellaneous noncash contributions for fundraising events,230,40130,Cost or selling pric
201831029349300243,410695524,X,Story & Clark Walnut Baby Grand Piano,1,6500,Qualified Independent Appraisel
201800599349301500,350868096,X,"LUNCHES, RETREATS, TRAVEL",13,4352,FAIR MARKET VALUE
201800599349301500,350868096,X,BAPTISMAL FONT,1,2200,FAIR MARKET VALUE
201800599349301500,350868096,X,RAFFLE/AUCTION ITEMS,4,786,FAIR MARKET VALUE
201840999349300324,042104149,X,miscellaneous,64,76523,fMV on date of gift
201800879349300705,237223216,X,AMPHITHEATER/MARBLE,1,2770590,COST
201800609349300925,250965557,X,ORTHODONTIC SUPPLIES/EQUIPMENT,6,208810,FAIR MARKET VALUE
201800609349300925,250965557,X,BOOKSTORE RENOVATION,1,77221,FAIR MARKET VALUE
201800609349300925,250965557,X,EQUIPMENT,5,8895,FAIR MARKET VALUE
201800609349300925,250965557,X,GIFT CARD/BASKET,39,6760,FAIR MARKET VALUE
201800609349300925,250965557,X,FOOD AND BEVERAGE,6,1630,FAIR MARKET VALUE
201800609349300925,250965557,X,ADMISSION TICKETS,3,495,FAIR MARKET VALUE
201800609349300925,250965557,X,JEWELRY,1,235,FAIR MARKET VALUE
201820969349300522,582624570,X,Misc,40,134095,Replacement cost
201820969349300522,582624570,X,Equipment,7,55338,Appraisal
201820969349300522,582624570,X,Travel,33,16094,Purchase price
201820969349300522,582624570,X,Meals,44,3446,Purchase price
201820969349300522,582624570,X,Landscaping,3,2812,Replacement cost
201820969349300522,582624570,X,Bus expense,2,2450,cost
201820599349300812,340737794,X,SUPPLIES,1,5000,FMV
201830519349301353,610660795,X,LAB EQUIPMENT,3,13105,DONOR PROVIDED
201830519349301353,610660795,X,AREA RUGS,1,12500,DONOR PROVIDED
201830519349301353,610660795,X,FURNITURE,2,11750,DONOR PROVIDED
201830519349301353,610660795,X,PRINTING,1,4883,DONOR PROVIDED
201830519349301353,610660795,X,ADVERTISING,1,2857,DONOR PROVIDED
201830519349301353,610660795,X,SUPPLIES,1,2837,DONOR PROVIDED
201830519349301353,610660795,X,SANDWICH VOUCHERS/COUPONS,2,2000,DONOR PROVIDED
201830519349301353,610660795,X,LCD MONITORS,1,1800,DONOR PROVIDED
201830519349301353,610660795,X,BOOKS,1,300,DONOR PROVIDED
201820509349300232,362515868,X,Cafe Int.,1,48500,Fair market value
201820509349300232,362515868,X,Office furniture,1,6470,Fair market value
201820509349300232,362515868,X,Expense reimb.,2,5084,Fair market value
201820509349300232,362515868,X,Equipment,1,4999,Fair market value
201830529349301123,042271070,X,MISCELLANEOUS,10,59258,FMV
201830529349301123,042271070,X,AUCTION ITEMS,34,41401,FMV
201800609349300110,231352692,X,HORSES,3,35000,FAIR MARKET VALUE
201800609349300110,231352692,X,FURNITURE AND EQUIPMENT,6,25845,FAIR MARKET VALUE
201800609349300110,231352692,X,SERVICES/MATERIALS,13,7875,FAIR MARKET VALUE
201800609349300110,231352692,X,GIFT CERTIFICATES/GIVEAWAYS,4,1247,FAIR MARKET VALUE
201800609349300130,340714681,X,GIFT CERTIFICATES,42,10819,MARKET VALUE
201800609349300130,340714681,X,HOST ALUMNI EVENTS,2,12034,MARKET VALUE
201840959349300959,910236600,X,equip & supplies,13,126628,Appraisal & Cost of
201840959349300959,910236600,X,Food Served at an Event,6,10405,Cost of Similar Item
201810479349301206,362539399,X,PIANO LAB CLASSROOM SET,13,34587,PURCHASE PRICE FROM
201810479349301206,362539399,X,PIANO,1,4000,APPRAISED VALUE
201810609349301406,930634049,X,Travel & Recreation,29,9891,FMV
201810609349301406,930634049,X,Tickets & Similar,16,2554,FMV
201810609349301406,930634049,X,Other,60,16079,FMV
201830649349300608,240795406,X,Medical Equipment,1,72718,Purchase Price
201830649349300448,160743942,X,MISCELLANEOUS,15,28258,COST
201830649349300448,160743942,X,TICKETS/PASSES,11,3302,COST
201830649349300448,160743942,X,HOTEL PACKAGES,3,2904,COST
201830649349300448,160743942,X,GIFT CARDS,24,1960,COST
201830899349300213,560556753,X,CONSTRUCTION MATERIALS,1,262604,OWNER'S ESTIMATE
201830899349300213,560556753,X,OFFICE FURNITURE,1,3844,OWNER'S ESTIMATE
201830899349300213,560556753,X,CLOTHING/UNIFORMS,1,1700,OWNER'S ESTIMATE
201800719349300735,370661211,X,PROFESSIONAL SERVICES,3,4570,COST
201800719349300735,370661211,X,MEALS & ENTERTAINMENT,3,2053,COST
201800719349300735,370661211,X,EQUIPMENT,3,1571,COST
201800719349300735,370661211,X,OFFICE SUPPLIES,1,225,COST
201800719349300110,460224588,X,HECKEL BASSOON,1,35000,APPRAISAL
201840449349300719,381627600,X,Instructional Equipment or Supplies,9,21920,Invoice or Appraisal or Instructor Estimate
201840449349300719,381627600,X,Musical Instruments,5,7670,Estimate
201840449349300719,381627600,X,Office Equipment,2,6100,Ebay or Invoice
201820999349300432,620518288,X,Advertising space,7,244814,FMV by donor
201810669349300021,480777079,X,FURNITURE AND EQUIPMENT,3,9369,FMV
201810669349300021,480777079,X,MISCELLANEOUS ITEMS,20,10871,FMV
201820449349300017,952594166,X,Tokens,8000,10000,Market Value
201820449349300017,952594166,X,Vouchers,4500,49500,Market Value
201840449349301109,941585735,X,DINING PACKAGES,1,40,FAIR MARKET VALUE
201811029349300016,237225104,X,Instruments,6,101200,Fair mkt value
201840509349300134,420698196,X,Concrete,2,13540,Invoices
201840509349300134,420698196,X,Travel,6,7724,Invoices
201840509349300134,420698196,X,Grain,1,1011,Quote from Grain Elevator
201810999349300221,581216007,X,Chiropractic Equipment,20,50921,Appraisal
201810999349300221,581216007,X,Hyperbaric Chamber,1,14995,Appraisal
201810999349300221,581216007,X,BrainCore All-in-One Computer with equipment,1,220000,Appraisal
201810999349300221,581216007,X,Neurological diagnostic system,1,52100,Appraisal
201801029349300045,440567385,X,CLASSROOM CHAIRS,1,24233,FMV
201801029349300045,440567385,X,AED MACHINE,1,1200,FMV
201801029349300045,440567385,X,CONCRETE,1,300,FMV
201820739349300342,710239576,X,Equipment,1,13920,FMV-Equipment
201820739349300342,710239576,X,Supplies,4,3559,FMV-Similar Asset Sa
201801029349300930,750800689,X,EQUIPMENT,13,30451,MARKET OR APPRAISAL
201801029349300930,750800689,X,EVENT TICKETS,789,112310,MARKET OR APPRAISAL
201801029349300930,750800689,X,EVENT EXPENSE,26,37225,MARKET OR APPRAISAL
201801029349300930,750800689,X,OTHER,17,470859,SEE PART II
201820979349300602,381367080,X,PIANO,1,5000,FAIR MARKET VALUE
201841029349300239,020263136,X,Plants/Trees,1,16028,Invoice supplied by
201800969349300110,160759798,X,8 spaces in dorm,8,55664,FMV
201800969349300110,160759798,X,gift cards,1,2000,FMV
201800969349300110,160759798,X,airline credit,2,262,FMV
201810789349300901,540646523,X,MISCELLANEOUS,20,50615,FMV
201810089349300091,362177133,X,MISCELLANEOUS,33,21192,ESTIMATED VALUES
201810089349300091,362177133,X,EVENT TICKETS,12,4340,ESTIMATED VALUE OF T
201810089349300091,362177133,X,VACATION SPOTS WITH ENTERTAINMENT,4,3938,ESTIMATED VALUES
201810089349300091,362177133,X,FOOD ITEMS/BEVERAGES,11,2400,ESTIMATED VALUES
201810089349300091,362177133,X,GIFT CERTIFICATES,31,1795,DOLLAR VALUE OF GIFT
201820549349300637,390477970,X,Miscellaneous,110,80903,donor value
201810519349300881,730739626,X,Art supplies,1,250,Comparable Cost
201830739349301053,941748275,X,Rent,1,78372,FMV
201820529349300207,592961536,X,NAUTILUS AND OFFICE EQUIPMENT,1,11700,FAIR MARKET VALUE
201820529349300207,592961536,X,TRAVEL COST,1,2134,ACTUAL COST
201840819349300344,610448560,X,BUILDING EQUITY,1,350000,FAIR MARKET VALUE
201840819349300344,610448560,X,EQUIPMENT,4,17375,FAIR MARKET VALUE
201840819349300344,610448560,X,SUPPLIES,8,8433,FAIR MARKET VALUE
201840879349300324,930386858,X,SUPPLIES,158,42954,COST
201840879349300324,930386858,X,MISCELLANEOUS,14,16835,COST
201840879349300324,930386858,X,MUSICAL INSTRUMENTS,3,10706,APPRAISAL
201840879349300324,930386858,X,EQUIPMENT,4,5538,COST
201810689349301181,470376524,X,FURNITURE,1,17000,ESTIMATED VALUE
201810689349301181,470376524,X,GOLF,6,7468,ESTIMATED VALUE
201810689349301181,470376524,X,SUNDRIES,6,3995,ESTIMATED VALUE
201810689349301181,470376524,X,FOOD,4,3922,ESTIMATED VALUE
201810689349301181,470376524,X,SUBSCRIPTIONS,3,2449,ESTIMATED VALUE
201810689349301181,470376524,X,GIFT CARDS/CERTIFICATES,18,1019,FACE VALUE
201830819349300548,135562314,X,Various items for Auction,235,61334,Retail Value
201830819349300548,135562314,X,Catering,1,3373,Retail Value
201830819349300548,135562314,X,Tutoring,1,10000,Retail Value
201840089349300414,590624401,X,PRINTING OF SCHEDULE CARDS FOR ATHLETICS,1,17,VALUED AT $1 EACH
201840089349300414,590624401,X,VARIOUS ITEMS,15,16,VALUED AT $1 EACH
201800609349301550,951643992,X,Lighting Equipment,1,54822,RETAIL VALUE
201820399349300947,382410852,X,Lab Equipment,4,25002,Documentation supplied by donor
201820399349300947,382410852,X,Trustee Travel,15,14171,Documentation supplied by donor
201820399349300947,382410852,X,Miscellaneous,11,3711,Documentation supplied by donor
201820399349301062,440545914,X,MISCELLANEOUS SUPPLIES,3,0,N/A
201830449349300318,480543736,X,10,8630,FAIR MARKET VALUE
201800539349300635,751081109,X,MISCELLANEOUS,4,1300,FMV
201800539349300635,751081109,X,DRONE,1,20000,FMV
